Time,Weight
1,12.032967032967033
2,12.032967032967033
3,12.032967032967033
4,12.032967032967033
5,12.032967032967033
6,12.032967032967033
7,12.032967032967033
8,12.032967032967033
9,12.032967032967033
10,12.032967032967033
11,12.032967032967033
12,12.032967032967033
13,12.032967032967033
14,12.032967032967033
15,12.032967032967033
16,12.032967032967033
17,12.032967032967033
18,12.032967032967033
19,12.032967032967033
20,12.032967032967033
21,12.032967032967033
22,12.032967032967033
23,12.032967032967033
24,12.032967032967033
25,12.032967032967033
26,12.032967032967033
27,12.032967032967033
28,12.032967032967033
29,12.032967032967033
30,12.032967032967033
31,12.032967032967033
32,12.032967032967033
33,12.032967032967033
34,12.032967032967033
35,12.032967032967033
36,12.032967032967033
37,12.032967032967033
38,12.032967032967033
39,12.032967032967033
40,12.032967032967033
41,12.032967032967033
42,12.032967032967033
43,12.032967032967033
44,12.032967032967033
45,12.032967032967033
46,12.032967032967033
47,12.032967032967033
48,12.032967032967033
49,12.032967032967033
50,12.032967032967033
51,12.032967032967033
52,12.032967032967033
53,12.032967032967033
54,12.032967032967033
55,12.032967032967033
56,12.032967032967033
57,12.032967032967033
58,12.032967032967033
59,12.032967032967033
60,12.032967032967033
61,12.032967032967033
62,12.032967032967033
63,12.032967032967033
64,12.032967032967033
65,12.032967032967033
66,12.032967032967033
67,12.032967032967033
68,12.032967032967033
69,12.032967032967033
70,12.032967032967033
71,12.032967032967033
72,12.032967032967033
73,12.032967032967033
74,12.032967032967033
75,12.032967032967033
76,12.032967032967033
77,12.032967032967033
78,12.032967032967033
79,12.032967032967033
80,12.032967032967033
81,12.032967032967033
82,12.032967032967033
83,12.032967032967033
84,12.032967032967033
85,12.032967032967033
86,12.032967032967033
87,12.032967032967033
88,12.032967032967033
89,12.032967032967033
90,12.032967032967033
91,12.032967032967033
92,12.032967032967033
93,12.032967032967033
94,12.032967032967033
95,12.032967032967033
96,12.032967032967033
97,12.032967032967033
98,12.032967032967033
99,12.032967032967033
100,12.032967032967033
101,12.032967032967033
102,12.032967032967033
103,12.032967032967033
104,12.032967032967033
105,12.032967032967033
106,12.032967032967033
107,12.032967032967033
108,12.032967032967033
109,12.032967032967033
110,12.032967032967033
111,12.032967032967033
112,12.032967032967033
113,12.032967032967033
114,12.032967032967033
115,12.032967032967033
116,12.032967032967033
117,12.032967032967033
