Zone,1,2,3,4,5,6,7,8,9,10
t1,-0.000134450431185124,-2.1831243294143686e-5,-0.000539411444916681,-0.000686108723068347,-2.1795301547581133e-5,-0.0012250399510436022,-2.9898888871584092e-5,-8.782368595138984e-5,-8.937094736653753e-5,-8.104393318540404e-5
t2,-0.00013909933739223416,-2.2270610774837487e-5,-0.0005458053896201698,-0.000694400630177146,-2.2337964536264077e-5,-0.00123410807985984,-3.0173278829089324e-5,-8.909550051813367e-5,-8.77197165570039e-5,-8.140387609842686e-5
t3,-0.00014250729064009396,-2.237622748992298e-5,-0.0005387628703896484,-0.00068248779997297,-2.2911167346366356e-5,-0.0012565855609677674,-3.068959670803814e-5,-8.90176612193216e-5,-8.75389664449829e-5,-8.133514843147054e-5
t4,-0.00014409606990312617,-2.237844039301102e-5,-0.0005360030249682998,-0.0006796877923481685,-2.3003044173995425e-5,-0.0013136912909945525,-3.212447789279667e-5,-8.990410654886456e-5,-8.771239340554163e-5,-8.066744604989996e-5
t5,-0.0001394249165132114,-2.161931569388035e-5,-0.0005148065022001982,-0.0006493144271574921,-2.1996376260828725e-5,-0.001361023753044717,-3.321428230196357e-5,-8.79244534570264e-5,-8.689377669927858e-5,-7.748294140946892e-5
t6,-0.0001289140765878553,-1.9326365282682433e-5,-0.0004452522944684841,-0.000566938140131995,-2.026519770142691e-5,-0.0013457076005927505,-3.290371970479905e-5,-8.00214603849238e-5,-8.157014811756917e-5,-7.12423781214673e-5
t7,-0.00012317440690214692,-1.7943672876408367e-5,-0.00038657034746208957,-0.0004966623791744726,-1.9665310179749052e-5,-0.001199828876322558,-2.9520525434845863e-5,-6.95892789315727e-5,-7.635777864480833e-5,-6.720620431890205e-5
t8,-0.00012317151275835123,-1.7324145264745442e-5,-0.00036971326232320263,-0.0004768329624530116,-1.947629284301225e-5,-0.001044354236271738,-2.608738679157584e-5,-6.394258502927609e-5,-7.378201152154493e-5,-6.59081567458094e-5
t9,-0.0001213088563497843,-1.7103204391238643e-5,-0.0003477216171263902,-0.00047281496927222737,-1.9665905139758954e-5,-0.0009633846030356657,-2.4563311498764298e-5,-6.136356113858437e-5,-7.307011592661266e-5,-6.549310405210504e-5
t10,-0.00011940341380822249,-1.66252721917513e-5,-0.0003389590143342995,-0.0004626516184441933,-2.0032705698429893e-5,-0.0009174839016971181,-2.3817661898634368e-5,-6.029447485139892e-5,-7.318762399770193e-5,-6.456989559538375e-5
t11,-0.00011879390997326106,-1.6286921697182484e-5,-0.0003428347374505601,-0.0004674895953987695,-2.0342948919605544e-5,-0.000923839205837866,-2.4130589010827018e-5,-6.014101285913588e-5,-7.473104801391604e-5,-6.487111043681228e-5
t12,-0.00012185409177911598,-1.6327707289806304e-5,-0.0003702356775715595,-0.00047792926995682375,-2.0813146362616527e-5,-0.0009333334653367594,-2.4420832079910097e-5,-6.06889077537143e-5,-7.599069243050815e-5,-6.521220342781454e-5
t13,-0.00012344382076356986,-1.6403759334569837e-5,-0.0003702655649461043,-0.00047758784715403894,-2.1538326968312356e-5,-0.0009471634067247317,-2.4735462005910982e-5,-6.0588722443757476e-5,-7.648414872633466e-5,-6.530946268382598e-5
t14,-0.00012490652976755772,-1.6599649006097153e-5,-0.00037555706187340467,-0.00048397601110469903,-2.2369614699383353e-5,-0.0009731842808217047,-2.526030590199615e-5,-6.111339995176754e-5,-7.695098213556763e-5,-6.57176417050618e-5
t15,-0.00012518013414468103,-1.6754648268064662e-5,-0.00038520839904559957,-0.0004955903167366125,-2.2990536472632463e-5,-0.0009860605648752587,-2.5421819321294525e-5,-6.135089678456714e-5,-7.60216036156473e-5,-6.545482751203151e-5
t16,-0.0001269953192094126,-1.7263482025158046e-5,-0.0003883842102259412,-0.0004995608705554697,-2.3588718097425092e-5,-0.0010056385505064272,-2.5669803225177103e-5,-6.200927606613466e-5,-7.567717680413646e-5,-6.636157223296367e-5
t17,-0.00012436175304797733,-1.692549845419161e-5,-0.0003353048701474879,-0.0004586770619364264,-2.2894920558956877e-5,-0.0009628344855824741,-2.461728970137539e-5,-6.132252848727451e-5,-7.427454805414592e-5,-6.370801706757575e-5
t18,-0.00011767184554945202,-1.6329820094195287e-5,-0.00032937880390391573,-0.0004506080345775616,-2.026878684667212e-5,-0.0008903413237122543,-2.273710044048207e-5,-6.100760336570968e-5,-7.298948346542618e-5,-6.353803928386177e-5
t19,-0.00011928583640331197,-1.6755998831732694e-5,-0.0003699206020859624,-0.0004773036356848315,-2.0623719175891707e-5,-0.0008806896598221258,-2.166563503947311e-5,-6.239774234590395e-5,-7.389610536556534e-5,-6.507337821012017e-5
t20,-0.00012345492010392426,-1.7497615013215785e-5,-0.0003904076187859468,-0.0005015533490319508,-2.1485745149146334e-5,-0.0008885398201561084,-2.2096587570020135e-5,-6.455255892088591e-5,-7.432211358579702e-5,-6.614594654337865e-5
t21,-0.00012995865970598323,-1.8434362672275983e-5,-0.0004194805555016367,-0.0005363159800569264,-2.2540595037175783e-5,-0.000917202511331481,-2.3609273476110688e-5,-6.875281186209614e-5,-7.611425981264753e-5,-6.906668425228594e-5
t22,-0.00012730813401983166,-1.9121501243409706e-5,-0.0004576745764809457,-0.0005815006800976427,-2.1591357536442507e-5,-0.0010015261088970647,-2.568770813115365e-5,-7.451413709642654e-5,-7.863435553371935e-5,-7.24674606467195e-5
t23,-0.00012752288763125412,-2.0619738806585493e-5,-0.0005008700551278044,-0.0006319767627469711,-2.1892393928518718e-5,-0.0011369636842888376,-2.8629624907797346e-5,-8.037148905006434e-5,-8.233319994970656e-5,-7.662278315810778e-5
t24,-0.00012963691853050004,-2.0776483288381942e-5,-0.0005072553724110241,-0.0006392715172126975,-2.2009653841433814e-5,-0.0011987255379714789,-3.0140243612297946e-5,-8.34197060373088e-5,-8.341005188660477e-5,-7.685385227502855e-5
t25,-0.00013480262081791634,-2.162279136716711e-5,-0.0005241028374255503,-0.0006586845206038676,-2.219252068193721e-5,-0.0012246605561846272,-3.0729121434829894e-5,-8.745693622925093e-5,-8.443324449675797e-5,-7.77398494647292e-5
t26,-0.00013914558834394295,-2.2005600523672026e-5,-0.000529473458186769,-0.0006667639382762503,-2.2737705339727617e-5,-0.0012371334250924706,-3.1133560040366304e-5,-9.119442274475269e-5,-8.519209727795435e-5,-7.840118278007551e-5
t27,-0.0001417918800476458,-2.1868609460323034e-5,-0.0005281993025957618,-0.000664579795915278,-2.3283354535237733e-5,-0.0012673493815877552,-3.1898084414097164e-5,-9.117328773053795e-5,-8.471669930898663e-5,-7.804703266437237e-5
t28,-0.00014271860454524883,-2.1899247177083446e-5,-0.0005253546535340507,-0.0006612543799551261,-2.339027230656647e-5,-0.0013266057431917276,-3.334066318710185e-5,-9.192083648089966e-5,-8.440075056857847e-5,-7.767256962583197e-5
t29,-0.00013890828906129902,-2.1005495525104398e-5,-0.0004965641790698806,-0.0006277349738297146,-2.2383860830585683e-5,-0.0013890473844758089,-3.493821388841868e-5,-8.868735370730542e-5,-8.246950111490615e-5,-7.45813738329966e-5
t30,-0.00012729569353381827,-1.882552278182991e-5,-0.00043206935106528745,-0.0005518116611683595,-2.0766578078927907e-5,-0.001384302757956983,-3.477836435913671e-5,-8.005976878059994e-5,-7.603488934495336e-5,-6.799512141740384e-5
t31,-0.00012186896120640851,-1.755669765927511e-5,-0.00037928479335395303,-0.0004884471329893036,-2.0280734545122663e-5,-0.0012420804345174379,-3.1334560646109556e-5,-7.003378891501811e-5,-7.155445357633693e-5,-6.466666125621372e-5
t32,-0.00012221386380638667,-1.7115405122427214e-5,-0.00034218283610421035,-0.00046861126035381627,-1.9916039744170042e-5,-0.001067707561674156,-2.7477588437643716e-5,-6.419127177941411e-5,-6.956747768945911e-5,-6.325348523637831e-5
t33,-0.0001208838318982748,-1.7013923312560324e-5,-0.0003408298372870615,-0.0004657622214316435,-2.010555226503539e-5,-0.0009660800938882678,-2.546227302076296e-5,-6.19230349067522e-5,-6.961988209487315e-5,-6.31121326308621e-5
t34,-0.00011856285961377321,-1.6586246227123167e-5,-0.0003359227895888422,-0.00045936753873900054,-2.034282548153321e-5,-0.0009108318384952218,-2.4138478951909283e-5,-6.12964609141026e-5,-7.050577984023644e-5,-6.301331072124988e-5
t35,-0.00011810562564514335,-1.6231055214977953e-5,-0.0003389856704287762,-0.0004643417784208275,-2.0565289355836523e-5,-0.0009003768849989864,-2.386249715524474e-5,-6.134706295099848e-5,-7.182820799950192e-5,-6.290686209539252e-5
t36,-0.00012086658560339813,-1.6302992134986777e-5,-0.00036694392960559183,-0.0004745576466455106,-2.104268309696074e-5,-0.0008986700090468807,-2.3810881018507952e-5,-6.177434788670804e-5,-7.343415348408151e-5,-6.395481939764956e-5
t37,-0.00012185548392437847,-1.6414338795291313e-5,-0.00034401575548545645,-0.00047226275973215407,-2.159661217566739e-5,-0.0008988999703147771,-2.378935716423503e-5,-6.180907402704292e-5,-7.443335506317771e-5,-6.381713987218877e-5
t38,-0.00012421960028998302,-1.668310547033315e-5,-0.00036953910660649506,-0.000476893091331014,-2.2415717253409892e-5,-0.0009117708792508975,-2.4062883855651538e-5,-6.175184725002518e-5,-7.454487885907632e-5,-6.391009284779407e-5
t39,-0.0001244810865582009,-1.682960443122629e-5,-0.0003810618823790672,-0.0004904568108031414,-2.3016259741473106e-5,-0.000921251695582015,-2.4277497741180508e-5,-6.178089407124252e-5,-7.505053047091332e-5,-6.35513814699637e-5
t40,-0.000126486033954249,-1.7422526637336825e-5,-0.0003814785169508387,-0.0004915265161204415,-2.3551444422189925e-5,-0.0009359851192068517,-2.4604128729018947e-5,-6.218212389845344e-5,-7.484193501062299e-5,-6.34923655140416e-5
t41,-0.00012351376502024413,-1.712247226608409e-5,-0.00032804971401819636,-0.00045361788285921343,-2.293198461034251e-5,-0.0009156693510556776,-2.4085270995157928e-5,-6.193270856328669e-5,-7.301946013516466e-5,-6.104573119928234e-5
t42,-0.00011688284712036445,-1.6286630774396463e-5,-0.00032298466788182874,-0.00044747747540297057,-2.0429913163568213e-5,-0.0008768801279588975,-2.272462279445893e-5,-6.11538818858264e-5,-7.172000139374781e-5,-6.1013307567625984e-5
t43,-0.00011763247246279953,-1.649954251737574e-5,-0.00036514308924618977,-0.0004730356670784533,-2.0791558881111815e-5,-0.0008639596824777226,-2.210276079767238e-5,-6.193043659530589e-5,-7.219055399475892e-5,-6.20788509955156e-5
t44,-0.00012102532858354366,-1.7067982579240747e-5,-0.0003854954732993982,-0.0004970029550634388,-2.1499536891457977e-5,-0.0008663593470689244,-2.2564382680847496e-5,-6.387943532758361e-5,-7.268935843856952e-5,-6.330318835756303e-5
t45,-0.00012661767574997557,-1.7915664989583547e-5,-0.0004142028071480341,-0.0005315913955026923,-2.246866758916356e-5,-0.0009073655324357412,-2.391387521631008e-5,-6.779690382099024e-5,-7.381231213342893e-5,-6.582577615735849e-5
t46,-0.00012370373346887612,-1.8458381869199577e-5,-0.0004495319729619429,-0.0005732559849984186,-2.1642457493736288e-5,-0.001001519472784984,-2.5970873756900156e-5,-7.34983596687503e-5,-7.636407912558427e-5,-6.955076622389309e-5
t47,-0.0001230053151679705,-1.972343740998585e-5,-0.0004933786007732475,-0.0006241174709651457,-2.1780672113952027e-5,-0.0011225965161697695,-2.8464005038102423e-5,-7.887559528468082e-5,-7.928580668925429e-5,-7.373598679983986e-5
t48,-0.00012493414915365405,-1.968319571452417e-5,-0.0005011728075069936,-0.0006331531008946555,-2.1803951353639623e-5,-0.0011825661791582186,-2.9792301303242842e-5,-8.174093131981161e-5,-8.08799076951012e-5,-7.387349265758518e-5
t49,-0.00013069386608028583,-2.0435343554340023e-5,-0.0005202292901133336,-0.0006555028522705211,-2.198066653199637e-5,-0.0012129722130119081,-3.0487045023489434e-5,-8.689637382299317e-5,-8.20506808755728e-5,-7.514519334413866e-5
t50,-0.00013504993012942803,-2.0885026876541432e-5,-0.0005334866925029906,-0.0006711564271410603,-2.244023215269627e-5,-0.001222379162183715,-3.066370175531778e-5,-8.928944559343058e-5,-8.224758614446883e-5,-7.541127361706451e-5
t51,-0.00013910199754343076,-2.097561297016289e-5,-0.000529339124679347,-0.0006669243063146466,-2.3043135198270876e-5,-0.0012507652377168703,-3.1338744674848814e-5,-8.972447764356874e-5,-8.242853515021682e-5,-7.539179463487117e-5
t52,-0.00014174490351291665,-2.0959921880207202e-5,-0.0005264146491194701,-0.0006640363134266677,-2.3138048071533138e-5,-0.0012978764783686436,-3.245359770347085e-5,-9.024023553413701e-5,-8.156193852600542e-5,-7.432794036187339e-5
t53,-0.0001386028197770755,-2.0258225079152353e-5,-0.0004996412391620224,-0.0006330013531052564,-2.21811634692684e-5,-0.0013588544529013616,-3.394056290587224e-5,-8.826410018791452e-5,-7.907593180192986e-5,-7.16922993948581e-5
t54,-0.0001276880707255998,-1.825106239923239e-5,-0.00042758831231818825,-0.000547322009591485,-2.0427002947283913e-5,-0.0013444893112626352,-3.35930706617269e-5,-7.967901267625335e-5,-7.356600198277147e-5,-6.542703577575753e-5
t55,-0.00012204789933582884,-1.723405665806348e-5,-0.0003776022480414974,-0.00048643074572790737,-1.9921583651808132e-5,-0.001206386597943219,-3.022907883081314e-5,-6.959686752522944e-5,-6.889943148154744e-5,-6.133702592032059e-5
t56,-0.00012205900101850934,-1.6682814432493184e-5,-0.00033846270221510864,-0.0004691651759124073,-1.9756502224394378e-5,-0.0010524835116759654,-2.6818090778560192e-5,-6.401351210360705e-5,-6.758022933504206e-5,-6.102821362535304e-5
t57,-0.00012127402309567479,-1.6550279249848057e-5,-0.0003390057296827611,-0.00046851916791453154,-1.992437465703032e-5,-0.0009530870518196601,-2.4878654642888226e-5,-6.170387322650357e-5,-6.781648424772589e-5,-6.138379584117805e-5
t58,-0.00012031688154441986,-1.605549558032223e-5,-0.0003339755569999273,-0.00046176948304530347,-1.9975325447066832e-5,-0.0008942862394768209,-2.3530030664380872e-5,-6.056985499894005e-5,-6.782096821385372e-5,-6.113121861138424e-5
t59,-0.00011811160400058817,-1.573236001689707e-5,-0.0003388193211630233,-0.00046825381794860784,-1.9981770972340176e-5,-0.0008861585660598858,-2.343275690329248e-5,-6.0845880576547604e-5,-6.943973194039616e-5,-6.191416900498938e-5
t60,-0.00012052975585209089,-1.5773132875223024e-5,-0.00037426286138713376,-0.00048216889257329674,-2.0189067395123485e-5,-0.0008810710468722527,-2.3286286154544125e-5,-6.170360337672683e-5,-7.080503810270514e-5,-6.28282243049e-5
t61,-0.00012047842934840615,-1.5938403119139048e-5,-0.00037642431786148354,-0.0004845376427800854,-2.067404567487247e-5,-0.00088240314897157,-2.3300657841470683e-5,-6.146987545504155e-5,-7.167003377674755e-5,-6.428413004533507e-5
t62,-0.00012070094119527719,-1.62527359700167e-5,-0.00038203737348782953,-0.0004917073243341237,-2.1086872863657656e-5,-0.0008837313442246104,-2.331065172933549e-5,-6.143158313548662e-5,-7.186751794266708e-5,-6.473748302091366e-5
t63,-0.00012206414767534392,-1.6490134656329e-5,-0.00039152665719892896,-0.00050354345779566,-2.140730394265256e-5,-0.0008865046936028775,-2.3344068629991256e-5,-6.162507985536677e-5,-7.201283952703495e-5,-6.420692382214468e-5
t64,-0.00012426029886398877,-1.696089038752655e-5,-0.00039810628199775356,-0.0005117789115880067,-2.1672400906375902e-5,-0.000901410314049279,-2.369042348019759e-5,-6.242868472196265e-5,-7.22620897737534e-5,-6.436619345033331e-5
t65,-0.00012307242540276087,-1.6723405610825725e-5,-0.000366122176632202,-0.00047357073303186555,-2.1028140606430293e-5,-0.0008893755209448528,-2.3046032036460815e-5,-6.222511040154578e-5,-7.102516194582825e-5,-6.138803831964673e-5
t66,-0.00011671308727323083,-1.6021491005204703e-5,-0.00032453512587767724,-0.0004567166324603378,-1.9184756023940217e-5,-0.0008786467645119662,-2.2185217568360153e-5,-6.100167709866905e-5,-7.008709055670571e-5,-6.0756872949859485e-5
t67,-0.00011692907281996595,-1.617564994804961e-5,-0.0003740177468564427,-0.00048387827768113745,-1.9570043093146626e-5,-0.000881520291557836,-2.1731250534561276e-5,-6.0989066851029244e-5,-7.039935899358947e-5,-6.156527099419397e-5
t68,-0.00012136015185014662,-1.6720387183072705e-5,-0.0003921046800573641,-0.0005049992501236975,-2.0210588894590178e-5,-0.0008831754206027647,-2.19500810999809e-5,-6.308998284920945e-5,-7.106204107281022e-5,-6.260032584314906e-5
t69,-0.0001263950608733106,-1.750062746489745e-5,-0.0004167053443919069,-0.0005344737223690641,-2.1148373681545066e-5,-0.0008943299460628357,-2.317249924375248e-5,-6.802014853332108e-5,-7.250609488348948e-5,-6.5151120990833e-5
t70,-0.00012252628746888905,-1.8121542746605842e-5,-0.0004504854889038509,-0.0005744560619556284,-2.0384136829737987e-5,-0.0009547313911270045,-2.5017667534841078e-5,-7.301553516903352e-5,-7.47867871277288e-5,-6.787500887398942e-5
t71,-0.00012240047201993303,-1.9275796244226465e-5,-0.0004956541077324855,-0.0006275036361499941,-2.0650600973190477e-5,-0.0010744240352866304,-2.7512169514251916e-5,-7.828235567512315e-5,-7.801035049093187e-5,-7.158328306939675e-5
t72,-0.00012391117348526986,-1.928305687220769e-5,-0.0004953933129267051,-0.0006271171763117504,-2.0723892889339632e-5,-0.001128761415582684,-2.8683707362310998e-5,-8.12663043154609e-5,-7.89896576110528e-5,-7.161301407967846e-5
t73,-0.00013006298127727617,-2.0063615170619524e-5,-0.000516675237438565,-0.0006522331604331511,-2.0917588531752432e-5,-0.0011661414066538184,-2.9474871321393762e-5,-8.624976225116097e-5,-8.042905996420149e-5,-7.261735382327802e-5
t74,-0.00013497348314968295,-2.049440901813751e-5,-0.0005236089451723481,-0.0006605306010941158,-2.136110588631487e-5,-0.0011773301402935768,-2.9721354046485728e-5,-8.865973401260365e-5,-8.121933368532953e-5,-7.314467284898522e-5
t75,-0.00013800116608196031,-2.0690766063230907e-5,-0.0005201126405552926,-0.0006563663808564589,-2.1908078050145365e-5,-0.0011981301250509277,-3.00661545071885e-5,-9.051431951730035e-5,-8.10994048528864e-5,-7.281627411099275e-5
t76,-0.0001415480204093834,-2.0818348879556402e-5,-0.0005172894815234014,-0.0006533989977822156,-2.211736028465586e-5,-0.0012548966154133845,-3.1385474951332554e-5,-9.088268444486327e-5,-8.117668827142906e-5,-7.249600726805108e-5
t77,-0.00013918258027234088,-2.0056033705978413e-5,-0.0004947524621389023,-0.000626740769844678,-2.127996102860978e-5,-0.0013131982632499668,-3.274877691787571e-5,-8.781288124611339e-5,-7.926028523748403e-5,-6.977464766343295e-5
t78,-0.0001278713134610008,-1.8309290957552797e-5,-0.0004248983477200014,-0.0005441216185666136,-2.0032477135050834e-5,-0.001302711803566462,-3.246591356127511e-5,-7.967474770241521e-5,-7.382228718488346e-5,-6.378915542003761e-5
t79,-0.0001222722396897347,-1.7178779017605215e-5,-0.00038046439494347415,-0.0004907237492511102,-1.9803215768930256e-5,-0.001176578969730355,-2.9561813416596104e-5,-7.071537260105796e-5,-6.972366260088918e-5,-6.0468569531526694e-5
t80,-0.00012150190820813027,-1.6753649477640756e-5,-0.0003659678469295563,-0.00047332991185566686,-1.950535868131064e-5,-0.0010140868058629974,-2.6034503520979633e-5,-6.458541892597662e-5,-6.766169862946597e-5,-5.9527568462707e-5
t81,-0.00011856717419606424,-1.6725002460438493e-5,-0.00036792276469043594,-0.0004756423663944492,-1.955855907730992e-5,-0.0009303877776301837,-2.4243298265607486e-5,-6.209204192991362e-5,-6.785729610027488e-5,-6.0194572573376786e-5
t82,-0.00011897277872595415,-1.6222760005812703e-5,-0.0003344010724744824,-0.0004683507903023821,-1.9540799373687702e-5,-0.0008924931621858912,-2.288365164358571e-5,-6.113063248100109e-5,-6.810620563515658e-5,-6.045066217233292e-5
t83,-0.00011869947673353264,-1.603153059178482e-5,-0.0003687920017172408,-0.00047677882099611264,-1.9475123010859544e-5,-0.0008826213875995956,-2.267815710557524e-5,-6.074885418699599e-5,-7.009236361467435e-5,-6.161100940173617e-5
t84,-0.00012009515792515555,-1.61662166209683e-5,-0.0003813912456507559,-0.000491086033922644,-1.961950539527167e-5,-0.000880587802786516,-2.2616486038460484e-5,-6.147966647962039e-5,-7.14930415188996e-5,-6.302609693295646e-5
t85,-0.00011949767655278417,-1.6506058626414034e-5,-0.0003898234929343172,-0.0005012841317218383,-2.007815822386349e-5,-0.000878904732013907,-2.2395350620471928e-5,-6.111569023165987e-5,-7.265405881739591e-5,-6.403560415108035e-5
t86,-0.00012012464284028799,-1.6917367544358878e-5,-0.00040549961802991753,-0.000520315723993837,-2.067330611144105e-5,-0.0008777811409776957,-2.2629552772489917e-5,-6.176478094662878e-5,-7.316445860274055e-5,-6.524219593642938e-5
t87,-0.00012107023733079071,-1.712766931190117e-5,-0.00041253872018742494,-0.0005288829533937642,-2.0940622084824784e-5,-0.0008770182900916244,-2.279481097914903e-5,-6.22959426190937e-5,-7.438359254483302e-5,-6.583920193325684e-5
t88,-0.00012288405502222424,-1.759086770035e-5,-0.00040958413259044074,-0.0005254082325991804,-2.1316339114147754e-5,-0.0008905212520320137,-2.323977847722886e-5,-6.298704354543506e-5,-7.517748311300136e-5,-6.621288990653104e-5
t89,-0.00012126534714746153,-1.7394750129056218e-5,-0.0003735470530470076,-0.0004821282346855003,-2.0725103157384157e-5,-0.0008782285466008424,-2.2953906384814966e-5,-6.203858759128404e-5,-7.388077811887999e-5,-6.368639352493687e-5
t90,-0.00011717012408947831,-1.6781858578833583e-5,-0.00033295033320436757,-0.0004664818412955426,-1.911880505973572e-5,-0.0008620744201923679,-2.192143017954638e-5,-6.17034450805333e-5,-7.254599990745736e-5,-6.301139845010853e-5
t91,-0.00011968719755098636,-1.716112111250687e-5,-0.00038966709533803695,-0.0005021918781320972,-1.9618387380270437e-5,-0.0008567385657031931,-2.1772686102387226e-5,-6.309663111793177e-5,-7.355923383479122e-5,-6.484809927605108e-5
t92,-0.00012340550041670651,-1.7913029329206777e-5,-0.0004126015582943251,-0.0005292921725844965,-2.0054004014179276e-5,-0.0008600924128699347,-2.225005782470223e-5,-6.551911088854504e-5,-7.530382958266077e-5,-6.667135517257917e-5
t93,-0.00012886974844071453,-1.8843811716340304e-5,-0.0004425135900712845,-0.0005650052936634137,-2.0820687241675837e-5,-0.0009149220564967284,-2.3782483990559043e-5,-6.993560480981905e-5,-7.761683403792298e-5,-6.964740691984505e-5
t94,-0.00012319588273008192,-1.905032196251279e-5,-0.00047559781292181197,-0.0006040518906556731,-1.9929104486983425e-5,-0.0009986954648941969,-2.5550604055711508e-5,-7.505313131132381e-5,-8.023563636349451e-5,-7.233293643032235e-5
t95,-0.00012169785497749298,-1.9895574479908223e-5,-0.0005056154637075956,-0.0006391624639436769,-2.011498179381603e-5,-0.0011056610882486512,-2.762641041324996e-5,-8.00146277498048e-5,-8.289603893761819e-5,-7.547119003198324e-5
t96,-0.00012376528600603701,-1.9740188488182562e-5,-0.000509134960731242,-0.0006432505756423714,-2.0304536206434445e-5,-0.0011312833952422468,-2.8255465869106773e-5,-8.217776618029837e-5,-8.379407099659111e-5,-7.56542341756925e-5
t97,-0.00013119524041130736,-2.0940849294896278e-5,-0.0005375752819379496,-0.0006767975409377262,-2.0372233773891464e-5,-0.0011811125532019875,-2.939532548899814e-5,-8.840375857266798e-5,-8.579309688532044e-5,-7.80420504632463e-5
t98,-0.00013626635640115526,-2.166518159305295e-5,-0.000544861637938885,-0.0006875038389825444,-2.097082007428921e-5,-0.0012003363057224124,-2.9793489317033683e-5,-9.27901030759427e-5,-8.644709995541941e-5,-7.864670501419335e-5
t99,-0.0001413559444091467,-2.2069698651539282e-5,-0.00054925052022235,-0.0006942151242163502,-2.17319993719922e-5,-0.0012386147491967648,-3.069777763753084e-5,-9.379130791392413e-5,-8.690938277630451e-5,-7.863484214281096e-5
t100,-0.00014627015952650184,-2.2703409811534428e-5,-0.0005554483229058395,-0.000702497465294844,-2.225826870842399e-5,-0.0012950667158777727,-3.194326049898115e-5,-9.507054944906663e-5,-8.730636287863462e-5,-7.883419400720498e-5
t101,-0.00014959577070733642,-2.3352273738277328e-5,-0.000546807505978132,-0.0006914623969977514,-2.219587188484797e-5,-0.00136068698825673,-3.3604622869660606e-5,-9.62874609082568e-5,-8.765327199209306e-5,-7.832100699960537e-5
t102,-0.00014763483787100118,-2.3968907679680998e-5,-0.0005181524735478693,-0.0006530587146105492,-2.1774464425458704e-5,-0.0013918663011966584,-3.439303828120099e-5,-9.319098160127741e-5,-8.644445564046065e-5,-7.690226138578334e-5
t103,-0.00014931457632598612,-2.3305932595320008e-5,-0.0004993507041299929,-0.0006309361564552938,-2.1658435420126616e-5,-0.0013575667351212026,-3.352900771861082e-5,-8.697265191070576e-5,-8.489778292652854e-5,-7.67786282472494e-5
