Zone,1,2,3,4,5,6,7,8,9,10,Total
CO2_Price_1,-61.80675010372636,-61.80675010372636,-61.80675010372636,-61.80675010372636,-61.80675010372636,-61.80675010372636,-61.80675010372636,-61.80675010372636,-61.80675010372636,-61.80675010372636,0.0
AnnualSum,4.292979121230518e6,6.218184627740874e7,716584.0963507107,628577.3431137957,972645.0080921771,1.595308821095276e6,4.544378158992492e7,2.280781186684934e7,1.853863232963316e7,3.503963975568342e6,1.60682130429267e8
t1,1122.8696195935963,4692.761388670652,57.0881240709462,49.45107503485949,108.06656203544999,273.98101139633974,8159.799911329095,4156.793310042914,3588.074148453109,677.862494775683,22886.747645402647
t2,1122.8647931051696,4692.504043459859,57.08078380235442,49.43725361015636,107.14221135712357,295.4011625530432,8157.082088869988,3782.8650942528507,3588.0752512185836,677.861922740413,22530.31460496954
t3,1122.8609930873338,4692.49937219545,57.07874001338796,49.43172003025571,106.55639508730869,308.11224859334726,7933.463236162715,3497.79530169607,3588.075412328037,677.8618676411094,22033.735286835017
t4,1122.8632655261024,4692.504798724932,57.08186999521167,49.43329641792568,106.76929168700197,313.1509496715741,7263.764268720256,2982.392351636626,3588.0746619870974,677.8618312370579,20853.896585603787
t5,1122.8668686822218,4692.534546393581,57.08676310658272,49.43915184513955,108.2672223939003,315.88564895721566,6790.972078319614,3570.267885440435,3588.072056959926,677.8624115516055,20973.254633650224
t6,1122.8121843978815,5875.760272553263,57.18942450459349,49.51938988884174,296.6593606639143,318.5464650711506,6924.969004131339,4956.928789476926,3588.0716849906285,677.8638138833841,23868.320389561923
t7,1123.0705561253433,9336.121367494612,57.18926006842685,49.513716576833005,296.6450682396341,318.60921546385083,8976.261484517963,5368.216072771672,3588.071848945632,677.864953387117,29791.563543591084
t8,1123.0460654304536,13521.232249633471,57.22422225884066,49.489772627443706,296.6280687055371,318.8304156963584,9984.563861467564,5368.215258424843,3588.0719625427832,677.8654358401135,34985.1673126274
t9,1123.03823627466,13851.93563726275,57.375049278504974,49.48333795599616,296.6286353990178,318.93268106593194,9984.788483314102,5368.156037277983,3588.0720227292336,677.8657162903243,35316.27583684851
t10,1123.0463360363983,13103.911935203583,57.37622526253117,49.49934775254924,296.63949875375226,318.94347218564917,9984.802223826337,5368.118106491511,3588.072052610327,677.8659518429055,34568.27514996554
t11,1123.065875785627,12648.22839295999,57.383591255235686,49.50610955560123,296.6540563167093,318.94310108763443,9984.801444470073,5368.142348892945,3588.0718988015656,677.8658330879066,34112.66265221329
t12,1123.08167248637,11787.55764747107,57.393575695685186,49.49999402731343,296.6674313520661,318.92337001127777,9984.759050262004,5368.141115549273,3588.071896606256,677.8658020070869,33251.961555468406
t13,1123.0653618528602,11850.14225777294,57.40014305945881,49.483062489876055,296.6709755253054,318.9257084390563,9984.770141436147,5368.127359354951,3588.071930690991,677.8658295292817,33314.52277015087
t14,1123.050599434622,11679.587145939038,57.40101221075867,49.477311234448536,296.6563423219985,318.91203425750825,9984.731067123592,5368.1188548588525,3588.0719523378293,677.8657992752178,33143.872118993866
t15,1123.0115947020065,11313.109585854494,57.39262369047665,49.47584665256564,296.60569766276825,318.9146515201907,9984.732888492475,5368.104354325897,3588.072108013496,677.8658762515205,32777.28522716589
t16,1122.8339448630527,10498.890091308756,57.38525789641412,49.470815782179386,108.84626317805342,318.9312583872518,9984.754703200455,5368.231306854847,3588.072037622994,677.8656724073921,31775.281351501395
t17,1122.9475712669177,11535.396908847386,57.388998037583356,49.54337068940144,296.5437296655474,319.02316561981854,9984.94225666492,5368.265456170151,3588.0721831822543,677.8660273922417,32999.98966753622
t18,1123.0747842019562,13162.065598345702,57.39486461221049,49.50314030694496,296.64466817179397,319.02778902669087,9984.955978730253,5368.202064250232,3588.0722635107295,677.8661076498341,34626.807258806344
t19,1123.1117222285252,10775.176599467726,57.39103605737721,49.534016535831995,296.6583126161378,319.0305433694611,9984.959857625461,5368.195106986852,3588.072215424458,677.8659466949799,32239.99535700681
t20,1123.0492661741628,9059.786250868729,57.23030525587601,49.51220056169924,296.6366451442311,319.0264397861406,9984.954106852383,5368.101355368593,3588.0721695319303,677.8657727791308,30524.234512322877
t21,1122.8591734653014,7846.058748175726,57.18842776245287,49.52141550217077,109.0129296995622,318.975949066581,9984.89657496265,4819.594175469433,3588.0718689789287,677.8651260747847,28574.044389157585
t22,1122.885591748389,7406.506422156777,57.19662635088616,49.524245154789725,204.15714680338007,318.65822426636726,9442.782442736803,3996.298784186042,3588.0716729704945,677.8646202633635,26863.945776637294
t23,1122.8902353224255,6658.904435360713,57.19287042262271,49.52191668734467,107.91048636493544,318.56357502760216,6797.837527935601,3620.864260642151,3588.0713032629214,677.8642212680726,22999.620832294386
t24,1122.8774311316863,6595.242498730693,57.19432727901789,49.52329739182763,107.54160811763552,291.3980488050648,5496.4975974733325,3311.6306631531434,3588.0712452634048,677.864194764356,21297.84091211016
t25,967.1330978370523,5994.750991889146,57.19331931080338,49.52205472414054,107.30059533795665,261.96667747197665,4797.074488684108,3005.833621765289,3588.0712116837854,677.8641779579814,19506.71023666224
t26,717.9272503151141,5926.949448972507,57.191636916599606,49.51875014454227,106.81542763586575,227.46301545981254,4323.796986068364,2849.855416925125,3588.0709450308545,677.8637303529426,18525.452607821728
t27,506.71156831908246,6048.339985062181,57.19119513157038,49.51953810851342,106.45838039743329,192.5552347734035,3718.425370233583,2807.3028103754027,3588.0710355568062,677.8638954637398,17752.439013421714
t28,375.3858777744785,6146.032486561781,57.19028364468693,49.51974687688022,106.46138259928603,155.98856836383368,3330.0667537629492,2847.6498684918843,3588.0710855248135,677.8641552142487,17334.230208814843
t29,375.22911869390725,6824.136266379158,57.19007239728322,49.516972048367954,107.7344717405453,122.89602454701473,3330.21067473643,3004.0445282787114,3588.0713028094797,677.8648459338442,18136.89427756474
t30,652.1290993688248,9965.922363421749,57.304193790918404,49.51362803339713,296.64367081639125,106.85493583981255,3330.131633726585,3684.379658386998,3588.071880294568,677.8659632474446,22408.81702692669
t31,907.6100486168975,12202.57975876113,57.396102571889095,49.522576370267984,296.6424900483538,106.91272174750378,3424.7122962376948,4650.106370690452,3588.0720890648954,677.8663972345154,25961.420851343602
t32,920.6649400041111,12359.344269242221,57.382601700262015,49.54894833259351,296.64135728681185,136.00149127087997,5513.258539177109,5288.546430752938,3588.0722402393912,677.8666604956909,28887.32747850201
t33,865.9626199497567,10391.671286833325,57.3775056302735,49.50803740367001,296.6493310496774,138.96340593818974,6601.0178662094495,4992.677158681878,3588.072227692873,677.8667255781402,27659.76616496723
t34,905.3755597067751,9634.917801418782,57.37898585600208,49.486284051348,296.65352184461085,145.13811191517922,7330.827229408224,4679.445000442473,3588.0721657758863,677.8666791809158,27365.1613396002
t35,1043.6334963688785,11997.730619484624,57.35954392484591,49.552871609388184,211.07211049620088,168.82898686586293,7465.509299269473,4911.00416322516,3588.072103483325,677.8667236108829,30170.62991833864
t36,1005.774740550492,12018.785592400303,57.3798138920211,49.54691710788303,107.41950900857873,152.61708382606025,7701.099570702947,5156.9787434888985,3588.071829070823,677.8664688045185,30515.54026885253
t37,1007.8183427389303,12837.562977504787,57.375076023742274,49.66911483696304,106.5139751834313,140.28757586084768,7887.541667875805,5368.205054292934,3588.071752910663,677.8665482844872,31720.912085512595
t38,1000.8068985744285,12759.091055172776,57.38405935651447,49.66329607531333,106.09747488684788,106.86964135879514,7854.690245874272,5368.162121584146,3588.071759999055,677.8666401289172,31568.70319301106
t39,1012.0634865605234,12740.415866762918,57.38279616404738,49.39667927947661,99.84266948179332,106.8556363584686,7833.52160210568,5368.1764947591755,3588.071762181565,677.866764885167,31533.593758538813
t40,925.356017523217,12219.38562386356,57.34301492779541,49.57466547017268,99.87288401936016,106.85386016400363,7520.539930727875,5368.043630304233,3588.0718439790467,677.8668337402286,30612.90830471949
t41,1060.665398042681,14037.91009939651,169.60488413575706,145.65157407163733,99.88774325645154,106.85129598043905,8170.091014485683,5368.169493236825,3588.071916720445,677.8669527252075,33424.77037205164
t42,1122.6508951245753,14068.184349226396,169.6454407418934,145.65995229404393,107.38298408299376,106.862291132751,9526.527817043696,5368.2099219237,3588.072125387626,677.8670208215998,34881.062797779276
t43,1085.0437224593031,14068.34248445212,169.62373392140168,145.59038965885347,107.17609840749743,106.8587639278057,9496.002996393256,5368.193716574542,3588.0721432534524,677.8669335974935,34812.77098264572
t44,747.0832989841866,13816.911507790754,140.43905639144072,49.52461428017121,99.89020637995038,106.84965894698523,8499.338258359488,5368.007460169395,3588.072148481463,677.8668177430212,33093.983027526854
t45,540.257911360378,12095.431151034654,57.30606939856379,49.53309204310888,99.86633424089545,106.84948897937637,6988.864455996304,4913.884494664827,3588.072095709374,677.866558458343,29117.93165188583
t46,719.1307008839958,11075.283846609153,57.38928697408634,49.491131829762125,99.88885279260693,106.85224982424702,5355.046801212535,4288.6617806999775,3588.071738471452,677.8660314532545,26017.68242075107
t47,963.5356395971431,9696.05302791975,57.40799064163092,49.49666214490016,99.88786189200759,106.84955615749432,4624.108839092354,3925.479437807975,3588.0714543169265,677.8655940411079,23788.75606361129
t48,933.9356389854195,9653.064565537306,57.39234582456771,49.51656823270349,99.88524112502623,106.85266696430271,3958.480326832587,3669.023381814095,3588.071417002905,677.8656462420748,22794.08779856099
t49,726.7410555742355,8699.058695793417,57.396160777442795,49.51255438193102,99.88108768423517,106.85900562606945,3688.590967913245,3297.5384009830705,3588.071467381365,677.8656403653363,20991.51503648035
t50,588.6362871657572,8608.568913507755,57.37347148481285,111.02979838424785,99.87392720880091,106.86120971842152,3688.1972462235954,3247.9476355466013,3588.0715815538933,677.8657822135476,20774.425853007433
t51,442.70564145071165,8922.135819408373,57.33927601484966,145.62635787944947,99.85743819107569,106.73743211761585,3420.121073437732,3285.2779135250016,3588.071478665973,677.8657459149335,20745.738176605715
