Resource,Zone,THERM,MUST_RUN,STOR,FLEX,HYDRO,VRE,LDS,Num_VRE_Bins,New_Build,Existing_Cap_MW,Existing_Cap_MWh,Existing_Charge_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Max_Charge_Cap_MW,Min_Cap_MW,Min_Cap_MWh,Min_Charge_Cap_MW,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Fixed_OM_Cost_Charge_per_MWyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,VRE_Trans_Cost_per_MWyr,Heat_Rate_MMBTU_per_MWh,Fuel,NG_MMBtu_per_MWh,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Start_NG_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Hydro_Energy_to_Power_Ratio,Min_Power,Self_Disch,Eff_Up,Eff_Down,Min_Duration,Max_Duration,Max_Flexible_Demand_Advance,Max_Flexible_Demand_Delay,Flexible_Demand_Energy_Eff,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,MinCapTag,MinCapTag_1,MinCapTag_2,MinCapTag_3,MGA,Resource_Type,CapRes_1,CapRes_2,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,ESR_1,ESR_2,region,cluster,LDS.1,CCS_Rate
TX_naturalgas_ccccsavgcf_conservative_0,4,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,157565.9173,0,0,65100,0,0,5.73,0,0,7.159,TX_reference_naturalgas,0,377,97,0.2,0,4,4,1,1,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccccsavgcf_conservative,0,0,0,0.93,0,0,0,0,0,0,0,TX,0,0,0.9
TX_naturalgas_ccavgcf_moderate_0,4,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,79307.66656,0,0,27300,0,0,1.74,0,0,6.363,TX_reference_naturalgas,0,573,61,0.2,0,4,4,1,1,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccavgcf_moderate,0,0,0,0.93,0,0,0,0,0,0,0,TX,0,0,0
TX_naturalgas_ctavgcf_moderate_0,4,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,65887.44822,0,0,20900,0,0,4.94,0,0,9.717,TX_reference_naturalgas,0,237,140,0.19,0,0,0,1,1,1,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ctavgcf_moderate,0,0,0,0.93,0,0,0,0,0,0,0,TX,0,0,0
TX_battery_moderate_0,4,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,17361.46087,10578.76414,0,4633.553749,2823.338001,0,1,1,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,0,0,0,0,0,0,0,0,0,0,battery_moderate,0,0,0,0.95,0,0,0,0,0,0,0,TX,0,0,0
TX_nuclear_mid_0,4,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,324058.3747,0,0,144972.332,0,0,2.351778656,0,0,10.455,TX_reference_uranium,0,1000,1000,0,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear_mid,0,0,0,0.93,0,0,0,0,0,0,1,TX,0,0,0
NCEN_naturalgas_ccccsavgcf_conservative_0,5,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,169524.9372,0,0,65100,0,0,5.73,0,0,7.159,NCEN_reference_naturalgas,0,377,97,0.2,0,4,4,1,1,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccccsavgcf_conservative,0,0,0,0,0.93,0,0,0,0,0,0,NCEN,0,0,0.9
NCEN_naturalgas_ccavgcf_moderate_0,5,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,93113.93531,0,0,27300,0,0,1.74,0,0,6.363,NCEN_reference_naturalgas,0,573,61,0.2,0,4,4,1,1,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccavgcf_moderate,0,0,0,0,0.93,0,0,0,0,0,0,NCEN,0,0,0
NCEN_naturalgas_ctavgcf_moderate_0,5,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,77830.90927,0,0,20900,0,0,4.94,0,0,9.717,NCEN_reference_naturalgas,0,237,140,0.19,0,0,0,1,1,1,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ctavgcf_moderate,0,0,0,0,0.93,0,0,0,0,0,0,NCEN,0,0,0
NCEN_battery_moderate_0,5,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,17333.84821,10561.93906,0,4633.553749,2823.338001,0,1,1,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,0,0,0,0,0,0,0,0,0,0,battery_moderate,0,0,0,0,0.95,0,0,0,0,0,0,NCEN,0,0,0
NCEN_nuclear_mid_0,5,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,360587.3759,0,0,144972.332,0,0,2.351778656,0,0,10.455,NCEN_reference_uranium,0,1000,1000,0,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear_mid,0,0,0,0,0.93,0,0,0,0,0,1,NCEN,0,0,0
CEN_naturalgas_ccccsavgcf_conservative_0,6,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,160564.0003,0,0,65100,0,0,5.73,0,0,7.159,CEN_reference_naturalgas,0,377,97,0.2,0,4,4,1,1,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccccsavgcf_conservative,0,0,0,0,0,0.93,0,0,0,0,0,CEN,0,0,0.9
CEN_naturalgas_ccavgcf_moderate_0,6,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,83586.56483,0,0,27300,0,0,1.74,0,0,6.363,CEN_reference_naturalgas,0,573,61,0.2,0,4,4,1,1,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccavgcf_moderate,0,0,0,0,0,0.93,0,0,0,0,0,CEN,0,0,0
CEN_naturalgas_ctavgcf_moderate_0,6,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,69816.9824,0,0,20900,0,0,4.94,0,0,9.717,CEN_reference_naturalgas,0,237,140,0.19,0,0,0,1,1,1,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ctavgcf_moderate,0,0,0,0,0,0.93,0,0,0,0,0,CEN,0,0,0
CEN_battery_moderate_0,6,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,17406.33144,10606.10488,0,4633.553749,2823.338001,0,1,1,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,0,0,0,0,0,0,0,0,0,0,battery_moderate,0,0,0,0,0,0.95,0,0,0,0,0,CEN,0,0,0
CEN_nuclear_mid_0,6,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,342417.5966,0,0,144972.332,0,0,2.351778656,0,0,10.455,CEN_reference_uranium,0,1000,1000,0,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear_mid,0,0,0,0,0,0.93,0,0,0,0,1,CEN,0,0,0
SE_naturalgas_ccccsavgcf_conservative_0,7,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,159189.8789,0,0,65100,0,0,5.73,0,0,7.159,SE_reference_naturalgas,0,377,97,0.2,0,4,4,1,1,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccccsavgcf_conservative,0,0,0,0,0,0,0.93,0,0,0,0,SE,0,0,0.9
SE_naturalgas_ccavgcf_moderate_0,7,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,80677.84294,0,0,27300,0,0,1.74,0,0,6.363,SE_reference_naturalgas,0,573,61,0.2,0,4,4,1,1,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccavgcf_moderate,0,0,0,0,0,0,0.93,0,0,0,0,SE,0,0,0
SE_naturalgas_ctavgcf_moderate_0,7,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,67261.81732,0,0,20900,0,0,4.94,0,0,9.717,SE_reference_naturalgas,0,237,140,0.19,0,0,0,1,1,1,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ctavgcf_moderate,0,0,0,0,0,0,0.93,0,0,0,0,SE,0,0,0
SE_battery_moderate_0,7,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,17606.52324,10728.08665,0,4633.553749,2823.338001,0,1,1,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,0,0,0,0,0,0,0,0,0,0,battery_moderate,0,0,0,0,0,0,0.95,0,0,0,0,SE,0,0,0
SE_nuclear_mid_0,7,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,334511.1518,0,0,144972.332,0,0,2.351778656,0,0,10.455,SE_reference_uranium,0,1000,1000,0,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear_mid,0,0,0,0,0,0,0.93,0,0,0,1,SE,0,0,0
MIDAT_naturalgas_ccccsavgcf_conservative_0,8,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,168225.7679,0,0,65100,0,0,5.73,0,0,7.159,MIDAT_reference_naturalgas,0,377,97,0.2,0,4,4,1,1,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccccsavgcf_conservative,0,0,0,0,0,0,0,0.93,0,0,0,MIDAT,0,0,0.9
MIDAT_naturalgas_ccavgcf_moderate_0,8,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,94925.35493,0,0,27300,0,0,1.74,0,0,6.363,MIDAT_reference_naturalgas,0,573,61,0.2,0,4,4,1,1,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccavgcf_moderate,0,0,0,0,0,0,0,0.93,0,0,0,MIDAT,0,0,0
MIDAT_naturalgas_ctavgcf_moderate_0,8,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,74985.38451,0,0,20900,0,0,4.94,0,0,9.717,MIDAT_reference_naturalgas,0,237,140,0.19,0,0,0,1,1,1,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ctavgcf_moderate,0,0,0,0,0,0,0,0.93,0,0,0,MIDAT,0,0,0
MIDAT_battery_moderate_0,8,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,17292.42921,10536.70146,0,4633.553749,2823.338001,0,1,1,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,0,0,0,0,0,0,0,0,0,0,battery_moderate,0,0,0,0,0,0,0,0.95,0,0,0,MIDAT,0,0,0
MIDAT_nuclear_mid_0,8,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,345788.5615,0,0,144972.332,0,0,2.351778656,0,0,10.455,MIDAT_reference_uranium,0,1000,1000,0,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear_mid,0,0,0,0,0,0,0,0.93,0,0,1,MIDAT,0,0,0
NE_naturalgas_ccccsavgcf_conservative_0,9,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,183382.7431,0,0,65100,0,0,5.73,0,0,7.159,NE_reference_naturalgas,0,377,97,0.2,0,4,4,1,1,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccccsavgcf_conservative,0,0,0,0,0,0,0,0,0.93,0,0,NE,0,0,0.9
NE_naturalgas_ccavgcf_moderate_0,9,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,115419.9423,0,0,27300,0,0,1.74,0,0,6.363,NE_reference_naturalgas,0,573,61,0.2,0,4,4,1,1,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccavgcf_moderate,0,0,0,0,0,0,0,0,0.93,0,0,NE,0,0,0
NE_naturalgas_ctavgcf_moderate_0,9,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,88825.86206,0,0,20900,0,0,4.94,0,0,9.717,NE_reference_naturalgas,0,237,140,0.19,0,0,0,1,1,1,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ctavgcf_moderate,0,0,0,0,0,0,0,0,0.93,0,0,NE,0,0,0
NE_battery_moderate_0,9,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,17608.82429,10729.48874,0,4633.553749,2823.338001,0,1,1,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,0,0,0,0,0,0,0,0,0,0,battery_moderate,0,0,0,0,0,0,0,0,0.95,0,0,NE,0,0,0
NE_nuclear_mid_0,9,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,396938.078,0,0,144972.332,0,0,2.351778656,0,0,10.455,NE_reference_uranium,0,1000,1000,0,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear_mid,0,0,0,0,0,0,0,0,0.93,0,1,NE,0,0,0
NE_offshorewind_class10_moderate_floating_1_1,9,0,0,0,0,0,1,0,1,1,0,0,0,32928.493,-1,-1,0,0,0,225783.4407,0,0,56095.98976,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,offshorewind_class10_moderate_floating_1_250,0,0,0,0,0,0,0,0,0.8,1,1,NE,1,0,0
CA_utilitypv_class1_moderate_70_0_2_1,1,0,0,0,0,0,1,0,1,1,0,0,0,3668347,-1,-1,0,0,0,55371.00458,0,0,15390.48615,0,0,0,0,5485.79131,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0.8,0,0,0,0,0,0,0,0,1,1,CA,1,0,0
CA_utilitypv_class1_moderate_70_0_2_2,1,0,0,0,0,0,1,0,1,1,0,0,0,1691971,-1,-1,0,0,0,55371.00458,0,0,15390.48615,0,0,0,0,12139.00661,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0.8,0,0,0,0,0,0,0,0,1,1,CA,2,0,0
CA_utilitypv_class1_moderate_70_0_2_3,1,0,0,0,0,0,1,0,1,1,0,0,0,593022,-1,-1,0,0,0,55371.00458,0,0,15390.48615,0,0,0,0,21103.43869,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0.8,0,0,0,0,0,0,0,0,1,1,CA,3,0,0
NW_utilitypv_class1_moderate_70_0_2_1,2,0,0,0,0,0,1,0,1,1,0,0,0,1757921,-1,-1,0,0,0,51030.20721,0,0,15390.48615,0,0,0,0,9013.767517,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_3,0,0.8,0,0,0,0,0,0,0,1,1,NW,1,0,0
NW_utilitypv_class1_moderate_70_0_2_2,2,0,0,0,0,0,1,0,1,1,0,0,0,3493562,-1,-1,0,0,0,51030.20721,0,0,15390.48615,0,0,0,0,13066.17017,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_4,0,0.8,0,0,0,0,0,0,0,1,1,NW,2,0,0
NW_utilitypv_class1_moderate_70_0_2_3,2,0,0,0,0,0,1,0,1,1,0,0,0,1836634,-1,-1,0,0,0,51030.20721,0,0,15390.48615,0,0,0,0,9239.293004,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_5,0,0.8,0,0,0,0,0,0,0,1,1,NW,3,0,0
NW_utilitypv_class1_moderate_70_0_2_4,2,0,0,0,0,0,1,0,1,1,0,0,0,1824415,-1,-1,0,0,0,51030.20721,0,0,15390.48615,0,0,0,0,6702.498273,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_6,0,0.8,0,0,0,0,0,0,0,1,1,NW,4,0,0
SW_utilitypv_class1_moderate_70_0_2_1,3,0,0,0,0,0,1,0,1,1,0,0,0,2517144,-1,-1,0,0,0,50435.93138,0,0,15390.48615,0,0,0,0,6124.755038,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_15,0,0,0.8,0,0,0,0,0,0,1,1,SW,1,0,0
SW_utilitypv_class1_moderate_70_0_2_2,3,0,0,0,0,0,1,0,1,1,0,0,0,1785854,-1,-1,0,0,0,50435.93138,0,0,15390.48615,0,0,0,0,7443.609731,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_16,0,0,0.8,0,0,0,0,0,0,1,1,SW,2,0,0
SW_utilitypv_class1_moderate_70_0_2_3,3,0,0,0,0,0,1,0,1,1,0,0,0,2406664,-1,-1,0,0,0,50435.93138,0,0,15390.48615,0,0,0,0,9932.777991,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_17,0,0,0.8,0,0,0,0,0,0,1,1,SW,3,0,0
SW_utilitypv_class1_moderate_70_0_2_4,3,0,0,0,0,0,1,0,1,1,0,0,0,1513710,-1,-1,0,0,0,50435.93138,0,0,15390.48615,0,0,0,0,13602.24365,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_18,0,0,0.8,0,0,0,0,0,0,1,1,SW,4,0,0
SW_utilitypv_class1_moderate_70_0_2_5,3,0,0,0,0,0,1,0,1,1,0,0,0,1180153,-1,-1,0,0,0,50435.93138,0,0,15390.48615,0,0,0,0,9618.965716,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_19,0,0,0.8,0,0,0,0,0,0,1,1,SW,5,0,0
TX_utilitypv_class1_moderate_70_0_2_1,4,0,0,0,0,0,1,0,1,1,0,0,0,5850032,-1,-1,0,0,0,49522.9859,0,0,15390.48615,0,0,0,0,6879.109562,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_20,0,0,0,0.8,0,0,0,0,0,1,1,TX,1,0,0
TX_utilitypv_class1_moderate_70_0_2_2,4,0,0,0,0,0,1,0,1,1,0,0,0,9121025,-1,-1,0,0,0,49522.9859,0,0,15390.48615,0,0,0,0,9901.35484,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_20,0,0,0,0.8,0,0,0,0,0,1,1,TX,2,0,0
TX_utilitypv_class1_moderate_70_0_2_3,4,0,0,0,0,0,1,0,1,1,0,0,0,3201390,-1,-1,0,0,0,49522.9859,0,0,15390.48615,0,0,0,0,20101.28104,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_20,0,0,0,0.8,0,0,0,0,0,1,1,TX,3,0,0
NCEN_utilitypv_class1_moderate_70_0_2_1,5,0,0,0,0,0,1,0,1,1,0,0,0,1268682,-1,-1,0,0,0,52099.90371,0,0,15390.48615,0,0,0,0,4585.545115,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0.8,0,0,0,0,1,1,NCEN,1,0,0
NCEN_utilitypv_class1_moderate_70_0_2_2,5,0,0,0,0,0,1,0,1,1,0,0,0,1585256,-1,-1,0,0,0,52099.90371,0,0,15390.48615,0,0,0,0,3780.23984,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0.8,0,0,0,0,1,1,NCEN,2,0,0
NCEN_utilitypv_class1_moderate_70_0_2_3,5,0,0,0,0,0,1,0,1,1,0,0,0,662394,-1,-1,0,0,0,52099.90371,0,0,15390.48615,0,0,0,0,2219.70892,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0.8,0,0,0,0,1,1,NCEN,3,0,0
NCEN_utilitypv_class1_moderate_70_0_2_4,5,0,0,0,0,0,1,0,1,1,0,0,0,1897411,-1,-1,0,0,0,52099.90371,0,0,15390.48615,0,0,0,0,5287.771284,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0.8,0,0,0,0,1,1,NCEN,4,0,0
NCEN_utilitypv_class1_moderate_70_0_2_5,5,0,0,0,0,0,1,0,1,1,0,0,0,2020595,-1,-1,0,0,0,52099.90371,0,0,15390.48615,0,0,0,0,6661.074107,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0.8,0,0,0,0,1,1,NCEN,5,0,0
NCEN_utilitypv_class1_moderate_70_0_2_6,5,0,0,0,0,0,1,0,1,1,0,0,0,1648015,-1,-1,0,0,0,52099.90371,0,0,15390.48615,0,0,0,0,9060.814172,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0.8,0,0,0,0,1,1,NCEN,6,0,0
NCEN_utilitypv_class1_moderate_70_0_2_7,5,0,0,0,0,0,1,0,1,1,0,0,0,1825707,-1,-1,0,0,0,52099.90371,0,0,15390.48615,0,0,0,0,5237.716292,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0.8,0,0,0,0,1,1,NCEN,7,0,0
CEN_utilitypv_class1_moderate_70_0_2_1,6,0,0,0,0,0,1,0,1,1,0,0,0,2622112,-1,-1,0,0,0,50301.57337,0,0,15390.48615,0,0,0,0,8683.28934,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0,0.8,0,0,0,1,1,CEN,1,0,0
CEN_utilitypv_class1_moderate_70_0_2_2,6,0,0,0,0,0,1,0,1,1,0,0,0,723601,-1,-1,0,0,0,50301.57337,0,0,15390.48615,0,0,0,0,2642.316938,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0,0.8,0,0,0,1,1,CEN,2,0,0
CEN_utilitypv_class1_moderate_70_0_2_3,6,0,0,0,0,0,1,0,1,1,0,0,0,1998659,-1,-1,0,0,0,50301.57337,0,0,15390.48615,0,0,0,0,5462.609308,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0,0.8,0,0,0,1,1,CEN,3,0,0
CEN_utilitypv_class1_moderate_70_0_2_4,6,0,0,0,0,0,1,0,1,1,0,0,0,2234035,-1,-1,0,0,0,50301.57337,0,0,15390.48615,0,0,0,0,7933.951983,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0,0.8,0,0,0,1,1,CEN,4,0,0
CEN_utilitypv_class1_moderate_70_0_2_5,6,0,0,0,0,0,1,0,1,1,0,0,0,1442095,-1,-1,0,0,0,50301.57337,0,0,15390.48615,0,0,0,0,9679.291987,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0,0.8,0,0,0,1,1,CEN,5,0,0
SE_utilitypv_class1_moderate_70_0_2_1,7,0,0,0,0,0,1,0,1,1,0,0,0,1041244,-1,-1,0,0,0,49950.17548,0,0,15390.48615,0,0,0,0,3039.762196,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_7,0,0,0,0,0,0,0.8,0,0,1,1,SE,1,0,0
SE_utilitypv_class1_moderate_70_0_2_2,7,0,0,0,0,0,1,0,1,1,0,0,0,890062,-1,-1,0,0,0,49950.17548,0,0,15390.48615,0,0,0,0,1909.960928,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_8,0,0,0,0,0,0,0.8,0,0,1,1,SE,2,0,0
SE_utilitypv_class1_moderate_70_0_2_3,7,0,0,0,0,0,1,0,1,1,0,0,0,1238552,-1,-1,0,0,0,49950.17548,0,0,15390.48615,0,0,0,0,3103.292633,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_9,0,0,0,0,0,0,0.8,0,0,1,1,SE,3,0,0
SE_utilitypv_class1_moderate_70_0_2_4,7,0,0,0,0,0,1,0,1,1,0,0,0,1039859,-1,-1,0,0,0,49950.17548,0,0,15390.48615,0,0,0,0,4978.626594,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_10,0,0,0,0,0,0,0.8,0,0,1,1,SE,4,0,0
SE_utilitypv_class1_moderate_70_0_2_5,7,0,0,0,0,0,1,0,1,1,0,0,0,955445,-1,-1,0,0,0,49950.17548,0,0,15390.48615,0,0,0,0,4738.80214,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_11,0,0,0,0,0,0,0.8,0,0,1,1,SE,5,0,0
