ng_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,1017,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1018,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1019,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1020,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1021,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1022,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1023,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1024,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1025,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1026,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1027,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1028,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1029,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1030,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1031,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1032,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1033,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1034,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1035,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1036,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1037,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1038,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1039,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1040,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1041,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1042,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1043,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1044,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1045,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1046,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1047,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1048,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1049,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1050,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1051,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1052,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1053,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1054,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1055,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1056,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1057,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1058,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1059,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1060,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1061,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1062,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1063,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1064,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1065,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1066,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1067,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1068,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1069,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1070,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1071,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1072,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1073,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1074,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1075,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1076,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1077,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1078,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1079,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1080,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1081,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1082,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1083,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1084,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1085,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1086,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1087,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1088,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1089,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1090,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1091,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1092,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1093,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1094,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1095,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1096,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1097,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1098,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1099,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1100,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1101,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1102,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1103,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1104,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1105,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1106,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1107,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1108,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1109,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1110,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1111,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1112,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1113,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1114,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1115,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1116,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1117,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1118,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1119,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1120,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1121,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1122,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1123,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1124,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1125,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1126,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1127,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1128,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1129,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1130,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1131,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1132,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1133,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1134,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1135,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1136,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1137,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1138,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1139,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1140,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1141,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1142,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1143,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1144,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1145,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1146,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1147,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1148,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1149,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1150,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1151,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1152,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1153,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1154,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1155,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1156,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1157,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1158,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1159,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1160,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1161,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1162,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1163,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1164,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1165,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1166,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1167,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1168,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1169,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1170,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1171,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1172,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1173,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1174,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1175,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1176,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1177,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1178,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1179,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1180,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1181,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1182,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1183,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1184,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1185,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1186,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1187,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1188,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1189,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1190,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1191,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1192,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1193,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1194,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1195,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1196,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1197,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1198,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1199,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1200,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1201,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1202,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1203,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1204,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1205,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1206,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1207,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1208,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1209,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1210,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1211,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1212,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1213,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1214,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1215,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1216,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1217,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1218,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1219,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1220,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1221,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1222,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1223,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1224,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1225,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1226,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1227,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1228,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1229,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1230,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1231,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1232,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1233,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1234,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1235,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1236,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1237,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1238,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1239,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1240,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1241,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1242,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1243,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1244,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1245,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1246,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1247,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1248,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1249,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1250,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1251,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1252,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1253,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1254,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1255,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1256,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1257,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1258,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1259,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1260,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1261,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1262,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1263,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1264,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1265,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1266,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1267,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1268,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1269,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1270,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1271,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1272,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1273,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1274,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1275,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1276,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1277,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1278,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1279,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1280,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1281,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1282,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1283,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1284,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1285,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1286,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1287,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1288,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1289,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1290,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1291,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1292,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1293,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1294,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1295,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1296,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1297,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1298,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1299,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1300,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1301,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1302,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1303,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1304,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1305,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1306,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1307,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1308,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1309,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1310,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1311,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1312,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1313,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1314,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1315,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1316,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1317,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1318,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1319,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1320,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1321,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1322,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1323,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1324,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1325,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1326,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1327,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1328,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1329,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1330,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1331,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1332,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1333,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1334,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1335,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1336,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1337,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1338,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1339,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1340,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1341,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1342,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1343,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1344,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1345,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1346,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1347,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1348,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1349,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1350,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1351,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1352,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1353,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1354,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1355,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1356,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1357,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1358,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1359,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1360,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1361,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1362,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1363,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1364,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1365,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1366,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1367,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1368,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1369,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1370,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1371,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1372,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1373,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1374,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1375,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1376,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1377,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1378,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1379,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1380,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1381,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1382,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1383,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1384,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1385,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1386,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1387,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1388,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1389,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1390,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1391,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1392,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1393,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1394,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1395,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1396,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1397,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1398,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1399,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1400,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1401,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1402,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1403,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1404,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1405,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1406,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1407,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1408,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1409,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1410,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1411,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1412,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1413,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1414,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1415,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1416,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1417,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1418,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1419,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1420,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1421,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1422,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1423,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1424,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1425,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1426,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1427,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1428,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1429,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1430,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1431,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1432,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1433,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1434,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1435,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1436,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1437,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1438,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1439,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1440,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1441,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1442,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1443,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1444,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1445,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1446,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1447,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1448,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1449,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1450,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1451,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1452,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1453,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1454,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1455,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1456,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1457,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1458,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1459,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1460,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1461,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1462,21196,16974,14906,34981,53195,34475,51899,38971,19417
,1463,21196,16974,14906,34981,53195,34475,51899,38971,19417
