Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4,Load_H2_tonne_per_hr_z5,Load_H2_tonne_per_hr_z6,Load_H2_tonne_per_hr_z7,Load_H2_tonne_per_hr_z8,Load_H2_tonne_per_hr_z9
,,,,,,,40,105,100,82,275,362,594,375,187,46
,,,,,,,41,105,100,82,275,362,594,375,187,46
,,,,,,,42,105,100,82,275,362,594,375,187,46
,,,,,,,43,105,100,82,275,362,594,375,187,46
,,,,,,,44,105,100,82,275,362,594,375,187,46
,,,,,,,45,105,100,82,275,362,594,375,187,46
,,,,,,,46,105,100,82,275,362,594,375,187,46
,,,,,,,47,105,100,82,275,362,594,375,187,46
,,,,,,,48,105,100,82,275,362,594,375,187,46
,,,,,,,49,105,100,82,275,362,594,375,187,46
,,,,,,,50,105,100,82,275,362,594,375,187,46
,,,,,,,51,105,100,82,275,362,594,375,187,46
,,,,,,,52,105,100,82,275,362,594,375,187,46
,,,,,,,53,105,100,82,275,362,594,375,187,46
,,,,,,,54,105,100,82,275,362,594,375,187,46
,,,,,,,55,105,100,82,275,362,594,375,187,46
,,,,,,,56,105,100,82,275,362,594,375,187,46
,,,,,,,57,105,100,82,275,362,594,375,187,46
,,,,,,,58,105,100,82,275,362,594,375,187,46
,,,,,,,59,105,100,82,275,362,594,375,187,46
,,,,,,,60,105,100,82,275,362,594,375,187,46
,,,,,,,61,105,100,82,275,362,594,375,187,46
,,,,,,,62,105,100,82,275,362,594,375,187,46
,,,,,,,63,105,100,82,275,362,594,375,187,46
,,,,,,,64,105,100,82,275,362,594,375,187,46
,,,,,,,65,105,100,82,275,362,594,375,187,46
,,,,,,,66,105,100,82,275,362,594,375,187,46
,,,,,,,67,105,100,82,275,362,594,375,187,46
,,,,,,,68,105,100,82,275,362,594,375,187,46
,,,,,,,69,105,100,82,275,362,594,375,187,46
,,,,,,,70,105,100,82,275,362,594,375,187,46
,,,,,,,71,105,100,82,275,362,594,375,187,46
,,,,,,,72,105,100,82,275,362,594,375,187,46
,,,,,,,73,105,100,82,275,362,594,375,187,46
,,,,,,,74,105,100,82,275,362,594,375,187,46
,,,,,,,75,105,100,82,275,362,594,375,187,46
,,,,,,,76,105,100,82,275,362,594,375,187,46
,,,,,,,77,105,100,82,275,362,594,375,187,46
,,,,,,,78,105,100,82,275,362,594,375,187,46
,,,,,,,79,105,100,82,275,362,594,375,187,46
,,,,,,,80,105,100,82,275,362,594,375,187,46
,,,,,,,81,105,100,82,275,362,594,375,187,46
,,,,,,,82,105,100,82,275,362,594,375,187,46
,,,,,,,83,105,100,82,275,362,594,375,187,46
,,,,,,,84,105,100,82,275,362,594,375,187,46
,,,,,,,85,105,100,82,275,362,594,375,187,46
,,,,,,,86,105,100,82,275,362,594,375,187,46
,,,,,,,87,105,100,82,275,362,594,375,187,46
,,,,,,,88,105,100,82,275,362,594,375,187,46
,,,,,,,89,105,100,82,275,362,594,375,187,46
,,,,,,,90,105,100,82,275,362,594,375,187,46
,,,,,,,91,105,100,82,275,362,594,375,187,46
,,,,,,,92,105,100,82,275,362,594,375,187,46
,,,,,,,93,105,100,82,275,362,594,375,187,46
,,,,,,,94,105,100,82,275,362,594,375,187,46
,,,,,,,95,105,100,82,275,362,594,375,187,46
,,,,,,,96,105,100,82,275,362,594,375,187,46
,,,,,,,97,105,100,82,275,362,594,375,187,46
,,,,,,,98,105,100,82,275,362,594,375,187,46
,,,,,,,99,105,100,82,275,362,594,375,187,46
,,,,,,,100,105,100,82,275,362,594,375,187,46
,,,,,,,101,105,100,82,275,362,594,375,187,46
,,,,,,,102,105,100,82,275,362,594,375,187,46
,,,,,,,103,105,100,82,275,362,594,375,187,46
,,,,,,,104,105,100,82,275,362,594,375,187,46
,,,,,,,105,105,100,82,275,362,594,375,187,46
,,,,,,,106,105,100,82,275,362,594,375,187,46
,,,,,,,107,105,100,82,275,362,594,375,187,46
,,,,,,,108,105,100,82,275,362,594,375,187,46
,,,,,,,109,105,100,82,275,362,594,375,187,46
,,,,,,,110,105,100,82,275,362,594,375,187,46
,,,,,,,111,105,100,82,275,362,594,375,187,46
,,,,,,,112,105,100,82,275,362,594,375,187,46
,,,,,,,113,105,100,82,275,362,594,375,187,46
,,,,,,,114,105,100,82,275,362,594,375,187,46
,,,,,,,115,105,100,82,275,362,594,375,187,46
,,,,,,,116,105,100,82,275,362,594,375,187,46
,,,,,,,117,105,100,82,275,362,594,375,187,46
,,,,,,,118,105,100,82,275,362,594,375,187,46
,,,,,,,119,105,100,82,275,362,594,375,187,46
,,,,,,,120,105,100,82,275,362,594,375,187,46
,,,,,,,121,105,100,82,275,362,594,375,187,46
,,,,,,,122,105,100,82,275,362,594,375,187,46
,,,,,,,123,105,100,82,275,362,594,375,187,46
,,,,,,,124,105,100,82,275,362,594,375,187,46
,,,,,,,125,105,100,82,275,362,594,375,187,46
,,,,,,,126,105,100,82,275,362,594,375,187,46
,,,,,,,127,105,100,82,275,362,594,375,187,46
,,,,,,,128,105,100,82,275,362,594,375,187,46
,,,,,,,129,105,100,82,275,362,594,375,187,46
,,,,,,,130,105,100,82,275,362,594,375,187,46
,,,,,,,131,105,100,82,275,362,594,375,187,46
,,,,,,,132,105,100,82,275,362,594,375,187,46
,,,,,,,133,105,100,82,275,362,594,375,187,46
,,,,,,,134,105,100,82,275,362,594,375,187,46
,,,,,,,135,105,100,82,275,362,594,375,187,46
,,,,,,,136,105,100,82,275,362,594,375,187,46
,,,,,,,137,105,100,82,275,362,594,375,187,46
,,,,,,,138,105,100,82,275,362,594,375,187,46
,,,,,,,139,105,100,82,275,362,594,375,187,46
,,,,,,,140,105,100,82,275,362,594,375,187,46
,,,,,,,141,105,100,82,275,362,594,375,187,46
,,,,,,,142,105,100,82,275,362,594,375,187,46
,,,,,,,143,105,100,82,275,362,594,375,187,46
,,,,,,,144,105,100,82,275,362,594,375,187,46
,,,,,,,145,105,100,82,275,362,594,375,187,46
,,,,,,,146,105,100,82,275,362,594,375,187,46
,,,,,,,147,105,100,82,275,362,594,375,187,46
,,,,,,,148,105,100,82,275,362,594,375,187,46
,,,,,,,149,105,100,82,275,362,594,375,187,46
,,,,,,,150,105,100,82,275,362,594,375,187,46
,,,,,,,151,105,100,82,275,362,594,375,187,46
,,,,,,,152,105,100,82,275,362,594,375,187,46
,,,,,,,153,105,100,82,275,362,594,375,187,46
,,,,,,,154,105,100,82,275,362,594,375,187,46
,,,,,,,155,105,100,82,275,362,594,375,187,46
,,,,,,,156,105,100,82,275,362,594,375,187,46
,,,,,,,157,105,100,82,275,362,594,375,187,46
,,,,,,,158,105,100,82,275,362,594,375,187,46
,,,,,,,159,105,100,82,275,362,594,375,187,46
,,,,,,,160,105,100,82,275,362,594,375,187,46
,,,,,,,161,105,100,82,275,362,594,375,187,46
,,,,,,,162,105,100,82,275,362,594,375,187,46
,,,,,,,163,105,100,82,275,362,594,375,187,46
,,,,,,,164,105,100,82,275,362,594,375,187,46
,,,,,,,165,105,100,82,275,362,594,375,187,46
,,,,,,,166,105,100,82,275,362,594,375,187,46
,,,,,,,167,105,100,82,275,362,594,375,187,46
,,,,,,,168,105,100,82,275,362,594,375,187,46
,,,,,,,169,105,100,82,275,362,594,375,187,46
,,,,,,,170,105,100,82,275,362,594,375,187,46
,,,,,,,171,105,100,82,275,362,594,375,187,46
,,,,,,,172,105,100,82,275,362,594,375,187,46
,,,,,,,173,105,100,82,275,362,594,375,187,46
,,,,,,,174,105,100,82,275,362,594,375,187,46
,,,,,,,175,105,100,82,275,362,594,375,187,46
,,,,,,,176,105,100,82,275,362,594,375,187,46
,,,,,,,177,105,100,82,275,362,594,375,187,46
,,,,,,,178,105,100,82,275,362,594,375,187,46
,,,,,,,179,105,100,82,275,362,594,375,187,46
,,,,,,,180,105,100,82,275,362,594,375,187,46
,,,,,,,181,105,100,82,275,362,594,375,187,46
,,,,,,,182,105,100,82,275,362,594,375,187,46
,,,,,,,183,105,100,82,275,362,594,375,187,46
,,,,,,,184,105,100,82,275,362,594,375,187,46
,,,,,,,185,105,100,82,275,362,594,375,187,46
,,,,,,,186,105,100,82,275,362,594,375,187,46
,,,,,,,187,105,100,82,275,362,594,375,187,46
,,,,,,,188,105,100,82,275,362,594,375,187,46
,,,,,,,189,105,100,82,275,362,594,375,187,46
,,,,,,,190,105,100,82,275,362,594,375,187,46
,,,,,,,191,105,100,82,275,362,594,375,187,46
,,,,,,,192,105,100,82,275,362,594,375,187,46
,,,,,,,193,105,100,82,275,362,594,375,187,46
,,,,,,,194,105,100,82,275,362,594,375,187,46
,,,,,,,195,105,100,82,275,362,594,375,187,46
,,,,,,,196,105,100,82,275,362,594,375,187,46
,,,,,,,197,105,100,82,275,362,594,375,187,46
,,,,,,,198,105,100,82,275,362,594,375,187,46
,,,,,,,199,105,100,82,275,362,594,375,187,46
,,,,,,,200,105,100,82,275,362,594,375,187,46
,,,,,,,201,105,100,82,275,362,594,375,187,46
,,,,,,,202,105,100,82,275,362,594,375,187,46
,,,,,,,203,105,100,82,275,362,594,375,187,46
,,,,,,,204,105,100,82,275,362,594,375,187,46
,,,,,,,205,105,100,82,275,362,594,375,187,46
,,,,,,,206,105,100,82,275,362,594,375,187,46
,,,,,,,207,105,100,82,275,362,594,375,187,46
,,,,,,,208,105,100,82,275,362,594,375,187,46
,,,,,,,209,105,100,82,275,362,594,375,187,46
,,,,,,,210,105,100,82,275,362,594,375,187,46
,,,,,,,211,105,100,82,275,362,594,375,187,46
,,,,,,,212,105,100,82,275,362,594,375,187,46
,,,,,,,213,105,100,82,275,362,594,375,187,46
,,,,,,,214,105,100,82,275,362,594,375,187,46
,,,,,,,215,105,100,82,275,362,594,375,187,46
,,,,,,,216,105,100,82,275,362,594,375,187,46
,,,,,,,217,105,100,82,275,362,594,375,187,46
,,,,,,,218,105,100,82,275,362,594,375,187,46
,,,,,,,219,105,100,82,275,362,594,375,187,46
,,,,,,,220,105,100,82,275,362,594,375,187,46
,,,,,,,221,105,100,82,275,362,594,375,187,46
,,,,,,,222,105,100,82,275,362,594,375,187,46
,,,,,,,223,105,100,82,275,362,594,375,187,46
,,,,,,,224,105,100,82,275,362,594,375,187,46
,,,,,,,225,105,100,82,275,362,594,375,187,46
,,,,,,,226,105,100,82,275,362,594,375,187,46
,,,,,,,227,105,100,82,275,362,594,375,187,46
,,,,,,,228,105,100,82,275,362,594,375,187,46
,,,,,,,229,105,100,82,275,362,594,375,187,46
,,,,,,,230,105,100,82,275,362,594,375,187,46
,,,,,,,231,105,100,82,275,362,594,375,187,46
,,,,,,,232,105,100,82,275,362,594,375,187,46
,,,,,,,233,105,100,82,275,362,594,375,187,46
,,,,,,,234,105,100,82,275,362,594,375,187,46
,,,,,,,235,105,100,82,275,362,594,375,187,46
,,,,,,,236,105,100,82,275,362,594,375,187,46
,,,,,,,237,105,100,82,275,362,594,375,187,46
,,,,,,,238,105,100,82,275,362,594,375,187,46
,,,,,,,239,105,100,82,275,362,594,375,187,46
,,,,,,,240,105,100,82,275,362,594,375,187,46
,,,,,,,241,105,100,82,275,362,594,375,187,46
,,,,,,,242,105,100,82,275,362,594,375,187,46
,,,,,,,243,105,100,82,275,362,594,375,187,46
,,,,,,,244,105,100,82,275,362,594,375,187,46
,,,,,,,245,105,100,82,275,362,594,375,187,46
,,,,,,,246,105,100,82,275,362,594,375,187,46
,,,,,,,247,105,100,82,275,362,594,375,187,46
,,,,,,,248,105,100,82,275,362,594,375,187,46
,,,,,,,249,105,100,82,275,362,594,375,187,46
,,,,,,,250,105,100,82,275,362,594,375,187,46
,,,,,,,251,105,100,82,275,362,594,375,187,46
,,,,,,,252,105,100,82,275,362,594,375,187,46
,,,,,,,253,105,100,82,275,362,594,375,187,46
,,,,,,,254,105,100,82,275,362,594,375,187,46
,,,,,,,255,105,100,82,275,362,594,375,187,46
,,,,,,,256,105,100,82,275,362,594,375,187,46
,,,,,,,257,105,100,82,275,362,594,375,187,46
,,,,,,,258,105,100,82,275,362,594,375,187,46
,,,,,,,259,105,100,82,275,362,594,375,187,46
,,,,,,,260,105,100,82,275,362,594,375,187,46
,,,,,,,261,105,100,82,275,362,594,375,187,46
,,,,,,,262,105,100,82,275,362,594,375,187,46
,,,,,,,263,105,100,82,275,362,594,375,187,46
,,,,,,,264,105,100,82,275,362,594,375,187,46
,,,,,,,265,105,100,82,275,362,594,375,187,46
,,,,,,,266,105,100,82,275,362,594,375,187,46
,,,,,,,267,105,100,82,275,362,594,375,187,46
,,,,,,,268,105,100,82,275,362,594,375,187,46
,,,,,,,269,105,100,82,275,362,594,375,187,46
,,,,,,,270,105,100,82,275,362,594,375,187,46
,,,,,,,271,105,100,82,275,362,594,375,187,46
,,,,,,,272,105,100,82,275,362,594,375,187,46
,,,,,,,273,105,100,82,275,362,594,375,187,46
,,,,,,,274,105,100,82,275,362,594,375,187,46
,,,,,,,275,105,100,82,275,362,594,375,187,46
,,,,,,,276,105,100,82,275,362,594,375,187,46
,,,,,,,277,105,100,82,275,362,594,375,187,46
,,,,,,,278,105,100,82,275,362,594,375,187,46
,,,,,,,279,105,100,82,275,362,594,375,187,46
,,,,,,,280,105,100,82,275,362,594,375,187,46
,,,,,,,281,105,100,82,275,362,594,375,187,46
,,,,,,,282,105,100,82,275,362,594,375,187,46
,,,,,,,283,105,100,82,275,362,594,375,187,46
,,,,,,,284,105,100,82,275,362,594,375,187,46
,,,,,,,285,105,100,82,275,362,594,375,187,46
,,,,,,,286,105,100,82,275,362,594,375,187,46
,,,,,,,287,105,100,82,275,362,594,375,187,46
,,,,,,,288,105,100,82,275,362,594,375,187,46
,,,,,,,289,105,100,82,275,362,594,375,187,46
,,,,,,,290,105,100,82,275,362,594,375,187,46
,,,,,,,291,105,100,82,275,362,594,375,187,46
,,,,,,,292,105,100,82,275,362,594,375,187,46
,,,,,,,293,105,100,82,275,362,594,375,187,46
,,,,,,,294,105,100,82,275,362,594,375,187,46
,,,,,,,295,105,100,82,275,362,594,375,187,46
,,,,,,,296,105,100,82,275,362,594,375,187,46
,,,,,,,297,105,100,82,275,362,594,375,187,46
,,,,,,,298,105,100,82,275,362,594,375,187,46
,,,,,,,299,105,100,82,275,362,594,375,187,46
,,,,,,,300,105,100,82,275,362,594,375,187,46
,,,,,,,301,105,100,82,275,362,594,375,187,46
,,,,,,,302,105,100,82,275,362,594,375,187,46
,,,,,,,303,105,100,82,275,362,594,375,187,46
,,,,,,,304,105,100,82,275,362,594,375,187,46
,,,,,,,305,105,100,82,275,362,594,375,187,46
,,,,,,,306,105,100,82,275,362,594,375,187,46
,,,,,,,307,105,100,82,275,362,594,375,187,46
,,,,,,,308,105,100,82,275,362,594,375,187,46
,,,,,,,309,105,100,82,275,362,594,375,187,46
,,,,,,,310,105,100,82,275,362,594,375,187,46
,,,,,,,311,105,100,82,275,362,594,375,187,46
,,,,,,,312,105,100,82,275,362,594,375,187,46
,,,,,,,313,105,100,82,275,362,594,375,187,46
,,,,,,,314,105,100,82,275,362,594,375,187,46
,,,,,,,315,105,100,82,275,362,594,375,187,46
,,,,,,,316,105,100,82,275,362,594,375,187,46
,,,,,,,317,105,100,82,275,362,594,375,187,46
,,,,,,,318,105,100,82,275,362,594,375,187,46
,,,,,,,319,105,100,82,275,362,594,375,187,46
,,,,,,,320,105,100,82,275,362,594,375,187,46
,,,,,,,321,105,100,82,275,362,594,375,187,46
,,,,,,,322,105,100,82,275,362,594,375,187,46
,,,,,,,323,105,100,82,275,362,594,375,187,46
,,,,,,,324,105,100,82,275,362,594,375,187,46
,,,,,,,325,105,100,82,275,362,594,375,187,46
,,,,,,,326,105,100,82,275,362,594,375,187,46
,,,,,,,327,105,100,82,275,362,594,375,187,46
,,,,,,,328,105,100,82,275,362,594,375,187,46
,,,,,,,329,105,100,82,275,362,594,375,187,46
,,,,,,,330,105,100,82,275,362,594,375,187,46
,,,,,,,331,105,100,82,275,362,594,375,187,46
,,,,,,,332,105,100,82,275,362,594,375,187,46
,,,,,,,333,105,100,82,275,362,594,375,187,46
,,,,,,,334,105,100,82,275,362,594,375,187,46
,,,,,,,335,105,100,82,275,362,594,375,187,46
,,,,,,,336,105,100,82,275,362,594,375,187,46
,,,,,,,337,105,100,82,275,362,594,375,187,46
,,,,,,,338,105,100,82,275,362,594,375,187,46
,,,,,,,339,105,100,82,275,362,594,375,187,46
,,,,,,,340,105,100,82,275,362,594,375,187,46
,,,,,,,341,105,100,82,275,362,594,375,187,46
,,,,,,,342,105,100,82,275,362,594,375,187,46
,,,,,,,343,105,100,82,275,362,594,375,187,46
,,,,,,,344,105,100,82,275,362,594,375,187,46
,,,,,,,345,105,100,82,275,362,594,375,187,46
,,,,,,,346,105,100,82,275,362,594,375,187,46
,,,,,,,347,105,100,82,275,362,594,375,187,46
,,,,,,,348,105,100,82,275,362,594,375,187,46
,,,,,,,349,105,100,82,275,362,594,375,187,46
,,,,,,,350,105,100,82,275,362,594,375,187,46
,,,,,,,351,105,100,82,275,362,594,375,187,46
,,,,,,,352,105,100,82,275,362,594,375,187,46
,,,,,,,353,105,100,82,275,362,594,375,187,46
,,,,,,,354,105,100,82,275,362,594,375,187,46
,,,,,,,355,105,100,82,275,362,594,375,187,46
,,,,,,,356,105,100,82,275,362,594,375,187,46
,,,,,,,357,105,100,82,275,362,594,375,187,46
,,,,,,,358,105,100,82,275,362,594,375,187,46
,,,,,,,359,105,100,82,275,362,594,375,187,46
,,,,,,,360,105,100,82,275,362,594,375,187,46
,,,,,,,361,105,100,82,275,362,594,375,187,46
,,,,,,,362,105,100,82,275,362,594,375,187,46
,,,,,,,363,105,100,82,275,362,594,375,187,46
,,,,,,,364,105,100,82,275,362,594,375,187,46
,,,,,,,365,105,100,82,275,362,594,375,187,46
,,,,,,,366,105,100,82,275,362,594,375,187,46
,,,,,,,367,105,100,82,275,362,594,375,187,46
,,,,,,,368,105,100,82,275,362,594,375,187,46
,,,,,,,369,105,100,82,275,362,594,375,187,46
,,,,,,,370,105,100,82,275,362,594,375,187,46
,,,,,,,371,105,100,82,275,362,594,375,187,46
,,,,,,,372,105,100,82,275,362,594,375,187,46
,,,,,,,373,105,100,82,275,362,594,375,187,46
,,,,,,,374,105,100,82,275,362,594,375,187,46
,,,,,,,375,105,100,82,275,362,594,375,187,46
,,,,,,,376,105,100,82,275,362,594,375,187,46
,,,,,,,377,105,100,82,275,362,594,375,187,46
,,,,,,,378,105,100,82,275,362,594,375,187,46
,,,,,,,379,105,100,82,275,362,594,375,187,46
,,,,,,,380,105,100,82,275,362,594,375,187,46
,,,,,,,381,105,100,82,275,362,594,375,187,46
,,,,,,,382,105,100,82,275,362,594,375,187,46
,,,,,,,383,105,100,82,275,362,594,375,187,46
,,,,,,,384,105,100,82,275,362,594,375,187,46
,,,,,,,385,105,100,82,275,362,594,375,187,46
,,,,,,,386,105,100,82,275,362,594,375,187,46
,,,,,,,387,105,100,82,275,362,594,375,187,46
,,,,,,,388,105,100,82,275,362,594,375,187,46
,,,,,,,389,105,100,82,275,362,594,375,187,46
,,,,,,,390,105,100,82,275,362,594,375,187,46
,,,,,,,391,105,100,82,275,362,594,375,187,46
,,,,,,,392,105,100,82,275,362,594,375,187,46
,,,,,,,393,105,100,82,275,362,594,375,187,46
,,,,,,,394,105,100,82,275,362,594,375,187,46
,,,,,,,395,105,100,82,275,362,594,375,187,46
,,,,,,,396,105,100,82,275,362,594,375,187,46
,,,,,,,397,105,100,82,275,362,594,375,187,46
,,,,,,,398,105,100,82,275,362,594,375,187,46
,,,,,,,399,105,100,82,275,362,594,375,187,46
,,,,,,,400,105,100,82,275,362,594,375,187,46
,,,,,,,401,105,100,82,275,362,594,375,187,46
,,,,,,,402,105,100,82,275,362,594,375,187,46
,,,,,,,403,105,100,82,275,362,594,375,187,46
,,,,,,,404,105,100,82,275,362,594,375,187,46
,,,,,,,405,105,100,82,275,362,594,375,187,46
,,,,,,,406,105,100,82,275,362,594,375,187,46
,,,,,,,407,105,100,82,275,362,594,375,187,46
,,,,,,,408,105,100,82,275,362,594,375,187,46
,,,,,,,409,105,100,82,275,362,594,375,187,46
,,,,,,,410,105,100,82,275,362,594,375,187,46
,,,,,,,411,105,100,82,275,362,594,375,187,46
,,,,,,,412,105,100,82,275,362,594,375,187,46
,,,,,,,413,105,100,82,275,362,594,375,187,46
,,,,,,,414,105,100,82,275,362,594,375,187,46
,,,,,,,415,105,100,82,275,362,594,375,187,46
,,,,,,,416,105,100,82,275,362,594,375,187,46
,,,,,,,417,105,100,82,275,362,594,375,187,46
,,,,,,,418,105,100,82,275,362,594,375,187,46
,,,,,,,419,105,100,82,275,362,594,375,187,46
,,,,,,,420,105,100,82,275,362,594,375,187,46
,,,,,,,421,105,100,82,275,362,594,375,187,46
,,,,,,,422,105,100,82,275,362,594,375,187,46
,,,,,,,423,105,100,82,275,362,594,375,187,46
,,,,,,,424,105,100,82,275,362,594,375,187,46
,,,,,,,425,105,100,82,275,362,594,375,187,46
,,,,,,,426,105,100,82,275,362,594,375,187,46
,,,,,,,427,105,100,82,275,362,594,375,187,46
,,,,,,,428,105,100,82,275,362,594,375,187,46
,,,,,,,429,105,100,82,275,362,594,375,187,46
,,,,,,,430,105,100,82,275,362,594,375,187,46
,,,,,,,431,105,100,82,275,362,594,375,187,46
,,,,,,,432,105,100,82,275,362,594,375,187,46
,,,,,,,433,105,100,82,275,362,594,375,187,46
,,,,,,,434,105,100,82,275,362,594,375,187,46
,,,,,,,435,105,100,82,275,362,594,375,187,46
,,,,,,,436,105,100,82,275,362,594,375,187,46
,,,,,,,437,105,100,82,275,362,594,375,187,46
,,,,,,,438,105,100,82,275,362,594,375,187,46
,,,,,,,439,105,100,82,275,362,594,375,187,46
,,,,,,,440,105,100,82,275,362,594,375,187,46
,,,,,,,441,105,100,82,275,362,594,375,187,46
,,,,,,,442,105,100,82,275,362,594,375,187,46
,,,,,,,443,105,100,82,275,362,594,375,187,46
,,,,,,,444,105,100,82,275,362,594,375,187,46
,,,,,,,445,105,100,82,275,362,594,375,187,46
,,,,,,,446,105,100,82,275,362,594,375,187,46
,,,,,,,447,105,100,82,275,362,594,375,187,46
,,,,,,,448,105,100,82,275,362,594,375,187,46
,,,,,,,449,105,100,82,275,362,594,375,187,46
,,,,,,,450,105,100,82,275,362,594,375,187,46
,,,,,,,451,105,100,82,275,362,594,375,187,46
,,,,,,,452,105,100,82,275,362,594,375,187,46
,,,,,,,453,105,100,82,275,362,594,375,187,46
,,,,,,,454,105,100,82,275,362,594,375,187,46
,,,,,,,455,105,100,82,275,362,594,375,187,46
,,,,,,,456,105,100,82,275,362,594,375,187,46
,,,,,,,457,105,100,82,275,362,594,375,187,46
,,,,,,,458,105,100,82,275,362,594,375,187,46
,,,,,,,459,105,100,82,275,362,594,375,187,46
,,,,,,,460,105,100,82,275,362,594,375,187,46
,,,,,,,461,105,100,82,275,362,594,375,187,46
,,,,,,,462,105,100,82,275,362,594,375,187,46
,,,,,,,463,105,100,82,275,362,594,375,187,46
,,,,,,,464,105,100,82,275,362,594,375,187,46
,,,,,,,465,105,100,82,275,362,594,375,187,46
,,,,,,,466,105,100,82,275,362,594,375,187,46
,,,,,,,467,105,100,82,275,362,594,375,187,46
,,,,,,,468,105,100,82,275,362,594,375,187,46
,,,,,,,469,105,100,82,275,362,594,375,187,46
,,,,,,,470,105,100,82,275,362,594,375,187,46
,,,,,,,471,105,100,82,275,362,594,375,187,46
,,,,,,,472,105,100,82,275,362,594,375,187,46
,,,,,,,473,105,100,82,275,362,594,375,187,46
,,,,,,,474,105,100,82,275,362,594,375,187,46
,,,,,,,475,105,100,82,275,362,594,375,187,46
,,,,,,,476,105,100,82,275,362,594,375,187,46
,,,,,,,477,105,100,82,275,362,594,375,187,46
,,,,,,,478,105,100,82,275,362,594,375,187,46
,,,,,,,479,105,100,82,275,362,594,375,187,46
,,,,,,,480,105,100,82,275,362,594,375,187,46
,,,,,,,481,105,100,82,275,362,594,375,187,46
,,,,,,,482,105,100,82,275,362,594,375,187,46
,,,,,,,483,105,100,82,275,362,594,375,187,46
,,,,,,,484,105,100,82,275,362,594,375,187,46
,,,,,,,485,105,100,82,275,362,594,375,187,46
,,,,,,,486,105,100,82,275,362,594,375,187,46
,,,,,,,487,105,100,82,275,362,594,375,187,46
,,,,,,,488,105,100,82,275,362,594,375,187,46
,,,,,,,489,105,100,82,275,362,594,375,187,46
,,,,,,,490,105,100,82,275,362,594,375,187,46
,,,,,,,491,105,100,82,275,362,594,375,187,46
,,,,,,,492,105,100,82,275,362,594,375,187,46
,,,,,,,493,105,100,82,275,362,594,375,187,46
,,,,,,,494,105,100,82,275,362,594,375,187,46
,,,,,,,495,105,100,82,275,362,594,375,187,46
,,,,,,,496,105,100,82,275,362,594,375,187,46
,,,,,,,497,105,100,82,275,362,594,375,187,46
,,,,,,,498,105,100,82,275,362,594,375,187,46
,,,,,,,499,105,100,82,275,362,594,375,187,46
