ng_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,861,46647,35541,37797,55800,147384,61620,81008,99937,71160
,862,46647,35541,37797,55800,147384,61620,81008,99937,71160
,863,46647,35541,37797,55800,147384,61620,81008,99937,71160
,864,46647,35541,37797,55800,147384,61620,81008,99937,71160
,865,46647,35541,37797,55800,147384,61620,81008,99937,71160
,866,46647,35541,37797,55800,147384,61620,81008,99937,71160
,867,46647,35541,37797,55800,147384,61620,81008,99937,71160
,868,46647,35541,37797,55800,147384,61620,81008,99937,71160
,869,46647,35541,37797,55800,147384,61620,81008,99937,71160
,870,46647,35541,37797,55800,147384,61620,81008,99937,71160
,871,46647,35541,37797,55800,147384,61620,81008,99937,71160
,872,46647,35541,37797,55800,147384,61620,81008,99937,71160
,873,46647,35541,37797,55800,147384,61620,81008,99937,71160
,874,46647,35541,37797,55800,147384,61620,81008,99937,71160
,875,46647,35541,37797,55800,147384,61620,81008,99937,71160
,876,46647,35541,37797,55800,147384,61620,81008,99937,71160
,877,46647,35541,37797,55800,147384,61620,81008,99937,71160
,878,46647,35541,37797,55800,147384,61620,81008,99937,71160
,879,46647,35541,37797,55800,147384,61620,81008,99937,71160
,880,46647,35541,37797,55800,147384,61620,81008,99937,71160
,881,46647,35541,37797,55800,147384,61620,81008,99937,71160
,882,46647,35541,37797,55800,147384,61620,81008,99937,71160
,883,46647,35541,37797,55800,147384,61620,81008,99937,71160
,884,46647,35541,37797,55800,147384,61620,81008,99937,71160
,885,46647,35541,37797,55800,147384,61620,81008,99937,71160
,886,46647,35541,37797,55800,147384,61620,81008,99937,71160
,887,46647,35541,37797,55800,147384,61620,81008,99937,71160
,888,46647,35541,37797,55800,147384,61620,81008,99937,71160
,889,46647,35541,37797,55800,147384,61620,81008,99937,71160
,890,46647,35541,37797,55800,147384,61620,81008,99937,71160
,891,46647,35541,37797,55800,147384,61620,81008,99937,71160
,892,46647,35541,37797,55800,147384,61620,81008,99937,71160
,893,46647,35541,37797,55800,147384,61620,81008,99937,71160
,894,46647,35541,37797,55800,147384,61620,81008,99937,71160
,895,46647,35541,37797,55800,147384,61620,81008,99937,71160
,896,46647,35541,37797,55800,147384,61620,81008,99937,71160
,897,46647,35541,37797,55800,147384,61620,81008,99937,71160
,898,46647,35541,37797,55800,147384,61620,81008,99937,71160
,899,46647,35541,37797,55800,147384,61620,81008,99937,71160
,900,46647,35541,37797,55800,147384,61620,81008,99937,71160
,901,46647,35541,37797,55800,147384,61620,81008,99937,71160
,902,46647,35541,37797,55800,147384,61620,81008,99937,71160
,903,46647,35541,37797,55800,147384,61620,81008,99937,71160
,904,46647,35541,37797,55800,147384,61620,81008,99937,71160
,905,46647,35541,37797,55800,147384,61620,81008,99937,71160
,906,46647,35541,37797,55800,147384,61620,81008,99937,71160
,907,46647,35541,37797,55800,147384,61620,81008,99937,71160
,908,46647,35541,37797,55800,147384,61620,81008,99937,71160
,909,46647,35541,37797,55800,147384,61620,81008,99937,71160
,910,46647,35541,37797,55800,147384,61620,81008,99937,71160
,911,46647,35541,37797,55800,147384,61620,81008,99937,71160
,912,46647,35541,37797,55800,147384,61620,81008,99937,71160
,913,46647,35541,37797,55800,147384,61620,81008,99937,71160
,914,46647,35541,37797,55800,147384,61620,81008,99937,71160
,915,46647,35541,37797,55800,147384,61620,81008,99937,71160
,916,46647,35541,37797,55800,147384,61620,81008,99937,71160
,917,46647,35541,37797,55800,147384,61620,81008,99937,71160
,918,46647,35541,37797,55800,147384,61620,81008,99937,71160
,919,46647,35541,37797,55800,147384,61620,81008,99937,71160
,920,46647,35541,37797,55800,147384,61620,81008,99937,71160
,921,46647,35541,37797,55800,147384,61620,81008,99937,71160
,922,46647,35541,37797,55800,147384,61620,81008,99937,71160
,923,46647,35541,37797,55800,147384,61620,81008,99937,71160
,924,46647,35541,37797,55800,147384,61620,81008,99937,71160
,925,46647,35541,37797,55800,147384,61620,81008,99937,71160
,926,46647,35541,37797,55800,147384,61620,81008,99937,71160
,927,46647,35541,37797,55800,147384,61620,81008,99937,71160
,928,46647,35541,37797,55800,147384,61620,81008,99937,71160
,929,46647,35541,37797,55800,147384,61620,81008,99937,71160
,930,46647,35541,37797,55800,147384,61620,81008,99937,71160
,931,46647,35541,37797,55800,147384,61620,81008,99937,71160
,932,46647,35541,37797,55800,147384,61620,81008,99937,71160
,933,46647,35541,37797,55800,147384,61620,81008,99937,71160
,934,46647,35541,37797,55800,147384,61620,81008,99937,71160
,935,46647,35541,37797,55800,147384,61620,81008,99937,71160
,936,46647,35541,37797,55800,147384,61620,81008,99937,71160
,937,46647,35541,37797,55800,147384,61620,81008,99937,71160
,938,46647,35541,37797,55800,147384,61620,81008,99937,71160
,939,46647,35541,37797,55800,147384,61620,81008,99937,71160
,940,46647,35541,37797,55800,147384,61620,81008,99937,71160
,941,46647,35541,37797,55800,147384,61620,81008,99937,71160
,942,46647,35541,37797,55800,147384,61620,81008,99937,71160
,943,46647,35541,37797,55800,147384,61620,81008,99937,71160
,944,46647,35541,37797,55800,147384,61620,81008,99937,71160
,945,46647,35541,37797,55800,147384,61620,81008,99937,71160
,946,46647,35541,37797,55800,147384,61620,81008,99937,71160
,947,46647,35541,37797,55800,147384,61620,81008,99937,71160
,948,46647,35541,37797,55800,147384,61620,81008,99937,71160
,949,46647,35541,37797,55800,147384,61620,81008,99937,71160
,950,46647,35541,37797,55800,147384,61620,81008,99937,71160
,951,46647,35541,37797,55800,147384,61620,81008,99937,71160
,952,46647,35541,37797,55800,147384,61620,81008,99937,71160
,953,46647,35541,37797,55800,147384,61620,81008,99937,71160
,954,46647,35541,37797,55800,147384,61620,81008,99937,71160
,955,46647,35541,37797,55800,147384,61620,81008,99937,71160
,956,46647,35541,37797,55800,147384,61620,81008,99937,71160
,957,46647,35541,37797,55800,147384,61620,81008,99937,71160
,958,46647,35541,37797,55800,147384,61620,81008,99937,71160
,959,46647,35541,37797,55800,147384,61620,81008,99937,71160
,960,46647,35541,37797,55800,147384,61620,81008,99937,71160
,961,46647,35541,37797,55800,147384,61620,81008,99937,71160
,962,46647,35541,37797,55800,147384,61620,81008,99937,71160
,963,46647,35541,37797,55800,147384,61620,81008,99937,71160
,964,46647,35541,37797,55800,147384,61620,81008,99937,71160
,965,46647,35541,37797,55800,147384,61620,81008,99937,71160
,966,46647,35541,37797,55800,147384,61620,81008,99937,71160
,967,46647,35541,37797,55800,147384,61620,81008,99937,71160
,968,46647,35541,37797,55800,147384,61620,81008,99937,71160
,969,46647,35541,37797,55800,147384,61620,81008,99937,71160
,970,46647,35541,37797,55800,147384,61620,81008,99937,71160
,971,46647,35541,37797,55800,147384,61620,81008,99937,71160
,972,46647,35541,37797,55800,147384,61620,81008,99937,71160
,973,46647,35541,37797,55800,147384,61620,81008,99937,71160
,974,46647,35541,37797,55800,147384,61620,81008,99937,71160
,975,46647,35541,37797,55800,147384,61620,81008,99937,71160
,976,46647,35541,37797,55800,147384,61620,81008,99937,71160
,977,46647,35541,37797,55800,147384,61620,81008,99937,71160
,978,46647,35541,37797,55800,147384,61620,81008,99937,71160
,979,46647,35541,37797,55800,147384,61620,81008,99937,71160
,980,46647,35541,37797,55800,147384,61620,81008,99937,71160
,981,46647,35541,37797,55800,147384,61620,81008,99937,71160
,982,46647,35541,37797,55800,147384,61620,81008,99937,71160
,983,46647,35541,37797,55800,147384,61620,81008,99937,71160
,984,46647,35541,37797,55800,147384,61620,81008,99937,71160
,985,46647,35541,37797,55800,147384,61620,81008,99937,71160
,986,46647,35541,37797,55800,147384,61620,81008,99937,71160
,987,46647,35541,37797,55800,147384,61620,81008,99937,71160
,988,46647,35541,37797,55800,147384,61620,81008,99937,71160
,989,46647,35541,37797,55800,147384,61620,81008,99937,71160
,990,46647,35541,37797,55800,147384,61620,81008,99937,71160
,991,46647,35541,37797,55800,147384,61620,81008,99937,71160
,992,46647,35541,37797,55800,147384,61620,81008,99937,71160
,993,46647,35541,37797,55800,147384,61620,81008,99937,71160
,994,46647,35541,37797,55800,147384,61620,81008,99937,71160
,995,46647,35541,37797,55800,147384,61620,81008,99937,71160
,996,46647,35541,37797,55800,147384,61620,81008,99937,71160
,997,46647,35541,37797,55800,147384,61620,81008,99937,71160
,998,46647,35541,37797,55800,147384,61620,81008,99937,71160
,999,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1000,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1001,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1002,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1003,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1004,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1005,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1006,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1007,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1008,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1009,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1010,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1011,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1012,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1013,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1014,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1015,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1016,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1017,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1018,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1019,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1020,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1021,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1022,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1023,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1024,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1025,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1026,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1027,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1028,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1029,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1030,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1031,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1032,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1033,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1034,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1035,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1036,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1037,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1038,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1039,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1040,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1041,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1042,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1043,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1044,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1045,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1046,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1047,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1048,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1049,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1050,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1051,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1052,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1053,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1054,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1055,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1056,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1057,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1058,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1059,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1060,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1061,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1062,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1063,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1064,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1065,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1066,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1067,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1068,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1069,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1070,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1071,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1072,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1073,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1074,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1075,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1076,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1077,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1078,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1079,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1080,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1081,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1082,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1083,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1084,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1085,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1086,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1087,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1088,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1089,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1090,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1091,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1092,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1093,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1094,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1095,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1096,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1097,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1098,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1099,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1100,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1101,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1102,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1103,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1104,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1105,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1106,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1107,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1108,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1109,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1110,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1111,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1112,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1113,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1114,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1115,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1116,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1117,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1118,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1119,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1120,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1121,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1122,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1123,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1124,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1125,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1126,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1127,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1128,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1129,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1130,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1131,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1132,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1133,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1134,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1135,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1136,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1137,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1138,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1139,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1140,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1141,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1142,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1143,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1144,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1145,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1146,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1147,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1148,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1149,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1150,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1151,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1152,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1153,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1154,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1155,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1156,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1157,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1158,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1159,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1160,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1161,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1162,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1163,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1164,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1165,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1166,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1167,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1168,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1169,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1170,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1171,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1172,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1173,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1174,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1175,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1176,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1177,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1178,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1179,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1180,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1181,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1182,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1183,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1184,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1185,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1186,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1187,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1188,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1189,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1190,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1191,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1192,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1193,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1194,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1195,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1196,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1197,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1198,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1199,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1200,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1201,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1202,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1203,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1204,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1205,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1206,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1207,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1208,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1209,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1210,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1211,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1212,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1213,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1214,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1215,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1216,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1217,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1218,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1219,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1220,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1221,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1222,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1223,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1224,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1225,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1226,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1227,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1228,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1229,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1230,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1231,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1232,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1233,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1234,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1235,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1236,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1237,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1238,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1239,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1240,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1241,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1242,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1243,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1244,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1245,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1246,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1247,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1248,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1249,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1250,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1251,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1252,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1253,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1254,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1255,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1256,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1257,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1258,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1259,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1260,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1261,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1262,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1263,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1264,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1265,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1266,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1267,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1268,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1269,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1270,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1271,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1272,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1273,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1274,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1275,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1276,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1277,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1278,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1279,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1280,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1281,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1282,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1283,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1284,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1285,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1286,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1287,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1288,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1289,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1290,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1291,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1292,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1293,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1294,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1295,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1296,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1297,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1298,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1299,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1300,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1301,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1302,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1303,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1304,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1305,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1306,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1307,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1308,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1309,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1310,46647,35541,37797,55800,147384,61620,81008,99937,71160
,1311,46647,35541,37797,55800,147384,61620,81008,99937,71160
