Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4,Load_H2_tonne_per_hr_z5,Load_H2_tonne_per_hr_z6,Load_H2_tonne_per_hr_z7,Load_H2_tonne_per_hr_z8,Load_H2_tonne_per_hr_z9
,,,,,,,1745,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1746,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1747,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1748,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1749,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1750,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1751,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1752,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1753,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1754,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1755,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1756,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1757,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1758,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1759,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1760,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1761,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1762,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1763,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1764,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1765,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1766,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1767,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1768,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1769,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1770,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1771,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1772,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1773,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1774,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1775,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1776,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1777,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1778,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1779,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1780,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1781,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1782,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1783,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1784,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1785,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1786,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1787,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1788,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1789,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1790,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1791,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1792,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1793,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1794,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1795,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1796,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1797,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1798,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1799,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1800,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1801,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1802,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1803,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1804,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1805,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1806,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1807,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1808,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1809,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1810,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1811,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1812,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1813,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1814,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1815,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1816,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1817,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1818,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1819,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1820,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1821,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1822,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1823,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1824,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1825,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1826,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1827,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1828,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1829,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1830,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1831,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1832,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1833,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1834,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1835,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1836,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1837,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1838,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1839,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1840,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1841,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1842,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1843,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1844,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1845,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1846,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1847,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1848,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1849,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1850,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1851,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1852,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1853,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1854,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1855,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1856,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1857,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1858,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1859,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1860,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1861,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1862,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1863,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1864,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1865,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1866,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1867,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1868,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1869,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1870,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1871,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1872,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1873,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1874,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1875,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1876,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1877,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1878,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1879,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1880,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1881,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1882,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1883,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1884,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1885,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1886,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1887,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1888,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1889,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1890,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1891,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1892,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1893,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1894,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1895,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1896,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1897,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1898,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1899,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1900,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1901,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1902,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1903,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1904,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1905,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1906,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1907,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1908,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1909,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1910,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1911,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1912,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1913,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1914,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1915,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1916,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1917,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1918,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1919,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1920,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1921,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1922,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1923,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1924,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1925,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1926,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1927,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1928,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1929,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1930,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1931,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1932,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1933,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1934,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1935,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1936,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1937,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1938,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1939,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1940,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1941,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1942,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1943,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1944,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1945,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1946,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1947,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1948,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1949,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1950,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1951,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1952,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1953,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1954,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1955,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1956,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1957,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1958,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1959,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1960,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1961,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1962,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1963,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1964,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1965,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1966,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1967,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1968,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1969,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1970,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1971,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1972,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1973,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1974,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1975,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1976,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1977,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1978,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1979,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1980,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1981,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1982,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1983,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1984,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1985,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1986,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1987,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1988,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1989,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1990,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1991,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1992,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1993,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1994,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1995,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1996,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1997,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1998,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,1999,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2000,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2001,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2002,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2003,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2004,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2005,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2006,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2007,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2008,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2009,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2010,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2011,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2012,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2013,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2014,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2015,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2016,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2017,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2018,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2019,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2020,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2021,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2022,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2023,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2024,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2025,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2026,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2027,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2028,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2029,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2030,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2031,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2032,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2033,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2034,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2035,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2036,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2037,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2038,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2039,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2040,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2041,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
,,,,,,,2042,204.73,172.83,142.55,449.46,562.59,824.36,617.82,315.03,91.24
