Resource,Liquid_DAC_1,Liquid_DAC_2,Liquid_DAC_3,Liquid_DAC_4,Liquid_DAC_5,Liquid_DAC_6,Liquid_DAC_7,Liquid_DAC_8,Liquid_DAC_9,Liquid_DAC_10,Solid_DAC_1,Solid_DAC_2,Solid_DAC_3,Solid_DAC_4,Solid_DAC_5,Solid_DAC_6,Solid_DAC_7,Solid_DAC_8,Solid_DAC_9,Solid_DAC_10
t16,0.0004982534137522608,0.0006173813423887703,0.0006012413415929064,0.000610513240501247,0.00046962297126950633,2.8542175685759616e-5,0.00010631302082966657,0.0004451268152282461,0.0006887568036310482,0.000537388187974975,1.176161076603439,160.14801903492486,0.012431690488700398,0.06831489623465481,35.15589626994491,0.45341058304105514,43.52081921693384,196.6315124592321,0.03980218195630087,15.31033865581301
t17,0.00046044273442128847,0.0005711229662307965,0.0005708425806124819,0.0005810990266072001,0.00043188692787964424,2.0429563382110366e-5,0.00010474857868709044,0.00044641247927096556,0.0006903716555224127,0.0005216922396929922,1.176132636519709,160.1479801131979,0.01241241019261734,0.06829371491717698,35.15585558763318,0.4533127756544527,43.52083486106278,196.63151398899703,0.039803979724895154,15.310328160837463
t18,0.0004094438369381259,0.0005390432990815173,0.0005493295263999162,0.0005603280620709684,0.00038474507999132864,3.878054245773952e-6,2.7783164103807035e-5,0.0004477999116342424,0.0006910170534357767,0.0005129963744552131,1.176064956504503,160.14795558964488,0.01239917635576427,0.06827988033920063,35.155762602904666,0.4532265844047532,43.52049049922633,196.63151561303425,0.0398043804308282,15.310322619644566
t19,0.0004622241026204496,0.0005646404167257352,0.0005718305711527027,0.0005781726795260367,0.000436562729631375,2.782855994664117e-6,1.1422886851047686e-5,0.0004408490374559885,0.000688846025752901,0.0005213580734112665,1.1761340813781453,160.14797784827593,0.012410088743668005,0.06829187801526258,35.15585703183293,0.4532461466937212,43.52046113106284,196.63151030810633,0.039801744297140715,15.310326174454419
t20,0.000507093704657806,0.0005709929495414637,0.0006318397993902631,0.0005888159486955476,0.0004760396951547672,6.619202190067796e-6,2.845125104818573e-5,0.0004368544928977337,0.0006883658805063196,0.000546541520721411,1.1761620680507296,160.14797944851856,0.012444291488683281,0.06829489034725814,35.155887569655626,0.4532102591788768,43.520459228669694,196.63150597042417,0.03980103380938967,15.310343093410115
t21,0.0005406385110441433,0.0005772739896116611,0.0006375279709405617,0.0006311663053106727,0.0005095946357131624,5.9166734501664435e-5,0.00024072814955590315,0.0004371761365616763,0.0006873144929542243,0.0005451114701327755,1.1761746996257127,160.14798137336723,0.012443631093486411,0.06832159961462543,35.15590509080777,0.4779387117117291,112.20396358952729,196.6315013381704,0.039800102354892314,15.310340523677315
t22,0.0005427328409580866,0.0005783004569757308,0.0006371658094270305,0.0006297529410678619,0.0005145101733888269,8.17510289989742e-5,0.00037750755972025795,0.00043720882533042533,0.0006866658432725286,0.0005443236804943398,1.1761727820460326,160.14798161072332,0.01244318147580109,0.06831848198337336,35.1559048079116,1.6103403713253928,217.6016818931697,196.6315007729867,0.03979930444814889,15.31033938533866
t23,0.0005433305107999248,0.0005778393288658985,0.0006365396175024342,0.0006301137578890811,0.0005185120749232359,9.232771727083359e-5,0.00047443457252081063,0.0004390281097641077,0.0006858188649335188,0.0005435693464416253,1.1761712391308599,160.1479804616064,0.012442694444665042,0.06831848624063117,35.155902518691136,2.2653666157511796,217.60195553660435,196.6314986553036,0.039798477912813726,15.310338084354594
t24,0.0005551821289219811,0.0005812049589702366,0.0006361794952844153,0.0006334998400788247,0.0005607247135002822,8.47602774232574e-5,0.0006509044308301541,0.0004707016038992366,0.0006851965943112972,0.0005428470149626421,1.1761701039514965,160.14797716191012,0.012442033161642739,0.0683208996918948,35.15592757096583,2.265263119254861,217.60208441869392,196.63150745846664,0.039797831916903254,15.310337245549011
t25,0.0006734888272856049,0.0006607818877095256,0.0006482123883227853,0.0006454302224635618,0.0006708214234344686,0.00010857933994282932,0.0006602490926918976,0.0006384950508140922,0.0006855165484390579,0.0005430094161489981,1.1762436264101943,160.14803821101322,0.012449499953576436,0.06832901986081809,35.15599446337827,2.2654776056914336,217.60208405422193,196.63159713319965,0.039798316140108224,15.310337424385752
