Resource,CAPTURE_COMP_1,CAPTURE_COMP_2,CAPTURE_COMP_3,CAPTURE_COMP_4,CAPTURE_COMP_5,CAPTURE_COMP_6,CAPTURE_COMP_7,CAPTURE_COMP_8,CAPTURE_COMP_9,CAPTURE_COMP_10
t23,1.1767145696416599,160.14855830093526,0.013079234062167476,0.06894859999852025,35.15642103076606,2.2654589434684502,217.60242997117686,196.63193768341335,0.040484296777747245,15.310881653701037
t24,1.1767252860804185,160.14855836686908,0.013078212656927154,0.06895439953197362,35.15648829567933,2.2653478795322846,217.60273532312476,196.63197816007053,0.040483028511214554,15.310880092563973
t25,1.17691711523748,160.14869899290093,0.013097712341899222,0.06897445008328165,35.156665284801704,2.2655861850313763,217.60274430331464,196.63223562825047,0.04048383268854728,15.3108804338019
t26,1.176924887570937,160.1487035275129,0.013098473923404814,0.0689790248509926,35.15667278986226,2.26560272052802,217.6027437322266,196.6322506740925,0.04048200506838361,15.310878133249858
t27,1.1769265943134548,160.14870499919022,0.01309692798026721,0.06897815078731406,35.15667543808874,2.265826173645757,217.60274235036476,196.63225298877134,0.04048122705740603,15.310877204148774
t28,1.176927807445514,160.14870644819763,0.013096067924777945,0.06897812926574325,35.15667679457097,2.266084801268945,217.602741413992,196.63225408649683,0.04048137346496876,15.310877311820812
t29,1.1769143505018587,160.14869777291153,0.013087916737928192,0.06896886860257134,35.15666237896267,2.2661037577031253,217.60273995532378,196.63223655115752,0.04047998601145567,15.310876297229328
t30,1.1767241574041636,160.14856505964306,0.013068111125632031,0.0688828380606572,35.156489722330775,2.266102733589713,217.6027397006714,196.6319901226991,0.040479345601005946,15.310875492314434
t31,1.1767122965383623,160.14853557108148,0.01297339843505239,0.06885836628552197,35.15643249737363,2.2660669371856454,217.60273561169504,196.63197154286652,0.04048233257903764,15.310836231016212
t32,1.1766302562912172,160.14847468016845,0.012895744135283207,0.06882304591175394,35.15624854537649,2.2655802483270695,217.60248557036215,196.63193661799562,0.04048265728817186,15.310819996848975
t33,1.1765427009217801,160.14846750019177,0.012885337786284413,0.06881965108404392,35.156226554220446,2.2654344075524144,217.60232930808547,196.63193169003435,0.040481781038182445,15.310817724394814
t34,1.176550852001345,160.14846571547127,0.01288304389213663,0.0688187000896012,35.15622294154559,2.26542220354119,217.6023205326519,196.63192941825415,0.04048139223478737,15.310817346434314
t35,1.1765504779083293,160.14846716679097,0.01288534759665072,0.06881755868416431,35.156217876254914,2.2654207202722234,217.60232068705508,196.63193127910398,0.04048098807416601,15.310817078918708
t36,1.1765516568066337,160.14846982170613,0.012922007257869333,0.06882033112137663,35.156218878600804,2.2654203902238814,217.60232574090293,196.6319331046165,0.040482904356203366,15.310818639978873
t37,1.176536335605477,160.14847041161042,0.012927162017812579,0.06882061124780896,35.156195659828406,2.265426832392486,217.60232673183506,196.6319331879505,0.040482990137714364,15.310818120109584
t38,1.176593893620016,160.14845185741578,0.012902594666238,0.06880176597356448,35.15626943599566,2.2655785625327405,217.6022993127147,196.6319121503029,0.040469979567729665,15.310801825671964
t39,1.1765864906134509,160.1484382794265,0.012901268425199631,0.0687879881959122,35.156256183110486,2.2656460660552655,217.60228244250146,196.63189930693102,0.040462499724636856,15.310795837171096
t40,1.1765786148788637,160.14843003963077,0.012855241357215058,0.06877805507097631,35.15624580739434,2.2656548648472503,217.60227344373445,196.63189301531702,0.04045894802269322,15.31079289887396
t41,1.1765878165274126,160.14844470301296,0.012820365455929865,0.06873459779588398,35.15625789391256,2.2656544676509043,217.60228936270215,196.6319068518406,0.04046627887603501,15.310778935758714
t42,1.176511779680581,160.14843578382832,0.012770470640995374,0.06867994546620423,35.15617185328592,2.2656417206588984,217.60228161924175,196.6318953963667,0.04045726146868827,15.310755659813724
t43,1.1765075136742535,160.1484435430933,0.012855928290759036,0.06878182188769212,35.156176845319585,2.2656312275344783,217.60229390395298,196.63190375493448,0.040462747071716425,15.310797034651642
t44,1.1765964246412164,160.14845628311852,0.01288499495694925,0.06880255572391102,35.15626865369022,2.265631562646064,217.60231008214708,196.63191621891207,0.040471786539263824,15.310809420887017
t45,1.1766074290174944,160.14849005689362,0.01294590950775385,0.06882320709920041,35.15628031009235,2.2656974513098116,217.60237067093752,196.63191718675785,0.040467787984654696,15.310818720779487
t46,1.1766431522271243,160.14847634701724,0.013024980335237907,0.06880646231126432,35.15633097371376,2.2658600669765065,217.60248462924912,196.63188756715823,0.040454921543686774,15.310854827802201
t47,1.1766800095279546,160.14848649691154,0.013039175378842877,0.06882060504781631,35.156428249188146,2.26613266482905,217.60271827097577,196.63193489410062,0.04046425740941682,15.310861892975177
t48,1.176691012402075,160.1484954205491,0.013038529924452045,0.06882763903258012,35.156443842744515,2.26614990077132,217.60272504201467,196.6319514868392,0.04046536030805944,15.31086123776748
t49,1.1768230821837249,160.14864154758985,0.013044866708184229,0.06892934990955871,35.156565598483986,2.2661542922564957,217.60272467745568,196.6321251405181,0.04046427850241598,15.310860163398685
t50,1.1768331663028089,160.14865695736995,0.013049816451268619,0.06893962297811997,35.15657367416061,2.266160152691771,217.60272747230903,196.6321407117855,0.04046617470487571,15.310863159571019
t51,1.1768881142876222,160.14866674279534,0.013057869658303538,0.06894386886280157,35.156624559631425,2.2661735762885993,217.60272651893132,196.6322122386494,0.04046383047357075,15.310863050570594
t52,1.1768789639004378,160.14866336730645,0.013047914305024453,0.06893622528792329,35.1566142473161,2.266192713133195,217.60271851484617,196.632205034167,0.04045191935381624,15.310855434690577
t53,1.1768563072430478,160.14864855307786,0.013029264433628786,0.06892306555695553,35.15659451676518,2.26618789558542,217.6027209655516,196.63217341725212,0.04045478053800727,15.310854696557657
t54,1.1766499198318896,160.14825249744842,0.012848853171565566,0.06876006081649016,35.156400260835454,2.266174660646402,217.60272341190955,196.6318518112461,0.04045843907085789,15.310785287025427
t55,0.8221204231597611,80.07490493205194,0.009044368791079501,0.06187073700875811,24.608860585230513,2.2661306944278095,217.60270846600937,98.31745954402966,0.040459111028201634,15.310504673811549
t56,0.23574208414017533,32.03088692920869,0.003275189867883213,0.028185601425677626,7.031609219034966,1.5867301469259287,217.6018094708799,39.32653960833453,0.0404578545978083,15.310089405957786
t57,0.2356484486472862,32.0308870627837,0.002924304517503009,0.014127383287680437,7.031481923455221,0.45387986971481326,108.80866747672265,39.327520360174915,0.040455954870915245,15.310059637862265
t58,0.23558436408071337,32.03088161051523,0.0029285938704856577,0.01418565156395293,7.031482779645419,0.4533361376970094,43.521767011607864,39.3291058883862,0.040452666823885625,15.310106362253904
t59,0.2357720224195947,32.03087602375078,0.0029355534850706248,0.014251965253997224,7.031490413231628,0.45332787727149,43.52095773440086,39.32836592774224,0.04045731958079685,15.310168190446133
t60,0.23579085672638803,32.03087942687328,0.003542354173878264,0.014287142453047828,7.031489458449983,0.4533491486343893,43.521001841313776,39.32846091981627,0.04046822640917208,15.31031688085515
t61,0.2358771773368924,32.03082646422534,0.003815175278450243,0.014408540555979996,7.031487934844881,0.4533466430306281,43.52101477571691,39.32839746535136,0.04046925260617463,15.310272631882034
t62,0.2357898031714965,32.03082015161624,0.008653445139590427,0.04750255273863225,7.0314877159739755,0.45334867509546123,43.52101876847044,39.328622877939495,0.04047351604444702,15.310429823328278
t63,0.23572888315105098,32.030824070463,0.009640671715303318,0.06126841761043323,7.0314908369177305,0.4533507037736742,43.521017120936115,39.32811984596527,0.0404790656310025,15.310445740765394
t64,0.23573091426991946,32.03074578347427,0.008679378569447399,0.058135798702847394,7.0314839665972,0.4533429554379873,43.52100551291603,39.3275165787855,0.04048555579277821,15.31051025679139
t65,0.2357341563037015,32.03089395513749,0.0031071077123168422,0.024286845808242735,7.031489513345605,0.4533520313117161,43.52102368796109,39.327531131704546,0.04048648414537806,15.310140273230015
t66,0.23575510453845194,32.033602787827455,0.002674416074168827,0.01396084432337059,7.031395326808751,0.4533312093880671,43.52103730742163,39.32781053539752,0.040488003131583,7.66769581903081
t67,0.23576778464176995,32.03086777020218,0.0029170125051308825,0.014419597042463818,7.031490127729137,0.4533273143116683,43.52103757547793,39.32798949995926,0.040487764010244516,15.31013669796037
t68,0.23572467967047725,32.03081877721241,0.006342348230582794,0.03306977028167698,7.031488477616521,0.453326946317019,43.52103643106407,39.32760936478504,0.04048683526154884,15.310354354416047
t69,0.23571170810130246,32.02991117543932,0.011363399564932928,0.06662740753708904,7.031532954810779,0.45332813602286853,43.522286969507064,39.32751768769552,0.04048536764171731,15.310554354383832
t70,0.2382718593497703,32.05998433753212,0.0121260254253835,0.06805579498335104,7.031496169298149,0.45333549162303544,43.5214112518195,39.32691770837937,0.040485597728331296,15.310616983197319
t71,0.8258819351795245,112.118051759923,0.013025101590509762,0.06823643258414772,7.031978037182894,0.4533102357156357,108.80240347244698,39.32723886052209,0.04048651297809602,15.310871538061525
t72,1.174089533270207,160.12307091797817,0.013052230926689307,0.06823420605035543,17.587263941083794,0.4533557479213961,217.60205591422243,39.32822298699966,0.04048671100082766,15.310882073668692
t73,1.1751853324319403,160.1232564126803,0.01308097256718288,0.06823683855330934,35.15539803836703,0.45390441917351787,217.60271928592167,46.25964524866772,0.04048617124630774,15.31088198361414
t74,1.1751977586492552,160.1232193225759,0.013083207719929045,0.0682390010692213,35.15546492153439,0.4544431777491126,217.60273644099945,144.53003597849175,0.040486265253410814,15.310882016031618
t75,1.175865639031687,160.14559119006353,0.013081018603763856,0.06834231199083292,35.15579663533398,0.45429156628485823,217.6027368683951,196.62994543456642,0.040486179308852725,15.310881646496544
t76,1.175838008241332,160.14547103902797,0.0130519730434687,0.06833247601492379,35.15577916502758,0.45395193253377436,217.6027362953632,196.62985512835547,0.040486834482552976,15.310880518492596
t77,1.1755287574766353,112.09881975269121,0.012435475268491182,0.06819756491790861,35.155459298367575,0.4539830658986709,217.60273023895718,196.49736753574288,0.040486670943325254,15.310684297500396
t78,0.8255342147660786,32.03056255793152,0.008049207575780693,0.04067840314040286,24.60872661460457,0.4546003918228359,217.60269284898638,98.18744302967791,0.04048706284824043,15.310429729863326
t79,0.23790013108041527,32.029963636712836,0.00280483443277469,0.014629766167202804,7.031496183018164,0.4533097847307138,108.80567537211738,39.328098298613014,0.0404879434069773,15.309899347330589
t80,0.23577023901627103,32.031659458541675,0.0027869703004993022,0.014461949652550715,7.031498035054521,0.453325661464199,43.52151934845277,39.32776957896138,0.04048887649520378,15.30987682181418
t81,0.23578491502090979,32.03157983621584,0.0027875566342572887,0.014453202464513409,7.031496558600695,0.45332759976117454,43.5210905028222,39.32778467976805,0.04048835817560105,15.309871465325854
t82,0.2357940502050936,32.03155519051633,0.0027871682155862307,0.014452740612093716,7.031481460891748,0.45333175254469465,43.520916500548196,39.327779146197344,0.04048855858353991,15.309872076550814
t83,0.2357959513579713,32.031563808959525,0.002788726569768742,0.014455762728072134,7.031417076121438,0.4533204835657684,43.520763323479656,39.32777281072978,0.04049047880956768,15.30986967523127
t84,0.23580067916158734,32.03147329301667,0.0027885553223041004,0.01447061359187084,7.0314295292031685,0.4532625523086485,43.52076130011367,39.327779105462184,0.040491205510996386,15.30990016858178
t85,0.23580617998682274,32.031093904626665,0.0030315720196025953,0.014526999596070036,7.031495279935612,0.45327166454917656,43.52076347949135,39.32779221679987,0.04049124742865761,15.310192494484593
t86,0.23582329860092124,32.03083699660594,0.007400491965502733,0.016720888448322264,7.031502536377898,0.453281414103115,43.520750437970875,39.327797112419965,0.04049118219085768,15.310434530170388
t87,0.23579486402356745,32.03213976927096,0.008177067843032914,0.02076531877741878,7.0316176851082295,0.4533591345135057,43.52095865778648,39.329511122978914,0.04048944602958768,15.310410819266227
t88,0.23582767596680873,32.06903608396687,0.008322230862821326,0.05041066435747382,7.031566813360261,0.45329296495926835,43.520979274427916,39.32914389940656,0.04048906026600553,15.310446199485554
t89,0.23580396759740113,32.02994087673232,0.002992472138349797,0.020345573270925246,7.031502252804309,0.4533056667406867,43.52086569915903,39.329953450606794,0.04048931314997346,15.310165530668518
t90,0.2357657950076029,32.030202307114145,0.0027434863273177353,0.01460677082198147,7.031414406640878,0.45326894854929106,43.52075081507009,39.32776782370013,0.04048955367293064,15.309867713246435
t91,0.23574712080760046,80.0643740648782,0.007663185747441986,0.035178061682914485,7.031434259375808,0.4532691440255878,43.520744654623876,39.326629362857666,0.040490245907111345,15.310406778133233
t92,0.5887918104359353,160.13824107267382,0.012020660363060024,0.06774489053058944,17.57812232510325,0.45325881058002404,43.52067100968551,98.31679081177613,0.04048801302505369,15.310587634263205
t93,1.176851983074466,160.14867456552832,0.013053009320372448,0.06894997650298135,35.156493397576114,1.1326217491784647,108.80288478511468,196.63217088988634,0.04048770422443798,15.310875532614228
t94,1.1768991405346014,160.14868630846834,0.013077139435375274,0.06896262700437315,35.15662379662596,2.2656885179350077,217.60267186015588,196.6322236418694,0.040486497435881674,15.310881388427102
t95,1.176902941910633,160.14868891380542,0.013086095158651662,0.06896849125069643,35.156632195519485,2.2660398721293586,217.6027224436586,196.6322277213336,0.04048578586542434,15.310881873186664
t96,1.1769033203679315,160.1486912834795,0.013086370336740627,0.06897106990176798,35.156638553186006,2.2660498539608342,217.60272520250248,196.6322286018285,0.04048653408710543,15.310882781360126
t97,1.1769222202860952,160.14870323452615,0.013087169126470033,0.06898181585348843,35.15666389303987,2.266062441346233,217.60274907638347,196.63224973535492,0.040485760995717414,15.310881600661547
t98,1.1769219249168144,160.14870414061326,0.013102314866116953,0.06898188638636797,35.156666318184406,2.2660630056200595,217.60275022913186,196.63224994530995,0.04048546491597947,15.310881324227395
t99,1.1769216867416834,160.14870353863648,0.013104810838981485,0.06898089922192166,35.15666405674842,2.266063442990598,217.60275021875822,196.63224946232347,0.040484965986249795,15.310880808647408
t100,1.1769206013635367,160.14870297780377,0.01310258911028113,0.06897981771162316,35.156662534661564,2.266062539887148,217.60274902241957,196.63224830519087,0.040484298335565626,15.310880299705635
t101,1.176919197711317,160.14870154858053,0.013097258178035356,0.06897850761219197,35.15666159702253,2.266065470519205,217.60274603529575,196.63224671205336,0.04048332679167445,15.31087973826128
t102,1.1769176745657595,160.1486999069404,0.013098346466646224,0.06897689321941432,35.156659955358116,2.266066946028977,217.60274370582007,196.63224517726098,0.040481877817522306,15.31087860164026
t103,1.1769194085699148,160.14870140367333,0.013099358991797986,0.06897832049772191,35.15666173217944,2.2660629755346977,217.60274679842004,196.6322473503569,0.040483176685362054,15.310879857686677
t104,1.1769196945972737,160.1487015685686,0.013080156151469862,0.06897756673435848,35.15666321054871,2.2660655199342523,217.6027482981713,196.632247135642,0.04048230422908038,15.310879227283058
t105,1.1769169624809153,160.14870193990996,0.013078074484004953,0.06897609758900608,35.1566621057081,2.2660643990251788,217.60274396383588,196.63224048346973,0.04048207755003661,15.310879462962484
t106,1.1769195693046632,160.14870585893766,0.013081088977566924,0.0689785758429698,35.15666623505387,2.266060869514116,217.60273612864097,196.63222701337153,0.04048605686056248,15.310883850614813
t107,1.1769012932155933,160.14870592133727,0.01308043520246864,0.06897805824985888,35.156655470164274,2.266050679863724,217.60273139560206,196.63222576450164,0.04048573227212736,15.310883739441305
t108,1.1769049120048656,160.14870556349462,0.013097583494726091,0.06897791791016747,35.15665563179044,2.266050249349856,217.60273154444332,196.63222642916273,0.04048552275406924,15.310883498105202
t109,1.176918805401277,160.14870476198354,0.013097905446425098,0.06897782339267586,35.156666295778585,2.2660574340693285,217.60273601846333,196.6322283964055,0.040485115210885235,15.310883126980814
t110,1.1769193100977753,160.14870449915503,0.013097784803943606,0.06897820831913203,35.15666460475175,2.266056178476824,217.6027355143408,196.6322287978084,0.04048516401332883,15.310883189419691
t111,1.176919280102697,160.14870350721307,0.01309697146010355,0.06897777437890396,35.15666350427935,2.266064437650263,217.60273558355223,196.6322287907798,0.040484713926526514,15.310882868443924
t112,1.1769187962872991,160.14870289867122,0.013096029926455343,0.06897711427556359,35.156662275170355,2.266066716064815,217.60273624255,196.63223019609308,0.040484097777486676,15.310882287377916
t113,1.17691765172123,160.1487022197759,0.013081702885751483,0.06897631242788295,35.15666158159515,2.266065110840279,217.6027368392594,196.63222799155642,0.040483129901938475,15.31088150213717
t114,1.1768981206522493,160.1487018970605,0.013073197952633998,0.06897492500636833,35.15665251906345,2.266057065679026,217.60273809449527,196.63222422817634,0.040482003353753265,15.310880400336274
t115,1.1769030774712543,160.1487021983075,0.013094949946746724,0.068975612448343,35.15665320971055,2.2660545880833496,217.6027417393876,196.6322251113916,0.0404826871002989,15.310880762825496
t116,1.1769153765223517,160.14870107326038,0.013095220689788564,0.06897493802486859,35.15666345095081,2.2660636335244613,217.60274042798804,196.63222342441114,0.04048212251715641,15.31087990803195
