,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption
t53,0.2505620386659369,45.355306308952535,0.024347484866941195,0.03089439555944662,8.172894459570744,1.5604826614519411,252.95903259115676,41.85385616882194,34.55157030160793,0.01092871815441334
t54,0.2450768349417599,45.3499950014845,0.010853994408324085,0.02067956098496772,8.164230580686526,1.4650039388207245,253.032780642638,41.84886839428726,34.591101774129584,0.002922934669531606
t55,0.17050301879081006,22.670482250747433,0.009755372882928987,0.014032341468551177,5.713253661184576,1.4644875196441793,191.74267628104863,20.923963757083918,17.363786173230118,0.0010419026498064636
t56,0.07201207363089669,9.072056141268012,0.0023975149048932882,0.006587410219166029,1.6334722485218645,0.6497513676805602,82.70427665532625,10.018931599884416,64.14377515051346,0.0006218279560264309
t57,0.074549308973566,9.073170854264244,0.0021236948205557173,0.003641660266199629,2.9885162455265837,0.1364507794241406,40.10187415864104,10.021679905118635,40.48025698811396,0.0005512026406831711
t58,0.07564606775382515,9.072547232983833,0.002925869989074703,0.004099948183295463,2.987725208888015,0.16522038652895513,16.05369973547901,10.021877384509386,26.428090451033185,0.0006429459087021809
t59,0.07538176929997824,9.072063407923808,0.0035262702724114616,0.004244507846089893,2.987799335616503,0.16477867317175884,16.053908000164572,10.021852310924011,26.427375222140967,0.0006693368558738888
t60,0.07514078936890846,9.070508048720757,0.0058027606784527615,0.004189420708627852,2.9877103986281712,0.1647896921378109,16.05392146440541,10.021860263838562,26.4269803085667,0.0007700406523392833
t61,0.07535097014657953,9.071761742128189,0.004465624050609757,0.003922912178112051,2.9876467085513063,0.16495411056588358,16.05374863131133,10.021874332116084,26.42699343278761,0.0007086511594023274
t62,0.07507720172009068,9.06809069961742,0.009127644153185796,0.010938620261153175,2.9875743676655935,0.16521018131180887,16.05344952858878,10.021801249376608,26.430751943562232,0.000906842346789429
t63,0.08223311759810602,9.068077521377285,0.009140979824498808,0.01343337344836975,2.981509397199199,0.16540320935696864,16.053174984585286,10.020847595066519,26.432258349744146,0.0009038334343862413
t64,0.08203459276828501,9.066523647369495,0.009990514969420758,0.014254785415900403,2.981310618519495,0.1652753168203473,16.05329055252999,10.020946124242284,26.430738690007082,0.001026475326334343
t65,0.08233647250311346,9.072674551277498,0.002783610193637552,0.005846229822378948,2.9816779997508207,0.1654466857582899,16.053156172378586,10.021144063034987,26.429360136368853,0.0006482508359366249
t66,0.07332240366425591,9.073106754628231,0.0013957261370000098,0.0037369703011717785,2.9588533830811428,0.1656676323727847,16.05345141088876,10.052821779901214,26.427882106812046,0.0004008414634015363
t67,0.07531664721012585,9.072324088727688,0.0029917782593919537,0.004308175079290875,2.9877764914372964,0.16544579173104143,16.053218872535194,10.022006949220843,26.42699448627328,0.0006386399891100218
t68,0.08211480475584199,9.06970958608927,0.00686127716021446,0.007505334668480947,2.9815680547761954,0.16549261106360527,16.05308862891011,10.02108124138481,26.43029970425215,0.0007664844403642776
t69,0.07369434408270463,9.066690764836949,0.010142013451078673,0.01645302303689631,2.9899083661601287,0.16589843735908114,16.053006690917233,10.020579629420505,26.42929457337403,0.001116101834941229
t70,0.08572798316097878,9.077332434469541,0.01025179525286377,0.016707289291285003,2.9674554347250366,0.13585579337267437,16.08651922177936,10.03004699468342,26.438329115368305,0.0011889277280757579
t71,0.18975474074271886,31.74321727650442,27.572442550865308,0.011996654804304228,2.216049406935378,0.13379567976717383,36.81210471254776,9.997869576275955,32.65785949424913,0.014974512290495384
t72,0.2536459409527706,45.33873104035433,55.6744179670564,0.011739570915901712,5.55539043496703,0.13340249611400676,73.5621866434277,9.998655962199447,43.05105550569429,0.014906670908805788
t73,0.24659914706141947,45.33815524636538,0.05928180255519053,0.011744972128043827,8.163116007606735,0.12973731472322309,168.63704758221928,9.841475834458441,34.56468219525511,0.014138748612921422
t74,0.2512629626944273,45.33815045308895,0.059665401694598615,0.011775678180863437,8.163581476709627,0.12684631554677542,223.80132743115942,30.756112786804987,34.55946338568648,0.014115941369067832
t75,0.2808597055814468,45.344368730915846,0.05662441200871738,0.012049068917131504,8.164585298296515,0.1084748479473315,253.12496005884202,41.84472214775523,34.53684112335706,0.014088960241713295
t76,0.2506787951829683,45.344362680937955,0.05911752872052391,0.01198570717362076,8.163907216265143,0.12734930268841846,253.0386983313702,41.844463527780185,34.56500756878543,0.014490028942833653
t77,0.2448593705012701,31.739820635737736,0.011368948262255247,0.01635125318887221,8.16245273381589,0.13170226284040065,252.98342631673523,41.81996683672752,24.249172915213236,0.0015270505078628636
t78,0.17518357298864465,9.06957108622964,0.005126059737570843,0.008657570925686777,5.714046490558119,0.1312321676119547,191.7042307236864,20.897052354399964,7.013396760754816,0.0008714466311223628
t79,0.08530125744957597,9.072835532182786,0.0019903886521287373,0.004395276946506473,2.976743322826027,0.1350685669646043,40.10234207175219,10.023402607399628,40.4788278083269,0.0005655604973838345
t80,0.0847985557370117,9.073346763986173,0.001968317460338214,0.004303109340154432,2.976626560604652,0.13591991085125615,16.08665256403802,10.023792345356137,26.428169561972172,0.0005630952558672158
t81,0.0849243826076415,9.073341237388286,0.0019765113142908605,0.004304770774474938,2.9765271341469015,0.1649636674950149,16.0536325104844,10.02405063705085,26.428458408288176,0.0005669801682819356
t82,0.08606625863713283,9.073639156403233,0.0020074494112911653,0.004322302250044126,2.9642281083309756,0.20158561732921845,16.012536174482566,10.03481027930554,26.428485555759266,0.0005662434438598915
t83,0.08750070416262715,9.084934516267923,0.0020964836045637165,0.004354828279111272,2.950693674519792,0.20394655259538333,16.00924249944049,10.038788788366348,26.428659605318437,0.0005605662806805793
t84,0.08803241733066348,9.08502188221451,0.002190215401408454,0.004468192649045189,2.950633318833819,0.13435776986668818,16.08627851875827,10.039171380727296,26.42788902173309,0.0005864999189306302
t85,0.08571816129194336,9.072612807766232,0.0032724484388091425,0.004429196237196494,2.9766394970306447,0.13428781884352087,16.086237760219664,10.024720074807139,26.42795878026089,0.000691301796161263
t86,0.08542023297692679,9.07178910574041,0.006704561507190304,0.0046324748336367535,2.9760854874763494,0.1342791921065963,16.086222452646883,10.02436399068755,26.42860143836364,0.0008927554436422249
t87,0.07597334066923057,9.071871141093316,0.005945806696962701,0.005397151731068445,2.989639519630345,0.1348472125675041,16.086702667128783,10.020497148992487,26.429068200937586,0.0008467027403808991
t88,0.07594980291773827,9.08316822623309,0.006167403578841515,0.010882255446423487,2.988712613807869,0.13484378160145824,16.086700633999634,10.02072551898126,26.44196747424117,0.0009167107206298369
t89,0.08503119047046097,9.07334993247613,0.002495869812612444,0.005480481708683727,2.976514993881405,0.1349498419169588,16.086808209426575,10.024194263159073,26.42805101829354,0.0006563360053442262
t90,0.08811622802679363,11.023435741023993,0.0019395223788979345,0.004374028141342341,1.4757215696902246,0.13431932558719314,16.086363568120397,10.03947911123995,26.429689068133637,0.0005593229939112678
t91,0.08755156011439899,24.621717399320513,0.006941328591895332,0.008029842982872334,1.478384889397649,0.13428834791326758,16.086312238717223,10.038520711023578,36.771608269956936,0.000859395103329246
t92,0.19332208431294773,50.3089441507892,0.008731756117406377,0.014967305124479701,3.69664973291031,0.13395604227734031,16.08597551735027,25.049206228040617,69.05447567187353,0.001155470034085822
t93,33.87002581819897,67.48020383332783,0.03778993299746433,0.07609145899500984,7.451944415587076,0.32699705505243,22.106150643343923,50.103395075070004,66.35896456928319,0.011884119101695713
t94,0.40612601831867756,67.46667143207247,0.03740487562702591,0.0633321358706227,7.448242314691416,0.9583816281228701,80.10102829490975,50.14004861182474,90.02757051368796,0.00988569568896583
t95,0.38386572456402707,67.45562823295967,0.05661060251001007,0.0664398120530026,7.451502039844538,0.978738256003418,80.10846824803434,50.121819794734286,89.99718612563161,0.009797086275787206
t96,0.37687246034901284,67.5006135047717,0.04890082424390141,0.0860516214193081,7.44981537989168,0.9747515530615573,80.11287849538292,50.11506112434974,89.91476912606592,0.009794507350252914
t97,1.0945437433635354,67.77102554065716,0.021680977556529937,38.13999154586869,7.56326909619472,0.7214254206970984,122.19826417751104,41.30473412276942,0.12502001398888482,0.00969834821923275
t98,1.0637846155904147,67.75655538916637,0.08808799653864262,38.13774817580162,7.563881042824533,0.7219963974723559,122.1807909743013,41.30155312051947,0.1245635567161872,0.009516716267306118
t99,1.0617342762013255,67.75896677039631,0.09483938519536657,38.137668221497385,7.565346087787573,0.722034927087048,122.18047780556117,41.30179744643878,0.12439908983576811,0.009499738548165179
t100,1.0620675197156224,67.7581240250101,0.0961320189607078,38.137440238301075,7.565276591486882,0.7221071477332205,122.18011129766461,41.3010946148368,0.12409228107927125,0.009522022939096096
t101,1.0636840495368383,67.76067869482168,0.08842790201062373,38.13799263777727,7.565611915466609,0.7221974756240294,122.18040957240643,41.30237616197667,0.12465642616885433,0.009541325933290698
t102,1.0619275182155299,67.75932677980326,0.09508685335178889,38.137481746289446,7.565414325175401,0.7222052769902129,122.18018831964686,41.3013830903238,0.12430979743136417,0.009528241632303874
t103,1.0617489477833437,67.75982964764259,0.09451550435073379,38.137526595351595,7.5654243332192594,0.7221569460410668,122.18042608997533,41.30169342759493,0.12437796465721371,0.0095226522431495
t104,1.087398675203897,67.78049653435944,0.021962012860781255,38.139205672547426,7.56430006356239,0.7218445245438833,122.20346313065738,41.301200300564,0.12587548973057933,0.009719329421961328
t105,1.1214625508265441,143.06046582476546,0.02315313857726112,38.160448372141694,7.647755891492161,0.7277397894886516,71.96651341467215,40.98989618789847,0.18702297724955805,0.00970334113064454
t106,96.03737561500793,67.99427244279656,0.02431008660441789,38.178203000873545,7.691944940618237,0.7345746633561551,44.18750929987806,40.88717958388949,0.18582357892975737,0.010062897440893042
t107,0.3278952642237938,143.63631691726516,0.03539508084776015,38.170002287533784,7.834667997658083,0.7639069056197558,71.90019961888507,40.94313373707934,0.42894927816991474,0.010120577461029501
t108,0.3012263059141961,143.52708804520714,0.3770268741121042,38.17450083815994,7.793354944152446,0.7661555776906785,71.89443166127369,40.90183904617809,0.2012734406923961,0.01014991282768721
t109,96.08971257448503,67.88356792067361,0.11724262182624398,38.177040104680856,7.634140969676906,0.7285449352328487,44.18408641542846,40.88856062421312,0.1814101767523673,0.010018033119785991
t110,96.08922668926249,67.88429721662403,0.1162764211141662,38.177395572363665,7.634098292751227,0.7285683929917439,44.184095835853164,40.8886613969661,0.1815319555013007,0.010017867492802262
t111,96.31237101430932,67.72790687825882,0.08864637774327078,38.17887162641328,7.57254029005698,0.7240797397498538,44.18165007929873,40.88817292321663,0.17331735964740305,0.010011765099351798
t112,96.28906923779581,67.73883795434485,0.08862914811392543,38.177278803997716,7.5793654499901315,0.7264503175810946,44.18340039405813,40.89145435162034,0.1765258005538581,0.009925424197335506
t113,96.35067675489219,67.74228811436319,0.02633839567093153,38.17814042960792,7.57300450000553,0.7239424447607203,44.181546216623,40.89053012147836,0.1795444179624275,0.010113933914550715
t114,0.3291715525940254,143.64287816609172,0.01914908262754338,38.169146950642755,7.836327267811156,0.7635454893418073,71.90127696354845,40.94455667053664,0.4368051471310013,0.010136269103339104
t115,0.3023116060701485,143.5230279850151,0.3783734735869468,38.1747079277377,7.7943195088486,0.7658550332944857,71.89376281907138,40.90252898150147,0.20197170319643865,0.01014275540707081
t116,96.09266258508531,67.8874373516903,0.11575605106220904,38.17909114318527,7.635651593020008,0.7282243334058017,44.184771486939155,40.88514646762911,0.17811647279504866,0.010022344213652511
t117,95.95774537534336,67.97658657259802,0.11480303222536789,38.175449063494106,7.6903502565915955,0.7349208553017806,44.188422683186836,40.89439822467847,0.1873354928850344,0.009883621843279691
t118,0.9163261510171099,142.94384632025572,0.11542347820111981,38.150485280146256,7.622505245968721,0.7285166916160225,71.96818337009596,41.23195724862096,0.14239088747838974,0.009547452458846285
t119,1.1216507753592915,142.6412683900015,0.09249632117579032,38.1394153287579,7.586530830778502,0.7224382603087138,71.97926451153849,41.336166472468754,0.13237410712932335,0.009564575778929931
t120,0.9371594531574791,67.74731822000913,0.28003221272844137,38.13844049902362,7.564995254957447,0.7219015382801971,122.15831874957547,41.27619635250601,0.12401086055465879,0.009537138791265878
t121,1.6512260951391244,67.64931234268407,0.1416333347408769,38.06283039162249,7.55267115501615,0.7192055360548751,121.45284848719338,41.71773678543778,0.11066695589578998,0.009594348737123354
t122,1.6530868954037288,67.6495349067171,0.1411873458744917,38.06314746567896,7.553393867327501,0.7191969355581552,121.45147894041868,41.71893536650732,0.1107164381156012,0.009593135665671555
t123,1.6535292129956185,67.64941083922041,0.14209277758699754,38.06328994903766,7.553285702969199,0.7191920244921229,121.45058201960119,41.71962785968396,0.11072493421048847,0.009592494093481604
t124,1.6487129382025065,67.23515489966833,0.14688739422209376,38.06403354869333,7.945146036551515,0.719448781430245,121.43797898990006,41.76685357333435,0.11256604607617181,0.009577280260410461
t125,1.6496880421866023,67.23645089913092,0.14701013610852023,38.064101242993,7.943626075789243,0.7194270533911372,121.43688463476546,41.76758527724442,0.1125651400608041,0.00957819178255897
t126,1.6497129432944337,67.2365886350886,0.1471470103931739,38.065067993461334,7.9438202933044595,0.7194163999980574,121.4366513500307,41.767402412619454,0.11259286805349683,0.009580823929869912
t127,1.6502927562230416,67.23572462731573,0.14693730083373369,38.0649837838973,7.945031316781504,0.7194048605979809,121.43627235602322,41.767670083268015,0.11261199111370065,0.00958139428314462
t128,1.6547794455946612,67.64948007066359,0.1418631137734447,38.0638028041248,7.5531095888395985,0.7191262076584913,121.44956559838992,41.71988300843004,0.1108177782026139,0.009600615824198926
t129,1.655553163227886,67.64972409821102,0.14164251846771564,38.06336012415407,7.5530616839157245,0.7191181780760688,121.44881459002326,41.72015075199864,0.1108286389939865,0.00960506270016762
t130,0.9358667326432657,67.74591038715573,0.2827072213019742,38.13871451133847,7.564807897474186,0.7218390024112153,122.15878848902297,41.27680484078692,0.12402813983334984,0.009543051838066863
t131,0.9970625021344524,142.5417912980923,0.31453331143734453,38.138215427027916,7.5870622097668825,0.7223616811413089,71.98009544235558,41.31834923108642,0.1312005268532877,0.009558874231435298
t132,1.6522304465745674,141.9785125203218,0.3213031784451302,38.13910880258755,7.657499154010741,0.7233121028902523,71.6443575683094,41.45829178387689,0.12581845975591632,0.009576728261933638
t133,95.4029788789818,67.98568165689414,0.3481556277332263,38.150106494750844,7.673033355200533,0.7225835038036176,44.330163768757366,41.129450316492225,0.1257893524620933,0.009584598812351016
t134,1.5386350658890855,142.05927765952734,0.31774616960293695,38.139776705086895,7.651912944650121,0.7232844056527346,71.67797328655988,41.47093745604791,0.12583475323588142,0.009568365172742312
t135,1.6511575133176883,141.9778312746577,0.321543115954979,38.13905487234017,7.657594398241947,0.7232880234878173,71.6443524951539,41.46038662375472,0.1257781967309731,0.009564813271406514
t136,1.5175702596532372,142.09394261805343,0.3258231290242095,38.13883654276513,7.65110862128453,0.7232557396142723,71.69147470137104,41.44355493654839,0.12557465655691266,0.009564283478530099
t137,96.29277057673124,67.72800946565569,0.08447814918388864,38.174338760582145,7.578333046411725,0.7276706579243631,44.18412095032116,40.89677513258754,0.17987331192767883,0.009856850900839638
t138,96.26072457113129,67.70835085685317,0.10871541681069014,38.1626232346285,7.561302946496649,0.7244460424731486,44.182450399796494,40.900780104541106,0.1964916217317274,0.009927368217789664
t139,96.26998585755022,67.70254786087315,0.10895074256013818,38.16266440965662,7.558340032702908,0.7232138114553754,44.181754625009546,40.900732905112044,0.19616591220594629,0.00995776183399053
t140,96.26057065319856,67.70815925257348,0.10862931640760748,38.16254046246361,7.561299452133487,0.7243744387995296,44.18252833608304,40.90081098155755,0.196498787480806,0.009924419341825579
t141,96.31288459836107,67.71405075090256,0.08376879848128933,38.17358009232192,7.5720558366903195,0.7249294227641617,44.18221757401816,40.89632994248034,0.1794580890841599,0.009929113024946784
t142,0.9969287175232951,142.5380304182234,0.31355761880153593,38.13790384796791,7.587147122373185,0.7223836875902514,71.98145236675008,41.31513786406935,0.1321394943687705,0.00954632431038873
t143,0.9366299536769874,67.74386816328274,0.2809587192431648,38.13789750843315,7.56524444675518,0.7218546833642833,122.15946557222586,41.27590325490385,0.12407555814614084,0.009533148998278484
t144,0.9368671066278925,67.74413485467623,0.2813441138680389,38.1376804517088,7.565154702548089,0.7218567025121789,122.16005138250497,41.27624091863865,0.12417169953697495,0.009530766115293292
t145,0.9380767250355614,67.74406056033716,0.28036166649242816,38.137635403952316,7.565015668439508,0.7218339238706845,122.16007834924037,41.27660569541025,0.12416155056831463,0.009533489752997497
t146,0.9381914623439886,67.74407058712806,0.28021014433441327,38.13771121196779,7.56470180018971,0.7218501539017829,122.16005342248388,41.27682457628215,0.12422531197941732,0.00953700965045546
t147,0.9382865523314867,67.74409767435998,0.27991212836150864,38.1376533648074,7.564596816172477,0.721853628952501,122.16004259892611,41.27711596093617,0.12422457565649955,0.009537059045526167
t148,0.9379995420501257,67.74403943453093,0.28046931215130894,38.13754949392928,7.564529971324684,0.7218512386799563,122.15996622526073,41.27724038573072,0.1242146431864434,0.009534665386884075
t149,0.9375869296080784,67.74444253461348,0.28113172042240625,38.13754684082316,7.564735069987388,0.7218289305972055,122.16002826409951,41.27695743776776,0.12420177758285554,0.009534402674803412
t150,0.6768205502190148,55.49025663778083,0.6621148310623884,38.0448235748436,8.217797510247976,0.7225079711654698,142.00035564411874,41.00550806040674,0.3247165779934634,0.009523891966027416
