,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption
Zone,1,2,3,4,5,6,7,8,9,10
AnnualSum,220.1816906463559,29946.262099947493,2.5225850205659843,13.051654254268977,6567.530643286075,416.58906661658244,40347.75653680073,36653.85672925146,7.885105030028592,2956.348701905729
t1,0.2707673142024071,36.83427418551908,0.0030847241062198095,0.015936242561070037,8.086108141362757,0.5212431910587026,50.0487032727798,45.22548882983212,0.009386936107350814,3.521562118699593
t2,0.2707690676736042,36.83427503020826,0.003086191112437977,0.015937466056740388,8.086109670128588,0.5212384160481064,50.048704639840246,45.22548999022814,0.009387781114301504,3.521563276331753
t3,0.2707700147062236,36.83427587513508,0.003087065980054157,0.015938383794308876,8.08611066064119,0.5212364622052049,50.04870570088103,45.22549089948699,0.009388657852092756,3.5215641530190194
t4,0.27077020898135923,36.83427602498346,0.0030871301225687897,0.01593842602148168,8.086111055895621,0.5212353226422686,50.04870586211548,45.2254909695185,0.00938881866056422,3.5215642357313692
t5,0.27076970395102334,36.83427574210237,0.003086525404921208,0.015937851507816823,8.086111213134762,0.5212337436022485,50.04870507739424,45.22549005296525,0.009388342566393253,3.521563838811413
t6,0.2707667330272309,36.83427604675502,0.00308600182920221,0.01593674863895668,8.086109523083874,0.521226258380721,50.04870171138035,45.225486094773565,0.009388909778781976,3.5215646685678164
t7,0.27076298751020034,36.834271995920105,0.0030787449441179145,0.01593317870440434,8.086104182983838,0.5212070307141485,50.048698658030055,45.225483226883924,0.009387109167837703,3.52156321953983
t8,0.2706933266230628,36.834226686910505,0.003074313058454546,0.01590140443491344,8.086020940540834,0.260658979672489,35.03430304601299,45.225402644233775,0.009385596767494788,3.5215624467719553
t9,0.2706758575302992,36.834228846687324,0.003056923093877807,0.015903300213677522,8.085999298107033,0.10430156112407095,10.010714834440023,45.22540410400025,0.009388536502830657,3.5215575557258534
t10,0.2706726581552911,36.83423004515088,0.0030501717221293684,0.015904883474882302,8.085997710764277,0.10426018547308732,10.009780967674104,45.22540553242076,0.009390123377497188,3.521553382793618
t11,0.27066959860654755,36.8342287190781,0.0030480916147382123,0.015904047002709594,8.085994031647816,0.10426074308610689,10.009782019583788,45.22540472733621,0.009389780843118391,3.5215525902905287
t12,0.27067111242920655,36.83422955628267,0.0030481708124090023,0.01590453257010361,8.085994871314979,0.10426052199474002,10.009783040455446,45.225403861888694,0.009389696364645383,3.52155561330513
t13,0.27066964480251965,36.83422946524834,0.003047964409032245,0.015904327115608165,8.08599333978145,0.1042544229080693,10.009780720835751,45.22540280727816,0.009389504131687414,3.5215555516574604
t14,0.270668230266064,36.83422863670251,0.0030474631113672148,0.015903611702736138,8.085991775796263,0.10426630196957798,10.009807250179266,45.2254015326601,0.00938877997777467,3.5215548733578452
t15,0.2706654469920708,36.83422876073226,0.003047471166774293,0.01590328916527505,8.085988385600169,0.10428786520066854,10.009831511455857,45.225399300644675,0.00938763863123055,3.5215541909179127
t16,0.27068645377946676,36.834254287689134,0.00306371086854268,0.01592000063574103,8.086015813897562,0.10429413843917584,10.009824566321864,45.22539920874056,0.009388679163183757,3.5215606028209043
t17,0.2706670569292363,36.83422960784403,0.003048940821710232,0.015905128099997154,8.08599362671111,0.10426888445207404,10.009827632561194,45.22539999771227,0.009389641699603506,3.521552852354112
t18,0.27063415090059467,36.83421306034001,0.0030385826008017536,0.015894884019120273,8.08595621199527,0.10424343295153682,10.009722261097851,45.22540084296784,0.00938995329725865,3.5215486212855653
t19,0.2706679949118644,36.83422688284515,0.00304874280523556,0.015903710654549246,8.085995548649649,0.10424755991059406,10.009709943925982,45.225397259537196,0.009388608837098352,3.5215522818694764
t20,0.2706896875112515,36.83422941076211,0.003077012574189844,0.015908022202425858,8.086015994517147,0.1042406101398863,10.009715296019387,45.225394903725146,0.009388282175531774,3.521564735601372
t21,0.270703998007669,36.83423198903093,0.0030787946616216656,0.01592856445516948,8.08603143306193,0.10994602038342825,25.80699347316213,45.22539394766563,0.00938771046922967,3.521563658345628
t22,0.2707042690365133,36.834232392621736,0.0030785681146394414,0.015927366856138943,8.08603303927862,0.3704060807547,50.04851518799934,45.22539382878756,0.009387306409786904,3.5215631286792597
t23,0.2707041173737697,36.83423197154129,0.0030782431922237873,0.015927490513027456,8.086033873404435,0.5210657130466434,50.04861108117366,45.22539396027715,0.009386828334024554,3.521562572979347
t24,0.2707078858326777,36.83423235692538,0.0030779686555745312,0.015929196874762602,8.086053987724732,0.5210393359229419,50.048700723806085,45.22540675399265,0.00938646818295359,3.52156213446136
t25,0.27076502027562177,36.83427345437486,0.0030837772013523274,0.015935120843625774,8.08610680586097,0.5210967662846103,50.04870381716256,45.2254844289532,0.009386688338694172,3.521562230810214
t26,0.270767661714549,36.83427500414788,0.003084095275690922,0.015936525173203386,8.086109351191215,0.5211020313304134,50.048703709779566,45.22548950301918,0.009386171049546997,3.5215615619608798
t27,0.27076817925078983,36.834275447572494,0.003083616078600709,0.01593628657059842,8.086110156210857,0.5211637264462746,50.04870332749745,45.22549024350186,0.009385957168526632,3.521561302587066
