Resource,Zone,Capacity
CAPTURE_COMP_1,1,1.180181348807078
CAPTURE_COMP_2,2,160.1524607783256
CAPTURE_COMP_3,3,0.016411028133583114
CAPTURE_COMP_4,4,0.07243978755775779
CAPTURE_COMP_5,5,35.16001982761267
CAPTURE_COMP_6,6,2.2679750720696084
CAPTURE_COMP_7,7,217.6063084494915
CAPTURE_COMP_8,8,196.63548691618078
CAPTURE_COMP_9,9,0.04374508277239778
CAPTURE_COMP_10,10,15.314489544066937
Total,n/a,628.4495178350179
