,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption
Zone,1,2,3,4,5,6,7,8,9,10
AnnualSum,12260.58340647067,19823.200304871825,273.517610101056,5352.281111042691,10670.439974250554,371.1956763285849,40969.679807211905,11422.677860228485,4706.366393216383,3.4803721476493865
t1,0.26144196522793306,57.14984072316581,0.43868306935023804,10.477353192034338,2.2125513482696135,0.2814736241078115,28.21823075736085,11.871863028331019,0.05029679831836249,0.004322819717340777
t2,0.4174208060575153,57.60649608287779,0.09679811402924669,10.478332613436661,2.222586743033554,0.2816475286083686,28.20663579751168,11.94616756743994,0.04125230664134709,0.004325541748139085
t3,0.41752729107211006,57.60707150288299,0.09644945867348144,10.478344113954563,2.2226265945911314,0.2816765543646032,28.20609185273292,11.946513895608454,0.04126036941286533,0.004320338617831123
t4,0.4128166541147491,57.5918059758015,0.09650576163400658,10.47827982061479,2.2215071787629763,0.2816700328730832,28.23832690213181,11.944885470001225,0.04157569455541129,0.004314019139395712
t5,0.41281052189136225,57.59312101974507,0.09637859618300773,10.478155890018344,2.2215262203890944,0.2816825222263996,28.236676333959274,11.944531406246961,0.041561661344807585,0.004316769776832411
t6,0.0882527480006002,27.374874566735393,15.882933149665318,10.475614346629497,2.155307660779456,0.44582184921922957,29.32168935640164,11.719825407707123,0.21299033844982426,0.004488813354757305
t7,0.07088749829904308,15.886765848124085,2.6402218436481952,0.013088072467628364,4.215990868729534,0.474955947615996,33.93317603027515,16.355484279377922,36.38605435822044,0.005001394139768564
t8,8.718619613668364,15.876733770103508,13.824488372203238,0.00515201792723863,4.215419307357556,0.12304331981906633,8.726874340442354,16.345822261243576,22.519650568825895,0.0069817538121970885
t9,0.0716208150315807,18.834912161860252,0.47765669046193027,0.006861375306778897,2.452428524092093,0.038064530949670036,2.7023875114585114,19.998326015781398,27.17674609570581,0.0024173761961149842
t10,0.08224287996599527,19.356313486109414,0.09541979915094345,0.007134121972377665,2.1425413876088006,0.03686104342714105,2.7014172708622564,19.98995721281702,27.507286120484167,0.001814353905201675
t11,0.07885884768234473,19.356238480766034,0.0902964853913638,0.00713341009152981,2.142376391975079,0.03703706951435283,2.701541288145005,19.995516607304328,27.511724402836478,0.0017917199828570369
t12,0.08231822129508727,19.35633511784901,0.09547211195286837,0.007155439110574872,2.1425224096486333,0.03685992665190939,2.701411938679508,19.989825649120426,27.507237942053937,0.0021405635217207272
t13,0.08256737952498375,19.35630779107178,0.09580514671699629,0.007162636116484449,2.142506534907452,0.03677454252459595,2.7014041860204654,19.989505857086673,27.506975983700176,0.002140906350692304
t14,0.07618125737177436,19.35640778562852,0.08725515809066844,0.007152945762003266,2.1424875913358283,0.037325923458381115,2.7016629723913765,19.99896356151981,27.51431035713155,0.0021419767145512366
t15,0.07610175225498757,19.355433502062308,0.08451357970736151,0.0071205336324050034,2.143225421941836,0.03882365061372677,2.700973749684365,20.000843350184905,27.516524578285075,0.0021446225497086893
t16,2.5462286423147424,19.35769837669617,3.2869678271411122,0.007828074593891912,2.1435067254424744,0.0438927205739018,2.4981545813880817,16.349446903787808,24.74099420709355,0.0025078185236693928
t17,0.07521086466050399,19.356313127223483,0.08610867657398528,0.007190782405775763,2.142518231085999,0.03751599659595275,2.7016148614947673,20.00038897783896,27.515258226181835,0.0018158965882831993
t18,2.550408207119779,19.35294652953513,3.2698468599508965,0.006597334448446026,2.1401530876420893,0.03617066708294747,2.501896863656783,16.361567788778334,24.757011079224608,0.0015085717292270472
t19,2.5507956026228213,19.356002713170597,3.280735215378738,0.0071838940230223676,2.1424447517869782,0.03656044973701363,2.5014906043542107,16.35174839423175,24.746952440744565,0.0018160940631058015
t20,2.547320285336444,15.876554250430924,5.858267570768858,0.005374573099209166,4.215186723161309,0.03760176723538677,2.5009899777561646,16.345209029487226,22.519437146085394,0.006928243837852187
t21,6.422275442898687,15.875220850748933,10.860798938255417,10.47115326375751,4.215789437123479,0.04042516166686247,6.43145270208977,11.708200760364411,10.14940479553562,0.006741981891751135
t22,12.403112269168087,15.87538012871022,18.608060760772926,10.470906561840442,4.215895686153646,0.18935035396399405,12.491388654811209,11.708196847738863,10.15126644818196,0.006688963581524985
t23,0.07246425213581008,15.875336815818759,18.513756888429832,10.47088723397186,4.215742186538243,0.46167487212715835,29.297256615207548,11.708024288172629,10.275167733048885,0.006653999213341499
t24,0.08150313674222995,15.874249507532907,0.016791433100838207,0.012197583573918319,2.5033996896139667,0.4401231968472008,149.3547650630544,12.144859567765598,10.234122557194102,0.0063367896787722925
t25,0.21559219274007507,27.288833980190045,0.23008655358573138,10.474289449054337,2.185045767675842,0.2658452730341652,72.19703866829992,11.766868464565878,0.05678742434569275,0.004775994165023687
t26,0.259826059942917,27.313337717398973,0.2060509553117214,10.476983060178716,2.1960705302977988,0.26583040663369434,72.11122406992186,11.827051764348074,0.04176007750034389,0.004760218401382588
t27,0.5004586198243268,27.357825063343906,0.09810885530876765,10.480938243826209,2.205158727958667,0.2666892170581905,72.03784700842093,11.818318055341432,0.04141355164612427,0.004753941721216307
t28,0.2077438816995536,27.447915010557182,0.08759756095651527,10.47897540065402,2.215072200021227,0.583176224543981,72.00028613596812,11.831108968077093,0.05423750319128963,0.004069253721680576
t29,0.18607674339518493,27.359790273035298,0.03581719666939864,10.473338912920552,2.1935679912736665,0.7276357802276213,72.11191279837475,11.856374967558562,0.06294439610739487,0.0041016911615150056
t30,0.06905550190865441,15.876332628050719,0.01764048523421143,0.005204646675919237,2.502274526895995,0.9403722631314533,149.2605088058466,12.144646494936655,10.13782462991645,0.005721343230091916
t31,0.06931863707123222,15.877303804402791,0.0038989184797067525,0.006103436493446787,2.5020246714369057,0.9446606011348359,149.28632977620092,12.146109404447149,10.141107466377383,0.001574191988503864
t32,0.13663423725836343,15.880580082847613,0.003396559495195149,0.006519398852036356,7.058026289378054,0.4641144651256748,33.938186742673224,16.353288442819004,38.67813508780399,0.0013161995332973235
t33,0.12947931657015527,15.880849772406773,0.0035070644831321955,0.0065720933188036425,7.06291664897626,0.4648451562831118,33.936465751654524,16.356443322456432,38.67800452888614,0.0013440620936601404
t34,0.13026703302396014,15.880798984812536,0.003509149198192757,0.006577569846828394,7.062621198796347,0.46481615771753015,33.93646293783631,16.356027735803295,38.67798865607145,0.0013469001943931902
t35,0.13026128989657337,15.88081807325075,0.003505193334276806,0.006570242110468321,7.062561306600956,0.4648173015536158,33.936464229924624,16.35606135920755,38.67800309373825,0.001346086833583184
t36,0.12967394876939972,15.880177675404257,0.006286958169202968,0.006544580170121805,7.061369391637568,0.4648278542486517,33.93644875423062,16.355957111729786,38.675758615688416,0.0013382416505432052
t37,0.12899968336954168,15.880070552211107,0.007149184477233915,0.00653577033782964,7.060197194934771,0.46485002055866775,33.93645764059564,16.356613261758795,38.6751302900694,0.0013389729751878856
t38,0.13402944691965563,15.878981338069448,0.0047661761910747745,0.006402637320919941,7.070061777018759,0.4648132415208592,33.93617321978165,16.350291595791735,38.67724854819252,0.0013281970952367073
t39,0.13399759906229744,15.878803092318982,0.005062898395483499,0.006393536480654854,7.070053018125039,0.46484781130301084,33.936156655337236,16.3502511842489,38.677032813545736,0.0013265739863397592
t40,0.13421890933445318,15.87958712887487,0.003240271023795465,0.0064095666141757626,7.07052027552883,0.4648535492310827,33.93616075074505,16.350358422906577,38.678421804966746,0.0013319888771808543
t41,0.13445157998069523,15.880916825598252,0.0024040454409101734,0.005066421705680052,7.070965734099354,0.464871482883554,33.936169364575726,16.350504304996743,38.680473558139504,0.0010334799606018527
t42,0.13070536031408564,15.882314491581097,0.002264920796562752,0.004787106142402523,7.063547406092525,0.4649311429115666,33.936435646328924,16.35617501571558,38.68077670504818,0.0009639171837547389
t43,0.12991551382288918,15.880827657100076,0.0034965554587183937,0.006550046369886508,7.062810032146523,0.4648984436293701,33.93643680687523,16.356175068198496,38.678051271905346,0.001338432891754457
t44,0.13418435540673634,15.87959782833323,0.0032377566226705697,0.006413714480121487,7.070570339304888,0.4647863628895361,33.93620904241306,16.35036442157394,38.67842765068736,0.0013342686034689747
t45,0.13292096078693905,15.880363552069339,0.007933561064479917,0.0069245569863003835,7.066781694218575,0.46433283108345635,33.93681502146544,16.349891843589898,38.67389748717955,0.0015289988586430527
t46,0.07026047042285992,15.876406710799117,2.663297379280311,0.005004018136451756,4.215580850403606,0.4652746996563487,33.93608573917897,16.343530110484398,36.37927757890329,0.006613088154362071
t47,0.06918228517520626,15.875865775058479,0.01515334416841418,0.004670573276032049,2.5022909220190472,0.9415538019290397,149.2668059734105,12.144745591999973,10.138418367006631,0.0057841523140454406
t48,0.06918147988850001,15.875867054518482,0.015151365696106206,0.004670701202458018,2.5022916854264756,0.9403007264860983,149.26800959297918,12.144746187900807,10.138092871261426,0.0057865969835113025
t49,0.0710213095888391,15.882093464550302,0.009766002922755538,0.010670018460955728,2.505466744842459,0.9386739667535554,149.253430973554,12.147247632928382,10.136721722803568,0.004991694624709585
t50,0.07089880037280012,15.88201773988436,0.009820165589193925,0.010683806229804364,2.505287305128077,0.9386660501412278,149.2537178179925,12.147080745649724,10.136800182371186,0.005026291432008469
t51,0.07502667429640275,15.886697282605255,0.009489438838231036,0.014307128642235534,2.511135389776133,0.9367792025041501,149.20381478549152,12.152368917413638,10.134887769203958,0.004339479365266281
t52,0.07494562799709555,15.88728606757788,0.009653865941042289,0.014698521969154704,2.5111207445260995,0.9371179051323125,149.20142320020327,12.152232726654972,10.134606484255507,0.0043764509417795906
t53,0.07144859448390876,15.879420457694499,0.007502055261411284,0.009044061127512033,2.505984313191306,1.013911864816331,149.24618336623286,12.148145462018219,10.129132900082467,0.00493351663685693
t54,0.06935348958098016,15.877243234172791,0.0028997651745479216,0.005843242444569623,2.502393370284313,0.9420966681480207,149.2900588416061,12.146271656215381,10.140899052510624,0.0013144789438663633
t55,0.04818124077295328,7.936501307476416,0.002368240407197371,0.0038480163475396387,1.7510163970764514,0.9414706839358299,113.12346943899261,6.072958431097328,5.092208179114113,0.00046938625977131033
t56,0.026501618438717116,3.176272044959693,0.000611273858147172,0.0018079116943378873,0.5008637024475682,0.3147034554349796,35.031497878833164,3.270198043720871,18.801261174625353,0.0002776357979159002
t57,0.02746600632274626,3.1767250754452623,0.0005345577344990268,0.0010132858243588271,1.4121205471984786,0.06033589479308255,16.986120178452225,3.2711046918856685,11.86554004627507,0.00024640805673535783
t58,0.02786320991939452,3.1764285397618055,0.0007280118964396846,0.0011473269542519953,1.4116592533299899,0.07761906436331323,6.799885775340554,3.2711592558258373,7.747377908616458,0.00029057380896278584
t59,0.02775379399592646,3.1762027911842226,0.0008681534632541647,0.0011865976608370122,1.4116958637771537,0.0773538558093173,6.7999735274280155,3.271145671441566,7.7471258537647305,0.00030224280187593207
t60,0.02764191308200191,3.175467178676003,0.0013992909790565347,0.0011668831824771608,1.4116180985671505,0.07735793230243013,6.799977090386763,3.271142016776832,7.747022344206404,0.0003492318219505517
t61,0.02773173172732249,3.1760633358451535,0.0010857829464116704,0.0010897602407434917,1.4115858178383713,0.07745761876758259,6.799904687623793,3.2711535662993825,7.746965158687809,0.00032006236676327055
t62,0.027602817612253125,3.174334935137984,0.002178754261541005,0.0029833504656519927,1.411517580463122,0.0776085885353851,6.799776121196905,3.271114977372753,7.748164281551703,0.0004142918846417708
t63,0.0302998277602826,3.1743355891457203,0.0021821250397057856,0.0036543360177781117,1.408036196821064,0.0777220823241876,6.7996544406281165,3.2708027232978583,7.748621065501586,0.00041305977332890565
t64,0.03021126993392362,3.1736057952063943,0.002399091752405844,0.0038928624108806936,1.4079044511346053,0.07764454532345974,6.7997018573297385,3.270832878463163,7.748217343863798,0.00047180854307705446
t65,0.030367208697131266,3.176503401286441,0.000697019626311247,0.0016092938241737433,1.408180852894951,0.07775083052016878,6.79964892722606,3.2709203943448,7.747712298531552,0.00029290488291016124
t66,0.026508510473897323,3.1766734643465604,0.0003573632214123626,0.0010390408390880948,1.3943683784356335,0.077888543227093,6.799796756665938,3.28128369572271,7.747247638126949,0.0001794468918664354
t67,0.02773403645727714,3.1763324286230485,0.0007439422526603405,0.0012021428493220712,1.4116785331227137,0.07775315462232703,6.799680715181955,3.2712016645664748,7.746976534783848,0.00028864712231139485
t68,0.030262382829404178,3.175111488901915,0.0016412739458173348,0.002048726710238689,1.4080844906855763,0.07777712337086806,6.799617306562217,3.2708903806471574,7.748031596052199,0.0003479707102467242
t69,0.027113762480839583,3.1736938768849736,0.0024493775107077005,0.004500004249002351,1.4128427365674188,0.07801668174001246,6.799576342520389,3.270699541230979,7.747668874317315,0.0005146021974024674
t70,0.03155551169699264,3.1775774518840003,0.0024876832368489247,0.004576776343887504,1.3993640052562404,0.05998898572190262,6.813780000191332,3.273790369743673,7.750461430030725,0.0005490358860848871
t71,0.05327848293783497,11.112708889532641,8.527139026663336,0.002987537343946781,0.8404428041673458,0.058545947853576245,14.663295738714409,3.2617860355819097,9.57426627965515,0.007107426469713561
t72,0.07119480336740676,15.872848098859725,17.218164939991375,0.002917527100548152,2.1084090195246588,0.05831578964939555,29.30463126553736,3.262067842633602,12.619791717722112,0.007063837655191534
t73,0.06961591864684846,15.872605005192266,0.018299565127327416,0.00291918349326062,2.501778806481801,0.05555663426431787,99.49670703348787,2.8558260957889385,10.132844255358124,0.006604284973999972
t74,0.07093080794455303,15.872602652622009,0.018412931163877343,0.002925767697733418,2.5019209156107394,0.05323558618087254,132.04861332804117,8.926100547604731,10.131350630156758,0.006596069733241874
t75,0.0792870204498712,15.874761316301203,0.017495404851568825,0.0030109129312384754,2.5022416987026026,0.03895650635930442,149.35226859285797,12.144472402453697,10.125192378629812,0.006586237787480346
t76,0.07077364326084017,15.874765165995978,0.018245187794626586,0.002993968239764288,2.502034767725361,0.053646578111704334,149.30144861360725,12.144396264111178,10.13296630128867,0.0067547759280706604
t77,0.06915286327582638,11.111836311912725,0.002839251303936606,0.004495843065459957,2.5015959273301407,0.057059803278313705,149.26938281251236,12.137819944041002,7.1097598938842275,0.0007031994980413133
t78,0.04949606013012706,3.1751491688479363,0.0012593903799927172,0.00236698179696725,1.7512453945044062,0.05664079604950636,113.1087346332389,6.065144801487892,2.0584539112406506,0.00039197858465043133
