,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss
t22,0.06558216041034966,0.06700950533718868,0.08901361772729952,0.05654294329863515,0.016440876492591124,0.0007272363404098502,0.06560380245615663,0.060616826068782916,0.05136470700995261,2.066602693719562e-5
t23,0.0003821873258888282,0.06700930736051636,0.08856253631089131,0.056542903846086796,0.016440276243804022,0.0014029819433605667,0.10883195255843692,0.060615976017127024,0.05199279403316222,2.0568153549448682e-5
t24,0.0004278100155287819,0.06700505142836623,7.983182456446631e-5,6.152495138599513e-5,0.012086086200965308,0.0013613748136254576,0.37355115500673214,0.06199293705509391,0.05178493723670068,1.989680654928526e-5
t25,0.0010558907152005172,0.09971267892638891,0.0010954659237496153,0.056545393304000324,0.011110074415198803,0.0010306395063220874,0.18062558492964745,0.06077965598748038,0.0002713635283846386,1.5097956763648791e-5
t26,0.0011639511702888382,0.09980269955979067,0.000979656555271095,0.05655364331401277,0.011143763287346826,0.00103060129562781,0.1804493159018752,0.060927684058806886,0.00019519003075391721,1.5046178286036582e-5
t27,0.0017088668933552744,0.09996532098204813,0.000463151820566317,0.05657060543370865,0.011176958128010787,0.0010329367927647513,0.18031383135569423,0.060907666817624134,0.00019342269330264642,1.5027070775239151e-5
t28,0.0007463197909646036,0.10029703985715127,0.00041622144006622693,0.05656670327078832,0.011226642295852754,0.00162301832938557,0.1802214000205756,0.06094393923172231,0.00026164683427663625,1.3522322988233793e-5
t29,0.0006677760262396561,0.09997377399787839,0.00016997657870842343,0.05654263447708899,0.011146390859707317,0.0018322939590719903,0.18043233014366353,0.06100242471564564,0.0003057472866424654,1.3623250382473152e-5
t30,0.00036229194816711073,0.06701136725853019,8.342158573034958e-5,2.798172118394192e-5,0.012080513251926354,0.0021618487151346282,0.3733164188860489,0.06199152532916509,0.05129741929838971,1.8574227758878457e-5
t31,0.0003634216360884389,0.06701410934469801,2.0779104931969918e-5,3.189094099625063e-5,0.012079442627879314,0.002172288728463358,0.37338077886177246,0.06199661560945211,0.05131387020312279,5.1449700734679925e-6
t32,0.0005479613562414943,0.067026137987367,1.9128682971209667e-5,3.453706591146878e-5,0.022048313489262766,0.001407813648728942,0.11839750564596359,0.07417138648334509,0.1957643313522197,4.2441666761873245e-6
t33,0.0005214150424357373,0.06702715263384781,1.9707649622619464e-5,3.4811488455159664e-5,0.02206068927887664,0.0014095605794002038,0.11839174487868748,0.07418562741134978,0.19576367570900585,4.3106933214736395e-6
t34,0.0005243646620275689,0.06702697992012922,1.9716081527591453e-5,3.483836597702599e-5,0.022059892968944943,0.001409490362322554,0.11839174819644073,0.07418375742814039,0.19576359198675453,4.319630177400248e-6
t35,0.0005243567538658423,0.06702704830289892,1.9694387195558322e-5,3.480033020523474e-5,0.022059740462328826,0.0014094924966108952,0.11839175280291774,0.07418390951476138,0.19576366265276868,4.317412101080263e-6
t36,0.0005227584933263956,0.06702504249032087,3.305723760955133e-5,3.466627538554478e-5,0.022057386179382445,0.0014095178785238967,0.11839170566342659,0.07418355318850227,0.19575227983951046,4.280593957477504e-6
t37,0.0005204595483477125,0.06702472770358531,3.717813561287007e-5,3.462072840462648e-5,0.022054763090735036,0.0014095698818647334,0.11839172338751981,0.07418654233155883,0.19574897417113882,4.281165561189524e-6
t38,0.0005378933423674792,0.0670203219186485,2.5695876743219058e-5,3.3904861037943235e-5,0.022077632797788273,0.001409546056606158,0.11839087169875134,0.0741579466870074,0.1957597402466224,4.256855267823576e-6
t39,0.0005377810945256087,0.06701974755817723,2.7153642613030153e-5,3.385913850162088e-5,0.022077625644022235,0.001409638725303393,0.11839081484962678,0.0741578000789656,0.19575863876744604,4.2518559243017696e-6
t40,0.000538345767638083,0.06702214697571164,1.8307307301094916e-5,3.393785176417746e-5,0.022078561598515508,0.0014096549379347867,0.11839082131133871,0.07415811981103998,0.19576570257891224,4.278199071068215e-6
t41,0.0005389726346579233,0.06702627384758324,1.3982422220020952e-5,2.6933841680400467e-5,0.022079457053326795,0.0014096851554871268,0.11839083511076669,0.07415863425352165,0.1957761029809429,3.3541444932255472e-6
t42,0.000525497210436516,0.0670316061736848,1.3203193509957877e-5,2.5479999739281118e-5,0.02206174191919746,0.0014097778598012583,0.11839163001746134,0.07418423016364585,0.1957777482031253,3.127430846558005e-6
t43,0.0005230113799144493,0.06702699915772997,1.9649803645346143e-5,3.468783958903851e-5,0.022060392001751007,0.0014097130184403733,0.11839165013195994,0.07418440724619003,0.19576388668554065,4.2893412174240235e-6
t44,0.0005382048851772051,0.06702218629274115,1.8292361155277343e-5,3.395384378400562e-5,0.02207870814617774,0.0014094864895451615,0.11839098708986386,0.07415814654154636,0.19576571713235058,4.284359451990455e-6
t45,0.0005347096267374129,0.06702588946834151,4.07821116612545e-5,3.6575525520112854e-5,0.022070807455592374,0.0014083979809444602,0.1183930447017091,0.07415656921245581,0.19574284352882831,4.876680189414791e-6
t46,0.00037043740333818993,0.06701192953486752,0.012740840991874468,2.7375267172360605e-5,0.016439489818209158,0.0014110385516435098,0.11839156282547822,0.07413240451833636,0.18412423811509743,2.0589406743064823e-5
t47,0.00036292755508988365,0.06700953879801426,7.232086483936082e-5,2.5417715365858026e-5,0.012080610685772519,0.0021637110038299737,0.3733313159459171,0.06199189783138697,0.051300353654936695,1.877523249720566e-5
t48,0.0003629229518055457,0.06700953964678814,7.230780053308653e-5,2.541877403038918e-5,0.012080614927783912,0.002159040065710321,0.37333474756961543,0.06199189990774389,0.05129868970296748,1.8781249781243088e-5
t49,0.0003696051413650759,0.06703016921271761,4.658898049442203e-5,5.387747210374463e-5,0.012091410965037972,0.0021556344098006544,0.3732984301202906,0.06200113871015429,0.0512926076243012,1.629367757304949e-5
t50,0.0003690964423454083,0.06703004384905772,4.685316182342659e-5,5.399846940899089e-5,0.012090723662443905,0.0021558466672317814,0.3732992222498822,0.06200050932018439,0.05129295536632352,1.639452702619625e-5
t51,0.0003838049400843386,0.06704134529641882,4.523324111207854e-5,7.2341526750544e-5,0.012109966224473643,0.0021530937349857416,0.3731749414398501,0.062019199638391795,0.05128492185718916,1.4362972746895397e-5
t52,0.0003834034394118134,0.0670433465486448,4.5963160856947154e-5,7.435670801187393e-5,0.012109939018578715,0.0021536440477279116,0.3731689245017933,0.062018624343026706,0.051283473977560085,1.4464175995050296e-5
t53,0.00037169445883464107,0.06702148775837621,3.605782740827331e-5,4.5801065022817064e-5,0.012093684584064904,0.0023026370743819296,0.3732814032930092,0.06200467874132947,0.05125405936564574,1.615248071301121e-5
t54,0.0003635814833370566,0.06701361721253024,1.6092645904982133e-5,3.066451361849128e-5,0.012080863899529884,0.0021619732078326445,0.3733902170923657,0.06199729112452254,0.05131269174446308,4.320083578513212e-6
t55,0.0002529508437685939,0.033500174619093846,1.4470168310435617e-5,2.0811066497067013e-5,0.008454077349434572,0.0021612155848085264,0.2829469833366211,0.030997952570721198,0.025757483636547333,1.5398891729983382e-6
t56,0.00010657569935100613,0.013405755332793957,3.5557166111493534e-6,9.770413544883796e-6,0.0024170990511390776,0.0009606379582913046,0.12221128423657657,0.014832177907073975,0.09515151034405099,9.191085787287149e-7
t57,0.00011033176483839134,0.013407396888477441,3.1498371224815498e-6,5.401496899667045e-6,0.004411026872359863,0.0002019397244604866,0.05925814078396963,0.014836246031550815,0.06004879162698388,8.147205373243992e-7
t58,0.00011195438568363089,0.01340648166990852,4.339771775976189e-6,6.080698828930583e-6,0.004409863396529071,0.00024435549006700594,0.023722395030878567,0.014836538976322276,0.03920363936330145,9.502803040763253e-7
t59,0.00011156417559194118,0.013405771143517684,5.230514010592038e-6,6.295172571421803e-6,0.004409972750091005,0.00024370406654255437,0.023722702805653532,0.014836502123765928,0.03920257996306205,9.892940723335416e-7
t60,0.00011120844919112377,0.013403487620023198,8.607676186067409e-6,6.214037410336109e-6,0.0044098430513556585,0.00024372027778879967,0.023722722805106723,0.014836514197945945,0.039201994859223405,1.1381073826891566e-6
t61,0.00011151892345122776,0.013405327842453922,6.624025926486977e-6,5.819038190880718e-6,0.004409749111466961,0.0002439626892908026,0.023722467374024885,0.014836534658109541,0.039202017442404036,1.0473949119748953e-6
t62,0.00011111453238983391,0.013399937987490883,1.3540092581818658e-5,1.6223892832218277e-5,0.004409643956114167,0.00024434021006316885,0.02372202546068684,0.014836427253824527,0.039207592263636085,1.3402491830887317e-6
t63,0.00012169987358417825,0.013399918035856046,1.3559849261860685e-5,1.9924039263981824e-5,0.0044007183542182525,0.00024462472012772664,0.02372161998449583,0.01483501565726726,0.039209826782882755,1.335798186496413e-6
t64,0.00012140684608002452,0.013397637681147814,1.4819590497373502e-5,2.1141418690525504e-5,0.004400426683829986,0.0002444361326864355,0.023721790787474523,0.014835161558150282,0.03920756967575144,1.5170139155878242e-6
t65,0.00012185252257330367,0.013406667296737467,4.128620554719463e-6,8.671185528106523e-6,0.004400964218624701,0.00024468890538720847,0.023721592074771793,0.01483545337989606,0.03920552374130625,9.581176364740865e-7
t66,0.00010857868316462993,0.013407303159214142,2.0701172092909685e-6,5.542198778872088e-6,0.004367400373847714,0.00024501538742586527,0.023722027448796163,0.014882348103671958,0.03920333510516155,5.924708896670692e-7
t67,0.00011146791483132949,0.01340615353086015,4.437514864352456e-6,6.3896327309432615e-6,0.004409939292940577,0.0002446877132881385,0.023721684531023298,0.014836730741347746,0.0392020171585158,9.439112883553789e-7
t68,0.00012152527899673401,0.013402313510917929,1.0178112214865024e-5,1.1132635644145082e-5,0.004400803910861703,0.00024475659388221017,0.023721492423901296,0.014835360879429167,0.03920691874219154,1.1328434263842114e-6
t69,0.00010906408766145119,0.013397883082349798,1.5043762656094829e-5,2.4401136507987354e-5,0.004413079709903803,0.0002453548460327858,0.023721371566960428,0.014834619693982804,0.03920543393644312,1.6494468426030687e-6
t70,0.0001268728958398736,0.013413595828668261,1.520621658928877e-5,2.477803990254825e-5,0.004380060643483683,0.00020106046076414188,0.023770892533408288,0.014848635394685368,0.03921882474764403,1.7570584786875106e-6
t71,0.00028137889122627707,0.046906951267609555,0.04079118190560934,1.783858535397863e-5,0.0032800337102274987,0.00019800519904050048,0.05447046280864037,0.014801134567025294,0.04844490047574146,2.2125222233521596e-5
t72,0.00037612105403496594,0.06699699112689905,0.0823657381787929,1.745709963400697e-5,0.008222616638408387,0.00019742583281546057,0.10884894156497779,0.014802295135477194,0.06386230750021242,2.2025108759649473e-5
t73,0.00036584445930346103,0.06699614526792069,8.773083481231718e-5,1.746566674117034e-5,0.012079214354805315,0.00019200602844102028,0.24885083041124936,0.014579769829341397,0.051273507754886795,2.0891948522312784e-5
t74,0.0003727636028311355,0.06699613817247108,8.829841754201922e-5,1.751122781070583e-5,0.01207990310440412,0.00018772717773070808,0.33025443954345457,0.04556389231769482,0.05126576520350581,2.085817562758861e-5
t75,0.00041667240038363416,0.06700532895465315,8.379930332731261e-5,1.7916063021277456e-5,0.01208138859488586,0.00016055287337940558,0.37352609099924516,0.06199118344420201,0.051232194706287364,2.081826280439644e-5
t76,0.0003718966859400375,0.06700531947277005,8.748789999680229e-5,1.782218154316414e-5,0.012080385176994474,0.00018847287582544024,0.37339879694407047,0.061990800355167644,0.05127398974994423,2.1411359450980918e-5
t77,0.0003632644315451708,0.04690190879883183,1.6860207254523745e-5,2.424960448708392e-5,0.012078232464980465,0.00019492544617161393,0.37331722240830795,0.061954469669877645,0.03597135794080501,2.2566917147638964e-6
t78,0.00025989536315696425,0.013402104171814913,7.603340339834419e-6,1.2841548347942873e-5,0.00845525062271897,0.00019422863787321376,0.28289009769133927,0.03095808435384924,0.010403600570789873,1.2879890665935678e-6
t79,0.0001262388960697861,0.013406903529095715,2.952101696542963e-6,6.518383470100415e-6,0.004393705820622601,0.00019990006659349743,0.059258832126367914,0.014838796724624124,0.060046671972423915,8.359190828157608e-7
t80,0.00012549518553332857,0.013407658825211562,2.9193317537861427e-6,6.381729822850703e-6,0.004393534606376962,0.00020115546417618561,0.023771089030928325,0.014839373659883711,0.03920375753340767,8.322646037708238e-7
t81,0.00012568142113604183,0.013407650898338801,2.9314929557544287e-6,6.384192440710618e-6,0.004393388608590851,0.00024397668414863276,0.023722296343339052,0.014839756071711315,0.039204184168783025,8.38006465449914e-7
t82,0.0001273712064370645,0.013408091188999353,2.9774008319672572e-6,6.410203063691901e-6,0.004375307590693676,0.00029797079839303213,0.023661568743035245,0.014855684804108933,0.0392042238177631,8.369167165327892e-7
t83,0.00012949392285481454,0.013424782253258216,3.109508143968503e-6,6.458436332264796e-6,0.004355426616169445,0.00030145173457730946,0.023656704305051186,0.014861574618580958,0.0392044806875442,8.285152103669083e-7
t84,0.00013028075639584275,0.013424912068244388,3.2486122847038202e-6,6.626529947088102e-6,0.004355338496429628,0.00019884876793578178,0.023770539536043914,0.014862141315890597,0.039203340910352054,8.66836920207337e-7
t85,0.00012685667654072937,0.01340658069220521,4.853935894283668e-6,6.569164413639799e-6,0.0043935555979043445,0.00019874537238665445,0.023770479526191057,0.014840748052821791,0.03920344340028839,1.021719888933031e-6
t86,0.00012641718675874788,0.013405375436145917,9.945371464487768e-6,6.8715637179219335e-6,0.0043927444125509705,0.0001987325213824183,0.023770457148923316,0.01484022178399222,0.039204397022812414,1.3194224691669486e-6
t87,0.00011243651512244987,0.013405493638081406,8.819738579913791e-6,8.005593262587055e-6,0.004412682049585073,0.00019957206643285495,0.023771164600113023,0.01483449717245986,0.039205092875681954,1.251399293407889e-6
t88,0.00011240288777151847,0.013422184238139803,9.148298966966561e-6,1.6141572694960557e-5,0.004411320543677999,0.00019956688693246492,0.02377116151134889,0.014834835534411107,0.039224223510271126,1.3548370500847904e-6
t89,0.0001258394167430488,0.013407664191801975,3.7018236229016033e-6,8.128161743636357e-6,0.004393372164121486,0.00019972379947647795,0.023771319701202092,0.014839969225311882,0.039203583212207585,9.700700070056838e-7
t90,0.00013040484281013264,0.016289297461992935,2.8767506033817846e-6,6.486812426691382e-6,0.0021901792522830642,0.00019879195432046347,0.023770665107765723,0.014862596462302726,0.03920599699317903,8.266822835770942e-7
t91,0.0001295709402252396,0.036383442853053775,1.0296698689635568e-5,1.1910543897100367e-5,0.0021940968715105182,0.00019874607891842428,0.023770589741805057,0.014861178946185691,0.054547326459492576,1.2701145008195366e-6
t92,0.0002860989877106508,0.07434136892457875,1.2952219601979127e-5,2.2198836983454414e-5,0.005486393649344911,0.0001982543077433452,0.02377009410258286,0.03708322342446573,0.10243611136339452,1.7076018274213605e-6
t93,0.05012266147774016,0.09963992131652524,5.595228883995965e-5,0.00011280902448676145,0.011059204057062042,0.00048339555189417117,0.03279609735164837,0.07417387050175303,0.09843753037728181,1.756164283269885e-5
t94,0.0006010043922389378,0.09961993666041391,5.5383145263380245e-5,9.389984314141952e-5,0.011053722781183063,0.0014167139034669779,0.11836461834623929,0.07422810639419089,0.13354786329254717,1.4611216635410438e-5
t95,0.0005680735463691276,0.09960360681197046,8.379646143335653e-5,9.850867948081811e-5,0.011058512802690816,0.0014467854121941231,0.11837555211116199,0.07420112266801224,0.13350279045250907,1.448054039062588e-5
t96,0.0005577101147891584,0.09966995309254786,7.239236628568583e-5,0.0001275877727838957,0.011056083429130953,0.001440903603483555,0.11838206473637802,0.07419113647350084,0.13338053071632833,1.4476860067643828e-5
t97,0.0016168212622340004,0.1000692766318336,3.213245763892802e-5,0.056558404298777294,0.011224095600900272,0.0010662067740723705,0.1803238467376964,0.06125138889871441,0.0001853144654206057,1.4335076182534333e-5
t98,0.0015715227443502486,0.10004790915875597,0.0001303832740771963,0.05655508112666088,0.011224970150341726,0.0010670453939468246,0.18029812301823173,0.061246690049025006,0.00018463738388151206,1.4066402008801824e-5
t99,0.001568507593292699,0.10005147823977735,0.00014037464393910695,0.0565549624167568,0.011227135438803382,0.0010671026699433967,0.1802976755642437,0.0612470531261943,0.00018439343505187596,1.4041346332584154e-5
t100,0.0015689977665888065,0.10005023569025716,0.00014228530819106834,0.05655462349747542,0.011227033710248883,0.0010672093379783438,0.18029713548713833,0.06124601735777811,0.00018393827593469943,1.4074332687370258e-5
t101,0.0015713786703944002,0.10005400718239252,0.00013088467515938012,0.05655544217569774,0.011227528793986611,0.001067342272415788,0.18029757566626953,0.06124790807929921,0.0001847752017071169,1.4102916639622748e-5
t102,0.0015687916562872166,0.10005201318460977,0.0001407394270159711,0.056554685129824395,0.011227236325124635,0.001067353975286217,0.1802972508021816,0.06124644301511031,0.00018426098031813705,1.4083566528378155e-5
t103,0.0015685286108403558,0.10005275666730726,0.00013989512003481975,0.05655475182755859,0.011227250791850303,0.001067282654736307,0.18029759990356645,0.06124690159658069,0.00018436213889390653,1.407529623673703e-5
t104,0.0016062752244969942,0.10008327200556924,3.2548621432045736e-5,0.056557237785066876,0.011225645752700303,0.0010668329789222252,0.18033151383634424,0.06124617588411799,0.0001865836652432783,1.436626823511182e-5
t105,0.0016563213030964205,0.21123987222833174,3.430862615375657e-5,0.0565887175530789,0.011349824503609366,0.0010759089945585215,0.1064565613628709,0.06078709920946531,0.000277290943311537,1.4342513164303618e-5
t106,0.14180910521950227,0.10039892540681829,3.601732642787347e-5,0.05661499305248095,0.011415431406013848,0.0010860445808285875,0.06555506218545032,0.06063556129925588,0.0002755016165384362,1.4873315511672349e-5
t107,0.00048495287596794393,0.21209013987985695,5.242610615850425e-5,0.056602876604127564,0.011627768508212396,0.001130245623789684,0.10635869804276837,0.0607179146135364,0.0006361564705865213,1.4958119548140484e-5
t108,0.0004466056930581414,0.21192886609248163,0.0005578395986244968,0.05660953042323945,0.011566445239590255,0.0011334093735277794,0.10635020745973706,0.060657219950092885,0.00029841561436454243,1.5001291633050585e-5
t109,0.1418866964897562,0.1002354682919421,0.00017350626708570888,0.05661327736711242,0.01132961283252138,0.0010769831679882627,0.06555005896186893,0.06063761021692501,0.0002689524306127197,1.480653789707672e-5
t110,0.14188597916442766,0.10023654467549559,0.00017207684673928636,0.05661380423976504,0.011329550407492632,0.001077017580197217,0.06555007168195548,0.06063775949967937,0.00026913316171782,1.4806279735309688e-5
t111,0.14221531252903113,0.10000562481590677,0.00013120026448988983,0.05661598366699996,0.011237953631257592,0.0010701412331055615,0.06554651647832482,0.06063704353870784,0.00025694669743236097,1.4797296064538854e-5
t112,0.14218090481522777,0.10002176496653939,0.00013117537498701505,0.05661362640490746,0.011248081689040219,0.0010736560944445044,0.06554908640510312,0.06064188724996679,0.00026170764041371763,1.4669832036354296e-5
t113,0.14227171913563022,0.10002685624883899,3.901868291585735e-5,0.056614894099597315,0.011238674142063379,0.0010699432772046488,0.06554636447498614,0.06064051652484999,0.0002661839252587577,1.4948465967675942e-5
t114,0.00048682134793772184,0.21209982563350485,2.839197214059409e-5,0.0566016107770502,0.011630231122551746,0.0011297184401864743,0.10636028834536693,0.060720021215056486,0.0006478107400882193,1.4981340396305424e-5
t115,0.00044821457057831013,0.21192286965095447,0.000559832805509586,0.05660983706542258,0.011567876153795365,0.001132965211748229,0.10634922285218772,0.06065824181979144,0.0002994514818837049,1.4990680186272182e-5
t116,0.141891044872581,0.10024117977280163,0.00017130816989312423,0.056616314554715205,0.011331856114728396,0.001076511989241203,0.06555107194005488,0.06063257176547554,0.00026406666582193906,1.4812883080345348e-5
t117,0.14169182624237306,0.10037281423235518,0.00016989914827150114,0.05661092344885909,0.011413035575701627,0.0010865519092303699,0.06555640567119098,0.060646229905389065,0.0002777446169930001,1.460807458186744e-5
t118,0.0013538487790748146,0.2110676816412048,0.00017082397177497507,0.05657396238813495,0.011312290562399293,0.0010769418060566248,0.10645896999042066,0.06114415588466147,0.0002110837487382153,1.4111887995232782e-5
t119,0.0016569174039090205,0.2106209057148527,0.00013690643466831757,0.056557550883071274,0.011258596507176576,0.0010676968606366328,0.10647513776639055,0.06129787717066374,0.0001962236759229102,1.413722276358906e-5
t120,0.001385332286356112,0.10003428610876608,0.00041435118212151733,0.0565561066002634,0.011226583081147039,0.0010668999967738098,0.18026508912240335,0.061209337337344356,0.00018381763238756293,1.4096683178397204e-5
t121,0.0024389580820240527,0.09988958174257194,0.00020960569968632323,0.05644398454374523,0.011208107454811813,0.0010628179824792815,0.17922683141563242,0.06186086621912279,0.0001640195631107557,1.4181243333078376e-5
t122,0.0024417063464194566,0.09988991075614383,0.00020894632290485983,0.05644445454520669,0.01120917598242588,0.0010628052442268076,0.1792248216416602,0.0618626372537998,0.0001640930111835877,1.4179448305070305e-5
t123,0.002442359869206003,0.09988972731195915,0.00021028649633163113,0.05644466592532414,0.011209015233587465,0.0010627979853441957,0.17922350522915123,0.061863660970213494,0.00016410561320453357,1.417848776302643e-5
t124,0.00243524137478023,0.09927804640458801,0.000217380349721989,0.05644576964883224,0.01178553340362955,0.0010631929921479826,0.17920493074811902,0.061933184096162275,0.00016683805578372827,1.4156032704621092e-5
t125,0.0024366817091585895,0.09927995967979808,0.00021756222240306716,0.05644586985930522,0.011783296294214752,0.0010631610070101518,0.1792033214115858,0.06193426437445654,0.0001668367236482998,1.4157378886118711e-5
t126,0.002436718569035193,0.09928016410961371,0.00021776520389808117,0.05644730304412029,0.011783581949460317,0.0010631454758870996,0.17920297881723,0.06193399562381573,0.00016687785215530325,1.4161287142077929e-5
t127,0.002437574944956683,0.09927888827004859,0.00021745485496465472,0.056447178335615515,0.011785366807028793,0.0010631285206268175,0.1792024212223528,0.06193439011639582,0.0001669062296148087,1.4162132663752789e-5
t128,0.0024442048581220376,0.09988982944551651,0.0002099474480431144,0.056445426651160695,0.011208754469539603,0.0010627012637049547,0.17922201448806777,0.06186403915695277,0.00016424329690812963,1.4190512234472586e-5
t129,0.0024453476970780837,0.09989019072312638,0.00020962110526273042,0.05644477060472287,0.011208683808169733,0.0010626894011567605,0.17922090881018976,0.06186443348231785,0.00016425940065776265,1.4197099971193582e-5
t130,0.001383431101583562,0.10003220822972421,0.00041831073069727127,0.056556513681063215,0.011226302750712128,0.0010668080110367044,0.18026578636381452,0.061210243390060995,0.00018384322138274557,1.4105445935062525e-5
t131,0.001473699485254229,0.21047402308407276,0.0004653950269445105,0.056555773984777624,0.011259341382228921,0.0010675798305653265,0.10647640654304122,0.06127163315365801,0.00019448255637665913,1.4128815382079912e-5
t132,0.0024412106318590335,0.20964229798422357,0.00047541018156082063,0.05655709655185562,0.011363880154484349,0.0010689901572912457,0.1059817772267846,0.06147850344509568,0.00018649878724379793,1.4155176188843204e-5
t133,0.14087372286696243,0.1003862442632302,0.000515134232666941,0.056573395529813,0.011386974083138175,0.0010679590949952663,0.06576503705648573,0.0609930537860116,0.00018645554490473893,1.4166735576890983e-5
t134,0.002273463961504446,0.20976155375962866,0.00047014780098169424,0.05655808637640677,0.011355587110107427,0.0010689495068174726,0.10603128023088368,0.061497174257960946,0.00018652299114629647,1.4142796764465379e-5
t135,0.0024396258977873514,0.20964129187695701,0.00047576505213047903,0.05655701606890709,0.011364021287037234,0.001068954735691389,0.10598176778445255,0.06148159705702975,0.0001864390652567186,1.4137535597804921e-5
