,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage
t294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.004293442625
t295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042949823434
t296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.008040219759
t297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0080337436663
t298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0079098848521
t299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0078060068229
t300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0041867641029
t301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042154464081
t302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0041738822747
t303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042497953995
t304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0043561624091
t305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0080408038629
t306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0043206536797
t307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0043066520552
t308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0043212808367
t309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0043083658326
t310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0043078650291
t311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042948446403
t312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042974997909
t313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042933579581
t314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042891949794
t315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.004286906037
t316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042931722567
t317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042842245896
t318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042679355628
t319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042598546833
t320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042418815352
t321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0079712460789
t322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0077548463288
t323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0078656031352
t324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.007978774395
t325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.004308313748
t326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9796700907831
t327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.979603153236
t328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9794537134221
t329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0039942528588
t330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0041465509352
t331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042554026694
t332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042623499239
t333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042719431723
t334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042760924763
t335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.004254371619
t336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0079650892158
t337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9792896495564
t338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793734189158
t339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9794340971425
t340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793846301704
t341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.979667236341
t342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042133998561
t343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.897311725753
t344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9601761984933
t345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.960205450923
t346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9601334235464
t347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9601340229613
t348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.979189352965
t349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9790303386395
t350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9789336051349
t351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9795020347375
t352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.979506788939
t353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9795060690354
t354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9794567418108
t355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9791781510194
t356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9795298974382
t357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9790623153838
t358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9795629035254
t359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9787235968446
t360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9804457281323
t361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.978746573342
t362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.978727120944
t363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793054869061
t364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793402682878
t365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9796628215744
t366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042417227472
t367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0041127071182
t368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9789689726418
t369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9789627505537
t370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9790010567152
t371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9790125569424
t372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9789887025197
t373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9789800488828
t374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9789773194569
t375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9789910464207
t376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9794419997846
t377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0041168225855
t378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793557617485
t379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9795420303781
t380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9795566714673
t381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0001518649328
t382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9897624890725
t383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793378534068
t384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9796620168478
t385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.979332223883
t386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793243128993
t387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793215125319
t388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793291382036
t389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9796338571732
t390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042765523576
t391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0041080067206
t392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0047077634848
t393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0046893810764
t394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9795434131241
t395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.862743656488
t396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9795583540009
t397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9795451282604
t398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9795350292702
t399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9795137137548
t400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9795294883878
t401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9795690816655
t402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9795634278217
t403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9796116346041
t404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9796790900049
t405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042959419094
t406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042712498706
t407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793682348998
t408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9796678318994
t409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9796804446496
t410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9792674634963
t411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9792769506525
t412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793003862866
t413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0049351577148
t414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0048795834851
t415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0046458470698
t416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0046533584144
t417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0046629272101
t418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0046386676771
t419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0045928300119
t420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.004533450919
t421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0045408505412
t422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0044918925063
t423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0020718343549
t424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9788447919651
t425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9790453521856
t426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9791768367252
t427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0043796750323
t428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0045451306363
t429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0045316179882
t430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0045330907037
t431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0044728398818
t432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0044652520847
t433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0082379457466
t434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0082776878403
t435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0082834518249
t436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0082788188822
t437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.008224000054
t438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0082127428884
t439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0044758431864
t440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793185286171
t441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793753245445
t442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793773922867
t443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9792950882855
t444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9792548544112
t445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793430257433
t446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793479712681
t447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9787647201953
t448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9787652294023
t449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9787537532994
t450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9787695396258
t451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9787814350353
t452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9787586755361
t453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9787386696744
t454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9787303768873
t455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9997966061138
t456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0006381968312
t457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0039839082034
t458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0039804965173
t459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0039729034629
t460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0038877550793
t461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0038784846987
t462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0038862762426
t463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0038917855825
t464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0038963629746
t465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0037055743436
t466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0044106052026
t467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0044800521891
t468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0044090238644
t469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0044052290121
t470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0043863328794
t471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0044565157706
t472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0044596494362
t473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0045317597604
t474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0043564199531
t475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0044172373592
t476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.004469553991
t477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0044623909977
t478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0044751135991
t479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0044179476297
t480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0043612233001
t481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0043679904499
t482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.004364710288
t483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0043380377006
t484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0043417133737
t485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0078871884174
t486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0080969258837
t487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8977890785504
t488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8977662236773
t489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8977465214639
t490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8977307354562
t491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8004629873934
t492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8977565715504
t493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8977572262488
t494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8977632723348
t495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9697381518336
t496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0047290624095
t497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0047340742868
t498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0047533006132
t499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9794302400564
t500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793906688265
t501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.004174697391
t502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042220355514
t503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9796944216346
t504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0043565048893
t505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9794535745203
t506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793260507938
t507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9794005141126
t508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793730696427
t509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.004836180958
t510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9797453152023
t511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0049241740876
t512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8004613871873
t513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8004037553146
t514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8629016348846
t515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8628269358804
t516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8627386533892
t517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8628132583627
t518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8628035563912
t519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8626958601208
t520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8628272863555
t521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8627679732468
t522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8628950933073
t523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7521560081072
t524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8003700010601
t525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7685897681285
t526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8050830197483
t527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7524437359718
t528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7523631853066
t529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7523673235434
t530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7525604777138
t531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7525746422964
t532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7518132659264
t533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7518223216967
t534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7518164792859
t535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7518158330284
t536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7515329575949
t537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7515659777927
t538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8620454450032
t539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8620383331559
t540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.6935338433846
t541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7514709151714
t542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7515144042324
t543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7514715761388
t544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7513959687406
t545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7515254329272
t546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7513665374947
t547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7534018393385
t548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7536507789023
t549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9801846707962
t550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.983487486187
t551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9834817192896
t552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9834936302937
t553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9797229548337
t554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9794906547705
t555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9794115796302
t556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9793916085879
t557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8830170627919
t558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7520619395216
t559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7322225659594
t560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.6668063182055
t561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8619748009186
t562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8619790122805
t563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8623472920848
t564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8624336939322
t565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8629931573864
t566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8826492294622
t567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8367948942574
t568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8380907604629
t569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8381099413374
t570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8829737669171
t571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8829736589752
t572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8829694390772
t573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.978860753908
t574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9792024717071
t575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0042643876603
t576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0043112451827
t577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.004084799124
t578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0040845226829
t579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0039888992118
t580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9997345085065
t581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8014319089289
t582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.799728478596
t583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7517595082418
t584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.6667240624448
t585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.6668088066544
t586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.6667560230621
t587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.6668705535867
t588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.6668047913054
t589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.6666396209189
