Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t78,3980.095760048549,0.0,2013.1779052686168,45.67444758290094,0.0,614.6954343722932,623.4222615983001,23.663776731809776,120.4696380085906,208.68727483112437,7629.886498442185
t79,2841.9913439990632,0.0,1234.9122889212406,0.0,0.0,614.6954343722932,0.0,23.663776731809776,120.4696380085906,208.68727483112437,5044.419756864121
t80,2890.5656203260805,0.0,1588.0256970049584,0.0,0.0,485.4788871194394,0.0,23.663776731809776,120.4696380085906,0.0,5108.203619190879
t81,3481.3970033868054,0.0,1760.3410000013025,0.0,0.0,614.6954343722932,0.0,23.663776731809776,120.4696380085906,5.00719896433273,6005.574051465134
t82,3970.352063503169,0.0,2013.1779052686168,0.0,0.0,614.6954343722932,0.0,23.663776731809776,120.4696380085906,208.68727483112437,6951.046092715604
t83,4340.788332803018,0.0,1920.2791829590565,0.0,0.0,614.6954343722932,0.0,23.663776731809776,120.4696380085906,208.68727483112437,7228.583639705894
t84,4559.231499757915,0.0,1814.8034852475955,0.0,0.0,398.9175065324573,0.0,23.663776731809776,120.4696380085906,208.68727483112437,7125.773181109493
t85,4726.2543159479255,0.0,1883.6312206881507,0.0,0.0,614.6954343722932,0.0,23.663776731809776,120.4696380085906,19.85777303529042,7388.572158784062
t86,4708.797968533199,0.0,1689.8579201761183,0.0,0.0,528.9287567165625,0.0,23.663776731809776,120.4696380085906,0.0,7071.718060166281
t87,4240.641959364874,0.0,1389.236575125737,0.0,0.0,469.33961873127805,0.0,23.663776731809776,120.4696380085906,208.68727483112437,6452.038842793415
t88,3387.5137511619214,0.0,1111.4263499148972,0.0,0.0,552.0009742076543,0.0,23.663776731809776,120.4696380085906,208.68727483112437,5403.761764855998
t89,2235.915985908123,0.0,724.5147141530274,0.0,0.0,366.3539615433856,0.0,23.663776731809776,120.4696380085906,208.68727483112437,3679.6053511760606
t90,899.5870496337538,0.0,308.51230709778474,0.0,0.0,353.3681775224036,0.0,23.663776731809776,120.4696380085906,208.68727483112437,1914.288223825467
t91,560.8406953015237,0.0,92.11582412989401,0.0,0.0,393.71509851215,0.0,23.663776731809776,120.4696380085906,0.0,1190.8050326839682
t92,1644.1924045669912,0.0,256.80743643638516,0.0,0.0,31.691243761294118,0.0,23.663776731809776,120.4696380085906,199.170460144081,2275.994959649152
t93,94.6086689673848,0.0,0.0,0.0,0.0,492.21622575984304,0.0,23.663776731809776,0.0,208.68727483112437,819.175946290162
t94,320.54827754631333,0.0,0.0,0.0,0.0,614.6954343722932,109.37938272235033,23.663776731809776,67.5435263502706,208.68727483112437,1344.5176725541617
t95,1343.0563666035105,0.0,260.8525998746013,0.0,0.0,614.6954343722932,556.8591544552874,23.663776731809776,120.4696380085906,208.68727483112437,3128.284244877217
t96,2390.785621269517,0.0,732.1454561612613,0.0,0.0,614.6954343722932,733.2932035861804,23.663776731809776,120.4696380085906,208.68727483112437,4823.740404960777
t97,3128.504715327228,0.0,1030.5089997832963,0.0,0.0,614.6954343722932,570.089632414556,23.663776731809776,120.4696380085906,208.68727483112437,5696.619471468899
t98,3590.8927514887564,0.0,1382.7638744557423,0.0,0.0,614.6954343722932,651.8612071405751,23.663776731809776,120.4696380085906,208.68727483112437,6593.0339570288925
t99,3834.6973523739252,0.0,1396.9363341551018,0.0,0.0,614.6954343722932,781.5406425859121,23.663776731809776,120.4696380085906,208.68727483112437,6980.690453058757
t100,3922.9714320047624,0.0,1058.8922970813444,0.0,0.0,614.6954343722932,499.65971012839077,23.663776731809776,120.4696380085906,208.68727483112437,6449.039563158315
t101,3808.425304864748,0.0,980.3154764874052,0.0,0.0,614.6954343722932,319.45013233579334,23.663776731809776,120.4696380085906,208.68727483112437,6075.707037631765
t102,4918.73972406281,0.0,1511.9312417495598,0.0,0.0,614.6954343722932,10.042402378417364,23.663776731809776,120.4696380085906,208.68727483112437,7408.229492134605
t103,3042.7853775146523,0.0,1008.3474832083027,0.0,0.0,288.1920825453567,0.0,23.663776731809776,120.4696380085906,208.68727483112437,4692.145632839836
t104,3193.9497120517954,0.0,1026.6204951892687,0.0,0.0,0.0,0.0,23.663776731809776,120.4696380085906,132.70201366292414,4497.405635644389
t105,3940.8135850542403,0.0,1361.0276906843017,0.0,0.0,0.0,0.0,23.663776731809776,120.4696380085906,3.6900063881655285,5449.664696867108
t106,4579.738302452665,0.0,1615.9633058921231,0.0,0.0,0.0,0.0,23.663776731809776,120.4696380085906,0.0,6339.835023085189
t107,5046.704525495347,0.0,1903.553913730436,0.0,0.0,0.0,0.0,23.663776731809776,120.4696380085906,88.97689318674858,7183.368747152932
t108,5281.076425056634,0.0,2013.1779052686168,40.70041929601183,0.0,0.0,0.0,23.663776731809776,120.4696380085906,161.78379833436608,7640.87196269603
t109,5204.117541443018,0.0,2013.1779052686168,159.79784329625437,0.0,0.0,0.0,23.663776731809776,120.4696380085906,79.99178624516134,7601.218490993451
t110,5058.526464536607,0.0,2013.1779052686168,300.03871104960206,0.0,0.0,0.0,23.663776731809776,120.4696380085906,208.68727483112437,7724.563770426351
t111,4412.596361432063,0.0,2013.1779052686168,0.0,0.0,0.0,0.0,23.663776731809776,120.4696380085906,208.68727483112437,6778.594956272204
t112,3513.4663519707556,0.0,1640.4991831527807,0.0,0.0,0.0,0.0,23.663776731809776,0.0,208.68727483112437,5386.31658668647
t113,2336.80474063192,0.0,1028.5267125251282,0.0,0.0,0.0,0.0,23.663776731809776,120.4696380085906,184.66798947118943,3694.1328573686383
t114,1024.561630895323,0.0,576.432855976936,0.0,0.0,0.0,0.0,23.663776731809776,120.4696380085906,113.20181835181958,1858.3297199644792
t115,774.8174144696386,0.0,292.3597858212365,0.0,0.0,0.0,0.0,23.663776731809776,120.4696380085906,112.86605268922355,1324.1766677204992
t116,2272.2384180187055,0.0,872.8189413329992,0.0,0.0,0.0,0.0,23.663776731809776,120.4696380085906,143.9138147085059,3433.104588800611
t117,455.0611607933024,0.0,333.6213971629345,0.0,0.0,165.97415263403195,0.0,23.663776731809776,120.4696380085906,208.68727483112437,1307.4774001617936
t118,647.3725485604846,0.0,336.3175622866761,0.0,0.0,312.68184236475963,0.0,23.663776731809776,120.4696380085906,208.68727483112437,1649.192642783445
t119,1514.3501163633482,0.0,595.6808106198628,0.0,0.0,537.3342464709854,0.0,23.663776731809776,120.4696380085906,208.68727483112437,3000.185863025721
t120,2472.754409498153,0.0,760.0155269699703,0.0,0.0,557.6098212628569,0.0,23.663776731809776,120.4696380085906,208.68727483112437,4143.200447302505
t121,3220.9823225595337,0.0,848.6405636366321,0.0,0.0,614.6954343722932,0.0,23.663776731809776,120.4696380085906,208.68727483112437,5037.139010139984
t122,3672.8615397173908,0.0,1001.0655393383404,0.0,0.0,614.6954343722932,45.24570759343544,23.663776731809776,120.4696380085906,208.68727483112437,5686.688910592985
t123,3925.0731958054967,0.0,1042.6826052151166,0.0,0.0,614.6954343722932,94.23175864709776,23.663776731809776,120.4696380085906,208.68727483112437,6029.503683611529
t124,4065.8913704546894,0.0,1095.8981432434111,0.0,0.0,614.6954343722932,114.25475544570077,23.663776731809776,120.4696380085906,208.68727483112437,6243.56039308762
t125,4099.519591266437,0.0,1095.7235206600967,0.0,0.0,614.6954343722932,0.0,23.663776731809776,120.4696380085906,208.68727483112437,6162.759235870351
t126,5616.6070348848725,0.0,1807.4215544335018,0.0,0.0,614.6954343722932,0.0,23.663776731809776,120.4696380085906,208.68727483112437,8391.544713262192
t127,4377.647849723418,0.0,1331.8893079077177,0.0,0.0,362.37586712115535,0.0,23.663776731809776,120.4696380085906,208.68727483112437,6424.7337143238165
t128,4781.588440667772,0.0,1413.6909651608548,0.0,0.0,46.85300971519246,0.0,23.663776731809776,120.4696380085906,208.68727483112437,6594.953105115344
t129,5283.190232137444,0.0,1641.7676109379292,0.0,0.0,0.0,0.0,23.663776731809776,120.4696380085906,161.9230031917252,7231.014261007498
t130,5708.7014665906745,0.0,1796.3910246307817,0.0,0.0,0.0,0.0,23.663776731809776,120.4696380085906,55.86686510753404,7705.09277106939
t131,6129.1019701039895,0.0,2013.1779052686168,0.0,0.0,0.0,0.0,23.663776731809776,98.17142201927952,56.486978743962,8320.602052867658
t132,6172.862185240835,57.32313570840779,2009.3503494209615,0.0,0.0,0.0,0.0,23.663776731809776,120.4696380085906,70.96701912204591,8454.63610423265
t133,6172.862185240835,0.0,2013.1779052686168,0.0,0.0,0.0,0.0,23.663776731809776,119.21128542579633,125.46986365680388,8454.385016323862
t134,6172.862185240835,0.0,2013.1779052686168,0.0,0.0,0.0,0.0,23.663776731809776,120.4696380085906,100.32421648699457,8430.497721736847
t135,5803.348955773798,0.0,1934.4743939396835,0.0,0.0,0.0,0.0,0.5784471947263192,120.4696380085906,156.38546043766652,8015.256895354464
t136,5001.161843149168,0.0,1797.4227796852513,0.0,0.0,0.0,0.0,0.0,6.771808271964517,163.6191568892962,6968.97558799568
t137,3836.2490724510862,0.0,1592.0491450005618,0.0,0.0,0.0,0.0,23.663776731809776,120.4696380085906,121.18927027450334,5693.620902466552
t138,2439.618725493294,0.0,1224.3646638100684,0.0,0.0,98.82318725029336,0.0,23.663776731809776,120.4696380085906,208.68727483112437,4115.6272661251805
t139,1898.6950834471572,0.0,1067.7629775550788,0.0,0.0,314.6013559281189,0.0,23.663776731809776,120.4696380085906,208.68727483112437,3633.8801065018797
t140,1771.437547177844,0.0,722.5437281940544,0.0,0.0,449.7441781668192,0.0,23.663776731809776,120.4696380085906,208.68727483112437,3296.546143110242
t141,1308.377263891396,0.0,508.7217068895866,0.0,0.0,475.66555494485874,0.0,23.663776731809776,120.4696380085906,180.77181325720247,2617.6697537234445
t142,1412.4145720277393,0.0,585.9871326196567,0.0,0.0,614.6954343722932,0.0,23.663776731809776,120.4696380085906,206.88975527642023,2964.1203090365098
t143,2080.7754606612198,0.0,672.3738416721685,0.0,0.0,614.6954343722932,0.0,23.663776731809776,120.4696380085906,208.68727483112437,3720.6654262772063
t144,2896.2598153460967,0.0,860.1108949389459,0.0,0.0,614.6954343722932,0.0,23.663776731809776,120.4696380085906,208.68727483112437,4723.886834228861
t145,3535.1960107692994,0.0,882.181031060376,0.0,0.0,614.6954343722932,0.0,23.663776731809776,120.4696380085906,208.68727483112437,5384.893165773494
t146,3936.632896709535,0.0,959.8898368232158,0.0,0.0,614.6954343722932,0.0,23.663776731809776,120.4696380085906,208.68727483112437,5864.038857476569
t147,4176.233969993235,0.0,1000.0683809750758,0.0,0.0,614.6954343722932,0.0,23.663776731809776,120.4696380085906,208.68727483112437,6143.81847491213
t148,4317.052144642428,0.0,1035.899010942751,0.0,0.0,614.6954343722932,0.0,23.663776731809776,120.4696380085906,208.68727483112437,6320.467279528997
t149,4345.42595595234,0.0,1043.3597148527422,0.0,0.0,614.6954343722932,0.0,23.663776731809776,120.4696380085906,167.3688231024515,6314.983343020228
t150,5397.747038461351,0.0,1371.9678561718058,0.0,0.0,567.1020744533189,0.0,23.663776731809776,120.4696380085906,208.68727483112437,7689.637658658
t151,5061.297280098715,0.0,1342.5585717596468,0.0,0.0,614.6954343722932,0.0,23.663776731809776,120.4696380085906,56.53347240879518,7219.218173379851
t152,5557.465517003819,0.0,1548.4278295005795,0.0,0.0,313.42589531063345,0.0,23.663776731809776,120.4696380085906,208.68727483112437,7772.139931386557
t153,6072.399811120773,0.0,1761.5266494645452,0.0,0.0,222.65919754719653,0.0,23.663776731809776,120.4696380085906,208.68727483112437,8409.40634770404
t154,6172.862185240835,356.73877530078744,1943.8183418333506,0.0,0.0,207.77067764184108,0.0,23.663776731809776,120.4696380085906,86.91865959020673,8912.24205434742
t155,6172.862185240835,772.470377074831,2013.1779052686168,0.029199029060990003,44.605594515724306,24.63247912790689,0.0,23.663776731809776,120.4696380085906,208.68727483112437,9380.5984298285
t156,6172.862185240835,856.5654828355309,2013.1779052686168,3.7397343505840857,160.30107005536456,254.93392826593708,0.0,23.663776731809776,120.4696380085906,0.0,9605.713720757267
t157,6172.862185240835,813.4590995251092,2013.1779052686168,51.87881666738194,13.182444921504384,302.75897908527736,0.0,23.663776731809776,120.4696380085906,208.68727483112437,9720.14012028025
t158,6172.862185240835,784.7570082058,2013.1779052686168,65.21001616236461,0.0,334.24570666262616,0.0,23.663776731809776,120.4696380085906,208.68727483112437,9723.073511111766
t159,6172.862185240835,162.9390954672299,2013.1779052686168,0.0,0.0,614.6954343722932,103.93917916820385,23.663776731809776,120.4696380085906,208.68727483112437,9420.434489088704
t160,5435.358387256574,0.0,1919.8802075574426,0.0,0.0,614.6954343722932,389.0022608012355,23.663776731809776,0.0,208.68727483112437,8591.28734155048
t161,4205.834631611373,0.0,1784.9422128662195,0.0,0.0,614.6954343722932,578.9534029690003,23.663776731809776,13.31582510618253,208.68727483112437,7430.092558488002
t162,2747.931674903817,0.0,1186.5610119568657,0.0,0.0,614.6954343722932,530.9943832682025,23.663776731809776,120.4696380085906,208.68727483112437,5433.003194072702
t163,2127.7887018233723,0.0,1038.1376912530345,0.0,0.0,614.6954343722932,397.4005188992776,23.663776731809776,120.4696380085906,208.68727483112437,4530.843035919503
t164,2896.8368093236604,0.0,984.7689609727454,0.0,0.0,614.6954343722932,548.757741770966,23.663776731809776,120.4696380085906,208.68727483112437,5397.87963601119
t165,1290.512271585154,0.0,714.7256125251902,0.0,0.0,614.6954343722932,225.21788815963055,23.663776731809776,120.4696380085906,208.68727483112437,3197.9718962137927
t166,1409.2619263266388,0.0,718.898619278028,0.0,0.0,614.6954343722932,280.8173294395542,23.663776731809776,120.4696380085906,208.68727483112437,3376.493998988039
t167,2222.6445172107797,0.0,641.5026194208044,0.0,0.0,614.6954343722932,251.80444093814617,23.663776731809776,120.4696380085906,208.68727483112437,4083.4677015135485
t168,3092.7747307147474,0.0,757.4832645295105,0.0,0.0,614.6954343722932,247.65767929768515,23.663776731809776,120.4696380085906,208.68727483112437,5065.431798485761
