Region,Resource,Zone,Cluster,AnnualSum
MA,MA_natural_gas_combined_cycle,1,1,5.8200745e9
MA,MA_solar_pv,1,1,8.412451e8
CT,CT_natural_gas_combined_cycle,2,1,1.3405888e9
CT,CT_onshore_wind,2,1,1.7226134e8
CT,CT_solar_pv,2,1,2.9645146e8
ME,ME_natural_gas_combined_cycle,3,1,5.0671453e8
ME,ME_onshore_wind,3,1,2.366533e8
MA,MA_battery,1,0,2.2086188e6
CT,CT_battery,2,0,1.0511631e7
ME,ME_battery,3,0,3.882506e7
