Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t48,9281.696992502148,0.0,2299.7999612463445,303.7174524850669,0.0,553.9270644343478,879.1306416245307,0.0,0.0,0.0,13318.272112292438
t49,8620.692277171236,0.0,1994.8751700306946,420.50905514802207,0.0,553.9270644343478,581.1214464155887,0.0,0.0,0.0,12171.12501319989
t50,8245.527438740177,0.0,1928.4142250773841,379.76561332828817,0.0,553.9270644343478,738.3172612642063,0.0,0.0,0.0,11845.951602844403
t51,8042.707231969326,0.0,2040.0539965043126,210.3195549158948,0.0,553.9270644343478,502.3079872586906,0.0,0.0,0.0,11349.315835082574
t52,7977.552554146565,0.0,2055.87486494959,175.58026527537376,0.0,553.9270644343478,702.5884931130793,0.0,0.0,0.0,11465.523241918956
t53,8120.472492596492,0.0,2151.8552046876,120.58983812705792,0.0,553.9270644343478,512.8164484796105,0.0,0.0,0.0,11459.66104832511
t54,8684.796073093628,0.0,2390.74990585262,43.55274052133978,0.0,553.9270644343478,798.2154902234488,0.0,0.0,0.0,12471.241274125385
t55,9722.089371109067,122.8803199898509,2689.557957001971,72.9682092255193,2.8488510632240507,553.9270644343478,641.7785424631265,0.0,0.0,106.42743736508578,13912.477752652188
t56,10194.057197396862,736.4734967812775,2830.6884208990587,141.89497593130713,102.84352338238823,553.9270644343478,861.7606823541682,0.0,0.0,34.614600689012526,15456.259961868422
t57,9910.348295572927,1531.9618840839964,2225.8724087235514,552.3655386148065,443.2812254376622,553.9270644343478,972.0667926459884,0.0,0.0,0.0,16189.823209513279
t58,9849.212543904161,1885.2428040548177,2020.8439806640683,648.6971386984338,635.0089019926409,576.2606484703051,983.3296957047888,0.0,0.0,0.0,16598.595713489216
t59,9617.584645152461,2342.8103113854468,1953.0522940028839,501.98361876018595,913.626535975953,553.9270644343478,876.3327175015428,0.0,0.0,159.8050997798702,16919.122286992693
t60,9201.078486577806,2860.2011323953457,2054.3558551656333,228.4100575137733,1115.3251912522157,583.8325864894571,1019.8932948134997,0.0,0.0,0.0,17063.09660420773
t61,9086.121668401998,2960.4456039660136,2094.1600896130144,108.05252097304482,1191.6743997466203,553.9270644343478,858.1446471694119,0.0,0.0,189.5524774550131,17042.07847175946
t62,9276.584663880463,2793.102010295624,2196.7253503869124,43.41564739934854,1160.0521529448333,856.9052909778027,747.871436447246,0.0,0.0,0.0,17074.656552332228
t63,9644.988621492217,2339.576618754135,2123.146949565134,128.71603342382804,1124.1566295482103,639.7499714509311,746.5709899435096,0.0,0.0,206.89645868759612,16953.802272865563
t64,9860.600602274482,2038.8432040421314,2368.554442024826,71.94417719305109,911.3474551253738,889.6351115399655,692.0230011990599,0.0,0.0,0.0,16832.947993398888
t65,10490.603336868824,1430.9089893555006,2524.696194614934,125.23164580923228,708.2243743174989,972.5807307199427,612.2299203853585,0.0,0.0,0.0,16864.47519207129
t66,10976.142831098774,936.9624399226132,2842.871764963167,147.10104135473557,366.0773616242905,574.3446906049667,800.7278395471182,0.0,0.0,208.68727483112437,16852.91524394679
t67,11316.25743457129,427.6558504909943,3041.0542375658865,51.73724431618476,193.72187229923546,671.9575951259797,888.683595171206,0.0,11.796741249605047,0.0,16602.864570790378
t68,11187.729065246122,388.04311575742395,3041.0542375658865,32.688120418334506,190.30325102336656,866.3415310031949,671.1810446079674,0.0,0.0,0.0,16377.340365622293
t69,11596.789819010888,0.0,3041.0542375658865,7.36112061972412,0.0,787.4450236030327,753.2300903744056,0.0,120.4696380085906,0.0,16306.349929182526
t70,11264.711138494882,0.0,3041.0542375658865,13.878902122869137,0.0,664.4908718790628,830.9978588484207,0.0,107.15381290240806,0.0,15922.28682181353
t71,10261.118923644293,0.0,2703.0490021586684,181.09165930218313,0.0,553.9270644343478,804.951670421179,0.0,0.0,0.0,14504.138319960672
t72,9251.221417391502,0.0,2193.506485040547,401.6027414929792,0.0,553.9270644343478,875.9781032582548,0.0,0.0,0.0,13276.23581161763
t73,8551.334071747006,0.0,1769.0065796312651,626.4082009524725,0.0,553.9270644343478,780.3511061478853,0.0,0.0,0.0,12281.027022912975
t74,8143.591894404568,0.0,1462.0005785850606,816.7506046280115,0.0,553.9270644343478,514.9181407237943,0.0,0.0,0.0,11491.188282775782
t75,7889.278474515728,0.0,1261.8273469493688,944.4032216819378,0.0,553.9270644343478,689.9783396479754,0.0,0.0,0.0,11339.41444722936
t76,7810.462331988195,0.0,1225.2337712059832,958.925306030873,0.0,553.9270644343478,623.7225294091834,0.0,0.0,0.0,11172.271003068581
t77,7943.924333334818,0.0,1089.4213316405974,1132.5745879867452,0.0,553.9270644343478,697.3342625026194,0.0,0.0,0.0,11417.181579899127
t78,7623.028648298887,822.166351511042,1027.8763322972698,1025.3577014116343,432.17070629108844,553.9270644343478,556.9519856074733,0.0,0.0,0.0,12041.478789851742
t79,8761.133064348372,832.6758525628054,1806.141948644646,511.51876903769556,375.19368502660745,553.9270644343478,789.8995731749395,0.0,0.0,0.0,13630.489957229414
t80,8712.558788021355,1942.6408482606037,1453.0285405609281,786.0621269603706,757.5094977112751,683.1436116872017,520.6410005638916,0.0,0.0,208.68727483112437,15064.271688596751
t81,8121.72740496063,3084.1343471136925,1280.713237564584,672.46482937309,1201.0756082552596,553.9270644343478,730.5256675717001,0.0,0.0,203.68007586679164,15848.248235140094
t82,7632.772344844267,3892.5575049416584,1027.8763322972698,832.027055707537,1419.0127145918996,553.9270644343478,1126.839039352896,0.0,0.0,0.0,16485.012056169875
t83,7262.336075544417,4521.510721731816,1120.77505460683,642.4468436116367,1556.0424507329765,553.9270644343478,1011.9683564732978,0.0,0.0,0.0,16669.006567135326
t84,7043.892908589521,4851.347370125627,1226.250752318291,518.9318393921491,1605.6124592330748,769.7049922741837,811.9531204648416,0.0,0.0,0.0,16827.69344239769
t85,6876.87009239951,5058.303698529587,1157.4230168777358,540.153247140291,1663.7290209228454,553.9270644343478,844.1557771193034,0.0,0.0,188.82950179583395,16883.391419219453
t86,6894.326439814236,5127.019666944963,1351.1963173897682,354.1379997106952,1682.2465528338018,639.6937420900786,750.0906337712938,0.0,0.0,208.68727483112437,17007.398627385963
t87,7362.482448982561,4687.23746908655,1651.8176624401494,109.01940142695096,1634.1009698653154,699.282880075363,903.3921551055017,0.0,0.0,0.0,17047.332986982394
t88,8215.610657185514,3845.668961787637,1929.6278876509894,59.42148041001782,1409.0417358706154,616.6215245989868,987.10435670397,0.0,0.0,0.0,17063.096604207727
t89,9367.208422439313,2709.834425039344,2316.539523412859,19.6270892337135,1067.1796082837293,802.2685372632554,803.5590362838852,0.0,0.0,0.0,17086.2166419561
t90,10703.537358713682,1289.4349367356067,2732.541930468102,25.669737510988302,619.9099913575534,815.2543212842374,779.0139449198915,0.0,0.0,0.0,16965.36222099006
t91,11042.283713045912,687.9681073115994,2948.9384134359925,20.675239909556076,333.8853446098587,774.907400294491,574.9448229273866,0.0,0.0,208.68727483112437,16592.290316365918
t92,9958.932003780445,1522.260806190061,2784.2468011295014,30.31622930631202,468.6359999003563,1136.931255045347,378.46435241366845,0.0,0.0,9.516814687043375,16289.304262452733
t93,11508.515739380051,0.0,3041.0542375658865,69.72251876609728,0.0,676.406273046798,851.6586874655364,0.0,120.4696380085906,0.0,16267.827094232958
t94,11282.576130801122,0.0,3041.0542375658865,82.34481736317747,0.0,553.9270644343478,944.7142046594115,0.0,52.926111658319996,0.0,15957.542566482265
t95,10260.068041743925,0.0,2780.201637691285,102.88800036983037,0.0,553.9270644343478,804.951670421179,0.0,0.0,0.0,14502.036414660568
t96,9212.338787077919,0.0,2308.908781404625,275.69021113154344,0.0,553.9270644343478,662.0365978166706,0.0,0.0,0.0,13012.901441865106
t97,8474.619693020208,0.0,2010.5452377825902,362.7980514066971,0.0,553.9270644343478,769.8426449269655,0.0,0.0,0.0,12171.732691570807
t98,8012.231656858679,0.0,1658.2903631101442,583.6750011121771,0.0,553.9270644343478,706.7918776014471,0.0,0.0,0.0,11514.915963116795
t99,7768.4270559735105,0.0,1644.1179034107847,527.4288930292428,0.0,553.9270644343478,485.1016932212694,0.0,0.0,0.0,10979.002610069154
t100,7680.152976342673,0.0,1982.1619404845421,164.16029436182797,0.0,553.9270644343478,660.5546482294003,0.0,0.0,0.0,11040.956923852791
t101,7794.699103482688,0.0,2060.7387610784813,119.21622255943196,0.0,553.9270644343478,676.3173400607798,0.0,0.0,0.0,11204.898491615726
t102,6684.384684284626,1511.7513051382973,1529.1229958163267,219.07242149196185,545.2700935010832,553.9270644343478,732.0121845316544,0.0,0.0,0.0,11775.540749198295
t103,8560.339030832783,751.8335367800088,2032.7067543575838,193.96566579826865,386.30420417318123,880.4304162612843,348.14339945483766,0.0,0.0,0.0,13153.723007657945
t104,8409.17469629564,1982.253582994174,2014.4337423766178,105.39581909638156,801.096918978603,1168.622498806641,128.20414361350308,0.0,0.0,75.98526116820022,14685.16666332976
t105,7662.310823293195,3384.8677618256957,1680.0265468815849,167.8467564334252,1261.1863656892872,1168.622498806641,88.24609095542877,0.0,0.0,204.99726844295884,15618.104112328218
t106,7023.3861058947705,4453.603176474267,1425.0909316737634,199.1354520415138,1606.7519996583644,1168.622498806641,121.78675895012552,0.0,0.0,208.68727483112437,16207.06419833057
t107,6556.419882852088,5244.241024830019,1137.5003238354504,326.23814464227513,1859.7299740726603,1168.622498806641,275.15925537540454,0.0,0.0,119.71038164437579,16687.621486058913
t108,6322.047983290801,5633.09256374527,1027.8763322972698,455.75312296616556,2004.451608084442,1168.622498806641,368.9200321975358,0.0,0.0,46.90347649675829,17027.667617884887
t109,6399.006866904418,5602.372483747808,1027.8763322972698,475.6838995018226,1998.184135745349,1168.622498806641,293.4141816106846,0.0,0.0,128.69548858596303,17093.855887199956
t110,6544.597943810829,5548.208132173334,1027.8763322972698,424.29589433351055,1983.370110216584,1168.622498806641,457.4401940966434,0.0,0.0,0.0,17154.41110573481
t111,7190.528046915373,4902.27802906879,1027.8763322972698,603.9851145244253,1775.6888677075506,1168.622498806641,486.3338197882574,0.0,0.0,0.0,17155.312709108308
t112,8089.65805637668,3975.8250901979395,1400.5550544131058,401.8428139469587,1476.274620962703,1168.622498806641,551.4315004955249,0.0,120.4696380085906,0.0,17184.679273208145
t113,9266.319667715516,2772.8914313499254,2012.5275250407583,277.6067323437101,1101.6507061487403,1168.622498806641,403.3288527553419,0.0,0.0,24.01928535993494,17026.96669952057
t114,10578.562777452113,1296.7107451560582,2464.6213815889505,250.18292695808077,630.7356253978048,1168.622498806641,309.86111637773257,0.0,0.0,95.48545647930479,16794.782528216685
t115,10828.306993877797,703.3281473103308,2748.69445174465,146.5010614231803,351.5482212018478,1168.622498806641,262.3791394474802,0.0,0.0,95.82122214190082,16305.20173595383
t116,9330.88599032873,1873.9248798452263,2168.2352962328873,343.8873493093453,642.131029650701,1168.622498806641,249.4237709502826,0.0,0.0,64.77346012261847,15841.884275246433
t117,11148.063247554133,0.0,2707.432840402952,430.00446039420984,0.0,1002.6483461726091,477.0776927234948,0.0,0.0,0.0,15765.2265872474
t118,10955.751859786951,0.0,2704.7366752792104,378.04740873169385,0.0,855.9406564418814,597.5142294019231,0.0,0.0,0.0,15491.99082964166
t119,10088.774291984088,0.0,2445.3734269460238,389.36913472724905,0.0,631.2882523356557,703.4210217117557,0.0,0.0,0.0,14258.226127704771
t120,9130.369998849283,0.0,2281.038710595916,280.437767146067,0.0,611.0126775437841,593.3916773642227,0.0,0.0,0.0,12896.250831499272
t121,8382.142085787902,0.0,2192.4136739292544,154.65403026663938,0.0,553.9270644343478,647.6791746646198,0.0,0.0,0.0,11930.816029082765
t122,7930.262868630045,0.0,2039.9886982275461,178.85415120058903,0.0,553.9270644343478,695.2325702584353,0.0,0.0,0.0,11398.265352750961
t123,7678.051212541939,0.0,1998.37163235077,146.8995790958644,0.0,553.9270644343478,660.5546482294003,0.0,0.0,0.0,11037.804136652325
t124,7537.233037892746,0.0,1945.1560943224754,160.17622793420136,0.0,553.9270644343478,641.6394180317448,0.0,0.0,0.0,10838.131842615516
t125,7503.604817080999,0.0,1945.3307169057898,150.54239475326526,0.0,553.9270644343478,637.4360335433707,0.0,0.0,0.0,10790.841026717771
t126,5986.517373462563,1525.4944988213729,1233.6326831323847,260.1011648163207,604.2413105098211,553.9270644343478,553.072956432099,0.0,0.0,0.0,10716.987051608909
t127,7225.476558624017,751.0251136221808,1709.1649296581688,123.16616660910591,399.12403395768945,806.2466316854857,240.53080490872503,0.0,0.0,0.0,11254.734239065372
t128,6821.535967679663,1962.0430040484746,1627.3632724050317,39.15165061622418,795.1143317458325,1121.7694890914486,35.34679032241933,0.0,0.0,0.0,12402.324505909093
t129,6319.934176209992,3327.46971761991,1399.2866266279573,59.54216564063671,1249.790961436391,1168.622498806641,59.42427464212862,0.0,0.0,46.76427163939917,13630.834692623053
t130,5894.422941756761,4340.423934378353,1244.6632129351049,53.856795701472215,1578.263489026124,1168.622498806641,33.23244183692766,0.0,0.0,152.82040972359033,14466.305724164975
t131,5474.022438243446,5076.089008001802,1027.8763322972698,87.17992384458555,1829.8170379088076,1168.622498806641,76.93724647912663,0.0,22.298215989311075,152.20029608716237,14915.042997658153
t132,5430.262223106601,5258.0591270104715,1031.703888144925,52.00063918791425,1914.9976846992067,1168.622498806641,107.17997868859001,0.0,0.0,137.72025570907846,15100.546295353426
t133,5430.262223106601,5240.198909040879,1027.8763322972698,110.40732329196686,1859.1602038600151,1168.622498806641,161.68282322334778,0.0,1.2583525827942594,83.21741117432049,15082.686077383836
t134,5430.262223106601,5166.632401678534,1027.8763322972698,158.7543664918769,1822.4100251444252,1168.622498806641,123.92702258843498,0.0,0.0,108.3630583441298,15006.847928457913
t135,5799.775452573638,4669.452159614335,1106.579843626203,172.06948811812663,1671.7058038998728,1168.622498806641,168.42895919609526,23.085329537083457,0.0,52.301814393457846,14832.021349765453
t136,6601.962565198268,3845.668961787637,1243.6314578806353,172.2651547377842,1414.454552890741,1168.622498806641,173.5609634035408,23.663776731809776,113.69782973662608,45.06811794182818,14802.59587911551
t137,7766.8753358963495,2734.8955429320104,1449.0050925653247,415.475868833084,1087.976221045265,1168.622498806641,135.3344612771158,0.0,0.0,87.49800455662103,14845.68302591241
t138,9163.505682854142,1361.3845977822955,1816.6895737558182,506.97633006807564,636.1484424179305,1069.7993115563477,324.80819145030614,0.0,0.0,0.0,14879.312129884915
t139,9704.429324900279,701.711300994675,1973.2912600108077,599.7213226252444,352.1179914144926,854.0211428785221,523.7728221746603,0.0,0.0,0.0,14709.065164998681
t140,9831.686861169592,393.7020778622197,2318.510509371832,386.4679351487986,168.65198294286378,718.8783206398218,634.746183605245,0.0,0.0,0.0,14452.643870740372
t141,10294.74714445604,0.0,2532.3325306763,361.26734138217313,0.0,692.9569438617823,642.2097139081906,0.0,0.0,27.915461573921903,14551.429135858409
t142,10190.709836319696,0.0,2455.06710494623,409.104111919643,0.0,553.9270644343478,793.6965357676487,0.0,0.0,1.797519554704137,14404.302172942269
t143,9522.348947686216,0.0,2368.680395893718,304.20456222025194,0.0,553.9270644343478,747.9648125721425,0.0,0.0,0.0,13497.125782806677
t144,8706.864593001339,0.0,2180.9433426269406,259.665444145433,0.0,553.9270644343478,718.1248607600573,0.0,0.0,0.0,12419.52530496812
t145,8067.928397578136,0.0,2158.8732065055106,98.85750871284672,0.0,553.9270644343478,660.4733302142256,0.0,0.0,0.0,11540.059507445067
t146,7666.491511637901,0.0,2081.1644007426708,62.00476390449215,0.0,553.9270644343478,623.5752004608812,0.0,0.0,0.0,10987.16294118029
t147,7426.8904383542,0.0,2040.9858565908107,33.86678707352982,0.0,553.9270644343478,494.5386893079828,0.0,0.0,0.0,10550.208835760872
t148,7286.072263705008,0.0,2005.1552266231356,29.758527851247113,0.0,553.9270644343478,443.87360654024866,0.0,0.0,0.0,10318.786689153985
t149,7257.698452395096,0.0,1997.6945227131444,27.76002116361698,0.0,553.9270644343478,353.8032310766365,0.0,0.0,41.31845172867287,10232.201743511514
t150,6205.377369886085,1000.8278693910224,1669.0863813940807,8.623145595488728,333.03068929089153,601.5204243533221,340.1724000316911,0.0,0.0,0.0,10158.638279942585
t151,6541.82712824872,910.2844757142904,1698.4956658062397,0.5436736526160284,383.1704680036348,553.9270644343478,269.23903343527945,0.0,0.0,152.1538024223292,10509.641311717456
t152,6045.658891343617,2006.506277729013,1492.626408065307,0.2569796732858046,760.6432338808215,855.1966034960076,202.08929431912287,0.0,0.0,0.0,11362.977688507175
t153,5530.724597226663,3285.4317134128555,1279.5275881013413,7.863260493775831,1183.697616769593,945.9633012594445,215.35636264279125,0.0,0.0,0.0,12448.564439906462
t154,5430.262223106601,3969.1335422366615,1097.235895732536,0.30663519858893523,1540.6586549915664,960.8518211648,158.56353277550826,0.0,0.0,121.76861524091764,13278.78092044718
t155,5430.262223106601,4334.338710924434,1027.8763322972698,0.0,1758.7171285050997,1143.9900196787341,145.53287111872243,0.0,0.0,0.0,13840.71728563086
t156,5430.262223106601,4555.019135664877,1027.8763322972698,0.0,1770.080410385252,913.688570540704,195.51989072211157,0.0,0.0,208.68727483112437,14101.133837547939
t157,5430.262223106601,4617.52767476317,1027.8763322972698,0.0,1915.7746099875003,865.8635197213637,463.5915237155878,0.0,0.0,0.0,14320.895883591493
t158,5430.262223106601,4570.23798924665,1027.8763322972698,0.0,1883.6603230037422,834.3767921440149,488.77317456038486,0.0,0.0,0.0,14235.186834358661
t159,5430.262223106601,4565.527954668546,1027.8763322972698,111.49865540587076,1661.7348251785888,553.9270644343478,765.019517781684,0.0,0.0,0.0,14115.846572872908
t160,6167.766021090862,3832.7341912623892,1121.1740300084439,164.24541321209065,1403.6289188504898,553.9270644343478,769.2229022700519,0.0,120.4696380085906,0.0,14133.168179137267
t161,7397.289776736063,2711.4512713549993,1256.112024699667,403.48112852782225,1074.3017359417895,553.9270644343478,783.9347479793396,0.0,107.15381290240806,0.0,14287.651562576437
t162,8855.192733443619,1367.0435598870913,1854.4932256090208,372.53652752816794,645.5496509265698,553.9270644343478,799.6974398107191,0.0,0.0,0.0,14448.440201639536
t163,9475.335706524063,722.730303098202,2002.916546312852,504.9712535989068,358.38546375358555,553.9270644343478,1005.2321762755676,0.0,0.0,0.0,14623.498513997525
t164,8706.287599023775,1417.1657956724255,2056.285276593141,500.37890637289183,288.5886127045963,553.9270644343478,786.0364402235234,0.0,0.0,0.0,14308.6696950247
t165,10312.612136762282,0.0,2326.3286250406964,572.5263640164557,0.0,553.9270644343478,1019.9440219848552,0.0,0.0,0.0,14785.338212238636
t166,10193.862482020797,0.0,2322.1556182878585,543.06662197775,0.0,553.9270644343478,795.4940553223512,0.0,0.0,0.0,14408.505842043103
t167,9380.479891136656,0.0,2399.551618145082,233.39445077893046,0.0,553.9270644343478,685.155212502694,0.0,0.0,0.0,13252.50823699771
t168,8510.349677632688,0.0,2283.570973036376,100.28255015026889,0.0,553.9270644343478,565.358754584209,0.0,0.0,0.0,12013.489019837889
