Zone,1,2,3
t1,3455.3192612699086,3448.370021528815,0.1
t2,3455.3192612699086,3448.370021528815,0.1
t3,3455.3192612699086,3448.370021528815,0.1
t4,3455.3192612699086,3448.370021528815,0.1
t5,3455.3192612699086,3448.370021528815,0.1
t6,3455.3192612699086,3448.370021528815,0.1
t7,3455.3192612699086,3448.370021528815,0.1
t8,3455.3192612699086,3448.370021528815,3394.8455616804854
t9,3455.3192612699086,3448.370021528815,3394.8455616804854
t10,3455.3192612699086,3448.370021528815,3394.8455616804854
t11,3455.3192612699086,3448.370021528815,3394.8455616804854
t12,3455.3192612699086,3448.370021528815,2173.8315261713456
t13,3455.3192612699086,0.1,1839.654043751427
t14,3455.3192612699086,0.1,2173.8315261713456
t15,3455.3192612699086,0.1,0.1
t16,3455.3192612699086,3448.370021528815,0.1
t17,3455.3192612699086,3448.370021528815,0.1
t18,3455.3192612699086,3448.370021528815,0.1
t19,3455.3192612699086,3448.370021528815,0.1
t20,4796.607376979569,3448.370021528815,0.1
t21,27500.000000000004,3448.370021528815,0.1
t22,3455.319261269908,3448.370021528815,0.1
t23,3455.3192612699086,3448.370021528815,0.1
t24,3455.3192612699086,3448.370021528815,0.1
t25,3455.3192612699086,3448.370021528815,0.1
t26,3455.3192612699086,3448.370021528815,0.1
t27,3455.3192612699086,3448.370021528815,0.1
t28,3455.3192612699086,3448.370021528815,0.1
t29,3455.3192612699086,3448.370021528815,0.1
t30,3455.3192612699086,3448.370021528815,0.1
t31,3455.3192612699086,3448.370021528815,3394.8455616804854
t32,3455.3192612699086,3448.370021528815,3394.8455616804854
t33,3455.3192612699086,3448.370021528815,3394.8455616804854
t34,3455.3192612699086,3448.370021528815,3394.8455616804854
t35,3455.3192612699086,3448.370021528815,3394.8455616804854
t36,3455.3192612699086,3448.370021528815,3394.8455616804854
t37,3455.3192612699086,3448.370021528815,3394.8455616804854
t38,3455.3192612699086,3448.370021528815,3394.8455616804854
t39,3455.3192612699086,3448.370021528815,3394.8455616804854
t40,3455.319261269908,3448.370021528815,3394.8455616804854
t41,3455.3192612699086,3448.370021528815,3394.8455616804854
t42,3455.3192612699086,3448.370021528815,3394.8455616804854
t43,19735.442876521614,3448.370021528815,0.1
t44,27500.000000000004,3448.370021528815,0.1
t45,27500.000000000004,3448.370021528815,0.1
t46,3455.3192612699086,3448.370021528815,0.1
t47,3455.3192612699086,3448.370021528815,0.1
t48,3455.3192612699086,3448.370021528815,0.1
t49,3455.3192612699086,3448.370021528815,0.1
t50,3455.3192612699086,3448.370021528815,0.1
t51,3455.3192612699086,3448.370021528815,0.1
t52,3455.3192612699086,3448.370021528815,0.1
t53,3455.3192612699086,3448.370021528815,0.1
t54,3455.3192612699086,3448.370021528815,0.1
t55,3455.3192612699086,3448.370021528815,3394.8455616804854
t56,3455.3192612699086,3448.370021528815,3394.8455616804854
t57,3455.3192612699086,3448.370021528815,2873.120323406363
t58,3455.3192612699086,3448.370021528815,3394.8455616804854
t59,3455.3192612699086,3448.370021528815,3394.8455616804854
t60,3455.3192612699086,3448.370021528815,3394.8455616804854
t61,3455.3192612699086,3448.370021528815,3394.8455616804854
t62,3455.3192612699086,3448.370021528815,3394.8455616804854
t63,3455.3192612699086,3448.370021528815,3394.8455616804854
t64,3455.3192612699086,3448.370021528815,3394.8455616804854
t65,3455.3192612699086,3448.370021528815,3394.8455616804854
t66,3455.3192612699086,3448.370021528815,3394.8455616804854
t67,3455.3192612699086,17896.64146267262,3394.8455616804854
t68,3455.3192612699086,15147.440374006106,3394.8455616804854
t69,3455.3192612699086,37197.00368805609,3394.8455616804854
t70,3455.3192612699086,23665.34748057185,3394.8455616804854
t71,3455.3192612699086,3448.370021528815,0.1
t72,3455.3192612699086,3448.370021528815,0.1
t73,3455.3192612699086,3448.370021528815,0.1
