Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,402.9588187385274
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,402.9588187385274
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,594.9511115831618
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,594.9511115831618
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,786.9434044277963
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,786.9434044277963
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,978.9356972724307
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,863.253700136468
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,825.62913417015
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,831.4579464713084
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,831.4579464713084
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,657.756751058406
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,657.756751058406
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,451.7214494768701
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,451.7214494768701
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,226.8339943816569
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,226.8339943816569
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,226.8339943816569
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,0.0
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.59424963194957,0.0
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,0.0
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,0.0
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.99229284463442
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.98458568926884
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.98458568926884
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.9768785339032
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.6816102820951
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.6739031267296
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.83206696790334,908.6739031267296
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.83206696790334,978.9356972724307
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.83206696790334,752.1017028907737
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.83206696790334,530.7103160790437
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.39758726452646,669.2618110273108
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.39758726452646,669.2618110273108
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.39758726452646,669.2618110273108
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.39758726452646,464.01235255357835
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.39758726452646,237.17835817192145
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.39758726452646,237.17835817192145
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.39758726452646,237.17835817192145
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.39758726452646,237.17835817192145
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.39758726452646,237.17835817192145
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.39758726452646,10.344363790264538
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.47364094229408,0.0
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.52838223730434,0.0
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.99229284463442
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.98458568926884
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.9588187385274
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.9511115831618
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.9434044277963
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.9356972724307
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.9356972724307
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.3430220896043
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.5199042168231
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.68590983516617
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.56592978693163
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.83206696790334,265.5838901165422
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.6641339358067,125.69748947962586
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,146.63503430328907
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.41679446847678,194.1547147632378
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,304.4558957649554
t113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,278.34797689546093
t114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,174.5594372440427
t115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,70.40593491588965
t116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,0.0
t117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,0.0
t118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,0.0
t119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,0.0
t120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,0.0
t121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,92.17001982349646
t122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,284.1623126681309
t123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,476.15460551276533
t124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,668.1468983573998
t125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,860.1391912020342
t126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,973.5506746719714
t127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,973.5506746719714
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,973.5506746719714
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,922.7199446291462
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47153576348703,756.6108036252436
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.2343444707576,591.1756991826759
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.770674593264996,92.2343444707576,441.47976906411236
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.043571351184166,90.8665699242421,351.0260612659379
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.81424594444916,123.58459753981094,233.24012828318814
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.72149644761932,123.58459753981094,176.3903300294296
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.40324531005115
t137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.29671861807178
t138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.29671861807178
t139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.29671861807178
t140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.29671861807178
t141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.953825602939279
t142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.38282028204946
t144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.79139872338988
t145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.4031789455085
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.34115827542996
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.5356787467479
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.4871132859182
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.575752711273
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.575752711273
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.1911848609152
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.1911848609152
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.1911848609152
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.8339943816569
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27289675791917,42.72756469688797,226.8339943816569
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.043571351184166,42.72756469688797,0.0
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.043571351184166,153.5596316647913,0.0
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.043571351184166,247.41679446847678,0.0
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.81424594444916,247.41679446847678,0.0
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.81424594444916,116.47153576348703,0.0
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.81424594444916,0.0,0.0
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.81424594444916,0.0,0.0
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.81424594444916,0.0,191.99229284463442
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.81424594444916,0.0,191.99229284463442
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.81424594444916,0.0,383.98458568926884
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.81424594444916,0.0,383.98458568926884
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.81424594444916,0.0,383.98458568926884
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.81424594444916,0.0,383.98458568926884
