Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.937548735355676,0.0,13.937548735355676
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.68727483112437,208.68727483112437
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.68727483112437,208.68727483112437
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.68727483112437,208.68727483112437
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.93992581325205,152.93992581325205
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.68727483112437,208.68727483112437
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.4696380085906,0.0,120.4696380085906
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.37151537576216,76.37151537576216
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22339162676426,150.59945103072522,183.82284265748947
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.16962356279089,0.0,51.16962356279089
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.68727483112437,208.68727483112437
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.68727483112437,208.68727483112437
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.62416635788972,20.62416635788972
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.68727483112437,208.68727483112437
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.68727483112437,208.68727483112437
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.68727483112437,208.68727483112437
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.4696380085906,0.0,120.4696380085906
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.4696380085906,0.0,120.4696380085906
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.992022318119663,22.758200895286734,50.7502232134064
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.65182658690077,51.65182658690077
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.89258804534524,119.89258804534524
t113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1848041559744,100.1848041559744
t122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.68727483112437,208.68727483112437
t123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.68727483112437,208.68727483112437
t124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.68727483112437,208.68727483112437
t125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.68727483112437,208.68727483112437
t126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.27335159775447,123.27335159775447
t127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.663776731809776,0.0,0.0,23.663776731809776
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90532256295562,0.0,0.0,7.90532256295562
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.663776731809776,35.56307349518352,0.0,59.22685022699329
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89436987179289,43.89436987179289
t144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.44410700145698,125.44410700145698
t145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.01280458925936,155.01280458925936
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.75867318469722,172.75867318469722
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.29839181664988,76.29839181664988
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.59938536866342,45.59938536866342
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90532256295562,46.443005105313006,0.0,54.348327668268624
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.663776731809776,0.0,0.0,23.663776731809776
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.4696380085906,0.0,120.4696380085906
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.01865522139724,0.0,102.01865522139724
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.663776731809776,0.0,0.0,23.663776731809776
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.68727483112437,208.68727483112437
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.68727483112437,208.68727483112437
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
