Resource,Small_Electrolyzer_1,Small_Electrolyzer_2,Small_Electrolyzer_3,Flex_Demand_1,Large_SMR_1,Large_SMR_2,Large_SMR_3,Large_SMR_wCCS_90pct_1,Large_SMR_wCCS_90pct_2,Large_SMR_wCCS_90pct_3,Above_ground_storage_1,Above_ground_storage_2,Above_ground_storage_3
t21,0.0,0.0,211.1908887594737,3.2500000000000053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t22,0.0,0.0,211.1908887594737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t23,0.0,0.0,211.1908887594737,0.40000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t24,0.0,0.0,211.1908887594737,0.4055555555555563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t25,0.0,0.0,211.1908887594737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t26,0.0,0.0,211.1908887594737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t27,0.0,0.0,211.07158240127157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t28,0.0,0.0,204.88726427926304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t29,0.0,0.0,211.1908887594737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t30,0.0,0.0,203.24717275310238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t31,0.0,0.0,117.72470994190999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t32,0.0,0.0,38.31740207684334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t33,0.0,0.0,25.193116960373928,0.0,0.0,12.119166666666658,0.0,0.0,0.0,0.0,0.0,0.0,16.78688303962607
t34,0.0,0.0,29.61004139778373,0.0,0.0,24.349166666666648,0.0,0.0,0.0,0.0,1.6485271170252176,0.0,128.36114683521248
t35,0.0,0.0,39.919084512182884,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,2.3085271170252177,2.7900000000000063,29.04507787209903
t36,0.0,0.0,84.86301805992848,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,3.248527117025219,8.29000000000002,0.0
t37,0.0,0.0,83.29066695257454,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,4.698527117025218,16.849999999999568,69.41016638075884
t38,0.0,0.0,138.90191590782052,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,5.778527117025217,23.170000000000016,16.17891742551285
t39,0.0,0.0,156.4146084824037,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,6.948527117025218,30.099999999999994,0.0
t40,0.0,0.0,166.91861149506414,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,7.6085271170252184,33.97,0.0
t41,0.0,0.0,147.6186113514351,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,6.29852711702522,26.230000000000018,0.0
t42,0.0,0.0,59.524684857313815,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,3.8685271170252165,11.960000000000008,0.0
t43,0.0,0.0,200.54947988671083,0.0,0.0,14.15916666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t44,0.0,0.0,211.1908887594737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t45,0.0,0.0,211.1908887594737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t46,0.0,0.0,211.1908887594737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t47,0.0,0.0,184.82636748573444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t48,0.0,0.0,172.20242275285062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t49,0.0,0.0,190.70460500944043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t50,0.0,0.0,174.26218717232157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t51,0.0,0.0,184.97514370712884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t52,0.0,0.0,173.90603536041087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t53,0.0,0.0,99.90226746110703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t54,0.0,0.0,143.50302449390176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t55,0.0,0.0,103.73498762033887,0.0,0.0,2.5191666666666492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t56,0.0,0.0,145.2723042454404,0.0,0.0,17.40916666666665,0.0,0.0,0.0,0.0,0.47852711702521944,0.0,0.0
t57,0.0,0.0,166.16182587095545,0.0,0.0,19.710185185185168,0.0,0.0,0.0,0.0,1.5385271170252182,3.9889814814814883,0.0
t58,0.0,0.0,167.42511139303951,0.0,0.0,18.39916666666666,0.0,0.0,0.0,0.0,0.6385271170252054,0.0,0.0
t59,0.0,0.0,145.13609244365082,0.0,0.0,17.73916666666665,0.0,0.0,0.0,0.0,0.5285271170252166,0.0,0.0
t60,0.0,0.0,173.6785440954648,0.0,0.0,22.03916666666666,0.0,0.0,0.0,0.0,1.25852711702521,0.0,0.0
t61,0.0,0.0,141.17268800841566,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,2.5585271170252177,4.219999999999999,0.0
t62,0.0,0.0,118.63015047444401,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,3.3985271170252247,9.180000000000007,0.0
t63,0.0,0.0,118.62200711582817,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,5.248527117025205,20.099999999999994,31.721582914750343
t64,0.0,0.0,107.76259371469732,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,6.768527117025219,29.03,0.0
t65,0.0,0.0,91.43157518516144,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,6.038527117025218,24.730000000000018,0.0
t66,0.0,0.0,129.86875333461703,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,4.518527117025219,15.800000000000011,0.0
t67,0.0,0.0,148.3069268064392,0.0,0.0,16.419166666666655,0.0,0.0,0.0,0.0,0.30852711702521773,0.0,0.0
t68,0.0,0.0,104.49601933131888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t69,0.0,0.0,121.14666616836199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t70,0.0,0.0,137.92130043383312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t71,0.0,0.0,182.73606846637418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t72,0.0,0.0,176.674928704709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t73,0.0,0.0,179.72804553762424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t74,0.0,0.0,186.99281308499323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t75,0.0,0.0,208.1154919147891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t76,0.0,0.0,211.1908887594737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t77,0.0,0.0,209.38627765127308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t78,0.0,0.0,211.1908887594737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t79,0.0,0.0,134.691063355178,0.0,0.0,7.019166666666649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t80,0.0,0.0,76.59649966516086,0.0,0.0,22.559166666666655,0.0,0.0,0.0,0.0,1.3485271170252169,0.0,0.0
t81,0.0,0.0,117.68735851371797,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,2.468527117025218,3.6899999999999977,0.0
t82,0.0,0.0,196.1352742065923,0.0,0.0,23.599166666666648,0.0,0.0,0.0,0.0,1.5285271170252628,0.0,0.0
t83,0.0,0.0,172.95077237499947,0.0,0.0,22.90916666666665,0.0,0.0,0.0,0.0,1.4085271170252192,0.0,0.0
t84,0.0,0.0,132.2030477829975,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,2.168527117025217,1.9700000000001978,14.897785550335877
t85,0.0,0.0,155.5665056837819,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,3.5185271170252186,9.909999999999997,0.0
t86,0.0,0.0,119.22251157162967,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,4.398527117025218,15.090000000000003,0.0
t87,0.0,0.0,150.3702859238428,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,6.338527117025219,26.49000000000001,0.0
t88,0.0,0.0,167.4065701047544,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,7.928527117025212,35.82000000000002,0.0
t89,0.0,0.0,129.95532558337618,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,7.158527117025216,31.330000000000013,0.0
t90,0.0,0.0,125.2101763873688,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,5.578527117025217,22.0,0.0
t91,0.0,0.0,101.33474855740478,0.0,0.0,21.529166666666654,0.0,0.0,0.0,0.0,1.1685271170252172,0.0,0.0
t92,0.0,0.0,62.04143374206825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t93,0.0,0.0,141.48556947872467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t94,0.0,0.0,181.4168155552514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t95,0.0,0.0,211.1908887594737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t96,0.0,0.0,211.1908887594737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t97,0.0,0.0,211.1908887594737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t98,0.0,0.0,211.1908887594737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t99,0.0,0.0,211.1908887594737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t100,0.0,0.0,211.1908887594737,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t101,0.0,0.0,180.3186002829059,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t102,0.0,0.0,129.1675120922477,4.444444444444445,0.0,15.776932352196809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t103,0.0,0.0,45.529988275834086,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,98.83084505749866
t104,0.0,0.0,0.0,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,2.518527117025215,0.0,48.5
t105,0.0,0.0,0.0,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,3.6985271170252076,6.930000000000007,51.11
t106,0.0,0.0,0.0,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,2.6985271170252183,5.099999999999994,167.64230621630813
t107,0.0,0.0,23.113873470791294,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,2.5785271170252173,4.3700000000000045,144.25843274551698
t108,0.0,0.0,41.75425741931258,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,3.388527117025191,9.110000000000014,111.07642417532605
t109,0.0,0.0,26.22687337831139,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,4.808527117025218,17.5,146.08543283799673
t110,0.0,0.0,59.37336531021533,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,5.7385271170252174,22.97,15.648107572759272
t111,0.0,0.0,65.26157200846409,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,7.788527117025218,35.01000000000002,113.65073420784404
t112,0.0,0.0,78.59782780854218,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,9.458527117025216,44.860000000000014,104.02447840776594
t113,0.0,0.0,48.509527357126835,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,8.65852711702522,40.120000000000005,32.96194552584794
t114,0.0,0.0,29.952214000435635,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,6.978527117025219,30.27000000000001,127.7986193328977
t115,0.0,0.0,21.326749589857044,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,2.3285271170252173,2.910000000000011,133.99147514538208
t116,0.0,0.0,19.66737609349911,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t117,0.0,0.0,66.224234570566,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t118,0.0,0.0,91.35169440144473,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t119,0.0,0.0,115.57313831282467,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t120,0.0,0.0,96.04601937186443,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t121,0.0,0.0,109.39773027860473,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t122,0.0,0.0,124.30567154142624,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t123,0.0,0.0,123.07230621630816,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t124,0.0,0.0,124.81230621630814,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t125,0.0,0.0,109.94908088533788,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t126,0.0,0.0,92.73345108108438,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t127,0.0,0.0,27.639631328567084,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,65.55607002461147
t128,0.0,0.0,0.0,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,114.17083333333335
t129,0.0,0.0,0.0,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,2.4785271170252194,3.780000000000001,70.71118349175633
t130,0.0,0.0,0.0,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,4.828527117025217,17.590000000000003,172.35230621630814
t131,0.0,0.0,0.0,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,5.6085271170252184,22.22,174.09230621630815
t132,0.0,0.0,0.0,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,11.619248384643118,28.939999999999998,176.62230621630812
t133,0.0,0.0,0.0,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,8.38852711702522,38.56999999999988,160.88083333333333
t134,0.0,0.0,0.0,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,9.608527117025204,45.710000000000036,182.9423062163081
t135,0.0,0.0,4.207208232808102,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,11.028527117025217,54.09,82.52426465016669
t136,0.0,0.0,6.425813846668581,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,11.81852711702522,58.72,181.41649236963954
t137,0.0,0.0,0.0,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,10.268527117025219,49.59,85.04147288297479
t138,0.0,0.0,37.08488915916704,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,7.438527117025217,32.94,41.686583723807736
t139,0.0,0.0,78.00535134046136,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,2.908527117025219,6.280000000000001,0.0
t140,0.0,0.0,101.15761469561112,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t141,0.0,0.0,102.46843178116424,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t142,0.0,0.0,133.6433764280405,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t143,0.0,0.0,126.35538440857526,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t144,0.0,0.0,122.74965315918315,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t145,0.0,0.0,112.93912548524364,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t146,0.0,0.0,106.63399898248107,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.946834350852285
t147,0.0,0.0,81.06167749688903,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t148,0.0,0.0,71.18037519564638,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,52.25193102066169
t149,0.0,0.0,52.89506859814718,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t150,0.0,0.0,50.28071841857521,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t151,0.0,0.0,35.07800135192903,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,76.47755932877863
t152,0.0,0.0,19.57214816073402,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t153,0.0,0.0,19.963970937346406,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t154,0.0,0.0,6.615447491947795,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,4.268527117025219,14.319999999999652,61.10859411772046
t155,0.0,0.0,2.885742096386674,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,7.63852711702522,34.120000000000005,56.95425790361333
t156,0.0,0.0,12.442045410289634,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,8.328527117025217,58.670833333333356,148.3087879230437
t157,0.0,0.0,66.81525544326757,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,8.208527117025216,41.46493688616363,0.0
t158,0.0,0.0,72.08711485167913,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,7.378527117025218,32.620000000000005,86.55371848165422
t159,0.0,0.0,149.65819834756928,0.0,0.0,25.429166666666646,0.0,0.0,0.0,0.0,6.808527117025218,26.130000000000024,0.0
t160,0.0,0.0,207.054496911114,0.0,0.0,25.429166666666635,0.0,0.0,0.0,0.0,5.668527117025217,18.540000000000035,0.0
t161,0.0,0.0,211.1908887594737,0.0,0.0,25.429166666666635,0.0,0.0,0.0,0.0,4.458527117025216,11.439999999999998,0.0
t162,0.0,0.0,211.1908887594737,3.1299999999999955,0.0,25.429166666666635,0.0,0.0,0.0,0.0,1.9885271170252174,0.0,0.0
t163,0.0,0.0,211.1908887594737,4.0,0.0,12.739166666666648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t164,0.0,0.0,211.1908887594737,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t165,0.0,0.0,211.1908887594737,4.712999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t166,0.0,0.0,189.01019207210837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t167,0.0,0.0,163.92875185985542,0.8712999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t168,0.0,0.0,142.09628049739462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
