Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
MA_natural_gas_combined_cycle,1,0,0.0,11603.554255296875,11603.554255296875,0,0.0,0.0,0.0,0,0.0,0.0,0.0
MA_solar_pv,1,0,0.0,8084.611228461095,8084.611228461095,0,0.0,0.0,0.0,0,0.0,0.0,0.0
CT_natural_gas_combined_cycle,2,0,0.0,3083.547905320621,3083.547905320621,0,0.0,0.0,0.0,0,0.0,0.0,0.0
CT_onshore_wind,2,0,0.0,1236.6948800212094,1236.6948800212094,0,0.0,0.0,0.0,0,0.0,0.0,0.0
CT_solar_pv,2,0,0.0,2891.361077200958,2891.361077200958,0,0.0,0.0,0.0,0,0.0,0.0,0.0
ME_natural_gas_combined_cycle,3,0,0.0,43.17325876421965,43.17325876421965,0,0.0,0.0,0.0,0,0.0,0.0,0.0
ME_onshore_wind,3,0,0.0,15456.242474194994,15456.242474194994,0,0.0,0.0,0.0,0,0.0,0.0,0.0
MA_battery,1,0,0.0,23.666760695416087,23.666760695416087,0,0.0,50.82566011531862,50.82566011531862,0,0.0,0.0,0.0
CT_battery,2,0,0.0,123.12253885151615,123.12253885151615,0,0.0,253.6710570860986,253.6710570860986,0,0.0,0.0,0.0
ME_battery,3,0,0.0,761.2950311188549,761.2950311188549,0,0.0,3263.157407479463,3263.157407479463,0,0.0,0.0,0.0
Total,n/a,0,0.0,43307.26940992576,43307.26940992576,0,0.0,3567.65412468088,3567.65412468088,0,0.0,0.0,0.0
