Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.7487323032307657e6,-1.8682629263761719e6
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.7487323032307657e6,-1.8682629263761719e6
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.7487323032307657e6,-1.8682629263761719e6
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.7487323032307657e6,-1.8682629263761719e6
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.7487323032307657e6,-1.8682629263761719e6
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.7487323032307657e6,-1.8682629263761719e6
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.7487323032307657e6,-1.8682629263761719e6
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0909932315444402e7,-3.7487323032307657e6,-1.8682629263761719e6
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5299862000000004e7,-3.7487323032307657e6,-1.8682629263761719e6
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5299862000000004e7,-3.748732303230766e6,-1.8682629263761719e6
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.748732303230766e6,-1.8682629263761719e6
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6149389077382586e6,-3.748732303230766e6,-1.8682629263761719e6
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6149389077382586e6,-1.5951346901988255e7,-1.8682629263761719e6
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6149389077382586e6,-1.5951346901988255e7,-1.8682629263761719e6
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6149389077382586e6,-2.177140447883009e7,-1.8682629263761719e6
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6149389077382586e6,-2.177140447883009e7,-1.8682629263761719e6
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-1.8682629263761719e6
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-271.73913043478257
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-271.73913043478257
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-271.73913043478257
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-271.73913043478257
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-271.73913043478257
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-271.73913043478257
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-271.73913043478257
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-2.1136962476100964e6
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-2.1136962476100964e6
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-3.38566664538993e6
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-3.38566664538993e6
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-3.38566664538993e6
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-3.38566664538993e6
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.748732303230766e6,-3.38566664538993e6
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-271.73913043478257,-3.38566664538993e6
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-271.73913043478257,-3.38566664538993e6
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-271.73913043478257,-3.38566664538993e6
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-1.307830862391464e6,-3.38566664538993e6
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.38566664538993e6
t113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.38566664538993e6
t114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.38566664538993e6
t115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.38566664538993e6
t116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.38566664538993e6
t117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.38566664538993e6
t118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.38566664538993e6
t119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.38566664538993e6
t120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.38566664538993e6
t121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.38566664538993e6
t122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.38566664538993e6
t123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.38566664538993e6
t124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.38566664538993e6
t125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.38566664538993e6
t126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.38566664538993e6
t127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.38566664538993e6
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-2.4409204474359713e7
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.17265102145452e6,-2.4409204474359713e7
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.17265102145452e6,-2.4409204474359713e7
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.17265102145452e6,-2.4409204474359713e7
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0323064661693363e6,-3.17265102145452e6,-2.4409204474359713e7
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0323064661693363e6,-3.17265102145452e6,-2.3453610316690687e7
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0323064661693363e6,-3.17265102145452e6,-2.3453610316690687e7
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1787621491175652e6,-3.172651021454521e6,-3.5361334721415597e6
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163.04347826086953,-3.172651021454521e6,-3.5361334721415597e6
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163.04347826086953,-163.04347826086953,-3.5361334721415597e6
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163.04347826086953,-163.04347826086953,-3.5361334721415597e6
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163.04347826086953,-163.04347826086953,-3.5361334721415597e6
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163.04347826086953,-163.04347826086953,-3.5361334721415597e6
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163.04347826086953,-3.172651021454521e6,-3.5361334721415597e6
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.172651021454521e6,-2.1136962476100964e6
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.172651021454521e6,-29182.75996229924
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.172651021454521e6,-29182.75996229924
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.172651021454521e6,-29182.75996229924
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.172651021454521e6,-29182.75996229924
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.172651021454521e6,-29182.75996229924
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.172651021454521e6,-1.8682588374872832e6
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.172651021454521e6,-1.8682588374872832e6
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755952444609599e6,-3.172651021454521e6,-1.8682588374872832e6
