Region,Resource,Zone,Cluster,AnnualSum
MA,MA_natural_gas_combined_cycle,1,1,5.8228987e9
MA,MA_solar_pv,1,1,8.412847e8
CT,CT_natural_gas_combined_cycle,2,1,1.3729555e9
CT,CT_onshore_wind,2,1,1.7364366e8
CT,CT_solar_pv,2,1,3.0087504e8
ME,ME_natural_gas_combined_cycle,3,1,1.6047851e7
ME,ME_onshore_wind,3,1,2.17025e9
MA,MA_battery,1,0,2.20939e6
CT,CT_battery,2,0,1.0842425e7
ME,ME_battery,3,0,1.22033896e8
