Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t22,11352.638660496967,0.0,2622.876715910128,656.8525522108102,0.0,20.464124654240116,11103.693807065361,0.0,0.0,0.0,25756.525860337504
t23,10251.314428912236,0.0,2675.0746429749083,289.3476052253113,0.0,20.464124654240116,10953.42281160621,0.0,0.0,0.0,24189.623613372903
t24,9190.974591441824,0.0,2268.9653632354,392.76214584092963,0.0,20.464124654240116,11570.751923998463,0.0,0.0,0.0,23443.91814917086
t25,8504.748710502101,0.0,1932.4663730621828,533.7707836633012,0.0,20.464124654240116,10734.304647661818,0.0,0.0,0.0,21725.754639543644
t26,8084.395950355258,0.0,1636.3851387683508,710.0353503872601,0.0,20.464124654240116,11007.398569308303,0.0,0.0,0.0,21458.679133473408
t27,7887.881034986608,0.0,1622.0623308693284,667.6028947005535,0.0,20.464124654240116,10623.885653288475,0.0,0.0,0.0,20821.896038499202
t28,7809.064892459075,0.0,2018.8542309002428,248.73950327518878,0.0,20.464124654240116,10191.915175956889,0.0,0.0,127.25906437626547,20416.2969916219
t29,7981.409524119281,0.0,2182.927104623385,133.01370593989031,0.0,20.464124654240116,10781.227388639649,0.0,0.0,0.0,21099.041847976445
t30,8013.915279872901,474.5666791106663,2240.1409951400306,178.10375461562873,36.43114957273207,20.464124654240116,10310.07185898142,0.0,0.0,0.0,21273.69384194762
t31,8705.76264165077,971.7702696610237,2417.3059722077037,88.5269318669648,294.6296937667776,20.464124654240116,5728.459109453758,0.0,0.0,761.2950311188549,18988.213774380092
t32,8910.418177922993,1832.7813654921304,2240.65458595811,254.66145751910136,591.2833402875958,20.464124654240116,3062.492897615398,0.0,0.0,0.0,16912.75594944957
t33,8776.415959509553,2523.207164402708,2127.063419026683,199.38033440582197,899.791567224938,20.464124654240116,1787.3168031681337,0.0,0.0,761.2950311188549,17094.93440351093
t34,8529.184369575214,3129.55300653729,1852.4314155185712,415.59658893479076,1059.105562578711,20.464124654240116,2126.5535506089873,0.0,0.0,669.1588049776732,17802.047423385473
t35,8411.692621676499,3538.6343346974213,1752.22113104055,455.2151705004772,1204.8301608696393,20.464124654240116,3300.602294496209,0.0,0.0,0.0,18683.659837935036
t36,8323.935335506463,3811.8941942194065,1541.6664144307188,562.5315490073912,1354.3135285609287,20.464124654240116,4582.801195467746,0.0,0.0,761.2950311188549,20958.901372965745
t37,8295.975619265999,3888.6980008897867,1484.8320010203747,569.8372201287466,1424.862738844632,20.464124654240116,5283.848887976593,0.0,0.0,0.0,20968.518592780372
t38,8477.379247638062,3841.8072557647124,1637.8649247988064,533.2861600406674,1346.217717544766,20.464124654240116,7804.219475038225,0.0,0.0,0.0,23661.238905479477
t39,8504.78925380453,3786.023438288331,1891.0627700463904,524.3850857425612,1093.5127593974023,20.464124654240116,8589.138102528192,0.0,0.0,0.0,24409.375534461647
t40,9148.007741582202,3081.8538002893692,2084.007085594509,497.647551985491,910.4896032105817,20.464124654240116,9052.360622999086,0.0,0.0,0.0,24794.830530315478
t41,10060.601478474877,2144.0388977878824,2522.677990116123,249.38858134627304,712.7205055300361,20.464124654240116,8181.758924291595,0.0,0.0,0.0,23891.650502201024
t42,10857.513480756905,1240.9878235687781,2598.4724511538684,388.3018610628322,467.5330861833949,20.464124654240116,4202.820386346849,0.0,0.0,0.0,19776.093213726865
t43,11603.554255296875,233.64526450252563,2570.813568590547,794.3320820851656,23.99829694076795,20.464124654240116,10596.595972469853,0.0,0.0,0.0,25843.403564539974
t44,11603.554255296875,0.0,2804.0954728384263,567.1002288550276,0.0,20.464124654240116,11448.822146362078,23.666760695416087,0.0,0.0,26467.70298870206
t45,11603.554255296875,0.0,3063.590632211109,344.3634906775879,0.0,20.464124654240116,11765.449471399193,23.092846610677046,0.0,0.0,26820.514820849683
t46,11321.112203485953,0.0,2767.8691389135015,502.40091860981494,0.0,20.464124654240116,11827.685453695847,0.0,0.0,0.0,26439.531839359355
t47,10281.790004022881,0.0,2369.027250348581,604.8542084492598,0.0,20.464124654240116,9697.053696228832,0.0,0.0,0.0,22973.189283703796
t48,9291.859253877066,0.0,2383.9504923461845,306.1546485230096,0.0,20.464124654240116,8978.149144033427,0.0,0.0,0.0,20980.577663433927
t49,8630.854538546155,0.0,2078.088501015934,423.8834513005652,0.0,20.464124654240116,9768.449789715332,0.0,0.0,0.0,20921.740405232227
t50,8255.689700115096,0.0,2011.9545038694177,382.8130616740368,0.0,20.464124654240116,8946.164691388238,0.0,0.0,0.0,19617.086081701025
t51,8052.869493344245,0.0,2124.954003750634,212.00727480735577,0.0,20.464124654240116,9420.11164934979,0.0,0.0,0.0,19830.406545906266
t52,7987.714815521484,0.0,2141.0536393802804,176.98921798246627,0.0,20.464124654240116,8881.236788077307,0.0,0.0,0.0,19207.45858561578
t53,8130.634753971411,0.0,2237.4752525784547,121.5575173739852,0.0,20.464124654240116,5477.575004518085,0.0,0.0,0.0,15987.706653096175
t54,8694.958334468547,0.0,2469.792771453911,43.90223168746029,0.0,20.464124654240116,7516.320837906562,0.0,0.0,0.0,18745.438300170717
t55,9726.62736503194,122.88609067260865,2734.635970378625,73.55374630600353,2.891361077200958,20.464124654240116,5885.436943032119,0.0,0.0,0.0,18566.49560115274
t56,10194.463430105017,736.5080829128058,2873.7212264642685,143.03361933264665,104.37813488695458,20.464124654240116,7902.785494376656,0.0,0.0,0.0,21975.354112732588
t57,9910.717170703228,1532.0338277933777,2260.531425855794,556.7980237788729,449.895783612469,20.464124654240116,8914.3488508922,0.0,0.0,0.0,23644.78920729018
t58,9849.564828321534,1885.3313384771275,2051.8690560651776,653.9026416529878,644.4843841080934,20.464124654240116,9017.635423069645,0.0,0.0,0.0,24123.251796348806
t59,9617.915441369565,2342.9203340080253,1981.0972000881543,506.0118116636367,927.2594974583471,20.464124654240116,8036.418497534359,0.0,0.0,0.0,23432.086906776327
t60,9201.384985183298,2860.3354526295357,2081.5863571214986,230.24294555706484,1131.967861724175,20.464124654240116,9352.942297211495,0.0,0.0,0.0,24878.92402408131
t61,9086.42345934524,2960.5846318624535,2121.217138325413,108.9195938852219,1209.4563385931608,20.464124654240116,7869.624605291788,0.0,0.0,0.0,23376.689891957518
t62,9276.894313582463,2793.233179433308,2224.772942111193,43.7640384547872,1177.3622306362302,20.464124654240116,6858.36295462934,0.0,0.0,0.0,22394.85378350156
t63,9645.319569569394,2339.686489516641,2151.0456702094298,129.74892173536057,1140.931081063498,20.464124654240116,6846.437196148615,0.0,0.0,0.0,22273.633052897178
t64,9860.945673338409,2038.938951817888,2400.0842293410124,72.52149687676791,924.9464085965865,20.464124654240116,6346.204285754715,0.0,0.0,0.0,21664.10517037962
t65,10490.976957626393,1430.9761874376138,2558.8293379442644,126.2365734763584,718.7923637921581,20.464124654240116,5614.4609902918755,0.0,0.0,0.0,20960.736535222903
t66,10976.53964848243,937.006441378641,2881.9348689019675,148.2814610910187,371.5398984203231,20.464124654240116,7343.083160895286,0.0,0.0,0.0,22678.849603823906
t67,11316.678169916373,427.67593398559194,3083.547905320621,52.15241244639842,196.61255324966515,20.464124654240116,8149.68235244126,0.0,11.703284885344377,0.0,23258.516736899495
t68,11197.873103412332,388.0613389661326,3083.547905320621,32.950427891676945,193.142919957024,20.464124654240116,6155.072901374821,0.0,0.0,0.0,21071.11272157685
t69,11603.554255296875,0.0,3083.547905320621,7.420190303940217,0.0,20.464124654240116,6907.504547408038,0.0,123.12253885151615,0.0,21745.613561835227
t70,11274.8733998698,0.0,3083.547905320621,13.990274073964095,0.0,20.464124654240116,7620.674694539334,0.0,110.25483366769458,0.0,22123.805232125655
t71,10271.281185019212,0.0,2788.183550129615,182.544838469019,0.0,20.464124654240116,9604.558796196809,0.0,0.0,0.0,22867.032494468895
t72,9261.38367876642,0.0,2276.871530694651,404.8254229766577,0.0,20.464124654240116,9191.004385404496,0.0,0.0,0.0,21154.549142496464
t73,8561.496333121924,0.0,1850.5676625212288,631.4348452002912,0.0,20.464124654240116,9242.773879441143,0.0,0.0,0.0,20306.736844938827
t74,8153.754155779487,0.0,1542.034249242718,823.3046611081362,0.0,20.464124654240116,9529.552263574518,0.0,0.0,0.0,20069.1094543591
t75,7899.4407358906465,0.0,1340.8366627338664,951.9816330352227,0.0,20.464124654240116,10486.351092667981,0.0,0.0,0.0,20699.074248981953
t76,7820.6245933631135,0.0,1304.1265537911263,966.6202505835124,0.0,20.464124654240116,11314.996604791873,0.0,0.0,0.0,21426.832127183865
t77,7954.086594709736,0.0,1166.9206567918275,1141.6629899732975,0.0,20.464124654240116,10521.173945137372,0.0,0.0,0.0,20804.308311266475
t78,7632.933802481068,822.2049619344934,1042.23919199837,1079.626700570945,438.61947541138534,20.464124654240116,10824.63457635424,0.0,0.0,0.0,21860.72283340474
t79,8764.117724985317,832.7149565314928,1842.1447320765392,515.6234772361595,380.7922538673662,20.464124654240116,7243.782429070844,0.0,0.0,0.0,19599.639698421957
t80,8712.90837692244,1942.7320781992014,1481.1233930745493,792.3699222014059,768.8129104277348,20.464124654240116,4774.543827868767,0.0,0.0,0.0,18492.954633348338
t81,8122.0233872560975,3084.279183657908,1303.1008481541796,677.8610573619459,1218.9978301479239,20.464124654240116,6699.293396844459,0.0,0.0,0.0,21126.019828076754
t82,7633.030362121591,3892.740306504017,1042.23919199837,838.7036988409482,1440.186952553797,20.464124654240116,10333.689383888051,0.0,0.0,0.0,25201.054020561016
t83,7262.564556037626,4521.7230600782905,1138.1067982978257,647.6021907575703,1579.2614203671633,20.464124654240116,9280.266565954315,0.0,0.0,0.0,24449.988716147032
t84,7044.105899355328,4851.575198199503,1243.833974156071,523.0960341480993,1629.57110311046,20.464124654240116,7446.024718828222,0.0,0.0,0.0,22758.671052451922
t85,6877.073364120672,5058.541245648108,1173.9687421720396,544.4877341545891,1688.5548690853593,20.464124654240116,7741.339523855126,0.0,0.0,761.2950311188549,23865.724634808987
t86,6894.526484508856,5127.260441090027,1368.9584163416719,356.97979797654335,1707.3487160871657,20.464124654240116,6878.714127270142,0.0,0.0,0.0,22354.252107928645
t87,7362.703146647052,4687.457590261743,1672.2651472008956,109.89423312016662,1658.4847138824694,20.464124654240116,8284.5673576081,0.0,0.0,0.0,23795.836313374668
t88,8215.87087643389,3845.8495613789432,1953.8316645382547,59.89831108088982,1430.0671887835938,20.464124654240116,9052.250991871215,0.0,0.0,0.0,24578.232718741026
t89,9367.521982538181,2709.961683780159,2346.163834079324,19.78458780261483,1083.1038595194789,20.464124654240116,7369.046680653379,0.0,0.0,0.0,22916.046753027375
t90,10703.917623349425,1289.4954909395447,2768.791823792632,25.87572561619897,629.1601703989284,20.464124654240116,7143.955659490035,0.0,0.0,0.0,22581.660618241003
t91,11042.692223655155,688.0004155420391,3047.6544329359695,20.841149416496787,338.86751824795226,20.464124654240116,5272.537607871673,0.0,0.0,761.2950311188549,21192.35250344238
t92,9967.864280256912,1522.3322943192243,2792.7487332919786,30.559503419624097,475.62889719955757,20.464124654240116,3470.7113652745857,0.0,0.0,761.2950311188549,19041.60422953498
t93,11518.67800075497,0.0,3083.547905320621,70.28201063955318,0.0,20.464124654240116,7810.145042909255,0.0,123.12253885151615,0.0,22626.239623130154
t94,11292.738392176041,0.0,3083.547905320621,83.00559750926578,0.0,20.464124654240116,9666.576443612272,0.0,55.47772422861339,0.0,24201.810187501054
t95,10270.230303118844,0.0,2865.9637348733263,103.71363032557198,0.0,20.464124654240116,11392.738402507786,0.0,0.0,0.0,24653.11019547977
t96,9222.501048452837,0.0,2393.2842185183354,277.9025011556158,0.0,20.464124654240116,11568.77530848683,0.0,0.0,0.0,23482.927201267856
t97,8484.781954395126,0.0,2094.2216736322794,365.7093426947907,0.0,20.464124654240116,11471.874080766001,0.0,0.0,0.0,22437.051176142435
t98,8022.393918233598,0.0,1725.421027387306,588.3587306394646,0.0,20.464124654240116,11411.023313440483,0.0,0.0,0.0,21767.66111435509
t99,7778.589317348429,0.0,1726.4732507565282,531.6612728212818,0.0,20.464124654240116,11374.91623753354,0.0,0.0,0.0,21432.104203114017
t100,7690.315237717592,0.0,2067.4323550486397,165.477606935513,0.0,20.464124654240116,10639.758101460015,0.0,0.0,0.0,20583.447425815997
t101,7804.8613648576065,0.0,2146.369831616839,120.17287915885682,0.0,20.464124654240116,9131.696186382276,0.0,0.0,0.0,19223.56438666982
t102,6684.754508540382,1511.822299722225,1564.9346819008629,220.83037920336133,553.4065101762633,20.464124654240116,6805.019474140334,0.0,0.0,0.0,17361.231978337666
t103,8560.744542205593,751.8688442468818,2071.0919696512133,195.52215308048602,392.06856206844986,20.464124654240116,3192.6527439829665,0.0,0.0,0.0,15184.412939889831
t104,8409.522424910836,1982.3466732186605,2047.3402328436468,106.2415731701619,813.0507349089094,43.17325876421965,1175.6974612719441,0.0,0.0,93.56597940347724,14670.938338491855
t105,7662.592682601913,3385.026721356661,1705.5665293903457,169.19365120820345,1280.005548876864,43.17325876421965,809.2617147870652,0.0,0.0,549.323646266174,15604.143753251445
t106,7023.617775449503,4453.812325759217,1445.2233717688564,200.733424534561,1630.72764754134,43.17325876421965,1116.8467670269583,0.0,0.0,300.5859768634313,16214.720547708086
t107,6556.614422619077,5244.487303902713,1152.8379327127843,328.8560591119319,1887.4805111967855,20.464124654240116,2523.3508751917484,0.0,0.0,0.0,17714.09122938928
t108,6322.224261884063,5633.3571039916915,1042.23919199837,366.20097206660034,2034.361653918594,20.464124654240116,3383.1850753170456,0.0,0.0,0.0,18802.032383830603
t109,6399.184588168369,5602.635581323539,1042.23919199837,479.8634773113609,2028.0006595487519,20.464124654240116,2690.757870204544,0.0,0.0,0.0,18263.145493209173
t110,6544.778208730996,5548.46868609285,1042.23919199837,521.1741399061995,2012.965581947307,20.464124654240116,4194.960160605325,0.0,0.0,0.0,19885.050093935286
t111,7190.738645885037,4902.508248938809,1042.23919199837,608.8318235826337,1802.185359419357,20.464124654240116,4459.929462026519,0.0,0.0,0.0,20026.896856504965
t112,8089.912163257135,3976.011802157167,1541.477455692768,405.06742190417,1498.3033102055363,20.464124654240116,5056.908434663757,0.0,0.0,0.0,20588.144712534773
t113,9266.630266542967,2773.021651362156,2039.5672938616626,279.8344015890512,1118.0893285536104,20.464124654240116,3698.731529861699,0.0,0.0,0.0,19196.338596425383
t114,10578.942700402695,1296.7716410451596,2498.9081194317055,252.19053249195483,640.1473424922921,20.464124654240116,2841.5846602466636,0.0,0.0,0.0,18129.00912076471
t115,10828.714783151696,703.3611768761152,2787.979171323997,147.67666659019827,356.7939569265982,20.464124654240116,2406.150686276488,0.0,0.0,0.0,17251.14056579933
t116,9338.101752022307,1874.012882757282,2242.4817248163226,346.64689071329735,651.7127868010958,20.464124654240116,2287.3433418125182,0.0,0.0,0.0,16760.76350357706
t117,11158.225508929052,0.0,2749.688308362523,433.45505290575477,0.0,20.464124654240116,4375.0460504258845,0.0,0.0,0.0,18736.879045277456
t118,10965.91412116187,0.0,2788.2907418908144,381.08106925787223,0.0,20.464124654240116,5479.510589763127,0.0,0.0,0.0,19635.260646727926
t119,10098.936553359006,0.0,2528.8366417955267,392.49364701552827,0.0,20.464124654240116,6450.729953978832,0.0,0.0,0.0,19491.460920803132
t120,9140.532260224201,0.0,2365.376050706593,282.68815417317245,0.0,20.464124654240116,5441.704682496216,0.0,0.0,0.0,17250.765272254423
t121,8392.30434716282,0.0,2277.760371989736,155.89505934394032,0.0,20.464124654240116,5939.548753334517,0.0,0.0,0.0,16785.972656485254
t122,7940.425130004964,0.0,2125.1412011952684,180.28937537064928,0.0,20.464124654240116,6790.563915172646,0.0,0.0,0.0,17056.88374639777
t123,7688.213473916858,0.0,2083.780556396341,148.07838218807555,0.0,20.464124654240116,6921.776764427497,0.0,0.0,0.0,16862.31330158301
t124,7547.395299267665,0.0,2030.4584792288524,161.46157016560653,0.0,20.464124654240116,6931.935549812328,0.0,0.0,0.0,16691.71502312869
t125,7513.767078455918,0.0,2030.710408993123,151.75042980371438,0.0,20.464124654240116,5845.613918841114,0.0,0.0,0.0,15562.30596074811
t126,5996.607994848246,1525.5661388106087,1309.1168413711368,262.18835975084886,613.2576844743232,20.464124654240116,5071.9614237718,0.0,0.0,0.0,14799.162567681204
t127,7235.6035504970805,751.0603831240358,1777.4103173794945,124.15451973406526,405.0796869158542,20.464124654240116,2205.79030223404,0.0,0.0,0.0,12519.562884538811
t128,6826.147591186263,1962.1351451475077,1660.8906135773104,39.46582501410628,806.9788766467874,43.17325876421965,324.14811623766525,0.0,0.0,722.2161500963394,12385.1555766702
t129,6320.218731034998,3327.625981634587,1398.1990777779138,60.019964756237506,1268.4401045680602,43.17325876421965,544.950942032726,0.0,27.666667073889112,618.7550056785566,13609.049733321188
t130,5894.659926414034,4340.627768560763,1266.3865490856524,54.28897227883362,1601.8140367693309,43.17325876421965,304.7584609849398,0.0,0.0,761.2950311188549,14267.004003976628
t131,5474.224874734209,5076.3273903507215,1067.876847078064,87.8795035468505,1857.1212198861751,43.17325876421965,705.5538363522585,0.0,0.0,580.7322606549308,14892.88919136743
t132,5430.463391478937,5268.02320397666,1048.4174354650982,52.41792094357993,1943.5729160944838,43.17325876421965,982.8951334306503,0.0,0.0,319.10636733242444,15088.069627486053
t133,5430.463391478937,5240.444998288482,1046.212741087526,111.29329243429093,1886.902238981345,43.17325876421965,1482.7140483698788,0.0,0.0,0.0,15241.20396940468
t134,5430.463391478937,5166.875036109486,1042.23919199837,160.0282989243213,1849.603681085453,43.17325876421965,1136.4740774639672,0.0,0.0,152.955100294399,14981.812036119152
t135,5799.415554310194,4669.671445559129,1125.960247597201,173.45026841659484,1696.650680101522,20.464124654240116,1544.5795599906685,23.666760695416087,0.0,0.0,15053.858641324965
t136,6625.886561178453,3845.8495613789432,1380.5467757137035,173.64750517292478,1435.5607748302755,20.464124654240116,1591.6426591064069,0.0,0.0,0.0,15073.597962034946
t137,7767.187719079654,2735.0239785883887,1475.142571603922,418.8098759278215,1104.210795383046,43.17325876421965,1241.0861151710292,0.0,0.0,42.88917121367986,14827.52348573176
t138,9163.88256860327,1361.4485308728483,1725.7123520868563,511.0445872355936,645.6409285389739,20.464124654240116,2978.656971023481,0.0,123.12253885151615,0.0,16529.97260186678
t139,9704.837190104214,701.7442546304231,2008.9305887096245,604.5338166699978,357.3722291420384,20.464124654240116,4803.264231228254,0.0,0.0,0.0,18201.14643513879
t140,9832.109191045438,393.72056682605535,2358.59874554979,389.56916661452374,171.1685757702967,20.464124654240116,5820.946621401878,0.0,0.0,0.0,18986.57699186222
t141,10304.909405830958,0.0,2583.477304155132,364.1663494103602,0.0,20.464124654240116,5889.391005350596,0.0,32.54394563076346,0.0,19194.95213503205
t142,10200.872097694615,0.0,2538.3719554744575,412.3869885291973,0.0,20.464124654240116,7278.602514872832,0.0,0.0,0.0,20450.69768122534
t143,9532.511209061135,0.0,2452.827018156884,306.64566709486814,0.0,20.464124654240116,6859.219261374894,0.0,0.0,0.0,19171.667280342022
t144,8717.026854376258,0.0,2265.4473712927265,261.7491426174298,0.0,20.464124654240116,6585.571666210501,0.0,0.0,0.0,17850.259159151152
t145,8078.090658953055,0.0,2220.724313238096,99.65079578471061,0.0,20.464124654240116,6056.877692749588,0.0,0.0,0.0,16475.807585379687
t146,7676.653773012819,0.0,2167.2545675207007,62.50232426424472,0.0,20.464124654240116,5718.50300177649,0.0,0.0,0.0,15645.377791228497
t147,7437.052699729119,0.0,2127.301817985143,34.138552816980194,0.0,20.464124654240116,4535.172305139998,0.0,0.0,0.0,14154.129500325478
t148,7296.234525079926,0.0,2091.504154951101,29.997326661064058,0.0,20.464124654240116,4070.5476252643307,0.0,0.0,0.0,13508.74775661066
t149,7267.860713770015,0.0,2084.0594881589673,27.982782855576385,0.0,20.464124654240116,3244.556290010591,0.0,0.0,0.0,12644.92339944939
t150,6215.492630568542,1000.8748700834835,1750.635491030585,8.692342462866515,338.000109924792,20.464124654240116,3119.554609075208,0.0,0.0,0.0,12453.714177799717
t151,6551.94664101321,910.3272243247194,1779.3614333274422,0.5480363893018789,388.88806488352884,20.464124654240116,2469.0594169830733,0.0,0.0,0.0,12120.594941575515
t152,6048.56310122713,2006.6005069040439,1526.9852326582202,0.2590418196538826,771.9934076126558,20.464124654240116,1853.262020902472,0.0,0.0,0.0,12228.127435778415
t153,5507.918279621935,3285.586003246589,1307.507638634054,7.926359624773858,1201.360527576998,20.464124654240116,1974.9278119371347,23.092846610677046,0.0,0.0,13328.783591906402
t154,5430.463391478937,3969.373192704008,1042.23919199837,0.309095808227861,1563.648070550278,20.464124654240116,1454.1085621731872,0.0,77.71088803693112,0.0,13558.316517404179
t155,5430.463391478937,4334.584800172035,1042.23919199837,0.0,1830.2315618682064,20.464124654240116,1334.6107409891674,0.0,0.0,0.0,13992.593811160954
t156,5430.463391478937,4555.261770095829,1042.23919199837,0.0,1908.297911148208,20.464124654240116,1793.017235411284,0.0,0.0,0.0,14749.743624786866
t157,5430.463391478937,4641.434085925932,1042.23919199837,0.0,1957.7405853727687,20.464124654240116,4251.370994238303,0.0,0.0,0.0,17343.71237366855
t158,5430.463391478937,4570.477639713996,1042.23919199837,0.0,1812.9848685523605,20.464124654240116,4482.299590884271,0.0,0.0,0.0,17358.928807282173
t159,5430.463391478937,4542.103828404082,1047.8915750236608,112.39338199786499,1686.5309163313188,20.464124654240116,7968.79496371096,0.0,0.0,0.0,20808.642181601062
t160,6168.026847779527,3832.9141834134057,1265.0870489875292,165.56340882628888,1424.573602736912,20.464124654240116,10621.516164948454,0.0,0.0,0.0,23498.14538134636
t161,7397.603260904894,2711.578606025851,1389.7036171071838,406.71888322313737,1090.3322622124813,20.464124654240116,11597.2734586495,0.0,0.0,0.0,24613.67421277729
t162,8855.569353437622,1367.1077587327713,1887.5770787313577,375.5259657097793,655.182420093737,20.464124654240116,11624.01615048088,0.0,0.0,0.0,24785.442851840387
t163,9477.745530403476,722.7642438244219,2039.222679695556,509.0234209290234,363.7332235118805,20.464124654240116,11634.083612114604,0.0,0.0,0.0,24767.0368351332
t164,8716.024810952604,1417.23234834923,2111.511423507217,504.39422218073827,292.894877120457,20.464124654240116,11639.895150893684,0.0,0.0,0.0,24702.41695765817
t165,10322.7743981372,0.0,2408.3220854526726,577.1206307422615,0.0,20.464124654240116,11418.770527750772,0.0,0.0,0.0,24747.451766737147
t166,10204.024743395716,0.0,2404.3854798878074,547.424487515583,0.0,20.464124654240116,9870.324990567487,0.0,0.0,0.0,23046.623826020834
t167,9390.642152511575,0.0,2484.2664597240596,235.26733633773517,0.0,20.464124654240116,8592.39845777194,0.0,0.0,0.0,20723.038530999547
t168,8520.511939007607,0.0,2369.353977785302,101.08727253912485,0.0,20.464124654240116,7455.775845817798,0.0,0.0,0.0,18467.193159804072
