Zone,1,Total
CO2_Price_1,0.0,0.0
AnnualSum,4.5570294586458996e7,4.5570294586458996e7
t1,4149.2673120873,4149.2673120873
t2,3919.2085339488185,3919.2085339488185
t3,3855.0662022504835,3855.0662022504835
t4,3815.8778178317807,3815.8778178317807
t5,3885.1041309031675,3885.1041309031675
t6,4187.751274420157,4187.751274420157
t7,4879.351005598619,4879.351005598619
t8,5510.143519378226,5510.143519378226
t9,5823.195219945228,5823.195219945228
t10,6012.877468353615,6012.877468353615
t11,6153.780989555315,6153.780989555315
t12,6252.028575808225,6252.028575808225
t13,6264.178636492819,6264.178636492819
t14,6293.305925064605,6293.305925064605
t15,6271.523595803655,6271.523595803655
t16,6292.370259832869,6292.370259832869
t17,6305.677240963982,6305.677240963982
t18,6290.606035098134,6290.606035098134
t19,6111.6207440950175,6111.6207440950175
t20,5998.112322580845,5998.112322580845
t21,6049.194632162553,6049.194632162553
t22,5766.199776549916,5766.199776549916
t23,5133.441204012083,5133.441204012083
t24,4539.023578916032,4539.023578916032
t25,4146.6605478869105,4146.6605478869105
t26,3919.106837275725,3919.106837275725
t27,3837.654351243465,3837.654351243465
t28,3857.556381821688,3857.556381821688
t29,3981.8063500904045,3981.8063500904045
t30,4264.454958894505,4264.454958894505
t31,4941.42560243357,4941.42560243357
t32,5504.30026592087,5504.30026592087
t33,5840.55739965336,5840.55739965336
t34,6014.710293822488,6014.710293822488
t35,6153.682163661699,6153.682163661699
t36,6210.322000614186,6210.322000614186
t37,6249.1632553350855,6249.1632553350855
t38,6297.982310046708,6297.982310046708
t39,6313.174668173756,6313.174668173756
t40,6313.174668173756,6313.174668173756
t41,6313.174668173756,6313.174668173756
t42,6262.261355524069,6262.261355524069
t43,6028.874325294332,6028.874325294332
t44,6002.0964439912395,6002.0964439912395
t45,6053.481100651829,6053.481100651829
t46,5793.3595099591885,5793.3595099591885
t47,5274.001676131023,5274.001676131023
t48,4717.240217843311,4717.240217843311
t49,4323.000107627233,4323.000107627233
t50,4113.947607589047,4113.947607589047
t51,4003.390038986389,4003.390038986389
t52,3930.9680623930712,3930.9680623930712
t53,4068.5245943405394,4068.5245943405394
t54,4377.072185160325,4377.072185160325
t55,5021.283511868428,5021.283511868428
t56,5618.452992030039,5618.452992030039
t57,5919.597008944223,5919.597008944223
t58,6099.686598730933,6099.686598730933
t59,6243.5304028779,6243.5304028779
t60,6309.3440234702975,6309.3440234702975
t61,6313.174668173756,6313.174668173756
t62,6313.174668173756,6313.174668173756
t63,6271.896445319043,6271.896445319043
t64,6227.965083601095,6227.965083601095
t65,6241.329785246674,6241.329785246674
t66,6218.129616568659,6218.129616568659
t67,6076.5295959305695,6076.5295959305695
t68,5951.909733511858,5951.909733511858
t69,5925.5730418382955,5925.5730418382955
t70,5749.6429515027885,5749.6429515027885
t71,5132.328331136671,5132.328331136671
t72,4589.655694784285,4589.655694784285
t73,4222.191190970357,4222.191190970357
t74,4017.3062902381275,4017.3062902381275
t75,3842.286856722231,3842.286856722231
t76,3800.38736145169,3800.38736145169
t77,3841.130943935729,3841.130943935729
t78,4137.325167165095,4137.325167165095
t79,4848.4154242547775,4848.4154242547775
t80,5476.473342467446,5476.473342467446
t81,5756.081141994911,5756.081141994911
t82,5932.7900153636365,5932.7900153636365
t83,6091.951577775381,6091.951577775381
t84,6187.571918446775,6187.571918446775
t85,6217.684805949325,6217.684805949325
t86,6275.854472587593,6275.854472587593
t87,6305.6867754722525,6305.6867754722525
t88,6312.670275356405,6312.670275356405
t89,6313.174668173756,6313.174668173756
t90,6265.553822331445,6265.553822331445
t91,6104.792338194731,6104.792338194731
t92,5917.938974880857,5917.938974880857
t93,5906.976345193868,5906.976345193868
t94,5825.1677013932585,5825.1677013932585
t95,5268.253664515867,5268.253664515867
t96,4659.048359169606,4659.048359169606
t97,4258.478153807094,4258.478153807094
t98,4034.6230018812,4034.6230018812
t99,3911.402901523633,3911.402901523633
t100,3839.761290512769,3839.761290512769
t101,3870.934289685504,3870.934289685504
t102,4045.6627657091253,4045.6627657091253
t103,4700.160771432487,4700.160771432487
t104,5353.2792390973,5353.2792390973
t105,5733.469876745815,5733.469876745815
t106,5966.472475330345,5966.472475330345
t107,6146.182177909063,6146.182177909063
t108,6221.920726053979,6221.920726053979
t109,6241.419698666199,6241.419698666199
t110,6283.370524885197,6283.370524885197
t111,6283.007964820667,6283.007964820667
t112,6277.504230025954,6277.504230025954
t113,6242.999593141718,6242.999593141718
t114,6151.298886949897,6151.298886949897
t115,5946.89089266866,5946.89089266866
t116,5710.963733059538,5710.963733059538
t117,5689.426492814609,5689.426492814609
t118,5528.210689257454,5528.210689257454
t119,5051.215174560328,5051.215174560328
t120,4577.992581064931,4577.992581064931
t121,4186.205651888533,4186.205651888533
t122,3935.187113859767,3935.187113859767
t123,3808.2848635382575,3808.2848635382575
t124,3749.1669330878412,3749.1669330878412
t125,3738.3826096188077,3738.3826096188077
t126,3728.0387536256635,3728.0387536256635
t127,3991.6662029152258,3991.6662029152258
t128,4475.3044378225495,4475.3044378225495
t129,4948.644034279285,4948.644034279285
t130,5275.888847413651,5275.888847413651
t131,5449.174297643702,5449.174297643702
t132,5509.489712032888,5509.489712032888
t133,5490.00844537211,5490.00844537211
t134,5394.278429679635,5394.278429679635
t135,5344.837722227384,5344.837722227384
t136,5276.803974811397,5276.803974811397
t137,5285.724654285339,5285.724654285339
t138,5291.972527887697,5291.972527887697
t139,5195.403564166101,5195.403564166101
t140,5166.925344376761,5166.925344376761
t141,5238.565523156012,5238.565523156012
t142,5190.536768909096,5190.536768909096
t143,4880.3841582603445,4880.3841582603445
t144,4446.667946492472,4446.667946492472
t145,4093.15072095189,4093.15072095189
t146,3867.947584648624,3867.947584648624
t147,3735.265783586442,3735.265783586442
t148,3653.326724099326,3653.326724099326
t149,3634.2598526350257,3634.2598526350257
t150,3604.4574197635407,3604.4574197635407
t151,3741.3021563588786,3741.3021563588786
t152,4075.395884916439,4075.395884916439
t153,4495.723362082695,4495.723362082695
t154,4817.1358581844215,4817.1358581844215
t155,5019.40995375945,5019.40995375945
t156,5138.159396604809,5138.159396604809
t157,5170.536259495583,5170.536259495583
t158,5147.52739494632,5147.52739494632
t159,5113.756404529767,5113.756404529767
t160,5087.429392277706,5087.429392277706
t161,5124.6986095847105,5124.6986095847105
t162,5178.761615204548,5178.761615204548
t163,5098.1519838682925,5098.1519838682925
t164,5112.737249127645,5112.737249127645
t165,5194.635990350754,5194.635990350754
t166,5130.507795670428,5130.507795670428
t167,4748.6190191356745,4748.6190191356745
t168,4287.820483956909,4287.820483956909
