Resource,CCGT-H2_1.0,Fuel_cell_1.0,CCGT-H2_2.0,Fuel_cell_2.0,CCGT-H2_3.0,Fuel_cell_3.0,CCGT-H2_4.0,Fuel_cell_4.0,CCGT-H2_5.0,Fuel_cell_5.0,CCGT-H2_6.0,Fuel_cell_6.0,CCGT-H2_7.0,Fuel_cell_7.0,CCGT-H2_8.0,Fuel_cell_8.0,CCGT-H2_9.0,Fuel_cell_9.0,CCGT-H2_10.0,Fuel_cell_10.0
Zone,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
AnnualSum,49138.08,25423.682,214105.14,33118.387,105869.93,33129.43,73442.73,24885.264,33708.9,17345.484,92683.24,33894.586,206451.02,35499.844,116767.1,35398.574,87904.64,25847.926,85033.93,27792.271
t1,10.751176030257275,5.078956724711848,7.208849554356576,2.398797298014653,8.665220992181505,4.2888399818630365,2.4079498076643677,0.9757473765973096,5.2057694380181685,2.8302012920565445,12.651679456037071,5.851828632981697,44.516688488485855,7.023941812217156,17.811645040524027,5.478765614593552,26.933811742671953,6.493530813877225,21.799464708748413,6.020783635498224
t2,7.276516728077123,4.389300297759202,4.765046550035425,1.9936717274458144,9.944997336700185,4.4381016843817225,3.8989928531196547,1.6324391710149024,4.424974234069373,2.32358469390994,9.412481965266487,5.6009658060747505,44.03285221611908,6.945340950470619,7.959577773624757,3.4930254989445046,26.955155867092905,6.49221183660163,22.16301593136524,6.009109265346993
t3,6.718915178259836,4.173078053712229,4.5815597531285785,1.9485347297031166,10.198050869115216,4.572371972748095,3.8798628600326985,1.6235668991183747,4.428988551393339,2.2517040182650696,8.294275987475595,5.161851067248597,41.04300751644886,6.537139647225602,7.073288600971574,3.1092662408224214,26.97594787742935,6.492225715124222,22.417511384277198,6.007894190832294
t4,6.340888294505598,4.027305467410358,4.694948907153435,1.996075950191899,10.218777412239033,4.633501464601247,2.4860915071600895,0.9508603800398598,4.600645066883846,2.318414286981561,5.44234257848047,3.893682391180663,34.04557331666503,5.355063944635102,6.596470757130567,2.9572824032360776,27.08648604345251,6.495077402730399,23.05148802912843,6.055716629512437
t5,7.414236418815312,4.428482832681437,5.559296535532085,2.177273157447637,10.544812309117068,4.900561171518002,3.11274616709336,1.2603361201570746,4.1833822019046805,2.611895315151827,5.489087417294461,3.7742042071067994,33.23903500107724,5.35456733061606,7.41600825196698,3.310596676682399,27.074153707534098,6.496465521322114,23.364078476743078,6.111993828279814
t6,12.293330116744148,5.48019260677843,12.65693220024394,2.843557182497367,13.99984770131435,5.759394107705969,4.503015483088161,1.9660376790578407,5.016340480195583,3.4363601963595545,7.025262301475166,4.6388708571034964,40.806918634013414,6.394176815521664,11.932031185444751,4.752441858102253,27.187599688382395,6.49882636032318,23.798718820146703,6.158790363287093
t7,16.733623622748624,6.050929954801962,34.90354910191206,3.768771884141817,16.76985948818939,6.232881928609508,5.12766590826083,2.365051005341905,7.086308367176085,4.152666761602288,10.463676743377281,5.619461055033328,49.04631284950832,7.213008081664777,27.887940564675176,6.960953325228964,27.345869474871584,6.501666035838301,24.451606483746236,6.196475874772985
t8,17.02150529494951,6.130052225789605,48.33346937068254,4.490268047090901,18.411910418382863,6.392114545681759,5.8833308013891665,2.6731161461275628,8.021681867607,4.3244812292993835,35.16497917629406,7.704743505860355,45.84642446028134,7.339255746104571,32.14446189568073,7.276406336785577,27.543773364008537,6.503249392142008,24.677535472367328,6.2023564876333035
