Resource,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,Total
t47,0.0,0.0,2.0130038507243074e-9,5.6258329064826954e-9,1.4763500780654468e-9,2.4578363873094897e-9,7.923603601874429e-9,4.954659673189338e-8,7.961273631448158e-11,1.2939879854146098e-10,0.0,0.0,2.881990027568278e-9,3.0027798246140328e-9,5.319607975933205e-9,0.0,1.1247810393191021e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.056909102325312e-8
t48,0.0,0.0,2.031611752395643e-9,5.649964442512434e-9,1.4735526655928188e-9,2.486443459150917e-9,7.920934242021964e-9,4.925363321825619e-8,7.609574313607189e-11,1.2685335020319574e-10,0.0,0.0,3.024164075353216e-9,3.3451874938401644e-9,5.317191030311893e-9,0.0,1.1059949364896667e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.081623096642347e-8
t49,0.0,0.0,2.0579336575580027e-9,5.675057619219675e-9,1.4811291480029171e-9,2.5071459277454533e-9,7.930288426530354e-9,4.897666080438686e-8,7.442237827064378e-11,1.244607285203616e-10,0.0,0.0,3.126914789827761e-9,3.5084361141868712e-9,6.078341527958312e-9,0.0,1.0855272520882468e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.164934384741605e-8
t50,0.0,0.0,2.0836998825768856e-9,5.709326594159473e-9,1.4970321548986492e-9,2.5266541474844725e-9,7.938122063759737e-9,4.8821889897252214e-8,7.258310227009579e-11,1.2222358049262394e-10,0.0,0.0,3.2001607761746975e-9,3.6301484697666374e-9,5.520915676811244e-9,0.0,1.0678295450042008e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.122953930014715e-8
t51,0.0,0.0,2.0856812466621787e-9,5.621786052687183e-9,1.4797786206770234e-9,2.4698391556331917e-9,7.786636646696492e-9,4.805938028733734e-8,7.199814756864568e-11,1.1965132992397344e-10,0.0,0.0,3.10755507186535e-9,3.461543176011532e-9,5.480071433358586e-9,0.0,1.0492113151105131e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.984884229993255e-8
t52,0.0,0.0,2.167502400693558e-9,5.824595662410656e-9,1.5383152701023706e-9,2.5400402495676777e-9,7.955493536280682e-9,4.870436488595518e-8,7.331339921514526e-11,1.185501491490303e-10,0.0,0.0,3.2352430895641755e-9,3.732518594082092e-9,6.26617026431043e-9,0.0,1.0380843230418947e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.225991593363518e-8
t53,0.0,0.0,2.2572339154556763e-9,6.034863769653278e-9,1.601713666719943e-9,2.5987076389955722e-9,8.103401241091969e-9,4.931811517749942e-8,7.609629379711759e-11,1.174496288631685e-10,0.0,0.0,3.3346144633264125e-9,4.010713489429176e-9,5.674395438543029e-9,0.0,1.0315498435418057e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.323045970772894e-8
t54,0.0,0.0,2.2636685474626324e-9,5.925093604209024e-9,1.5820236379699407e-9,2.5099087121631976e-9,7.877292077509615e-9,4.854198636906082e-8,7.80266260093917e-11,1.152075981071739e-10,0.0,0.0,3.1532161579184317e-9,3.680109486300477e-9,5.646765583549286e-9,0.0,1.0207452958863642e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.147537292984864e-8
t55,0.0,0.0,2.2717491711474256e-9,5.807310225412256e-9,1.5629706831133273e-9,2.410573625827534e-9,7.631212755465587e-9,4.7741641421103435e-8,7.993076794051349e-11,1.1296836619143655e-10,0.0,0.0,2.9479557049211507e-9,3.358175884611083e-9,6.1390021295507844e-9,0.0,1.0094843848830905e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.016443917377284e-8
t56,0.0,0.0,2.5138356831342182e-9,6.465826292996721e-9,1.764132146212436e-9,2.6206517481579827e-9,8.157229851246243e-9,5.0226255823072094e-8,8.381761550065401e-11,1.1358673578329977e-10,0.0,0.0,3.202509995863966e-9,3.734717417166697e-9,5.743045268488247e-9,0.0,1.0111897371666386e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.472672755133923e-8
t57,0.0,0.0,2.8045818811691093e-9,7.272481928977388e-9,2.0124588615580524e-9,2.8577216300253878e-9,8.701687619345935e-9,5.288622398793312e-8,8.688148984367096e-11,1.1416484458286432e-10,0.0,0.0,3.4506026418637875e-9,4.1162935382904035e-9,6.103690183954036e-9,0.0,1.0139955412541063e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.050818816166917e-8
t58,0.0,0.0,3.1723443853850363e-9,8.30741760188626e-9,2.3413696780602995e-9,3.1320811972322907e-9,9.290407211683162e-9,5.579851559071503e-8,9.035506022907196e-11,1.1480558118107753e-10,0.0,0.0,3.6979609644875897e-9,4.5479952737389766e-9,7.126255228153359e-9,0.0,1.0212589588076822e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.772163366863292e-8
t59,0.0,0.0,3.6472845307062207e-9,9.673884484845696e-9,2.8042565546206356e-9,3.4596768816691785e-9,9.95183912853281e-9,5.899667347588925e-8,9.336844217782814e-11,1.1543824618866899e-10,0.0,0.0,3.9500710044936406e-9,5.031061771613104e-9,6.7599971996013334e-9,0.0,1.0320481383993612e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0458675653417831e-7
t60,0.0,0.0,4.2881848307166815e-9,1.1576908177122327e-8,3.5034266786321947e-9,3.8659327603771964e-9,1.071411755536226e-8,6.253891897767653e-8,9.622275877579771e-11,1.160668593213509e-10,0.0,0.0,4.189595251559944e-9,5.577437743799107e-9,6.914992900522499e-9,0.0,1.0441216902949546e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1348621666289539e-7
t61,0.0,0.0,5.207261539648233e-9,1.4432399840847196e-8,4.688934890417573e-9,4.395432974101084e-9,1.162676355004013e-8,6.649906968861834e-8,9.9149311319526e-11,1.1670377258669372e-10,0.0,0.0,4.451085661993341e-9,6.238832548622055e-9,8.417144648674912e-9,0.0,1.0552176963092162e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2627830019650001e-7
t62,0.0,0.0,6.706451089713153e-9,1.918897188423641e-8,7.1149607816783815e-9,5.127075809423438e-9,1.2759359837199921e-8,7.097189476819424e-8,1.0217262625701083e-10,1.173168603102699e-10,0.0,0.0,4.7781909894238634e-9,7.1208513073675475e-9,8.1257548978507e-9,0.0,1.0658686523379199e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4221958771688871e-7
t63,0.0,0.0,9.391603114859148e-9,2.870800974504338e-8,1.4597109631147364e-8,6.213192783324462e-9,1.4230637674479495e-8,7.607505471133947e-8,1.0503421444012266e-10,1.1791598766720474e-10,0.0,0.0,5.234900575322183e-9,8.4895812035524e-9,8.26517503853468e-9,0.0,1.0745895605259845e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.715356736357625e-7
t64,0.0,0.0,1.638880828823559e-8,5.686351403877106e-8,38.1799591767507,8.037451001656984e-9,1.6172481814351417e-8,8.206923939482528e-8,1.0795661903336909e-10,1.1852339180375472e-10,0.0,0.0,5.927871865294773e-9,1.0783386620626594e-8,1.061647570605331e-8,0.0,1.0789011333293692e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1799593839443
t65,0.0,0.0,1.8602964148060803e-8,5.3685249581898265e-8,3.1698835350724854,7.72262685876548e-9,1.5663830928102463e-8,7.999783195747116e-8,1.0720784517582624e-10,1.1633803376927236e-10,0.0,0.0,5.460794599375832e-9,1.0393844829499203e-8,9.886940076492536e-9,0.0,1.0681723230944e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.169883736816932
t66,0.0,0.0,1.9237356361831455e-8,5.238854850753715e-8,4.261835023413538,7.499874290205029e-9,1.5200060032285597e-8,7.798447459811129e-8,1.0668082343256071e-10,1.142296713489706e-10,0.0,0.0,5.1999687935533615e-9,9.767866028681385e-9,9.536190707945758e-9,0.0,1.0516226647215333e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26183522055395
t67,0.0,0.0,2.126450835774152e-8,5.00951981993004e-8,2.199545293042921,7.232344499842108e-9,1.4766068772691403e-8,7.447633315214946e-8,1.0575783352784705e-10,1.1221881764875686e-10,0.0,0.0,5.22052362545938e-9,9.931678460255293e-9,1.1879021079505762e-8,0.0,1.0362400547022618e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1995454882301977
t68,0.0,0.0,4.693623566460891e-9,1.3498581783276985e-8,4.53889259806367e-9,4.127401778179406e-9,1.0610442375248224e-8,5.792535775613221e-8,1.0077280964212585e-10,1.0583164764287393e-10,0.0,0.0,3.6004373957533304e-9,4.5232458185249505e-9,7.362339388168302e-9,0.0,9.993891487832855e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111868658319713e-7
t69,0.0,0.0,2.645708595524707e-9,7.55619568403285e-9,2.2044917358470537e-9,2.8259688594262748e-9,8.234547909432215e-9,4.6611330549509156e-8,9.602423689292114e-11,1.00174515153021e-10,0.0,0.0,2.8052699283159766e-9,3.023794502382158e-9,5.2702306969310666e-9,0.0,9.606553160016456e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.146980274504757e-8
t70,0.0,0.0,1.811164461382633e-9,5.2099302096785484e-9,1.4794112485787242e-9,2.1234640208349335e-9,6.6514056782411825e-9,3.909732560985918e-8,9.163154534506023e-11,9.5076193118211e-11,0.0,0.0,2.317354643309844e-9,2.3566902084889937e-9,4.7068626926086164e-9,0.0,9.218544693611853e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.603250195838204e-8
t71,0.0,0.0,1.7968591291910178e-9,5.0523509000259856e-9,1.427959868323638e-9,2.047269642712283e-9,6.528757158169093e-9,3.8278860562795044e-8,9.045990679155534e-11,9.364329453035538e-11,0.0,0.0,2.3597066803412786e-9,2.4697095216358155e-9,4.292520822940872e-9,0.0,9.04839294929658e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45285814169499e-8
t72,0.0,0.0,1.7805374711361324e-9,4.897765748499712e-9,1.3789137264874574e-9,1.9646828231640246e-9,6.3482885630690535e-9,3.752792863667374e-8,8.94533595249018e-11,9.22707916536471e-11,0.0,0.0,2.3801523169255507e-9,2.523773317712662e-9,4.290417441852379e-9,0.0,8.908798429028169e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.336327218098954e-8
t73,0.0,0.0,1.751923208462392e-9,4.680410190108834e-9,1.3203932470307111e-9,1.8435411093811785e-9,6.061999104493096e-9,3.657465773182172e-8,8.821660234001132e-11,9.084971454055537e-11,0.0,0.0,2.3156244784777333e-9,2.4833605580890635e-9,4.655330988769184e-9,0.0,8.760747432477649e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.195391440783925e-8
t74,0.0,0.0,1.6969454676246068e-9,4.357469408266596e-9,1.3246683161562721e-9,1.717020305804445e-9,5.748740239456205e-9,3.571833602962747e-8,8.72570541811956e-11,8.969976505961935e-11,0.0,0.0,2.2592869534416456e-9,2.4755975426667677e-9,4.16320177435712e-9,0.0,8.68701386692239e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.972509299531116e-8
t75,0.0,0.0,1.849890636338218e-9,4.802082333949276e-9,1.4388196067432484e-9,1.886468421000387e-9,6.304305047240612e-9,3.837074920172599e-8,8.968584456934364e-11,9.228931362183133e-11,0.0,0.0,2.612371903587133e-9,2.9022664300408182e-9,4.461219084062147e-9,0.0,8.787951597761242e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.489802733885661e-8
t76,0.0,0.0,2.010279429405532e-9,5.251238740557638e-9,1.5503926085977815e-9,2.0460509683212493e-9,6.852864659450511e-9,4.1146996542762754e-8,9.233792629487915e-11,9.502951028146425e-11,0.0,0.0,2.962992335310402e-9,3.314088571338123e-9,5.253537243942408e-9,0.0,8.906516225447407e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.066487369851721e-8
t77,0.0,0.0,2.185296391194786e-9,5.711165243412447e-9,1.6713078011497192e-9,2.1981341751058645e-9,7.391487289755634e-9,4.430976761605141e-8,9.525606151318441e-11,9.793412517519144e-11,0.0,0.0,3.3154658581279336e-9,3.725089324426768e-9,5.0367145369417446e-9,0.0,9.056118420507855e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.582817960705976e-8
t78,0.0,0.0,2.3903997510884947e-9,6.2278481717514405e-9,1.8163474525230997e-9,2.359668112954374e-9,7.954393485970134e-9,4.8039324135033286e-8,9.836846851246534e-11,1.0113026252692713e-10,0.0,0.0,3.6749823955773556e-9,4.143847525664638e-9,5.3717614550726166e-9,0.0,9.253742147199836e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.227060863814683e-8
t79,0.0,0.0,2.6835846559886356e-9,7.002115168736632e-9,2.0478386340103426e-9,2.6019181410935134e-9,8.7292610689728e-9,5.3062165510058934e-8,1.0212578001600156e-10,1.0488312739808212e-10,0.0,0.0,4.125275837486976e-9,4.705962732568684e-9,6.375971835825885e-9,0.0,9.459797869228345e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.163570047084877e-8
t80,0.0,0.0,2.9582893373976895e-9,7.604052782122506e-9,2.211552145714955e-9,2.751116791145733e-9,9.286796027377399e-9,5.773552019149847e-8,1.0646365323702987e-10,1.0827254603759979e-10,0.0,0.0,4.3577323360369215e-9,5.086996485394252e-9,5.987203764615246e-9,0.0,9.651246219596922e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.829050852277377e-8
t81,0.0,0.0,3.2868162259592363e-9,8.272795331711107e-9,2.398130654493214e-9,2.914842508785857e-9,9.883088897411673e-9,6.309058948574961e-8,1.1059518421988552e-10,1.1181705331865195e-10,0.0,0.0,4.587190487520018e-9,5.504733061127092e-9,6.422829606758889e-9,0.0,9.856153921454233e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0668199003626977e-7
t82,0.0,0.0,3.6822932624516733e-9,9.065827126226614e-9,2.607407340295287e-9,3.1075536303023063e-9,1.0521219237466262e-8,6.956074473137996e-8,1.1530457349879335e-10,1.15671923518173e-10,0.0,0.0,4.806662375904503e-9,5.952871693283824e-9,7.487102892736032e-9,0.0,1.0065391044215854e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1712331269750559e-7
t83,0.0,0.0,4.195380687570916e-9,1.0081248185101338e-8,2.8775024500625138e-9,3.351194877377509e-9,1.1286472714860501e-8,7.759879181090727e-8,1.207231584177689e-10,1.1980570029356278e-10,0.0,0.0,5.0599097984370866e-9,6.5241586970503355e-9,7.166047514422046e-9,0.0,1.0358089261624097e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.284848164871171e-7
t84,0.0,0.0,4.88767877620038e-9,1.1447285588360002e-8,3.2440682459198243e-9,3.6796836260011344e-9,1.226543711058667e-8,8.79210542155978e-8,1.2674910127966115e-10,1.2427560758925324e-10,0.0,0.0,5.379731577885306e-9,7.256986015304137e-9,7.55318582523397e-9,0.0,1.0676303924676484e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.439928987292049e-7
t85,0.0,0.0,5.889276760824345e-9,1.3434037344158236e-8,3.777350193538102e-9,4.151214986260974e-9,1.3603785896134e-8,1.0182595399454801e-7,1.3342412421409096e-10,1.2913510834413058e-10,0.0,0.0,5.8010665541010695e-9,8.278674123190698e-9,9.190248351655513e-9,0.0,1.1006804894708677e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6632423548591626e-7
t86,0.0,0.0,7.494628516107686e-9,1.6660581332886312e-8,4.632180088224281e-9,4.884473805784297e-9,1.5569166761776188e-8,1.2173048157606707e-7,1.407715106373799e-10,1.3438857454943715e-10,0.0,0.0,6.395630234607038e-9,9.826779625888677e-9,9.123091992307629e-9,0.0,1.1344688565006836e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9670562090448607e-7
t87,0.0,0.0,1.047588996995568e-8,2.2800522368375482e-8,6.214844994994459e-9,6.161271233488922e-9,1.8770864237216142e-8,1.529728005795972e-7,1.4888102123500547e-10,1.401310986156011e-10,0.0,0.0,7.326636647489534e-9,1.249399006957433e-8,9.693008259896107e-9,0.0,1.1678866658153678e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4731562914702e-7
t88,0.0,0.0,1.820426583664134e-8,3.957482661788212e-8,1.0048206040365426e-8,8.94001826416198e-9,2.4978317522747004e-8,2.097665090934045e-7,1.5742293768024097e-10,1.4642956417903762e-10,0.0,0.0,9.047329145776796e-9,1.8512788985066416e-8,1.2781055063979894e-8,0.0,1.2010729147838851e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.522772763633631e-7
t89,0.0,0.0,2.223899662700873e-6,3.590994403328545e-7,36.160058949254974,1.997067558087513e-8,4.1883040459826094e-8,3.485291079085597e-7,1.6619608314058105e-10,1.533956543774226e-10,0.0,0.0,1.303723282026764e-8,4.300319767231197e-8,1.4060044209848928e-8,0.0,1.2286425726728568e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.16006201317983
t90,0.0,0.0,1.2611684710831265e-6,1.3939631394902457e-7,14.946074904704169,1.4993263483024438e-8,3.339173424967678e-8,2.8508945589309333e-7,1.6305127790285694e-10,1.5018485946886374e-10,0.0,0.0,8.94642729626332e-9,2.080628543636523e-8,1.2679174412410124e-8,0.0,1.2240857336792814e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94607668161094
t91,0.0,0.0,4.7019666143544166e-7,1.6014000849428505e-7,0.02065197530298009,1.3847950655994681e-8,3.1105589133186884e-8,2.4096073315437225e-7,1.6067220972332147e-10,1.4803242381757995e-10,0.0,0.0,8.02209040052784e-9,1.8165919840563127e-8,1.49345520574204e-8,0.0,1.2095908235836513e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020652933106148977
t92,0.0,0.0,4.58120061967651e-9,1.1995674902031464e-8,3.5783815508585464e-9,4.348622486336659e-9,1.3277184987802385e-8,9.711804659893352e-8,1.4621538111496299e-10,1.350041189163903e-10,0.0,0.0,3.5953524347084587e-9,4.018358670980833e-9,6.923092883733619e-9,0.0,1.1500213900323054e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4983213677409659e-7
t93,0.0,0.0,3.8595251817013855e-9,1.0242153896931915e-8,2.9321656278785303e-9,3.930120611031219e-9,1.2118439156017044e-8,8.866705427338647e-8,1.416922107823258e-10,1.3091351458322087e-10,0.0,0.0,3.3955457851405443e-9,3.7235937546500218e-9,6.437324984828615e-9,0.0,1.1287599127191039e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.356914049882032e-7
t94,0.0,0.0,3.3375180419090446e-9,8.95271379027256e-9,2.4931119592018943e-9,3.6261742590331885e-9,1.1246673049710881e-8,8.131493524617577e-8,1.3759811839774445e-10,1.2713457893996007e-10,0.0,0.0,3.250900301998495e-9,3.637948660508847e-9,7.191696691946361e-9,0.0,1.1040909637261982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2542681379446737e-7
t95,0.0,0.0,2.9331201471519393e-9,8.049714301327409e-9,2.1577670959461884e-9,3.3480010044745458e-9,1.0386553028862402e-8,7.504528882420634e-8,1.3374116015090483e-10,1.2351434587146366e-10,0.0,0.0,3.0793985346732807e-9,3.564036204361035e-9,6.232097305757831e-9,0.0,1.0792578824519064e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1516115774102854e-7
t96,0.0,0.0,2.6365206622381034e-9,7.28743981503266e-9,1.921683670724651e-9,3.099505031161203e-9,9.629901003544223e-9,6.972678936172799e-8,1.3018872510808557e-10,1.200988357959255e-10,0.0,0.0,2.9636230937868577e-9,3.3578687854221996e-9,5.944860824359476e-9,0.0,1.0543132663119575e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0692391113553258e-7
t97,0.0,0.0,2.4025939096243983e-9,6.665372175460797e-9,1.7280670375775898e-9,2.8790677060368888e-9,9.008418008058755e-9,6.514332668500175e-8,1.268349174721725e-10,1.1694554419335622e-10,0.0,0.0,2.8411542692884978e-9,3.1184800079403343e-9,6.455389201542724e-9,0.0,1.0289026179168123e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0058853972398894e-7
t98,0.0,0.0,2.422528842663266e-9,6.625519234374438e-9,1.7280559414128407e-9,2.8561100383185376e-9,8.914296274444404e-9,6.361127970448625e-8,1.2541765092833926e-10,1.1534709965351837e-10,0.0,0.0,2.963697052204161e-9,3.276086825488985e-9,5.8227098400869745e-9,0.0,1.0148424901181205e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.856253275307353e-8
t99,0.0,0.0,2.442300026152982e-9,6.576527011984614e-9,1.726179046418212e-9,2.8202749463029416e-9,8.79757204815817e-9,6.208892219548594e-8,1.235798039902333e-10,1.1379967585162428e-10,0.0,0.0,3.0797900928614704e-9,3.4784386942230953e-9,5.809409480553499e-9,0.0,1.0019102980820006e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.715698405179098e-8
t100,0.0,0.0,2.464573064796805e-9,6.525629000413742e-9,1.7248444942530822e-9,2.7742475747033495e-9,8.670762913140106e-9,6.067255567849349e-8,1.2137971173362498e-10,1.1234102021608981e-10,0.0,0.0,3.156642993814524e-9,3.6606939690353314e-9,6.450639748830115e-9,0.0,9.884449585251458e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.643315466528278e-8
t101,0.0,0.0,2.4806695572728736e-9,6.4542781817603685e-9,1.7241332175173218e-9,2.71796963723512e-9,8.526665564477642e-9,5.939985613934806e-8,1.1885443079481174e-10,1.1090837879842524e-10,0.0,0.0,3.191754591969384e-9,3.769445154211015e-9,5.7145055598845426e-9,0.0,9.766989681169282e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.430671031008127e-8
t102,0.0,0.0,2.2772660010581823e-9,5.915325338148918e-9,1.5628011439984779e-9,2.490500314598497e-9,7.940544787092944e-9,5.6161255306973364e-8,1.1546084900332035e-10,1.0827091236094573e-10,0.0,0.0,2.9200806622112066e-9,3.2641386215471316e-9,5.562148430807854e-9,0.0,9.62684486808852e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.841406081648173e-8
