Resource,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,Total
t9,1503.0704823453862,0.0,7.343877782215597e-5,3.562643028424094e-5,4.29957678725933e-5,1.925194571905089e-5,1.5545103253319145e-5,2.536120761831122e-5,33632.28794965054,2227.9999663241397,52.40049704391001,4502.769787565999,2.5336576294344645e-5,3.255740741136409e-5,1.1138331055283827e-5,4.4608249225430024e-5,2.543057254475716e-5,2.3674393172020552e-5,2.733207234841776e-5,5.113040699703149e-5,48306.038901717075,33748.39540245773,3.384707778790984e-5,3.633164399769514e-5,1.74214342273573e-5,1.3970266944171578e-7,2.144876224604306e-7,8.067713682892788e-6,20949.49908469256,0.0002001119594885331,0.000704955584330591,1.6660590585440734e-6,4.987914926783774e-6,144922.46353296816
t10,1503.0704827518377,0.0,7.231057664758983e-5,3.4340287256395645e-5,4.161571807355206e-5,1.8541482320927945e-5,1.5128018325193462e-5,2.5101851838447466e-5,33632.28795013572,2227.9999664164484,52.453259624315,4968.0686241509675,2.4887992472358116e-5,3.160509044323936e-5,1.1062952325638972e-5,4.481381054840909e-5,2.4984925877428142e-5,2.6389659602403873e-5,2.7508988222134205e-5,5.6752261428158826e-5,51117.211839915006,38603.36129044447,4.0818200156678315e-5,3.912389490366361e-5,2.3339268922822204e-5,2.579422209211593e-7,6.569696292940675e-7,1.0105748514964473e-5,26330.469123038038,0.0002070021848129891,0.0008822147946443704,1.940793532433148e-6,6.16516657312295e-6,158434.9242031454
t11,1503.0704829118047,0.0,7.175775170071945e-5,3.373081119439642e-5,4.096808975585439e-5,1.8196383833281402e-5,1.4899380384956681e-5,2.497673746037609e-5,33632.28795003568,2227.99996646192,52.490907555540005,5233.673415618347,2.4633466541059724e-5,3.103254638135277e-5,1.1029186504946543e-5,4.339353322600596e-5,2.485470473476397e-5,3.046413558554454e-5,2.6749380559623268e-5,5.5193569036698226e-5,64470.63357904515,39837.76118368086,4.521443175536238e-5,4.104826723952317e-5,2.4281240770994417e-5,4.649744106745312e-7,1.3891390936694942e-6,1.5704791263722144e-5,34352.772532673385,0.0002169190145889094,0.0013809592969802054,2.169294736644107e-6,7.5735413408262e-6,181310.69220558633
t12,1503.0704829856054,0.0,7.15871041746842e-5,3.3566104312797614e-5,4.08215608887685e-5,1.8133024581568156e-5,1.482789503277947e-5,2.4971043366342136e-5,33632.287950212776,2227.999966483015,52.53675479161,5452.733125730202,2.4538367263063007e-5,3.0807441683097965e-5,1.1048853423910147e-5,4.336362367960561e-5,2.4821188462031962e-5,3.264998543766034e-5,2.5935192527416252e-5,5.050669916420794e-5,77619.47910747628,39904.81004983771,4.9428026175232787e-5,4.2877466103195296e-5,3.091508209821653e-5,8.120688672975983e-7,2.8721008366921954e-6,2.0869068238707402e-5,38836.501515703254,0.00022434862430029123,0.0016405162808180718,3.095382108444329e-6,1.1117128619542692e-5,199229.4214276498
t13,1503.070483006817,0.0,7.175415845174331e-5,3.379574121799029e-5,4.112753458233604e-5,1.833998968047302e-5,1.4913569616806059e-5,2.5083748296064398e-5,33632.287951244856,2227.999966517676,52.581241349405005,5468.348929432963,2.4616890103110883e-5,3.087327441066417e-5,1.1183942707108235e-5,4.333986399925223e-5,2.483679463739178e-5,3.2773393452092785e-5,2.5025363077317044e-5,4.61023835379229e-5,83151.4063229336,40186.76710134527,5.0194689949302485e-5,3.980748813668059e-5,3.721859985748779e-5,1.774117058903383e-6,5.052217860059384e-6,3.919470802301022e-5,42896.15880611402,0.00017343899405243904,0.0018854711740859953,6.294732124944007e-6,1.4478084733331089e-5,209118.62349863607
t14,1503.0704830040959,0.0,7.231029333742804e-5,3.4469575274533384e-5,4.1966996187084264e-5,1.884727616459315e-5,1.5165519892204517e-5,2.5325533951716696e-5,33632.28795138848,2227.9999665586524,52.61888928063,5299.694750095965,2.4866903878321273e-5,3.1226989617124876e-5,1.137564521490721e-5,4.300000316653351e-5,2.488618279774396e-5,3.14103438181796e-5,2.357453398222232e-5,3.9968699909192704e-5,90669.93232951502,39570.79857517807,4.851263549014023e-5,3.332822647891462e-5,4.011432842590274e-5,3.961620512602047e-6,1.0264646892517914e-5,5.726706932251274e-5,46057.39851544743,0.00013631442541589545,0.0021644963835495967,1.1560310398529665e-5,1.4671596524823416e-5,219013.80441935407
t15,1503.070482927099,0.0,7.348133605646415e-5,3.5754560848976456e-5,4.3617415308803975e-5,1.973415551685025e-5,1.5619721620732923e-5,2.57242155451802e-5,33632.287949920894,2227.9999665457663,52.671651861035,4917.427446457789,2.5308120757521098e-5,3.2001227362783366e-5,1.1638000184366858e-5,4.280309226748456e-5,2.5051355708259615e-5,2.7450640903480504e-5,2.2919571167307612e-5,3.3652461505731535e-5,92824.38199876394,36393.85653364879,4.310649943892013e-5,2.563951568313773e-5,4.048357427411699e-5,6.0948512450292175e-6,1.212202300433134e-5,8.317267307635622e-5,50523.1976842961,0.00014622934186169292,0.0026114044966499828,1.9289285288844223e-5,1.3679301985257061e-5,222074.89715039884
t16,1503.0704865695475,0.0,7.587505990389737e-5,3.8129019167549086e-5,4.6892016106327844e-5,2.119839286179176e-5,1.636528779932903e-5,2.6343527713910617e-5,33632.28795023974,2227.9999663262865,52.709299542365,4296.660909091248,2.6050059242230597e-5,3.322597176767632e-5,1.2054636004599738e-5,4.2759125875257986e-5,2.5588099433130132e-5,2.2594228323460745e-5,1.957356695501348e-5,2.4996767376724884e-5,87375.53369357841,31614.631529452658,3.4613189828856805e-5,1.9289374620500444e-5,4.275439265150668e-5,7.309660310996901e-6,1.4068450702863378e-5,7.293040548997376e-5,47446.86655003203,0.00015491955704296026,0.0034097126067968997,1.7854233968211432e-5,1.2562227031556565e-5,208149.76460249219
t17,2426.2973222372675,0.0,8.308050078060722e-5,4.3374122470392004e-5,5.567258428706284e-5,2.3810569868628825e-5,1.7690888967944723e-5,2.7364304243738917e-5,33632.2879485503,2227.9999655749907,52.754187181635,3256.3794230497824,2.7516084646121708e-5,3.553936774322933e-5,1.26406472549267e-5,4.0140423341914616e-5,2.6944680274775847e-5,1.408465706878104e-5,1.2142847633025977e-5,1.471395833699523e-5,80483.29378314553,26472.39760777908,1.9668839951313827e-5,1.3264245255157573e-5,3.9786685946472354e-5,7.220996517858522e-6,1.5460284794435557e-5,7.265688337904953e-5,38544.00964486295,0.00019422916443579546,0.00353466881426745,1.934926449874549e-5,1.0918039464249095e-5,187095.4242443204
t18,3349.5241653740422,0.0,8167.506886538054,9.1886183230451e-5,0.0009679954725038686,3.350036720815939e-5,2.3028370580670775e-5,3.6423334250412776e-5,33632.287970825244,2227.999984083025,52.808783241655,1426.0519316506313,4.160315373373871e-5,7.458561968320954e-5,1.695333056884671e-5,38816.10850568814,2.993897036500468e-5,6.804656324180128e-6,3.5527224816911005e-6,6.151316605224055e-6,43816.10223497219,15496.466421173647,5.451593932363861e-6,3.7665158842695385e-6,2.5032589585806744e-5,1.1213437147945815e-5,1.9273216235922604e-5,6.542677383043066e-5,32841.28879049522,0.00029985612609897266,0.0038106357128883106,1.8361470678961676e-5,1.6191234607310177e-5,179826.151281674
t19,4272.75100882996,0.0,22285.634974733126,0.0001893246786771191,0.002408035575853118,6.214065963510915e-5,4.385244990455853e-5,8.441683920615804e-5,33632.28797458651,2227.9999862765553,52.853670631030006,145.6804606319911,5.1937727513681406e-5,0.00013995999744921897,4.8850829939424065e-5,70643.76388456942,3.2186898649751855e-5,4.6408260002671364e-7,3.413469499304881e-8,2.1686273843638177e-7,5669.243660936664,2346.5524887832776,6.686196804960929e-8,5.4013108091946634e-8,3.3913114555287347e-6,1.2433715625602242e-5,2.6942179784786302e-5,5.274878884375944e-5,31330.80654848008,0.0005871915192357663,0.00436203442625005,1.3400644046010317e-5,2.171979159081624e-5,172607.58279986263
t20,3349.524166645365,0.0,9137.110318124183,0.00011474025290404005,0.0014413615330455265,3.68915202680958e-5,2.400254034127733e-5,3.629952608814532e-5,33632.28797230943,2227.9999840159467,52.8995178671,0.0,4.352759148999047e-5,9.871381156852446e-5,1.7435806487702682e-5,64971.18090055502,3.044504669598609e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0044383486078248e-5,2.2403587726262456e-5,4.418057747769197e-5,46056.36988469612,0.0009531219031186089,0.004407441052263761,8.188563644764444e-6,2.736355524993704e-5,159427.38006037442
t21,2426.2973263237764,0.0,9137.110306987199,0.00010716043869720554,0.0014316360746371992,3.371099750697649e-5,2.1664999076133687e-5,3.0022456148822048e-5,33632.28797087396,2227.9999839680736,52.944080892765,0.0,4.188435076411291e-5,8.532726663054192e-5,1.5759679722416545e-5,43009.94315087008,3.019356848641113e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.011888130814293e-6,1.4423322330234939e-5,4.235096216972153e-5,55670.80633567902,0.001190669245994258,0.004005634008751424,6.650306522436962e-6,2.9949379763799e-5,146157.39625164383
t22,1503.0704968758039,0.0,9137.110296428942,0.00010100023591413584,0.001422494103606342,3.109462333455125e-5,2.0278721097044365e-5,2.8420304880347885e-5,33632.287969265715,2227.9999839129196,52.98165235612,0.0,4.0053259457596864e-5,7.338496050205215e-5,1.509161554725082e-5,24566.86572178788,3.0107830239430727e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034365658793908e-5,1.2964876668181916e-5,4.3292011431063024e-5,60659.790637957114,0.0012848000994203912,0.0035409599005290504,7.105830920588066e-6,3.065191891044733e-5,131780.1134506284
t23,1503.0704920946093,0.0,9137.110283212252,9.30336538341077e-5,0.00141001412183539,2.8186494046997246e-5,1.8913888280458913e-5,2.6782664309165337e-5,33632.28796889092,2227.9999838607605,53.034414936525,0.0,3.89127178001495e-5,7.590668333503497e-5,1.4564695151386437e-5,8020.514165149004,2.9928963828723676e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1939553373131045e-5,1.393044782627183e-5,4.462403517578595e-5,62325.3293380696,0.00135334433119208,0.0030363431073929803,9.055332076465935e-6,2.9244187615805155e-5,116899.35288093855
t24,1503.0704930873092,0.0,969.6034987549311,6.738773417583332e-5,0.0005218907714262117,2.4407562538411413e-5,1.731926976906821e-5,2.492082609288973e-5,33632.28797064659,2227.9999837905198,53.072062617855,0.0,3.6276619678235825e-5,6.530663923320391e-5,1.3783203389992199e-5,6047.516181789802,2.868706416232856e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2074151027887184e-5,1.3745274717543322e-5,6.0727799603973315e-5,56900.236666882825,0.0013733328289462776,0.002981291336027536,1.280116856884183e-5,2.4432818811538984e-5,101333.79213595491
t25,1503.0704750729974,0.0,3.318495953352155e-5,3.0156503286869578e-5,3.3503645560634294e-5,1.8329268869774623e-5,1.4348541864975164e-5,2.043755521872765e-5,32289.966240744216,2227.999738550406,53.125149561970005,0.0,2.5149532909575327e-5,2.9369922098130066e-5,1.0845193435858689e-5,8.267769008542562e-6,2.5036724511349334e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3829943147579215e-6,1.1354369663545746e-5,7.133233348459965e-5,53668.47418202292,0.0013663085863032942,0.0033237335277358504,1.2619390048292448e-5,1.343917447613847e-5,89742.64084075249
t26,1503.0704792679126,0.0,2.719635167088702e-5,2.4619160295328256e-5,2.60890689838221e-5,1.6371067468523657e-5,1.328819935289766e-5,1.896702749166904e-5,28110.67968310878,2227.9998324804956,53.162473129485,0.0,2.2744331853013708e-5,2.5710019398552178e-5,1.031698983116106e-5,7.599129545565048e-5,2.3266338610159094e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.639643096488645e-6,1.5915260327127936e-5,9.428007515200135e-5,50524.186574534084,0.0013372960288328961,0.0038184767975243394,1.7537300449162272e-5,1.2689972121300314e-5,82419.10463091567
t27,1503.0704797154206,0.0,2.509819668931705e-5,2.2643016221665646e-5,2.3625891194235804e-5,1.529086423716344e-5,1.2576877951378952e-5,1.8128256695791427e-5,27712.956127639314,2227.9998370348794,53.207284050990005,0.0,2.191802049663922e-5,2.4376732516793315e-5,9.95648686093805e-6,9.325662765708592e-5,2.2265296776141467e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.161538496678558e-6,1.9970493526554056e-5,0.0001053742763688012,46998.571415281775,0.0012710130277358012,0.004274046485583383,2.040085225478135e-5,1.307413767119743e-5,78495.81114389945
t28,1503.0704803367062,0.0,2.3717697520235503e-5,2.143225610326538e-5,2.2058634580713644e-5,1.4588785762408105e-5,1.2095805218186127e-5,1.755784725833518e-5,23828.038562008525,2227.999849496546,53.252807173244996,0.0,2.1367743707883906e-5,2.3200413912257897e-5,9.764517765381998e-6,4.4440772497702716e-5,2.1947313245782203e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.387165978613207e-6,2.441300498868832e-5,0.00011192571219442032,48314.286423125704,0.001233960119795402,0.004553556369815581,2.3100876102622597e-5,1.7268316036178535e-5,75926.65432592409
t29,1503.0704802773328,0.0,2.266949428983943e-5,2.0439590595232576e-5,2.089032281657119e-5,1.4008307008113625e-5,1.1659878788886947e-5,1.7051108660398953e-5,25103.918775412556,2227.999712903569,53.29769456262,21.12477340509058,2.0724087742606326e-5,2.218023035467035e-5,9.524248142877677e-6,5.4350649322668435e-5,2.138397697607885e-5,0.0,0.0,0.0,0.0,0.0,5.019467685063407e-7,1.47768007933915e-7,0.0,8.138060811877868e-6,2.2957880168939133e-5,0.00011569134923409066,47647.946612220956,0.0013573893093940248,0.004765762457761946,2.421383399840455e-5,2.3784205273933053e-5,76557.36460225083
t30,1503.0704816654838,0.0,2.1991774030128038e-5,1.97321098456848e-5,2.004971296720075e-5,1.357203812946432e-5,1.1333158716633675e-5,1.6714368281895136e-5,25224.215957259094,1670.9999771085102,53.33534224395,746.1591924387077,2.038503737539915e-5,2.160474136275476e-5,9.368177530869829e-6,948.9580607440537,2.048739382190176e-5,9.684993286445212e-7,2.8689820011903793e-6,3.1787009746204195e-6,3205.3883716825208,1411.4862598733798,1.2164606385837214e-5,5.560062218916157e-6,2.3110409241204415e-6,8.790893675973991e-6,2.3765953377520403e-5,0.00012386766869533494,49465.13170789215,0.0014704664130429368,0.004492648908402175,2.5115130220791648e-5,2.399295199392252e-5,84228.75172184617
t31,1471.7260984787908,0.0,2.0819310719609376e-5,1.8626078083884296e-5,1.8829269020936325e-5,1.2950495895666398e-5,1.0822312673962418e-5,1.606556880069058e-5,16816.14402324544,1114.00001577907,53.388104824355004,2644.985292551984,1.8969396929149028e-5,2.005397306351726e-5,8.900366566034308e-6,2.5904479267292724e-5,1.8653529017007703e-5,4.1937353339484545e-6,8.80604124790514e-6,1.0251948807933663e-5,16758.077145461135,12507.023600438844,1.9594096433055066e-5,1.064496993394867e-5,9.380986648843811e-6,4.734266356040142e-6,8.171784962547396e-6,3.665871105910847e-5,43005.96778640845,0.0004840913404491748,0.0011399516613891936,6.396614831925048e-6,1.2709450532921805e-5,94371.31401336846
t32,1046.9095213157836,0.0,2.047136882249532e-5,1.823457430415263e-5,1.836903667151073e-5,1.2700675752400255e-5,1.0648835356835825e-5,1.5912745208738772e-5,16816.144009543998,1114.000005412399,53.425676287710004,3338.3801594151655,1.866557324130139e-5,1.9706521628559768e-5,8.849585095860877e-6,94.78778972072008,1.782059430211619e-5,6.299318862212433e-6,1.183289588027386e-5,1.4936323047586627e-5,35251.774881869795,21544.166612309513,2.4506491835572797e-5,1.4409853195621741e-5,1.6650591239763743e-5,1.678708741934356e-6,4.996707562666719e-6,2.0065782814604905e-5,34330.00382191556,0.0002552912866256793,0.0009009746461890178,4.2082611261018725e-6,1.0711287190731103e-5,113589.59392573232
t33,1128.0861480120707,0.0,2.024580056386293e-5,1.8044872642042006e-5,1.813154751349787e-5,1.2588280295268775e-5,1.0555202156269355e-5,1.584312960708264e-5,16816.14400338109,1114.000004881607,53.478438868115,4000.7536750904806,1.8632950619515594e-5,1.937909755198074e-5,8.788334436098631e-6,2590.1794100239454,1.754486175689022e-5,8.389625383413597e-6,1.2366024509239456e-5,1.8367362787334498e-5,58931.71344560856,27808.955954382982,2.6412292037251983e-5,1.7966795464294163e-5,2.2823413103566052e-5,2.4212227414255197e-6,6.463485522071504e-6,2.758076211925673e-5,32768.45566888205,0.00019733218441427003,0.0009458623907226127,4.830361821924682e-6,7.592340109262644e-6,145211.76820729324
t34,1158.4931682589497,0.0,2.0162317472014607e-5,1.8011325545048886e-5,1.8071935488600793e-5,1.258360550512004e-5,1.0540107574031135e-5,1.586084422427374e-5,16816.14400418473,1114.000004962204,53.516086549445,4517.70782317134,1.8650536879513766e-5,1.928215014979171e-5,8.82712213009628e-6,3642.852109414907,1.7496086793002998e-5,1.0459829609357329e-5,1.2559196632212777e-5,2.0327696125156756e-5,78333.35464817878,32107.699733628768,2.6763198065798965e-5,1.9269081104002564e-5,2.63130718311912e-5,2.702894925032018e-6,7.170767304385964e-6,3.506454684321699e-5,36219.08976483123,0.0001598909416317927,0.0010594118469059166,6.101736268237243e-6,6.054467455251069e-6,173962.8588947557
t35,1165.7431276464902,0.0,2.0242108857202942e-5,1.81337413340814e-5,1.819823279543666e-5,1.2685834330279037e-5,1.0608149149316654e-5,1.5970943498084048e-5,16816.144005575814,1114.0000050730418,53.560973938820005,4860.236497773694,1.875048016619467e-5,1.9363227173024855e-5,8.888554967187304e-6,3641.51545613732,1.752412536680341e-5,1.2825897901568364e-5,1.3273847393780857e-5,2.1327518495149397e-5,89874.20321792942,35421.081616807634,2.7066603385300994e-5,1.9721871935309866e-5,2.7833643875966978e-5,2.5543657374143018e-6,7.583019946551597e-6,3.81192240256345e-5,38577.01638998151,0.00013323509469275255,0.001096499809810858,7.150483317806388e-6,6.50244952856956e-6,191523.50286492298
t36,1166.6839903398923,0.0,2.0479081957925586e-5,1.8423191322275347e-5,1.8516789040651065e-5,1.2908254821540881e-5,1.0766590164741456e-5,1.6181357069173802e-5,16816.14400433268,1114.0000051516304,53.606497061075004,5119.225092393903,1.8956339373440902e-5,1.961016531946188e-5,8.992390805886768e-6,3380.6236681964274,1.7600846796421172e-5,1.4251350008727577e-5,1.3235510657733443e-5,2.2086234623258476e-5,99485.44319202391,38216.70385397316,2.7311512242355653e-5,2.1982775133812422e-5,2.8479381789972558e-5,2.6435482574501627e-6,7.521952250870954e-6,3.527772878262128e-5,43771.47626259335,0.00011605745713221677,0.0011089383788596419,7.495209470347042e-6,6.0751937994375695e-6,209123.90813985723
t37,1166.4779779496143,0.0,2.0895815924178857e-5,1.891195595108558e-5,1.9062720318764083e-5,1.3278213496246104e-5,1.1028874042553777e-5,1.6510123134504725e-5,16816.144004286805,1114.0000051657191,53.65130798258,5291.767267384757,1.929468438304242e-5,2.004180690135665e-5,9.214232597097409e-6,3266.9161646455186,1.780050342622486e-5,1.5806290812714775e-5,1.2937956746508598e-5,2.315289312469944e-5,105377.0957680927,38781.476553865214,2.822001747904493e-5,2.3563557247220472e-5,2.977269218518066e-5,3.855255835577315e-6,9.350464027666101e-6,3.465770500980271e-5,46638.518162186134,9.043397085602492e-5,0.0011527409860685456,7.769512683862079e-6,6.037832152655347e-6,218506.04881589708
