Resource,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AnnualSum,2.092263453910909e7,0.0,1.0243784753826113e7,0.8193025997937057,1.0435465853220414e8,0.25452639292859053,0.18229074476680476,0.2933975696278857,2.721094487072627e8,1.8878321085812528e7,473817.06427601905,2.1815323426342834e7,0.3179139937794909,0.6567851044771232,0.14145102176649765,9.613325271523777e7,0.24798021135946036,0.11630251485980715,0.07025104487371361,0.18685720446055668,4.191136717768762e8,1.4523716071489385e8,0.20410841218153492,0.15270306912230322,0.1976802230995372,0.06830584493730928,0.24248961899353597,0.7543130159937018,2.670729339639308e8,5.738587187406565,23.915508654516735,0.1266523753007266,0.09674903916278528
Capacity,11123.215,6261.984,26218.711082157868,0.001353307741737808,42679.31273184997,5364.892085504957,24934.139637769455,0.005457014194917065,33632.287987595875,2227.999997122203,249.895,8502.199998103557,6.173690938762984e-5,0.00015163035937288557,5.624284212313659e-5,70643.76388830166,3.97266570475061e-5,6.1007971883830434e-5,4.168333814042174e-5,8.655650912324162e-5,148487.77532599145,52208.6998683676,9.409535216401907e-5,7.266027140986377e-5,9.539710110142985e-5,4.728396702713758e-5,0.00012102336686073759,0.00034616019258304487,95535.9998603287,0.002445946843893154,0.010127105389815538,7.107612491707126e-5,5.620439092542118e-5
CapacityFactor,0.21472466371952023,0.0,0.04460104150614812,0.0,0.27911958956276234,0.0,0.0,0.0,0.9235982537561365,0.9672618884494538,0.21644573107738121,0.29290462762859515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3222085208934566,0.3175636359131031,0.0,0.0,0.0,0.0,0.0,0.0,0.3191234497397445,0.0,0.0,0.0,0.0
