,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions
t21,0.0,0.0,0.0,0.0,0.0,5.824694955452679e-5,6.719896175672373e-5,6.306406485775116e-5,5.654796286241431e-5,5.866482778782313e-5
t22,0.0,0.0,0.0,0.0,0.0,5.824481372441909e-5,6.723664092517196e-5,6.306547363540357e-5,5.654766597085481e-5,5.8664486356737984e-5
t23,0.0,0.0,0.0,0.0,0.0,5.8240524129224124e-5,6.728141543132813e-5,6.306794582649168e-5,5.6547453843895746e-5,5.866458684092279e-5
t24,0.0,0.0,0.0,0.0,0.0,5.823785088582509e-5,6.731394828868396e-5,6.306713336487796e-5,5.6547593505772177e-5,5.866424526728346e-5
t25,0.0,0.0,0.0,0.0,0.0,5.823744396393341e-5,6.734447855063943e-5,6.30697781096291e-5,5.654703113842979e-5,5.8663868741213235e-5
t26,0.0,0.0,0.0,0.0,0.0,5.823633301831738e-5,6.73604138966967e-5,6.306772919878066e-5,5.65479084725144e-5,5.866391827949982e-5
t27,0.0,0.0,0.0,0.0,0.0,5.8235821399644354e-5,6.738269497026669e-5,6.306445923008627e-5,5.6547528660612756e-5,5.8663607677229504e-5
t28,0.0,0.0,0.0,0.0,0.0,5.823491095121969e-5,6.740185360214437e-5,6.307333651391563e-5,5.65474868857736e-5,5.866373241456291e-5
t29,0.0,0.0,0.0,0.0,0.0,5.823456872340702e-5,6.742346005985288e-5,6.307687224093797e-5,5.6547162627897246e-5,5.86637794989789e-5
t30,0.0,0.0,0.0,0.0,0.0,5.8235544913740236e-5,6.744361884161864e-5,6.307952141602159e-5,5.654666109303399e-5,5.8663672928615666e-5
t31,0.0,0.0,0.0,0.0,0.0,5.8236760121650806e-5,6.745066826926978e-5,6.308291705272354e-5,5.654732171938109e-5,5.8663943679038535e-5
t32,0.0,0.0,0.0,0.0,0.0,5.823586989750848e-5,6.746922032888545e-5,6.308250475700643e-5,5.6547071809107704e-5,5.8663759209065994e-5
t33,0.0,0.0,0.0,0.0,0.0,5.8234015992952824e-5,6.748956861356661e-5,6.308382905110134e-5,5.6546795240218224e-5,5.86637690775614e-5
t34,0.0,0.0,0.0,0.0,0.0,5.822766068033175e-5,6.750740627098872e-5,6.308527109219064e-5,5.6546801198323645e-5,5.8664040307145635e-5
t35,0.0,0.0,0.0,0.0,0.0,5.821985454925728e-5,6.751335738070214e-5,6.308886636399057e-5,5.6546294883219714e-5,5.8663845731540325e-5
t36,0.0,0.0,0.0,0.0,0.0,5.8215961907676535e-5,6.75039568855248e-5,6.309183113502358e-5,5.654679143692455e-5,5.86641936305932e-5
t37,0.0,0.0,0.0,0.0,0.0,5.821174065359599e-5,6.749947511348306e-5,6.309219189205682e-5,5.654654764197194e-5,5.866406371322443e-5
t38,0.0,0.0,0.0,0.0,0.0,5.821038380072522e-5,6.749226992019966e-5,6.309069851145834e-5,5.6546052200262285e-5,5.8664236995628776e-5
t39,0.0,0.0,0.0,0.0,0.0,5.821408843928199e-5,6.748140193669711e-5,6.308636000208997e-5,5.6545767122499903e-5,5.8664226983416146e-5
t40,0.0,0.0,0.0,0.0,0.0,5.822004248114814e-5,6.748125428108997e-5,6.308324154079571e-5,5.6545615672393175e-5,5.866391067633143e-5
t41,0.0,0.0,0.0,0.0,0.0,5.8228478318396324e-5,6.747878880044932e-5,6.308479137195909e-5,5.6546266955258026e-5,5.866438186448684e-5
t42,0.0,0.0,0.0,0.0,0.0,5.823228850282719e-5,6.749232258927082e-5,6.308479740677662e-5,5.6545877945513064e-5,5.866442356533515e-5
t43,0.0,0.0,0.0,0.0,0.0,5.823210590749497e-5,6.750901491396537e-5,6.308407448572735e-5,5.654636525353513e-5,5.8664368517561145e-5
t44,0.0,0.0,0.0,0.0,0.0,5.8230578299143005e-5,6.752684252998193e-5,6.308315816040818e-5,5.6546647886439034e-5,5.8664098547348395e-5
t45,0.0,0.0,0.0,0.0,0.0,5.8229764671609453e-5,6.753354776725013e-5,6.308191829962027e-5,5.6546466808543775e-5,5.866360925658808e-5
t46,0.0,0.0,0.0,0.0,0.0,5.823098759400106e-5,6.752187385575728e-5,6.308407893616825e-5,5.6547057462758584e-5,5.866368839186332e-5
t47,0.0,0.0,0.0,0.0,0.0,5.823142293216796e-5,6.748144089294885e-5,6.308519216742323e-5,5.654709301863295e-5,5.8664154615650306e-5
t48,0.0,0.0,0.0,0.0,0.0,5.823062004089904e-5,6.746753258008269e-5,6.308472505798312e-5,5.654684389000184e-5,5.8664222223022786e-5
t49,0.0,0.0,0.0,0.0,0.0,5.823009324637342e-5,6.74597469729851e-5,6.308486097337764e-5,5.65468144334775e-5,5.866437659608164e-5
t50,0.0,0.0,0.0,0.0,0.0,5.822934863049191e-5,6.744441334967373e-5,6.308642254707896e-5,5.65463039469705e-5,5.866420740008066e-5
t51,0.0,0.0,0.0,0.0,0.0,5.822928918980033e-5,6.74291157504552e-5,6.309120527538593e-5,5.6546900973466e-5,5.8664288728899966e-5
t52,0.0,0.0,0.0,0.0,0.0,5.822812391596482e-5,6.742401488896515e-5,6.309292229258074e-5,5.6546313756918704e-5,5.866435760711899e-5
t53,0.0,0.0,0.0,0.0,0.0,5.82276762297473e-5,6.741420171429448e-5,6.309342454003942e-5,5.654603725193694e-5,5.866479501860994e-5
t54,0.0,0.0,0.0,0.0,0.0,5.82284028143841e-5,6.74173870982243e-5,6.30934496166662e-5,5.6545741830724936e-5,5.866551513941128e-5
t55,0.0,0.0,0.0,0.0,0.0,5.8229510847780826e-5,6.743072996959777e-5,6.309295132549045e-5,5.654535957863756e-5,5.866555465553032e-5
t56,0.0,0.0,0.0,0.0,0.0,5.82313152418963e-5,6.742492360478972e-5,6.309499986545758e-5,5.654615973667716e-5,5.866569275969142e-5
t57,0.0,0.0,0.0,0.0,0.0,5.823043082923037e-5,6.743346225031148e-5,6.309509892238743e-5,5.6545854212059724e-5,5.866529506656536e-5
t58,0.0,0.0,0.0,0.0,0.0,5.8228369807108776e-5,6.744245574632842e-5,6.309448313320987e-5,5.654549804035739e-5,5.866519077292755e-5
t59,0.0,0.0,0.0,0.0,0.0,5.82278019533792e-5,6.746225078812639e-5,6.309244512426215e-5,5.654565517438196e-5,5.866491814836134e-5
t60,0.0,0.0,0.0,0.0,0.0,5.822738157428844e-5,6.746116529236596e-5,6.308979780679801e-5,5.654494138065405e-5,5.866474339443796e-5
t61,0.0,0.0,0.0,0.0,0.0,5.822831662577394e-5,6.743780962125903e-5,6.309156177336984e-5,5.654558102203295e-5,5.866484736120833e-5
t62,0.0,0.0,0.0,0.0,0.0,5.8226446748783815e-5,6.741556074996398e-5,6.309103589057042e-5,5.654511115692833e-5,5.866476344568998e-5
t63,0.0,0.0,0.0,0.0,0.0,5.822676022551952e-5,6.740426434746023e-5,6.308774103108934e-5,5.65445573743725e-5,5.86650707421634e-5
t64,0.0,0.0,0.0,0.0,0.0,5.8228553980615754e-5,6.739355323162153e-5,6.308508576970884e-5,5.65440871653606e-5,5.86652413966731e-5
t65,0.0,0.0,0.0,0.0,0.0,5.823191336948354e-5,6.739190418592503e-5,6.308314876620306e-5,5.654339026467565e-5,5.8665321272104245e-5
t66,0.0,0.0,0.0,0.0,0.0,5.8237566346255895e-5,6.738290027620515e-5,6.308220984283304e-5,5.654411191475862e-5,5.866549139003e-5
t67,0.0,0.0,0.0,0.0,0.0,5.823732971114933e-5,6.73910288088947e-5,6.307732690520568e-5,5.6543856556308186e-5,5.866532625285496e-5
t68,0.0,0.0,0.0,0.0,0.0,5.823750389863013e-5,6.739523816113894e-5,6.307047743208568e-5,5.654374374096735e-5,5.866538545345986e-5
t69,0.0,0.0,0.0,0.0,0.0,5.823710247699219e-5,6.740063896867106e-5,6.307221663813446e-5,5.654341454405867e-5,5.866523956790898e-5
t70,0.0,0.0,0.0,0.0,0.0,5.82365508959995e-5,6.739952892620711e-5,6.307184669702862e-5,5.65428308626823e-5,5.866467020436037e-5
t71,0.0,0.0,0.0,0.0,0.0,5.8236872192480283e-5,6.735581305700498e-5,6.308230847646478e-5,5.654345578364737e-5,5.866422348222968e-5
t72,0.0,0.0,0.0,0.0,0.0,5.823524206597592e-5,6.734559545732676e-5,6.30848540633599e-5,5.654302542788533e-5,5.866327348709921e-5
t73,0.0,0.0,0.0,0.0,0.0,5.8236167100511e-5,6.733800894484549e-5,6.308580512148085e-5,5.65425563198109e-5,5.866277957559283e-5
t74,0.0,0.0,0.0,0.0,0.0,5.8236558448451405e-5,6.731365399486903e-5,6.308576429623329e-5,5.654202088427888e-5,5.866233592281336e-5
t75,0.0,0.0,0.0,0.0,0.0,5.823716435314504e-5,6.72982550039782e-5,6.308544981253976e-5,5.6541295643383174e-5,5.86617853142937e-5
t76,0.0,0.0,0.0,0.0,0.0,5.823875441676233e-5,6.727832944730012e-5,6.30881045117114e-5,5.654195914796758e-5,5.866183883264624e-5
t77,0.0,0.0,0.0,0.0,0.0,5.8240916815956864e-5,6.727091065709566e-5,6.308729599485422e-5,5.654144089650137e-5,5.866162055633012e-5
t78,0.0,0.0,0.0,0.0,0.0,5.8243889683731625e-5,6.726799632411203e-5,6.308500296481245e-5,5.654117074337209e-5,5.8661753617372445e-5
t79,0.0,0.0,0.0,0.0,0.0,5.824586184243075e-5,6.726532436729293e-5,6.308094947763078e-5,5.6541002375072015e-5,5.866162664197652e-5
t80,0.0,0.0,0.0,0.0,0.0,5.824803998001009e-5,6.726421933977723e-5,6.30732937527985e-5,5.6540850333704895e-5,5.8661166787911444e-5
t81,0.0,0.0,0.0,0.0,0.0,5.824694027432318e-5,6.725978829711559e-5,6.307435715897148e-5,5.654212131830316e-5,5.866094358827671e-5
t82,0.0,0.0,0.0,0.0,0.0,5.824590280725486e-5,6.725464664782745e-5,6.30752297863418e-5,5.654217453925005e-5,5.866026950739955e-5
t83,0.0,0.0,0.0,0.0,0.0,5.825024439473963e-5,6.726655153642336e-5,6.308114245247294e-5,5.654223777016002e-5,5.8659928400166764e-5
t84,0.0,0.0,0.0,0.0,0.0,5.8248058228062416e-5,6.727564932758662e-5,6.307936631737911e-5,5.654222796351905e-5,5.865972915234207e-5
t85,0.0,0.0,0.0,0.0,0.0,5.8246691499538204e-5,6.726877755483928e-5,6.307234873908313e-5,5.654191518140699e-5,5.8659325347369314e-5
t86,0.0,0.0,0.0,0.0,0.0,5.824494349554617e-5,6.725349501106461e-5,6.307158622644587e-5,5.654278780921812e-5,5.865934175741533e-5
t87,0.0,0.0,0.0,0.0,0.0,5.8244120834461936e-5,6.726012223182503e-5,6.306665509797776e-5,5.6542544385913886e-5,5.865914801452343e-5
t88,0.0,0.0,0.0,0.0,0.0,5.824376249166512e-5,6.726289692980906e-5,6.306096624236613e-5,5.6542482831415435e-5,5.8659405706942564e-5
t89,0.0,0.0,0.0,0.0,0.0,5.8244248016948294e-5,6.727298875814294e-5,6.305208666634822e-5,5.654248532114498e-5,5.865987381364647e-5
t90,0.0,0.0,0.0,0.0,0.0,5.8245726617355574e-5,6.728315222655069e-5,6.304706774312808e-5,5.654251666777977e-5,5.866007229241344e-5
t91,0.0,0.0,0.0,0.0,0.0,5.824329333394767e-5,6.728494417072424e-5,6.304673255183213e-5,5.65436484453847e-5,5.866036993619746e-5
t92,0.0,0.0,0.0,0.0,0.0,5.8243436928759894e-5,6.72925325007605e-5,6.304495108078843e-5,5.654371194266513e-5,5.866031356764308e-5
t93,0.0,0.0,0.0,0.0,0.0,5.8243306693374315e-5,6.729066999046696e-5,6.304536741546892e-5,5.6543968685121974e-5,5.8660770916002534e-5
t94,0.0,0.0,0.0,0.0,0.0,5.824320520923785e-5,6.727671485709053e-5,6.304916326015856e-5,5.6544342419953265e-5,5.8661310047384095e-5
t95,0.0,0.0,0.0,0.0,0.0,5.824329969817526e-5,6.723399839882446e-5,6.305919864563581e-5,5.65442223228251e-5,5.866181959480841e-5
t96,0.0,0.0,0.0,0.0,0.0,5.82393654790168e-5,6.721408442439714e-5,6.306569465348578e-5,5.654552797549158e-5,5.86621739611379e-5
t97,0.0,0.0,0.0,0.0,0.0,5.823917515112781e-5,6.721337626824762e-5,6.307032980674019e-5,5.6545322142783445e-5,5.8662525237680106e-5
t98,0.0,0.0,0.0,0.0,0.0,5.82395050800947e-5,6.720944049286046e-5,6.307477912700856e-5,5.654532391297697e-5,5.866300725031544e-5
t99,0.0,0.0,0.0,0.0,0.0,5.824049333111394e-5,6.720524818976519e-5,6.308013739119778e-5,5.654525858772065e-5,5.866326229374414e-5
t100,0.0,0.0,0.0,0.0,0.0,5.8241485445105175e-5,6.72063474140355e-5,6.30803774522193e-5,5.654500050905734e-5,5.8663295286761335e-5
t101,0.0,0.0,0.0,0.0,0.0,5.82404170765809e-5,6.719986367455122e-5,6.308196155555313e-5,5.654596343183306e-5,5.866345808225852e-5
t102,0.0,0.0,0.0,0.0,0.0,5.8241957491943195e-5,6.720400255138932e-5,6.307929667821052e-5,5.6545944042731244e-5,5.8663465347282224e-5
t103,0.0,0.0,0.0,0.0,0.0,5.824230407617551e-5,6.720587274757174e-5,6.307200041202321e-5,5.654598917016992e-5,5.86635637187015e-5
t104,0.0,0.0,0.0,0.0,0.0,5.8242834484540966e-5,6.720829255013478e-5,6.306600334952667e-5,5.6546107819440615e-5,5.8663769360488096e-5
t105,0.0,0.0,0.0,0.0,0.0,5.824326821988102e-5,6.722091059208888e-5,6.30591866954289e-5,5.654574694415672e-5,5.8663504299656034e-5
t106,0.0,0.0,0.0,0.0,0.0,5.8240424706159806e-5,6.721235543366361e-5,6.30479564145233e-5,5.6546645773513606e-5,5.8663212079186925e-5
t107,0.0,0.0,0.0,0.0,0.0,5.823942549505021e-5,6.719818422799208e-5,6.30340589644792e-5,5.654626902940467e-5,5.8662860309245225e-5
t108,0.0,0.0,0.0,0.0,0.0,5.8237917249707075e-5,6.720086219818633e-5,6.302949301764084e-5,5.654582644618419e-5,5.8662801485897265e-5
t109,0.0,0.0,0.0,0.0,0.0,5.8237407780395623e-5,6.720138264135732e-5,6.302799679951675e-5,5.654536881116968e-5,5.866269706771388e-5
t110,0.0,0.0,0.0,0.0,0.0,5.823713841343286e-5,6.720284312295894e-5,6.302579704206112e-5,5.654492373033097e-5,5.866231543741774e-5
t111,0.0,0.0,0.0,0.0,0.0,5.8236715167461055e-5,6.719598325091521e-5,6.302510163605478e-5,5.654603644928576e-5,5.866250345049821e-5
t112,0.0,0.0,0.0,0.0,0.0,5.8237448741604597e-5,6.720413619480072e-5,6.302273448802814e-5,5.654605819985364e-5,5.8662575171991105e-5
t113,0.0,0.0,0.0,0.0,0.0,5.823909825902544e-5,6.721325105394637e-5,6.302120612215528e-5,5.654601362641873e-5,5.866292971850515e-5
t114,0.0,0.0,0.0,0.0,0.0,5.824181764347892e-5,6.723090632013573e-5,6.30207833895074e-5,5.6546009063246597e-5,5.8662946008856e-5
t115,0.0,0.0,0.0,0.0,0.0,5.8243539837592656e-5,6.724383882682908e-5,6.302091575028532e-5,5.6546079158707716e-5,5.866263468345414e-5
t116,0.0,0.0,0.0,0.0,0.0,5.824230756619956e-5,6.724614544172221e-5,6.302412196150791e-5,5.654730347898406e-5,5.86625476721581e-5
t117,0.0,0.0,0.0,0.0,0.0,5.824225400891209e-5,6.725345327941055e-5,6.302541382210701e-5,5.654729708967694e-5,5.866249123823687e-5
t118,0.0,0.0,0.0,0.0,0.0,5.824171581155318e-5,6.725634826172952e-5,6.302518330478896e-5,5.654737979410961e-5,5.866287036692442e-5
t119,0.0,0.0,0.0,0.0,0.0,5.824285632202662e-5,6.724538265849578e-5,6.302322051236559e-5,5.654714624510058e-5,5.866290860047902e-5
t120,0.0,0.0,0.0,0.0,0.0,5.824220213387829e-5,6.724249270627937e-5,6.301906998832418e-5,5.65470519858583e-5,5.866251530938202e-5
t121,0.0,0.0,0.0,0.0,0.0,5.82404887813209e-5,6.72438241372987e-5,6.301807491971754e-5,5.654790696919281e-5,5.8662742602058664e-5
t122,0.0,0.0,0.0,0.0,0.0,5.824020817192409e-5,6.725247998097098e-5,6.301514747257405e-5,5.654797677284578e-5,5.86628235097614e-5
t123,0.0,0.0,0.0,0.0,0.0,5.824040448781564e-5,6.72637927103903e-5,6.301254530178705e-5,5.6547890796170964e-5,5.866307265278298e-5
t124,0.0,0.0,0.0,0.0,0.0,5.8241359198048354e-5,6.727304066416093e-5,6.301009961362416e-5,5.654772074602865e-5,5.866315206499343e-5
t125,0.0,0.0,0.0,0.0,0.0,5.8242637579203655e-5,6.728945143610841e-5,6.300820103533091e-5,5.654732715745823e-5,5.866259424752693e-5
t126,0.0,0.0,0.0,0.0,0.0,5.8241359314584475e-5,6.729622369037376e-5,6.300993484884443e-5,5.654800522637662e-5,5.866276569275527e-5
t127,0.0,0.0,0.0,0.0,0.0,5.824131446312867e-5,6.730960405896825e-5,6.300955724147778e-5,5.65475295404024e-5,5.866294294351235e-5
t128,0.0,0.0,0.0,0.0,0.0,5.823938494446139e-5,6.732198545702241e-5,6.300847241780182e-5,5.65475352392908e-5,5.866319223195578e-5
t129,0.0,0.0,0.0,0.0,0.0,5.8233025287029425e-5,6.73339208109925e-5,6.30073985168667e-5,5.654735362394728e-5,5.86631333675051e-5
t130,0.0,0.0,0.0,0.0,0.0,5.821942306323364e-5,6.733911480576507e-5,6.300582017508057e-5,5.654724742251886e-5,5.8662674479408246e-5
t131,0.0,0.0,0.0,0.0,0.0,5.8206754948173886e-5,6.732830338635161e-5,6.30069933707866e-5,5.6547774616322385e-5,5.8662814375890916e-5
t132,0.0,0.0,0.0,0.0,0.0,5.820357662409428e-5,6.734883726258316e-5,6.300667673974417e-5,5.654728184247042e-5,5.866289252073707e-5
t133,0.0,0.0,0.0,0.0,0.0,5.820462046196683e-5,6.735402721631372e-5,6.300602097724623e-5,5.654725972650499e-5,5.8663184620334005e-5
t134,0.0,0.0,0.0,0.0,0.0,5.8202281944891976e-5,6.73604319030674e-5,6.300609531211307e-5,5.654733318141995e-5,5.8663256108168334e-5
t135,0.0,0.0,0.0,0.0,0.0,5.8205763606044135e-5,6.73656757473682e-5,6.300699908215838e-5,5.6547285600463105e-5,5.866305692604179e-5
t136,0.0,0.0,0.0,0.0,0.0,5.8214275718325967e-5,6.735423588770496e-5,6.301249173702767e-5,5.654793055395757e-5,5.866335610747656e-5
t137,0.0,0.0,0.0,0.0,0.0,5.822541355334038e-5,6.734434642431363e-5,6.301711156711087e-5,5.6547737258744817e-5,5.8663511215094905e-5
t138,0.0,0.0,0.0,0.0,0.0,5.8235071976016985e-5,6.733002855880928e-5,6.30193748401798e-5,5.654750307718879e-5,5.8663625529384696e-5
t139,0.0,0.0,0.0,0.0,0.0,5.8239861639772385e-5,6.733352353817978e-5,6.301999511307158e-5,5.654736621153748e-5,5.866366841136294e-5
t140,0.0,0.0,0.0,0.0,0.0,5.8243215019516316e-5,6.73383374587722e-5,6.302039272062318e-5,5.65469867290519e-5,5.8663663447318856e-5
t141,0.0,0.0,0.0,0.0,0.0,5.824165632310234e-5,6.733469206760531e-5,6.302350597807999e-5,5.654764413862992e-5,5.866402485635266e-5
t142,0.0,0.0,0.0,0.0,0.0,5.824099398252155e-5,6.734212655914022e-5,6.30252062324667e-5,5.654719990098e-5,5.8664008341941375e-5
t143,0.0,0.0,0.0,0.0,0.0,5.8240447474940184e-5,6.73373272495894e-5,6.302842148591378e-5,5.654696673403476e-5,5.8664694782450166e-5
t144,0.0,0.0,0.0,0.0,0.0,5.8239706192306736e-5,6.733551680378537e-5,6.303077852793946e-5,5.654701226522837e-5,5.866457850503754e-5
t145,0.0,0.0,0.0,0.0,0.0,5.82393914221876e-5,6.733665929307056e-5,6.303164918265468e-5,5.65466658167838e-5,5.86642098608414e-5
t146,0.0,0.0,0.0,0.0,0.0,5.823735484390819e-5,6.732696833188535e-5,6.303337568625442e-5,5.654732848318598e-5,5.866375108438364e-5
t147,0.0,0.0,0.0,0.0,0.0,5.82376589112826e-5,6.733283281189967e-5,6.302963790098427e-5,5.654714070999114e-5,5.8663560116745896e-5
t148,0.0,0.0,0.0,0.0,0.0,5.823807939041645e-5,6.732898278680543e-5,6.302494359925941e-5,5.654704514895875e-5,5.866396192801267e-5
t149,0.0,0.0,0.0,0.0,0.0,5.823860199824541e-5,6.733771733402258e-5,6.302276188883674e-5,5.654677933714307e-5,5.866467282785137e-5
t150,0.0,0.0,0.0,0.0,0.0,5.824044384429289e-5,6.735423295196007e-5,6.302286420234588e-5,5.654630768883178e-5,5.866475159449487e-5
t151,0.0,0.0,0.0,0.0,0.0,5.823839103525269e-5,6.735624080757524e-5,6.30272396753947e-5,5.6546897268295034e-5,5.8664956345746545e-5
t152,0.0,0.0,0.0,0.0,0.0,5.8236830996494926e-5,6.736811975789092e-5,6.303120262470293e-5,5.65465410561699e-5,5.866501208624381e-5
t153,0.0,0.0,0.0,0.0,0.0,5.822903352559779e-5,6.737675924700061e-5,6.303544102079812e-5,5.654628025094041e-5,5.866499687780419e-5
t154,0.0,0.0,0.0,0.0,0.0,5.8211450101202046e-5,6.738087887873481e-5,6.303765702454816e-5,5.654593864286982e-5,5.866480499889409e-5
t155,0.0,0.0,0.0,0.0,0.0,5.819605456771783e-5,6.736359597458663e-5,6.303963956999106e-5,5.6545707777221795e-5,5.866429771922509e-5
t156,0.0,0.0,0.0,0.0,0.0,5.8186213837811555e-5,6.735533779074432e-5,6.3041243514714e-5,5.6546085666167835e-5,5.866429422254511e-5
t157,0.0,0.0,0.0,0.0,0.0,5.818278462729317e-5,6.736583064510493e-5,6.30367413010466e-5,5.654571608253751e-5,5.8664236818235153e-5
t158,0.0,0.0,0.0,0.0,0.0,5.818347792814302e-5,6.736710986313964e-5,6.302931522043054e-5,5.654558483587532e-5,5.8664395291399486e-5
t159,0.0,0.0,0.0,0.0,0.0,5.8189065226899106e-5,6.737467505689312e-5,6.302165787381949e-5,5.654541717726826e-5,5.866461785801372e-5
t160,0.0,0.0,0.0,0.0,0.0,5.820161564218734e-5,6.738490830453281e-5,6.301482705141518e-5,5.654526546488965e-5,5.866474007872058e-5
t161,0.0,0.0,0.0,0.0,0.0,5.82170491084704e-5,6.738118081229268e-5,6.301517005210538e-5,5.654596215016525e-5,5.866563755006436e-5
t162,0.0,0.0,0.0,0.0,0.0,5.823116477726032e-5,6.738194627138728e-5,6.301483533398448e-5,5.654569074641223e-5,5.866598006242357e-5
t163,0.0,0.0,0.0,0.0,0.0,5.823694630801155e-5,6.738724116992176e-5,6.301543429258917e-5,5.6545734226955894e-5,5.8666151191253375e-5
t164,0.0,0.0,0.0,0.0,0.0,5.823925654156808e-5,6.739017638106732e-5,6.301824325151999e-5,5.6545833489070766e-5,5.8665987968791895e-5
t165,0.0,0.0,0.0,0.0,0.0,5.8240014030184415e-5,6.739215646888862e-5,6.302025890512984e-5,5.6545366344999904e-5,5.8665772182302144e-5
t166,0.0,0.0,0.0,0.0,0.0,5.823699985470504e-5,6.737966538463104e-5,6.302531085538484e-5,5.6545987347066446e-5,5.866612182537829e-5
t167,0.0,0.0,0.0,0.0,0.0,5.823497535189839e-5,6.736056257027126e-5,6.302657770416596e-5,5.654599142873556e-5,5.866665000026391e-5
t168,0.0,0.0,0.0,0.0,0.0,5.8230536999255714e-5,6.735783887958162e-5,6.302224495179039e-5,5.654537455381079e-5,5.8666255854152694e-5
t169,0.0,0.0,0.0,0.0,0.0,5.824548173738759e-5,6.727172620182483e-5,6.301084107600868e-5,5.6545757351627086e-5,5.866199050455273e-5
t170,0.0,0.0,0.0,0.0,0.0,5.824142491552379e-5,6.725051779507934e-5,6.300647707689231e-5,5.654481329163056e-5,5.866096580932944e-5
t171,0.0,0.0,0.0,0.0,0.0,5.8240548681230914e-5,6.722315711419534e-5,6.300833295836992e-5,5.654590419070504e-5,5.8660976108631305e-5
t172,0.0,0.0,0.0,0.0,0.0,5.823862143651944e-5,6.721488232277521e-5,6.300849877887858e-5,5.654578711055012e-5,5.866111557097457e-5
