,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions
t70,0.0,0.0,0.0,0.0,0.0,0.0001559351621777012,0.0001892940771649311,0.00017430308400284692,0.00015237765209038043,0.00016023569679206475
t71,0.0,0.0,0.0,0.0,0.0,0.00015593517125283166,0.0001892693416065172,0.00017431210614937158,0.00015237864486604695,0.00016023577200255978
t72,0.0,0.0,0.0,0.0,0.0,0.00015593309257555004,0.0001892628120374969,0.00017431348157924254,0.00015237820789347137,0.00016023482644672327
t73,0.0,0.0,0.0,0.0,0.0,0.00015593426548720567,0.000189259707610262,0.00017431392558253856,0.00015237773039225946,0.0001602344278357044
t74,0.0,0.0,0.0,0.0,0.0,0.00015593465687246884,0.0001892465493816547,0.00017431367061069086,0.00015237717870572438,0.00016023404286499566
t75,0.0,0.0,0.0,0.0,0.0,0.00015593540563864827,0.0001892397841095663,0.0001743133504239247,0.00015237640839351678,0.00016023351749769064
t76,0.0,0.0,0.0,0.0,0.0,0.0001559368449103832,0.0001892324767855591,0.00017431614122666333,0.00015237742055649315,0.0001602340397904098
t77,0.0,0.0,0.0,0.0,0.0,0.00015593940761104882,0.00018922989535105083,0.00017431559644445795,0.0001523768386269332,0.00016023381261065864
t78,0.0,0.0,0.0,0.0,0.0,0.00015594275881271184,0.00018922985432225166,0.00017431398447109175,0.0001523765005446711,0.00016023394364095826
t79,0.0,0.0,0.0,0.0,0.0,0.00015594495053856307,0.0001892293435398563,0.00017431103112964616,0.00015237626402949506,0.0001602338147940858
t80,0.0,0.0,0.0,0.0,0.0,0.00015594763886191652,0.00018922897375839965,0.00017430487642365367,0.00015237599993749734,0.00016023334873696527
t81,0.0,0.0,0.0,0.0,0.0,0.00015594587250789652,0.00018922793397467718,0.00017430754785279472,0.00015237754740558688,0.00016023353161715389
t82,0.0,0.0,0.0,0.0,0.0,0.00015594453141609487,0.0001892239497037498,0.0001743085768878612,0.00015237739371011554,0.00016023281377815893
t83,0.0,0.0,0.0,0.0,0.0,0.0001559500686652365,0.00018923078445890254,0.0001743133348585248,0.00015237740103914504,0.00016023251562522173
t84,0.0,0.0,0.0,0.0,0.0,0.00015594711044781333,0.0001892356424889439,0.0001743114707588972,0.00015237730206225187,0.00016023229611303208
t85,0.0,0.0,0.0,0.0,0.0,0.0001559454970936206,0.0001892315824527266,0.00017430482459285322,0.0001523768696269385,0.00016023184039573495
t86,0.0,0.0,0.0,0.0,0.0,0.0001559430269656069,0.00018922455480030765,0.00017430455192604048,0.0001523780287303094,0.00016023229948646932
t87,0.0,0.0,0.0,0.0,0.0,0.00015594229098084029,0.00018922803351266093,0.00017430047581747403,0.00015237770224413126,0.0001602320065849735
t88,0.0,0.0,0.0,0.0,0.0,0.00015594190987424083,0.000189228648064511,0.00017429587518062053,0.00015237752738636606,0.0001602321946174671
t89,0.0,0.0,0.0,0.0,0.0,0.00015594251989525074,0.0001892332922081238,0.0001742883247767937,0.00015237743002763588,0.0001602325538893154
t90,0.0,0.0,0.0,0.0,0.0,0.00015594464354804754,0.00018923731135553985,0.00017428445854561822,0.0001523773745462124,0.0001602326038104788
t91,0.0,0.0,0.0,0.0,0.0,0.00015594122812073147,0.00018923823366071802,0.00017428470855829025,0.00015237866260121757,0.0001602332142384817
t92,0.0,0.0,0.0,0.0,0.0,0.00015594157890463358,0.00018924110618363238,0.000174283094990171,0.0001523786046751937,0.00016023295653991803
t93,0.0,0.0,0.0,0.0,0.0,0.00015594135753387066,0.0001892399124839256,0.0001742831475023879,0.0001523786687323263,0.00016023323639796825
t94,0.0,0.0,0.0,0.0,0.0,0.00015594118204522846,0.00018923391726657102,0.00017428590806883745,0.00015237881138929218,0.00016023357541387388
t95,0.0,0.0,0.0,0.0,0.0,0.0001559415799428847,0.00018921130489452472,0.00017429410336071232,0.00015237869109775636,0.0001602338961109295
t96,0.0,0.0,0.0,0.0,0.0,0.000155936329030685,0.0001892015504154051,0.00017429916365802782,0.0001523801077518612,0.0001602343978531886
t97,0.0,0.0,0.0,0.0,0.0,0.0001559363019049862,0.0001892017325115517,0.00017430262666595227,0.00015237983231037824,0.0001602345649194572
t98,0.0,0.0,0.0,0.0,0.0,0.0001559366640784679,0.0001891998053020006,0.00017430575716322657,0.00015237985984158667,0.00016023481998792683
t99,0.0,0.0,0.0,0.0,0.0,0.00015593786581847148,0.00018919763707770184,0.00017431012133199578,0.0001523797650026483,0.00016023489437697454
t100,0.0,0.0,0.0,0.0,0.0,0.00015593930773651613,0.0001891984981550586,0.00017431014849109694,0.00015237949442590252,0.000160234709243736
t101,0.0,0.0,0.0,0.0,0.0,0.00015593764664333852,0.00018919657471502964,0.00017431194203796108,0.00015238074520562524,0.00016023502088763271
t102,0.0,0.0,0.0,0.0,0.0,0.00015593977480328638,0.00018919895964501592,0.00017430990870399553,0.0001523807549954445,0.00016023473316200418
t103,0.0,0.0,0.0,0.0,0.0,0.00015594015414747514,0.0001891999509882963,0.00017430376460133085,0.00015238075741400237,0.00016023474055890867
t104,0.0,0.0,0.0,0.0,0.0,0.0001559408033184328,0.0001892005345093789,0.00017429929477109807,0.00015238075005017627,0.00016023472822013248
t105,0.0,0.0,0.0,0.0,0.0,0.00015594161860827882,0.00018920676960307677,0.00017429457447472573,0.00015238048663931178,0.00016023427664358617
t106,0.0,0.0,0.0,0.0,0.0,0.00015593778694417547,0.0001892028544057574,0.00017428586140100986,0.00015238167643746316,0.00016023415162389832
t107,0.0,0.0,0.0,0.0,0.0,0.00015593678757673833,0.0001891943807444349,0.00017427447330111123,0.00015238132179768262,0.0001602337330968443
t108,0.0,0.0,0.0,0.0,0.0,0.0001559349001245092,0.00018919676003690454,0.00017427071491682338,0.00015238097173033465,0.0001602335347139777
t109,0.0,0.0,0.0,0.0,0.0,0.00015593428874932142,0.00018919677315713443,0.0001742693801013717,0.00015238055871016413,0.0001602333511078687
t110,0.0,0.0,0.0,0.0,0.0,0.00015593413704109656,0.00018919720478743156,0.00017426759709134558,0.00015238018540947909,0.00016023289091128846
t111,0.0,0.0,0.0,0.0,0.0,0.00015593331479032589,0.00018919435716615348,0.00017426734343017214,0.0001523815917582665,0.0001602333028632631
t112,0.0,0.0,0.0,0.0,0.0,0.0001559343333837268,0.00018919821682313197,0.00017426539571589037,0.00015238157631553996,0.00016023324987189072
t113,0.0,0.0,0.0,0.0,0.0,0.00015593629348417757,0.0001892021544300161,0.0001742640334886709,0.0001523813454652313,0.00016023350826753073
t114,0.0,0.0,0.0,0.0,0.0,0.00015593962330227583,0.00018921081522186266,0.00017426365988517016,0.00015238127781255355,0.000160233612340769
t115,0.0,0.0,0.0,0.0,0.0,0.00015594191147133232,0.00018921641880695344,0.0001742636950177142,0.00015238124589527592,0.0001602332256139412
t116,0.0,0.0,0.0,0.0,0.0,0.00015593998710384442,0.00018921769326238038,0.00017426642908255309,0.00015238286956064,0.00016023330274953992
t117,0.0,0.0,0.0,0.0,0.0,0.00015594004800098524,0.00018922055335606164,0.00017426723756715364,0.0001523827305654078,0.0001602331075514966
t118,0.0,0.0,0.0,0.0,0.0,0.0001559392413902197,0.00018922177274361624,0.00017426683382236924,0.0001523827184399223,0.00016023326919407705
t119,0.0,0.0,0.0,0.0,0.0,0.00015594057278959999,0.00018921502657941004,0.00017426513424196918,0.00015238225273301253,0.0001602331356157655
t120,0.0,0.0,0.0,0.0,0.0,0.00015593984395844627,0.0001892114888304858,0.00017426144128232304,0.0001523820697438042,0.0001602326183457799
t121,0.0,0.0,0.0,0.0,0.0,0.00015593739389248493,0.0001892127574688808,0.00017426091210376903,0.0001523832071907094,0.0001602330743321576
t122,0.0,0.0,0.0,0.0,0.0,0.00015593727287630256,0.0001892160896763616,0.00017425835523592281,0.00015238323285270489,0.00016023296597025347
t123,0.0,0.0,0.0,0.0,0.0,0.0001559375307676478,0.00018922123168342212,0.0001742560677322195,0.00015238310201977291,0.00016023309508666678
t124,0.0,0.0,0.0,0.0,0.0,0.00015593871367432837,0.0001892253356968417,0.00017425400426162178,0.0001523828478647741,0.00016023314740442436
t125,0.0,0.0,0.0,0.0,0.0,0.00015594051364022668,0.00018923338280342911,0.000174252447869868,0.00015238231682683536,0.00016023274693001714
t126,0.0,0.0,0.0,0.0,0.0,0.00015593857627266045,0.00018923735515961548,0.00017425419728274528,0.00015238302183807588,0.00016023331297794333
t127,0.0,0.0,0.0,0.0,0.0,0.00015593878243351544,0.00018924392219624414,0.00017425400960256775,0.00015238241366754274,0.00016023346834614498
t128,0.0,0.0,0.0,0.0,0.0,0.00015593655959019834,0.00018925027469421474,0.00017425310654493677,0.00015238226874175628,0.00016023362929393624
t129,0.0,0.0,0.0,0.0,0.0,0.00015592897781005894,0.00018925653870724462,0.00017425227474746158,0.00015238193731551756,0.00016023345904260714
t130,0.0,0.0,0.0,0.0,0.0,0.00015591252843675206,0.00018925893316822754,0.0001742509344242194,0.0001523817475251423,0.00016023281671358213
t131,0.0,0.0,0.0,0.0,0.0,0.00015589675004099745,0.0001892528488073229,0.0001742521949972216,0.00015238233431590426,0.00016023301849471465
t132,0.0,0.0,0.0,0.0,0.0,0.00015589328946486177,0.00018926500801844697,0.00017425197976122546,0.0001523817187768498,0.0001602330936163532
t133,0.0,0.0,0.0,0.0,0.0,0.00015589478557731743,0.00018926703051922947,0.00017425135819916369,0.00015238161585536092,0.0001602333062627645
t134,0.0,0.0,0.0,0.0,0.0,0.00015589168283597444,0.00018927028368509084,0.00017425133626654957,0.00015238173594023629,0.00016023327168461114
t135,0.0,0.0,0.0,0.0,0.0,0.0001558960922020159,0.00018927341411597301,0.00017425200770607334,0.0001523817851786941,0.00016023302929499468
t136,0.0,0.0,0.0,0.0,0.0,0.00015590613212639913,0.00018926853068502265,0.00017425683526309764,0.0001523827484609782,0.00016023362429689374
t137,0.0,0.0,0.0,0.0,0.0,0.00015591985440564036,0.0001892636434529814,0.00017426084353881413,0.0001523826040279566,0.0001602337483932553
t138,0.0,0.0,0.0,0.0,0.0,0.00015593155216641464,0.00018925562597393454,0.00017426268742415645,0.00015238242306422857,0.0001602339881758837
t139,0.0,0.0,0.0,0.0,0.0,0.00015593715738497523,0.00018925804935523473,0.0001742630548464389,0.00015238227128860042,0.00016023393382594587
t140,0.0,0.0,0.0,0.0,0.0,0.00015594140669493843,0.00018926007152556278,0.00017426325093928893,0.0001523819266528699,0.00016023365595375368
t141,0.0,0.0,0.0,0.0,0.0,0.0001559390387977823,0.00018925827475671926,0.00017426612405871812,0.00015238271994422542,0.0001602342972627679
t142,0.0,0.0,0.0,0.0,0.0,0.0001559383599581461,0.00018926226840938857,0.00017426756611768466,0.00015238208812053784,0.00016023429779040224
t143,0.0,0.0,0.0,0.0,0.0,0.00015593765966891024,0.00018925844623951836,0.000174269996263915,0.00015238184806148702,0.00016023471936204523
t144,0.0,0.0,0.0,0.0,0.0,0.00015593669858274373,0.00018925593135742908,0.0001742714662805808,0.0001523816712738063,0.00016023457606115677
t145,0.0,0.0,0.0,0.0,0.0,0.00015593654545326808,0.00018925574730835812,0.00017427190175475706,0.0001523812075319123,0.00016023415438045542
t146,0.0,0.0,0.0,0.0,0.0,0.00015593370007280927,0.000189250728370457,0.0001742735589411523,0.00015238201635529104,0.00016023424335736015
t147,0.0,0.0,0.0,0.0,0.0,0.00015593427347249076,0.00018925425027284444,0.00017427045411416071,0.00015238170292325778,0.00016023406030819148
t148,0.0,0.0,0.0,0.0,0.0,0.00015593476315673812,0.00018925224285064565,0.00017426672808403706,0.0001523814731842842,0.00016023434811424705
t149,0.0,0.0,0.0,0.0,0.0,0.00015593533321534903,0.00018925753918872158,0.00017426503599176244,0.00015238101771111208,0.00016023476341592448
t150,0.0,0.0,0.0,0.0,0.0,0.00015593785029865102,0.0001892674047541134,0.00017426538029938858,0.00015238040026244304,0.00016023478656488022
t151,0.0,0.0,0.0,0.0,0.0,0.00015593496592377696,0.00018926923751004643,0.00017426943992950036,0.0001523810268039342,0.00016023529883611655
t152,0.0,0.0,0.0,0.0,0.0,0.00015593344129974666,0.00018927568635137258,0.00017427271981234311,0.00015238046024605202,0.00016023529639703184
t153,0.0,0.0,0.0,0.0,0.0,0.00015592414819716216,0.00018927982061818464,0.00017427609378661282,0.00015238007500675924,0.00016023521809438318
t154,0.0,0.0,0.0,0.0,0.0,0.0001559026197041629,0.00018928252751744946,0.0001742778483205985,0.00015237961926466224,0.00016023506193134913
t155,0.0,0.0,0.0,0.0,0.0,0.00015588418376305278,0.00018927221753709737,0.00017427942823465808,0.0001523794244104869,0.0001602346122683956
t156,0.0,0.0,0.0,0.0,0.0,0.00015587209167303374,0.00018926904030738034,0.000174281187356364,0.000152379941925116,0.00016023506067639408
t157,0.0,0.0,0.0,0.0,0.0,0.00015586815664811926,0.00018927511663091202,0.0001742773695521687,0.0001523796108901255,0.00016023491307916085
t158,0.0,0.0,0.0,0.0,0.0,0.000155868909448172,0.00018927492851614355,0.00017427120498941237,0.00015237949072848317,0.0001602349922338733
t159,0.0,0.0,0.0,0.0,0.0,0.00015587557058806517,0.00018927891505402103,0.00017426495025483392,0.000152379260272882,0.00016023513859755233
t160,0.0,0.0,0.0,0.0,0.0,0.00015589101877687322,0.00018928426807196603,0.00017425908405345028,0.0001523791500839162,0.0001602351357952657
t161,0.0,0.0,0.0,0.0,0.0,0.0001559095279991891,0.00018928308842850665,0.00017425976359830371,0.00015237994598730304,0.0001602362915639972
t162,0.0,0.0,0.0,0.0,0.0,0.00015592698476821234,0.00018928307195984934,0.00017425947174951845,0.0001523796019470693,0.00016023650412884649
t163,0.0,0.0,0.0,0.0,0.0,0.00015593384147769148,0.00018928573145553059,0.00017425976106826035,0.00015237951544308355,0.00016023656676509212
t164,0.0,0.0,0.0,0.0,0.0,0.00015593652520021602,0.00018928680179139886,0.00017426199952499526,0.00015237953644599205,0.000160236326457948
t165,0.0,0.0,0.0,0.0,0.0,0.00015593762593701317,0.000189287458717339,0.00017426350824102934,0.000152378970449524,0.00016023609576748296
t166,0.0,0.0,0.0,0.0,0.0,0.0001559335555561638,0.0001892813721876015,0.00017426796377300393,0.00015237968297673356,0.00016023676837119608
t167,0.0,0.0,0.0,0.0,0.0,0.00015593132898760687,0.0001892684948401888,0.0001742688667242751,0.00015237987647346256,0.00016023737890569667
t168,0.0,0.0,0.0,0.0,0.0,0.00015592554154275948,0.00018926685857031944,0.00017426479650509144,0.00015238034439125808,0.00016023729307850274
t169,0.0,0.0,0.0,0.0,0.0,0.00015594530509666115,0.00018922409006313747,0.00017425481230819463,0.00015237943397327993,0.0001602333223071172
t170,0.0,0.0,0.0,0.0,0.0,0.0001559401810987,0.00018921464543655473,0.00017425110993926727,0.00015237954782429159,0.0001602327390766113
t171,0.0,0.0,0.0,0.0,0.0,0.0001559389846410054,0.00018920217052524735,0.00017425296184340528,0.00015238110521560654,0.00016023321686877977
t172,0.0,0.0,0.0,0.0,0.0,0.00015593660969691065,0.00018919919919062737,0.00017425326331485915,0.00015238094861856958,0.0001602333805951569
t173,0.0,0.0,0.0,0.0,0.0,0.0001559370620045468,0.00018920083025147154,0.00017425339486425398,0.0001523806631789342,0.00016023369216681778
t174,0.0,0.0,0.0,0.0,0.0,0.0001559380414210805,0.00018920488912951047,0.00017425350377232822,0.00015238038907509829,0.00016023399869466957
t175,0.0,0.0,0.0,0.0,0.0,0.00015593874923147346,0.00018921079920426387,0.00017425376522796454,0.0001523798329890181,0.00016023408513313149
t176,0.0,0.0,0.0,0.0,0.0,0.0001559347437963211,0.00018921460520627474,0.00017425701242834122,0.0001523806900044162,0.0001602339383245632
t177,0.0,0.0,0.0,0.0,0.0,0.0001559276160817614,0.0001892231271216657,0.00017425543577329817,0.0001523801829829996,0.00016023314323281292
t178,0.0,0.0,0.0,0.0,0.0,0.00015593303434940182,0.00018924496453581507,0.0001742523285540504,0.00015238003561505211,0.0001602328185264299
t179,0.0,0.0,0.0,0.0,0.0,0.0001559243250678927,0.0001892473476470204,0.0001742520920495815,0.00015237990698352722,0.00016023300175883187
t180,0.0,0.0,0.0,0.0,0.0,0.00015592223317589349,0.0001892429168701559,0.0001742518435978942,0.00015237953603871557,0.00016023289756854497
t181,0.0,0.0,0.0,0.0,0.0,0.00015592656539765504,0.0001892374712059572,0.00017425448624669345,0.00015237991390453775,0.00016023333776718772
t182,0.0,0.0,0.0,0.0,0.0,0.00015592581347714346,0.00018923419734776303,0.00017425565369532943,0.0001523796074840255,0.00016023346022509834
t183,0.0,0.0,0.0,0.0,0.0,0.00015592694686398048,0.00018922302495596479,0.00017425830997039307,0.00015237974711025594,0.00016023383334875423
t184,0.0,0.0,0.0,0.0,0.0,0.0001559287985282032,0.0001892143572766252,0.00017425858070535798,0.0001523797697837676,0.00016023449100880142
t185,0.0,0.0,0.0,0.0,0.0,0.00015593248117767785,0.0001892042056094551,0.0001742588936607197,0.0001523795565603176,0.00016023447651639642
t186,0.0,0.0,0.0,0.0,0.0,0.00015593926333655505,0.00018918168028753354,0.00017426197864204492,0.00015238064405385918,0.00016023504646462466
t187,0.0,0.0,0.0,0.0,0.0,0.00015593838761192847,0.0001891610737938068,0.00017426292531065338,0.00015238032853337775,0.00016023516114157827
t188,0.0,0.0,0.0,0.0,0.0,0.00015593735460721003,0.00018915096695904332,0.0001742618987676504,0.00015238044380442168,0.00016023501845971447
