,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption
t16,0.0,0.0,0.0,0.0,0.0,5.3881639006534936e-5,6.362602925891585e-5,5.926012664541528e-5,5.249091356413003e-5,5.48032276394186e-5
t17,0.0,0.0,0.0,0.0,0.0,5.3891717825415756e-5,6.361397875557483e-5,5.925144843977984e-5,5.2490751252455014e-5,5.480315877099337e-5
t18,0.0,0.0,0.0,0.0,0.0,5.390106292008705e-5,6.361736876711415e-5,5.924542849063131e-5,5.2490852736130217e-5,5.48031726274069e-5
t19,0.0,0.0,0.0,0.0,0.0,5.390533559392551e-5,6.364010098388957e-5,5.924230335370843e-5,5.2490890013106495e-5,5.480307431540211e-5
t20,0.0,0.0,0.0,0.0,0.0,5.3906318465122344e-5,6.36703849854701e-5,5.924104933993437e-5,5.24907291380785e-5,5.480278792266546e-5
t21,0.0,0.0,0.0,0.0,0.0,5.390437485142854e-5,6.368708166489978e-5,5.924269813933637e-5,5.2491235294753404e-5,5.480283681955104e-5
t22,0.0,0.0,0.0,0.0,0.0,5.390295679157566e-5,6.370833296243076e-5,5.924355227702702e-5,5.2491034520323147e-5,5.480261033570097e-5
t23,0.0,0.0,0.0,0.0,0.0,5.390001196467434e-5,6.373361426897422e-5,5.9245057902315856e-5,5.249089279662002e-5,5.480266943812745e-5
t24,0.0,0.0,0.0,0.0,0.0,5.389819122100604e-5,6.37516534510439e-5,5.924444860110583e-5,5.249097879171024e-5,5.4802435329803166e-5
t25,0.0,0.0,0.0,0.0,0.0,5.3897973848552935e-5,6.37691117606242e-5,5.92461594103971e-5,5.2490609661593156e-5,5.480218211200333e-5
t26,0.0,0.0,0.0,0.0,0.0,5.3897199960650444e-5,6.377828191704336e-5,5.9244879446938895e-5,5.249120465504945e-5,5.480226978278633e-5
t27,0.0,0.0,0.0,0.0,0.0,5.389691647183221e-5,6.379104086072546e-5,5.9242747838715825e-5,5.2490967409693756e-5,5.4802055305896955e-5
t28,0.0,0.0,0.0,0.0,0.0,5.3896315323057155e-5,6.38020415163719e-5,5.924840966280182e-5,5.249092664454432e-5,5.4802137552621794e-5
t29,0.0,0.0,0.0,0.0,0.0,5.389612061960893e-5,6.381450873794838e-5,5.925058154387273e-5,5.2490716226843534e-5,5.480216602969963e-5
t30,0.0,0.0,0.0,0.0,0.0,5.3896857799164355e-5,6.382616329359687e-5,5.925225429457064e-5,5.249037448733981e-5,5.480210170205748e-5
t31,0.0,0.0,0.0,0.0,0.0,5.3897702374657e-5,6.383028704590903e-5,5.925449086555873e-5,5.249081673896007e-5,5.480232995585698e-5
t32,0.0,0.0,0.0,0.0,0.0,5.389713120259445e-5,6.384078595636634e-5,5.9254293699476745e-5,5.249062464330961e-5,5.480219603844846e-5
t33,0.0,0.0,0.0,0.0,0.0,5.389589749307433e-5,6.385213477218915e-5,5.9255352433327586e-5,5.24904224317153e-5,5.480218060117786e-5
t34,0.0,0.0,0.0,0.0,0.0,5.3891527649949086e-5,6.386203680570862e-5,5.925639674168555e-5,5.249040782788436e-5,5.4802332116748946e-5
t35,0.0,0.0,0.0,0.0,0.0,5.38861676364822e-5,6.386521720553708e-5,5.925864012710366e-5,5.2490060362307445e-5,5.480219394197739e-5
t36,0.0,0.0,0.0,0.0,0.0,5.388349021406257e-5,6.386002841434892e-5,5.926038148976826e-5,5.2490426621884745e-5,5.4802471262985756e-5
t37,0.0,0.0,0.0,0.0,0.0,5.388062437674653e-5,6.38576313161977e-5,5.9260460753724045e-5,5.2490261143047176e-5,5.4802386269704666e-5
t38,0.0,0.0,0.0,0.0,0.0,5.387970057054776e-5,6.385372571375824e-5,5.9259402338870224e-5,5.248993140190438e-5,5.480251047633371e-5
t39,0.0,0.0,0.0,0.0,0.0,5.388228311954056e-5,6.384759411156292e-5,5.9256604746184204e-5,5.248974028492787e-5,5.480251677437921e-5
t40,0.0,0.0,0.0,0.0,0.0,5.3886416251803146e-5,6.384765648647281e-5,5.925463139707763e-5,5.2489636143146635e-5,5.48023139133438e-5
t41,0.0,0.0,0.0,0.0,0.0,5.3892205894386716e-5,6.3846368034758e-5,5.9255651640842714e-5,5.2490068126049405e-5,5.4802678655851834e-5
t42,0.0,0.0,0.0,0.0,0.0,5.38948505417159e-5,6.385392909254194e-5,5.925563684539351e-5,5.248980349517475e-5,5.480269225903759e-5
t43,0.0,0.0,0.0,0.0,0.0,5.389471526744996e-5,6.386311334396425e-5,5.92551480044794e-5,5.2490105530585586e-5,5.480263739819737e-5
t44,0.0,0.0,0.0,0.0,0.0,5.389365536364461e-5,6.387282995326868e-5,5.925453036283287e-5,5.2490288433570275e-5,5.480243908526694e-5
t45,0.0,0.0,0.0,0.0,0.0,5.389311941892672e-5,6.387639892884235e-5,5.925370572950247e-5,5.2490182161488476e-5,5.480209930645398e-5
t46,0.0,0.0,0.0,0.0,0.0,5.389392324653458e-5,6.387025307598741e-5,5.925512338545608e-5,5.249060435208268e-5,5.480218381278302e-5
t47,0.0,0.0,0.0,0.0,0.0,5.3894237003844795e-5,6.384707522867076e-5,5.925576944333788e-5,5.249063251522936e-5,5.480244395546753e-5
t48,0.0,0.0,0.0,0.0,0.0,5.389367096346298e-5,6.38392234924896e-5,5.925541527444463e-5,5.2490485210316947e-5,5.480245085422221e-5
t49,0.0,0.0,0.0,0.0,0.0,5.3893312433252935e-5,6.383500989535663e-5,5.9255465793519194e-5,5.249046040808536e-5,5.48025447624942e-5
t50,0.0,0.0,0.0,0.0,0.0,5.389282700778955e-5,6.382635075930608e-5,5.925640712531587e-5,5.24901329669616e-5,5.480242706227853e-5
t51,0.0,0.0,0.0,0.0,0.0,5.389275258097511e-5,6.381786490105043e-5,5.925945231013148e-5,5.2490570304830224e-5,5.480253062121939e-5
t52,0.0,0.0,0.0,0.0,0.0,5.389197116290759e-5,6.381517021320068e-5,5.926051466367767e-5,5.249019053052587e-5,5.48025798508265e-5
t53,0.0,0.0,0.0,0.0,0.0,5.389166300177873e-5,6.380963951789853e-5,5.926081382881713e-5,5.2490002855909554e-5,5.480285565698346e-5
t54,0.0,0.0,0.0,0.0,0.0,5.3892170198827855e-5,6.381162943340643e-5,5.9260832810354545e-5,5.2489799690672546e-5,5.4803293635921605e-5
t55,0.0,0.0,0.0,0.0,0.0,5.389296396736444e-5,6.381951583390889e-5,5.926053960289074e-5,5.248955016845496e-5,5.480330707133586e-5
t56,0.0,0.0,0.0,0.0,0.0,5.3894176502490936e-5,6.381617690265305e-5,5.926198298285385e-5,5.249009539021177e-5,5.4803459479248625e-5
t57,0.0,0.0,0.0,0.0,0.0,5.389359097708299e-5,6.382095337080625e-5,5.9262230772388865e-5,5.2489873691453445e-5,5.480319954627728e-5
t58,0.0,0.0,0.0,0.0,0.0,5.3892166602480264e-5,6.382586319578451e-5,5.9261968951281346e-5,5.248961742742686e-5,5.48031350872597e-5
t59,0.0,0.0,0.0,0.0,0.0,5.389177882900437e-5,6.383730905873632e-5,5.926071268287759e-5,5.2489684042155986e-5,5.480298318216143e-5
t60,0.0,0.0,0.0,0.0,0.0,5.389150929192736e-5,6.383663638795723e-5,5.925901985738493e-5,5.248922336716816e-5,5.480287774802272e-5
t61,0.0,0.0,0.0,0.0,0.0,5.389212443392876e-5,6.382345065323344e-5,5.92600757922535e-5,5.248965967724798e-5,5.48030016638964e-5
t62,0.0,0.0,0.0,0.0,0.0,5.38908375505814e-5,6.381070923576829e-5,5.925965851475742e-5,5.24893533740652e-5,5.480295539993813e-5
t63,0.0,0.0,0.0,0.0,0.0,5.3891051390138384e-5,6.380442325738698e-5,5.925752381231067e-5,5.248900161383527e-5,5.480315468347511e-5
t64,0.0,0.0,0.0,0.0,0.0,5.3892277281381576e-5,6.379832560055548e-5,5.92558201372945e-5,5.248869562649577e-5,5.4803261419804095e-5
t65,0.0,0.0,0.0,0.0,0.0,5.389459718243017e-5,6.379751232542304e-5,5.925458200139945e-5,5.248823302040633e-5,5.480329237093106e-5
t66,0.0,0.0,0.0,0.0,0.0,5.389845006756652e-5,6.379238786685468e-5,5.925405783459774e-5,5.2488759179279564e-5,5.4803446522223815e-5
t67,0.0,0.0,0.0,0.0,0.0,5.389827030645914e-5,6.379704012319491e-5,5.925101149178421e-5,5.2488589619282316e-5,5.480331287397263e-5
t68,0.0,0.0,0.0,0.0,0.0,5.3898357047606526e-5,6.379934834380801e-5,5.9246634784866796e-5,5.2488509519310644e-5,5.480333308183342e-5
t69,0.0,0.0,0.0,0.0,0.0,5.38980707803465e-5,6.3802367365813e-5,5.924777411692774e-5,5.2488292503771024e-5,5.480323840667753e-5
t70,0.0,0.0,0.0,0.0,0.0,5.389767773043256e-5,6.380181063926692e-5,5.924743206051878e-5,5.248789635917806e-5,5.480286124867038e-5
t71,0.0,0.0,0.0,0.0,0.0,5.389783773387616e-5,6.37762483490208e-5,5.925405008715289e-5,5.248836491163079e-5,5.4802652956090586e-5
t72,0.0,0.0,0.0,0.0,0.0,5.3896697956269386e-5,6.377015301164684e-5,5.925552810938721e-5,5.2488082048937546e-5,5.480203161990549e-5
t73,0.0,0.0,0.0,0.0,0.0,5.3897343662146296e-5,6.376590862690348e-5,5.925606903957157e-5,5.248777352477801e-5,5.480172358657435e-5
t74,0.0,0.0,0.0,0.0,0.0,5.3897599921027924e-5,6.375176781890559e-5,5.925600775268894e-5,5.2487420301754406e-5,5.4801442553682285e-5
t75,0.0,0.0,0.0,0.0,0.0,5.3898019716806954e-5,6.374307776626751e-5,5.925580090994271e-5,5.2486938144593116e-5,5.480108609063933e-5
t76,0.0,0.0,0.0,0.0,0.0,5.389903655148513e-5,6.373206668000741e-5,5.925756115661058e-5,5.2487428863908566e-5,5.480119677564602e-5
t77,0.0,0.0,0.0,0.0,0.0,5.390051707333109e-5,6.372798944549119e-5,5.925707429965712e-5,5.2487079240098086e-5,5.480105241264437e-5
t78,0.0,0.0,0.0,0.0,0.0,5.3902524741644166e-5,6.372654478981369e-5,5.925568272927447e-5,5.248689138400749e-5,5.48011392127317e-5
t79,0.0,0.0,0.0,0.0,0.0,5.3903851531585494e-5,6.372514393169298e-5,5.9253206043739304e-5,5.248677014102712e-5,5.480105576783597e-5
t80,0.0,0.0,0.0,0.0,0.0,5.390536008978569e-5,6.37245390039837e-5,5.924843531418654e-5,5.248665250453867e-5,5.48007536565515e-5
t81,0.0,0.0,0.0,0.0,0.0,5.390453243710667e-5,6.372218479085637e-5,5.924939109831931e-5,5.248752935287436e-5,5.480067303148167e-5
t82,0.0,0.0,0.0,0.0,0.0,5.390380411548133e-5,6.371900481675773e-5,5.9249987728715734e-5,5.248753081367615e-5,5.4800224585565874e-5
t83,0.0,0.0,0.0,0.0,0.0,5.390683989927128e-5,6.372598196716903e-5,5.925367299406343e-5,5.2487563196662234e-5,5.480000816119961e-5
t84,0.0,0.0,0.0,0.0,0.0,5.390528382912231e-5,6.373125503177055e-5,5.925249579488969e-5,5.248754238680623e-5,5.4799874424768326e-5
t85,0.0,0.0,0.0,0.0,0.0,5.3904349105955737e-5,6.372720912789954e-5,5.924796064748018e-5,5.248731827125507e-5,5.479960163852806e-5
t86,0.0,0.0,0.0,0.0,0.0,5.390308799892511e-5,6.371853419670902e-5,5.924754039918043e-5,5.248793588969059e-5,5.479968381470776e-5
t87,0.0,0.0,0.0,0.0,0.0,5.3902563310263025e-5,6.37223656275363e-5,5.924444948460048e-5,5.2487763094187944e-5,5.4799540952507135e-5
t88,0.0,0.0,0.0,0.0,0.0,5.390232499585515e-5,6.37238339260314e-5,5.9240900042685653e-5,5.248770450596597e-5,5.479969844801069e-5
t89,0.0,0.0,0.0,0.0,0.0,5.3902663004242436e-5,6.372956297111898e-5,5.923530021174328e-5,5.248769002468214e-5,5.479998740056838e-5
t90,0.0,0.0,0.0,0.0,0.0,5.390373527074715e-5,6.37352265165739e-5,5.923219984193426e-5,5.2487696539741176e-5,5.4800093392311304e-5
t91,0.0,0.0,0.0,0.0,0.0,5.390198348904927e-5,6.373625954855599e-5,5.923207478870379e-5,5.248846283951315e-5,5.480033875897483e-5
t92,0.0,0.0,0.0,0.0,0.0,5.390211094631362e-5,6.37404674100643e-5,5.92309353823473e-5,5.248848482438047e-5,5.480026936249037e-5
t93,0.0,0.0,0.0,0.0,0.0,5.39020109631684e-5,6.373935576603437e-5,5.923114929001808e-5,5.248862184647468e-5,5.4800540192288826e-5
t94,0.0,0.0,0.0,0.0,0.0,5.390193257044835e-5,6.373150241994182e-5,5.923346773943531e-5,5.248882927962546e-5,5.480086092244293e-5
t95,0.0,0.0,0.0,0.0,0.0,5.390204339940756e-5,6.370677587185465e-5,5.923974194689887e-5,5.248875060920015e-5,5.480116409889349e-5
t96,0.0,0.0,0.0,0.0,0.0,5.38992548289288e-5,6.369537562773898e-5,5.92437638371713e-5,5.248962345584587e-5,5.480141991694137e-5
t97,0.0,0.0,0.0,0.0,0.0,5.389915653739436e-5,6.36950555814095e-5,5.924660977716248e-5,5.2489477445448755e-5,5.4801620207060763e-5
t98,0.0,0.0,0.0,0.0,0.0,5.389937777636277e-5,6.36928025556917e-5,5.924931036664801e-5,5.248948276136081e-5,5.480189920704111e-5
t99,0.0,0.0,0.0,0.0,0.0,5.390005932723758e-5,6.369038405996353e-5,5.925265852653831e-5,5.248943522435106e-5,5.4802037057932394e-5
t100,0.0,0.0,0.0,0.0,0.0,5.390078153936851e-5,6.369106539965214e-5,5.9252781363554263e-5,5.2489264218920396e-5,5.4802023464758024e-5
t101,0.0,0.0,0.0,0.0,0.0,5.389998633444666e-5,6.368755572631826e-5,5.9253852423052e-5,5.24899411849905e-5,5.480215408069014e-5
t102,0.0,0.0,0.0,0.0,0.0,5.3901089829916744e-5,6.368998282726576e-5,5.925220937927475e-5,5.248993319740514e-5,5.4802111238103115e-5
t103,0.0,0.0,0.0,0.0,0.0,5.390132205784919e-5,6.369106561155293e-5,5.924761773032101e-5,5.248995585514262e-5,5.48021609716153e-5
t104,0.0,0.0,0.0,0.0,0.0,5.390168853037693e-5,6.369235378493391e-5,5.9243937315152864e-5,5.249001321267449e-5,5.480226045158235e-5
t105,0.0,0.0,0.0,0.0,0.0,5.3902034105948595e-5,6.369958606913654e-5,5.923981206920009e-5,5.248979264003147e-5,5.480205679477413e-5
t106,0.0,0.0,0.0,0.0,0.0,5.390001273809457e-5,6.369473289426407e-5,5.9232864708669344e-5,5.249042814014886e-5,5.480189242965229e-5
t107,0.0,0.0,0.0,0.0,0.0,5.389935843395972e-5,6.3686373008718e-5,5.922416963005177e-5,5.249018501656677e-5,5.480165132035974e-5
t108,0.0,0.0,0.0,0.0,0.0,5.38983096529157e-5,6.36880783368369e-5,5.922131017703117e-5,5.2489910143439345e-5,5.480159028377394e-5
t109,0.0,0.0,0.0,0.0,0.0,5.389795961118539e-5,6.368833725903876e-5,5.922035650411405e-5,5.2489617685155376e-5,5.480150913345662e-5
t110,0.0,0.0,0.0,0.0,0.0,5.389780221633189e-5,6.368912756033151e-5,5.9218983359258505e-5,5.248933783068324e-5,5.480124656621124e-5
t111,0.0,0.0,0.0,0.0,0.0,5.389746069337179e-5,6.368528316396439e-5,5.92185992905008e-5,5.24901138141259e-5,5.480140581110492e-5
t112,0.0,0.0,0.0,0.0,0.0,5.389798702510651e-5,6.368992890992632e-5,5.9217116972521186e-5,5.249012205478928e-5,5.4801432650345745e-5
t113,0.0,0.0,0.0,0.0,0.0,5.389911723732188e-5,6.369506187699514e-5,5.921614301360165e-5,5.249006281066959e-5,5.4801649290892616e-5
t114,0.0,0.0,0.0,0.0,0.0,5.390099637752074e-5,6.370517111696759e-5,5.921587413765726e-5,5.249004964260251e-5,5.48016741223873e-5
t115,0.0,0.0,0.0,0.0,0.0,5.390221538814456e-5,6.371245666899831e-5,5.921594511814746e-5,5.249007908001752e-5,5.480145810114985e-5
t116,0.0,0.0,0.0,0.0,0.0,5.390129682579061e-5,6.371380048073383e-5,5.9217968345196846e-5,5.2490945197713725e-5,5.480142761329015e-5
t117,0.0,0.0,0.0,0.0,0.0,5.390128022508785e-5,6.371786793178707e-5,5.921873625211607e-5,5.24909196167323e-5,5.480136826963534e-5
t118,0.0,0.0,0.0,0.0,0.0,5.3900884504707055e-5,6.3719493179129e-5,5.921855735843609e-5,5.2490958469464705e-5,5.48015814278249e-5
t119,0.0,0.0,0.0,0.0,0.0,5.390166210763449e-5,6.37129938004686e-5,5.921731460273747e-5,5.24907680816323e-5,5.4801578739420597e-5
t120,0.0,0.0,0.0,0.0,0.0,5.390122170380198e-5,6.371099694436709e-5,5.921467069098079e-5,5.2490692043639964e-5,5.480130120895775e-5
t121,0.0,0.0,0.0,0.0,0.0,5.389998093223113e-5,6.371185862715157e-5,5.921409430058203e-5,5.249129746117755e-5,5.480148694118877e-5
t122,0.0,0.0,0.0,0.0,0.0,5.389982294242985e-5,6.371666741245604e-5,5.921223721812425e-5,5.249133604559557e-5,5.480150937864239e-5
t123,0.0,0.0,0.0,0.0,0.0,5.3899961425001874e-5,6.372307922869254e-5,5.921058410315696e-5,5.249127251045258e-5,5.4801653148871216e-5
t124,0.0,0.0,0.0,0.0,0.0,5.3900623386717866e-5,6.372830472072897e-5,5.920904435224903e-5,5.2491147591229775e-5,5.480170077566609e-5
t125,0.0,0.0,0.0,0.0,0.0,5.390154462782359e-5,6.373770085884476e-5,5.9207856386999954e-5,5.249086769238609e-5,5.480136090819104e-5
t126,0.0,0.0,0.0,0.0,0.0,5.3900601273087786e-5,6.374168350871687e-5,5.920899419735071e-5,5.2491316036256446e-5,5.480153684284152e-5
t127,0.0,0.0,0.0,0.0,0.0,5.3900612407904094e-5,6.37493455142362e-5,5.9208777588408186e-5,5.249098318152615e-5,5.480164937486548e-5
t128,0.0,0.0,0.0,0.0,0.0,5.38993016369527e-5,6.375647997429786e-5,5.92080965805466e-5,5.249096260833493e-5,5.480179835316175e-5
t129,0.0,0.0,0.0,0.0,0.0,5.389494016034463e-5,6.376338006245647e-5,5.9207432460891524e-5,5.249081951394435e-5,5.4801741835599296e-5
t130,0.0,0.0,0.0,0.0,0.0,5.388557406975302e-5,6.376632933394129e-5,5.920643737650942e-5,5.2490736485817475e-5,5.480141175772329e-5
t131,0.0,0.0,0.0,0.0,0.0,5.387677717048402e-5,6.376001282362771e-5,5.920721967894566e-5,5.249109130649794e-5,5.480151334701375e-5
t132,0.0,0.0,0.0,0.0,0.0,5.387465047407733e-5,6.377210697683879e-5,5.920702871147754e-5,5.249074883101803e-5,5.4801564028080364e-5
t133,0.0,0.0,0.0,0.0,0.0,5.38754069534162e-5,6.377499423483219e-5,5.920660483974576e-5,5.249072131080475e-5,5.4801742473007696e-5
t134,0.0,0.0,0.0,0.0,0.0,5.3873752387797183e-5,6.377867946530495e-5,5.9206637980159236e-5,5.249077693296086e-5,5.4801772168110125e-5
t135,0.0,0.0,0.0,0.0,0.0,5.387618185821455e-5,6.378177209041818e-5,5.9207192275839406e-5,5.249076139994652e-5,5.480163477259504e-5
t136,0.0,0.0,0.0,0.0,0.0,5.3882002078551954e-5,6.377533926745094e-5,5.921068152118715e-5,5.249123507810765e-5,5.480187840883387e-5
t137,0.0,0.0,0.0,0.0,0.0,5.3889712108404354e-5,6.376967085165541e-5,5.921360788459302e-5,5.2491116393680795e-5,5.480197496862358e-5
t138,0.0,0.0,0.0,0.0,0.0,5.389636546743218e-5,6.376131220851757e-5,5.9215022193146214e-5,5.249097163988708e-5,5.4802070066674e-5
t139,0.0,0.0,0.0,0.0,0.0,5.389963331549354e-5,6.376342779211843e-5,5.921538754505265e-5,5.249087961500451e-5,5.48020824562572e-5
t140,0.0,0.0,0.0,0.0,0.0,5.390197366066493e-5,6.376612944870081e-5,5.92156153802647e-5,5.249063675446375e-5,5.4802035169364845e-5
t141,0.0,0.0,0.0,0.0,0.0,5.390082246067955e-5,6.376404075677025e-5,5.9217615178477514e-5,5.2491089149162115e-5,5.480231698302444e-5
t142,0.0,0.0,0.0,0.0,0.0,5.390038610077895e-5,6.376835361440234e-5,5.9218686834937674e-5,5.249076799547755e-5,5.48023089193672e-5
t143,0.0,0.0,0.0,0.0,0.0,5.3900003435881654e-5,6.376536871950004e-5,5.922066548343468e-5,5.24906142067075e-5,5.480271565826376e-5
t144,0.0,0.0,0.0,0.0,0.0,5.389948257987193e-5,6.376406957994682e-5,5.9222065733467636e-5,5.249060814695335e-5,5.480263515983245e-5
t145,0.0,0.0,0.0,0.0,0.0,5.389930255215753e-5,6.376460362652808e-5,5.92225656135008e-5,5.2490362367609654e-5,5.480238521531167e-5
t146,0.0,0.0,0.0,0.0,0.0,5.389783850160274e-5,6.375901190670473e-5,5.922368493521567e-5,5.2490819862458794e-5,5.4802173196047186e-5
t147,0.0,0.0,0.0,0.0,0.0,5.3898081063003665e-5,6.376247394333609e-5,5.922133958449442e-5,5.249067663311094e-5,5.480204942902691e-5
t148,0.0,0.0,0.0,0.0,0.0,5.389836755777357e-5,6.376025028674168e-5,5.9218422017287775e-5,5.249059240922706e-5,5.4802294137344e-5
t149,0.0,0.0,0.0,0.0,0.0,5.389871741567162e-5,6.376541483927977e-5,5.9217072447966814e-5,5.249038775309736e-5,5.48027119336199e-5
t150,0.0,0.0,0.0,0.0,0.0,5.3900032404406465e-5,6.377515613863877e-5,5.921717849056002e-5,5.2490055393573165e-5,5.4802754535191294e-5
t151,0.0,0.0,0.0,0.0,0.0,5.389855405287973e-5,6.377644261931867e-5,5.9219992566082605e-5,5.249044741172873e-5,5.480293822680843e-5
t152,0.0,0.0,0.0,0.0,0.0,5.389753826108589e-5,6.378334469980736e-5,5.922247726773932e-5,5.249018022425087e-5,5.480296533757629e-5
t153,0.0,0.0,0.0,0.0,0.0,5.389219117732269e-5,6.378827483548422e-5,5.9225113067203965e-5,5.248998937148716e-5,5.480294519827732e-5
t154,0.0,0.0,0.0,0.0,0.0,5.388004105438154e-5,6.379074439317759e-5,5.9226489633663575e-5,5.248974727140294e-5,5.480282531994963e-5
t155,0.0,0.0,0.0,0.0,0.0,5.386946952859719e-5,6.37805527767873e-5,5.922772282684201e-5,5.248960191243328e-5,5.4802502452552703e-5
t156,0.0,0.0,0.0,0.0,0.0,5.386266258374855e-5,6.377596521816057e-5,5.9228798121941424e-5,5.248987188240417e-5,5.48025730822814e-5
t157,0.0,0.0,0.0,0.0,0.0,5.386033553401866e-5,6.378212324026654e-5,5.922596052913181e-5,5.2489636100925146e-5,5.480252094066908e-5
t158,0.0,0.0,0.0,0.0,0.0,5.3860799105067046e-5,6.378272409762185e-5,5.922130152369379e-5,5.248955194988386e-5,5.4802611909354073e-5
t159,0.0,0.0,0.0,0.0,0.0,5.386463091799744e-5,6.3787100300322e-5,5.921651385328522e-5,5.24894320348642e-5,5.4802745348859606e-5
t160,0.0,0.0,0.0,0.0,0.0,5.3873316457831264e-5,6.379301351067369e-5,5.921219671295481e-5,5.2489339394503575e-5,5.4802805204714775e-5
t161,0.0,0.0,0.0,0.0,0.0,5.388391852565946e-5,6.379098388651333e-5,5.921247561301973e-5,5.248981159070167e-5,5.480343454375314e-5
t162,0.0,0.0,0.0,0.0,0.0,5.389370052159675e-5,6.379135893380019e-5,5.921226335850586e-5,5.248962215613066e-5,5.480363785096475e-5
t163,0.0,0.0,0.0,0.0,0.0,5.3897659732591666e-5,6.379440076077928e-5,5.921260559039969e-5,5.248962965269009e-5,5.48037323989842e-5
t164,0.0,0.0,0.0,0.0,0.0,5.389923272924293e-5,6.379602180747112e-5,5.921435282775344e-5,5.248968202116788e-5,5.480361308327115e-5
t165,0.0,0.0,0.0,0.0,0.0,5.3899784115885225e-5,6.379710485460894e-5,5.921559086916246e-5,5.248936018652284e-5,5.480346938234936e-5
t166,0.0,0.0,0.0,0.0,0.0,5.389764001813192e-5,6.378995918811783e-5,5.921880262525895e-5,5.2489781584361005e-5,5.48037504399807e-5
t167,0.0,0.0,0.0,0.0,0.0,5.389628177753222e-5,6.377845529312494e-5,5.921957343360195e-5,5.248981482103352e-5,5.480410957605155e-5
t168,0.0,0.0,0.0,0.0,0.0,5.389315787480185e-5,6.37768472990186e-5,5.921677872932228e-5,5.248958593627953e-5,5.4803901241303236e-5
t169,0.0,0.0,0.0,0.0,0.0,5.390372118576893e-5,6.372745512293162e-5,5.9209540602485474e-5,5.248962791725561e-5,5.480115584284064e-5
t170,0.0,0.0,0.0,0.0,0.0,5.390089259764796e-5,6.37154661577998e-5,5.920678983627289e-5,5.248918045556516e-5,5.480055611179537e-5
t171,0.0,0.0,0.0,0.0,0.0,5.390026717215273e-5,6.369995247563326e-5,5.9208004417276914e-5,5.248997004452713e-5,5.480063829038054e-5
t172,0.0,0.0,0.0,0.0,0.0,5.3898932980270316e-5,6.369538994547139e-5,5.920813488443162e-5,5.2489887004527775e-5,5.480073352493589e-5
t173,0.0,0.0,0.0,0.0,0.0,5.38991805689628e-5,6.36961248617516e-5,5.920815085063844e-5,5.248978891734304e-5,5.4800979646213736e-5
