Zone,1,2,3,4,5,6,7,8,9,10,Total
AnnualSum,0.7191237,103.21177,0.0062799137,0.013533638,22.620195,1.4332955,139.0435,126.36572,0.0022506262,10.1957035,403.6114
t1,0.0008538959859280167,0.14415998195538993,8.762601645737677e-6,1.877851432295416e-5,0.027674236569104803,7.797201762611786e-5,0.1681622533265557,0.1473779195275792,2.934206669472153e-6,0.012778448238952713,0.5011151829437747
t2,0.000855397970601048,0.1441587559112362,8.827405269200122e-6,1.8850252705697514e-5,0.027674527979254737,8.926248825868191e-5,0.17122418433979986,0.16368559510795846,2.9767421017766957e-6,0.012778595292936885,0.5204969734901226
t3,0.0008562012303342356,0.14415771435522437,8.85185591497252e-6,1.888217727465293e-5,0.027674997523134317,0.0001020050008160584,0.17119946291967303,0.16369380346747459,2.9919148027961896e-6,0.012778607643454988,0.520493518088104
t4,0.0008581845556813665,0.14415778275284447,8.850153659782958e-6,1.890010649835517e-5,0.027675920967583603,0.00012294260713051678,0.171202606338615,0.16370241160170187,2.986756351122097e-6,0.01277848096559883,0.520529066805665
t5,0.0008603777629511327,0.14415743506084633,8.838253294501636e-6,1.8939453282268273e-5,0.027677130385368308,0.00016779423949618084,0.1712046745285415,0.16370968737628447,2.9701328864637703e-6,0.012778258333801468,0.5205861055267526
t6,0.0008628146213651424,0.14415608187869836,8.824420755924186e-6,1.900624819422927e-5,0.02767958046566666,0.001046268486195021,0.15411470267249125,0.14737651160630258,2.9592473525698603e-6,0.01277780449955597,0.48804455414657766
t7,0.0008708494115823649,0.1441638854080411,8.785932450785823e-6,1.906353161677549e-5,0.027681448810179456,0.006090093781836848,0.2852722608562454,0.3446231473193328,2.9162053732352177e-6,0.012777626993080621,0.8215100782497393
t8,0.0008747838791055886,0.14416507494343214,8.835979562403643e-6,1.9614986512909867e-5,0.027683759813608676,0.006097919080388959,0.28528041202723936,0.3446271956225588,2.9604997408080823e-6,0.012778112742296127,0.8215386695744457
t9,0.0008757316126506515,0.14416577010005277,9.256200704800897e-6,1.9999298475132067e-5,0.027684599802931295,0.006098180130163236,0.2852807434067854,0.34462809964783486,3.335988425581875e-6,0.012778324098850217,0.821544040286874
t10,0.0008761821537032617,0.14416706837915721,9.802770502451093e-6,2.0523315575096436e-5,0.027685130860648804,0.006098246629008715,0.2852807759346009,0.3446285150937198,3.779342431262935e-6,0.012778603804700323,0.8215486282840477
t11,0.0008763542764895912,0.14416757979190611,1.0105580387323608e-5,2.0817420197681633e-5,0.027685415175907023,0.006098271539864103,0.2852807980410637,0.3446286708813452,3.998202559941418e-6,0.012778781300389742,0.8215507922101105
t12,0.0008762805840677861,0.14416776336462722,1.030180390051538e-5,2.095100078089961e-5,0.027685331362910515,0.006098277897643113,0.285280804117734,0.34462859242689675,4.115114041849999e-6,0.0127788827403676,0.8215513004129703
t13,0.0008761924943314133,0.14416776236015383,1.0374327840385675e-5,2.0994127662415455e-5,0.027685234362589753,0.0060982784450039455,0.28528080612746826,0.3446285064957649,4.144480799810177e-6,0.012778930297455962,0.8215512235190705
t14,0.0008761105639337421,0.14416762247068438,1.0361565933106494e-5,2.0977138560597996e-5,0.027685138642978783,0.006098277804284363,0.2852808081991904,0.34462842940395444,4.126958021418377e-6,0.012778939630859652,0.8215507923784009
t15,0.000876056190575427,0.14416738345597102,1.0336068721747042e-5,2.0949813870172047e-5,0.027685059945968503,0.00609827732273715,0.2852808116347349,0.34462837682804476,4.100921366834851e-6,0.012778933678046738,0.8215502858600372
t16,0.0008760331050969565,0.1441669701291191,1.032136046784787e-5,2.0938616468070986e-5,0.027685038176883843,0.006098276380272715,0.28528082793226134,0.3446283547114269,4.083387730249281e-6,0.012778934534763682,0.8215497783344907
t17,0.0008760419129731962,0.14416681026327693,1.0343468700171152e-5,2.094552609971378e-5,0.027685050915914194,0.006098273599554356,0.285280829198292,0.34462833826586864,4.104525892518502e-6,0.012778884338726223,0.8215496220152979
t18,0.000876086116924289,0.1441668780770847,1.0468998765989252e-5,2.1061374188373158e-5,0.027685179115707077,0.006098263415917546,0.2852808281138769,0.3446283111951259,4.188528068854277e-6,0.012778937508041165,0.8215502024437007
t19,0.0008761640080813128,0.1441669788108958,1.0803461027988983e-5,2.1366430183820605e-5,0.027685566564638275,0.006098237568984844,0.28528080178476495,0.3446282624772823,4.372963780941242e-6,0.012779256920818381,0.8215518109904587
t20,0.0008762996813286463,0.1441673481535836,1.1940067645209484e-5,2.2207331376716038e-5,0.027686285104914537,0.006098175742173403,0.28528073490015804,0.3446281797965553,4.800744789779166e-6,0.012780407985884465,0.8215563795084097
t21,0.0008763675052947219,0.14416759987301161,1.2448503311532912e-5,2.2658886846775313e-5,0.027686605952126693,0.006098020383361004,0.2852805314029837,0.34462803829176447,5.013043833610474e-6,0.012780945311839107,0.8215582291543733
t22,0.0008763820323230366,0.14416779387397907,1.2716044998367725e-5,2.2944276130728596e-5,0.02768676996351666,0.006097047903254958,0.2852794535237656,0.3446279717074486,5.125840020094974e-6,0.01278128739399737,0.8215574925594346
t23,0.0008763526017038141,0.14416799700612173,1.289318156353041e-5,2.3196209661975575e-5,0.02768684498801867,0.006096058163733218,0.28527869292155433,0.3446279638644192,5.193413044795136e-6,0.012781593174058579,0.8215567855238799
t24,0.0008763481152646128,0.14416828295668457,1.3068930604995366e-5,2.352415136616563e-5,0.027686870992843816,0.006095439262895621,0.2852783951114838,0.34462800881087435,5.248169294626138e-6,0.012782005294746542,0.821557191796059
t25,0.0008763411572455589,0.14416841700802716,1.3170452043156185e-5,2.3672503752604968e-5,0.027686879933334862,0.0060949074840873025,0.28527812215550047,0.34462812372681134,5.2706564535267915e-6,0.012782172316712756,0.8215570773939687
t26,0.0008763402292537933,0.14416847784456774,1.3216722102897939e-5,2.374893209006403e-5,0.027686875963361238,0.006094622449852377,0.2852781184696938,0.3446281878342476,5.280070553378955e-6,0.0127822517677985,0.8215571202835213
t27,0.0008763419659617711,0.14416847393822527,1.3227567766483478e-5,2.378008814574744e-5,0.027686851954196085,0.006094358932968194,0.285278162090593,0.34462821379391717,5.28211037303295e-6,0.01278227755726593,0.8215569699994126
t28,0.0008763466575704592,0.14416840029940217,1.3209707085781748e-5,2.3788312346096985e-5,0.02768678583255606,0.006094525099796201,0.28527816728907013,0.34462820732550903,5.2794634695099185e-6,0.012782252387739532,0.821556962374545
