,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10
AnnualSum,724.9440702181547,0.0,0.0,2.3121524990945144,-2.312152499094516,0.0,4882.595508695404,0.0,657.8227968268208,-4949.716735156999,104149.10435365657,0.0,0.0,670.9354036305689,-670.9354036305858,0.0,-13784.584894455276,0.0,4432.146294373418,-85932.3731179,5.459756161493494,0.0,0.0,1.7552335604261113,-1.7552335604261127,0.0,3405.3401800211095,0.0,1643.7167457186247,-1767.083143534,12.853311393604,0.0,0.0,2.279114877178387,-2.2791148771783853,0.0,1947.4036519090807,0.0,610.6976548587118,-1349.5592615139994,22825.4909535125,0.0,0.0,1549.3224248958597,-1549.3224248959243,0.0,11646.190232189205,0.0,0.143887453646629,-34471.53725131799,1445.3919401436622,0.0,0.0,1.7536950811544012,-1.7536950811543226,0.0,17052.892813431296,0.0,16812.287166751816,-1685.9975398930003,140306.83055363604,0.0,0.0,69.82542374683595,-69.8254237468331,0.0,-19348.17838050706,0.0,52280.276305158295,-68678.37582104001,127513.13874152786,0.0,0.0,1.5175428337601586,-1.5175428337601593,0.0,-4317.9343473673525,0.0,107766.84107043674,-15428.363279546002,9721.299337301738,0.0,0.0,1.8856645616711842,-1.8856645616711902,0.0,-3666.788162712136,0.0,0.0615256786312314,-6054.449601981,10287.287284747752,0.0,0.0,2186.7639992940212,-2186.763999293871,0.0,2183.0633837283035,0.0,0.4422406972161912,-12469.908380848998
t1,0.8615063269522935,0,0,0.0035751326377690866,-0.003012647531952506,0.0,11.355814487538828,0,0.00012371372790985057,-12.21775953,145.46991046046966,0,0,0.0001082876956863726,-1.8713615299091166,0.0,68.51480373359117,0,9.629597957706179e-5,-212.1133646,0.008322466277751062,0,0,0.0036629735582160566,-0.0025529736939753894,0.0,4.352448207969554,0,5.5877242516723426e-5,-4.361824741,0.018586483354137897,0,0,0.0019270050700232516,-0.004233693061947669,0.0,3.3149904288851637,0,5.114939072479534e-5,-3.331219019,27.926239088014526,0,0,0.003171761746814129,-0.020463459721363694,0.0,57.17982602102696,0,7.529519794227806e-5,-85.08869806,0.07808611793165916,0,0,0.0013009842098050555,-0.0011366322111015792,0.0,21.440646956003743,0,17.35722234606514,-4.161675024,169.69117530567448,0,0,0.0018993724399060546,-0.07411544206080459,0.0,-0.09477990108421369,0,0.00015887909917144824,-169.5240204,148.71677485594245,0,0,0.002068137749519066,-0.00211695290981388,0.0,-110.63352761664638,0,0.00020442152524947143,-38.08299395,11.926618721821296,0,0,0.003438247580986426,-0.0016687397627584146,0.0,3.016311275702704,0,4.4379473198716705e-5,-14.94465507,12.89341914663379,0,0,7.508473825017407,-0.000442695644242835,0.0,10.378989004519696,0,2.2864658982390723e-5,-30.78041636
t2,0.8630375138036138,0,0,0.0034590064917767024,-0.003251803263495144,0.0,11.35464915167206,0,0.00013428283436554996,-12.21775953,145.46867978229469,0,0,0.00010829732510200707,-1.8713633418839324,0.0,68.51603937605122,0,9.94579195939153e-5,-212.1133646,0.008370934575448264,0,0,0.003114438259404415,-0.0027110586342230826,0.0,4.3531057930678765,0,5.5310399477622826e-5,-4.361824741,0.018645202979419757,0,0,0.0024289404275186694,-0.003919435582614366,0.0,3.3141112647963364,0,4.6897755961985185e-5,-3.331219019,27.926545979838075,0,0,0.0031097758031664426,-4.00927215275012,0.0,61.16839229906777,0,7.778608980977728e-5,-85.08869806,0.0894792377674418,0,0,0.0012850333643648062,-0.0012584934292396836,0.0,23.862165644307044,0,19.78999634214075,-4.161675024,172.78098383358585,0,0,0.0020261029798667556,-0.16097737738097823,0.0,-3.0978592935932157,0,0.00015280972139922126,-169.5240204,165.1726637357702,0,0,0.0022243959749279653,-0.002280512160144524,0.0,-127.08942542321272,0,0.00018819376148307329,-38.08299395,11.926645245937028,0,0,0.0029264497947850826,-0.0017873578135452193,0.0,3.016915830268191,0,4.504231743571592e-5,-14.94465507,12.893447501035169,0,0,7.508457150801238,-0.0004418530527499524,0.0,10.37897667981018,0,2.306272721892406e-5,-30.78041636
t3,0.8638481003659417,0,0,0.0030654701130551276,-0.0034245596124888073,0.0,11.354414878065946,0,0.00014430306323598218,-12.21775953,145.46763525476428,0,0,0.00011059309864410878,-1.8713643297436495,0.0,68.51708724575685,0,0.00010410800755886713,-212.1133646,0.0083876492652247,0,0,0.0029933714767319884,-0.002705242176895213,0.0,4.353204685854231,0,5.5667550261515085e-5,-4.361824741,0.01866835855111843,0,0,0.002025955889753011,-0.003817736542890043,0.0,3.314388437715067,0,4.5940744563448735e-5,-3.331219019,27.92701372356171,0,0,0.0030938315960295977,-4.0308052956766325,0.0,61.189474354486954,0,7.849809887147247e-5,-85.08869806,0.10234968933851084,0,0,0.0013805965359990062,-0.0014040413260976285,0.0,25.241953592967235,0,21.182604757646743,-4.161675024,172.75605629044566,0,0,0.0022366405427781634,-0.1643163106139537,0.0,-3.0698227962077125,0,0.00013336829649461895,-169.5240204,165.18094543309658,0,0,0.0021288820132011905,-0.0024199968487487035,0.0,-127.09747111005612,0,0.0001892055948594795,-38.08299395,11.926653828303584,0,0,0.0030739961606267878,-0.0017453771151410902,0.0,3.0167180808409757,0,4.540232104256228e-5,-14.94465507,12.893449688399642,0,0,7.508470517909613,-0.00044324969404609983,0.0,10.378962928036842,0,2.346878163816939e-5,-30.78041636
t4,0.8658401366663578,0,0,0.0027016124138673886,-0.0036155376550559156,0.0,8.909425635550999,0,0.00014416710718457795,-9.774207624,145.46770176884533,0,0,0.00010818534961458124,-1.8713681642999387,0.0,26.094350205668604,0,0.0001002396946956838,-169.6906917,0.00838906739140496,0,0,0.0031051938199606163,-0.002616081897131761,0.0,3.4806379303462265,0,5.626079143669284e-5,-3.489459793,0.0186811140410667,0,0,0.0023344129139790826,-0.004042525731622371,0.0,2.6480492766602364,0,4.700701472089298e-5,-2.664975215,27.92793771777579,0,0,0.0030416080881821078,-4.160487788614074,0.0,44.30054318154522,0,7.62129260655794e-5,-68.07095845,0.12348858456426447,0,0,0.0012759861780046128,-0.0015939312272064397,0.0,25.36902417682657,0,22.16285474147264,-3.329340019,172.7592584869535,0,0,0.0023947219497038636,-0.1768215348812796,0.0,-36.965493872579344,0,0.00012144557486437126,-135.6192163,165.18961890182638,0,0,0.001937494632234764,-0.002576628437258817,0.0,-134.72240928349683,0,0.00017527191403276547,-30.46639516,11.92665184636561,0,0,0.0033519979018999716,-0.0016817767290725073,0.0,0.02744783754914815,0,4.5789218382001195e-5,-11.95572406,12.893423775385283,0,0,1.3525683351792521,-0.0005495193822684936,0.0,10.378915242760783,0,2.4688072949630452e-5,-24.62433309
t5,0.867972372005546,0,0,0.002130809774011844,-0.003960880472820125,0.0,6.46464730678992,0,0.0001338342272615773,-7.330655718,145.46732898847927,0,0,9.251869730566264e-5,-1.871382592990273,0.0,-16.327885068241958,0,0.00013499007042074056,-127.2680188,0.00838604572500245,0,0,0.00349858410972456,-0.00238712048731406,0.0,2.607655535971517,0,5.8144449897104276e-5,-2.617094845,0.01870797099926349,0,0,0.0024476310873315834,-0.00386846835653963,0.0,1.981491977368476,0,4.764322874446997e-5,-1.998731412,27.929091794242918,0,0,0.002965404322015037,-4.22489320927496,0.0,27.346132155520873,0,7.72489418714225e-5,-51.05321884,0.1687162379581613,0,0,0.0010509263327483232,-0.0019363573802661889,0.0,25.62222168400995,0,23.293047421051725,-2.497005014,172.7612652865188,0,0,0.0023928603397894758,-0.18496077410068276,0.0,-70.8641682218453,0,0.0001168950448696099,-101.7144122,165.19689317633345,0,0,0.0014397460152935691,-0.002980300508974695,0.0,-142.34536000469745,0,0.00019619453153804097,-22.84979637,11.926641809462744,0,0,0.0012992761792822178,-0.003015474406349105,0.0,-2.9580852243159894,0,4.728605066836852e-5,-8.966793045,12.893349902747296,0,0,0.0007854755313411071,-4.804499414609178,0.0,10.378646667962803,0,3.276576342919451e-5,-18.46824981
t6,0.8698363190911778,0,0,0.0011107352018474327,-0.0024648186254952534,0.0,4.019644826142017,0,0.0010231939405098067,-4.887103812,145.46576347618628,0,0,8.722386590987008e-5,-1.871391683703446,0.0,-58.74898725806228,0,0.00012585241768460785,-84.84534585,0.008348102091369724,0,0,0.001030241896964469,-0.004340654944276688,0.0,1.7397574275099494,0,6.516468497530494e-5,-1.744729896,0.018696392915331598,0,0,0.0019094158506417608,-0.0027446236538263115,0.0,1.314684762490005,0,5.828373476195275e-5,-1.332487608,27.930342048568114,0,0,0.0016228763379198437,-0.002087537590308756,0.0,6.105782373892327,0,0.00018047533903284047,-34.03547923,1.0550600004786714,0,0,0.0007467579038051178,-0.002594403374639557,0.0,27.413192552252145,0,26.801734842390886,-1.664670009,155.51454524694756,0,0,0.0008494578153308346,-0.19829467705156087,0.0,-87.5073128753899,0,0.00017894644930772392,-67.80960815,148.7150125096096,0,0,0.0006855680511026851,-0.0018782907454746355,0.0,-12.667742212270781,0,120.81287994203426,-15.23319758,11.926632442615633,0,0,0.0013082029801103642,-0.002771026033222028,0.0,-5.947259428404531,0,4.8105288952226974e-5,-5.97786203,12.892860728843978,0,0,2.806679419796195e-5,-9.345791311424842,0.0,8.76519553009902,0,0.0001264184502681344,-12.31216654
t7,0.8776928005026837,0,0,0.0007631941720132587,-0.0008625548173918436,0.0,32.74150770338792,0,32.39732513437616,-1.221775953,145.47317149501364,0,0,0.00046405256553625683,-1.867601868262503,0.0,-122.39312177039866,0,0.0015753930482957754,-21.21133646,0.008063970031098044,0,0,0.000653383285094949,-0.0027080921172312295,0.0,0.4303619368933627,0,0.00018866822329546623,-0.436182474,0.018263248405851217,0,0,0.0004888810679780086,-0.0030299213920172412,0.0,0.3177015580421228,0,0.00030180825490433146,-0.333121902,27.93196803898462,0,0,0.0008111017203637138,-0.0009655792132200351,0.0,-19.421725281143974,0,0.001218418478715943,-8.508869806,6.144173085583921,0,0,0.0008924312379114313,-0.001023325660359654,0.0,55.33577957118156,0,61.063654204474794,-0.416167502,287.86347763019916,0,0,0.0008637330955865552,-0.0010023369947257277,0.0,-55.341272216834994,0,215.56966471356702,-16.95240204,347.75398182925437,0,0,0.0006449179830461437,-0.0007397490460252252,0.0,99.45879249171918,0,443.4043800422583,-3.808299395,11.92660673292554,0,0,0.0008748803237912226,-0.003666852937969883,0.0,-10.429293427164653,0,5.577027609177775e-5,-1.494465507,12.89276132160801,0,0,0.00042677549405667486,-9.345786225239152,0.0,-0.4691187326630234,0,0.00024144734254032135,-3.078041636
t8,0.8785014417379476,0,0,0.0010871972152129354,-0.0001395182465714443,0.0,22.869798256489528,0,22.527471368326395,-1.221775953,145.4737776671007,0,0,0.0005052751925043052,-0.00022149834045090113,0.0,-117.2245368052831,0,7.038188122731957,-21.21133646,0.00811645045415499,0,0,0.0007870134942805449,-0.0011407986931319023,0.0,0.4286142548503986,0,0.00019439023671714156,-0.436182474,0.018441317762705224,0,0,0.00046544803979912974,-0.00019182732899647372,0.0,0.3157378581640493,0,0.001330838768570134,-0.333121902,27.932641285843605,0,0,0.0008432613492830002,-0.00013310318662730866,0.0,-19.423998149911668,0,0.00048343222519910107,-8.508869806,6.145559558353143,0,0,0.0013345333790405762,-7.318752299073812e-5,0.0,64.5572759229854,0,70.28792926935357,-0.416167502,287.8650053047795,0,0,0.00015758079554088907,-0.00010210735827598015,0.0,15.73076503904419,0,286.6434237200107,-16.95240204,347.7548487361467,0,0,0.0017282125335821462,-8.583775216694995e-5,0.0,210.3243661004673,0,554.2725577628653,-3.808299395,11.926668383178654,0,0,0.0007624066347103404,-0.003552366046670953,0.0,-10.429362303858126,0,5.055703959544054e-5,-1.494465507,12.893329074801839,0,0,0.0012663780998053195,-7.876643019796429,0.0,-1.9398719034223892,0,3.883781413225717e-5,-3.078041636
