,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture
t19,0.9629754524096383,150.32469505812438,0.06645034908900325,0.16386235421202547,33.90417762086277,5.397030393462946,42.516206344811074,317.74870317174793,0.029026421021678198,14.605180093878376
t20,0.962981189191158,150.32471120697193,0.06670762392848628,0.16418027376293753,33.904184114101255,5.3983102937186,42.516613496657364,317.7487104230399,0.028995892029748335,14.605392741103392
t21,0.9631379031195227,150.3247454411516,0.06676239382136774,0.16421116948368458,33.90429548155865,18.8910532343321,148.80859221394041,317.74872764150854,0.028989541781456615,14.605396369641811
t22,0.9631775483216074,150.32472809803065,0.06676463538519116,0.16421002304390406,33.90432588421776,26.986498059064417,212.58319178552392,317.74872391127303,0.02898733396456265,14.605396247063132
t23,0.9631327221855978,150.324695121122,0.06677471946960628,0.1641825489129816,33.904294162633256,26.986921797525618,212.58354661944978,317.7487406003378,0.028988054244949237,14.605398303280179
t24,0.9633275925094155,150.3247828511295,0.0667772575303938,0.16418701398074861,33.90443307222735,26.98694222455281,212.58410506833545,317.74899353856944,0.028980962215419338,14.605398202313943
t25,0.9637297177221571,150.32496568415544,0.06682134511672627,0.164244562267161,33.90472966470754,26.98700132552245,212.58420526405556,317.7494568062224,0.028962099883712174,14.605396448199615
t26,0.963836424553467,150.32500572973686,0.06683671559392189,0.1642873047758893,33.90480919886687,26.98702195550295,212.5841891675139,317.7496081015401,0.028955222155902845,14.605392927427541
t27,0.9638306427235254,150.32500018595198,0.0668349406576034,0.16427250276016078,33.90480761551296,26.98710408377207,212.5841742017789,317.7496065595324,0.028956191796325033,14.605394238985404
t28,0.963835740821035,150.32500947418833,0.06684099285548356,0.16427604266604073,33.90481285540675,26.987385319368112,212.5841668317843,317.74961267323465,0.02895479579193702,14.605394074163643
t29,0.9637477497529584,150.32500483071797,0.06682157180409301,0.16423733627295825,33.904754854491316,26.987765112656046,212.58414631323643,317.74950552859536,0.02895814927929483,14.60539613636223
t30,0.9631299808408681,150.32474022830945,0.0667601655568992,0.16392481611642268,33.90434268768816,26.98778033645454,212.58414500243705,317.74879931214525,0.028983403650871115,14.605389281476135
t31,0.9629792038150169,150.3246161664223,0.06640073792772339,0.16379866894627423,33.90419295368451,26.987723353751296,212.58414611921796,317.7487409487023,0.029006249051262582,14.605121316350207
t32,0.9629564741797517,150.32454806529816,0.06621195440563116,0.1636979480226674,33.90417326221339,26.98712189713332,212.58365645611008,317.74869382808777,0.029033628077625693,14.605046409876213
t33,0.9629331207153237,150.32456590367758,0.06619527577889739,0.16368737234492206,33.90417170600291,26.986966015507367,212.583449116478,317.74869315360996,0.02903606746307526,14.605041904196437
t34,0.9629416171522939,150.32458431563683,0.06619456333006342,0.16368548647835107,33.904170501989185,26.986944227034815,212.58341604986427,317.7486976623802,0.029035981315051845,14.605040522911308
t35,0.9629437967369654,150.3245709312747,0.06620351974252607,0.16368460122343045,33.90416697127754,26.98693666030935,212.58340771083442,317.7486987595639,0.029035702581970146,14.605040806439836
t36,0.9629407030504454,150.32454952267648,0.06629935748596875,0.16368384729312757,33.90416525905107,26.986940442570358,212.58340566029042,317.7486994682799,0.029032816854439945,14.605042038170188
t37,0.9629457000145729,150.32454155666989,0.06629891043192727,0.16368335990304805,33.904166618928535,26.986944213739463,212.58340475528155,317.74869992435185,0.02903232849087304,14.605042519671988
t38,0.9630554649766488,150.3245399925307,0.06630742406595304,0.1636829650782435,33.90424040307177,26.98695749188104,212.58340546133877,317.7487013025305,0.029030794595932004,14.605043078544181
t39,0.963065563570294,150.32453998847416,0.06632070410825844,0.16368069626491497,33.904247456971866,26.98697247305583,212.58340607915753,317.7487011077883,0.029029941105662874,14.605042124359993
t40,0.9630638487452847,150.32453187484785,0.06618383501052262,0.1636617676783175,33.90424702746756,26.98696698273355,212.5834087315178,317.7486998911673,0.029033552703837992,14.605031995320198
t41,0.9630533980511025,150.3245151402478,0.0659614914794649,0.16346817738397876,33.90424147000647,26.986965266904868,212.58340189076355,317.7486961827253,0.029043208128905252,14.604894549272826
t42,0.9629583459612955,150.32451594372156,0.0659356520264123,0.1634413952155235,33.904171220553515,26.986939310608445,212.5834035195222,317.7486987981741,0.029045763457438853,14.604876269952122
t43,0.9629548216304417,150.32452154011935,0.06617930502484316,0.1636616518370666,33.90417206686864,26.986937149833803,212.58340262182855,317.7486972429218,0.029035840838368035,14.605036139725133
t44,0.9630601998647366,150.3245392214618,0.06622415985868496,0.1636941726020577,33.90424983873156,26.986944401026093,212.58340667288815,317.7486990854702,0.029033786260179134,14.605055629970272
t45,0.963101357849997,150.32465331380934,0.06645868834840363,0.16381164140101914,33.90427798287013,26.987008088392173,212.58348002401004,317.7487388464118,0.02902055568817749,14.605171745473864
t46,0.9631067462304861,150.32460257847177,0.06673954669013918,0.16378364103683074,33.90428243590098,26.987297179701866,212.58374174164817,317.7487395574591,0.028998232527689974,14.605391690001202
t47,0.9631110526701607,150.3245919143556,0.06671967762518972,0.16378434071907874,33.9042850197349,26.987770453314546,212.58414894870756,317.7487404029506,0.028985953233830304,14.60540294719319
t48,0.9631415689159658,150.3246114302579,0.06671746074460684,0.16380463614824287,33.90430721587141,26.987801754267572,212.5841561308935,317.74878166329154,0.02898545133918084,14.605403745846067
t49,0.9634309186597025,150.3248126424269,0.066716929481183,0.16403211426330794,33.904513353428015,26.98779816676999,212.58414946701828,317.74914183846545,0.02897869311105682,14.605403552786228
t50,0.9635886803933568,150.32492962143402,0.06673040160129627,0.164189720448283,33.90463067503038,26.9877941633799,212.58414738102124,317.7493346802717,0.028969821436216927,14.605403203855126
t51,0.9637221959492501,150.32493332868478,0.06676041211126213,0.16421872969808626,33.90472841862353,26.987793368268694,212.58414884493303,317.7494784170433,0.028965222585099933,14.605404124488745
t52,0.9637302060940068,150.32491722222926,0.06676065506055427,0.16420916768146707,33.90473505603171,26.987791242510244,212.58414939196882,317.74947595182846,0.02896464834704848,14.605402543363873
t53,0.9633678947323404,150.32466284193643,0.06674497810603255,0.1639144874275807,33.904473070403775,26.987790663155543,212.58414710098413,317.7490685501621,0.028982534590691722,14.605380558328923
t54,0.9628958830425477,150.32427483556344,0.06607847580231661,0.1635149113787145,33.904119617499155,26.987789169940648,212.58414336847324,317.7484951101502,0.029011973552175156,14.604951623825901
t55,0.960905554373409,150.322518732691,0.06407729970974295,0.16177918252884355,33.90261185572305,26.987743493833268,212.58411918268675,317.74603689610984,0.029044495506453855,14.603483741739
t56,0.9604982633405839,150.32223864917123,0.06086808743039245,0.16053095971469275,33.902390098888375,26.986845139404952,212.5833314908447,317.7458046414103,0.029102519828378942,14.601672603674915
t57,0.9604453852350429,150.32219400582846,0.060416964462010864,0.1602542679979835,33.90234989967495,26.985040080328222,212.58176578738102,317.7458008243989,0.029117521018779246,14.601384344268679
t58,0.9603860565223064,150.32217003354435,0.06053905293621667,0.16040056246298398,33.9022990792459,26.984611806862077,212.58107878999178,317.7458188922835,0.02911842271116834,14.601444996578282
t59,0.9601227857394973,150.32196283203675,0.05870729436881895,0.15993593534567507,33.902147555340214,26.98460738524952,212.58100820650162,317.74581797229445,0.02912023683588961,14.600977603431712
t60,0.9604315168608792,150.32216154549798,0.062388883138687276,0.16040012740436746,33.90232958725367,26.984599079079185,212.58103878762554,317.745814998193,0.029114730421707532,14.602226017534578
t61,0.9604539536332789,150.32217031168327,0.062341119215765274,0.1603259683540847,33.902350371926325,26.98459246036951,212.58100350010028,317.7458214544177,0.02911558717217479,14.60225164419321
t62,0.9604720059044968,150.32216684191977,0.06336281712897143,0.1610842065443252,33.9023539136978,26.984595336882343,212.5810033123177,317.74582377463844,0.02911091371926354,14.602902301515773
t63,0.9606791856334668,150.32216626269854,0.06340346555916533,0.16112480159299838,33.902353713819416,26.9845968439576,212.58100976676783,317.74581780774366,0.0291108925547194,14.602962147144012
t64,0.9606681075893095,150.3221786353265,0.06363266044632829,0.16134352649102676,33.902358901734836,26.98460665633124,212.58107756253244,317.7457926153002,0.02910920318908282,14.603070598798105
t65,0.9606741723263681,150.3220924687198,0.05552970546963227,0.16034931298995103,33.90225144160927,26.984578621302074,212.5810221813337,317.7458359403131,0.029120094159815226,14.601376911730167
t66,0.9601147952407163,150.32122881239263,0.027565330338988055,0.15666467297804745,33.901265856156655,26.98456339355645,212.5810456196812,317.7457992005117,0.02913127542562415,7.338490313647534
t67,0.9603934056562241,150.32209383320216,0.05543102292662069,0.16035816177027665,33.90222643761249,26.984569701288564,212.58104948070394,317.74579970825295,0.029121119463740477,14.601273583120518
t68,0.9606595761590336,150.32217526236317,0.06250042641040841,0.16050652121239606,33.9023580527498,26.984568028057517,212.5810419946248,317.74576743102335,0.02911621389745685,14.602386973993596
t69,0.960686164820006,150.32237053820748,0.06421840775077946,0.1617743660312677,33.90255360418,26.98456156367721,212.5810467828271,317.745784881328,0.029104707726552825,14.603601737329988
t70,0.9608757044377756,150.32252851881964,0.06468576536321041,0.16200709280728698,33.902718514613014,26.984577089801213,212.581417432262,317.74601280367756,0.029097842722047112,14.60401509805669
t71,0.9609099066534302,150.322739473508,0.06662007081421681,0.16223153679649865,33.90284310327045,26.984579938836006,212.58168568195444,317.74606488284536,0.029027219981787696,14.605338603831783
t72,0.9609373568965021,150.3227641884988,0.06673152456992062,0.16225964608819698,33.9027609191903,26.98463816876283,212.58258443723346,317.7460711810271,0.02902315431251331,14.605408344307008
t73,0.9610667925827469,150.32276860792757,0.06679868621055536,0.16226465386836939,33.902850039688474,26.98704372518074,212.58412150883387,317.7462329640953,0.029007379265160525,14.60541287869104
t74,0.9612258825268964,150.32280476525756,0.06680995420244491,0.16229462605318673,33.902990020379505,26.985316734464554,212.584215382619,317.7464170486086,0.0290079758700692,14.605414015595498
t75,0.9615619836229378,150.32305178128547,0.06680089229140725,0.16252344513990527,33.903217167178184,26.985036929979305,212.5842196317056,317.7468134187063,0.029007295731680018,14.605417344823245
t76,0.9618641913476615,150.32328130146442,0.06672424841774625,0.16272632253218436,33.903436594469916,26.986991543783695,212.58421800188532,317.7471869694046,0.02900518225713259,14.605437229740216
t77,0.9612504305907072,150.32280267494164,0.06524870872173827,0.1621775777099813,33.90307609439694,26.98726638127322,212.58421967371714,317.74644549947175,0.029050444342332848,14.604380174514342
t78,0.9609440598345811,150.32254978966296,0.06318479715671664,0.16098390094412607,33.90291656801668,26.985294198226768,212.58409881019438,317.7460852037557,0.02907135635509737,14.602844563457017
t79,0.9607845509902695,150.32230752651387,0.056280654756263,0.16060819587090155,33.90243232283529,26.98467118894753,212.58234588587385,317.7459333244544,0.029117098396473078,14.600583447402695
t80,0.9607732110550244,150.32228331229695,0.05553090829710762,0.16058052152470756,33.90236431472951,26.984589359600044,212.58151906531617,317.7459139793123,0.029120960806610204,14.600549745532003
t81,0.9607823047634194,150.32227524919614,0.05546565160236119,0.16057590009193667,33.90230704421603,26.984590107546058,212.58107411450288,317.74592605442507,0.029121846965110623,14.60055508649691
t82,0.9607908727467893,150.32227806639975,0.055465885254906006,0.16057366557886624,33.90216030216809,26.984577703050704,212.58091561541377,317.7459345689942,0.02912169112223826,14.60054247887405
t83,0.9608065649189504,150.32228151358856,0.05546099058926632,0.16057173972073852,33.90178019323705,26.984522072437784,212.58035443301267,317.7459499750571,0.02912212185628791,14.60043140997946
t84,0.9607940525668571,150.32228401936067,0.055578727083646605,0.16058527636418857,33.90179537153682,26.984466657110886,212.58033017866396,317.7459402278324,0.029121668069953966,14.600403822451943
t85,0.9607964742278978,150.32229628224727,0.061029565013045295,0.16052755242581604,33.902309084384996,26.982308845145415,212.58034892973174,317.74593926935603,0.02911979030638457,14.601638826685974
t86,0.9607908139928908,150.32240274155336,0.06303353602438663,0.16077990820439222,33.902395746114514,26.98228836615887,212.58037394992945,317.74592958202373,0.029115136023692416,14.602622714925952
t87,0.9607896192184835,150.3224395534475,0.06301557685813738,0.16079448442280708,33.90265948604009,26.98356169410466,212.58093615636224,317.74592234681825,0.02911337938266443,14.602659604863492
t88,0.9608781509465076,150.3225070312088,0.0630810101076023,0.16087504972331002,33.90266128694187,26.983789381172226,212.5810902022542,317.7460378243869,0.02911228110992073,14.602667476784127
t89,0.9607906040499999,150.3224430142649,0.06161936869455506,0.16079041360165242,33.90234549233033,26.983792299367796,212.58109242068613,317.7459173731192,0.02911619124921686,14.601889299383165
t90,0.9608032918733211,150.32235740039184,0.05561856499363861,0.16065007488346578,33.90189568426873,26.982290850749617,212.58048470542678,317.745927912699,0.029120837490088154,14.600253832723057
t91,0.960861379905006,150.3225994866365,0.06294930433517518,0.16086513309153733,33.901850693051,26.98227773959858,212.58047258515177,317.745965617972,0.02911393786144941,14.602639895791315
t92,0.9613318450330544,150.32345813232726,0.06442712421630388,0.16203642074039842,33.90265271454504,26.982316211310955,212.58050939204233,317.74651150314526,0.02909689008056675,14.603765347317797
t93,0.9636501566328697,150.32484051338773,0.06664142814096298,0.16403972899352562,33.90462148720114,26.984146037878862,212.58138275706028,317.7493775779442,0.028973823818346692,14.605323832849031
t94,0.963731301686186,150.32488413206056,0.06676743387934041,0.16416425523399164,33.904724223348175,26.987484605917615,212.58390897980163,317.74949160186566,0.02896650477920974,14.60540445549514
t95,0.9637564058688323,150.32489035841922,0.06679706593416235,0.16420063219550782,33.90475402206828,26.987742528384526,212.584140540272,317.74951480738576,0.02896172540867457,14.605409975204717
t96,0.9637469386780104,150.32489800895152,0.06680341594768217,0.16422190893338762,33.90478424285883,26.98776390464101,212.58416552961646,317.74952193410917,0.0289595162179235,14.605409203879802
t97,0.9637955137028166,150.32490959469249,0.06679920810480619,0.16424109027536027,33.9048065864231,26.987766485825304,212.58421841602012,317.7495713582814,0.028956962865492975,14.605409447859076
t98,0.96380703636346,150.3249141681234,0.06687119569539257,0.16425728763469163,33.90480705554741,26.98776481278381,212.58422646738484,317.7495908124734,0.028954411009156085,14.605408036725853
t99,0.9638176446089409,150.3249307318191,0.06686372126774966,0.164264923448937,33.90481281997125,26.987754239080438,212.58420418787136,317.7495995304496,0.028954393026787685,14.60540737174809
t100,0.9638088920120421,150.32493400573793,0.06685381690298434,0.1642598788586463,33.90480474861208,26.98774995239782,212.5841959239882,317.7495865766764,0.028955962576664374,14.605407906730592
t101,0.9638056190667464,150.3249371736464,0.06686273255247333,0.16426133073765475,33.90480215921098,26.98775070916856,212.58418293092382,317.74958315439625,0.028956363722200548,14.605406944313673
t102,0.9638062835556223,150.32495645720644,0.06685342076680614,0.1642638990014417,33.90480329720998,26.98775292880236,212.58417961417237,317.7495831438306,0.028956653072249587,14.605405938511845
t103,0.9638078597165681,150.3249820825518,0.06685221128753381,0.16426607610348223,33.90480555122625,26.987758016592874,212.58419252691212,317.74958605151255,0.02895651335174724,14.605404667201164
t104,0.9637977297510528,150.32501170121756,0.06680239852764198,0.16426822527015766,33.904800914900754,26.98776124569467,212.5842188584482,317.7495734696432,0.028957776572388644,14.605403685788888
t105,0.9637984273230145,150.32503697708665,0.0667966440319065,0.1642679236268193,33.90480503687493,26.98776454100998,212.58421305906373,317.74952383060776,0.028958964453292282,14.605402887357886
t106,0.9637948160828825,150.3250474681794,0.06679612879641383,0.1642694060406623,33.90480528194004,26.98777127663494,212.58418322961,317.7495192578989,0.028959236933723872,14.60540147437744
t107,0.9637529145926191,150.32506403960565,0.06679726724180798,0.164271134939318,33.9047737583984,26.98776621715558,212.58418692213013,317.749518654422,0.028959970329374356,14.605400635561995
t108,0.9637528410870508,150.32507211801428,0.06685423027969037,0.16427288285074873,33.9047747537658,26.987766038695145,212.58418619013327,317.74951770538394,0.028959038876677005,14.605400397793428
t109,0.9637961302519912,150.32507760805228,0.06683813313925992,0.16427363878195037,33.90480767796225,26.987768357613987,212.58418505287364,317.7495175830694,0.028958989088656375,14.605400472436127
t110,0.9638012165364896,150.32507435364172,0.0668369421772514,0.1642747059803803,33.904808832632625,26.987766649711546,212.58418103607468,317.7495195615088,0.028959213296017788,14.60540019283852
t111,0.9638045906609998,150.32507340709685,0.06683421536773121,0.16427552991582398,33.90480959108904,26.987765987778648,212.5841793874287,317.7495250648099,0.028958976523156064,14.60539953394433
t112,0.9638055555039334,150.32507643186426,0.06683010366723391,0.1642755252728486,33.90480924414439,26.987772199330877,212.58418400158382,317.74952943707405,0.028958835789747384,14.605399538640587
t113,0.963801023662315,150.32507567742175,0.0667835878980575,0.16427674060027633,33.90480677786214,26.987774388112353,212.5841947583063,317.74951737659364,0.028959947046182537,14.605399630707298
t114,0.9637549335306336,150.3250722803362,0.06683183571876211,0.1642771972526424,33.90477379079346,26.98777262419907,212.58422192833928,317.749518396077,0.028959026792144675,14.605399482329132
t115,0.9637547666571189,150.32506807860483,0.06682436119617775,0.16427705814767168,33.90477243965822,26.987772061877298,212.58423296020956,317.7495185546288,0.028957988174165655,14.60539897106854
t116,0.9637972092264081,150.32507508137678,0.06682138450766915,0.1642748227143042,33.904803497733496,26.98776929785822,212.584213913979,317.7495186498039,0.02895659078397625,14.605398092893315
t117,0.9638004442436001,150.32507252759746,0.0668226525472812,0.16427412894385787,33.90480360216498,26.98777094749015,212.5841892721142,317.7495326726846,0.028956112364174513,14.605397840539736
t118,0.963801592358479,150.32507208641817,0.06682422194706505,0.16427480524977756,33.9048058018326,26.987767381529995,212.58421652620035,317.749572298471,0.02895513745140607,14.605397658774436
t119,0.9637997927140308,150.3250739778604,0.06682517875204932,0.16427462392832323,33.90480392012007,26.987762716577794,212.58421755836233,317.749570779023,0.028955469032381085,14.605397567615297
t120,0.9638077524712566,150.32507397358023,0.06683470579576176,0.16427442557031208,33.9048095404632,26.987758018803948,212.5842223586147,317.7495793082066,0.028954670931526975,14.605397160370641
t121,0.9638028998848445,150.32506468273166,0.06683181128447895,0.1642744653408558,33.9048004403024,26.987754211229735,212.5841972669631,317.7495757405443,0.02895513264575527,14.605397370561109
t122,0.9637942805347566,150.32506780142427,0.06683189138331969,0.16427391013683273,33.90479040522392,26.987748717777784,212.58417385432375,317.7495624238032,0.028955554054330326,14.605397913542458
t123,0.9637902857184294,150.3250690706112,0.06682957162654632,0.16427016743099293,33.90478549492682,26.987746823586946,212.58416124796736,317.749559792359,0.02895586823795599,14.605398205354334
t124,0.9637905017775181,150.32506917997165,0.06682825736112245,0.16426892280460662,33.90478689381243,26.987744512733638,212.58414936114272,317.74956266102504,0.028955925609468303,14.605398322975638
t125,0.9637883968679443,150.3250651975642,0.06682741581632566,0.16426852337656947,33.90478510328462,26.98774569382571,212.58414510791204,317.74955945677436,0.028956133392005798,14.605398495180987
t126,0.96378565248719,150.32505902023274,0.06682692593383992,0.16426734901008994,33.90478286436025,26.987746518842062,212.5841495665598,317.74955700352166,0.028956022274033013,14.605398423643292
t127,0.96378592679917,150.32506160585123,0.06682627249619338,0.16426746537516873,33.90478293427571,26.98774534597599,212.5841503373195,317.7495576071064,0.028955801939994873,14.605398475865806
t128,0.963790071244196,150.3250679503063,0.0668263353084334,0.1642711397215764,33.904784247357,26.987743600942615,212.5841488658487,317.74956465826585,0.028955160853143178,14.605398267129061
t129,0.963792232082326,150.3250660113256,0.06682709935713628,0.16427540463326534,33.904789351366986,26.98774315116905,212.5841444094176,317.7495635007528,0.028954776189460865,14.60539812759381
t130,0.9638044573998387,150.3250651810892,0.06682642524782631,0.16427870637767553,33.90480357106831,26.987749601789208,212.58417787330004,317.74957881445073,0.028952722300793057,14.60539716496754
t131,0.9638074444574645,150.32507457122702,0.06682648075015558,0.16427953433927286,33.904809224655565,26.98775678457055,212.5842113052213,317.74958298879625,0.02895120828027334,14.605396111282369
t132,0.9638071929505246,150.3250765920021,0.06682757680910259,0.16427921008143734,33.9048096598709,26.987767234197612,212.58421114056313,317.7495806202353,0.028950755208952475,14.605396075542515
t133,0.9638076658282849,150.32507669083475,0.06682726785562883,0.1642793147931031,33.904807843135075,26.987765231331256,212.58419625745017,317.7495801450843,0.02895096960691841,14.605396542861772
t134,0.9638012739984103,150.32507361461893,0.06682693995056832,0.16427884593551192,33.90480189863133,26.98776502891129,212.58420031975862,317.74957646365294,0.028951515660527134,14.605397262850971
t135,0.9637990725168197,150.3250743428831,0.06682630170766742,0.16427892221891682,33.904799219014535,26.98777179411007,212.5842036204069,317.74957578893356,0.028951979268287215,14.605397996328886
t136,0.9637980979131234,150.32506419599932,0.06682569007679898,0.16427937850923083,33.90479858087591,26.987773914575563,212.5842085289069,317.74957633144464,0.02895214006584589,14.605398364570805
t137,0.9638071507807086,150.3250593352218,0.06682261963358507,0.16427884278581087,33.90480492004484,26.987768792347197,212.58415659858937,317.7495342541121,0.028953659038329863,14.605398878117748
t138,0.9638104957695982,150.32505719398043,0.06682037551617946,0.16426717880758174,33.90480855677677,26.987772221520785,212.5841576830299,317.7495330348768,0.028954442882367107,14.605399394331993
t139,0.9638114627660882,150.32505467010503,0.06681642372947905,0.16426532792121448,33.90480890758608,26.987771874369322,212.58416426125171,317.74953373723,0.028954880361973516,14.605399639577804
t140,0.9638119593547307,150.3250456634295,0.06681339707690377,0.164264959644056,33.904808384156404,26.987769020627184,212.58415978687648,317.74953442923817,0.02895512549248812,14.60539971533628
t141,0.9638097331379796,150.32502652406544,0.0668130158935312,0.16426749226778636,33.90480641855082,26.987763668995424,212.58414772255065,317.7495411505697,0.02895484888248828,14.605399540275709
t142,0.9638116183350702,150.3250204101467,0.06682027483054345,0.16426569557165646,33.90480744834794,26.987766246766338,212.58419572571339,317.7495843557337,0.02895302078609791,14.605399426460414
t143,0.96380756837965,150.32501562103135,0.06682430574476464,0.16427008625475778,33.90480456966409,26.98775896384392,212.58418415185548,317.7495840748084,0.02895317774536068,14.605400612826482
t144,0.9638079274922216,150.32501961052714,0.06682418628132623,0.16427145293250456,33.904805038260726,26.987756992843135,212.58417890525575,317.7495896170069,0.02895309570912214,14.605401200615134
t145,0.9638060701266509,150.32502133749787,0.0668253139544514,0.16427532534920003,33.90480401210619,26.987755588826086,212.58418211887883,317.7495873840981,0.028952859335313143,14.605401367149433
t146,0.9638059432246352,150.32501361690666,0.06682682407685821,0.16427852835713877,33.904801839756004,26.987752198243378,212.58417906330504,317.7495840040731,0.028952479983913596,14.605400856328561
t147,0.9638061766645117,150.32501926713616,0.06682740995677643,0.16427929979616415,33.90479967799525,26.987749809441805,212.58417348317627,317.74958050357026,0.028952507517306457,14.60540104506615
t148,0.963806788917432,150.32502985959042,0.06682677771156012,0.16427928360248184,33.904799410834094,26.987747826596845,212.58417273293264,317.74957989282404,0.028952427418048054,14.60540166851985
t149,0.9638076222521341,150.32504238769374,0.0668238101809045,0.1642708511045429,33.904800580309406,26.987746665215457,212.58417109126378,317.7495835066785,0.02895255675645648,14.605403171861143
t150,0.9637804860993262,150.3250359227525,0.06680768524300773,0.16424034742104057,33.90477804184445,26.98774906579199,212.58417305296197,317.74954528493197,0.028955092506516483,14.605404648147655
t151,0.9637570392533397,150.32501884104937,0.06676814169483601,0.16421261571994605,33.904752276823345,26.987762314619424,212.58417936158875,317.74951931984356,0.028957491357216925,14.605406639412047
t152,0.9637670412523763,150.32502704726218,0.06676512462362053,0.1642128283810434,33.904755220110694,26.987765669768073,212.5841440673763,317.7495258523958,0.02895695926904412,14.605405812455171
t153,0.9637694040574527,150.32503608332368,0.06676495055126966,0.16421294078202076,33.90475563435616,26.987766346954444,212.58415019354499,317.7495215631971,0.028956343607366385,14.605406791690982
t154,0.9637597713138205,150.32504615196305,0.06676650606640525,0.16421213356863132,33.9047566958682,26.98776398135058,212.5841516814691,317.74953110376003,0.028955594705745998,14.605406975853937
t155,0.9637631916615554,150.32504804513604,0.06677107383999498,0.1642164264645301,33.90475111877825,26.987765996407596,212.58415892122449,317.74953363453454,0.028954315727673208,14.605408798673341
t156,0.9637632737444034,150.32503589147595,0.0667747275613804,0.16421737836214617,33.904751323710954,26.987769882761647,212.58415879427898,317.749533127351,0.028953755369526123,14.605406932733963
t157,0.9637654319956905,150.32503964627657,0.06677569578538665,0.16421744039649208,33.90475409004609,26.987769999583488,212.58415602152752,317.7495314460332,0.028953657858526587,14.60540423603409
t158,0.963774509301255,150.32504754997194,0.06677409931054937,0.16421266511765728,33.90475551215485,26.987769373095777,212.58415008298562,317.74952656554296,0.028954032876317638,14.605404162678656
t159,0.9637723314511827,150.32505391522923,0.06677225855102963,0.16421215020362234,33.9047537604257,26.987770345976447,212.58414273160415,317.74952336466276,0.028954367288160712,14.605404127702599
