,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption
t76,0.0004640988913093473,0.0004475540190680093,0.0029963314550781432,0.0005653419901514842,0.0006251681182171362,0.00113747319043182,0.0049551685131537584,0.00034678834727309624,0.0036295711839012894,0.0034512610444634856
t77,0.00038217670384106445,0.00038353705746240927,0.000619520538561923,0.0004736000924804116,0.00054967693148266,0.0022477921605888454,0.0052139699204353405,0.00028350821052954293,0.0036075116462605645,0.0006457792703604608
t78,0.00040758488293918737,0.0004253818695793431,0.0003177969244027187,0.0003153339829276428,0.0006544810327743552,0.0005871937752831139,0.0051282183365573535,0.0002973588234041685,0.0036401040259436256,0.00034610718373907903
t79,0.0004137270419830894,0.00042375725101759763,0.00021804832898721758,0.00033105108380168517,0.0005347879791336425,0.0005690937730048638,0.000580122493063179,0.00032981527112868104,0.0037052189623020754,0.0002210059878030994
t80,0.0004167692438289502,0.0004275216824335537,0.00021449200374457355,0.0003355431492086889,0.0005360317236548852,0.0005855615154769346,0.0004653600654851251,0.0003251664145305073,0.003706656306494709,0.00023229899751571763
t81,0.0004269668473605507,0.0004218203595866274,0.00021566079907123545,0.0003375422424822679,0.0005259640711224777,0.0006132136669477475,0.00042023097269984396,0.00033498542477536364,0.0037428890416594434,0.00024362030229171597
t82,0.00043421754662962625,0.000425726379934738,0.0002162492026423632,0.00033857820659890023,0.0004937406336359857,0.0006117627166420919,0.0004153012305876756,0.0003415164296878493,0.0037456848034733703,0.00023961585084620706
t83,0.00045439726491969257,0.0004339842508300483,0.00021671313600146172,0.00034226409480769636,0.0004117101496861119,0.0006074802111361319,0.0003489231058733317,0.00035816808901860403,0.0037504429685665946,0.00021814605709789532
t84,0.0004411764857748113,0.0004341814264107064,0.00021146499372671042,0.000352489625873001,0.0004099019603591601,0.0006333421687151473,0.00034382303229217663,0.00035055622660383175,0.003749029204208116,0.0002148717759666506
t85,0.00044608697169969754,0.00043517542187963116,0.00025635267213446424,0.00032544482077829405,0.0005372833734947908,0.0004162423574105733,0.00034784714472161585,0.00035050212325255566,0.003745839164649209,0.00026435949091398777
t86,0.0004331350904649524,0.00043433962851994296,0.00038078742364447123,0.00036238604969425595,0.0005235652260016493,0.00039753773112308276,0.00033914348634892763,0.00033532662887910856,0.0037743757075933593,0.000387954101885622
t87,0.0004200990465761095,0.0004349431998783785,0.00035915222913053074,0.00034852307679828377,0.0006071923366130375,0.00047273483371219216,0.0004010443093785512,0.0003224557844835281,0.003765957813758459,0.00036600618083695857
t88,0.0004316829359111335,0.0004390928889836799,0.0003591480152063229,0.00034515965675062263,0.000584988383899204,0.0005001763966758048,0.00042983655117949555,0.00032841537669027395,0.0037644251652737184,0.0003625813414797957
t89,0.0004256159830936169,0.0004429229718534641,0.000284649958273655,0.0003525902886813429,0.000521233774930315,0.0005190827039246366,0.0004401081290326677,0.0003250691460355701,0.003769404073919964,0.0002910163234567421
t90,0.0004510025636124437,0.0004424379885559685,0.00019825364774917473,0.0003688588728053692,0.0004623461284963335,0.0004341965957967834,0.0003760010825796742,0.0003479662508309311,0.003780818680032689,0.00020448349426587163
t91,0.0004328909636434944,0.00045062107208567104,0.000357314589471526,0.0003418242103466813,0.0004245879030149272,0.00041159502682131297,0.00036572855196700314,0.0003232190808259813,0.003817836543982487,0.0003628940530967888
t92,0.0004372789162637786,0.0005951265100219891,0.00048123116417942693,0.00047650335174534767,0.0005102488491831303,0.00038151321605594407,0.0003369092948745278,0.00032373095901200977,0.0038214820829816643,0.0005019050425332998
t93,0.0037212006332094138,0.003793956764653917,0.0030726977984774323,0.003299319663834755,0.004132643423523845,0.0003205885665591057,0.0002678835222799591,0.0032759050260232937,0.003495228700905028,0.002609564699309589
t94,0.003214866019181959,0.0031133057576705884,0.00268795422369668,0.0029260944112521176,0.003483302709301175,0.004005441667901472,0.0028302569284320974,0.002838701242866674,0.0033428724622003663,0.0023519824160958404
t95,0.003411212151089554,0.00335272606577363,0.0028502112364360206,0.0032146987618668706,0.003780903563656989,0.004502224356963816,0.003294750724996593,0.0029481427797847623,0.003287368101584982,0.002304364173854792
t96,0.003283847318679685,0.0037007115548791853,0.0028659889528808652,0.0034394064170079927,0.004159372861957529,0.004569735464075957,0.0033602018741124545,0.002966857434038108,0.0032902764828167397,0.0023147705829461066
t97,0.003956853013964106,0.003981919189807297,0.002686080408873335,0.0037283025661097005,0.004506159874864514,0.004448645869492262,0.0041255856851082654,0.0037023969278927047,0.0032206772244956633,0.0022575715942143282
t98,0.004029165308448237,0.003954876298656127,0.003670582439623546,0.0038755151890644607,0.004501830169518352,0.004401549617454302,0.004282129680061007,0.0038506175924798948,0.003189997678391831,0.0022341110590115947
t99,0.004188670572017462,0.004116730407557056,0.0035078583412026737,0.00395860868211433,0.004645489389200879,0.004291927394509074,0.00404132368280156,0.003972304790006565,0.0031807859643872964,0.002246004175495887
t100,0.00411573142927821,0.0039880562568973205,0.0033655350702473294,0.0038518549357104853,0.004548159666191801,0.004215182046595361,0.0040216682807905895,0.0038789397234221326,0.0031851514223858093,0.0022792579001370853
t101,0.004111132682156057,0.003979204994999913,0.003571693559161342,0.0038662010067392148,0.004553390198893544,0.004295859181789093,0.0038817375677228016,0.0038870193306542707,0.0032038473607076574,0.0023074188658213663
t102,0.004114397534648845,0.003986055224750682,0.0034498471041168807,0.0038612610291699047,0.00457190427276922,0.0042986061023435225,0.0038492668267045725,0.003879285601274097,0.0032001033451826313,0.002326935327590038
t103,0.00413273944752475,0.003991231204647531,0.0035235531172696194,0.0038501862186609533,0.004601627559269617,0.004332452435414976,0.003965091735588932,0.003910712777890194,0.0031870832481836033,0.0023307497063880162
t104,0.003998734179322891,0.004028900510646199,0.0028623681032785902,0.003862030382108651,0.004498003712487108,0.004334629065578409,0.004255417836721012,0.003775557853077754,0.003192204838689403,0.0023627997382658903
t105,0.004064585622545105,0.004089727304769618,0.002875296861056708,0.003870944638098392,0.004574371785949986,0.0043012584372217515,0.004082239007099852,0.0028862063797674485,0.003213124132059037,0.0023984562034268836
t106,0.004102866767764617,0.004160357493430921,0.0029199060987196465,0.003925375898317919,0.0046202659153957125,0.004414490226404464,0.0033114981507711533,0.002912488966300212,0.0032391738274142262,0.0024248432249998793
t107,0.0032864481196359808,0.00422507581516412,0.0029537335018109834,0.003980880128764787,0.003913101642730644,0.004344215620680141,0.0033320846564692695,0.002953161875649368,0.003254295159218273,0.0024545272708564572
t108,0.003251237949010195,0.0042045704515662865,0.0038276806113526317,0.003979435870523204,0.0038814484129659353,0.004331624704691642,0.003293542963038847,0.002926502810548487,0.0032220102658079325,0.002433211157010581
t109,0.004065865218935644,0.004149103509559371,0.0035458700444265774,0.003936881723004042,0.004582164455660668,0.004238797168344802,0.003251046910933254,0.0028847161090215763,0.003171650292276533,0.0024124385555234188
t110,0.004088585136189675,0.004146369484123629,0.0035805917825913075,0.0039345894035336575,0.004544385719715031,0.004182823594473503,0.0032117167661678955,0.0029093979864476586,0.0031554602088469208,0.002411161399514088
t111,0.00415404313920502,0.00415140266925485,0.0035791081778735498,0.0039555728566875725,0.004571705547049939,0.004281415086556501,0.0032065640922830543,0.003007830328365502,0.0031648240799231554,0.0024162831029961485
t112,0.004151451044092397,0.0041358795434336595,0.003562435140771727,0.003946453430870802,0.004565240513599571,0.004416995981126092,0.0032731722463942227,0.0030552852445471014,0.0031503446369872457,0.002412878211602892
t113,0.004134789185914341,0.004163689253797863,0.0028768462505179716,0.003973260782168797,0.004596420637595239,0.0044299076595244215,0.0033403772435487526,0.002882598524121106,0.003158744260066332,0.002441866935984976
t114,0.003249525423105521,0.004214286787349865,0.003729169359096503,0.0040110583183289115,0.0038942258819544668,0.004284037878753553,0.0034273311527755384,0.002914802849383656,0.0031818390420201748,0.0024571013059177444
t115,0.0032400613313268993,0.0042044911786721,0.0036406350129784184,0.004010614434541813,0.0039016569350710595,0.004253770477874292,0.0034808429128567373,0.0029080592928805394,0.0031884982569301583,0.002453284434991847
t116,0.004072308393611452,0.004144685777226159,0.0036040273932978297,0.0039612806700912995,0.004629638295736244,0.004310090883586611,0.0033764985949040526,0.0028811427783354587,0.003197045616565359,0.0024267430781738917
t117,0.004070953049911287,0.0041307198664247225,0.0035957640308190222,0.003941856691129692,0.004559639347839069,0.004422415451797293,0.0033058828349789653,0.003081981094928507,0.003198061383605315,0.0024115836283967102
t118,0.004035198784869772,0.004078459072087176,0.003552683351460357,0.003911555518163507,0.004510957191029383,0.004418505230173075,0.004027953809129208,0.003813457886974171,0.0031711372588493847,0.0023732291497723964
t119,0.003952728209211718,0.004080436829281312,0.0035570595632094934,0.003913809842907296,0.004377343868493349,0.004407196641558668,0.004056029216141093,0.003693634363977662,0.003181090961177818,0.0023735756663775883
t120,0.004067790973289093,0.004068219191032022,0.003706229919215888,0.003895623689225664,0.004483785219918695,0.004364714149581815,0.00424452307930903,0.0038138386372930954,0.0031711223862609128,0.0023540889630216245
t121,0.004089529029292022,0.004080286176082742,0.003699637720641291,0.00391994860328258,0.004425151864110224,0.0043044495189993905,0.004036297603487353,0.0038796454507951965,0.003211748146527459,0.002372672504571607
t122,0.004004535750968393,0.004064552212188904,0.0037347118177838284,0.003922540604390525,0.00432467728279241,0.004286731803217545,0.003797298403401479,0.003765873528016637,0.003227887374542237,0.002382604477897147
t123,0.003943065415427137,0.004011482702901665,0.003731858963876863,0.0038637530470129874,0.004273042860853822,0.00431009283781832,0.0036772664392407776,0.0037354912996243506,0.0032378888561949625,0.0023872352763032643
t124,0.003948024425284973,0.003998453746700568,0.0037453746789429454,0.0038443346292092867,0.004349439871397415,0.004312045856563729,0.003571666706076977,0.0037762486986914956,0.0032442742891514776,0.002385980177966312
t125,0.003918401866983196,0.003976382107064204,0.0037578003327801176,0.003845690135842533,0.004338524112519505,0.004266114226552606,0.0035104897840946806,0.0037375622522310237,0.003254395949436702,0.002389962073867539
t126,0.003909835484198224,0.003955134029939409,0.003779667524142414,0.003844604919770595,0.004340749608606066,0.0042894976084586044,0.003585564634439065,0.0037261378122833036,0.00328700831707176,0.002399880691494596
t127,0.003903852949409713,0.00394990794518546,0.0037792393469263815,0.0038376579813209667,0.004343978950914096,0.0042910006267358625,0.00360167712847672,0.003720798514662433,0.0032926925221334795,0.002399104972980598
t128,0.003951564618255848,0.004033469694493541,0.0037905984206601548,0.003884268075379509,0.004332032822012598,0.004292518114755402,0.003596861856235322,0.0037973879154835793,0.00329493712406608,0.0023987043642509803
t129,0.003951399139094918,0.004080500454256489,0.003807726926763399,0.003932835846940787,0.004348972387070112,0.004304097494679074,0.0034890387679942215,0.0037480253384967067,0.0033037510761993565,0.002406988328506773
t130,0.00403611252327049,0.004103419602807414,0.0037845595134607386,0.003958002752448574,0.004505511122284423,0.004308370050105766,0.0038993311405960004,0.0038306060217459074,0.0032905007845390813,0.0023930941098072884
t131,0.00406173970820911,0.004134503901047068,0.0037776596345856788,0.003967660376890383,0.004530650178342611,0.004364235586585601,0.004212120171163859,0.0038641741813142073,0.003304805075101143,0.0023952839463690233
