,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions
t13,0.20020226598383212,31.0734677784066,0.014948275699958397,0.03509339701053547,7.009203909538736,2.807925824421844,43.94065254070401,65.67981380670679,0.007283439607728138,3.020192163919011
t14,0.20020128944155954,31.07346820934354,0.014948871756255403,0.0350947086202141,7.009202287333229,5.574322738439947,43.91518942923667,65.67981393497273,0.0072832682246882175,3.0201946362284544
t15,0.20020805914482898,31.073470898387527,0.014958132043254121,0.03509891821968723,7.009207407833914,5.577859799288443,43.9405715382832,65.6798139138871,0.007282509255801865,3.020198986163763
t16,0.20024599616438143,31.073493717207143,0.015052914249166023,0.03513031549683343,7.009236901083439,5.577989766825339,43.94057307766466,65.67981199494773,0.007275143005327843,3.020259021636491
t17,0.2001978330156413,31.073457876773997,0.01495473239592019,0.035093446762709195,7.009201934825359,3.904936595201768,30.758689874773705,65.6798093524381,0.00728342101138494,3.020167066210896
t18,0.20011111791280706,31.07341380157328,0.014905209919803777,0.03504544962168969,7.00913667405866,1.1157129199492593,8.788181432672921,65.67980795336757,0.0072888528596052205,3.0201268963240313
t19,0.20020665588947734,31.073464696468708,0.014954185318721083,0.03510687490787058,7.009208892093359,1.1155852393649037,8.788102023119631,65.67980592455577,0.007283603575139828,3.020172649918847
t20,0.2002148341129917,31.073473380756663,0.015067110438487845,0.03525589677390926,7.009214632744913,1.1158888713193793,8.78820463626646,65.67980889397883,0.007271054430433245,3.0202656834435513
t21,0.20028410249257847,31.07348923027976,0.015092283407321707,0.03527171858739216,7.009267268191339,3.905462598837735,30.75943800940398,65.67981685768589,0.007268306289350058,3.020268416831603
t22,0.20030182848395278,31.073480368964056,0.015094002961414114,0.035271345053670106,7.009281472846006,5.579151838983558,43.942033623591264,65.6798155474454,0.007267317913552649,3.0202683538813564
t23,0.2002866531185514,31.073464261114143,0.015098411026409117,0.035259247592780235,7.009268247663283,5.579338995916762,43.94222074655723,65.67982503386764,0.007267467451264123,3.0202690970718664
t24,0.20037896274287476,31.07350736178367,0.015100123531549518,0.03526123568173389,7.009336636572033,5.579353700504736,43.942487512764515,65.67994412414939,0.007264419823949545,3.020269024934007
t25,0.20055838784935845,31.073595472987854,0.015119726816375504,0.03528849188088256,7.009477747437047,5.579379230455452,43.94253516101368,65.68014926107654,0.007256735245308978,3.020268250438754
t26,0.20060699465893247,31.07361440109372,0.015126751016885981,0.035307943705208795,7.009516099398109,5.579390462541165,43.942528510555825,65.68021653378169,0.007253894922435316,3.02026685197583
t27,0.20060614706393334,31.073612145443374,0.015126178516631445,0.03530165137777519,7.009515977257302,5.579429226985592,43.94252151119132,65.68021742012054,0.00725411749181905,3.020267292364103
t28,0.20060781148426665,31.07361679042194,0.01512838917844457,0.03530285530330432,7.00951795760993,5.579559040408595,43.94251777789111,65.68021903917099,0.007253535023214198,3.020267262094527
t29,0.20056650967690642,31.073614280943353,0.015119549613681813,0.03528357926337338,7.009489078048945,5.579731562829172,43.942508463795164,65.68016907482111,0.007254981471166093,3.0202679966459782
t30,0.20029173250692062,31.073486721889793,0.01509012264312597,0.035137005550733895,7.009291274652934,5.579739523154859,43.942507744870404,65.67985628968363,0.007265334884510118,3.0202632847378426
t31,0.2002179231857169,31.0734251486744,0.014935815302160097,0.03507839188241621,7.009217541849965,5.579711061113435,43.942505647969604,65.67982289197653,0.007274876354737388,3.0201475801297284
t32,0.2002060597935643,31.0733918459564,0.014849209707991494,0.03502910563374476,7.009206320221395,5.579438658666349,43.942275227303575,65.67980151237508,0.00728612265459083,3.0201123266538556
t33,0.2001960481377078,31.073401927417148,0.014840073797430905,0.03502338935301999,7.009204354445072,5.5793630586463765,43.942174047262625,65.67980056963181,0.00728726626188539,3.0201097526723144
t34,0.2001991829992744,31.073411845629405,0.01483965041600473,0.03502238705130286,7.009202669044499,5.579351555310547,43.94215731761402,65.67980235968633,0.007287233971970954,3.020109164995927
t35,0.20019992117636373,31.07340456542702,0.014844339092823643,0.035021988383663764,7.0092001707884615,5.579347988070014,43.94215326483113,65.67980271546134,0.007287093545664926,3.0201092949034396
t36,0.20019849300514728,31.073392957860744,0.014886157587493119,0.03502171581962425,7.009198808123718,5.579349610530591,43.94215225030895,65.67980286261518,0.007285925444991164,3.0201098415068257
t37,0.2002018512192397,31.073388411706354,0.014887021131790214,0.03502168364617108,7.009200080633977,5.579351394085084,43.94215184937615,65.67980302582963,0.007285640951194385,3.020110046261709
t38,0.20025046749539038,31.073387526260966,0.014890669867194724,0.03502180051443165,7.009235698093246,5.579357170661689,43.94215214212528,65.67980360574552,0.0072850061409253375,3.0201102506359447
t39,0.20025587924476743,31.073387409867678,0.014894210959510337,0.035020884603566456,7.009240005513882,5.579363518250488,43.942152434920125,65.6798036341796,0.007284699533204104,3.0201097051972674
t40,0.20025527995391867,31.07338314993658,0.014834244920940876,0.03501104660656627,7.00924042176351,5.57936120990786,43.94215342095931,65.67980324117586,0.00728618643227077,3.0201043312634983
t41,0.20024990284925348,31.073373611595684,0.014735884579023827,0.03492027728286836,7.009237627190297,5.57935985783833,43.94215062028026,65.67980169091099,0.007290172653945968,3.0200435526679046
t42,0.20020748746801734,31.07337385462069,0.01472413405457157,0.03490762472130435,7.009204118561654,5.579348713463552,43.94215116664513,65.6798027277322,0.007291271305618604,3.020035550979439
t43,0.20020656836706893,31.07337696758823,0.014831522853163803,0.03501093631243222,7.009204514275284,5.579347418096761,43.942151018096794,65.67980219771933,0.007287228104770542,3.0201060963949
t44,0.20025405282654807,31.07338660369335,0.014855059452210719,0.03502811509593971,7.009241636071899,5.579351486267763,43.94215391521187,65.67980349104018,0.007286264358737333,3.0201168029050214
t45,0.20027313700886681,31.07344210062792,0.0149583794123822,0.03508127661241271,7.009255444773184,5.5793819409870675,43.94218979194119,65.67982074119746,0.007280781681750864,3.020168377573851
t46,0.20027575888001975,31.073417740781714,0.015082308938303405,0.03507056273566067,7.00925758933667,5.579517407961757,43.94231517567553,65.67982154663659,0.0072715673647928015,3.020264806792203
t47,0.20027788509818045,31.073412205970627,0.015076125808231044,0.03507085807835959,7.009259124498517,5.579732052349143,43.9425075581113,65.67982273681262,0.007266447172563183,3.020270828428804
t48,0.20029405672167108,31.073422782313187,0.015075124174153898,0.03508202858303374,7.009271097634695,5.579748267117123,43.94251291953308,65.67984466613814,0.007266172177833359,3.0202712411929014
t49,0.20042329811335222,31.073521046616055,0.015075044812717622,0.035188940246497116,7.009369869583639,5.579746932424128,43.94250993992473,65.68000472396243,0.007263374003662008,3.020271178472574
t50,0.20049765666930963,31.073577664477746,0.0150814376460759,0.035263452138616556,7.009427880522623,5.579745138182862,43.942509056021386,65.68009536348485,0.00725970255951017,3.0202710438136844
t51,0.20055678642648747,31.073578813489693,0.015094459431462877,0.03527822989610696,7.0094743080148465,5.579744935553009,43.94250974756114,65.68015880561808,0.007257790982324977,3.020271422503296
t52,0.20055898140192394,31.073569566205116,0.015095048856239808,0.03527254098386574,7.0094766590496,5.579743958821994,43.942510053146314,65.68015603677651,0.007257675586144753,3.0202705939254058
t53,0.20039563955165676,31.073444564865245,0.015082370062672205,0.03513428038823312,7.009350061023053,5.5797436781493435,43.94250910844557,65.6799720794093,0.007265090082624463,3.0202583981526074
t54,0.20016583843180052,31.073244364588458,0.014776275182276297,0.03493475178691711,7.009170317106765,5.579742738805642,43.942507370365874,65.67969268820842,0.007277311199016013,3.0200604434213676
t55,0.19930302051164067,31.07239420841852,0.013916410829045815,0.03413467931603852,7.008452045904531,5.579717598689188,43.942492289001805,65.67868370027229,0.007291078698153677,3.0193923289739564
t56,0.19911639944166995,31.072243472824717,0.012961471269241636,0.03364507051245436,7.008331557559737,5.579296554415559,43.9421102623807,65.67856243471937,0.007314874193891977,3.0186867409926084
t57,0.1990883988431064,31.072220685237337,0.012830914581193151,0.03354593408797579,7.00830846148712,5.578496233440507,43.941380846167256,65.67855497240963,0.007321253041305005,3.0185681089851055
t58,0.19906420040283565,31.072207706271538,0.01286117263236255,0.03358544761405896,7.0082828544296145,5.578300610099493,43.94107541693492,65.67856002309915,0.0073218034384477625,3.018579893361551
t59,0.19897820911007258,31.072121386690984,0.012459364127421208,0.03345813158533496,7.00821789654178,5.578289446103569,43.941039213513506,65.67856008631432,0.007322517446091765,3.018458175018814
t60,0.1990799220875385,31.07220232682847,0.013316615668596972,0.03358786572034794,7.008295385027241,5.57828612095784,43.94104862753468,65.67855941009611,0.007320343825737962,3.0188429768964666
t61,0.1990908882492992,31.07220649126232,0.013321180416563046,0.03358123380083335,7.008306542901845,5.578284124608972,43.94103560276913,65.67856126296091,0.0073206618036597,3.018876069168891
t62,0.19910024339445465,31.072204835737466,0.013620015852142708,0.03382643328034071,7.008308754068833,5.578285122594307,43.941035196071056,65.67856196027678,0.007318780784499871,3.019121126869015
t63,0.19917580605350438,31.072204226388354,0.013641401404723521,0.03384934254308683,7.0083091771448975,5.578285903424478,43.941038229603514,65.67856011856921,0.007318775238978291,3.0191535376697503
t64,0.19917498054680105,31.07220793117406,0.013707368265170236,0.0339245327735146,7.008310657151584,5.578288709970395,43.94106336392155,65.67855326997395,0.007318150489682507,3.0191808137274196
t65,0.1991697762653341,31.07216282300295,0.011826467943741268,0.03357876324186074,7.008255882931531,5.5782793578159815,43.94104333454715,65.67856519038094,0.007322633237163733,3.0185702371040675
t66,0.1989801046282002,31.07184703590567,0.005887259916453668,0.03270549577770689,7.007882239092803,5.578274332304462,43.94105086017125,65.67855527223611,0.0073271522092365655,1.517122989028059
t67,0.19907041894930116,31.07216270533519,0.011798022009072512,0.033573595095283904,7.008245600750894,5.57827605587293,43.94105255394726,65.67855459139476,0.0073231371761210435,3.0185316842227548
t68,0.1991690849382187,31.07220748019117,0.01336949843876596,0.033640488372182364,7.008313820732189,5.578275460976255,43.94105057037877,65.67854535204229,0.007321034094116831,3.0189239199861415
t69,0.1991850653748372,31.07229607826172,0.01394776870167565,0.03411200134509709,7.008404056681444,5.578273695460761,43.94105773363444,65.67855228414878,0.007316284647821416,3.0194325349317537
t70,0.19925654721365268,31.072373193219057,0.014182337286311856,0.034226135381953675,7.0084821608243555,5.578279521334744,43.94120826870698,65.67862675778353,0.007313093164848456,3.0196453350665466
t71,0.19927385683072893,31.072473342349046,0.015020192423107474,0.03432941086332098,7.008536767001625,5.578285480201827,43.94133785662535,65.67864680258681,0.007284364571910586,3.0202348739211784
t72,0.19928649554932934,31.072486872752826,0.015082704934509982,0.0343448662939292,7.0085070718044555,5.578350845098064,43.941760721538465,65.6786518032265,0.007282204523938372,3.02027242770945
t73,0.19934111360387477,31.072489878143625,0.015112026892064694,0.03434878379319335,7.008549482280913,5.579357309912088,43.942490460162084,65.67871105991102,0.00727585596504153,3.020274879444024
t74,0.1994117436394614,31.07250951192493,0.0151175038145905,0.034365741906049324,7.008617504791359,5.578616589599166,43.942541280488626,65.67878379318314,0.0072759969423844785,3.02027540558842
t75,0.19955314107147096,31.07262800240665,0.015113333436050532,0.03446877206182548,7.008726643824269,5.57851077503631,43.94254374076123,65.6789360132966,0.007275681750136237,3.0202770607321874
t76,0.19968032047326548,31.072737303207813,0.015069780248417397,0.034558383233376636,7.008830455828385,5.579354702461838,43.942543065119864,65.67908321091713,0.0072751295026692985,3.0202789298360564
t77,0.19942530840207143,31.072508025339122,0.014403149541402342,0.03430342211785381,7.008660221593671,5.579486509546981,43.94254315927836,65.67879872760047,0.0072935948407551535,3.0197963451216396
t78,0.19929186101213575,31.07238182555182,0.013593260468651124,0.03381220314448978,7.008567320208869,5.578609726273063,43.942478914173215,65.67865893031201,0.007302549881538884,3.019113323070773
t79,0.19922693886086237,31.072269337075117,0.01195179629198537,0.0336674314218775,7.00835230780019,5.578328191033499,43.941651090127046,65.67860260566766,0.007321255966575351,3.0183656426088397
t80,0.1992203521497903,31.07225636714578,0.011782469509057869,0.03365429361998049,7.008314874479123,5.578287080138418,43.941260406438374,65.67859483770752,0.007323046736510453,3.018331977107562
t81,0.19922349385948854,31.07225342729171,0.011767967148792125,0.03365246551864833,7.008285240550792,5.578285118122301,43.941067809152415,65.67859828994284,0.0073234644358835515,3.0183313734821002
t82,0.19922704207892122,31.072254958025407,0.011767832693433537,0.03365195402136671,7.008213694178804,5.578279967798439,43.940993454722104,65.67860125363393,0.007323396687160368,3.0183269398230808
t83,0.1992322682174461,31.072256640455763,0.011765891397710003,0.03365165783253822,7.008057022525297,5.578258885784313,43.94080753312504,65.67860593640226,0.007323616837401784,3.0182980792695164
t84,0.19922856314898416,31.072257920604827,0.011787874497495202,0.03365520176101104,7.008064837997802,5.578225443641291,43.94079573744951,65.67860321612213,0.007323455893849954,3.0182961604599887
t85,0.19922910338061406,31.072264624978274,0.012982265479320512,0.0336422086752923,7.008281559766994,5.577617249455388,43.94080123016194,65.678602614524,0.007322604912722651,3.018649237694483
t86,0.19922724626657137,31.072313352853325,0.013503718480504774,0.03372058412062357,7.008328405987181,5.577605216472093,43.94081417603945,65.6785996391049,0.007320767434887732,3.018994776516592
t87,0.19922792673851275,31.072331712948465,0.0135109709106399,0.03372783815634743,7.008446481247704,5.577927684605136,43.94100226938024,65.678598416373,0.007319988489100945,3.0190225268725595
t88,0.1992606769340221,31.07236282047143,0.013525052083623453,0.033755511335304335,7.008449859081942,5.578001624907825,43.94106709348037,65.67863573073511,0.007319556955040081,3.0190181166672803
t89,0.19922847176269187,31.072332948055433,0.013123385113292033,0.033726010495045984,7.008303245611518,5.57799812585778,43.9410642827963,65.67859711940528,0.007321191866455273,3.018728600571157
t90,0.1992330825424392,31.07229730957211,0.011793755514162202,0.033680324446199617,7.008104396634429,5.5776075984944695,43.94085092217396,65.67860057105825,0.007323048071025724,3.0182786432120943
t91,0.19926526939236133,31.072417446129553,0.013502161791531037,0.03376965197055363,7.008098311636079,5.57759941938806,43.9408421175728,65.67862506788893,0.0073201556961754,3.019019515449306
t92,0.1994961193512877,31.07284149031729,0.014070181743362217,0.0342616884900543,7.008471124284467,5.577622228647289,43.94086608323368,65.67887824923913,0.00731253561213146,3.019525495152055
t93,0.2005132287152535,31.073526895248254,0.015028033930657984,0.03518780488404329,7.0094134849091,5.5781915155733595,43.94123219935273,65.68009787076787,0.007262540521579512,3.0202264322321795
t94,0.2005634200231053,31.0735520500823,0.015097616920277376,0.03525624523472542,7.009471254569677,5.579588478714296,43.942383857481026,65.68016617659116,0.007258759915706192,3.0202704382800523
t95,0.20057432198752637,31.07355463538947,0.015111588175425943,0.035273609602272375,7.009486390125076,5.579722867961935,43.94250503927298,65.68017680894746,0.007256801030813959,3.0202735217882624
t96,0.20057091083999368,31.073557690752025,0.015114588284193334,0.035283330734765854,7.009501043593729,5.579734255530774,43.942518227261644,65.68018018848207,0.007255825036583577,3.0202733677270324
t97,0.20059216059132245,31.07356341459149,0.015113429693935537,0.035292333327942994,7.009512084972342,5.579735796736755,43.94254310394643,65.68020208198831,0.007254693511502404,3.0202734547923247
t98,0.20059732821516083,31.07356604432563,0.015143999843207008,0.035299155029234495,7.009512415578686,5.579735029620662,43.94254684239728,65.6802104744979,0.007253697853250985,3.020272932104544
t99,0.20060175899570726,31.073574550407912,0.01514101738382947,0.03530212670506967,7.009515037365664,5.57973006571637,43.942536781618195,65.68021433142307,0.007253679705144869,3.0202726882399094
t100,0.2005979089858679,31.0735768753332,0.01513678937404508,0.03529931215324164,7.009511248042189,5.579728243918163,43.94253269601977,65.6802089179652,0.007254259818529337,3.020272892740075
t101,0.20059623894178943,31.073578698826303,0.015140239103232709,0.035299179097400255,7.009509869367194,5.579728841007744,43.94252670738808,65.68020728971146,0.007254433805133386,3.0202725700334048
t102,0.2005963639515544,31.073589131433543,0.015136201862850937,0.03529961578049344,7.0095103707718796,5.579730101632166,43.94252524434974,65.68020730238136,0.007254522039673216,3.0202721702264257
t103,0.20059685991916634,31.07360298097726,0.015135044987782082,0.035300116117706844,7.009511332885383,5.579732496847316,43.94253134708615,65.68020838971049,0.007254482594188838,3.020271664083886
t104,0.20059262955285992,31.073618930618277,0.015113234937152937,0.03530081506554677,7.009508970384726,5.579733831274496,43.94254346087727,65.68020291211384,0.007254969168349147,3.020271290970048
t105,0.20059293759105123,31.073632542392023,0.015110311723429953,0.03530051196784763,7.009510461437515,5.579735470756762,43.942540917281804,65.68018109575003,0.007255456247430185,3.0202709349110415
t106,0.20059138080261063,31.073638137223913,0.015110027518070428,0.03530106008414408,7.0095101329043095,5.579738230557299,43.94252677006004,65.68017892568693,0.007255567414271267,3.020270352949747
t107,0.20057314038987153,31.073647074726477,0.015110727976478139,0.035301766968490335,7.009495078514122,5.579735875049655,43.94252829847756,65.68017867727507,0.007255826424502074,3.020269979321931
t108,0.20057329243881644,31.073651418844648,0.015134972670074468,0.03530244306952863,7.009495436428499,5.579735604351028,43.94252823257664,65.68017826106843,0.007255434104524292,3.020269851888922
t109,0.20059245258062355,31.07365445505997,0.015128388470965115,0.035302666210630274,7.009510941667343,5.579736876107618,43.94252772231363,65.68017821244914,0.007255380492144353,3.0202698609021463
t110,0.20059484387246837,31.073652750365824,0.0151276260388333,0.03530297709108541,7.009511454225972,5.57973614307022,43.9425258856026,65.68017907174018,0.007255448198842274,3.0202697294833816
t111,0.20059631788431356,31.073652246410624,0.015126407695511357,0.03530312444052363,7.009511712091121,5.579735762781259,43.94252510131094,65.68018152994848,0.007255355655137231,3.0202694897712314
t112,0.20059666512072338,31.073653931179408,0.01512425825187164,0.035302905429802904,7.009511688595901,5.579738423571046,43.94252740617112,65.68018336157832,0.007255274782018091,3.0202695072208794
t113,0.2005945112386046,31.07365346590974,0.015103917311159397,0.03530334293904628,7.009510793937761,5.579739428376606,43.94253263527978,65.68017813803532,0.007255709861263551,3.0202695691225077
t114,0.20057422266472255,31.07365156929468,0.015124158654200885,0.03530352333451354,7.009495582637503,5.579738742493446,43.9425449643929,65.68017849527351,0.00725533555928904,3.020269515332572
t115,0.2005740726154012,31.073649386595296,0.015121181078278421,0.03530337752379447,7.009495404256144,5.5797383718814,43.9425500828292,65.68017854813966,0.007254823933769319,3.0202692707978196
t116,0.2005926718794875,31.07365323107907,0.01511988470605197,0.03530225491986433,7.009510379482786,5.579737085947747,43.94254124900502,65.68017860937991,0.007254238542375269,3.0202689028115968
t117,0.20059414195701242,31.073651868147092,0.015120514619006462,0.03530183625795167,7.009510822921751,5.579737740531807,43.94253007552886,65.68018495648194,0.007253987263878048,3.0202687616472796
t118,0.2005945340049184,31.073651614400305,0.01512138255496023,0.03530208390685407,7.0095120530587085,5.579736038101811,43.942542636049524,65.68020228973454,0.007253636762052368,3.020268691633777
t119,0.20059372299184478,31.073652654756305,0.015121886471517468,0.03530202544585498,7.009511448898084,5.5797339591716675,43.94254321948436,65.68020197612836,0.007253825686127332,3.0202686036770894
t120,0.20059696036046498,31.073652653948137,0.015125961633426641,0.03530191874034695,7.009514105337398,5.579731717925203,43.94254520899704,65.68020556441118,0.007253510699874035,3.0202684290329715
t121,0.20059488269915096,31.073647681610595,0.015124608352858622,0.035301846855203725,7.009509711576954,5.579730470552235,43.9425335911292,65.68020399547866,0.007253665139950196,3.0202685112019916
t122,0.20059112881625268,31.073649454753436,0.015124378951862524,0.03530144407508017,7.009504805355553,5.5797278086167985,43.942522639302176,65.68019832143503,0.007253734182466229,3.0202687203862597
t123,0.2005894615951898,31.07365030285231,0.015123239145076498,0.03529969643848342,7.00950232736961,5.579726679545335,43.94251655138906,65.68019710270897,0.0072538335305972045,3.0202688487948937
t124,0.20058953940212332,31.07365040009082,0.015122468279828195,0.03529906524041401,7.009502808040324,5.579725430365724,43.942511032933204,65.680198224672,0.007253868727995723,3.020268900197303
t125,0.2005886588920036,31.073648394001793,0.015121894647337267,0.03529889081082324,7.009501822415951,5.5797261709010995,43.942509053658476,65.68019686284357,0.007253920307706843,3.020268920781262
t126,0.20058747767008872,31.07364517927651,0.015121623722326847,0.0352984256703401,7.0095005544184605,5.579726674968707,43.94251100062738,65.68019575990911,0.0072538630584512405,3.0202689053829883
t127,0.2005876143431997,31.07364658260599,0.015121232654999331,0.03529854780372262,7.009500454161616,5.579726034036839,43.94251134348572,65.6801960345737,0.007253768774570586,3.020268914827593
t128,0.20058945907576262,31.07364971811665,0.015121174034907515,0.03530027269665656,7.009500835701954,5.5797250997164625,43.94251064151975,65.68019902796148,0.007253512400373842,3.0202688517235146
t129,0.20059062774417352,31.07364848177208,0.015121413013117577,0.035302225125880986,7.009502941329768,5.5797246869611685,43.94250894228546,65.68019882651947,0.007253342560748511,3.020268781938378
t130,0.20059583602821138,31.073647946931192,0.015121177641083621,0.03530379533194633,7.009509183432606,5.579727705566471,43.94252434185396,65.6802052158915,0.007252501383836518,3.020268396344237
t131,0.2005973511195903,31.07365286079039,0.015121354814809206,0.03530427480000051,7.0095114056996115,5.5797310466990115,43.94253973972217,65.68020716221109,0.007251887525010683,3.020267965753477
t132,0.20059730925103406,31.073653937353512,0.01512185861124368,0.035304248326694425,7.009511346657679,5.579735467352031,43.94253980819284,65.68020615821351,0.0072516919106651884,3.0202679404243615
t133,0.20059744315496383,31.073653991461665,0.015121709379961594,0.03530437104943918,7.009510286683117,5.579734573137745,43.94253300083629,65.68020592760432,0.007251798295626971,3.0202681305496317
t134,0.20059472584384339,31.0736524129867,0.015121582101065364,0.03530415646020114,7.009507356191616,5.579734411720187,43.942534838399844,65.68020437499821,0.007252035431908546,3.0202684313889816
t135,0.20059367586440352,31.07365279530842,0.015121303412747571,0.03530412601080052,7.009506003634299,5.579737760265125,43.94253642269609,65.68020407743577,0.007252204802967269,3.0202687526121847
t136,0.2005932405274765,31.073647320397793,0.015121218731696136,0.03530423607295341,7.009505792397534,5.579738686976305,43.94253840669267,65.6802040051174,0.007252295782832928,3.020268956944629
t137,0.20059700669403752,31.073644368295692,0.01511973038344449,0.035303858047819554,7.009509161111352,5.579736545434177,43.94251435476638,65.68018575007083,0.007252920815304976,3.0202692222817102
t138,0.2005985141914277,31.07364313414414,0.015118765199980259,0.03529863700602845,7.009511379079653,5.579738320645466,43.94251451695021,65.68018493987105,0.007253287287508802,3.0202694770304537
t139,0.20059898012882452,31.073641751446434,0.01511711972539268,0.03529782878329671,7.009511946774299,5.579738111659525,43.94251749509379,65.68018528555974,0.007253481887251166,3.02026958739805
t140,0.20059915375005508,31.0736369099395,0.015115966308042912,0.03529785051523527,7.009511928977995,5.579736907129786,43.94251537328233,65.68018565711408,0.007253555526692684,3.020269612245233
t141,0.2005982329443101,31.073626625617905,0.015115998590236927,0.03529927425865847,7.009511143757524,5.57973444333881,43.94251007318697,65.68018876155267,0.00725341384601815,3.020269535501716
t142,0.200598795826356,31.07362324866399,0.015119292267606459,0.03529880786015235,7.009511714115521,5.579735439139691,43.94253222996825,65.68020761552366,0.00725267192417086,3.0202694577923217
t143,0.2005970235911224,31.073620780601246,0.015120917452889316,0.03530102849703707,7.0095105880055275,5.579732292083582,43.942527255539,65.68020779962727,0.007252767989683197,3.0202699163238527
t144,0.2005969917794446,31.073622924029806,0.015120812930489936,0.035301925842586776,7.009510930142006,5.579731679952768,43.94252473781195,65.68021007098797,0.007252722294952076,3.020270157988618
t145,0.20059605845267794,31.073623873902463,0.01512122267667696,0.03530376943635388,7.009510513759017,5.579731200132065,43.94252611407822,65.68020913536569,0.007252606423509708,3.0202702040858203
t146,0.20059589450449822,31.0736196935305,0.015121932540603936,0.03530524778590153,7.009509462413024,5.579729422358222,43.94252472087688,65.68020763125507,0.0072524682448965065,3.0202700059641727
t147,0.20059604021548536,31.073622756782957,0.01512227153976141,0.03530557547227554,7.0095084760452995,5.579728222176568,43.94252218946477,65.68020615338985,0.00725244113875648,3.020270083508839
t148,0.20059648170780572,31.07362846694438,0.015122008635595607,0.03530540675676139,7.009508362894252,5.579727171597589,43.942521888134955,65.6802059683072,0.0072524114249249965,3.0202703585437294
t149,0.20059682145062194,31.07363518846721,0.015120618244650065,0.03530136065141628,7.009508813666505,5.579726582041736,43.942521209977706,65.68020723154243,0.007252476275160074,3.0202710135775477
t150,0.20058481744279483,31.073632542082727,0.015113469456719658,0.035287004688043994,7.00949803845772,5.579727752307741,43.94252218863034,65.68019054186318,0.0072534869424061305,3.0202716727061394
t151,0.20057444287141912,31.0736238037479,0.015095948785267778,0.03527364422470273,7.009485559193809,5.5797339184407155,43.942524949164934,65.68017891228108,0.007254490471182675,3.0202725631005882
t152,0.20057859366548103,31.073628090509203,0.015094429584098675,0.03527361997028244,7.009486751158554,5.579735239520584,43.942508327158976,65.6801814131024,0.0072542761729279814,3.0202722791787275
t153,0.20057945481844028,31.073632970727637,0.015094336377996759,0.035273696256033264,7.009486776606333,5.57973540879254,43.94251103037294,65.68017981966044,0.007254029921420097,3.0202726728467533
t154,0.20057516572212744,31.073638231551367,0.015095219836064112,0.03527347576524126,7.0094870790738275,5.579734161632676,43.94251177275235,65.68018379951303,0.007253699253178075,3.0202727572536068
t155,0.2005765653702868,31.073639296869146,0.01509751080587849,0.0352755419559923,7.009484253774751,5.579734914513884,43.9425150949425,65.68018495709,0.0072531566397836655,3.020273446353579
