,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption
t58,0.00342022410083602,0.0034210108650547457,0.0022691372103395236,0.0026520773778841164,0.004382511577255853,0.004645369877237229,0.003364845814599824,0.0029476523960293697,0.03280926329374047,0.0025385487960883813
t59,0.0032476174227948546,0.003208493176517318,0.0019836987601518793,0.0023787473820155347,0.004102078828269588,0.0049789353699910424,0.0033245848141102916,0.003007911290937321,0.0327589660836235,0.0022293776640743804
t60,0.003391427428240284,0.003393855417944893,0.0027011304841062984,0.002602500794631029,0.004340547000299867,0.00480791372319314,0.0032740220266540875,0.0028578144169021684,0.03269301199420873,0.0030515127930187402
t61,0.0034546643500705434,0.0034487152142098068,0.002619489334206017,0.002531145050415737,0.004405543245283508,0.004778322030766541,0.0032761381364150737,0.0029261890813417073,0.03277106229356508,0.0029122692043478298
t62,0.0033777156216588163,0.0033046438416142287,0.0033646115221271614,0.0032680356476414924,0.004311191488093341,0.004653037967141559,0.003201007814514535,0.002842882280430411,0.032647673240214184,0.0037077230044714688
t63,0.003599003560682762,0.003299364715322186,0.0033353079677764515,0.003255521403871881,0.004313819111002889,0.004668104251431104,0.00321535063828919,0.0027993208609725546,0.03249929398742845,0.003683542738757596
t64,0.003367474091401814,0.0032805916539916454,0.0037287024166618196,0.0035930607621904994,0.004287430196463009,0.004700835079637212,0.0032833399747749805,0.002624994452428756,0.03236164251498502,0.0040465967944877095
t65,0.003756475407792164,0.0035023606330687003,0.0020442046714015108,0.002480515342481528,0.004484076838709269,0.004898991151330879,0.0033994422418235502,0.002952598551452816,0.0322205786153283,0.0022312155468863586
t66,0.003270179609450899,0.0028016054159993725,0.0009776268378031234,0.0019392302080524098,0.003233184524453559,0.005209182836778425,0.0038440533376350237,0.003103205757199407,0.03237627099599048,0.0010435291455432884
t67,0.003339048971611359,0.003572202888655174,0.0021092585026925756,0.002622958071196973,0.00451184079540188,0.005016535773933362,0.003569656123928526,0.0028374566049585615,0.03230877820852585,0.0022682314872344536
t68,0.003495796312148629,0.003429128603735066,0.0027862657743860015,0.0026718091176377743,0.004473129405022476,0.004878210572642748,0.0034039152195515948,0.002606074734051458,0.03226398142092812,0.003030133541485157
t69,0.003346346686094314,0.003420171152970546,0.004166144472859226,0.004159946855909452,0.004620401033360093,0.004570884473414058,0.0031004776469020796,0.0025348822678919435,0.0322291110045893,0.004617207807396174
t70,0.003561799533427682,0.003578678236558352,0.004361012415314708,0.004384165636625829,0.00488128195201129,0.004430885161974899,0.003497945461893197,0.0026642981580828648,0.0321101743425628,0.004873185895511482
t71,0.0031853970774555875,0.003588116141420482,0.024056254416010187,0.004438246593374621,0.004649679143883245,0.00394951874406909,0.003445293506373437,0.0023924686778671266,0.032434046905776795,0.028151022916157616
t72,0.003247627676390717,0.0035383884102860013,0.023315162187895803,0.004399056382879253,0.004455549614614755,0.0036562451592643238,0.004697711607771063,0.002312626250674817,0.03231000447671625,0.027909565067648457
t73,0.002914210121105047,0.003027210061323342,0.025154657224676986,0.0037494628782120862,0.003993529016003174,0.0142486306760864,0.04330972877082576,0.002121885545963027,0.031204897859831424,0.026303712967182303
t74,0.003189097664744984,0.003190458575803539,0.025805263281869207,0.004003459475115614,0.004480672990387286,0.004485472004207098,0.04312552923190709,0.002331899353157505,0.03130453627164098,0.026431172903826516
t75,0.003696670444956035,0.0035933046810865264,0.025323516651649294,0.004536364706100841,0.00500495568097704,0.0038758044242835923,0.04286849415324584,0.0027295431706019944,0.03115430701151866,0.026234841209686412
t76,0.003960982299846453,0.0038251149220761504,0.02560578850538942,0.004834411916761448,0.005349859082069393,0.009759269413590102,0.04243621547161377,0.0029602198180270693,0.03109514927818826,0.029600235679087688
t77,0.0032622286561777153,0.0032778957831841914,0.0052920859124744955,0.004047874672240935,0.004704614447324811,0.019287857786497404,0.04465549474203201,0.0024201790479463367,0.030902003614829324,0.005538451617003736
t78,0.003480957273563907,0.0036362922494136253,0.002715148262989386,0.002695231938314348,0.005602649812484817,0.00503875117481083,0.043920536238990456,0.0025393884862970227,0.03118121998858792,0.0029684429027970606
t79,0.0035337788528248064,0.003622914704948156,0.0018633128963303645,0.0028297369417035704,0.0045784361738177804,0.004882630736264735,0.004968087870336729,0.002817056776694469,0.031741177668895657,0.0018955318995541835
t80,0.0035597159579591007,0.003655133081214136,0.001832919283628063,0.0028681691960486377,0.004589093455131037,0.005023692030482023,0.003985343200818921,0.0027773777546358774,0.03175350875165171,0.0019924071783166152
t81,0.0036468077201880656,0.0036063899781156603,0.0018429186774969139,0.002885293620522786,0.004502871906666534,0.005260781680221024,0.0035989320259577273,0.0028613056267043522,0.03206391648737298,0.0020895161971943117
t82,0.00370872197751249,0.003639791051202678,0.0018479506253637175,0.0028941665386851894,0.004227003935255899,0.00524828599446647,0.003556745172893169,0.002917119479975844,0.03208787673886225,0.002055178443377872
t83,0.0038811421648618696,0.003710494272533009,0.001852015861180667,0.0029258230271069162,0.0035248400200892393,0.005211350568754142,0.002988323018713553,0.00305948564435607,0.03212870809691481,0.0018710702345613682
t84,0.003768145679226534,0.003712144490656187,0.0018071714251073298,0.0030132206144611847,0.0035093468882683456,0.0054332058666073145,0.002944648015427321,0.002994395967586563,0.032116603331409865,0.0018429797225471341
t85,0.003810464248846499,0.003720928316905496,0.0021908293122600815,0.002782401034412297,0.004599837920315102,0.0035708645435818323,0.0029787797937941155,0.0029942172851726142,0.0320893133319067,0.0022675576091078435
t86,0.0036995373146968095,0.003713788842318969,0.00325445859316951,0.003098788790573896,0.004482190060347861,0.003410219231976702,0.00290409426937612,0.0028644403982004325,0.032333989693818746,0.003327906620040966
t87,0.0035880723512526865,0.0037187639117011073,0.003069258540732958,0.0029799015081703457,0.00519807485259521,0.004055441427276791,0.003434293147024801,0.002754297681247712,0.03226175779853215,0.0031394816198100817
t88,0.0036870130701251048,0.0037542024302799817,0.0030691741641578675,0.002951065589891046,0.005008010269132046,0.004290922792560317,0.0036808794616498756,0.0028051913425455595,0.03224862268437054,0.0031100767251010623
t89,0.0036352677279367597,0.0037869486368109573,0.0024325360390020463,0.0030143437215648552,0.004462324218803004,0.004453208615469508,0.003768927601375277,0.0027766281567193963,0.03229118821242188,0.002496154525345239
t90,0.0038524907691746013,0.0037830790175737896,0.0016944139234088308,0.0031533475442661676,0.003958449694629722,0.0037249703510890205,0.0032199385325342653,0.0029725722334407647,0.032388949328991154,0.0017539483227672966
t91,0.003697466769291129,0.0038529693013677657,0.003053798438506048,0.0029228673772547804,0.0036349432356234225,0.0035308451256855,0.0031318151414236302,0.002760959577609725,0.03270632020925867,0.003112903727449523
t92,0.0037348286742033597,0.005088798871871258,0.004113390646597105,0.004075253758532568,0.004368167994544915,0.003272584365737361,0.0028847412604507687,0.0027652427757034093,0.03273776688922738,0.004305549642778662
t93,0.03179748739853578,0.03245082224568986,0.026270829860073307,0.028218964963199335,0.03538933520756352,0.0027491882055293002,0.002293117254485246,0.027992670355697927,0.02994354738056837,0.02238349986862801
t94,0.027464637066403647,0.026622960224651857,0.022973730086599094,0.025018745224337148,0.029827246311461653,0.0343595838829315,0.02424060840488414,0.024249226990421802,0.028635675351564773,0.020171089397103843
t95,0.029141690820893323,0.02867021292235946,0.024359968885441036,0.027485782337291077,0.032375130680833746,0.03862050987417602,0.028219344752632856,0.025183623004425056,0.028159719169085336,0.019762352461705518
t96,0.028054138195628867,0.03164605239565369,0.02449541196775555,0.029407211457261342,0.03561515556283004,0.03919970664839976,0.028779796418743644,0.02534344686093833,0.02818441720641482,0.019851471434461126
t97,0.03380333275354747,0.034050476364445595,0.022958179552569014,0.03187485484118576,0.03858399688397404,0.03816220661932928,0.03533414055839675,0.03162770314535038,0.027587716535529806,0.01936077965777002
t98,0.03442103539405041,0.033820023971574444,0.03137235133091355,0.0331353731803958,0.038547089943133356,0.03775786575741876,0.03667497203579985,0.032894307862359626,0.02732534774625351,0.019159815423848994
t99,0.03578406873743141,0.03520492583203666,0.029981852494727426,0.03384605891283212,0.03977749169786524,0.03681716311423185,0.03461241665462138,0.033934098843097026,0.027246350634845002,0.019261936065523757
t100,0.03516066419264926,0.03410410594908815,0.028765265957572124,0.03293296463640725,0.038943982029675,0.03615863298729918,0.034444034439970586,0.03313628233990668,0.02728375998488902,0.01954724443008917
t101,0.0351216197722323,0.03402852151919775,0.030527922543483268,0.0330561067051221,0.03898883970725672,0.03685127190057417,0.03324527424834562,0.03320578694908475,0.027444045474357918,0.019788716626435054
t102,0.03514947912102365,0.034087037098376786,0.029486461091128374,0.03301367222578516,0.03914735530074487,0.03687488361364865,0.03296712272566786,0.03313972068770593,0.02741189403124198,0.01995609623925878
t103,0.03530618095862967,0.03413121230483144,0.030116503410556182,0.03291885291117359,0.039401853923778395,0.03716522073890285,0.0339592668951665,0.03340831664720736,0.027300271819275135,0.01998877196849612
t104,0.03416109032763004,0.03445270138658642,0.024465822219875148,0.033018982738734166,0.03851443341087552,0.037183809077125714,0.03644624531661066,0.03225328725621689,0.027343724796688125,0.020263563253785283
t105,0.034720653852775375,0.0349728100730134,0.024576233087209503,0.033095167674216636,0.03916749286827788,0.03689714565383132,0.03496294518982125,0.02465720804969661,0.027522906880814744,0.020569470635863157
t106,0.03504805488845028,0.035577181776336876,0.024958220426087765,0.03356131032760406,0.03956050667617464,0.03786788493558099,0.028362466454792564,0.024882451894491474,0.027746307355599277,0.0207958198664307
t107,0.02807599969554682,0.036129492280112564,0.025247869817439456,0.03403690731250093,0.03350657144245185,0.037265168038552524,0.028538354571406663,0.025227476070405395,0.027876266462822784,0.0210507335460102
t108,0.02777495744028885,0.03595463993548137,0.032717464670547265,0.03402576105357168,0.0332354322233742,0.03715688349019597,0.028208131299864443,0.024999889983285357,0.02760008967921908,0.02086811776757841
t109,0.03473177745994556,0.035481472816357516,0.03030812665099048,0.03366086000356332,0.039234204889932484,0.036360465477262856,0.027844557025935857,0.024645506682581968,0.027168201064132747,0.02068974704050112
t110,0.03492600167856456,0.035458189662158475,0.030605021203974986,0.03364137942596918,0.03891083576685053,0.035879968439083955,0.027507700136200547,0.02485634187779103,0.027029540007794138,0.020678915255593497
t111,0.035485813768863644,0.03550143381648025,0.030592693112930988,0.033820900374556276,0.039144957303421817,0.03672630885690378,0.027463538541276675,0.02569773688231772,0.027109728698571423,0.020722715045580358
t112,0.03546368361476914,0.035368538107571096,0.030450016086678747,0.03374264428280786,0.03908966866965399,0.037889233555104006,0.02803405462619478,0.02610299254347942,0.026985594833150477,0.020693446068622674
t113,0.03532081662674562,0.035605931221885934,0.024590869619563027,0.033970813122765314,0.03935654444527865,0.03800010616930841,0.02860965523806534,0.02462769365514657,0.027057168221044967,0.020941964777402282
t114,0.02776054351895052,0.03603792262023597,0.0318760744852627,0.03429610553395229,0.03334510211436149,0.036748428128452235,0.029353886724161747,0.024900361253440077,0.02725579153699198,0.021073204596620345
t115,0.02767960237848253,0.03595409091931777,0.031119140448418157,0.034292190572933104,0.03340863007869442,0.03648856904613604,0.02981223072929685,0.024842664553778166,0.02731280956627884,0.02104050807556648
t116,0.03478745057620503,0.03544396921080217,0.030806151854162855,0.0338696587820751,0.03964078081452511,0.036972401193632265,0.028918894274935457,0.024615743619622623,0.027385696986838792,0.020812480536464558
t117,0.03477643745601974,0.03532455516049933,0.030735409815632577,0.033703530907653,0.03904149617299341,0.03793564308985009,0.02831420880755439,0.026331222854337456,0.027394438785487703,0.020682445704178636
t118,0.03447330668725971,0.034877490024820115,0.030366886495917716,0.033443976040611154,0.0386248406802404,0.03790299148619504,0.03449812233861146,0.032578949457040936,0.027163558874124,0.020353326068881395
t119,0.03376867174858043,0.034894425616340145,0.030404240690589935,0.0334633613333125,0.037480710054712894,0.03780616797331646,0.034738380971029846,0.03155525763360404,0.027248900669819894,0.02035632281459017
t120,0.034751819404937455,0.03479014739694538,0.03167902083479086,0.03330779161124348,0.03839210058356931,0.037441919885275246,0.03635272509611045,0.03258247223316733,0.02716345077848654,0.02018917463744833
t121,0.034937792207711586,0.03489368308301107,0.03162332897982762,0.03351632490124331,0.037890463555849005,0.036924968427712826,0.03456921936826284,0.03314512993264025,0.027511660059477125,0.020348759845371687
t122,0.03421137900836885,0.034759146170797645,0.03192332310669442,0.03353874757913312,0.037030180860026914,0.03677291652474637,0.03252187571422896,0.03217302511994591,0.027650082842637327,0.020434104714850982
t123,0.03368612258939227,0.03430513223183336,0.031899008788746706,0.03303600772404921,0.03658820616733427,0.03697329382886972,0.03149363156223901,0.03191350811183057,0.027735818210447995,0.020473854099034985
t124,0.03372850158168618,0.034193738320882176,0.03201462923775738,0.03286996259734067,0.03724225543832791,0.0369899900624746,0.030589060572932637,0.032261959936267834,0.027790522451586353,0.0204630926128385
t125,0.033475325609276976,0.034004953718399206,0.03212093581570133,0.03288161400343586,0.03714883746217355,0.036595806776848386,0.03006503387890988,0.03193138221052227,0.02787728862190568,0.020497313198686144
t126,0.03340244917824481,0.03382323640204165,0.032308197783782806,0.032872458423834766,0.03716805803317236,0.036796564645690734,0.030708170205187135,0.03183399537829959,0.02815670942490365,0.020582341951385228
t127,0.0333512469689598,0.033778515413198366,0.03230451640599233,0.0328129726616739,0.037195732848409255,0.036809426740914884,0.03084618746436743,0.031788344815767686,0.02820540708365295,0.020575680504141575
t128,0.0337587615983549,0.0344933130853681,0.03240172408754122,0.0332115845102768,0.03709366635243064,0.0368223607209588,0.03080492611437996,0.03244282408740239,0.028224644423511223,0.02057224492959796
t129,0.03375731355332574,0.03489563664131948,0.032548231230592334,0.03362700933016375,0.03723860871713699,0.036921579258501105,0.029881280403130577,0.03202099519989173,0.028300169027558907,0.020643321986294493
t130,0.03448133489852399,0.03509150997259723,0.03234995524169001,0.03384185394611088,0.03857883627316513,0.036958028633185695,0.03339603365422482,0.03272663920487297,0.028186442172730048,0.02052403174720294
t131,0.03470052203983724,0.03535733490161704,0.0322909766600281,0.03392431426813673,0.03879400118638896,0.03743730302278853,0.03607551103895951,0.03301354991664651,0.02830888051738516,0.020542642687383365
t132,0.03461850134237955,0.03531132353389767,0.032382878615517204,0.03383358194361085,0.03850814496766615,0.03815389258556148,0.034748517849949714,0.032443863370323366,0.02831749820836893,0.02050390437668694
t133,0.034769305006717356,0.035327303892076126,0.03236610827470059,0.033874509185921685,0.03823597868559998,0.037991010737512834,0.033208514875696746,0.032478455150701316,0.02831574288771642,0.020519509665002003
t134,0.034200128375305436,0.03517258940859396,0.03228745210411217,0.03380156664269837,0.03743159816166419,0.037998053061746306,0.03402208307186787,0.03221729067367186,0.028257582752399937,0.020515969047770533
t135,0.03406110699157773,0.035087510609856036,0.032140490761403316,0.03373118610588284,0.03716731238145059,0.03763697424357257,0.034207770202533086,0.03211201078223161,0.02814280581307848,0.020510496857295814
t136,0.034131135907930904,0.035115204306386635,0.03198539194048111,0.033894756976853506,0.037268799653352204,0.03832096234770078,0.035296925237326436,0.0323935192261232,0.028145752127123197,0.020561089622091345
t137,0.035106771420582876,0.03584697553837597,0.03167921045212697,0.03408211041111599,0.03860033837786712,0.03778267236204203,0.027697446808777657,0.02622590518715976,0.028307838793089936,0.020896094638495986
t138,0.03497653484159433,0.03552658885258499,0.0314200229276948,0.032526106974194,0.039312988573465824,0.03698974710982241,0.02777115341350888,0.026284498918816943,0.02821466160709404,0.02093707854875549
t139,0.03492702136863552,0.035487905381629485,0.03107460656449784,0.03241604402044567,0.039519742207480765,0.036765179739438644,0.028211249722389507,0.02631050390593962,0.02807781515742011,0.020919677881678995
t140,0.03497382736136808,0.035351741356473905,0.030665303687685365,0.03233908996581017,0.03959631149266252,0.036595246036900356,0.02796619269937318,0.026202310414080297,0.027975096847020788,0.020877187494604352
t141,0.03516303894873136,0.03550694416763877,0.030599254146021868,0.032898187672737764,0.03968491202982954,0.037291319460208465,0.026994780682507494,0.026598406247305105,0.028126810400655605,0.020824648877603196
t142,0.034728282397111995,0.03496670671676093,0.03113076259695796,0.032083244296738075,0.03933789513895957,0.03803684999570897,0.03495328279196837,0.03252455792035291,0.027769526915553077,0.020410294729001573
t143,0.03455684670677818,0.03480186537730959,0.03149888668487123,0.0328205432018725,0.0390801858187597,0.037555595087664206,0.0347575775942766,0.03259044481947031,0.027799984095697845,0.020363432314013517
