Resource,CCGT-H2_1.0,Fuel_cell_1.0,CCGT-H2_2.0,Fuel_cell_2.0,CCGT-H2_3.0,Fuel_cell_3.0,CCGT-H2_4.0,Fuel_cell_4.0,CCGT-H2_5.0,Fuel_cell_5.0,CCGT-H2_6.0,Fuel_cell_6.0,CCGT-H2_7.0,Fuel_cell_7.0,CCGT-H2_8.0,Fuel_cell_8.0,CCGT-H2_9.0,Fuel_cell_9.0,CCGT-H2_10.0,Fuel_cell_10.0
Zone,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
AnnualSum,46.966316,1.614797,127376.266,1.9893041,65035.75,3.5459926,36839.215,2.4177175,44.615913,1.7631199,232562.27,3.059915,1.2254894e6,2.5215733,1.8677985e6,3.1280832,4.4381156,0.67250353,47104.676,6.393994
t1,0.0059675904565791,0.0013750861761260011,0.006368093283203261,0.0013099510223814176,0.0041156776429830694,0.0014582736155069372,0.005204402104809534,0.0012503533402811499,0.004354790062694788,0.0013424935892959353,187.16532232738038,0.004756964367048832,0.003522424871018951,0.001701026385118745,1107.0932210404185,0.005789468749887925,0.0055773661787547665,0.0009060966433292239,70.92985649824621,0.008186570634603771
t2,0.0037808585360672034,0.001407569275288007,0.006313820385057428,0.0013035086040852843,0.004148605589705397,0.0014283340622443606,0.005452093955792971,0.0012428030435894574,0.004976368952097309,0.0013318022502798212,287.0639004976789,0.00524144853286246,0.004299470121775898,0.001719585773888068,0.007537667583891492,0.002174975885885508,0.005487832042064089,0.0009073505712103894,70.92954739414616,0.008184584066779552
t3,0.0038414286184842786,0.0013654847019972714,0.006268740111621828,0.0013085047547362655,0.004233506865189486,0.0014312982073327468,0.005490523969302092,0.0012373942009106561,0.0051014057313234565,0.0013073406004736208,336.1535605315572,0.005273698639410338,0.0044151241623969295,0.0015882956699667414,0.008135065322067864,0.0017144207168677313,0.005457649208287845,0.0009088617008480049,70.92925597237007,0.00822058930512333
t4,0.003925091326252237,0.0013408695938121403,0.006250291356508635,0.0013009729929401215,0.004322562523581682,0.0014371238881697064,0.005191343182304093,0.0011954201179516968,0.00497568100343949,0.0012773703494324434,363.1231549194493,0.005266721152167368,0.005400767707321027,0.0016183640435848913,0.008403946993663574,0.0016734838650129473,0.005474071563016746,0.0009116808587562744,70.93424559935629,0.008635499633380847
t5,0.0037110419136432175,0.0014667198901874908,0.006357542833722856,0.001326378180464485,0.004251042846698664,0.0015063975972586753,0.005151196530327659,0.0012232557913312394,0.005002628105989872,0.0013823048625904732,378.3527861730485,0.0052558463285966,0.005496703468345789,0.001747780956074822,0.006339794298815536,0.0019125581196978991,0.0056365653404922625,0.0009220868629292761,70.9349544456729,0.008719907990664383
t6,0.03812054019903083,0.0034104950866416595,0.010678407561967525,0.0025323810344206887,0.006522050971907843,0.002357585572236809,0.007010348927567935,0.0020205369580027837,0.009274563342067327,0.0028520783360528683,442.5866794248123,0.005484431117079571,0.012175479467006157,0.0036413489254110065,2013.0790338474967,0.005680809135956725,0.005390997266268719,0.0008778257490194512,70.93368709984006,0.008551026078457155
t7,0.01937405041073101,0.005220681788923151,0.016512134915585303,0.003702349635182981,0.00355464249741488,0.0018120699952770597,0.006746998336180757,0.002871497414942346,0.1344238483592055,0.005419809664515343,1053.507807854877,0.0069078931349355254,2780.2914710995396,0.006723364773965479,7844.472499954154,0.006799822150205516,0.002948172432286203,0.0004907010120221698,0.057836090943987443,0.006399837372733858
t8,0.008765072147846359,0.00461543103856105,0.07306456618566834,0.005268138506599003,0.007621203363809589,0.0026209152092897025,0.023255941920335508,0.004848139184688268,0.5678250589081618,0.007096925110142122,1184.9174059064076,0.007497515972380009,6526.864903809995,0.0071701650345641545,11386.906584490685,0.0074112614050865526,0.002873929745434241,0.0004707855985953166,0.028321206530456944,0.005961139995027206
t9,0.8154547458859267,0.007218087010745123,0.12888231971031705,0.0054343720739372285,0.008568447949123027,0.0028358112199953797,0.024329401610999855,0.005239949500941837,0.5661587656312331,0.006953744418686925,1185.1866051062304,0.008584211931412863,10937.326229108154,0.007936208230121342,12294.893132449883,0.009366902360660852,0.002874554902169037,0.0004702727600674974,0.030558142558279995,0.005849058091615397
t10,0.8229653823435801,0.006947365744295802,0.02694343594950447,0.0058348502539158215,0.01785073781629515,0.004372059540113377,0.023869050458000002,0.005192265049018754,0.02957362290799978,0.00524614352451698,1185.1881584986402,0.009802556052323018,11449.57689543716,0.009720454160134697,12294.904673733934,0.00932752951325674,0.0028991316960970772,0.00047156872681602415,0.02783869474588194,0.005636807643611207
t11,0.8205797519238753,0.006741735347604567,0.030943084307135726,0.005835224165263374,0.01987290573879702,0.004849346635315572,0.03813651893538957,0.00543744094146253,0.017415201015565436,0.004574169718393098,1185.188138554563,0.009803083963714015,11449.576873970098,0.009721420192946128,12294.903937611829,0.00903704888681269,0.0028638850170876946,0.0004716967366674244,0.02933359041850399,0.005740099744969341
t12,0.02276074815828038,0.00420230185518909,0.02098639963378612,0.005968410026521759,0.01916867869349391,0.004675041921716848,0.02421333556448484,0.005177002828422366,0.0025054592017448064,0.0020668839517460624,1185.1881583267234,0.009803424946100567,11449.57686729576,0.009721121553119973,12130.924243987864,0.006599460371012065,0.0028897230407890035,0.0004722434336288557,0.02959833568544072,0.005630055219797229
t13,0.011976659142275992,0.003402993340849072,0.020509749301358515,0.005993775723926238,0.019338877495423793,0.004606892585891082,0.022905062490344328,0.005144877049814754,0.0023785030231059756,0.0016635231286879276,1185.1881860940953,0.009805093893547827,11449.5768663267,0.009724468916288143,11626.525625588614,0.00656306566576428,0.0028921106668951635,0.00047273983748954366,0.02980008713860046,0.00564364083251685
t14,0.008119793303175181,0.0032660000685761385,0.019926367323442672,0.006013412813218254,0.019443113146378352,0.0042883597587544744,0.022994726971425457,0.005113448319921645,0.0022657691737522838,0.0015988140743118538,1185.1882158760488,0.009805060155982544,11449.576831331997,0.009708030788300752,8944.333660941367,0.006860331357221362,0.002888407483503598,0.0004732113144633015,0.030623217087295082,0.00564901983045084
t15,0.008305058450128161,0.003388882245995339,0.01935261803385368,0.006043852657807201,0.00787950373505528,0.0026989096695665266,0.023992311491398154,0.005097585116396305,0.0022792930413159953,0.0016770505617546294,1185.1882426654693,0.009809658064875723,11449.576856098285,0.009708957523803506,7344.894471072253,0.007060912951342485,0.0029171842476175642,0.0004736271678584763,0.031929110557456064,0.005665449746619255
t16,0.007768266995357734,0.003638263163398477,0.04413356860666999,0.00614948815965351,0.007664162495862296,0.0028502073401031887,0.022403746283398383,0.0051744521186709806,0.0031928618040037993,0.0022149570840600567,1185.1882059226268,0.00979450387231794,11449.576887581434,0.00971136015126588,5413.554138773845,0.007292774626836406,0.0028760065489742814,0.00047353644751942905,0.032851745662093985,0.0058126065752763054
t17,0.00923984902181293,0.003673635835559811,0.05600200904391444,0.006264673918779426,0.022034656838374994,0.004664129274048447,0.025930527605459504,0.005363550160978905,0.004144348622790843,0.0026074978520599927,1185.1882103104522,0.009791224149881648,11449.57689827434,0.009705417803843389,5378.335124044772,0.00734432995251785,0.0028994142794781176,0.0004739045272136063,0.03690012416903282,0.006053818667032765
t18,0.02293116708394156,0.003633654830891656,0.04926135549475524,0.0061073100553387825,0.021398239288833085,0.004661846511476698,0.025909179153372878,0.005296251056657042,0.5174431267572669,0.005542299903647758,1185.1883650142522,0.009871190379323882,11449.577108272952,0.009774489296119971,6640.779601689001,0.007302901126536065,0.002899901307529266,0.0004741500769529796,0.03691602587579261,0.0059731053893226325
t19,0.019374359584564835,0.003295415421213585,0.045770147911174966,0.006012230016878017,0.007868482361222751,0.0027338689841730963,0.022899848988487806,0.0047327968156389575,0.005182003027226838,0.0022728814758639815,1185.1883800289875,0.009879010372224668,11449.577146911424,0.009805360666436329,5489.900568803618,0.0074231535142973565,0.002896999354245281,0.00047349216510614414,0.032502208980284344,0.005234482917156649
t20,0.008870454181207157,0.0030901163677842175,0.012682664520389231,0.005383820745379204,0.004567512584333335,0.002094872126146224,0.007544457666395712,0.002985364852794214,0.003912560054715419,0.0017298727123125249,1185.1883690602963,0.00987119886071191,11449.577101402341,0.009768951654884022,4707.343510708069,0.007753206684077819,0.0028018735180665453,0.0004569114365966635,0.004412102537369607,0.0024939760810135003
t21,0.007141391789627506,0.003181445224939977,0.009749410654580327,0.0037222584788768488,0.003303368891331434,0.001672327867859281,0.006121012843728181,0.0021827690496682753,0.002633671997088059,0.001610017362410487,973.834912062642,0.008146004797996778,10040.687293862538,0.006700451032808852,1464.9387498577069,0.007889577588063362,0.0027097444574466496,0.0004508332431106631,0.003979450155630253,0.002151165721429118
t22,0.00778291499127656,0.002991522370508682,0.009594776108797458,0.0032194035395592692,0.003096669425766925,0.001595880546762135,0.005813165379294015,0.0020511238969714517,0.0032843849249470113,0.0017272590519678529,889.3959799244183,0.007296018128491356,5277.050959291432,0.006619202391907943,1150.78097838513,0.007503009129738563,0.00272883014962429,0.000450322253630385,0.003936409868853248,0.00211467927998228
t23,0.0036479558485594033,0.0011943061307666948,0.005553091683254073,0.001974445629491949,0.0030070322038292406,0.001489734618499246,0.004316941862647208,0.001503737911445824,0.0025485861641725326,0.001298378961269329,359.47714009973475,0.007092327241763556,0.007723898214664157,0.002466307521532214,0.012809581985787775,0.0037439549968692697,0.0026917614878525006,0.000449093671989838,0.0038521871250465126,0.0020603232093126846
t24,0.0013863501518874756,0.0004565602734217994,0.0019017183840664255,0.0005114181630714529,0.0011728190412357278,0.0005733620938545557,0.0015703965772876293,0.000542470864265512,0.0009395180240955337,0.0004406524996964792,285.4654798075628,0.007186344339569543,0.001319079055690408,0.0004345811673173062,0.0014936005464998704,0.0005240759664811123,0.0026677254737975872,0.000444113203221378,0.0026362111889548477,0.0015443288541257976
t25,0.0014622967749181035,0.0004080264446833581,0.001832427722763616,0.0004404826869488362,0.0011949456859952233,0.0005537315044948856,0.0013321732962103636,0.000456613426911678,0.0009351621342729791,0.0003874333273824761,185.49502941529485,0.007041442152902383,0.0015366537740825808,0.0003602258851710359,0.0021162561903084074,0.0004466173509959903,0.0027089762375467293,0.00044430999932006923,0.002608160181618033,0.0015253860767563323
t26,0.0016040638790697143,0.0004119340987824987,0.0020739273302490197,0.00042613826047462104,0.0012463826516960893,0.000565005701470605,0.001422030637541304,0.00046430629276671094,0.0009724654678757081,0.0003830946221031592,58.40987175211348,0.006049063432120021,0.0018827164366075405,0.000374366229119156,0.0024364042416919855,0.0004323068637288158,0.0026388831081503097,0.00044407064046802103,0.00246660994951895,0.0015252266077168137
t27,0.001313805747438818,0.00039599484960799137,0.0021666014820491885,0.00041603947206399216,0.0013019764334206052,0.00056909475983063,0.0014984029665732095,0.0004709063361546952,0.0010956332762883992,0.0003645211370624025,0.0016070447091888495,0.000545126206665737,0.002068618548299658,0.0004016638774547569,0.0024479254893248715,0.0004105981027000555,0.0026649888697350163,0.0004443375414650582,0.0024949712919344973,0.001524154630149785
t28,0.0012694545224578085,0.00040210598516556885,0.0022064984019740407,0.00042073567847966025,0.0012946166831069256,0.0005685574816411993,0.0014988771200631034,0.00047062075469767446,0.0011697295493179431,0.0003739393296868629,0.0015155248395834645,0.0004263073942800812,0.0020975317457343355,0.000442256146170866,0.002448044130256003,0.00041643617976696266,0.002652774715876723,0.00044419497472083537,0.002609607565769266,0.001518846754815137
t29,0.0008425130750572055,0.0004286631667724589,0.0016728978515967198,0.0004506441438927307,0.001210209948213083,0.0005702012391465525,0.0013041818818382085,0.00045742632677316813,0.001071066252670096,0.0004119213921689578,0.0014125023145947298,0.0004165488429825992,0.0021065149197351855,0.00046816156981543337,0.002126905549902216,0.0004626163984024939,0.0026679631676503847,0.00044426975112466535,0.002742529169508399,0.0015334086543303004
t30,0.002902267594500034,0.0022146094546168873,0.010184375235466194,0.003227469786954978,0.003213644190324518,0.0015207844302067512,0.005425199615520629,0.0018348815001277181,0.0024973684233295795,0.0012199933191581849,0.001358002834125612,0.0004001566876002117,0.002106913010165934,0.00046013994315115075,0.017749120344250753,0.005301769877508192,0.002690775677534509,0.0004442681533612519,0.003827402238567196,0.002001526486775551
t31,0.015089155067983017,0.0036121506583528954,0.018780886467426268,0.005322964894458292,0.012094196634263449,0.0033361746130761726,0.008942811417480417,0.002871277938515364,0.0036300285685068783,0.001966066750655801,0.001344809090724507,0.0004125192716426767,0.0018342148719441038,0.00039112939685305935,4315.77282835268,0.007492771174016628,0.0025590394725562788,0.00044357166189415475,0.004614929025171424,0.002444321572979362
t32,0.01827603225332056,0.003980398640909455,0.0247347422652589,0.005861403505927412,0.008812234055818118,0.0035425274563580305,0.007432324269303452,0.003009803894783513,0.0035677652765806383,0.002001185999264482,0.006795664353070334,0.0022437510345535852,0.00185222987162037,0.0013867923049829737,6142.324242207967,0.007402197885634229,0.0025850417760841394,0.0004437388254584726,0.0038445797434747088,0.0024591021208160467
t33,0.007373378532433316,0.003754631999205037,0.026381633501629184,0.005986872362929515,0.009673383459823208,0.0036806695266935604,0.007975088600942985,0.0030738214390199246,0.0031211914305976185,0.002023861346719498,0.1596177939876362,0.006331354710202941,0.007963190980205884,0.00395534880535615,6646.383737794254,0.0075739536593102535,0.002567158089467045,0.000444056844604769,0.004424338574017517,0.0026332091050820247
t34,0.0044427736667336775,0.003530255353342794,0.030334882215356344,0.006073063320027303,0.009962869970868541,0.0036748030351923472,0.00793097915791509,0.003068144401613103,0.002472531791686181,0.0017955149789747134,172.76008223418523,0.007220552612545007,1751.1977991408835,0.0068157319115074765,6922.073965600109,0.007710064925057018,0.0025773238539254163,0.00044453346876517446,0.004319383373580456,0.002613208820674123
t35,0.004605005915719367,0.003425004133248844,0.024701779159154856,0.005991690860977796,0.009084234887050825,0.003637548041988758,0.007938349893318535,0.003028617787388147,0.002520715056084699,0.0017893881852021442,293.71730639593585,0.007312143671460639,2281.8447008093376,0.007152484102709444,8487.774775023934,0.007515153757992929,0.00260331845333235,0.0004448683368723003,0.0044052633827103786,0.0026339501715821733
t36,0.007294384618190153,0.0034747181312813793,0.02720169120946085,0.005982963871296979,0.010073470268044206,0.0036258477312202187,0.007830598560342234,0.0030412972441735374,0.002140502014805617,0.001762317415566751,262.5907924827652,0.007325952320345066,2626.310061008382,0.007181990500541519,7809.25235125634,0.007490274757405488,0.002528774441972299,0.0004446538604644336,0.003911116932719835,0.002564387473198893
t37,0.006618554770501887,0.00350347532121974,0.027376982856136628,0.005982000135155882,0.009847506673917051,0.003615607106182759,0.007545488011645792,0.0030142474752197666,0.002081266528720913,0.0017547277464278184,238.1256042388524,0.00731644935133006,2797.130647702775,0.00717963325470544,7389.035094154842,0.007490701147086529,0.002553714795002038,0.0004449349729041038,0.003871568460884314,0.002549395624269188
t38,0.007912430118235132,0.0035176294567155196,0.02709380318153544,0.005982209927048736,0.010194048855012763,0.003627030838686159,0.007931441480639725,0.0029799880370775596,0.0021016786613461715,0.0017570684999960232,95.88054200861025,0.007148114583087173,2713.327779376794,0.00718434903287589,7466.857231968635,0.007465863384685865,0.0025540709802442797,0.00044520183404880734,0.004088587799374033,0.0025831768444254744
t39,0.009527824012289025,0.003412248551002108,0.021726817660817827,0.005882827921414882,0.010366691360107252,0.0036337535017745676,0.007720759855408106,0.0028885505907978943,0.002207200355433286,0.001746106137032339,0.012452662397968883,0.00458847422267348,2593.2819976176584,0.007184664699222278,6720.8632373973005,0.007438728400930617,0.0025435874711498075,0.0004454595847746643,0.004212503006316667,0.0025695130425620106
t40,0.005150359709715008,0.0026938767949196106,0.009234625843577156,0.004923792234884066,0.008813175182096431,0.003814055104651505,0.0057899797663061,0.0023394127527131617,0.0023701890848939365,0.0016347720801677015,0.012135985941965043,0.004087710472670385,1879.7361704534237,0.007176199822912723,4345.551070307035,0.007437601003905165,0.00256195139724363,0.0004455832223047543,0.004052055016279761,0.0025706563359804433
t41,0.009341443665110388,0.003509979104286702,0.023092112033094712,0.00575839736807914,0.03852902378635072,0.005787084420557009,0.00845896620132066,0.002894577947850268,0.0025796561443627974,0.0020134861701293014,0.012058436770386868,0.0040225240025484384,2946.092091653935,0.007155657751520137,6371.543832371502,0.007443240376658376,0.0025695501716976816,0.00044524749786675744,0.007202012400384037,0.004248108515645936
t42,0.011614711477902391,0.0034838673056406823,0.022623318868759547,0.005763002513500894,0.03836079880747497,0.005738197249078274,0.008661725674650539,0.0028665807038795142,0.0031437869659608495,0.002002099578875008,0.011633636735433269,0.00398928606076023,3570.034940891645,0.007077659781982621,8918.750327352347,0.007370032899921884,0.0025912140673508433,0.0004454653463409043,0.00722724339303954,0.004267296380587421
