,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10
AnnualSum,1215.5926457986486,0.0,0.0,4.4285379908548395,-4.42853799085484,0.0,3736.866043092707,0.0,2.7419525514109324,-4949.716735156999,96438.14662662163,0.0,0.0,674.553252585466,-674.5532525854662,0.0,-3288.4795507959743,0.0,7217.293956742703,-85932.3731179,17.04337389694543,0.0,0.0,2.119742704619298,-2.1197427046192963,0.0,5435.171126163622,0.0,3685.131355343621,-1767.083143534,25.218941835206724,0.0,0.0,3.0995484344911404,-3.099548434491144,0.0,3411.7872002545046,0.0,2087.446879392765,-1349.5592615139994,8546.355717383229,0.0,0.0,271.07209470866013,-271.0720947086602,0.0,25927.79773643845,0.0,2.6162013207362933,-34471.53725131799,1792.281891990309,0.0,0.0,5.1880177680365325,-5.188017768037399,0.0,13070.947388977975,0.0,13177.231739892337,-1685.9975398930003,147897.292581172,0.0,0.0,30.750995917689988,-30.750995917689988,0.0,-9782.027653844618,0.0,69436.88910510515,-68678.37582104001,156940.46829641965,0.0,0.0,3.4121664779107617,-3.412166477910763,0.0,-35681.674777997694,0.0,105830.4302377612,-15428.363279546002,14525.036100427096,0.0,0.0,3.81371971914992,-3.813719719149922,0.0,-8470.301372877133,0.0,0.2851243860141521,-6054.449601981,9499.28593289577,0.0,0.0,1098.8723921538026,-1098.8723921538024,0.0,5639.913859368431,0.0,2669.291410232259,-12469.908380848998
t1,1.4613805195691913,0,0,0.005669443547837298,-0.005239518653526732,0.0,10.756356036342027,0,0.0004069493972552024,-12.21775953,117.30391076822606,0,0,0.006332542482697481,-1.0886064640340116,0.0,95.89215413677705,0,0.00042638204353259934,-212.1133646,0.020726298449349423,0,0,0.005411351674173802,-0.003698577337716124,0.0,4.339691852371437,0,0.00030618274897619487,-4.361824741,0.031180467526986843,0,0,0.0064444673628460585,-0.004542433966475865,0.0,3.2984939834142395,0,0.0003574639293288316,-3.331219019,10.192520283599205,0,0,0.01149370336878948,-0.016298518264298373,0.0,74.90129652887089,0,0.00031393616634971933,-85.08869806,2.0044901809522995,0,0,0.00492073393060878,-0.0026946282936662186,0.0,12.760065221484972,0,10.605106482665944,-4.161675024,169.9400575885686,0,0,0.000508732287263019,-0.08405812937591091,0.0,-0.3322030714939994,0,0.00028471857770263713,-169.5240204,102.71452810460943,0,0,0.0020844647231129383,-0.0017203020827413556,0.0,-1.9032261491636304,0,62.72867216676001,-38.08299395,17.406786614810883,0,0,0.004796446391848907,-0.004181656004572534,0.0,-2.46238496761917,0,0.00036136617071952593,-14.94465507,11.394867622840264,0,0,2.078034934325214,-0.0006264854247598915,0.0,21.327466482028218,0,4.019326192360668,-30.78041636
t2,1.4617307923974865,0,0,0.005268040092564111,-0.005479956534769674,0.0,10.756525329451279,0,0.000284673998294801,-12.21775953,117.30495000084767,0,0,0.007086392253271473,-1.0594162527048494,0.0,95.86116744548639,0,0.0004229844742100267,-212.1133646,0.020891116172022862,0,0,0.004453732093695226,-0.004079060421120675,0.0,4.34086550454826,0,0.0003065499845895659,-4.361824741,0.031391858150242535,0,0,0.00528492606256379,-0.004704697558005477,0.0,3.2996180541178415,0,0.000371120364381192,-3.331219019,10.192871377194804,0,0,0.010041036012991193,-0.018150823361842074,0.0,74.90428509155628,0,0.00034861999394740874,-85.08869806,2.005120559610727,0,0,0.0043407411345924695,-0.003103163746835405,0.0,18.42074441653505,0,16.265427528125272,-4.161675024,169.9544590819975,0,0,0.0005290182693037308,-0.08406859177126713,0.0,-0.34656943189007805,0,0.00032967519719967275,-169.5240204,288.84737973226066,0,0,0.0034853787031998863,-0.004439164590489192,0.0,-250.76289604987846,0,0.0005359451687398922,-38.08299395,17.40682495857603,0,0,0.00451056629831103,-0.004251681566252809,0.0,-2.4620724160129908,0,0.0003563558868283339,-14.94465507,11.395060069708363,0,0,2.0782731527670912,-0.0006359072022850761,0.0,21.327027625095486,0,4.019308578960383,-30.78041636
t3,1.4624218794567252,0,0,0.0049606958181892535,-0.005921922363168101,0.0,10.756584878086965,0,0.00028599959045357817,-12.21775953,117.30539399764143,0,0,0.007454624245582025,-1.0699165067882443,0.0,95.87085316657341,0,0.000420680263941613,-212.1133646,0.021028992317139623,0,0,0.003874299638668745,-0.004358761517789193,0.0,4.341591720853566,0,0.00031150888331728395,-4.361824741,0.03158515949527485,0,0,0.004670549563888649,-0.005005228367741495,0.0,3.300341566829621,0,0.0003730271127791851,-3.331219019,10.19372716151218,0,0,0.00883302501843397,-0.02142626072850163,0.0,74.90791861593148,0,0.0003544803253295836,-85.08869806,2.0058140432737583,0,0,0.00377164677407138,-0.0036869868931536294,0.0,21.202646907859314,0,19.046870585605717,-4.161675024,187.80890182647323,0,0,0.0005786521298466978,-0.0840630541489334,0.0,-18.201067365916728,0,0.00032965712906496403,-169.5240204,288.86844309516715,0,0,0.0038469217835870664,-0.005337059577663027,0.0,-250.78341226287228,0,0.0005467431746067402,-38.08299395,17.406865786072114,0,0,0.004581881629782429,-0.004175083325549831,0.0,-2.4622627916216016,0,0.00035472134648064567,-14.94465507,11.395024881665703,0,0,2.078762498363358,-0.0006492082733386526,0.0,21.3265720585926,0,4.019293868940049,-30.78041636
t4,1.4659116076302228,0,0,0.004218101015850095,-0.006921203556792438,0.0,8.311288628287391,0,0.00028950796839025594,-9.774207624,117.30675392971247,0,0,0.007517625153228428,-1.307837784560092,0.0,53.68467718908708,0,0.0004192579844149286,-169.6906917,0.021360047625553744,0,0,0.0032868744294398153,-0.004742107298078602,0.0,3.469871826042543,0,0.00031684639119109235,-3.489459793,0.032035229749175054,0,0,0.003937682549729271,-0.005851627935987095,0.0,2.635207906639941,0,0.0003539745945848542,-2.664975215,10.195929905914644,0,0,0.007441792524319532,-0.06085101609110197,0.0,57.92878362575552,0,0.0003458566951161434,-68.07095845,2.0082781553932962,0,0,0.003318586928069341,-0.00447180924678805,0.0,21.897194247048137,0,20.574979159714452,-3.329340019,187.8184613026347,0,0,0.0005142888690316062,-0.08404018478963858,0.0,-52.115332096262065,0,0.0003870090437128268,-135.6192163,288.88218577024503,0,0,0.003462159115639246,-0.0059614743886907025,0.0,-258.41273136441055,0,0.0005599292353348637,-30.46639516,17.40695579857781,0,0,0.004832415080081105,-0.004031379318344949,0.0,-5.451676979988061,0,0.0003557929432216058,-11.95572406,11.394543022231248,0,0,0.0006714592482892877,-3.8762924785980175,0.0,21.125008438180124,0,4.019597349653377,-24.62433309
t5,1.469480129951097,0,0,0.003025155874933503,-0.007654028446886127,0.0,5.866088140678521,0,0.00028367864940273297,-7.330655718,117.30810724486804,0,0,0.006965296230247972,-1.572950825421419,0.0,11.526323692161952,0,0.0004266064305701825,-127.2680188,0.021737400454118518,0,0,0.0025338386275350427,-0.0053522271696697255,0.0,2.5984920957041484,0,0.0003162612078650628,-2.617094845,0.03255979707482846,0,0,0.0029981863671384376,-0.006541116933039624,0.0,1.9700676399440429,0,0.00035309304470528566,-1.998731412,10.198506877824014,0,0,0.0071189121657676095,-0.05686895912009975,0.0,40.90481464604586,0,0.0003526355072777375,-51.05321884,2.010927721553953,0,0,0.002946097683198163,-0.005695674641815746,0.0,21.92672300301903,0,21.437896132206095,-2.497005014,187.8302159404473,0,0,0.0005345335978416428,-0.08401757799718826,0.0,-86.03192177251118,0,0.0003989221285178696,-101.7144122,288.8920258002401,0,0,0.002473176624216184,-0.007006369915082242,0.0,-266.037241296497,0,0.0004549391261761014,-22.84979637,17.406885759411715,0,0,0.002613631499847728,-0.006076154355165914,0.0,-8.436264669415923,0,0.0003655207322084229,-8.966793045,11.394598327030277,0,0,0.0005535985042689664,-9.966541125109476,0.0,21.059280748819035,0,4.019641737835835,-18.46824981
t6,1.4721336785190422,0,0,0.00174803662507433,-0.003707520521769021,0.0,3.4192602405884154,0,0.002330621802494813,-4.887103812,117.30514490980356,0,0,0.0014828574166449633,-2.4895635262355267,0.0,-29.97098660057182,0,0.0007317890046105993,-84.84534585,0.021903761609942313,0,0,0.0015446447590059414,-0.004465386583317612,0.0,1.7262344171372868,0,0.0004875395146495754,-1.744729896,0.03254039863257975,0,0,0.0017278909606526093,-0.004873623860221598,0.0,1.303591281063993,0,0.0004983373887361168,-1.332487608,10.201090031446437,0,0,0.0031947579592740286,-0.003933638049005224,0.0,23.83579632749932,0,0.000668247447763652,-34.03547923,2.013865687275076,0,0,0.0025948671963873272,-0.007819560391454507,0.0,24.73345685958467,0,25.077427843256405,-1.664670009,169.12001776459007,0,0,0.00039233126431099274,-0.08406957865554189,0.0,-101.22586024814358,0,0.0008721176469555902,-67.80960815,261.8737856044254,0,0,0.001149916769394048,-0.00389700676539104,0.0,-132.57562483612517,0,114.0622160969781,-15.23319758,17.407099418274978,0,0,0.0022551384263385637,-0.0065555295736979624,0.0,-11.424587604251776,0,0.00034939146757526773,-5.97786203,11.394967892172483,0,0,0.0006031676244993792,-3.7948485597325714,0.0,8.73100551826659,0,4.019561476922735,-12.31216654
t7,1.4853215861358058,0,0,0.003075686630639029,-0.000437837323935904,0.0,-0.2648244435444333,0,0.0013590374898075313,-1.221775953,117.31353984992434,0,0,0.006790369891045751,-0.0008146177957720517,0.0,-96.10705825309591,0,0.0011208875154397947,-21.21133646,0.023171325849145608,0,0,0.003907507134619652,-0.0007604737851068197,0.0,0.4101562179902549,0,0.00029210178064345186,-0.436182474,0.03402554036170091,0,0,0.004874923078483364,-0.000567856219815587,0.0,0.2953153026312839,0,0.0005260064433894175,-0.333121902,10.205977826732914,0,0,0.0019477300124405436,-0.0007275182553669512,0.0,-1.690440455746223,0,0.007887775335497425,-8.508869806,2.022663442287861,0,0,0.001255382389249591,-0.0012299343553669956,0.0,58.0860339888668,0,59.69255537578027,-0.416167502,232.41820859355073,0,0,0.0009224855926680462,-0.0007333138293523185,0.0,-57.93313776754814,0,157.53285795635767,-16.95240204,288.9330589538472,0,0,0.00421954616590262,-0.0003771778385064092,0.0,159.34295490251122,0,444.47155682835967,-3.808299395,17.408534879728602,0,0,0.007535123106334295,-0.0032232327293063596,0.0,-15.918189657357573,0,0.00019160433978728463,-1.494465507,11.396272858812466,0,0,0.005928149560579268,-0.0007564976783737267,0.0,-8.319805543090737,0,0.0035973301956618324,-3.078041636
t8,1.485668889988744,0,0,0.0023692997409487946,-0.0005341518282666861,0.0,-0.2650004481465716,0,0.0007276353465866972,-1.221775953,117.31391434508556,0,0,0.003481534741929586,-0.00047431033276384694,0.0,-96.10118156745904,0,0.004403540627410285,-21.21133646,0.02338736503777323,0,0,0.001954609804262626,-0.0007421328397696513,0.0,0.4121456310337462,0,0.0005629976277418264,-0.436182474,0.034266990333421,0,0,0.0014607286734484597,-0.0006106007397600878,0.0,0.2995651265127282,0,0.0015603413715683688,-0.333121902,10.206347089467132,0,0,0.0011036190900864512,-0.0008618718294116849,0.0,-1.6651906135780152,0,0.03252841574152193,-8.508869806,2.0231294290750377,0,0,0.0037905049243132745,-0.0003324887526530393,0.0,65.52788980444652,0,67.13830974628496,-0.416167502,232.41878345788967,0,0,0.0008747727210226127,-0.0005748254311446134,0.0,154.34867573610825,0,369.8153570998796,-16.95240204,288.9334069746593,0,0,0.002243552243343486,-0.0004861813446282636,0.0,360.0605751949647,0,645.1874401441967,-3.808299395,17.408681255644858,0,0,0.005106056184677854,-0.003812704654543468,0.0,-15.915322697817228,0,0.0001864009494887399,-1.494465507,11.3965529759726,0,0,0.00354383233130057,-0.0008425656933173951,0.0,-8.319309557993252,0,0.0019030472090617583,-3.078041636
