Network_zones,Time_Index,ESR_1
,1663,0.0549
,1664,0.0514
,1665,0.0457
,1666,0.0413
,1667,0.0385
,1668,0.0368
,1669,0.0359
,1670,0.0356
,1671,0.0356
,1672,0.0358
,1673,0.0361
,1674,0.0366
,1675,0.0363
,1676,0.0358
,1677,0.0364
,1678,0.0392
,1679,0.0432
,1680,0.0498
,1681,0.0531
,1682,0.0568
,1683,0.0590
,1684,0.0595
,1685,0.0573
,1686,0.0521
,1687,0.0465
,1688,0.0436
,1689,0.0416
,1690,0.0393
,1691,0.0373
,1692,0.0359
,1693,0.0348
,1694,0.0339
,1695,0.0334
,1696,0.0329
,1697,0.0328
,1698,0.0332
,1699,0.0334
,1700,0.0333
,1701,0.0341
,1702,0.0371
,1703,0.0416
,1704,0.0474
,1705,0.0532
,1706,0.0571
,1707,0.0594
,1708,0.0602
,1709,0.0582
,1710,0.0523
,1711,0.0467
,1712,0.0437
,1713,0.0419
,1714,0.0396
,1715,0.0378
,1716,0.0363
,1717,0.0350
,1718,0.0338
,1719,0.0329
,1720,0.0321
,1721,0.0316
,1722,0.0320
,1723,0.0325
,1724,0.0327
,1725,0.0335
,1726,0.0366
,1727,0.0412
,1728,0.0471
,1729,0.0524
,1730,0.0560
,1731,0.0585
,1732,0.0593
,1733,0.0573
,1734,0.0518
,1735,0.0462
,1736,0.0434
,1737,0.0416
,1738,0.0393
,1739,0.0374
,1740,0.0358
,1741,0.0343
,1742,0.0330
,1743,0.0320
,1744,0.0311
,1745,0.0307
,1746,0.0311
,1747,0.0319
,1748,0.0322
,1749,0.0331
,1750,0.0358
,1751,0.0401
,1752,0.0457
,1753,0.0505
,1754,0.0544
,1755,0.0567
,1756,0.0575
,1757,0.0558
,1758,0.0506
,1759,0.0453
,1760,0.0426
,1761,0.0407
,1762,0.0383
,1763,0.0366
,1764,0.0354
,1765,0.0342
,1766,0.0332
,1767,0.0323
,1768,0.0317
,1769,0.0316
,1770,0.0320
,1771,0.0324
,1772,0.0327
,1773,0.0333
,1774,0.0359
,1775,0.0402
,1776,0.0456
,1777,0.0509
,1778,0.0547
,1779,0.0574
,1780,0.0584
,1781,0.0567
,1782,0.0517
,1783,0.0462
,1784,0.0433
,1785,0.0410
,1786,0.0383
,1787,0.0363
,1788,0.0348
,1789,0.0335
,1790,0.0324
,1791,0.0315
,1792,0.0308
,1793,0.0306
,1794,0.0313
,1795,0.0324
,1796,0.0331
,1797,0.0342
,1798,0.0366
,1799,0.0403
,1800,0.0454
,1801,0.0503
,1802,0.0543
,1803,0.0570
,1804,0.0587
,1805,0.0586
,1806,0.0565
,1807,0.0534
,1808,0.0494
,1809,0.0444
,1810,0.0404
,1811,0.0378
,1812,0.0359
,1813,0.0344
,1814,0.0332
,1815,0.0321
,1816,0.0314
,1817,0.0313
,1818,0.0322
,1819,0.0334
,1820,0.0341
,1821,0.0351
,1822,0.0378
,1823,0.0417
,1824,0.0465
,1825,0.0513
,1826,0.0553
,1827,0.0581
,1828,0.0598
,1829,0.0603
,1830,0.0588
,1831,0.0562
,1832,0.0518
,1833,0.0463
,1834,0.0420
,1835,0.0390
,1836,0.0370
,1837,0.0353
,1838,0.0339
,1839,0.0326
,1840,0.0316
,1841,0.0312
,1842,0.0316
,1843,0.0322
,1844,0.0325
,1845,0.0335
,1846,0.0363
,1847,0.0410
,1848,0.0465
,1849,0.0515
,1850,0.0554
,1851,0.0576
,1852,0.0584
,1853,0.0563
,1854,0.0507
,1855,0.0455
,1856,0.0429
,1857,0.0404
,1858,0.0379
,1859,0.0358
,1860,0.0343
,1861,0.0329
,1862,0.0315
,1863,0.0303
,1864,0.0297
,1865,0.0294
,1866,0.0297
,1867,0.0305
,1868,0.0309
,1869,0.0320
,1870,0.0351
,1871,0.0396
,1872,0.0451
,1873,0.0505
,1874,0.0542
,1875,0.0567
,1876,0.0576
,1877,0.0556
,1878,0.0498
,1879,0.0447
,1880,0.0424
,1881,0.0404
,1882,0.0378
,1883,0.0357
,1884,0.0342
,1885,0.0329
,1886,0.0320
,1887,0.0311
,1888,0.0305
,1889,0.0301
,1890,0.0305
,1891,0.0311
,1892,0.0314
,1893,0.0321
,1894,0.0349
,1895,0.0393
,1896,0.0446
,1897,0.0491
,1898,0.0525
,1899,0.0547
,1900,0.0555
,1901,0.0536
,1902,0.0480
,1903,0.0432
,1904,0.0411
,1905,0.0392
,1906,0.0366
,1907,0.0344
,1908,0.0330
,1909,0.0318
,1910,0.0308
,1911,0.0300
,1912,0.0294
,1913,0.0293
,1914,0.0298
,1915,0.0305
,1916,0.0307
,1917,0.0315
,1918,0.0341
,1919,0.0379
,1920,0.0429
,1921,0.0476
,1922,0.0510
,1923,0.0532
,1924,0.0538
,1925,0.0521
,1926,0.0472
,1927,0.0426
,1928,0.0404
,1929,0.0382
,1930,0.0355
,1931,0.0335
,1932,0.0319
,1933,0.0306
,1934,0.0295
,1935,0.0287
,1936,0.0281
,1937,0.0278
,1938,0.0284
,1939,0.0292
,1940,0.0295
,1941,0.0305
,1942,0.0331
,1943,0.0371
,1944,0.0422
,1945,0.0467
,1946,0.0502
,1947,0.0528
,1948,0.0541
,1949,0.0528
,1950,0.0483
,1951,0.0438
,1952,0.0413
,1953,0.0388
,1954,0.0359
,1955,0.0335
,1956,0.0318
,1957,0.0303
,1958,0.0292
,1959,0.0282
,1960,0.0277
,1961,0.0277
,1962,0.0284
,1963,0.0297
,1964,0.0305
,1965,0.0319
,1966,0.0345
,1967,0.0380
,1968,0.0425
,1969,0.0471
,1970,0.0508
,1971,0.0536
,1972,0.0554
,1973,0.0555
,1974,0.0537
,1975,0.0509
,1976,0.0466
,1977,0.0417
,1978,0.0376
,1979,0.0353
,1980,0.0335
,1981,0.0320
,1982,0.0309
,1983,0.0301
,1984,0.0298
,1985,0.0299
,1986,0.0309
,1987,0.0324
,1988,0.0328
,1989,0.0336
,1990,0.0357
,1991,0.0390
,1992,0.0433
,1993,0.0473
,1994,0.0509
,1995,0.0533
,1996,0.0547
,1997,0.0550
,1998,0.0540
,1999,0.0519
,2000,0.0479
,2001,0.0426
,2002,0.0384
,2003,0.0361
,2004,0.0345
,2005,0.0332
,2006,0.0325
,2007,0.0320
,2008,0.0315
,2009,0.0314
,2010,0.0318
,2011,0.0328
,2012,0.0332
,2013,0.0339
,2014,0.0369
,2015,0.0415
,2016,0.0473
,2017,0.0527
,2018,0.0569
,2019,0.0592
,2020,0.0601
,2021,0.0579
,2022,0.0517
,2023,0.0464
,2024,0.0439
,2025,0.0415
,2026,0.0391
,2027,0.0371
,2028,0.0357
,2029,0.0343
,2030,0.0329
,2031,0.0316
,2032,0.0305
,2033,0.0299
,2034,0.0302
,2035,0.0310
,2036,0.0316
,2037,0.0328
,2038,0.0359
,2039,0.0408
,2040,0.0468
,2041,0.0523
,2042,0.0560
,2043,0.0583
,2044,0.0591
,2045,0.0569
,2046,0.0505
,2047,0.0452
,2048,0.0433
,2049,0.0413
,2050,0.0388
,2051,0.0367
,2052,0.0350
,2053,0.0335
,2054,0.0322
,2055,0.0309
,2056,0.0299
,2057,0.0294
,2058,0.0298
,2059,0.0306
,2060,0.0311
,2061,0.0322
,2062,0.0353
,2063,0.0399
,2064,0.0456
,2065,0.0508
,2066,0.0543
,2067,0.0564
,2068,0.0572
,2069,0.0550
,2070,0.0492
,2071,0.0445
,2072,0.0423
,2073,0.0403
,2074,0.0377
,2075,0.0357
,2076,0.0340
,2077,0.0325
,2078,0.0313
,2079,0.0303
,2080,0.0295
,2081,0.0293
,2082,0.0297
,2083,0.0305
,2084,0.0309
,2085,0.0318
,2086,0.0347
,2087,0.0394
,2088,0.0448
,2089,0.0499
,2090,0.0536
,2091,0.0562
,2092,0.0573
,2093,0.0554
,2094,0.0495
,2095,0.0447
,2096,0.0425
,2097,0.0403
,2098,0.0377
,2099,0.0355
,2100,0.0336
,2101,0.0319
,2102,0.0305
,2103,0.0296
,2104,0.0290
,2105,0.0288
,2106,0.0294
,2107,0.0304
,2108,0.0309
,2109,0.0318
,2110,0.0348
,2111,0.0392
,2112,0.0449
,2113,0.0501
,2114,0.0540
,2115,0.0568
,2116,0.0580
,2117,0.0562
,2118,0.0508
,2119,0.0460
,2120,0.0430
,2121,0.0403
,2122,0.0377
,2123,0.0352
,2124,0.0334
,2125,0.0316
,2126,0.0301
,2127,0.0290
,2128,0.0284
,2129,0.0287
,2130,0.0298
,2131,0.0313
,2132,0.0319
,2133,0.0328
,2134,0.0352
,2135,0.0388
,2136,0.0434
,2137,0.0480
,2138,0.0519
,2139,0.0544
,2140,0.0560
,2141,0.0559
,2142,0.0540
,2143,0.0510
,2144,0.0463
,2145,0.0413
,2146,0.0373
,2147,0.0347
,2148,0.0329
,2149,0.0319
,2150,0.0314
,2151,0.0322
,2152,0.0334
,2153,0.0336
,2154,0.0342
,2155,0.0347
,2156,0.0347
,2157,0.0352
,2158,0.0373
,2159,0.0407
,2160,0.0451
,2161,0.0497
,2162,0.0534
,2163,0.0561
,2164,0.0576
,2165,0.0576
,2166,0.0563
,2167,0.0538
,2168,0.0493
,2169,0.0436
,2170,0.0393
,2171,0.0365
,2172,0.0343
,2173,0.0324
,2174,0.0308
,2175,0.0296
,2176,0.0287
,2177,0.0283
,2178,0.0285
,2179,0.0296
,2180,0.0302
,2181,0.0311
,2182,0.0339
,2183,0.0382
,2184,0.0435
,2185,0.0487
,2186,0.0525
,2187,0.0547
,2188,0.0556
,2189,0.0536
,2190,0.0483
,2191,0.0435
,2192,0.0410
,2193,0.0384
,2194,0.0356
,2195,0.0331
,2196,0.0311
,2197,0.0293
,2198,0.0278
,2199,0.0267
,2200,0.0258
,2201,0.0255
,2202,0.0258
,2203,0.0267
,2204,0.0275
,2205,0.0288
,2206,0.0318
,2207,0.0362
,2208,0.0416
,2209,0.0467
,2210,0.0506
,2211,0.0532
,2212,0.0545
,2213,0.0529
,2214,0.0476
,2215,0.0430
,2216,0.0407
,2217,0.0382
,2218,0.0353
,2219,0.0326
,2220,0.0304
,2221,0.0284
,2222,0.0269
,2223,0.0257
,2224,0.0250
,2225,0.0248
,2226,0.0253
,2227,0.0262
,2228,0.0270
,2229,0.0281
,2230,0.0308
,2231,0.0351
,2232,0.0402
,2233,0.0452
,2234,0.0488
,2235,0.0513
,2236,0.0526
,2237,0.0512
,2238,0.0463
,2239,0.0421
,2240,0.0397
,2241,0.0372
,2242,0.0344
,2243,0.0320
,2244,0.0301
,2245,0.0283
,2246,0.0269
,2247,0.0258
,2248,0.0251
,2249,0.0248
,2250,0.0252
,2251,0.0262
,2252,0.0270
,2253,0.0281
,2254,0.0306
,2255,0.0346
,2256,0.0396
,2257,0.0443
,2258,0.0479
,2259,0.0503
,2260,0.0511
,2261,0.0495
,2262,0.0453
,2263,0.0414
,2264,0.0396
,2265,0.0381
,2266,0.0357
,2267,0.0334
,2268,0.0315
,2269,0.0299
,2270,0.0285
,2271,0.0272
,2272,0.0262
,2273,0.0258
,2274,0.0264
,2275,0.0278
,2276,0.0285
,2277,0.0295
,2278,0.0317
,2279,0.0354
,2280,0.0399
,2281,0.0442
,2282,0.0477
,2283,0.0502
,2284,0.0514
,2285,0.0504
,2286,0.0469
,2287,0.0431
,2288,0.0397
,2289,0.0362
,2290,0.0333
,2291,0.0314
,2292,0.0304
,2293,0.0298
,2294,0.0292
,2295,0.0287
,2296,0.0283
,2297,0.0284
,2298,0.0292
,2299,0.0310
,2300,0.0323
,2301,0.0334
,2302,0.0358
,2303,0.0398
,2304,0.0445
,2305,0.0492
,2306,0.0529
,2307,0.0557
,2308,0.0572
,2309,0.0571
,2310,0.0557
,2311,0.0529
,2312,0.0485
,2313,0.0433
,2314,0.0396
,2315,0.0375
,2316,0.0362
,2317,0.0353
,2318,0.0345
,2319,0.0339
,2320,0.0335
,2321,0.0337
,2322,0.0343
,2323,0.0353
,2324,0.0357
,2325,0.0363
,2326,0.0386
,2327,0.0426
,2328,0.0474
,2329,0.0524
,2330,0.0564
,2331,0.0593
,2332,0.0608
,2333,0.0605
,2334,0.0590
,2335,0.0562
,2336,0.0511
,2337,0.0454
,2338,0.0418
,2339,0.0398
,2340,0.0382
,2341,0.0368
,2342,0.0357
,2343,0.0348
,2344,0.0341
,2345,0.0338
,2346,0.0343
,2347,0.0354
,2348,0.0354
,2349,0.0357
,2350,0.0385
,2351,0.0435
,2352,0.0497
,2353,0.0552
,2354,0.0589
,2355,0.0608
,2356,0.0613
,2357,0.0584
,2358,0.0522
,2359,0.0469
,2360,0.0441
,2361,0.0415
,2362,0.0389
,2363,0.0368
,2364,0.0353
,2365,0.0339
,2366,0.0326
,2367,0.0314
,2368,0.0303
,2369,0.0297
,2370,0.0299
,2371,0.0308
,2372,0.0312
,2373,0.0323
,2374,0.0353
,2375,0.0404
,2376,0.0463
,2377,0.0518
,2378,0.0555
,2379,0.0581
,2380,0.0588
,2381,0.0563
,2382,0.0502
,2383,0.0452
,2384,0.0428
,2385,0.0405
,2386,0.0382
,2387,0.0359
,2388,0.0342
,2389,0.0325
,2390,0.0310
,2391,0.0298
,2392,0.0288
,2393,0.0283
,2394,0.0287
,2395,0.0298
,2396,0.0303
,2397,0.0313
,2398,0.0342
,2399,0.0391
,2400,0.0449
,2401,0.0496
,2402,0.0538
,2403,0.0563
,2404,0.0571
,2405,0.0549
,2406,0.0491
,2407,0.0443
,2408,0.0420
,2409,0.0397
,2410,0.0372
,2411,0.0352
,2412,0.0335
,2413,0.0319
,2414,0.0304
,2415,0.0292
,2416,0.0283
,2417,0.0280
,2418,0.0284
,2419,0.0294
,2420,0.0300
,2421,0.0311
,2422,0.0339
,2423,0.0386
,2424,0.0443
,2425,0.0494
,2426,0.0530
,2427,0.0555
,2428,0.0564
,2429,0.0544
,2430,0.0489
,2431,0.0443
,2432,0.0422
,2433,0.0401
,2434,0.0378
,2435,0.0357
,2436,0.0340
,2437,0.0326
,2438,0.0312
,2439,0.0301
,2440,0.0295
,2441,0.0293
,2442,0.0297
,2443,0.0307
,2444,0.0313
,2445,0.0320
,2446,0.0348
,2447,0.0390
,2448,0.0447
,2449,0.0496
,2450,0.0533
,2451,0.0556
,2452,0.0563
,2453,0.0541
,2454,0.0486
,2455,0.0438
,2456,0.0413
,2457,0.0389
,2458,0.0364
,2459,0.0347
,2460,0.0335
,2461,0.0326
,2462,0.0318
,2463,0.0312
,2464,0.0305
,2465,0.0304
,2466,0.0309
,2467,0.0321
,2468,0.0329
,2469,0.0336
,2470,0.0358
,2471,0.0394
,2472,0.0440
,2473,0.0486
,2474,0.0521
,2475,0.0546
,2476,0.0558
,2477,0.0556
,2478,0.0537
,2479,0.0507
,2480,0.0472
,2481,0.0427
,2482,0.0394
,2483,0.0373
,2484,0.0363
,2485,0.0357
,2486,0.0353
,2487,0.0350
,2488,0.0349
,2489,0.0347
,2490,0.0351
,2491,0.0357
,2492,0.0358
,2493,0.0361
,2494,0.0382
,2495,0.0417
,2496,0.0460
,2497,0.0506
,2498,0.0543
,2499,0.0568
,2500,0.0584
,2501,0.0587
,2502,0.0575
,2503,0.0555
,2504,0.0508
,2505,0.0447
,2506,0.0404
,2507,0.0377
,2508,0.0357
,2509,0.0342
,2510,0.0330
,2511,0.0349
,2512,0.0319
,2513,0.0316
,2514,0.0318
,2515,0.0323
,2516,0.0324
,2517,0.0332
,2518,0.0358
,2519,0.0404
,2520,0.0459
,2521,0.0509
,2522,0.0543
,2523,0.0564
,2524,0.0572
,2525,0.0548
,2526,0.0490
,2527,0.0442
,2528,0.0421
,2529,0.0396
,2530,0.0371
,2531,0.0352
,2532,0.0336
,2533,0.0324
,2534,0.0314
,2535,0.0304
,2536,0.0297
,2537,0.0292
,2538,0.0293
,2539,0.0300
,2540,0.0303
,2541,0.0314
,2542,0.0341
,2543,0.0387
,2544,0.0440
,2545,0.0491
,2546,0.0526
,2547,0.0551
,2548,0.0562
,2549,0.0543
,2550,0.0486
,2551,0.0440
,2552,0.0416
,2553,0.0393
,2554,0.0367
,2555,0.0346
,2556,0.0328
,2557,0.0312
,2558,0.0299
,2559,0.0289
,2560,0.0281
,2561,0.0277
,2562,0.0280
,2563,0.0289
,2564,0.0295
,2565,0.0306
,2566,0.0333
,2567,0.0378
,2568,0.0430
,2569,0.0475
,2570,0.0508
,2571,0.0528
,2572,0.0537
,2573,0.0518
,2574,0.0470
,2575,0.0426
,2576,0.0404
,2577,0.0381
,2578,0.0355
,2579,0.0332
,2580,0.0315
,2581,0.0302
,2582,0.0293
,2583,0.0286
,2584,0.0282
,2585,0.0281
,2586,0.0286
,2587,0.0295
,2588,0.0297
,2589,0.0305
,2590,0.0329
,2591,0.0370
,2592,0.0417
,2593,0.0461
,2594,0.0491
,2595,0.0515
,2596,0.0523
,2597,0.0506
,2598,0.0456
,2599,0.0414
,2600,0.0394
,2601,0.0372
,2602,0.0345
,2603,0.0324
,2604,0.0310
,2605,0.0301
,2606,0.0296
,2607,0.0295
,2608,0.0294
,2609,0.0294
,2610,0.0298
,2611,0.0301
,2612,0.0304
,2613,0.0313
,2614,0.0336
,2615,0.0377
,2616,0.0427
,2617,0.0470
,2618,0.0504
,2619,0.0526
,2620,0.0537
,2621,0.0520
,2622,0.0468
,2623,0.0423
,2624,0.0397
,2625,0.0369
,2626,0.0341
,2627,0.0318
,2628,0.0300
,2629,0.0286
,2630,0.0275
,2631,0.0270
,2632,0.0271
,2633,0.0279
,2634,0.0291
,2635,0.0307
,2636,0.0317
,2637,0.0328
,2638,0.0352
,2639,0.0387
,2640,0.0431
,2641,0.0475
,2642,0.0507
,2643,0.0529
,2644,0.0543
,2645,0.0544
,2646,0.0531
,2647,0.0504
,2648,0.0470
,2649,0.0426
,2650,0.0391
,2651,0.0370
,2652,0.0359
,2653,0.0354
,2654,0.0356
,2655,0.0358
,2656,0.0363
,2657,0.0368
,2658,0.0375
,2659,0.0384
,2660,0.0382
,2661,0.0384
,2662,0.0401
,2663,0.0436
,2664,0.0475
,2665,0.0512
,2666,0.0543
,2667,0.0562
,2668,0.0578
,2669,0.0584
,2670,0.0583
,2671,0.0560
,2672,0.0510
,2673,0.0450
,2674,0.0411
,2675,0.0392
,2676,0.0379
,2677,0.0372
,2678,0.0362
,2679,0.0352
,2680,0.0345
,2681,0.0340
,2682,0.0342
,2683,0.0351
,2684,0.0353
,2685,0.0359
,2686,0.0388
,2687,0.0439
,2688,0.0500
,2689,0.0554
,2690,0.0592
,2691,0.0615
,2692,0.0620
,2693,0.0592
,2694,0.0527
,2695,0.0472
,2696,0.0449
,2697,0.0430
,2698,0.0411
,2699,0.0398
,2700,0.0391
,2701,0.0384
,2702,0.0378
,2703,0.0373
,2704,0.0367
,2705,0.0364
,2706,0.0367
,2707,0.0375
,2708,0.0373
,2709,0.0380
,2710,0.0412
,2711,0.0467
,2712,0.0532
,2713,0.0582
,2714,0.0615
,2715,0.0631
,2716,0.0631
,2717,0.0598
,2718,0.0517
,2719,0.0468
,2720,0.0447
,2721,0.0438
,2722,0.0427
,2723,0.0420
,2724,0.0416
,2725,0.0413
,2726,0.0410
,2727,0.0404
,2728,0.0396
,2729,0.0387
,2730,0.0386
,2731,0.0389
,2732,0.0385
,2733,0.0388
,2734,0.0420
,2735,0.0478
,2736,0.0542
,2737,0.0585
,2738,0.0617
,2739,0.0632
,2740,0.0629
,2741,0.0594
,2742,0.0520
,2743,0.0460
,2744,0.0441
,2745,0.0433
,2746,0.0421
,2747,0.0408
,2748,0.0399
,2749,0.0390
,2750,0.0380
,2751,0.0367
,2752,0.0353
,2753,0.0344
,2754,0.0342
,2755,0.0347
,2756,0.0350
,2757,0.0358
,2758,0.0387
,2759,0.0441
,2760,0.0507
,2761,0.0567
,2762,0.0601
,2763,0.0620
,2764,0.0623
,2765,0.0590
,2766,0.0524
,2767,0.0470
,2768,0.0445
,2769,0.0424
,2770,0.0400
,2771,0.0381
,2772,0.0365
,2773,0.0349
,2774,0.0332
,2775,0.0317
,2776,0.0301
,2777,0.0294
,2778,0.0295
,2779,0.0304
,2780,0.0313
,2781,0.0324
,2782,0.0350
,2783,0.0398
,2784,0.0455
,2785,0.0509
,2786,0.0549
,2787,0.0576
,2788,0.0584
,2789,0.0562
,2790,0.0503
,2791,0.0455
,2792,0.0432
,2793,0.0405
,2794,0.0381
,2795,0.0357
,2796,0.0339
,2797,0.0324
,2798,0.0307
,2799,0.0293
,2800,0.0283
,2801,0.0279
,2802,0.0283
,2803,0.0295
,2804,0.0306
,2805,0.0318
,2806,0.0341
,2807,0.0378
,2808,0.0422
,2809,0.0466
,2810,0.0503
,2811,0.0529
,2812,0.0544
,2813,0.0545
,2814,0.0530
,2815,0.0508
,2816,0.0472
,2817,0.0421
,2818,0.0381
,2819,0.0353
,2820,0.0331
,2821,0.0317
,2822,0.0306
,2823,0.0300
,2824,0.0296
,2825,0.0296
,2826,0.0300
,2827,0.0311
,2828,0.0318
,2829,0.0327
,2830,0.0348
,2831,0.0381
,2832,0.0421
,2833,0.0462
,2834,0.0496
,2835,0.0522
,2836,0.0538
,2837,0.0542
,2838,0.0535
,2839,0.0519
,2840,0.0485
,2841,0.0431
,2842,0.0389
,2843,0.0359
,2844,0.0339
,2845,0.0325
,2846,0.0317
,2847,0.0310
,2848,0.0308
,2849,0.0308
,2850,0.0312
,2851,0.0316
,2852,0.0318
,2853,0.0326
,2854,0.0349
,2855,0.0391
,2856,0.0440
,2857,0.0485
,2858,0.0519
,2859,0.0540
,2860,0.0549
,2861,0.0529
,2862,0.0474
,2863,0.0428
,2864,0.0407
,2865,0.0382
,2866,0.0356
,2867,0.0335
,2868,0.0320
,2869,0.0308
,2870,0.0299
,2871,0.0292
,2872,0.0287
,2873,0.0284
,2874,0.0286
,2875,0.0292
,2876,0.0298
,2877,0.0306
,2878,0.0329
,2879,0.0371
,2880,0.0420
,2881,0.0463
,2882,0.0497
,2883,0.0518
,2884,0.0525
,2885,0.0506
,2886,0.0457
,2887,0.0414
,2888,0.0392
,2889,0.0368
,2890,0.0342
,2891,0.0322
,2892,0.0308
,2893,0.0296
,2894,0.0286
,2895,0.0278
,2896,0.0271
,2897,0.0268
,2898,0.0271
,2899,0.0279
,2900,0.0285
,2901,0.0294
,2902,0.0317
,2903,0.0358
,2904,0.0405
,2905,0.0445
,2906,0.0477
,2907,0.0498
,2908,0.0508
,2909,0.0494
,2910,0.0448
,2911,0.0408
,2912,0.0385
,2913,0.0359
,2914,0.0333
,2915,0.0313
,2916,0.0296
,2917,0.0282
,2918,0.0270
,2919,0.0261
,2920,0.0255
,2921,0.0254
,2922,0.0257
,2923,0.0267
,2924,0.0275
,2925,0.0285
,2926,0.0308
,2927,0.0347
,2928,0.0393
,2929,0.0436
,2930,0.0470
,2931,0.0494
,2932,0.0506
,2933,0.0494
,2934,0.0451
,2935,0.0411
,2936,0.0384
,2937,0.0357
,2938,0.0332
,2939,0.0311
,2940,0.0294
,2941,0.0279
,2942,0.0266
,2943,0.0257
,2944,0.0250
,2945,0.0249
,2946,0.0254
,2947,0.0265
,2948,0.0274
,2949,0.0283
,2950,0.0305
,2951,0.0343
,2952,0.0389
,2953,0.0428
,2954,0.0460
,2955,0.0485
,2956,0.0499
,2957,0.0489
,2958,0.0448
,2959,0.0411
,2960,0.0385
,2961,0.0362
,2962,0.0336
,2963,0.0312
,2964,0.0295
,2965,0.0280
,2966,0.0268
,2967,0.0261
,2968,0.0255
,2969,0.0254
,2970,0.0260
,2971,0.0273
,2972,0.0283
,2973,0.0295
,2974,0.0316
,2975,0.0349
,2976,0.0391
,2977,0.0431
,2978,0.0467
,2979,0.0494
,2980,0.0511
,2981,0.0516
,2982,0.0509
,2983,0.0487
,2984,0.0439
,2985,0.0386
,2986,0.0345
,2987,0.0314
,2988,0.0292
,2989,0.0276
,2990,0.0264
,2991,0.0255
,2992,0.0249
,2993,0.0249
,2994,0.0254
,2995,0.0267
,2996,0.0278
,2997,0.0291
,2998,0.0313
,2999,0.0345
,3000,0.0383
,3001,0.0420
,3002,0.0453
,3003,0.0481
,3004,0.0500
,3005,0.0508
,3006,0.0509
,3007,0.0494
,3008,0.0447
,3009,0.0387
,3010,0.0342
,3011,0.0311
,3012,0.0288
,3013,0.0270
,3014,0.0258
,3015,0.0250
,3016,0.0245
,3017,0.0245
,3018,0.0251
,3019,0.0263
,3020,0.0274
,3021,0.0284
,3022,0.0308
,3023,0.0346
,3024,0.0393
,3025,0.0436
,3026,0.0469
,3027,0.0492
,3028,0.0502
,3029,0.0488
,3030,0.0445
,3031,0.0406
,3032,0.0380
,3033,0.0353
,3034,0.0325
,3035,0.0300
,3036,0.0281
,3037,0.0265
,3038,0.0255
,3039,0.0248
,3040,0.0248
,3041,0.0255
,3042,0.0264
,3043,0.0274
,3044,0.0281
,3045,0.0293
,3046,0.0319
,3047,0.0361
,3048,0.0409
,3049,0.0453
,3050,0.0486
,3051,0.0509
,3052,0.0519
,3053,0.0501
,3054,0.0456
,3055,0.0416
,3056,0.0388
,3057,0.0359
,3058,0.0334
,3059,0.0308
,3060,0.0288
,3061,0.0274
,3062,0.0267
,3063,0.0263
,3064,0.0262
,3065,0.0264
,3066,0.0270
,3067,0.0280
,3068,0.0288
,3069,0.0298
,3070,0.0322
,3071,0.0364
,3072,0.0412
,3073,0.0456
,3074,0.0488
,3075,0.0508
,3076,0.0517
,3077,0.0502
,3078,0.0454
,3079,0.0414
,3080,0.0387
,3081,0.0355
,3082,0.0327
,3083,0.0304
,3084,0.0285
,3085,0.0270
,3086,0.0263
,3087,0.0259
,3088,0.0257
,3089,0.0259
,3090,0.0267
,3091,0.0274
,3092,0.0279
,3093,0.0288
,3094,0.0310
,3095,0.0348
,3096,0.0393
,3097,0.0431
,3098,0.0460
,3099,0.0479
,3100,0.0489
,3101,0.0479
,3102,0.0439
,3103,0.0404
,3104,0.0380
,3105,0.0358
,3106,0.0332
,3107,0.0311
,3108,0.0292
,3109,0.0277
,3110,0.0265
,3111,0.0259
,3112,0.0256
,3113,0.0257
,3114,0.0262
,3115,0.0274
,3116,0.0283
,3117,0.0295
,3118,0.0319
,3119,0.0361
,3120,0.0413
,3121,0.0460
,3122,0.0495
,3123,0.0522
,3124,0.0532
,3125,0.0518
,3126,0.0472
,3127,0.0432
,3128,0.0400
,3129,0.0369
,3130,0.0339
,3131,0.0316
,3132,0.0298
,3133,0.0284
,3134,0.0271
,3135,0.0262
,3136,0.0256
,3137,0.0256
,3138,0.0262
,3139,0.0277
,3140,0.0289
,3141,0.0300
,3142,0.0320
,3143,0.0353
,3144,0.0394
,3145,0.0434
,3146,0.0468
,3147,0.0492
,3148,0.0505
,3149,0.0507
,3150,0.0496
,3151,0.0474
,3152,0.0427
,3153,0.0379
,3154,0.0343
,3155,0.0319
,3156,0.0303
,3157,0.0290
,3158,0.0281
,3159,0.0274
,3160,0.0270
,3161,0.0272
,3162,0.0280
,3163,0.0292
,3164,0.0302
,3165,0.0312
,3166,0.0330
,3167,0.0363
,3168,0.0402
,3169,0.0440
,3170,0.0475
,3171,0.0501
,3172,0.0518
,3173,0.0525
,3174,0.0523
,3175,0.0507
,3176,0.0459
,3177,0.0404
,3178,0.0364
,3179,0.0339
,3180,0.0325
,3181,0.0317
,3182,0.0309
,3183,0.0301
,3184,0.0298
,3185,0.0300
,3186,0.0307
,3187,0.0314
,3188,0.0314
,3189,0.0317
,3190,0.0335
,3191,0.0369
,3192,0.0410
,3193,0.0447
,3194,0.0474
,3195,0.0491
,3196,0.0496
,3197,0.0480
,3198,0.0440
,3199,0.0405
,3200,0.0382
,3201,0.0356
,3202,0.0330
,3203,0.0306
,3204,0.0289
,3205,0.0274
,3206,0.0265
,3207,0.0263
,3208,0.0263
,3209,0.0266
,3210,0.0273
,3211,0.0281
,3212,0.0285
,3213,0.0296
,3214,0.0318
,3215,0.0355
