Time_Index,NG,None,coal,uranium
2083,4.154,0,3.372,0.706
2084,4.154,0,3.372,0.706
2085,4.154,0,3.372,0.706
2086,4.154,0,3.372,0.706
2087,4.154,0,3.372,0.706
2088,4.154,0,3.372,0.706
2089,4.154,0,3.372,0.706
2090,4.154,0,3.372,0.706
2091,4.154,0,3.372,0.706
2092,4.154,0,3.372,0.706
2093,4.154,0,3.372,0.706
2094,4.154,0,3.372,0.706
2095,4.154,0,3.372,0.706
2096,4.154,0,3.372,0.706
2097,4.154,0,3.372,0.706
2098,4.154,0,3.372,0.706
2099,4.154,0,3.372,0.706
2100,4.154,0,3.372,0.706
2101,4.154,0,3.372,0.706
2102,4.154,0,3.372,0.706
2103,4.154,0,3.372,0.706
2104,4.154,0,3.372,0.706
2105,4.154,0,3.372,0.706
2106,4.154,0,3.372,0.706
2107,4.154,0,3.372,0.706
2108,4.154,0,3.372,0.706
2109,4.154,0,3.372,0.706
2110,4.154,0,3.372,0.706
2111,4.154,0,3.372,0.706
2112,4.154,0,3.372,0.706
2113,4.154,0,3.372,0.706
2114,4.154,0,3.372,0.706
2115,4.154,0,3.372,0.706
2116,4.154,0,3.372,0.706
2117,4.154,0,3.372,0.706
2118,4.154,0,3.372,0.706
2119,4.154,0,3.372,0.706
2120,4.154,0,3.372,0.706
2121,4.154,0,3.372,0.706
2122,4.154,0,3.372,0.706
2123,4.154,0,3.372,0.706
2124,4.154,0,3.372,0.706
2125,4.154,0,3.372,0.706
2126,4.154,0,3.372,0.706
2127,4.154,0,3.372,0.706
2128,4.154,0,3.372,0.706
2129,4.154,0,3.372,0.706
2130,4.154,0,3.372,0.706
2131,4.154,0,3.372,0.706
2132,4.154,0,3.372,0.706
2133,4.154,0,3.372,0.706
2134,4.154,0,3.372,0.706
2135,4.154,0,3.372,0.706
2136,4.154,0,3.372,0.706
2137,4.154,0,3.372,0.706
2138,4.154,0,3.372,0.706
2139,4.154,0,3.372,0.706
2140,4.154,0,3.372,0.706
2141,4.154,0,3.372,0.706
2142,4.154,0,3.372,0.706
2143,4.154,0,3.372,0.706
2144,4.154,0,3.372,0.706
2145,4.154,0,3.372,0.706
2146,4.154,0,3.372,0.706
2147,4.154,0,3.372,0.706
2148,4.154,0,3.372,0.706
2149,4.154,0,3.372,0.706
2150,4.154,0,3.372,0.706
2151,4.154,0,3.372,0.706
2152,4.154,0,3.372,0.706
2153,4.154,0,3.372,0.706
2154,4.154,0,3.372,0.706
2155,4.154,0,3.372,0.706
2156,4.154,0,3.372,0.706
2157,4.154,0,3.372,0.706
2158,4.154,0,3.372,0.706
2159,4.154,0,3.372,0.706
2160,4.154,0,3.372,0.706
2161,4.154,0,3.372,0.706
2162,4.154,0,3.372,0.706
2163,4.154,0,3.372,0.706
2164,4.154,0,3.372,0.706
2165,4.154,0,3.372,0.706
2166,4.154,0,3.372,0.706
2167,4.154,0,3.372,0.706
2168,4.154,0,3.372,0.706
2169,4.154,0,3.372,0.706
2170,4.154,0,3.372,0.706
2171,4.154,0,3.372,0.706
2172,4.154,0,3.372,0.706
2173,4.154,0,3.372,0.706
2174,4.154,0,3.372,0.706
2175,4.154,0,3.372,0.706
2176,4.154,0,3.372,0.706
2177,4.154,0,3.372,0.706
2178,4.154,0,3.372,0.706
2179,4.154,0,3.372,0.706
2180,4.154,0,3.372,0.706
2181,4.154,0,3.372,0.706
2182,4.154,0,3.372,0.706
2183,4.154,0,3.372,0.706
2184,4.154,0,3.372,0.706
2185,4.154,0,3.372,0.706
2186,4.154,0,3.372,0.706
2187,4.154,0,3.372,0.706
2188,4.154,0,3.372,0.706
2189,4.154,0,3.372,0.706
2190,4.154,0,3.372,0.706
2191,4.154,0,3.372,0.706
2192,4.154,0,3.372,0.706
2193,4.154,0,3.372,0.706
2194,4.154,0,3.372,0.706
2195,4.154,0,3.372,0.706
2196,4.154,0,3.372,0.706
2197,4.154,0,3.372,0.706
2198,4.154,0,3.372,0.706
2199,4.154,0,3.372,0.706
2200,4.154,0,3.372,0.706
2201,4.154,0,3.372,0.706
2202,4.154,0,3.372,0.706
2203,4.154,0,3.372,0.706
2204,4.154,0,3.372,0.706
2205,4.154,0,3.372,0.706
2206,4.154,0,3.372,0.706
2207,4.154,0,3.372,0.706
2208,4.154,0,3.372,0.706
2209,4.154,0,3.372,0.706
2210,4.154,0,3.372,0.706
2211,4.154,0,3.372,0.706
2212,4.154,0,3.372,0.706
2213,4.154,0,3.372,0.706
2214,4.154,0,3.372,0.706
2215,4.154,0,3.372,0.706
2216,4.154,0,3.372,0.706
2217,4.154,0,3.372,0.706
2218,4.154,0,3.372,0.706
2219,4.154,0,3.372,0.706
2220,4.154,0,3.372,0.706
2221,4.154,0,3.372,0.706
2222,4.154,0,3.372,0.706
2223,4.154,0,3.372,0.706
2224,4.154,0,3.372,0.706
2225,4.154,0,3.372,0.706
2226,4.154,0,3.372,0.706
2227,4.154,0,3.372,0.706
2228,4.154,0,3.372,0.706
2229,4.154,0,3.372,0.706
2230,4.154,0,3.372,0.706
2231,4.154,0,3.372,0.706
2232,4.154,0,3.372,0.706
2233,4.154,0,3.372,0.706
2234,4.154,0,3.372,0.706
2235,4.154,0,3.372,0.706
2236,4.154,0,3.372,0.706
2237,4.154,0,3.372,0.706
2238,4.154,0,3.372,0.706
2239,4.154,0,3.372,0.706
2240,4.154,0,3.372,0.706
2241,4.154,0,3.372,0.706
2242,4.154,0,3.372,0.706
2243,4.154,0,3.372,0.706
2244,4.154,0,3.372,0.706
2245,4.154,0,3.372,0.706
2246,4.154,0,3.372,0.706
2247,4.154,0,3.372,0.706
2248,4.154,0,3.372,0.706
2249,4.154,0,3.372,0.706
2250,4.154,0,3.372,0.706
2251,4.154,0,3.372,0.706
2252,4.154,0,3.372,0.706
2253,4.154,0,3.372,0.706
2254,4.154,0,3.372,0.706
2255,4.154,0,3.372,0.706
2256,4.154,0,3.372,0.706
2257,4.154,0,3.372,0.706
2258,4.154,0,3.372,0.706
2259,4.154,0,3.372,0.706
2260,4.154,0,3.372,0.706
2261,4.154,0,3.372,0.706
2262,4.154,0,3.372,0.706
2263,4.154,0,3.372,0.706
2264,4.154,0,3.372,0.706
2265,4.154,0,3.372,0.706
2266,4.154,0,3.372,0.706
2267,4.154,0,3.372,0.706
2268,4.154,0,3.372,0.706
2269,4.154,0,3.372,0.706
2270,4.154,0,3.372,0.706
2271,4.154,0,3.372,0.706
2272,4.154,0,3.372,0.706
2273,4.154,0,3.372,0.706
2274,4.154,0,3.372,0.706
2275,4.154,0,3.372,0.706
2276,4.154,0,3.372,0.706
2277,4.154,0,3.372,0.706
2278,4.154,0,3.372,0.706
2279,4.154,0,3.372,0.706
2280,4.154,0,3.372,0.706
2281,4.154,0,3.372,0.706
2282,4.154,0,3.372,0.706
2283,4.154,0,3.372,0.706
2284,4.154,0,3.372,0.706
2285,4.154,0,3.372,0.706
2286,4.154,0,3.372,0.706
2287,4.154,0,3.372,0.706
2288,4.154,0,3.372,0.706
2289,4.154,0,3.372,0.706
2290,4.154,0,3.372,0.706
2291,4.154,0,3.372,0.706
2292,4.154,0,3.372,0.706
2293,4.154,0,3.372,0.706
2294,4.154,0,3.372,0.706
2295,4.154,0,3.372,0.706
2296,4.154,0,3.372,0.706
2297,4.154,0,3.372,0.706
2298,4.154,0,3.372,0.706
2299,4.154,0,3.372,0.706
2300,4.154,0,3.372,0.706
2301,4.154,0,3.372,0.706
2302,4.154,0,3.372,0.706
2303,4.154,0,3.372,0.706
2304,4.154,0,3.372,0.706
2305,4.154,0,3.372,0.706
2306,4.154,0,3.372,0.706
2307,4.154,0,3.372,0.706
2308,4.154,0,3.372,0.706
2309,4.154,0,3.372,0.706
2310,4.154,0,3.372,0.706
2311,4.154,0,3.372,0.706
2312,4.154,0,3.372,0.706
2313,4.154,0,3.372,0.706
2314,4.154,0,3.372,0.706
2315,4.154,0,3.372,0.706
2316,4.154,0,3.372,0.706
2317,4.154,0,3.372,0.706
2318,4.154,0,3.372,0.706
2319,4.154,0,3.372,0.706
2320,4.154,0,3.372,0.706
2321,4.154,0,3.372,0.706
2322,4.154,0,3.372,0.706
2323,4.154,0,3.372,0.706
2324,4.154,0,3.372,0.706
2325,4.154,0,3.372,0.706
2326,4.154,0,3.372,0.706
2327,4.154,0,3.372,0.706
2328,4.154,0,3.372,0.706
2329,4.154,0,3.372,0.706
2330,4.154,0,3.372,0.706
2331,4.154,0,3.372,0.706
2332,4.154,0,3.372,0.706
2333,4.154,0,3.372,0.706
2334,4.154,0,3.372,0.706
2335,4.154,0,3.372,0.706
2336,4.154,0,3.372,0.706
2337,4.154,0,3.372,0.706
2338,4.154,0,3.372,0.706
2339,4.154,0,3.372,0.706
2340,4.154,0,3.372,0.706
2341,4.154,0,3.372,0.706
2342,4.154,0,3.372,0.706
2343,4.154,0,3.372,0.706
2344,4.154,0,3.372,0.706
2345,4.154,0,3.372,0.706
2346,4.154,0,3.372,0.706
2347,4.154,0,3.372,0.706
2348,4.154,0,3.372,0.706
2349,4.154,0,3.372,0.706
2350,4.154,0,3.372,0.706
2351,4.154,0,3.372,0.706
2352,4.154,0,3.372,0.706
2353,4.154,0,3.372,0.706
2354,4.154,0,3.372,0.706
2355,4.154,0,3.372,0.706
2356,4.154,0,3.372,0.706
2357,4.154,0,3.372,0.706
2358,4.154,0,3.372,0.706
2359,4.154,0,3.372,0.706
2360,4.154,0,3.372,0.706
2361,4.154,0,3.372,0.706
2362,4.154,0,3.372,0.706
2363,4.154,0,3.372,0.706
2364,4.154,0,3.372,0.706
2365,4.154,0,3.372,0.706
2366,4.154,0,3.372,0.706
2367,4.154,0,3.372,0.706
2368,4.154,0,3.372,0.706
2369,4.154,0,3.372,0.706
2370,4.154,0,3.372,0.706
2371,4.154,0,3.372,0.706
2372,4.154,0,3.372,0.706
2373,4.154,0,3.372,0.706
2374,4.154,0,3.372,0.706
2375,4.154,0,3.372,0.706
2376,4.154,0,3.372,0.706
2377,4.154,0,3.372,0.706
2378,4.154,0,3.372,0.706
2379,4.154,0,3.372,0.706
2380,4.154,0,3.372,0.706
2381,4.154,0,3.372,0.706
2382,4.154,0,3.372,0.706
2383,4.154,0,3.372,0.706
2384,4.154,0,3.372,0.706
2385,4.154,0,3.372,0.706
2386,4.154,0,3.372,0.706
2387,4.154,0,3.372,0.706
2388,4.154,0,3.372,0.706
2389,4.154,0,3.372,0.706
2390,4.154,0,3.372,0.706
2391,4.154,0,3.372,0.706
2392,4.154,0,3.372,0.706
2393,4.154,0,3.372,0.706
2394,4.154,0,3.372,0.706
2395,4.154,0,3.372,0.706
2396,4.154,0,3.372,0.706
2397,4.154,0,3.372,0.706
2398,4.154,0,3.372,0.706
2399,4.154,0,3.372,0.706
2400,4.154,0,3.372,0.706
2401,4.154,0,3.372,0.706
2402,4.154,0,3.372,0.706
2403,4.154,0,3.372,0.706
2404,4.154,0,3.372,0.706
2405,4.154,0,3.372,0.706
2406,4.154,0,3.372,0.706
2407,4.154,0,3.372,0.706
2408,4.154,0,3.372,0.706
2409,4.154,0,3.372,0.706
2410,4.154,0,3.372,0.706
2411,4.154,0,3.372,0.706
2412,4.154,0,3.372,0.706
2413,4.154,0,3.372,0.706
2414,4.154,0,3.372,0.706
2415,4.154,0,3.372,0.706
2416,4.154,0,3.372,0.706
2417,4.154,0,3.372,0.706
2418,4.154,0,3.372,0.706
2419,4.154,0,3.372,0.706
2420,4.154,0,3.372,0.706
2421,4.154,0,3.372,0.706
2422,4.154,0,3.372,0.706
2423,4.154,0,3.372,0.706
2424,4.154,0,3.372,0.706
2425,4.154,0,3.372,0.706
2426,4.154,0,3.372,0.706
2427,4.154,0,3.372,0.706
2428,4.154,0,3.372,0.706
2429,4.154,0,3.372,0.706
2430,4.154,0,3.372,0.706
2431,4.154,0,3.372,0.706
2432,4.154,0,3.372,0.706
2433,4.154,0,3.372,0.706
2434,4.154,0,3.372,0.706
2435,4.154,0,3.372,0.706
2436,4.154,0,3.372,0.706
2437,4.154,0,3.372,0.706
2438,4.154,0,3.372,0.706
2439,4.154,0,3.372,0.706
2440,4.154,0,3.372,0.706
2441,4.154,0,3.372,0.706
2442,4.154,0,3.372,0.706
2443,4.154,0,3.372,0.706
2444,4.154,0,3.372,0.706
2445,4.154,0,3.372,0.706
2446,4.154,0,3.372,0.706
2447,4.154,0,3.372,0.706
2448,4.154,0,3.372,0.706
2449,4.154,0,3.372,0.706
2450,4.154,0,3.372,0.706
2451,4.154,0,3.372,0.706
2452,4.154,0,3.372,0.706
2453,4.154,0,3.372,0.706
2454,4.154,0,3.372,0.706
2455,4.154,0,3.372,0.706
2456,4.154,0,3.372,0.706
2457,4.154,0,3.372,0.706
2458,4.154,0,3.372,0.706
2459,4.154,0,3.372,0.706
2460,4.154,0,3.372,0.706
2461,4.154,0,3.372,0.706
2462,4.154,0,3.372,0.706
2463,4.154,0,3.372,0.706
2464,4.154,0,3.372,0.706
2465,4.154,0,3.372,0.706
2466,4.154,0,3.372,0.706
2467,4.154,0,3.372,0.706
2468,4.154,0,3.372,0.706
2469,4.154,0,3.372,0.706
2470,4.154,0,3.372,0.706
2471,4.154,0,3.372,0.706
2472,4.154,0,3.372,0.706
2473,4.154,0,3.372,0.706
2474,4.154,0,3.372,0.706
2475,4.154,0,3.372,0.706
2476,4.154,0,3.372,0.706
2477,4.154,0,3.372,0.706
2478,4.154,0,3.372,0.706
2479,4.154,0,3.372,0.706
2480,4.154,0,3.372,0.706
2481,4.154,0,3.372,0.706
2482,4.154,0,3.372,0.706
2483,4.154,0,3.372,0.706
2484,4.154,0,3.372,0.706
2485,4.154,0,3.372,0.706
2486,4.154,0,3.372,0.706
2487,4.154,0,3.372,0.706
2488,4.154,0,3.372,0.706
2489,4.154,0,3.372,0.706
2490,4.154,0,3.372,0.706
2491,4.154,0,3.372,0.706
2492,4.154,0,3.372,0.706
2493,4.154,0,3.372,0.706
2494,4.154,0,3.372,0.706
2495,4.154,0,3.372,0.706
2496,4.154,0,3.372,0.706
2497,4.154,0,3.372,0.706
2498,4.154,0,3.372,0.706
2499,4.154,0,3.372,0.706
2500,4.154,0,3.372,0.706
2501,4.154,0,3.372,0.706
2502,4.154,0,3.372,0.706
2503,4.154,0,3.372,0.706
2504,4.154,0,3.372,0.706
2505,4.154,0,3.372,0.706
2506,4.154,0,3.372,0.706
2507,4.154,0,3.372,0.706
2508,4.154,0,3.372,0.706
2509,4.154,0,3.372,0.706
2510,4.154,0,3.372,0.706
2511,4.154,0,3.372,0.706
2512,4.154,0,3.372,0.706
2513,4.154,0,3.372,0.706
2514,4.154,0,3.372,0.706
2515,4.154,0,3.372,0.706
2516,4.154,0,3.372,0.706
2517,4.154,0,3.372,0.706
2518,4.154,0,3.372,0.706
2519,4.154,0,3.372,0.706
2520,4.154,0,3.372,0.706
2521,4.154,0,3.372,0.706
2522,4.154,0,3.372,0.706
2523,4.154,0,3.372,0.706
2524,4.154,0,3.372,0.706
2525,4.154,0,3.372,0.706
2526,4.154,0,3.372,0.706
2527,4.154,0,3.372,0.706
2528,4.154,0,3.372,0.706
2529,4.154,0,3.372,0.706
2530,4.154,0,3.372,0.706
2531,4.154,0,3.372,0.706
2532,4.154,0,3.372,0.706
2533,4.154,0,3.372,0.706
2534,4.154,0,3.372,0.706
2535,4.154,0,3.372,0.706
2536,4.154,0,3.372,0.706
2537,4.154,0,3.372,0.706
2538,4.154,0,3.372,0.706
2539,4.154,0,3.372,0.706
2540,4.154,0,3.372,0.706
2541,4.154,0,3.372,0.706
2542,4.154,0,3.372,0.706
2543,4.154,0,3.372,0.706
2544,4.154,0,3.372,0.706
2545,4.154,0,3.372,0.706
2546,4.154,0,3.372,0.706
2547,4.154,0,3.372,0.706
2548,4.154,0,3.372,0.706
2549,4.154,0,3.372,0.706
2550,4.154,0,3.372,0.706
2551,4.154,0,3.372,0.706
2552,4.154,0,3.372,0.706
2553,4.154,0,3.372,0.706
2554,4.154,0,3.372,0.706
2555,4.154,0,3.372,0.706
2556,4.154,0,3.372,0.706
2557,4.154,0,3.372,0.706
2558,4.154,0,3.372,0.706
2559,4.154,0,3.372,0.706
2560,4.154,0,3.372,0.706
2561,4.154,0,3.372,0.706
2562,4.154,0,3.372,0.706
2563,4.154,0,3.372,0.706
2564,4.154,0,3.372,0.706
2565,4.154,0,3.372,0.706
2566,4.154,0,3.372,0.706
2567,4.154,0,3.372,0.706
2568,4.154,0,3.372,0.706
2569,4.154,0,3.372,0.706
2570,4.154,0,3.372,0.706
2571,4.154,0,3.372,0.706
2572,4.154,0,3.372,0.706
2573,4.154,0,3.372,0.706
2574,4.154,0,3.372,0.706
2575,4.154,0,3.372,0.706
2576,4.154,0,3.372,0.706
2577,4.154,0,3.372,0.706
2578,4.154,0,3.372,0.706
2579,4.154,0,3.372,0.706
2580,4.154,0,3.372,0.706
2581,4.154,0,3.372,0.706
2582,4.154,0,3.372,0.706
2583,4.154,0,3.372,0.706
2584,4.154,0,3.372,0.706
2585,4.154,0,3.372,0.706
2586,4.154,0,3.372,0.706
2587,4.154,0,3.372,0.706
2588,4.154,0,3.372,0.706
2589,4.154,0,3.372,0.706
2590,4.154,0,3.372,0.706
2591,4.154,0,3.372,0.706
2592,4.154,0,3.372,0.706
2593,4.154,0,3.372,0.706
2594,4.154,0,3.372,0.706
2595,4.154,0,3.372,0.706
2596,4.154,0,3.372,0.706
2597,4.154,0,3.372,0.706
2598,4.154,0,3.372,0.706
2599,4.154,0,3.372,0.706
2600,4.154,0,3.372,0.706
2601,4.154,0,3.372,0.706
2602,4.154,0,3.372,0.706
2603,4.154,0,3.372,0.706
2604,4.154,0,3.372,0.706
2605,4.154,0,3.372,0.706
2606,4.154,0,3.372,0.706
2607,4.154,0,3.372,0.706
2608,4.154,0,3.372,0.706
2609,4.154,0,3.372,0.706
2610,4.154,0,3.372,0.706
2611,4.154,0,3.372,0.706
2612,4.154,0,3.372,0.706
2613,4.154,0,3.372,0.706
2614,4.154,0,3.372,0.706
2615,4.154,0,3.372,0.706
2616,4.154,0,3.372,0.706
2617,4.154,0,3.372,0.706
2618,4.154,0,3.372,0.706
2619,4.154,0,3.372,0.706
2620,4.154,0,3.372,0.706
2621,4.154,0,3.372,0.706
2622,4.154,0,3.372,0.706
2623,4.154,0,3.372,0.706
2624,4.154,0,3.372,0.706
2625,4.154,0,3.372,0.706
2626,4.154,0,3.372,0.706
2627,4.154,0,3.372,0.706
2628,4.154,0,3.372,0.706
2629,4.154,0,3.372,0.706
2630,4.154,0,3.372,0.706
2631,4.154,0,3.372,0.706
2632,4.154,0,3.372,0.706
2633,4.154,0,3.372,0.706
2634,4.154,0,3.372,0.706
2635,4.154,0,3.372,0.706
2636,4.154,0,3.372,0.706
2637,4.154,0,3.372,0.706
2638,4.154,0,3.372,0.706
2639,4.154,0,3.372,0.706
2640,4.154,0,3.372,0.706
2641,4.154,0,3.372,0.706
2642,4.154,0,3.372,0.706
2643,4.154,0,3.372,0.706
2644,4.154,0,3.372,0.706
2645,4.154,0,3.372,0.706
2646,4.154,0,3.372,0.706
2647,4.154,0,3.372,0.706
2648,4.154,0,3.372,0.706
2649,4.154,0,3.372,0.706
2650,4.154,0,3.372,0.706
2651,4.154,0,3.372,0.706
2652,4.154,0,3.372,0.706
2653,4.154,0,3.372,0.706
2654,4.154,0,3.372,0.706
2655,4.154,0,3.372,0.706
2656,4.154,0,3.372,0.706
2657,4.154,0,3.372,0.706
2658,4.154,0,3.372,0.706
2659,4.154,0,3.372,0.706
2660,4.154,0,3.372,0.706
2661,4.154,0,3.372,0.706
2662,4.154,0,3.372,0.706
2663,4.154,0,3.372,0.706
2664,4.154,0,3.372,0.706
2665,4.154,0,3.372,0.706
2666,4.154,0,3.372,0.706
2667,4.154,0,3.372,0.706
2668,4.154,0,3.372,0.706
2669,4.154,0,3.372,0.706
2670,4.154,0,3.372,0.706
2671,4.154,0,3.372,0.706
2672,4.154,0,3.372,0.706
2673,4.154,0,3.372,0.706
2674,4.154,0,3.372,0.706
2675,4.154,0,3.372,0.706
2676,4.154,0,3.372,0.706
2677,4.154,0,3.372,0.706
2678,4.154,0,3.372,0.706
2679,4.154,0,3.372,0.706
2680,4.154,0,3.372,0.706
2681,4.154,0,3.372,0.706
2682,4.154,0,3.372,0.706
2683,4.154,0,3.372,0.706
2684,4.154,0,3.372,0.706
2685,4.154,0,3.372,0.706
2686,4.154,0,3.372,0.706
2687,4.154,0,3.372,0.706
2688,4.154,0,3.372,0.706
2689,4.154,0,3.372,0.706
2690,4.154,0,3.372,0.706
2691,4.154,0,3.372,0.706
2692,4.154,0,3.372,0.706
2693,4.154,0,3.372,0.706
2694,4.154,0,3.372,0.706
2695,4.154,0,3.372,0.706
2696,4.154,0,3.372,0.706
2697,4.154,0,3.372,0.706
2698,4.154,0,3.372,0.706
2699,4.154,0,3.372,0.706
2700,4.154,0,3.372,0.706
2701,4.154,0,3.372,0.706
2702,4.154,0,3.372,0.706
2703,4.154,0,3.372,0.706
2704,4.154,0,3.372,0.706
2705,4.154,0,3.372,0.706
2706,4.154,0,3.372,0.706
2707,4.154,0,3.372,0.706
2708,4.154,0,3.372,0.706
2709,4.154,0,3.372,0.706
2710,4.154,0,3.372,0.706
2711,4.154,0,3.372,0.706
2712,4.154,0,3.372,0.706
2713,4.154,0,3.372,0.706
2714,4.154,0,3.372,0.706
2715,4.154,0,3.372,0.706
2716,4.154,0,3.372,0.706
2717,4.154,0,3.372,0.706
2718,4.154,0,3.372,0.706
2719,4.154,0,3.372,0.706
2720,4.154,0,3.372,0.706
2721,4.154,0,3.372,0.706
2722,4.154,0,3.372,0.706
2723,4.154,0,3.372,0.706
2724,4.154,0,3.372,0.706
2725,4.154,0,3.372,0.706
2726,4.154,0,3.372,0.706
2727,4.154,0,3.372,0.706
2728,4.154,0,3.372,0.706
2729,4.154,0,3.372,0.706
2730,4.154,0,3.372,0.706
2731,4.154,0,3.372,0.706
2732,4.154,0,3.372,0.706
2733,4.154,0,3.372,0.706
2734,4.154,0,3.372,0.706
2735,4.154,0,3.372,0.706
2736,4.154,0,3.372,0.706
2737,4.154,0,3.372,0.706
2738,4.154,0,3.372,0.706
2739,4.154,0,3.372,0.706
2740,4.154,0,3.372,0.706
2741,4.154,0,3.372,0.706
2742,4.154,0,3.372,0.706
2743,4.154,0,3.372,0.706
2744,4.154,0,3.372,0.706
2745,4.154,0,3.372,0.706
2746,4.154,0,3.372,0.706
2747,4.154,0,3.372,0.706
2748,4.154,0,3.372,0.706
2749,4.154,0,3.372,0.706
2750,4.154,0,3.372,0.706
2751,4.154,0,3.372,0.706
2752,4.154,0,3.372,0.706
2753,4.154,0,3.372,0.706
2754,4.154,0,3.372,0.706
2755,4.154,0,3.372,0.706
2756,4.154,0,3.372,0.706
2757,4.154,0,3.372,0.706
2758,4.154,0,3.372,0.706
2759,4.154,0,3.372,0.706
2760,4.154,0,3.372,0.706
2761,4.154,0,3.372,0.706
2762,4.154,0,3.372,0.706
2763,4.154,0,3.372,0.706
2764,4.154,0,3.372,0.706
2765,4.154,0,3.372,0.706
2766,4.154,0,3.372,0.706
2767,4.154,0,3.372,0.706
2768,4.154,0,3.372,0.706
2769,4.154,0,3.372,0.706
2770,4.154,0,3.372,0.706
2771,4.154,0,3.372,0.706
2772,4.154,0,3.372,0.706
2773,4.154,0,3.372,0.706
2774,4.154,0,3.372,0.706
2775,4.154,0,3.372,0.706
2776,4.154,0,3.372,0.706
2777,4.154,0,3.372,0.706
2778,4.154,0,3.372,0.706
2779,4.154,0,3.372,0.706
2780,4.154,0,3.372,0.706
2781,4.154,0,3.372,0.706
2782,4.154,0,3.372,0.706
2783,4.154,0,3.372,0.706
2784,4.154,0,3.372,0.706
2785,4.154,0,3.372,0.706
2786,4.154,0,3.372,0.706
2787,4.154,0,3.372,0.706
2788,4.154,0,3.372,0.706
2789,4.154,0,3.372,0.706
2790,4.154,0,3.372,0.706
2791,4.154,0,3.372,0.706
2792,4.154,0,3.372,0.706
2793,4.154,0,3.372,0.706
2794,4.154,0,3.372,0.706
2795,4.154,0,3.372,0.706
2796,4.154,0,3.372,0.706
2797,4.154,0,3.372,0.706
2798,4.154,0,3.372,0.706
2799,4.154,0,3.372,0.706
2800,4.154,0,3.372,0.706
2801,4.154,0,3.372,0.706
2802,4.154,0,3.372,0.706
2803,4.154,0,3.372,0.706
2804,4.154,0,3.372,0.706
2805,4.154,0,3.372,0.706
2806,4.154,0,3.372,0.706
2807,4.154,0,3.372,0.706
2808,4.154,0,3.372,0.706
2809,4.154,0,3.372,0.706
2810,4.154,0,3.372,0.706
2811,4.154,0,3.372,0.706
2812,4.154,0,3.372,0.706
2813,4.154,0,3.372,0.706
2814,4.154,0,3.372,0.706
2815,4.154,0,3.372,0.706
2816,4.154,0,3.372,0.706
2817,4.154,0,3.372,0.706
2818,4.154,0,3.372,0.706
2819,4.154,0,3.372,0.706
2820,4.154,0,3.372,0.706
2821,4.154,0,3.372,0.706
2822,4.154,0,3.372,0.706
2823,4.154,0,3.372,0.706
2824,4.154,0,3.372,0.706
2825,4.154,0,3.372,0.706
2826,4.154,0,3.372,0.706
2827,4.154,0,3.372,0.706
2828,4.154,0,3.372,0.706
2829,4.154,0,3.372,0.706
2830,4.154,0,3.372,0.706
2831,4.154,0,3.372,0.706
2832,4.154,0,3.372,0.706
2833,4.154,0,3.372,0.706
2834,4.154,0,3.372,0.706
2835,4.154,0,3.372,0.706
2836,4.154,0,3.372,0.706
2837,4.154,0,3.372,0.706
2838,4.154,0,3.372,0.706
2839,4.154,0,3.372,0.706
2840,4.154,0,3.372,0.706
2841,4.154,0,3.372,0.706
2842,4.154,0,3.372,0.706
2843,4.154,0,3.372,0.706
2844,4.154,0,3.372,0.706
2845,4.154,0,3.372,0.706
2846,4.154,0,3.372,0.706
2847,4.154,0,3.372,0.706
2848,4.154,0,3.372,0.706
2849,4.154,0,3.372,0.706
2850,4.154,0,3.372,0.706
2851,4.154,0,3.372,0.706
2852,4.154,0,3.372,0.706
2853,4.154,0,3.372,0.706
2854,4.154,0,3.372,0.706
2855,4.154,0,3.372,0.706
2856,4.154,0,3.372,0.706
2857,4.154,0,3.372,0.706
2858,4.154,0,3.372,0.706
2859,4.154,0,3.372,0.706
2860,4.154,0,3.372,0.706
2861,4.154,0,3.372,0.706
2862,4.154,0,3.372,0.706
2863,4.154,0,3.372,0.706
2864,4.154,0,3.372,0.706
2865,4.154,0,3.372,0.706
2866,4.154,0,3.372,0.706
2867,4.154,0,3.372,0.706
2868,4.154,0,3.372,0.706
2869,4.154,0,3.372,0.706
2870,4.154,0,3.372,0.706
2871,4.154,0,3.372,0.706
2872,4.154,0,3.372,0.706
2873,4.154,0,3.372,0.706
2874,4.154,0,3.372,0.706
2875,4.154,0,3.372,0.706
2876,4.154,0,3.372,0.706
2877,4.154,0,3.372,0.706
2878,4.154,0,3.372,0.706
2879,4.154,0,3.372,0.706
2880,4.154,0,3.372,0.706
2881,4.154,0,3.372,0.706
2882,4.154,0,3.372,0.706
2883,4.154,0,3.372,0.706
2884,4.154,0,3.372,0.706
2885,4.154,0,3.372,0.706
2886,4.154,0,3.372,0.706
2887,4.154,0,3.372,0.706
2888,4.154,0,3.372,0.706
2889,4.154,0,3.372,0.706
2890,4.154,0,3.372,0.706
2891,4.154,0,3.372,0.706
2892,4.154,0,3.372,0.706
2893,4.154,0,3.372,0.706
2894,4.154,0,3.372,0.706
2895,4.154,0,3.372,0.706
2896,4.154,0,3.372,0.706
2897,4.154,0,3.372,0.706
2898,4.154,0,3.372,0.706
2899,4.154,0,3.372,0.706
2900,4.154,0,3.372,0.706
2901,4.154,0,3.372,0.706
2902,4.154,0,3.372,0.706
2903,4.154,0,3.372,0.706
2904,4.154,0,3.372,0.706
