Line,1,2,Total
Sum,3.2067108e7,1.6223127e7,4.8290236e7
t1,-10106.31501754863,-6320.0,-16426.31501754863
t2,-14694.193696252067,-6320.0,-21014.193696252067
t3,-20156.0,-5151.488434010301,-25307.4884340103
t4,-20156.0,4536.836841650616,-15619.163158349384
t5,-20156.0,866.1093345387552,-19289.890665461244
t6,-5196.854236587002,0.0,-5196.854236587002
t7,0.0,0.0,0.0
t8,0.0,0.0,0.0
t9,0.0,0.0,0.0
t10,0.0,0.0,0.0
t11,0.0,0.0,0.0
t12,0.0,0.0,0.0
t13,-4975.775800968676,3412.748216518244,-1563.0275844504317
t14,-642.07046279065,2058.0055112383125,1415.9350484476624
t15,0.0,4086.4480398614473,4086.4480398614473
t16,-6113.188614895773,-968.5299577561974,-7081.71857265197
t17,-20156.0,-6320.0,-26476.0
t18,-20156.0,-1920.410924255211,-22076.41092425521
t19,-20156.0,0.0,-20156.0
t20,-20156.0,-4528.658897607315,-24684.658897607314
t21,-16159.752780382703,-6320.0,-22479.752780382703
t22,-20156.0,-6320.0,-26476.0
t23,-20156.0,-3388.7609577857047,-23544.760957785704
t24,-11173.731954866722,-6320.0,-17493.731954866722
t25,-6447.751823982279,3005.1247355865053,-3442.627088395774
t26,-20156.0,6320.0,-13836.0
t27,-20156.0,6320.0,-13836.0
t28,-20156.0,6320.0,-13836.0
t29,-20156.0,6320.0,-13836.0
t30,-4833.5116964332765,6320.0,1486.4883035667235
t31,0.0,6320.0,6320.0
t32,0.0,5732.718698566141,5732.718698566141
t33,0.0,5496.190499402418,5496.190499402418
t34,0.0,5634.544374879291,5634.544374879291
t35,-522.1870286886513,6320.0,5797.8129713113485
t36,9065.434071671254,6320.0,15385.434071671254
t37,8775.801879712973,6320.0,15095.801879712973
t38,7805.572988849136,6320.0,14125.572988849137
t39,20156.0,6320.0,26476.0
t40,20156.0,-1081.9100170279733,19074.089982972026
t41,20119.6496976239,0.0,20119.6496976239
t42,20156.0,0.0,20156.0
t43,0.0,0.0,0.0
t44,0.0,0.0,0.0
t45,361.2286004635347,797.252236790751,1158.4808372542857
t46,18858.642798493405,0.0,18858.642798493405
t47,12371.881057792165,0.0,12371.881057792165
t48,6065.023899143502,0.0,6065.023899143502
t49,15629.050690982715,0.0,15629.050690982715
t50,1372.423816007318,0.0,1372.423816007318
t51,2644.949594680295,180.89161692906274,2825.8412116093577
t52,9524.06010545612,6320.0,15844.06010545612
t53,20156.0,6320.0,26476.0
t54,20156.0,3411.7458101741718,23567.745810174172
t55,20156.0,2155.2034386959276,22311.203438695928
t56,20156.0,2925.7101848006714,23081.71018480067
t57,20156.0,4036.1511653829007,24192.1511653829
t58,20156.0,5249.364134676377,25405.364134676376
t59,20156.0,6320.0,26476.0
t60,20156.0,3753.586554575519,23909.58655457552
t61,20156.0,281.4648460758786,20437.46484607588
t62,20156.0,4640.098571622318,24796.09857162232
t63,20156.0,6320.0,26476.0
t64,20156.0,6320.0,26476.0
t65,20156.0,6320.0,26476.0
t66,20156.0,6320.0,26476.0
t67,20156.0,6320.0,26476.0
t68,20156.0,6320.0,26476.0
t69,20045.4542256439,6320.0,26365.4542256439
t70,14846.166792118724,6320.0,21166.166792118725
t71,12571.723373261299,6320.0,18891.7233732613
t72,13196.646029282683,6320.0,19516.64602928268
t73,11098.154954155625,6320.0,17418.154954155623
t74,6320.304026199742,6320.0,12640.304026199741
t75,0.0,5666.6079021893465,5666.6079021893465
t76,12865.652639054942,6097.58629457407,18963.238933629014
t77,0.0,5650.580360976691,5650.580360976691
t78,0.0,6320.0,6320.0
t79,0.0,0.0,0.0
t80,0.0,2851.395385166918,2851.395385166918
t81,0.0,4041.6190444782283,4041.6190444782283
t82,0.0,0.0,0.0
t83,0.0,6320.0,6320.0
t84,0.0,0.0,0.0
t85,16943.177015976475,0.0,16943.177015976475
t86,20156.0,-6320.0,13836.0
t87,20156.0,-6320.0,13836.0
t88,11211.523023846377,-6320.0,4891.523023846377
t89,20156.0,-6320.0,13836.0
t90,0.0,-6320.0,-6320.0
t91,0.0,-6320.0,-6320.0
t92,0.0,-6320.0,-6320.0
t93,14410.880773880024,-6320.0,8090.880773880024
t94,18823.11079173938,-6320.0,12503.110791739378
t95,5596.932742422687,-6320.0,-723.0672575773133
t96,5799.834437921534,-6320.0,-520.1655620784659
t97,16918.486987720342,-6320.0,10598.486987720342
t98,11267.521186767977,-2142.462007727106,9125.05917904087
t99,9832.140317752734,0.0,9832.140317752734
t100,13553.976156430414,-729.3333994377,12824.642756992713
t101,8202.38775622418,-1384.7227002236527,6817.665056000527
t102,0.0,2142.1340128884767,2142.1340128884767
t103,945.526132564003,1672.1188746246346,2617.6450071886375
t104,0.0,2599.931889597489,2599.931889597489
t105,9614.827268429468,6320.0,15934.827268429468
t106,20156.0,2755.656959554215,22911.656959554217
t107,20156.0,0.0,20156.0
t108,20156.0,-3444.8283979543753,16711.171602045626
t109,20156.0,-4635.697783604151,15520.302216395849
t110,20156.0,-2850.2058513786965,17305.794148621302
t111,18928.493917160533,-6320.0,12608.493917160533
t112,20156.0,-6320.0,13836.0
t113,20156.0,-6320.0,13836.0
t114,13322.855218993274,-6320.0,7002.855218993274
t115,18152.682029861742,-6320.0,11832.682029861742
t116,11488.667101173294,-6320.0,5168.667101173294
t117,16690.221098559137,-6320.0,10370.221098559137
t118,18811.933404414434,-6320.0,12491.933404414434
t119,0.0,-6320.0,-6320.0
t120,-571.7638880071323,-5221.522625649641,-5793.286513656773
t121,0.0,-273.86988540203726,-273.86988540203726
