Zone,1,2,3,Total
t122,0.0,0.0,0.0,0.0
t123,0.0,0.0,0.0,0.0
t124,0.0,0.0,0.0,0.0
t125,0.0,0.0,0.0,0.0
t126,0.0,0.0,0.0,0.0
t127,0.0,0.0,0.0,0.0
t128,0.0,0.0,0.0,0.0
t129,0.0,0.0,0.0,0.0
t130,0.0,0.0,0.0,0.0
t131,0.0,0.0,0.0,0.0
t132,0.0,0.0,0.0,0.0
t133,0.0,2983.8956210198185,247.75580014080006,3231.6514211606186
t134,4617.355969617682,9842.947792894722,635.1113929222286,15095.415155434632
t135,10589.923349017325,11436.328591009842,827.7722685444351,22854.0242085716
t136,12236.02312650284,11436.328591009842,890.5089647102762,24562.86068222296
t137,10021.024530149125,11436.328591009842,1602.6741544583756,23060.02727561734
t138,12236.02312650284,11283.019954122152,1978.440091208,25497.483171832995
t139,10021.024530149125,11436.328591009842,1941.6891532440095,23399.042274402975
t140,12236.02312650284,11436.328591009842,1106.49114977238,24778.842867285064
t141,12236.02312650284,11436.328591009842,757.6475012158478,24429.99921872853
t142,10107.033254859054,9634.91425201395,498.2016636387453,20240.149170511748
t143,12236.02312650284,7010.27081846784,841.0299002027061,20087.323845173385
t144,10021.024530149125,7010.27081846784,1014.8353888719017,18046.130737488867
t145,10990.086416053873,7010.27081846784,387.1184377200001,18387.475672241715
t146,3159.0316150920576,6544.850032332068,387.1184377200001,10091.000085144125
t147,0.0,3964.7408319022775,387.1184377200001,4351.859269622278
t148,0.0,2360.2341516709275,715.3496694462112,3075.5838211171385
t149,0.0,139.32601658941175,547.3708322225946,686.6968488120064
t150,0.0,0.0,387.1184377200001,387.1184377200001
t151,0.0,0.0,668.8569641826181,668.8569641826181
t152,0.0,0.0,1038.2124994124906,1038.2124994124906
t153,0.0,0.0,881.1028903507776,881.1028903507776
t154,0.0,0.0,795.9604627442758,795.9604627442758
t155,0.0,0.0,1439.775445876243,1439.775445876243
t156,0.0,0.0,2722.018158289086,2722.018158289086
t157,0.0,0.0,3186.2208907940603,3186.2208907940603
t158,0.0,4486.573323819418,3186.2208907940603,7672.794214613478
t159,0.0,7010.27081846784,3186.2208907940603,10196.4917092619
t160,0.0,4524.0656579663455,3186.2208907940603,7710.286548760406
t161,0.0,7010.27081846784,3186.2208907940603,10196.4917092619
t162,0.0,7010.27081846784,3186.2208907940603,10196.4917092619
t163,0.0,7010.27081846784,3186.2208907940603,10196.4917092619
t164,0.0,7010.27081846784,3186.2208907940603,10196.4917092619
t165,0.0,7010.27081846784,3186.2208907940603,10196.4917092619
t166,0.0,7010.27081846784,3186.2208907940603,10196.4917092619
t167,0.0,7010.27081846784,3186.2208907940603,10196.4917092619
t168,0.0,7010.27081846784,2632.5766834465635,9642.847501914404
