Time_Index,lignite,coal,ng,ngccus90,oil,biomass,uranium,None
930,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
931,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
932,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
933,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
934,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
935,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
936,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
937,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
938,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
939,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
940,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
941,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
942,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
943,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
944,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
945,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
946,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
947,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
948,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
949,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
950,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
951,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
952,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
953,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
954,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
955,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
956,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
957,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
958,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
959,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
960,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
961,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
962,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
963,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
964,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
965,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
966,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
967,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
968,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
969,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
970,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
971,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
972,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
973,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
974,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
975,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
976,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
977,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
978,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
979,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
980,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
981,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
982,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
983,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
984,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
985,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
986,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
987,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
988,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
989,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
990,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
991,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
992,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
993,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
994,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
995,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
996,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
997,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
998,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
999,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1000,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1001,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1002,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1003,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1004,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1005,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1006,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1007,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1008,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1009,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1010,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1011,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1012,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1013,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1014,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1015,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1016,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1017,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1018,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1019,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1020,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1021,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1022,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1023,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1024,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1025,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1026,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1027,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1028,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1029,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1030,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1031,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1032,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1033,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1034,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1035,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1036,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1037,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1038,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1039,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1040,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1041,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1042,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1043,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1044,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1045,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1046,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1047,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1048,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1049,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1050,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1051,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1052,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1053,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1054,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1055,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1056,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1057,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1058,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1059,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1060,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1061,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1062,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1063,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1064,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1065,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1066,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1067,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1068,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1069,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1070,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1071,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1072,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1073,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1074,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1075,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1076,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1077,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1078,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1079,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1080,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1081,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1082,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1083,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1084,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1085,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1086,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1087,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1088,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1089,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1090,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1091,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1092,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1093,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1094,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1095,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1096,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1097,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1098,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1099,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1100,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1101,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1102,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1103,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1104,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1105,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1106,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1107,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1108,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1109,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1110,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1111,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1112,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1113,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1114,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1115,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1116,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1117,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1118,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1119,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1120,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1121,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1122,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1123,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1124,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1125,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1126,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1127,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1128,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1129,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1130,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1131,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1132,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1133,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1134,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1135,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1136,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1137,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1138,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1139,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1140,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1141,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1142,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1143,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1144,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1145,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1146,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1147,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1148,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1149,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1150,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1151,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1152,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1153,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1154,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1155,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1156,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1157,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1158,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1159,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1160,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1161,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1162,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1163,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1164,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1165,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1166,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1167,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1168,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1169,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1170,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1171,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1172,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1173,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1174,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1175,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1176,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1177,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1178,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1179,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1180,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1181,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1182,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1183,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1184,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1185,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1186,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1187,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1188,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1189,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1190,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1191,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1192,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1193,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1194,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1195,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1196,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1197,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1198,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1199,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1200,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1201,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1202,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1203,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1204,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1205,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1206,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1207,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1208,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1209,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1210,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1211,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1212,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1213,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1214,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1215,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1216,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1217,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1218,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1219,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1220,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1221,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1222,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1223,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1224,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1225,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1226,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1227,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1228,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1229,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1230,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1231,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1232,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1233,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1234,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1235,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1236,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1237,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1238,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1239,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1240,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1241,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1242,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1243,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1244,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1245,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1246,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1247,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1248,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1249,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1250,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1251,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1252,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1253,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1254,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1255,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1256,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1257,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1258,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1259,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1260,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1261,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1262,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1263,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1264,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1265,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1266,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1267,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1268,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1269,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1270,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1271,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1272,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1273,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1274,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1275,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1276,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1277,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1278,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1279,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1280,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1281,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1282,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1283,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1284,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1285,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1286,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1287,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
1288,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0
