Zone,1,2
t1,21.55,21.57
t2,21.55,21.57
t3,21.55,21.57
t4,21.55,21.57
t5,21.55,21.57
t6,21.55,21.57
t7,21.55,21.57
t8,21.55,21.57
t9,21.55,21.57
t10,21.55,21.57
t11,21.55,21.57
t12,21.55,21.57
t13,21.55,21.57
t14,77.02984350777743,77.98362876909906
t15,77.02984350777743,77.98362876909906
t16,302.3246812678438,298.62707409466634
t17,1081.3471385659166,1071.6744522189838
t18,21.55,21.81683258650793
t19,21.55,21.57
t20,21.55,21.57
t21,21.55,21.57
t22,21.55,21.57
t23,21.55,21.57
t24,21.55,21.57
t25,21.55,21.57
t26,21.55,21.57
t27,21.55,21.57
t28,21.55,21.57
t29,21.55,21.57
t30,21.55,21.57
t31,21.55,21.57
t32,21.55,21.57
t33,21.55,21.57
t34,21.55,21.57
t35,21.55,21.57
t36,21.55,21.57
t37,21.55,21.57
t38,21.55,21.569999999999993
t39,21.55,21.569999999999993
t40,21.55,21.57
t41,21.55,21.57
t42,21.55,21.57
t43,21.55,21.57
t44,21.55,21.57
t45,21.55,21.57
t46,21.55,21.57
t47,21.55,21.57
t48,21.55,21.57
t49,21.55,21.57
t50,21.55,21.57
t51,21.55,21.57
t52,21.55,21.57
t53,21.55,21.57
t54,21.55,21.57
t55,21.55,21.57
t56,21.55,21.57
t57,21.55,21.57
t58,21.55,21.57
t59,21.55,21.57
t60,21.55,21.57
t61,21.55,21.57
t62,21.55,21.57
t63,21.55,21.57
t64,21.55,21.57
t65,21.55,21.57
t66,21.55,21.57
t67,21.55,21.57
t68,21.55,21.57
t69,21.55,21.57
t70,21.55,21.57
t71,21.55,21.57
t72,21.55,21.57
t73,21.55,21.57
t74,21.55,21.57
t75,21.55,21.57
t76,21.55,21.57
t77,21.55,21.57
t78,21.55,21.57
t79,21.55,21.57
t80,21.55,21.57
t81,21.55,21.57
t82,21.55,21.57
t83,21.55,21.57
t84,21.55,21.57
t85,21.55,21.57
t86,21.55,21.57
t87,21.55,21.57
t88,21.55,21.57
t89,21.55,21.57
t90,21.55,21.57
t91,21.55,21.57
t92,21.55,21.57
t93,21.55,21.57
t94,21.55,21.57
t95,21.55,21.57
t96,21.55,21.57
t97,21.55,21.57
t98,21.55,21.57
t99,21.55,21.57
t100,21.55,21.57
t101,21.55,21.57
t102,21.55,21.57
t103,21.55,21.57
t104,21.55,21.57
t105,21.55,21.57
t106,21.55,21.57
t107,21.55,21.57
t108,21.55,21.57
t109,21.55,21.57
t110,21.55,21.57
t111,21.55,21.57
t112,21.55,21.57
t113,21.55,21.57
t114,21.55,21.57
t115,21.55,21.57
t116,21.55,21.57
t117,21.55,21.57
t118,21.55,21.57
t119,21.55,21.57
t120,21.55,21.57
t121,21.55,21.57
t122,21.55,21.57
t123,21.55,21.57
t124,21.55,21.57
t125,21.55,21.57
t126,21.55,21.57
t127,21.55,21.57
t128,21.55,21.57
t129,21.55,21.57
t130,21.55,21.57
t131,21.55,21.57
t132,21.55,21.57
t133,21.55,21.57
t134,21.55,21.57
t135,21.55,21.57
t136,21.55,21.57
t137,21.55,21.57
t138,21.55,21.57
t139,21.55,21.57
t140,21.55,21.57
t141,21.55,21.57
t142,21.55,21.57
t143,21.55,21.57
t144,21.55,21.57
t145,21.55,21.57
t146,21.55,21.57
t147,21.55,21.57
t148,21.55,21.57
t149,21.55,21.57
t150,21.55,21.57
t151,21.55,21.57
t152,21.55,21.57
t153,21.55,21.57
t154,21.55,21.57
t155,21.55,21.57
t156,21.55,21.57
t157,21.55,21.57
t158,21.55,21.57
t159,21.55,21.57
t160,21.55,21.57
t161,21.55,21.57
t162,21.55,21.57
t163,21.55,21.57
t164,21.55,21.57
t165,21.55,21.57
t166,21.55,21.57
t167,21.55,21.57
t168,21.55,21.57
