Segment,1,1,1,Total
t56,3.870778152919206e-10,3.8630607499456715e-10,3.770604751871054e-10,1.150444365473593e-9
t57,3.8807752838701577e-10,3.860453626687375e-10,3.774867247516465e-10,1.1516096158073998e-9
t58,3.895834421580266e-10,3.864431790333495e-10,3.7771302516767247e-10,1.1537396463590486e-9
t59,3.9062973881829123e-10,3.8732907871903713e-10,3.7815232583018917e-10,1.1561111433675176e-9
t60,3.9129926328078085e-10,3.87710873217983e-10,3.785984310638229e-10,1.1576085675625867e-9
t61,3.911669191975557e-10,3.8757797863271275e-10,3.7882860283836387e-10,1.1575735006686325e-9
t62,3.898750770757816e-10,3.8622770256723786e-10,3.780585659767721e-10,1.1541613456197915e-9
t63,3.888403613253485e-10,3.8477434109736365e-10,3.782439295222748e-10,1.151858631944987e-9
t64,3.8678799401367566e-10,3.8167356793289583e-10,3.781098511699163e-10,1.1465714131164877e-9
t65,3.8227523230881903e-10,3.710944060744741e-10,3.781734640272187e-10,1.131543102410512e-9
t66,3.6934200634927957e-10,3.6011257576601883e-10,3.7847714831109193e-10,1.1079317304263905e-9
t67,3.451447125733374e-10,3.4944344935922366e-10,3.7705031867298995e-10,1.0716384806055509e-9
t68,3.4210394860135536e-10,3.4775015621410063e-10,3.765404700983541e-10,1.0663945749138101e-9
t69,3.4062877463613577e-10,3.448583896834404e-10,3.7671135817164794e-10,1.0621985224912241e-9
t70,3.4006496713644566e-10,3.445293642963078e-10,3.7606980264807823e-10,1.0606641340808316e-9
t71,3.4149825989537216e-10,3.4637316653172286e-10,3.7520833760076686e-10,1.0630797640278619e-9
t72,3.4424269348737737e-10,3.510144978112618e-10,3.7444560430598037e-10,1.0697027956046195e-9
t73,3.4731401001452993e-10,3.5446825192459015e-10,3.7417859143978046e-10,1.0759608533789006e-9
t74,3.519115973853913e-10,3.588869359090228e-10,3.7421863825133824e-10,1.0850171715457523e-9
t75,3.57058887718243e-10,3.633096254313751e-10,3.745479773656367e-10,1.0949164905152548e-9
t76,3.6066145730535463e-10,3.6625838711260696e-10,3.7478064191162813e-10,1.1017004863295899e-9
t77,3.63684868630512e-10,3.7141211185843935e-10,3.746477942069482e-10,1.1097447746958995e-9
t78,3.747089333938517e-10,3.7727891997733547e-10,3.753177101917161e-10,1.1273055635629032e-9
t79,3.799230415043422e-10,3.797719251512884e-10,3.7594476927987755e-10,1.1356397359355082e-9
t80,3.8342353604971824e-10,3.8230959175458473e-10,3.7727171583911494e-10,1.1430048436434179e-9
t81,3.860311637887287e-10,3.8345850067143194e-10,3.786482263626431e-10,1.1481378908228038e-9
t82,3.875591699567278e-10,3.84216394406095e-10,3.7901464477606823e-10,1.150790209138891e-9
t83,3.8876828760539384e-10,3.853780417226404e-10,3.795332602062064e-10,1.1536795895342408e-9
t84,3.906500526784919e-10,3.8637924962009366e-10,3.8015411611818157e-10,1.157183418416767e-9
t85,3.9178513945769544e-10,3.868214113905097e-10,3.800626303835325e-10,1.1586691812317374e-9
t86,3.918816444703255e-10,3.8634450794985944e-10,3.8004998812852113e-10,1.1582761405487061e-9
t87,3.910687613180729e-10,3.84680696673723e-10,3.797650830467525e-10,1.1555145410385485e-9
t88,3.8959945982451617e-10,3.835737156777767e-10,3.8048817895620297e-10,1.153661354458496e-9
t89,3.8633158525607695e-10,3.7514248419336285e-10,3.795309431574062e-10,1.141005012606846e-9
t90,3.6672149817471313e-10,3.6396702533797325e-10,3.7866809485592994e-10,1.1093566183686164e-9
t91,3.470604640664903e-10,3.519465234775395e-10,3.778583554370241e-10,1.0768653429810538e-9
t92,3.3963339929841936e-10,3.4918378514430614e-10,3.772474005775031e-10,1.0660645850202287e-9
t93,3.3765609037822906e-10,3.506683856286068e-10,3.772246200256506e-10,1.0655490960324865e-9
t94,3.362452453795713e-10,3.5314317632521227e-10,3.7708292681806296e-10,1.0664713485228465e-9
t95,3.3786775704878836e-10,3.5998698927777175e-10,3.7649762814563765e-10,1.0743523744721976e-9
t96,3.417323058336567e-10,3.6683845945299395e-10,3.7596928224547467e-10,1.0845400475321253e-9
t97,3.441996794986634e-10,3.7132048288620824e-10,3.750019753442962e-10,1.0905221377291678e-9
t98,3.501145490286131e-10,3.736854303191081e-10,3.752080729842507e-10,1.099008052331972e-9
t99,3.565921589502102e-10,3.758072757639855e-10,3.7528058010864125e-10,1.107680014822837e-9
t100,3.627045161791873e-10,3.7756267517136805e-10,3.755024974896574e-10,1.1157696888402128e-9
t101,3.685210139740335e-10,3.799866651582575e-10,3.7587671645341056e-10,1.1243843955857016e-9
t102,3.7837582536511804e-10,3.8115380985013755e-10,3.7566792960542553e-10,1.135197564820681e-9
t103,3.823375037146988e-10,3.8243378097813624e-10,3.7649056862287783e-10,1.141261853315713e-9
t104,3.8568320682096994e-10,3.8422376376800067e-10,3.7718186845374005e-10,1.1470888390427107e-9
t105,3.887578485142351e-10,3.8585581012771617e-10,3.785622016723232e-10,1.1531758603142746e-9
t106,3.909790768734014e-10,3.8700217184744954e-10,3.7909201837209913e-10,1.1570732670929502e-9
t107,3.914970064208783e-10,3.8715229835107657e-10,3.8001331296156604e-10,1.1586626177335209e-9
t108,3.9274168784881214e-10,3.8769980175978803e-10,3.806705015155321e-10,1.1611119911241322e-9
t109,3.934056133149965e-10,3.8771374635321437e-10,3.8094642492679396e-10,1.1620657845950048e-9
t110,3.9240702680239965e-10,3.8622568991449744e-10,3.81306385846507e-10,1.1599391025634041e-9
t111,3.912369377786602e-10,3.8392533343577824e-10,3.8056964238759207e-10,1.1557319136020305e-9
t112,3.8855752247703424e-10,3.8035747843255706e-10,3.801547745376984e-10,1.1490697754472896e-9
t113,3.852870294787841e-10,3.7379270190883496e-10,3.791598634744214e-10,1.1382395948620405e-9
t114,3.7141673054439435e-10,3.6476783172083483e-10,3.779224482348402e-10,1.1141070105000695e-9
t115,3.5248095567032393e-10,3.5576140132732927e-10,3.773605900717163e-10,1.0856029470693696e-9
t116,3.460808906222932e-10,3.534841982463985e-10,3.76877950285511e-10,1.0764430391542028e-9
t117,3.4068082855404557e-10,3.5114260568700706e-10,3.7636980608021276e-10,1.0681932403212653e-9
t118,3.3940871337919846e-10,3.5318538092109807e-10,3.759763952532952e-10,1.0685704895535918e-9
t119,3.388455000566646e-10,3.551912806899977e-10,3.752613017267351e-10,1.0692980824733974e-9
t120,3.415778735497328e-10,3.6182490126340326e-10,3.7491915567556884e-10,1.0783219304887049e-9
t121,3.4273701767772844e-10,3.6556257083478985e-10,3.7423173250409746e-10,1.0825313210166158e-9
t122,3.4468341620468336e-10,3.697145600088278e-10,3.7377779427948937e-10,1.0881757704930005e-9
t123,3.4965780200832265e-10,3.7245214603675326e-10,3.739079652011164e-10,1.0960179132461923e-9
t124,3.5489527381655676e-10,3.7421350475820497e-10,3.740744373516578e-10,1.1031832159264196e-9
t125,3.6059863654891286e-10,3.773283465734633e-10,3.7492691312829255e-10,1.1128538962506688e-9
t126,3.740710969448621e-10,3.8044585693666944e-10,3.745137073804407e-10,1.1290306612619722e-9
t127,3.81300924529475e-10,3.8237270255429767e-10,3.7434156394727077e-10,1.1380151910310435e-9
t128,3.844355330748109e-10,3.8463152179108445e-10,3.7540429380081116e-10,1.1444713486667065e-9
t129,3.885089859350289e-10,3.866559235892213e-10,3.7681614917146034e-10,1.1519810586957105e-9
t130,3.9161581982112615e-10,3.8787360351770346e-10,3.7901030699276467e-10,1.1584997303315943e-9
t131,3.932174694240747e-10,3.880271404159609e-10,3.8049275350323727e-10,1.161737363343273e-9
t132,3.933258723520473e-10,3.877011402672704e-10,3.8194111063249544e-10,1.1629681232518131e-9
t133,3.9426474056675837e-10,3.877471055891959e-10,3.823542998337717e-10,1.164366145989726e-9
t134,3.943388365974804e-10,3.8679163268856637e-10,3.825883267257279e-10,1.1637187960117745e-9
t135,3.9424927305393905e-10,3.860745034691294e-10,3.8234825614167133e-10,1.1626720326647398e-9
t136,3.91753213908081e-10,3.8464487749405566e-10,3.8178973913726883e-10,1.1581878305394055e-9
t137,3.869594809355541e-10,3.8057116984143413e-10,3.804402898199972e-10,1.1479709405969855e-9
t138,3.748719022571823e-10,3.6857519479717044e-10,3.7782906359568834e-10,1.121276160650041e-9
t139,3.550286021333074e-10,3.586072564808323e-10,3.76785880763617e-10,1.0904217393777566e-9
t140,3.4903163355542685e-10,3.5745145930708944e-10,3.7653468701567374e-10,1.08301777987819e-9
t141,3.462920654121496e-10,3.555061695824985e-10,3.7587765165471063e-10,1.0776758866493588e-9
t142,3.4130115849720995e-10,3.546102551337924e-10,3.751599915887317e-10,1.071071405219734e-9
t143,3.4175993085682673e-10,3.576909216559306e-10,3.743706153655147e-10,1.073821467878272e-9
t144,3.4434529037239223e-10,3.6299053789743456e-10,3.7390711963798936e-10,1.0812429479078162e-9
t145,3.464534368303313e-10,3.6603089627175057e-10,3.734754281801478e-10,1.0859597612822296e-9
t146,3.4999831236479083e-10,3.69204275572278e-10,3.7335893629764724e-10,1.0925615242347161e-9
t147,3.5281313511639434e-10,3.72182029170057e-10,3.7336818778401796e-10,1.0983633520704694e-9
t148,3.5660219180209865e-10,3.738798839705125e-10,3.735064344962869e-10,1.103988510268898e-9
t149,3.604951034499395e-10,3.758877007629928e-10,3.743613836591246e-10,1.1107441878720569e-9
t150,3.75382129518513e-10,3.793604441387557e-10,3.7544330877879217e-10,1.130185882436061e-9
t151,3.8166354818253023e-10,3.8187269292203013e-10,3.7666738917100105e-10,1.1402036302755615e-9
t152,3.8457409746464346e-10,3.8401264825590505e-10,3.785351547734172e-10,1.1471219004939656e-9
t153,3.877518828948702e-10,3.8515261895745143e-10,3.797141962356789e-10,1.1526186980880007e-9
t154,3.907701815546119e-10,3.8623326100341823e-10,3.8023305631556687e-10,1.1572364988735969e-9
t155,3.9204184564711355e-10,3.8691956681595413e-10,3.809912000178275e-10,1.1599526124808951e-9
t156,3.9163062291626676e-10,3.870779939207908e-10,3.809233455552814e-10,1.159631962392339e-9
t157,3.8993392469866925e-10,3.8634358850361693e-10,3.804484006467834e-10,1.1567259138490697e-9
t158,3.8887137740976474e-10,3.862013299020979e-10,3.8001812097984594e-10,1.1550908282917086e-9
t159,3.8836011930827405e-10,3.856023619430586e-10,3.794307078154691e-10,1.1533931890668017e-9
t160,3.864572306994314e-10,3.8379736600013757e-10,3.787465685941006e-10,1.1490011652936696e-9
t161,3.7869595938608774e-10,3.744412358643142e-10,3.783965036409894e-10,1.1315336988913915e-9
t162,3.627245413364841e-10,3.616716695263938e-10,3.7763484995433117e-10,1.102031060817209e-9
t163,3.4656704840221955e-10,3.541012961040713e-10,3.7689602359980324e-10,1.077564368106094e-9
t164,3.4093087314603653e-10,3.540888334841856e-10,3.7694120921461523e-10,1.0719609158448373e-9
t165,3.4097394704694606e-10,3.525160862884829e-10,3.770143701290928e-10,1.0705044034645218e-9
t166,3.405342329511876e-10,3.522400486519251e-10,3.765594193107176e-10,1.0693337009138303e-9
t167,3.4082024535335757e-10,3.5444372035539153e-10,3.760066766995957e-10,1.0712706424083447e-9
t168,3.457335963967785e-10,3.5972828651997867e-10,3.762458360927643e-10,1.0817077190095215e-9
