region,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,NE,NE,NE,NE,NE,NE,SE,SE,SE,SE,SE,SE,SE,SE,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,NE,NE,NE,NE,NE,NE,NE,SE,SE,SE,SE,SE,SE,SE,SE,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,NE,NE,NE,NE,NE,NE,NE
Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
zone,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3
Cluster,1,1,1,2,3,4,1,2,1,2,1,1,1,1,1,1,2,3,4,1,2,1,2,1,1,1,1,1,1,2,3,4,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,1,2,3,4,5,6,7
R_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
Inv_cost_MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0982067641383781e9,4.774953631416962e8,2.0102688221524475e10,1.4915054401695341e10,3.417926739146208,9.78086086852529e9,2.28395898181675e8,2.075459512149202e10,1.1574353027775387e10,5.2305923132604155,5.810781076726065e8,19.540648666924163,7.6930828383492985e9,5.173063000109525e9,5.817298984975679,7.121287647870837e9,1.7196910894341737,1.3586099423556224,0.507201649412248,2.3979245674216213e10,4.527024618550824e10,0.6799888147296552,1.0587890080115718,4.688443302728951e10,1.3106754555629573e9,1.4124004703556738e10,5.661943753120809e9,4.875342732386555e10,4.193388967022469e10,3.094895044534686,2.0610266610779734e9,4.345725016104591,0.7785050440896809,0.2642487784206357,0.40060286847782317,4.003238048459463e10,1.131779717966753,6.299070598408168e9,5.387544444515317e9,1.2935285395856369e9,6.749075847130028e9,6.123205953697095e9,5.115084340425468e9,7.509669602927605e9,4.243032546266704e9,6.591919372086851e9,9.538950249680124e7,1.7352067304318256e9,7.15352345682781e8,6.499236934440765e9,1.6520627028853667,5.945095604923961e9,2.899110291674167e9,5.571697760221766e8,8.92644459212265e8,5.320356446690852e9,1.4417511146940417e9,4.528792688284785,9.048613082906707e7,1.076467318879095e9
Inv_cost_MWh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.025903711059544e10,0.0,0.0,0.0,0.0,5.679793734618102e10,0.0,0.0,0.0,0.0,2.1211067952100086e10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fixed_OM_cost_MW,1.2809659593599999e8,2.06608356e8,6.442642639860576e7,3.805219617298938e8,1.879202621208228e7,1.9265958650164756e8,1.388989377728342e8,9.547519462414568e6,6.514311999390486e8,3.3323049445249486e9,1.3895879998842558e8,1.2017657663999999e7,6.807967019437972e7,2.1589130304e8,1.2634865310000001e8,9.791997561315595e7,2.169946322662308e8,312019.49966221064,2.81081599988831e6,1.9146047147409823e7,2.316861065685032e7,6.367684553950777e8,6.18946408534989e8,1.5714349997904372e8,3.8092982112e7,3.7296655195242986e7,5.0775251832e8,2.4671590761600003e8,2.489728891483627e8,7.420463749240303e7,5.1118276335634726e8,7.14412900039704e7,2.3733409060419214e8,9.256115527016724e6,6.695779034006291e9,4.177990159431641e8,1.140720696e7,1.9458985139798132e8,9.0814760373258e8,1.6665603656687358e8,6.474068811618994e9,3.9252335192934833e9,1.5560050881317793,4.005974425890244e9,6.775045856443408e7,5.99555531308356e9,3.1013799808118258e9,2.3035577900819026,2.183230851139071e8,4.76721009948756,1.8760860275246537e9,1.3612304916556606e9,2.231811373629086,1.782572227233289e9,0.5439294881866406,0.42972136980364456,0.16042528525457253,7.584512652775131e9,1.431874712211752e10,0.21507698111655502,0.334889543106759,1.4829306156866362e10,4.013826061719995e8,4.325349798409245e9,1.733919506908581e9,1.4930299973203669e10,1.2841877713758245e10,0.9477838571948972,6.311709348811518e8,1.2370775185868723,0.22161344415047707,0.07522248229853129,0.11403777290067753,1.1395833314230103e10,0.32217851794596014,1.7931274059920304e9,2.7829502349640565e9,6.681755649992442e8,3.486252857492757e9,3.1629581199877553e9,2.642210252490763e9,3.879139559998556e9,2.191749607488457e9,3.4050732674862604e9,4.582077999800233e7,8.335144199838532e8,3.436227424887218e8,3.1219379274767437e9,0.7935758093963632,2.85575362749634e9,1.3926007724927692e9,2.2648840748139727e8,3.628581999861242e8,2.16271432999703e9,5.860689649802287e8,1.8409452341546089,3.678243248753151e7,4.3758182739078015e8
Fixed_OM_cost_MWh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.849021457584271e10,0.0,0.0,0.0,0.0,1.5219133251657448e10,0.0,0.0,0.0,0.0,5.581430704015281e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Var_OM_cost_out,0.0,0.0,0.10107825809964024,8.024123300425015e7,0.021937432016823858,4.18136365394415e7,0.03658437284670981,0.0412864364714995,3.920487109775104e7,2.8542454348992556e8,0.0,0.0,0.0,0.0,0.0,0.06026844377187273,2.34751931746015e7,0.012519855291407707,8.41511806822221e6,0.03689660705577569,0.04547311796409136,5.392331994507348e7,3.342129076766858e7,0.0,0.0,0.0,0.0,0.0,0.0836919316152315,0.07203330743845769,0.16410220745357937,0.029906369022640374,0.03500324123748807,0.03752011227163839,4.9443026766830033e8,3.174090597973334e7,0.0,0.0,2.1661406816217712e8,1.3292715741802404e7,0.03394755450228306,3.492632261308635e8,0.13569188043465696,1.1611057647173765e9,5.403870255147234e6,0.0358215686656175,2.7729222403670615e8,0.22093598300191605,5.270512835439326e7,0.40711476571407346,0.03523913723795551,9.683750236666404e7,0.2151548290506773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fuel_cost,0.0,0.0,0.6291367200087796,5.68618851541885e8,0.2751337019371747,3.063063672592201e8,0.30350081164496934,0.29878792975039287,1.2721830652580813e8,9.261917217672771e8,0.0,0.0,0.0,0.0,0.0,0.5148058117559169,2.2692596998471153e8,0.24806157857605832,0.0,0.3627872895063342,0.3980722664986707,1.749791098294186e8,1.0845080966516231e8,0.0,0.0,0.0,0.0,0.0,0.6394407514848686,0.46441986173821315,1.2181048000514907,0.3224785021368294,0.28279692204393486,0.28061344500554875,1.6127892741367583e9,9.451002354895537e7,0.0,0.0,9.959378044364283e8,1.7888511780202666e8,0.2457319158953763,0.0,0.44035640115077535,5.193409264783573e9,7.074579231720497e7,0.25225099071887097,0.0,0.7169962863495234,2.897365551678962e8,6.550616964741413,0.3049883127087733,0.0,0.6982348973827608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
