Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,Total
t40,0.0,0.0,1.2649090544030016e-9,3.0788338084626345e-10,7.840897644514149e-10,2.8608682402610207e-10,1.3538602383616041e-9,1.0474009183962117e-8,9.094551365228128e-12,1.018592373074453e-11,0.0,0.0,0.0,0.0,0.0,9.284001468393516e-10,3.334497652688367e-10,2.4443068058244873e-9,5.802681537146914e-10,7.042973202725535e-9,1.99603254142578e-9,7.879563634287053e-12,9.046569794101777e-12,0.0,0.0,0.0,0.0,0.0,3.439345916973859e-10,7.200224070717407e-10,1.9595964881679062e-10,2.1603667029844324e-10,1.1903330552134846e-9,7.488990089449874e-9,4.016602689358477e-11,3.233906872773619e-11,0.0,0.0,9.709315704786514e-10,6.384925277763729e-10,9.602708882056906e-10,0.0,3.6875550496651786e-11,7.313562845131166e-10,6.138992098546716e-10,9.16745108878145e-10,0.0,1.712796586578901e-11,5.761895674947878e-10,5.718819001061369e-10,8.759625764337605e-10,0.0,1.3889885072153711e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.498388026371851e-8
t41,0.0,0.0,1.2496962630219836e-9,3.041135561064754e-10,7.78794430421731e-10,2.8270270407748695e-10,1.3408497375625602e-9,1.0358698494538462e-8,8.764471486805864e-12,9.810337646647512e-12,0.0,0.0,0.0,0.0,0.0,8.969855755766074e-10,3.216304824276279e-10,2.3999247564710935e-9,5.205690781772027e-10,6.790850736799384e-9,1.9176012705024565e-9,7.633623790947174e-12,8.79577487727108e-12,0.0,0.0,0.0,0.0,0.0,3.416366328402836e-10,7.163747444380948e-10,1.947194530837772e-10,2.1519948302127765e-10,1.1879839533753956e-9,7.467440510363258e-9,3.7232185871809305e-11,3.058802479882382e-11,0.0,0.0,9.398633478847678e-10,6.356147459605426e-10,9.54914147180668e-10,0.0,3.59648335176006e-11,7.072323888598274e-10,6.044232003660378e-10,9.056743160409899e-10,0.0,1.6562137884627135e-11,5.336348281973704e-10,5.420289504551303e-10,8.580660879681315e-10,0.0,1.350357908513293e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.413607884467829e-8
t42,0.0,0.0,1.2256440603966418e-9,2.9846030943766257e-10,7.701814549551164e-10,2.776029094780311e-10,1.3137291263664417e-9,1.0155901041004802e-8,8.436023508887635e-12,9.43567698455344e-12,0.0,0.0,0.0,0.0,0.0,8.531431145341967e-10,3.0610623167552247e-10,2.331137071238076e-9,4.680664501095569e-10,6.414349795860349e-9,1.814825906964419e-9,7.409893325129265e-12,8.524117456135545e-12,0.0,0.0,0.0,0.0,0.0,3.3934161868189547e-10,7.12474096586166e-10,1.9351432303780219e-10,2.1440036413819997e-10,1.184633421733758e-9,7.444026669998203e-9,3.5124475528214716e-11,2.9069029854462862e-11,0.0,0.0,9.133616539720072e-10,6.316072893764321e-10,9.140908423639523e-10,0.0,3.512310522066824e-11,6.787110744807799e-10,5.880506776135073e-10,8.560740523732164e-10,0.0,1.6039259077012424e-11,4.866352297682567e-10,5.016903465816678e-10,7.875061396856651e-10,0.0,1.3131389189767465e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2837558242557156e-8
t43,0.0,0.0,1.259638980082915e-9,3.062561449722284e-10,7.813145091983659e-10,2.8480893505135223e-10,1.3479356029824287e-9,1.0368644028585288e-8,8.204517249921405e-12,9.166324910725079e-12,0.0,0.0,0.0,0.0,0.0,9.193430319495301e-10,3.285986584647783e-10,2.4382113005288393e-9,5.096086698393521e-10,6.83551224781084e-9,1.9250916824171724e-9,7.388576725998602e-12,8.479709514736974e-12,0.0,0.0,0.0,0.0,0.0,3.377590877970421e-10,7.097451905115986e-10,1.9276694571642716e-10,2.1384667747715883e-10,1.1812789847877496e-9,7.425403429604751e-9,3.326887446520339e-11,2.7632291360944206e-11,0.0,0.0,8.942491884951242e-10,6.290000906769588e-10,9.48531381795495e-10,0.0,3.432971312514022e-11,7.124436535930226e-10,6.10629732081745e-10,9.023484560728964e-10,0.0,1.5583297810084075e-11,5.443614450416647e-10,5.555050435636433e-10,8.309269954470005e-10,0.0,1.2971907335127405e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4150785307043247e-8
t44,0.0,0.0,1.2853694445122215e-9,3.1233137561493017e-10,7.891743528172937e-10,2.9041208430745504e-10,1.3654890192543703e-9,1.049862145119819e-8,8.005157956397536e-12,8.932221095397502e-12,0.0,0.0,0.0,0.0,0.0,9.776030240240643e-10,3.4882199262116425e-10,2.52367382033282e-9,5.473422141246802e-10,7.115796131850503e-9,2.0078172259007746e-9,7.366456363458577e-12,8.45436401788442e-12,0.0,0.0,0.0,0.0,0.0,3.3515649807965505e-10,7.046159177201836e-10,1.9136397611985477e-10,2.1260569671341265e-10,1.1699557833696164e-9,7.3800455260599e-9,3.22399612115919e-11,2.6382569622470976e-11,0.0,0.0,8.718574254114619e-10,6.218212431675798e-10,9.386228650615733e-10,0.0,3.349786850537622e-11,7.413784758888402e-10,6.272799648268927e-10,9.144742812658417e-10,0.0,1.5132391507702452e-11,6.03637080516194e-10,6.039866068241919e-10,8.861012935540897e-10,0.0,1.2889872340383907e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5018255633758414e-8
t45,0.0,0.0,1.3069807044138858e-9,3.1753404242652894e-10,7.960519466888812e-10,2.9519587334726026e-10,1.3777419069953192e-9,1.0603081433369464e-8,7.812144484840218e-12,8.707596785405274e-12,0.0,0.0,0.0,0.0,0.0,1.0303453085356724e-9,3.6753057441082453e-10,2.5938414903908664e-9,5.827812878042477e-10,7.307205678017855e-9,2.072239952511508e-9,7.338597182248467e-12,8.43304093302235e-12,0.0,0.0,0.0,0.0,0.0,3.4798733137148965e-10,7.349464700952648e-10,2.0032542554993687e-10,2.2008789994834951e-10,1.2167789926670353e-9,7.629408876278696e-9,3.17288578240457e-11,2.5678115648198567e-11,0.0,0.0,9.55366226871031e-10,6.590444737954147e-10,9.334747443677152e-10,0.0,3.2931010806227453e-11,7.688157476779101e-10,6.410243503527183e-10,8.883803133455757e-10,0.0,1.4744982024118027e-11,6.685343668910287e-10,6.475860827945371e-10,8.846940652623679e-10,0.0,1.2829766750518187e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.619718967862001e-8
t46,0.0,0.0,1.324789801721086e-9,3.2186055910609184e-10,8.016483216081425e-10,2.9920111872284635e-10,1.3842940806645567e-9,1.0673472240679962e-8,7.624963133081524e-12,8.499757010246567e-12,0.0,0.0,0.0,0.0,0.0,1.0779209688683325e-9,3.8471473914289254e-10,2.6520020834790357e-9,6.160345013111097e-10,7.4377752517054476e-9,2.1212404981930737e-9,7.318509199868219e-12,8.417009680874214e-12,0.0,0.0,0.0,0.0,0.0,3.454563644873719e-10,7.293507666048922e-10,1.9887175594125975e-10,2.1885010843215982e-10,1.2034165698636246e-9,7.582343269046953e-9,3.044444898062016e-11,2.4597097293496046e-11,0.0,0.0,9.35764151207768e-10,6.520206687838162e-10,9.66254182994537e-10,0.0,3.222993912228202e-11,7.942799735552729e-10,6.51317814921943e-10,9.255453640785678e-10,0.0,1.4421240895478575e-11,7.410014103256253e-10,6.845929853917846e-10,9.054564441113477e-10,0.0,1.278920480328642e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.677581816506873e-8
t47,0.0,0.0,1.3384215543474108e-9,3.2527414042658706e-10,8.05721729811417e-10,3.023956031673504e-10,1.3872423040495282e-9,1.0720617783642667e-8,7.44374206922513e-12,8.293392034596939e-12,0.0,0.0,0.0,0.0,0.0,1.1197114129575768e-9,4.0017603211529305e-10,2.6999861111997793e-9,6.477361100260619e-10,7.529655905563497e-9,2.1605667053836396e-9,7.302260802336042e-12,8.409928223269966e-12,0.0,0.0,0.0,0.0,0.0,3.4371486562824813e-10,7.256234327950891e-10,1.9789383035344164e-10,2.18069090725463e-10,1.1967473275509832e-9,7.553161067276058e-9,2.932662664711049e-11,2.359535040267019e-11,0.0,0.0,9.208964141857754e-10,6.469589671006236e-10,9.59480666026507e-10,0.0,3.153853665104948e-11,8.167577568139211e-10,6.575258065688342e-10,9.305089993994894e-10,0.0,1.4115950868303722e-11,8.137666327309613e-10,7.109928467521429e-10,9.446672864768214e-10,0.0,1.2729058987288585e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7217025229761025e-8
t48,0.0,0.0,1.3495935914354474e-9,3.279787542661114e-10,8.090063605346806e-10,3.049271188575345e-10,1.388642560027643e-9,1.0755590636218754e-8,7.2688632953416105e-12,8.083480265498082e-12,0.0,0.0,0.0,0.0,0.0,1.1539826346564374e-9,4.134591593269689e-10,2.7368953540296795e-9,6.797942146272675e-10,7.590101171121995e-9,2.1884227572114423e-9,7.281089553145248e-12,8.390340503745093e-12,0.0,0.0,0.0,0.0,0.0,3.4218773179452807e-10,7.224638030713497e-10,1.970741946392274e-10,2.1742218381394018e-10,1.191605177168835e-9,7.532336855671317e-9,2.8132828030844394e-11,2.265763718436616e-11,0.0,0.0,9.081938715774955e-10,6.427908811594128e-10,9.19253999899843e-10,0.0,3.0850785030967125e-11,8.365359078868489e-10,6.615685341740784e-10,8.98323842268793e-10,0.0,1.3810484860847316e-11,8.972198121515492e-10,7.306807264920161e-10,9.280558610286578e-10,0.0,1.266489565500456e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7463248099491616e-8
t49,0.0,0.0,1.3574625448597274e-9,3.2995302190632705e-10,8.113520035906676e-10,3.0678662303018775e-10,1.3899009425204853e-9,1.0784947141588469e-8,7.100800940808794e-12,7.892218747727082e-12,0.0,0.0,0.0,0.0,0.0,1.1785416172840328e-9,4.241822684707301e-10,2.7585662397737993e-9,7.169283790988425e-10,7.6428350458919e-9,2.216347956232266e-9,7.25636795171009e-12,8.366594988004847e-12,0.0,0.0,0.0,0.0,0.0,3.411779967253874e-10,7.203851215079311e-10,1.965110002710812e-10,2.1697933756345706e-10,1.1895063161131469e-9,7.516527740521158e-9,2.7005673772405858e-11,2.1795431821454184e-11,0.0,0.0,8.992986002191602e-10,6.393623673545463e-10,9.563292657752768e-10,0.0,3.0179598083836455e-11,8.552888758664253e-10,6.644259967875504e-10,9.325289576514934e-10,0.0,1.3521496194844699e-11,9.972105745637423e-10,7.468310083106942e-10,9.423120585557248e-10,0.0,1.260728263232779e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7868204467167325e-8
t50,0.0,0.0,1.362807247779903e-9,3.313514026691233e-10,8.128107152464448e-10,3.081137819857377e-10,1.390225170306347e-9,1.0805158003528923e-8,6.937190640341853e-12,7.704203560621551e-12,0.0,0.0,0.0,0.0,0.0,1.196705454788872e-9,4.330683778282549e-10,2.7719765413566846e-9,7.605264803253891e-10,7.685787536608627e-9,2.2399019598326383e-9,7.232396457139515e-12,8.340543049923751e-12,0.0,0.0,0.0,0.0,0.0,3.4010738652259483e-10,7.181180762770846e-10,1.9596156800267103e-10,2.1653361270752557e-10,1.1874742164573073e-9,7.504571411564227e-9,2.5903027787380716e-11,2.0991650152144515e-11,0.0,0.0,8.916867152694244e-10,6.367352143515606e-10,9.527153924957767e-10,0.0,2.9493236434399566e-11,8.718566786477767e-10,6.662756086923017e-10,9.354566168170938e-10,0.0,1.3224993328571514e-11,1.121077342340126e-9,7.608925177100181e-10,9.76568921626973e-10,0.0,1.2529105389514182e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.820682029853944e-8
t51,0.0,0.0,1.3670537435391182e-9,3.3238035657305694e-10,8.138744246578681e-10,3.0912898097071056e-10,1.3909905348589028e-9,1.082546565021272e-8,6.779043547212134e-12,7.519767259950075e-12,0.0,0.0,0.0,0.0,0.0,1.2128580302884954e-9,4.414463882955045e-10,2.782558614686045e-9,8.178701903365224e-10,7.737111961742911e-9,2.2666070840259465e-9,7.202853533808692e-12,8.30569204465172e-12,0.0,0.0,0.0,0.0,0.0,3.39101337422122e-10,7.158663596781725e-10,1.9541337746807693e-10,2.1605131621054895e-10,1.1864335225921685e-9,7.494609957296222e-9,2.4855364367508822e-11,2.0234360246789692e-11,0.0,0.0,8.863509125678123e-10,6.350875194708816e-10,9.153363088619459e-10,0.0,2.882145728404113e-11,8.876770460535807e-10,6.680175620434252e-10,9.022983490892037e-10,0.0,1.2931440878566449e-11,1.282403037336281e-9,7.75427264862385e-10,9.57013580059619e-10,0.0,1.2451697515373414e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.848353508787815e-8
t52,0.0,0.0,1.3717090206086744e-9,3.3331228551741885e-10,8.150474165377172e-10,3.100618192290338e-10,1.3931555143912914e-9,1.0850259357732425e-8,6.6355276359938684e-12,7.363425051572566e-12,0.0,0.0,0.0,0.0,0.0,1.228990573359565e-9,4.49953369780701e-10,2.7938484483176343e-9,8.965248702272215e-10,7.801614501153196e-9,2.2975926709893405e-9,7.171689802959614e-12,8.268924767651179e-12,0.0,0.0,0.0,0.0,0.0,3.3842126799808765e-10,7.144639473338913e-10,1.950907381967758e-10,2.1578954184634998e-10,1.185694122813517e-9,7.486364019774019e-9,2.388801652218847e-11,1.9529236673385035e-11,0.0,0.0,8.82338522798668e-10,6.339151954263523e-10,9.52972993611731e-10,0.0,2.8148518007709167e-11,9.026052496308001e-10,6.703040862134354e-10,9.363961214011487e-10,0.0,1.2629005699356793e-11,1.5037547886322907e-9,7.922458419226987e-10,9.767013247416206e-10,0.0,1.2359470866542841e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.905512142521296e-8
t53,0.0,0.0,1.3757010327114262e-9,3.3398070444414027e-10,8.156599949225264e-10,3.1079847947463687e-10,1.3948421767764045e-9,1.0869598390561315e-8,6.491335943052933e-12,7.200145641780649e-12,0.0,0.0,0.0,0.0,0.0,1.2491097635401405e-9,4.597829233702974e-10,2.809653979101536e-9,1.0151150052219058e-9,7.894007292371712e-9,2.334415607206082e-9,7.132414247855652e-12,8.22470998054599e-12,0.0,0.0,0.0,0.0,0.0,3.3783031664837995e-10,7.133020686710432e-10,1.9487127928933634e-10,2.1563087196339702e-10,1.1844592513950106e-9,7.475619661906619e-9,2.2944227221026703e-11,1.8862523158112384e-11,0.0,0.0,8.792745763542365e-10,6.330965849310671e-10,9.50524441700674e-10,0.0,2.7470825440673726e-11,9.164153080773829e-10,6.728552255517856e-10,9.395606351375891e-10,0.0,1.2329452159489938e-11,1.8305316576691763e-9,8.145678100140146e-10,1.0157814624113643e-9,0.0,1.2258026522965319e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97599001617387e-8
t54,0.0,0.0,1.3821478064202839e-9,3.349527789518353e-10,8.169570400044389e-10,3.118317214426438e-10,1.4008972282786475e-9,1.0905838136308985e-8,6.3604584032276806e-12,7.0526038662369656e-12,0.0,0.0,0.0,0.0,0.0,1.2800993991164274e-9,4.731567958552011e-10,2.8350242771789845e-9,1.2078451003703623e-9,8.062553922096802e-9,2.3944484995056414e-9,7.098850123442651e-12,8.192248672176554e-12,0.0,0.0,0.0,0.0,0.0,3.3767428056451967e-10,7.132449003826551e-10,1.9483334383501542e-10,2.1566739669577262e-10,1.1838788193152303e-9,7.467477105257595e-9,2.2273193291593418e-11,1.8258793066500654e-11,0.0,0.0,8.772025748865313e-10,6.326833428074537e-10,9.133206794660601e-10,0.0,2.6777676970507418e-11,9.312159796866732e-10,6.777853319218443e-10,9.075767128173542e-10,0.0,1.202697144918675e-11,2.379475820272043e-9,8.480904660479959e-10,1.0050290917723543e-9,0.0,1.2154229313669305e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0811103576415894e-8
t55,0.0,0.0,1.3779427624675366e-9,3.331464646810975e-10,8.149419638768538e-10,3.1034609605812183e-10,1.3992455276671466e-9,1.0873111685099319e-8,6.214503070873612e-12,6.889458768697264e-12,0.0,0.0,0.0,0.0,0.0,1.2789050650679725e-9,4.744009281366782e-10,2.8271193403314236e-9,1.3747197363892308e-9,8.069571858549572e-9,2.406790957247851e-9,7.0297514546601765e-12,8.11436771597693e-12,0.0,0.0,0.0,0.0,0.0,3.3771570344315256e-10,7.132536339538293e-10,1.9486260084049738e-10,2.1551487810531053e-10,1.1828828548838882e-9,7.46288345499003e-9,2.1520647548667006e-11,1.7571932863426734e-11,0.0,0.0,8.782194366515151e-10,6.335190396012364e-10,9.534949351177996e-10,0.0,2.6063250351356126e-11,9.267060096313977e-10,6.761541991764484e-10,9.380757967652046e-10,0.0,1.1742703521921627e-11,2.6816282453403554e-9,8.481915722832455e-10,1.0253764496684171e-9,0.0,1.1985478209526184e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.132585328953024e-8
t56,0.0,0.0,1.3741929361322108e-9,3.3131144633001853e-10,8.124175501615678e-10,3.0899550849540916e-10,1.400705284454969e-9,1.083719762151796e-8,6.0754339269033845e-12,6.7351212627626395e-12,0.0,0.0,0.0,0.0,0.0,1.2924301474501528e-9,4.799641932934445e-10,2.8369006760189316e-9,1.6619109597467827e-9,8.176425783592795e-9,2.444133590652048e-9,6.969015443536653e-12,8.055270405725585e-12,0.0,0.0,0.0,0.0,0.0,3.377258588908752e-10,7.13094996455133e-10,1.947786993205777e-10,2.1545139133072082e-10,1.1843104569962464e-9,7.453196071693038e-9,2.0715821579192465e-11,1.6854657940037295e-11,0.0,0.0,8.777783864866429e-10,6.336654938873423e-10,9.525268099659814e-10,0.0,2.5425765245486514e-11,9.224921837341696e-10,6.765830879501917e-10,9.375232648350774e-10,0.0,1.1474705462659577e-11,3.169167118723909e-9,8.642972709243602e-10,1.0583899695783885e-9,0.0,1.1813559452851602e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2261686109338104e-8
