Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,Total
t40,0.0,0.0,1.3899214499210735e-9,3.4128729464087893e-10,8.254629915894863e-10,3.150565312513191e-10,1.3985258307522297e-9,1.1026789538901299e-8,1.913184738458821e-11,2.1464957564257314e-11,0.0,0.0,0.0,0.0,0.0,1.2114513783336256e-9,4.5840748145449807e-10,2.7426932888684576e-9,1.5029379516979545e-8,8.017102090889118e-9,2.4537507016670696e-9,3.9011552772118334e-11,4.287729353183547e-11,0.0,0.0,0.0,0.0,0.0,3.3859822943018585e-10,7.180799563208732e-10,1.9597064484258146e-10,2.1677663301113883e-10,1.186699818934665e-9,7.44298951533328e-9,1.1635017169305913e-11,9.920927331418205e-12,0.0,0.0,7.983596586245389e-10,6.350629610844942e-10,9.249974976037449e-10,0.0,1.785786518701581e-11,1.131105884930358e-9,6.715472363967458e-10,9.339657933523993e-10,0.0,3.2555376630888845e-11,2.098877339673631e-9,7.880710358969951e-10,1.0344313632548996e-9,0.0,4.1236020497852405e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.456105252200841e-8
t41,0.0,0.0,1.422546821012186e-9,3.490862794303771e-10,8.342158571971947e-10,3.2210383432550863e-10,1.4212372769701642e-9,1.118070521624822e-8,2.0164060258828193e-11,2.2627434702920173e-11,0.0,0.0,0.0,0.0,0.0,1.3163807600614699e-9,4.99017096819613e-10,2.8466566032019743e-9,2.8814334851300603e-8,8.436118939625402e-9,2.6076951889568672e-9,4.3395302708079945e-11,4.75382985862116e-11,0.0,0.0,0.0,0.0,0.0,3.400647658582402e-10,7.20702546137286e-10,1.9674088249935223e-10,2.1733435599456653e-10,1.1895596778787299e-9,7.464899254122246e-9,1.216741242765945e-11,1.0247406877487442e-11,0.0,0.0,8.177616002685657e-10,6.39215112396487e-10,9.227165818542463e-10,0.0,1.8371496126948948e-11,1.212540861978859e-9,6.921741983773082e-10,9.437839424156873e-10,0.0,3.373538611186761e-11,3.240027077202435e-9,8.93018461418961e-10,1.072204672150365e-9,0.0,4.3171605839887574e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.086426111934281e-8
t42,0.0,0.0,1.4676883565841083e-9,3.598177169357511e-10,8.462737955356316e-10,3.3185033886548225e-10,1.4665024889161258e-9,1.1435335213089902e-8,2.1245244932212593e-11,2.3863509100742048e-11,0.0,0.0,0.0,0.0,0.0,1.4838396842511613e-9,5.626377156727832e-10,3.002199724637779e-9,2.1180005302184938e-7,9.218844398201539e-9,2.873207484897814e-9,4.840943401448958e-11,5.309057457916398e-11,0.0,0.0,0.0,0.0,0.0,3.4174984822723954e-10,7.240671811026421e-10,1.97650886575699e-10,2.1803318634136603e-10,1.1956978002726884e-9,7.50097225605744e-9,1.2562859953430513e-11,1.0564489271352868e-11,0.0,0.0,8.365370961596297e-10,6.443796665722532e-10,9.786627738554712e-10,0.0,1.8880395313121837e-11,1.3299739683988583e-9,7.249686759330407e-10,1.0201905901260174e-9,0.0,3.486260369786303e-11,1.4396138568962413e-8,1.0960559806986143e-9,1.243881607158209e-9,0.0,4.4977134778000857e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7756566627151945e-7
t43,0.0,0.0,1.4375133436084366e-9,3.5268773079534545e-10,8.378190263021688e-10,3.254582411827578e-10,1.432317847402078e-9,1.1199518965083906e-8,2.205254203057675e-11,2.4797714657504727e-11,0.0,0.0,0.0,0.0,0.0,1.3784720636969915e-9,5.202701451937346e-10,2.9068947739751385e-9,3.5084659362925737e-9,8.572654288712822e-9,2.6425876377087352e-9,4.679819348461074e-11,5.1171051590440353e-11,0.0,0.0,0.0,0.0,0.0,3.4302247574927114e-10,7.268833129464443e-10,1.9844718240873358e-10,2.1863137286181341e-10,1.2004842311029949e-9,7.540421310842889e-9,1.3010065152182756e-11,1.091612828703493e-11,0.0,0.0,8.498457868431692e-10,6.467553828387826e-10,9.32238416175955e-10,0.0,1.9369952803653287e-11,1.2340546636633494e-9,7.021665965473417e-10,9.47369651108113e-10,0.0,3.583979175197478e-11,4.0410931539427915e-9,9.558529896514344e-10,1.1054462567133906e-9,0.0,4.487653841429961e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.702620476152344e-8
t44,0.0,0.0,1.4172126684264188e-9,3.478707504622062e-10,8.322092396950327e-10,3.21158846085301e-10,1.4149868576164726e-9,1.1070608745587162e-8,2.278576902068646e-11,2.565858650487233e-11,0.0,0.0,0.0,0.0,0.0,1.315637645432578e-9,4.936732060876868e-10,2.8512504570505457e-9,1.9129656258333767e-9,8.219327223231299e-9,2.5048191170655704e-9,4.402540534524569e-11,4.796307318818927e-11,0.0,0.0,0.0,0.0,0.0,3.4508294360667836e-10,7.315132624416809e-10,1.9976976559121159e-10,2.1976272285381509e-10,1.2148314496067553e-9,7.594964595651055e-9,1.3164070856002383e-11,1.120941339664869e-11,0.0,0.0,8.690096220185548e-10,6.546762719657439e-10,9.360078748270182e-10,0.0,1.990286119385056e-11,1.1685686177308846e-9,6.900158730562896e-10,9.324657496623048e-10,0.0,3.6809490759113254e-11,2.5460020548794143e-9,8.826476652341562e-10,1.033203404356229e-9,0.0,4.34925657743412e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.298525349209439e-8
t45,0.0,0.0,1.4033229087028183e-9,3.444402153018675e-10,8.281734690525784e-10,3.181534326158237e-10,1.4043349453117394e-9,1.0982178824042732e-8,2.352045636320901e-11,2.6523773412264972e-11,0.0,0.0,0.0,0.0,0.0,1.2754345035561671e-9,4.755089118192407e-10,2.8179017243584864e-9,1.3792013317972282e-9,8.008057263376469e-9,2.414649535668634e-9,4.1697096442978385e-11,4.526888555218129e-11,0.0,0.0,0.0,0.0,0.0,3.3233839797116477e-10,7.020073691338385e-10,1.912162725577851e-10,2.1276325353839566e-10,1.1633372500281487e-9,7.361395439319635e-9,1.325839623339364e-11,1.1414116969622375e-11,0.0,0.0,7.974024098295461e-10,6.179037102846358e-10,9.528086486335796e-10,0.0,2.034474548689079e-11,1.1180409333984978e-9,6.81759849975991e-10,9.746871936435583e-10,0.0,3.7687980219843215e-11,1.904660200084124e-9,8.385051691002844e-10,1.0505264820235348e-9,0.0,4.2172292259732075e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.081259738806662e-8
t46,0.0,0.0,1.393512746126612e-9,3.4205218092890963e-10,8.253190211422362e-10,3.160568536188555e-10,1.3984280945646581e-9,1.0924893489037853e-8,2.4312625321193516e-11,2.7418583514394365e-11,0.0,0.0,0.0,0.0,0.0,1.248226651871305e-9,4.6233842136973124e-10,2.7977718126559656e-9,1.1124259338113785e-9,7.875368715621413e-9,2.3523493320688513e-9,3.964133432663023e-11,4.2939107291134906e-11,0.0,0.0,0.0,0.0,0.0,3.341421094999185e-10,7.05988472588289e-10,1.9229138259857314e-10,2.137004102369426e-10,1.1737399437321265e-9,7.405274429356878e-9,1.3569678817843617e-11,1.1714497812900201e-11,0.0,0.0,8.096549646500395e-10,6.239132034875438e-10,9.152901245350517e-10,0.0,2.0827500004688048e-11,1.0779720618804847e-9,6.765433025491401e-10,9.243702564184625e-10,0.0,3.852069992055592e-11,1.5384965202202234e-9,8.095336406441895e-10,1.0042621932484971e-9,0.0,4.0962859180765856e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.971382315465424e-8
t47,0.0,0.0,1.3866091889736123e-9,3.4038635672543956e-10,8.2341921930198e-10,3.145855641293729e-10,1.3952650959720713e-9,1.0885252400362557e-8,2.5162463422193224e-11,2.8400768574340506e-11,0.0,0.0,0.0,0.0,0.0,1.228306574912725e-9,4.5211109607196773e-10,2.784908181333901e-9,9.529928781098928e-10,7.787228095113547e-9,2.30681817127626e-9,3.7817151687410336e-11,4.0875977349865594e-11,0.0,0.0,0.0,0.0,0.0,3.3546370452388224e-10,7.08890602656608e-10,1.930525550885114e-10,2.1432556608789772e-10,1.1793815432493726e-9,7.428880660957885e-9,1.3846868144617086e-11,1.20068521908026e-11,0.0,0.0,8.192969989913299e-10,6.279379348262286e-10,9.141065795656458e-10,0.0,2.1301641351752524e-11,1.0462435813812565e-9,6.735889421397428e-10,9.15169957854371e-10,0.0,3.935899411798709e-11,1.3003239688008702e-9,7.889612637668337e-10,9.598974023472335e-10,0.0,3.985639903263101e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.90220312003926e-8
t48,0.0,0.0,1.3817405621188166e-9,3.392467695595588e-10,8.220817972369769e-10,3.1354456346106196e-10,1.3937753584381576e-9,1.085782807824834e-8,2.6073878884955078e-11,2.950885173965816e-11,0.0,0.0,0.0,0.0,0.0,1.2117494284540737e-9,4.434441419282227e-10,2.7751016885686185e-9,8.509267289518831e-10,7.726402890633513e-9,2.273047540132641e-9,3.621583501566053e-11,3.910537987078354e-11,0.0,0.0,0.0,0.0,0.0,3.365249835410952e-10,7.110532794471691e-10,1.9360860904725345e-10,2.1476632617317492e-10,1.1832894909309324e-9,7.450009012395689e-9,1.4212385936446962e-11,1.2315838746294064e-11,0.0,0.0,8.277645024717487e-10,6.31031204440496e-10,9.68434519272329e-10,0.0,2.1777109900008094e-11,1.0208087507855847e-9,6.716611600155319e-10,9.621431092214983e-10,0.0,4.0228241298177193e-11,1.1316682441259445e-9,7.730710640565745e-10,9.921498552842737e-10,0.0,3.882726698671415e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8715138447319854e-8
t49,0.0,0.0,1.3775300433808876e-9,3.383875366235391e-10,8.211752133246955e-10,3.1272597048945197e-10,1.3926440738332238e-9,1.0834457502694638e-8,2.7055504208632648e-11,3.0657189411284973e-11,0.0,0.0,0.0,0.0,0.0,1.1950165013625956e-9,4.3520824580098404e-10,2.7638994517975046e-9,7.813170202531716e-10,7.675710294398021e-9,2.244236187201828e-9,3.4796754988016434e-11,3.754225202338819e-11,0.0,0.0,0.0,0.0,0.0,3.3728615815652413e-10,7.125544754571502e-10,1.9397956669304966e-10,2.150334282203963e-10,1.1851809004915015e-9,7.456092289517683e-9,1.4602418763745055e-11,1.2630329610295181e-11,0.0,0.0,8.336203132448563e-10,6.327951325980278e-10,9.234556346850884e-10,0.0,2.224602312241269e-11,9.984175216695099e-10,6.699541550162198e-10,9.176821775687845e-10,0.0,4.111256446054618e-11,1.0046162292191088e-9,7.586542676133846e-10,9.655561127127653e-10,0.0,3.785170599746303e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8235681146610375e-8
t50,0.0,0.0,1.3736301670547383e-9,3.377610258647669e-10,8.206238657528163e-10,3.120655921986979e-10,1.3918884482905016e-9,1.0815594877599629e-8,2.812186621571757e-11,3.1916434187959114e-11,0.0,0.0,0.0,0.0,0.0,1.1766930225902063e-9,4.268165915512053e-10,2.750288355950529e-9,7.317044960452896e-10,7.62878695956245e-9,2.217728663035714e-9,3.350858587592309e-11,3.614596884718976e-11,0.0,0.0,0.0,0.0,0.0,3.3786773601094017e-10,7.135742460302893e-10,1.942315764602453e-10,2.1521301336449005e-10,1.186853976782854e-9,7.468559417075679e-9,1.5035623620635113e-11,1.2956480631060881e-11,0.0,0.0,8.389275983516712e-10,6.34344578648275e-10,9.209162689147288e-10,0.0,2.2730865475177144e-11,9.798919851458148e-10,6.685151337134458e-10,9.106820193052168e-10,0.0,4.205268594296076e-11,9.050599017581926e-10,7.442232741870778e-10,9.271185168950364e-10,0.0,3.694772423796658e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.788897754317509e-8
t51,0.0,0.0,1.369847710337876e-9,3.372948455222923e-10,8.203122790141157e-10,3.1149998784557223e-10,1.390749246293044e-9,1.0795837151712318e-8,2.9281424810973956e-11,3.330175956107778e-11,0.0,0.0,0.0,0.0,0.0,1.1547035126221337e-9,4.176669748012181e-10,2.7316298540326374e-9,6.936369287055996e-10,7.574910598401647e-9,2.18993419450213e-9,3.2358153772777595e-11,3.49089096766058e-11,0.0,0.0,0.0,0.0,0.0,3.3828846752349015e-10,7.142564890406122e-10,1.943892381827556e-10,2.1531868193671165e-10,1.1878355112111934e-9,7.473487967494176e-9,1.5498923652956068e-11,1.3297952001356344e-11,0.0,0.0,8.426707424766186e-10,6.353315527361719e-10,9.737888320794514e-10,0.0,2.321316158492272e-11,9.632995521815528e-10,6.665200047651066e-10,9.583246234613976e-10,0.0,4.304536112260406e-11,8.219383791775753e-10,7.271876177799881e-10,9.593231132077447e-10,0.0,3.6085949788650464e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7720975653017056e-8
t52,0.0,0.0,1.3654607676726193e-9,3.3691995323434423e-10,8.201136170343546e-10,3.109482900327947e-10,1.3884343224010118e-9,1.0773141680644004e-8,3.049309741972919e-11,3.46956247162448e-11,0.0,0.0,0.0,0.0,0.0,1.1268320124288115e-9,4.0711719990722236e-10,2.7044803358625625e-9,6.624105729021316e-10,7.505478547236943e-9,2.158153549413241e-9,3.130323345518759e-11,3.3785203856156365e-11,0.0,0.0,0.0,0.0,0.0,3.3859673690635196e-10,7.147003898895587e-10,1.9448428445766484e-10,2.1536709030869875e-10,1.1885672493346303e-9,7.478385784670259e-9,1.597423070049839e-11,1.3652619983385547e-11,0.0,0.0,8.453913478254299e-10,6.359816649212442e-10,9.269809355190879e-10,0.0,2.3709018997743035e-11,9.48253649952096e-10,6.633472761598623e-10,9.149727300477696e-10,0.0,4.4124379231971946e-11,7.523425983355303e-10,7.066570345786965e-10,9.348135126269688e-10,0.0,3.528021433092068e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7281350756995725e-8
t53,0.0,0.0,1.3603409763984514e-9,3.3664354829096874e-10,8.202200670225215e-10,3.1040064963054685e-10,1.384690884213167e-9,1.0748392509251124e-8,3.185299648720281e-11,3.62932860819326e-11,0.0,0.0,0.0,0.0,0.0,1.0898474975063627e-9,3.944353243552218e-10,2.6626983877765877e-9,6.340041761478539e-10,7.407193134938134e-9,2.1207031857780886e-9,3.0357629169360675e-11,3.2765839287510005e-11,0.0,0.0,0.0,0.0,0.0,3.388193685409674e-10,7.149351513037841e-10,1.9454629561626295e-10,2.1538779864564246e-10,1.189380913824834e-9,7.484980154321316e-9,1.6502458252931134e-11,1.4019507842140311e-11,0.0,0.0,8.476779065785458e-10,6.367233469332917e-10,9.240511258645508e-10,0.0,2.421571821020967e-11,9.350328455103613e-10,6.593983982618535e-10,9.081038428633078e-10,0.0,4.528317452421365e-11,6.925508862037956e-10,6.815798310253325e-10,8.91894024650719e-10,0.0,3.4532592261042775e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6850455433570135e-8
t54,0.0,0.0,1.3536895769934653e-9,3.3635225502727447e-10,8.203804996851583e-10,3.097553022918375e-10,1.3764746231560582e-9,1.0710154485654666e-8,3.329695958844467e-11,3.798034265548594e-11,0.0,0.0,0.0,0.0,0.0,1.0458623944216435e-9,3.7992550491026903e-10,2.607230142136109e-9,6.062948039806733e-10,7.254640705985245e-9,2.0708026289472785e-9,2.943257815398047e-11,3.173597860104066e-11,0.0,0.0,0.0,0.0,0.0,3.3884724070430607e-10,7.146619022073638e-10,1.94549702355731e-10,2.153600244301583e-10,1.189477284154559e-9,7.480421435194141e-9,1.6865477306114195e-11,1.4373750103765589e-11,0.0,0.0,8.494129622756812e-10,6.37610478096904e-10,9.78178559656441e-10,0.0,2.4747455830260988e-11,9.211531932849725e-10,6.528045108815902e-10,9.541259713435265e-10,0.0,4.655443248458144e-11,6.367436094139884e-10,6.48532707612492e-10,9.129776214363366e-10,0.0,3.380751238591101e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.646521461334746e-8
t55,0.0,0.0,1.3596995460530203e-9,3.3953088164730176e-10,8.249097584047529e-10,3.1218055219212367e-10,1.3778622663864766e-9,1.0745514662312685e-8,3.529302788559609e-11,4.029254452262377e-11,0.0,0.0,0.0,0.0,0.0,1.023857484656998e-9,3.7353105098143643e-10,2.5766785720562613e-9,6.021323528818951e-10,7.2284661486947925e-9,2.0578760056245365e-9,2.9171756759930693e-11,3.142499851059544e-11,0.0,0.0,0.0,0.0,0.0,3.3868537911202326e-10,7.140914191137869e-10,1.9447506198304067e-10,2.1531455708773141e-10,1.1885675839229048e-9,7.463384022886056e-9,1.7319746469983467e-11,1.4824525828519622e-11,0.0,0.0,8.470654589903168e-10,6.363104485500781e-10,9.299130957567946e-10,0.0,2.5294600620773078e-11,9.260181158472577e-10,6.515032156531466e-10,9.160631196083501e-10,0.0,4.806620447972686e-11,6.137917109191755e-10,6.31927798607677e-10,8.979317300488698e-10,0.0,3.3508103578066576e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.626247750863531e-8
t56,0.0,0.0,1.36742400818946e-9,3.435123660306899e-10,8.307369114375921e-10,3.1526017933601755e-10,1.3742135925558915e-9,1.0771624419259615e-8,3.7563736024405365e-11,4.29092390056431e-11,0.0,0.0,0.0,0.0,0.0,9.949506675976785e-10,3.6518339009588117e-10,2.5334026153182608e-9,5.912714691204987e-10,7.123731460260322e-9,2.0249336684451692e-9,2.888692746986032e-11,3.1015902035940984e-11,0.0,0.0,0.0,0.0,0.0,3.387345576102035e-10,7.14263717394121e-10,1.9454385286667108e-10,2.153929877930174e-10,1.1885193119547287e-9,7.460160455080534e-9,1.780519335570912e-11,1.5241576788811904e-11,0.0,0.0,8.455406984539897e-10,6.354105835189278e-10,9.25671950514746e-10,0.0,2.5811628679631368e-11,9.304551094227818e-10,6.478717568905662e-10,9.13116466129354e-10,0.0,4.97352311487421e-11,5.879991650040734e-10,6.05352254112135e-10,8.592837633629902e-10,0.0,3.322922542943163e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59807600376941e-8
