Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,Total
t39,169.6697658615013,0.0,1.0685799680898846e-6,1.0692117701503005e-6,5.724770960765435e-7,1.0083937068518267e-6,6.148569986848343e-7,6.683168017625019e-7,1220.0000004284966,8885.104000767384,788.5044308376847,46.54714191595199,1287.7713388311458,230.57904245120568,0.0,8.667774316343541e-7,9.53033910068222e-7,2.85756207449816e-7,250.1199700844675,6.430916907177572e-7,7.441029322813878e-7,1697.850000824326,1052.3500007830744,1010.4411844723448,405.43307094548203,618.3209447986613,807.9349857832826,0.0,9.863421559551587e-7,9.50670353261454e-7,1.0111301975944688e-6,7.018685780362197e-7,5.904546039340542e-7,6.279071501103365e-7,16816.14400043983,1114.0000002762272,38.593239778585,3196.4380671296904,3.336831215966415e-6,1.1759059009943657e-6,5.46723143218654e-7,3.5208442336055295e-5,3.964948538460655e-6,3.478020093237414e-6,1.1928355868811855e-6,5.537916489772641e-7,3.521717128825644e-5,5.54072309691823e-6,3.6382320781661886e-6,1.1970920525948762e-6,5.443188850775174e-7,3.628023421944511e-5,6.104733168725051e-6,12382.887091400824,1.2446140993976428e-5,1.0742782035699392e-5,3.1470622062289143e-6,349062.8333747147,711839.6067091904,3.331942936092425e-6,6.348871416032497e-6,688011.5873611036,12207.530691457549,164479.6324837448,49854.460280936626,580005.3683587256,464602.6312914968,2.1358963863889752e-5,15476.319888147795,2.8409583172494933e-5,5.650922061159888e-6,9.772283701698686e-7,1.6380247160947734e-6,344680.78514733555,8.26078983191406e-6,12306.67782099252,6958.148243261644,1606.892456957516,10700.027488692262,23863.530058426266,9321.537129953214,23026.038736351387,13556.103562128961,16076.07556565795,341.4836235754803,4751.151089534213,2083.1929904967706,32253.512386148075,6.941909848842835e-6,12967.593067333113,6263.264940422456,1944.7019554079548,3610.081622403808,17268.99716057788,4879.5959460711165,1.667426997907952e-5,342.2278182592671,3319.786765419523,3.639680064570007e6
t40,177.38476960662493,0.0,1.0755786996919554e-6,1.0766959042708495e-6,5.743507055723624e-7,1.0153756772890026e-6,6.175253958757116e-7,6.716049352946865e-7,1220.0000004222675,8885.104000801131,1234.631389329564,46.469597379624,1152.2148476677116,236.86463897220403,0.0,8.86032456170567e-7,9.756700613697514e-7,2.8852330488949933e-7,250.11997191692262,6.524790687891058e-7,7.575134566149177e-7,1697.8500027621833,1052.3500025050907,1095.2492225808287,405.20667272328205,494.0051246066645,883.5216840686754,0.0,9.85155685594592e-7,9.504019975812762e-7,1.0111138806916313e-6,7.020640020181767e-7,5.901510825874593e-7,6.275137219484328e-7,16816.14400041743,1114.0000002560423,38.593411206555004,2974.952504898965,3.3028829478003223e-6,1.17516965978005e-6,5.431119336387542e-7,3.477312069658885e-5,3.950437980817082e-6,3.553622532625539e-6,1.2026405835021138e-6,5.529300493121981e-7,3.533342460862528e-5,5.905000681576123e-6,3.926163040132602e-6,1.2339923414515482e-6,5.523859463383869e-7,3.6766171535230613e-5,7.769657900163802e-6,13106.387379026111,1.1575640718147636e-5,9.059324137444774e-6,2.127554974335959e-6,318700.6568628154,680499.082319761,2.2294885496495797e-6,5.0237371393264575e-6,634618.172044549,10935.613554559828,152586.0308382581,32122.239009790683,593576.0188377074,473627.15044603054,1.9956033908146517e-5,14560.353548212035,1.9855911730905232e-5,4.724873028754989e-6,4.527315809545795e-7,8.464856832608807e-7,333356.9063654592,7.033096366104503e-6,5900.84830503612,8207.972555086797,2016.4239843110986,13704.88288062668,30977.4019279203,10345.062128124822,28138.46297557277,14431.119936250107,18798.43807615083,528.8337407979027,6108.304669588104,1816.4302270620303,29577.83242504104,6.929898798761513e-6,12932.568267177332,7893.4198562261845,2112.155293892785,3285.778792040201,16563.17953818538,5319.72187137604,1.6994063608506273e-5,366.04168327763284,3294.6381892701284,3.519782790632113e6
t41,202.21474602224134,0.0,1.0853670195211437e-6,1.08692198442611e-6,5.768673526353486e-7,1.024967113574843e-6,6.224674912098953e-7,6.766262198904139e-7,1220.000003868104,8885.104004884486,1167.0841384094663,46.405321287228,884.6039138113616,281.2045902738413,0.0,9.154252418145487e-7,1.0087110585517455e-6,2.9282117495279684e-7,250.11997550918,6.688360174463263e-7,7.78286355588204e-7,2546.7749992259182,1578.5249991873604,894.7028904068812,404.96412704218204,275.1085732522502,1037.7921391780715,0.0,9.847632744888132e-7,9.508659049265679e-7,1.0119344346503483e-6,7.026809340077017e-7,5.902589757726337e-7,6.274091073637587e-7,16816.1440003801,1114.0000002218017,38.593334738685,2435.499510417919,3.2796127968071218e-6,1.1756768846700264e-6,5.41301203692239e-7,3.867718706737199e-5,3.9589629751934214e-6,3.6507100362648994e-6,1.2176230361061204e-6,5.5531175653268e-7,3.708379614170852e-5,7.271217269749356e-6,4.446453727981571e-6,1.2945113414234307e-6,5.651039648690769e-7,3.5609317560979754e-5,1.03160031545885e-5,20026.122882881067,9.082754207357578e-6,6.28254052670544e-6,1.244846153506228e-6,271819.1968406578,577967.7863720246,1.3774355459894694e-6,3.278127374387292e-6,504182.4165503357,8447.666365345596,122299.81960227733,20309.566680153122,565354.311704885,365578.99622873863,1.616801145155168e-5,11324.593991062859,1.0093906124783445e-5,2.676130137421952e-6,2.184904781983522e-7,3.617567199380919e-7,274844.1443673797,4.621963831480327e-6,4328.783672255942,8750.556111571397,2335.2483062667757,17801.68422559711,32117.63439263607,9768.866746802434,35466.325987786266,12216.693795938249,22942.982778376594,499.74297256385955,5562.1967245495025,3237.527037742208,29887.867769319706,6.244991255932773e-6,12237.277088003146,9026.140519346462,1749.026372804025,3545.523129417515,13455.754011814275,5607.5902367008575,1.4734913920298467e-5,409.3778535920696,2499.856722122188,3.015680119548699e6
t42,306.74743794743284,0.0,1.1127580378443816e-6,1.1200817165471727e-6,5.871967614041e-7,1.0547011986978433e-6,6.367395166890035e-7,6.916355735161013e-7,1830.0000009455814,13327.65600140864,1065.9550314504577,46.33190058085199,649.6016393375935,449.30060115809397,0.0,9.960321205470485e-7,1.1128637782141006e-6,3.0470346157799636e-7,295.9999976113343,7.197325239979998e-7,8.392045333843996e-7,3395.6999976838506,2104.699997758406,1654.7932124657125,404.734649537122,124.02239589262183,1503.070427153404,0.0,9.859889323932099e-7,9.526193167134719e-7,1.014294285478563e-6,7.040271432027561e-7,5.911955209990185e-7,6.279535701758179e-7,16816.1440006743,1114.0000002293937,38.5859420949,2689.1053710672436,3.2700922527639476e-6,1.1789649230744108e-6,5.466243241646004e-7,27598.028947678144,4.105195452844111e-6,3.966334880905228e-6,1.2669574487264192e-6,5.770246514643894e-7,9524.324852947426,9.689437443275401e-6,9.818119276716477e-6,1.504539994769447e-6,6.310660727165603e-7,58662.777987283545,1.3208469631581553e-5,29146.104553077083,6.22400311888148e-6,2.9927703837002123e-6,6.614342579976623e-7,192257.5549079191,429429.752189625,6.201375502054182e-7,1.5157398403159838e-6,342986.21807100094,5848.948004000931,69613.09535835778,14012.632969867345,390885.3102355814,160184.51100670957,1.458300134249831e-5,12684.536788528363,3.7503962057068628e-6,8.749483543075951e-7,5.7951322493714505e-8,9.11585632119178e-8,123839.03508081162,2.042119044177712e-6,3744.2528518026816,13477.608837161148,4573.807778795256,33350.30096930416,48776.209224339626,19565.714868757877,58115.157708519306,18694.29557717796,39379.30681601989,456.51744075126277,9773.005049442141,4306.024956974711,46670.291528084235,1.0347518054738362e-5,20749.66709679457,18981.196353542964,3097.6714649124197,5392.611064150425,17601.748359539983,6501.8644270593995,2.162781656869924e-5,544.8409699001762,3474.389902093081,2.291715762932712e6
t43,306.7474379683632,0.0,1.1230623561593884e-6,1.1307861879030415e-6,5.897683390157887e-7,1.0645073221526957e-6,6.419544089593228e-7,6.9680805142998e-7,2439.999992234977,17770.207991389285,2028.2205295759143,46.265794512587995,33.94768381991267,449.3006011065268,0.0,1.0290450085869043e-6,1.1495618157078197e-6,3.0924330192496526e-7,295.9999980771668,7.372319924547482e-7,8.611316165512821e-7,3395.699998001585,2104.6999980383985,2094.944116024367,404.514852996956,4.017028880178637,1503.0704252030232,0.0,9.87119118653287e-7,9.54617756280907e-7,1.0169107653362604e-6,7.054932853444695e-7,5.92523257911827e-7,6.286481377957009e-7,16816.144001161836,1114.0000007287406,38.60313836943,476.796993794114,3.262894635017068e-6,1.1819317715642629e-6,5.444368870501633e-7,737909.0576131934,4.339874397804188e-6,4.071214921324811e-6,1.2827179597793127e-6,5.778947093022741e-7,527553.5810202154,1.135206610310893e-5,1.088367378504149e-5,1.573777391301096e-6,6.463205639861992e-7,163909.31927737858,1.3554709397843485e-5,30900.72294523072,1.0252637593462161e-6,1.5121386664885427e-7,7.472204226717195e-8,42430.86858293684,115518.18565063881,4.4093378829607426e-8,1.093618489210905e-7,79025.16003134333,305.66154872383635,4436.07070733042,653.1305725304302,80592.08747828881,12208.185030053084,7.08312933101594e-7,1821.1401658822379,5.98883606984727e-8,1.866096039736179e-8,1.0263577389588443e-9,3.4750299016699074e-9,10169.525939710946,2.8120809741853693e-8,297.2022188925319,13832.861396021382,4033.806036930973,22646.657862636843,52997.38598388427,21435.710433408374,59324.09056616586,18420.39674959884,39198.437178330554,868.6276800999584,14443.546071964958,3875.8055158051234,43032.73119238264,1.1431104013921709e-5,29203.71859955286,17802.86256813892,3921.606977648422,5466.4832835073275,21327.524648406055,6240.581862651346,2.050913049299565e-5,426.32864680733877,2769.1737242827376,2.240321416444112e6
t44,306.74743798953057,0.0,1.1305001831577727e-6,1.1388275540668328e-6,5.91730051381324e-7,1.0719777350442497e-6,6.449268395148175e-7,7.002511064763616e-7,2439.9999944619235,17770.20799391371,2347.877633487289,46.190079952127995,0.0,449.3006010295939,0.0,1.052289568031617e-6,1.176017574260654e-6,3.1229851589431356e-7,295.9999982886181,7.479310256839651e-7,8.758159359494037e-7,3395.699998043221,2104.6999980774444,2456.006746198951,404.271033878012,0.0,1503.0704869154015,0.0,1.0027168651370982e-6,9.661203163282862e-7,1.030262187711755e-6,7.127126673894734e-7,6.005729166820671e-7,6.367257853393106e-7,25224.215989072236,1670.9999925387474,38.596070089355,0.0,3.4057634112577403e-6,1.2090081245551772e-6,5.531418435629878e-7,865164.3867233044,4.947121389348902e-6,4.152848668137774e-6,1.2934616787435216e-6,5.791177935200101e-7,582064.2919080455,1.2040944770347132e-5,1.1388482892884505e-5,1.6213448270700781e-6,6.548942298188858e-7,168073.83528928016,1.359057195822993e-5,30306.47896216536,0.0,0.0,0.0,168.1273764589561,751.0323181028015,0.0,0.0,463.6630316283683,0.0,0.0,0.0,16.238906227984934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20633.65421486248,3665.626204056834,18688.22937109771,59746.56735780745,32531.58567131449,58865.64726540074,20960.26456765751,52065.29637331743,1005.527491906016,12254.61968339633,4935.236035104666,54917.66858448797,1.3323342501006278e-5,40453.05903915058,16849.05842677919,4597.49409029635,6021.35362525038,20508.738738533288,5585.875003557347,2.1246897023261808e-5,623.878659751336,2252.7340145561625,2.1446240530918324e6
t45,306.7474379964652,0.0,1.1358129154478885e-6,1.1448478545265013e-6,5.931902003626986e-7,1.0775914880735209e-6,6.465178603311148e-7,7.024635203337611e-7,2439.999994467664,17770.207993921245,2126.637837902813,46.129674952403995,0.0,449.30060097500217,0.0,1.069077950101795e-6,1.1956696965066293e-6,3.144051172840543e-7,295.9999984155632,7.54715537749611e-7,8.859074171783946e-7,3395.699998078721,2104.699998112469,2459.4327376220403,404.025725187278,0.0,1503.070425987924,0.0,9.85966613207431e-7,9.5399596264399e-7,1.0166136068765586e-6,7.054768672223642e-7,5.919645183396962e-7,6.281930000382719e-7,16816.144001126755,1114.0000006929715,38.595993621485,0.0,3.2318122224451347e-6,1.1804671161897626e-6,5.464580198655985e-7,826843.2915697286,4.3253051621634695e-6,4.21985191116497e-6,1.3003868636904629e-6,5.856895123304677e-7,557051.7595355916,1.225410009357777e-5,1.1706192197572562e-5,1.6539291275847135e-6,6.656331816430576e-7,171964.64545533343,1.3619716075066455e-5,27738.321187401998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23031.85016930924,3910.377849582857,19275.550912046885,65977.59107787324,40728.32484515783,52559.708105830796,21774.380448574455,57286.16457173255,910.7769419902219,11978.651171908923,6866.487660552915,54829.08739714795,1.3684617023361945e-5,44140.09595891184,20120.69379167235,4603.907336247585,6566.73388931149,16451.155528093503,4244.77690039449,2.2113651985831832e-5,701.7492118870862,2549.243505192849,2.0933760175460258e6
t46,306.74743800431594,0.0,1.1395985730807496e-6,1.1493235016087134e-6,5.942606853052841e-7,1.0816425672326786e-6,6.473613257293713e-7,7.039224032587363e-7,2439.9999944796455,17770.20799394947,1467.280949536902,46.05625424602799,0.0,449.3006009328336,0.0,1.0807373785031013e-6,1.2097790815462205e-6,3.1576030409760536e-7,295.99999849371034,7.589569317531946e-7,8.927323040463384e-7,3395.6999981091703,2104.699998144171,2466.823828654281,403.806780665486,0.0,1503.0704289324528,0.0,9.83342813122486e-7,9.511449008976577e-7,1.0134579108961752e-6,7.038349566731997e-7,5.898241665687131e-7,6.267243575413644e-7,16816.144000643402,1114.0000001456144,38.588600977700004,0.0,3.2054838548800657e-6,1.1755119286384562e-6,5.423177970783018e-7,760122.1559770944,4.096030015309696e-6,4.274022357638311e-6,1.3046573369680752e-6,5.838729356605783e-7,520025.01305413054,1.2323658610194285e-5,1.19070397301364e-5,1.6752510695983946e-6,6.703559959212379e-7,165788.9518137334,1.3647919669177274e-5,26040.70326791155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28142.684668206588,3958.991524532364,20654.505731299247,66467.25129260393,45868.202024564656,48550.36267698252,24362.169329556615,60995.4544852828,628.3936230487935,8492.950362552567,6158.97632699241,49858.88262993426,1.4028351082325735e-5,43411.698549897475,23311.33424214037,4617.743005629246,6398.890871077125,13939.537613923776,3392.3963390261642,2.3964949846300595e-5,701.1764936090707,3679.932755841345,1.9861867856333284e6
t47,306.7474379954899,0.0,1.142220139938395e-6,1.1526614685862787e-6,5.950439036925263e-7,1.0845094881574535e-6,6.478324480417613e-7,7.048401086204646e-7,2439.9999944938736,17770.20799397056,1239.5679586466463,45.990148177764,0.0,449.3006008760272,0.0,1.0881428595830055e-6,1.219167168291686e-6,3.1654659889520107e-7,295.9999985541424,7.614296312251829e-7,8.969620993927653e-7,3395.6999981340814,2104.6999981702916,2520.684339348723,403.56201189237004,0.0,1503.070428942045,0.0,9.8157537559986e-7,9.492321081788899e-7,1.01132670314642e-6,7.027377816386749e-7,5.886441777280206e-7,6.257650702683058e-7,16816.14400058278,1114.0000001447722,38.58844804196,0.0,3.185073716324843e-6,1.1721977555227203e-6,5.396984540819357e-7,664385.4658604835,4.020476656607091e-6,4.317173959698964e-6,1.3073384310914454e-6,5.830665386134843e-7,466470.54998113436,1.2364821463981524e-5,1.2022719054919485e-5,1.6885117412889409e-6,6.712195836728392e-7,150347.8755108423,1.3675291501360837e-5,22173.36563180587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33192.1690991888,3654.4000985697476,23085.480510464804,67909.52236284975,49970.61062936776,49491.926248017975,24075.235990221638,60917.55942939157,530.8707924186186,9155.638069723782,5000.386139029893,40147.56313073993,1.4385786327800821e-5,42096.091173362336,25741.014473880587,4718.566580314538,6598.111141789757,11280.89778187756,3987.573655675992,2.337960962970128e-5,656.6276178468156,3967.3559819282555,1.8199991213566791e6
t48,306.7474381264256,0.0,1.1440325977259428e-6,1.1552262553981091e-6,5.956611860178769e-7,1.0866963196396028e-6,6.481472070188577e-7,7.054901861818745e-7,2439.999994513926,17770.20799398968,1173.236828622798,45.914433617304,0.0,449.3006011627063,0.0,1.092117061156625e-6,1.2246903933586317e-6,3.169139817345596e-7,295.9999985832063,7.627668773666941e-7,8.995001523685859e-7,3395.6999981587255,2104.6999981954086,2486.7520071841604,403.325823386562,0.0,1503.0704461002376,0.0,9.804650919128005e-7,9.48000628415997e-7,1.0098551751858284e-6,7.01987174132605e-7,5.881063198598387e-7,6.252520058163268e-7,16816.14400057121,1114.0000001494257,38.581379761885,0.0,3.1696894984306927e-6,1.1702134877311859e-6,5.435552280014671e-7,555471.1728631537,3.995316755226158e-6,4.3524751314314235e-6,1.3090681792049618e-6,5.88296204840665e-7,419513.7641269166,1.240297234819594e-5,1.208106105581989e-5,1.6957864024236073e-6,6.759552139076452e-7,128302.77309393995,1.3702439750877585e-5,23022.539636825557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38705.92771969691,3761.3771508555546,28593.242261060575,69524.00853821717,51911.875203342664,52221.224869251775,22160.394110383655,62684.63103431716,502.46310459679023,14682.188217865294,5285.574872812883,34132.87358827169,1.4751795260984203e-5,34115.58611528675,25415.39015296047,4655.047334357499,6597.182588669807,11805.399659666926,4472.691902904942,2.3529218903294676e-5,745.6996708278886,4256.542620154331,1.652883251486913e6
t49,306.74743786789065,0.0,1.1451548803448435e-6,1.1571140515022532e-6,5.961089695988893e-7,1.0881211191252729e-6,6.483121519771218e-7,7.057950506418565e-7,2439.9999945359123,17770.207994013024,2272.8751834876743,45.852451378991994,0.0,449.3006011366648,0.0,1.0932414659418116e-6,1.2266594018247442e-6,3.1698430497416573e-7,295.99999860037315,7.630925956746278e-7,9.00318925277838e-7,3395.6999981810395,2104.6999982184216,2264.1202582472556,403.104752574058,0.0,1503.0704231459215,0.0,9.796322251185882e-7,9.471125686341101e-7,1.0087189941448128e-6,7.01409583332878e-7,5.87818350005216e-7,6.248282536848228e-7,16816.14400058724,1114.0000001518988,38.589426380885,0.0,3.1568584753405386e-6,1.169070690106851e-6,5.405825825976586e-7,471092.9036367259,3.9829289948885235e-6,4.379846734999312e-6,1.3100054051688526e-6,5.857877419868274e-7,390160.0716260134,1.2432326444149121e-5,1.2083181833098135e-5,1.697802739809133e-6,6.763367686919231e-7,116580.63371780205,1.3728832959193492e-5,19973.703114509848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42372.80590907923,3469.5113234462465,32006.51225922908,68528.02987885309,52311.98360718454,56262.83449862582,21040.332307674824,64833.610801485294,973.4061307123018,14727.838574689833,6092.385970743469,32881.862541117065,1.4673226635594853e-5,25538.865945139605,23647.660273588135,4238.29434637755,6506.525469073197,12409.166005676076,5154.225275602646,2.50354805551853e-5,747.9258526312034,4140.128936309334,1.5269116306307397e6
t50,306.74743793017655,0.0,1.1458211540841243e-6,1.1586026124748447e-6,5.964843298423352e-7,1.0891333203045075e-6,6.484215809737073e-7,7.059264268989674e-7,2439.999994562439,17770.207994038166,2295.857912273045,45.79020481960799,0.0,449.30060110837263,0.0,1.0918943948542332e-6,1.2255750330718023e-6,3.167944804656195e-7,295.999998598783,7.625642040281171e-7,8.997094127135627e-7,3395.6999982021766,2104.6999982391453,2147.729432619536,402.859444717818,0.0,1503.070425987747,0.0,9.792152679052172e-7,9.466429822434521e-7,1.0080013091119633e-6,7.010482771731361e-7,5.877997708301495e-7,6.246368910492234e-7,16816.144000597546,1114.0000001539818,38.598499568545,0.0,3.1469457176587295e-6,1.168695144929241e-6,5.388196504686871e-7,411479.55247776397,3.979012795839545e-6,4.4009181850972765e-6,1.3104178697650094e-6,5.845235880592467e-7,360386.13332091185,1.2455812962168045e-5,1.2030860059847808e-5,1.6950039409736243e-6,6.734845567019035e-7,104436.61058246421,1.3754042564774998e-5,20405.646276499432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44769.477944909195,3455.8712381015353,32761.394805743847,66212.38780443356,52906.98286084083,60609.81369725414,22176.41640764531,66689.53406911013,983.2489629449029,14258.735224096728,7096.77404794103,31697.90033854563,1.4411447930896223e-5,32543.519512637442,21543.36481398867,4020.417854882622,6363.999535718437,14296.204890177298,6485.18940859039,2.587529941235116e-5,699.357025573848,3877.7304211572678,1.4412829695758629e6
t51,306.7474379641143,0.0,1.1460837490686052e-6,1.1597961859034254e-6,5.967963140486594e-7,1.0897345482643699e-6,6.484209493730912e-7,7.058432885159849e-7,2439.999994589426,17770.20799405866,2051.1790504389505,45.714501842939995,0.0,449.30060106535416,0.0,1.087924649664079e-6,1.2212542296820376e-6,3.1632722097437456e-7,295.99999858626444,7.61016057927618e-7,8.975120312167509e-7,3395.699998220664,2104.6999982555362,2019.0966715300888,402.61552796307603,0.0,1503.0704279826484,0.0,9.790943295086468e-7,9.464937720956722e-7,1.0075841273491398e-6,7.008523074564288e-7,5.879116374049654e-7,6.24548599171904e-7,16816.14400060327,1114.0000001556498,38.59110692476,0.0,3.1389378403063593e-6,1.1687822538419908e-6,5.43261396780877e-7,374673.9524899752,3.976180304802163e-6,4.416151281760253e-6,1.3102245071163049e-6,5.893785195866725e-7,334339.0170983204,1.247699067668545e-5,1.1916863410637165e-5,1.6868148040921788e-6,6.746350770295513e-7,102722.70835807254,1.377832646101863e-5,17319.406739985054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6928435071086052e-11,0.0,0.0,0.0,0.0,46122.43222338273,3577.2638085951653,31822.229507822256,65783.79744989757,52970.90116537379,62301.717040017844,24761.109796384037,66172.2962664795,878.4601447808152,14671.799265945836,7280.8838595548405,34789.1531735589,1.3818486670199603e-5,42301.4527878095,20425.476527053277,3779.625210564607,6258.240730762505,15238.686823997557,6493.391630290385,2.649193394343173e-5,556.4228027035186,3157.789408329999,1.3891512817303035e6
