Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
BE0 0 CCGT,1,3641.0,3640.9873223790414,0.0009633554852013414,0.013640976443639374,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 OCGT,1,3641.0,3640.99770962478,9.489116667515474e-6,0.002299864336691826,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 biomass,1,672.0,2.460886577700145e-6,4112.0913165119155,4784.091314051029,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 coal,1,0.0,0.0,0.0005336632318504824,0.0005336632318504824,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 nuclear,1,5943.0,1.3054712218730777e-6,0.00019968308009078668,5943.000198377608,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 offwind-ac,1,1127.0,4.630088216097654e-6,1.2188352388750357e-5,1127.0000075582643,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 offwind-dc,1,1127.0,3.5359876373879687e-6,0.00015344106986712433,1127.0001499050823,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 onwind,1,2629.0,6.633309970944574e-6,6.825619200905546e-5,2629.000061622882,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 ror,1,176.0,2.2905577034641335e-6,0.0,175.99999770944228,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 solar,1,4788.0,4787.971854969818,0.0017811707398010124,0.02992620092118159,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 CCGT,2,15971.0,15970.992229353584,3.995446447152005e-6,0.00777464186285215,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 OCGT,2,15971.0,15970.997848788584,7.734229193667897e-6,0.0021589456446236,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 biomass,2,8400.0,2.4230903671714276e-6,56677.73230394934,65077.73230152625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 coal,2,23499.0,23498.999360815626,3.605537345742269e-6,0.0006427899133996107,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 lignite,2,20487.0,20486.99938779917,3.1912579119424298e-6,0.000615392087638611,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 nuclear,2,8114.0,1.3068691334853108e-6,0.006013948670599261,8114.006012641801,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 offwind-ac,2,3887.0,7.94587432864122e-6,4.264461710977596e-5,3887.000034698743,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
