Zone,1,2,3,4,5,6,7,8,9,10
t1,-1.9695571120659673e-5,-2.632507865818707e-6,-8.39488956659295e-5,-0.00011168512453386968,-2.7056882922239154e-6,-0.0003380152061426702,-3.4364794736939724e-6,-1.1116657277627943e-5,-1.1876024106754493e-5,-1.0384967803671326e-5
t2,-2.0471277834760147e-5,-2.6787678919728984e-6,-8.515491978701014e-5,-0.00011324067394508764,-2.7690424015496355e-6,-0.0003446943974671731,-3.4695806890467473e-6,-1.1535365739310315e-5,-1.1920988987304028e-5,-1.0456561135713796e-5
t3,-2.108149365209128e-5,-2.69343058067532e-6,-8.388744551880185e-5,-0.00011162339426774478,-2.846204552153557e-6,-0.0003545745702588565,-3.5403703093696395e-6,-1.1593544315310414e-5,-1.1941600731271429e-5,-1.0425129177839792e-5
t4,-2.135586280210532e-5,-2.6956120270278413e-6,-8.342334220847784e-5,-0.00011097723562700007,-2.8616062759851254e-6,-0.0003761742485360331,-3.7188818086886405e-6,-1.1694012644067835e-5,-1.182231809030612e-5,-1.0277374012903878e-5
t5,-2.0503443472888962e-5,-2.5948444540061133e-6,-7.953326354144608e-5,-0.00010601254750150747,-2.7287750131327596e-6,-0.0003946600241516913,-3.878388429076441e-6,-1.1293863127315772e-5,-1.1428490267380387e-5,-9.763317582439995e-6
t6,-1.8638243733216684e-5,-2.319358119328675e-6,-6.699337407356788e-5,-9.018122283776743e-5,-2.521432626025413e-6,-0.0003904088366161672,-3.819158437970312e-6,-9.734723862130711e-6,-1.0433386007642566e-5,-8.732434669389482e-6
t7,-1.760916190021999e-5,-2.1604041103971576e-6,-5.6844210893696515e-5,-7.72862163894226e-5,-2.447164785269888e-6,-0.0003427389530616679,-3.3826281998550306e-6,-8.2688322917759e-6,-9.540637601275749e-6,-8.23379908837365e-6
t8,-1.760643935678489e-5,-2.094494111458262e-6,-5.425773126528281e-5,-7.371376216856576e-5,-2.4251939598212284e-6,-0.0002953463012198995,-2.9567119129747325e-6,-7.548454021501814e-6,-9.09879432358546e-6,-8.059829389100557e-6
t9,-1.72663636726222e-5,-2.0725170523082057e-6,-5.374811278420103e-5,-7.300777140228989e-5,-2.4420622791352753e-6,-0.0002719893978257948,-2.753441545991005e-6,-7.230106344564815e-6,-8.979933739666053e-6,-8.026834618562952e-6
t10,-1.6902694389406677e-5,-2.0100731662907744e-6,-5.244345586060629e-5,-7.11755562002425e-5,-2.458504380272611e-6,-0.0002568945706654873,-2.624171621155091e-6,-7.109342377396029e-6,-9.00798757641702e-6,-7.917300135608184e-6
