Zone,1,2,3,4,5,6,7,8,9,10,Total
CO2_Price_1,-2267.972298387301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_2,0.0,-2270.632596420581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_3,0.0,0.0,-2169.0381512046492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_4,0.0,0.0,0.0,-2223.3660310567116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_5,0.0,0.0,0.0,0.0,-2277.0457616803487,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_6,0.0,0.0,0.0,0.0,0.0,-2384.6307816455237,0.0,0.0,0.0,0.0,0.0
CO2_Price_7,0.0,0.0,0.0,0.0,0.0,0.0,-2280.1481066561196,0.0,0.0,0.0,0.0
CO2_Price_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2315.283664383852,0.0,0.0,0.0
CO2_Price_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2056.0897901838,0.0,0.0
CO2_Price_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2178.069559563816,0.0
AnnualSum,0.0021006453842631065,0.0021272374176124526,0.0007435929983846579,0.0022334506738815093,0.0015408197544214584,0.0022227849597352793,0.002040299647866987,0.003623727011644417,0.0007263134371085678,0.0007990794116227639,0.0181579506965412
t1,2.1784224672175757e-6,2.336071544587009e-6,8.42423695458488e-7,2.434536680573683e-6,1.6791789965734695e-6,2.3328239945416335e-6,2.2271119035166875e-6,3.69118355687602e-6,8.642267097770267e-7,9.209693402094934e-7,1.9506948889331085e-5
t2,2.1769452494108173e-6,2.3365828132304607e-6,8.423135168043731e-7,2.4323560441790187e-6,1.67726321071169e-6,2.332132087141238e-6,2.2253911812649443e-6,3.69118189380566e-6,8.644608529116093e-7,9.20861700693639e-7,1.949948855015345e-5
t3,2.176217519306661e-6,2.336146348277628e-6,8.422605392202939e-7,2.431565006787866e-6,1.6768424464914682e-6,2.3314894084617597e-6,2.224438745805191e-6,3.691001428687639e-6,8.645592689595665e-7,9.208128216964143e-7,1.949533353369449e-5
t4,2.1757317886330117e-6,2.3360420838879896e-6,8.422803066487965e-7,2.433010453688489e-6,1.6757423236739767e-6,2.3308705133912277e-6,2.2255705978784023e-6,3.6915083649921924e-6,8.646553979059425e-7,9.207748479299024e-7,1.9496186678629932e-5
t5,2.1761122616261663e-6,2.3350800946608165e-6,8.425636097916632e-7,2.434063487175072e-6,1.672005348591213e-6,2.330832380452971e-6,2.227706182411345e-6,3.693822624412095e-6,8.646947397192064e-7,9.20402749843812e-7,1.9497283478684357e-5
t6,2.186003149120193e-6,2.333662768951564e-6,8.447246170474907e-7,2.4418623384257347e-6,1.6749272693401233e-6,2.331348751629142e-6,2.2401120022042405e-6,3.702836699181326e-6,8.646121626801765e-7,9.196733879714001e-7,1.9539763146551392e-5
t7,2.3227249190257156e-6,2.376582728604873e-6,8.538248704123669e-7,2.452360798701082e-6,1.7180862963502017e-6,2.480347389781852e-6,2.312482022085628e-6,3.9677499649439984e-6,8.64620508035575e-7,9.187780466600449e-7,2.026755754460134e-5
t8,4.981398153291589e-6,3.5326850818078497e-6,8.562455440641681e-7,3.234548300014919e-6,2.651235557068888e-6,6.005490131501137e-6,4.824972177960575e-6,9.375813103450781e-6,8.646896769765167e-7,9.134382102909553e-7,3.724051593642738e-5
t9,5.022139479010021e-6,3.6047716928057778e-6,8.917020959439226e-7,3.359167424391642e-6,2.7048268709542633e-6,6.050724384946419e-6,4.911706693731785e-6,9.4006876312817e-6,8.647430871903745e-7,9.708965480532147e-7,3.778136590830913e-5
t10,5.025104224074008e-6,3.6183148921331425e-6,9.144829679545596e-7,3.3938667910212844e-6,2.722953419821672e-6,6.107981180846684e-6,5.044687452576215e-6,9.390242301719563e-6,8.647344644263854e-7,1.0588188764742002e-6,3.814118657104772e-5
t11,5.039672048247788e-6,3.6441331468738336e-6,9.166824667845856e-7,3.4631964005595273e-6,2.744626902407782e-6,6.11043964710009e-6,5.051437263291417e-6,9.388223024059265e-6,8.646688960809574e-7,1.0669737919400522e-6,3.82900535873453e-5
t12,5.024229719402683e-6,3.619670696135615e-6,9.15695510642686e-7,3.3546554152428295e-6,2.7374711353977155e-6,6.1113350141535175e-6,5.052360785717725e-6,9.399873719618754e-6,8.646836607956554e-7,1.0157395431838015e-6,3.8095715200290986e-5
t13,5.039343880908649e-6,3.61457376213088e-6,9.157464715102304e-7,3.3519647521092133e-6,2.7440776136839564e-6,6.122237179923077e-6,5.05208359861005e-6,9.408598885467431e-6,8.647054006096855e-7,1.0117601966728421e-6,3.812509174162602e-5
t14,5.040737038336962e-6,3.6139470850883797e-6,9.146470112918397e-7,3.3470343001064e-6,2.7384953400955285e-6,6.101450747843844e-6,5.0302976353250564e-6,9.412664178564295e-6,8.647694601285015e-7,1.0104973368547185e-6,3.807454013363553e-5
t15,5.040939887872447e-6,3.584201402550661e-6,9.118476095057058e-7,3.280368350992844e-6,2.730826994881584e-6,6.075132222376474e-6,5.028954674890895e-6,9.420961372265143e-6,8.647777112475749e-7,1.0003064303648048e-6,3.793831665694813e-5
t16,4.858536700270554e-6,2.8914966020554717e-6,8.651428304075668e-7,2.6758025943298056e-6,2.5991291385846372e-6,6.072497959580119e-6,5.028497289103402e-6,9.43552990502005e-6,8.64707903260703e-7,9.412763810312976e-7,3.623261730364361e-5
t17,5.056750141422347e-6,3.5989311700446693e-6,9.11417529071883e-7,3.4781673530565497e-6,2.72800096734508e-6,6.102836664153224e-6,5.026762931250787e-6,9.439584773232759e-6,8.646874125153453e-7,1.0685365544320178e-6,3.8275675496524664e-5
t18,5.259000217781884e-6,3.920781368752881e-6,9.499074906341714e-7,4.243383264550929e-6,2.9083790674351585e-6,6.154596173975124e-6,5.1092507637100725e-6,9.439089960012833e-6,8.646825856315971e-7,1.1568953977356532e-6,4.0005966290220305e-5
t19,5.040105926311028e-6,3.623284324434782e-6,9.154133519065177e-7,3.328539685737106e-6,2.7118832308363216e-6,6.159295068055962e-6,5.1414894660120824e-6,9.454782657730788e-6,8.647259028668453e-7,1.0569887570085211e-6,3.8296508370899956e-5
t20,5.042119805128824e-6,3.5453678862935072e-6,8.55921625840621e-7,3.011696361812206e-6,2.7113622617918426e-6,6.147868289714151e-6,5.108493152567616e-6,9.465696200178142e-6,8.64681487628317e-7,9.155179276366663e-7,3.766872499859189e-5
t21,4.794577975094095e-6,3.1555727661848078e-6,8.54399976052264e-7,2.461544724909029e-6,2.5203959142796812e-6,5.976742926366697e-6,4.774498103469795e-6,9.428294532082134e-6,8.645756465212577e-7,9.191646607609887e-7,3.5749767225720746e-5
t22,4.789574921693654e-6,3.1105796129940483e-6,8.536451315900574e-7,2.46689806058286e-6,2.5077549826837397e-6,5.926425844503016e-6,4.4932853094336646e-6,9.435198399635778e-6,8.645631453389945e-7,9.195803646185309e-7,3.536750577307434e-5
t23,4.779950408872837e-6,3.0772512231309716e-6,8.527943196481045e-7,2.460090594929775e-6,2.521258193749964e-6,5.880882362899158e-6,4.120995021443638e-6,9.431739519527973e-6,8.647042271715331e-7,9.199543979861915e-7,3.490962026936015e-5
t24,4.755033914820175e-6,3.0257175779826796e-6,8.527449804631445e-7,2.4733842176248974e-6,2.5092336534014543e-6,5.8862978697956745e-6,2.238078015599013e-6,9.431345172308072e-6,8.647135686069975e-7,9.200449918416978e-7,3.295659396244381e-5
t25,2.1780251955772294e-6,2.3348412793717945e-6,8.429127981903831e-7,2.4388156258711222e-6,1.6766554219312203e-6,5.874719891337128e-6,2.2284486498456276e-6,3.7011595705551152e-6,8.646352075770519e-7,9.201356859202664e-7,2.306034932617694e-5
t26,2.171615599887519e-6,2.3253103831030946e-6,8.41231283729592e-7,2.426936085383449e-6,1.6683031719412172e-6,5.8720435402233065e-6,2.226075258789563e-6,3.684533498057608e-6,8.645638634649088e-7,9.203696192729131e-7,2.300098230385317e-5
t27,2.169579301290458e-6,2.3212543954713602e-6,8.414684889934939e-7,2.426917289800069e-6,1.6648748431273728e-6,4.738421088371148e-6,2.2268851324968167e-6,3.681690417504059e-6,8.645652044312281e-7,9.20330212836492e-7,2.18559863743225e-5
t28,2.1680692330069822e-6,2.3189849418126003e-6,8.421136620748192e-7,2.427604424518141e-6,1.6631124832340181e-6,2.341876068940606e-6,2.229101233057081e-6,3.6777898572136498e-6,8.647137096352651e-7,9.203078563561232e-7,1.945367346984929e-5
t29,2.1799268449141777e-6,2.3322503754056095e-6,8.453800863407789e-7,2.44203754434283e-6,1.6781902616912598e-6,2.326215994898989e-6,2.229877131832922e-6,3.68928682859315e-6,8.647898664314544e-7,9.201313817149147e-7,1.9508086316166088e-5
t30,4.709354364753588e-6,3.0522396801954636e-6,8.529742409934104e-7,2.734081287495746e-6,2.4629440333004e-6,2.3294532108747705e-6,2.2301418067006037e-6,9.388276332376915e-6,8.647402742120276e-7,9.215418675864677e-7,2.9545747098489392e-5
t31,4.794655439719552e-6,3.644720164875181e-6,9.190534241614988e-7,3.5987369775069655e-6,2.717008267094833e-6,2.3279620296694082e-6,2.2361728200338664e-6,9.427039199327525e-6,8.646316345254904e-7,1.0752793973179876e-6,3.160525935423231e-5
t32,4.861843549282777e-6,3.9743803560243055e-6,1.0215877922643891e-6,4.341182386524117e-6,2.731944791852096e-6,5.810387714131308e-6,3.8138321018793177e-6,9.441918906005434e-6,8.646252714575533e-7,1.18497334187321e-6,3.8046676211294514e-5
t33,5.111303076323442e-6,4.004636939550608e-6,1.0269538336820275e-6,4.364637130864255e-6,2.7526219364099255e-6,5.875363043592289e-6,4.2825974825348025e-6,9.449106182790115e-6,8.646257548560541e-7,1.198406810775962e-6,3.893025219137948e-5
t34,5.075577071503e-6,4.01200661477736e-6,1.0272215856347647e-6,4.364897694506809e-6,2.7661098853546458e-6,5.880508433931394e-6,4.316209288209839e-6,9.456450939119884e-6,8.646275107313231e-7,1.1998148560750512e-6,3.896342387984407e-5
t35,5.0702696076725195e-6,4.001476555430637e-6,1.0236396707534012e-6,4.363233055305518e-6,2.775818855434019e-6,5.881046454704264e-6,4.3238409000935655e-6,9.453597410670376e-6,8.64606100735933e-7,1.1995204904783952e-6,3.895704910127863e-5
t36,5.071885110559044e-6,4.001034513036853e-6,9.478183142027954e-7,4.355324450666044e-6,2.780944663654905e-6,5.881443352266607e-6,4.324934896407386e-6,9.45409768480298e-6,8.644936283602049e-7,1.1990678621169824e-6,3.88810444760738e-5
t37,5.0960905616958115e-6,3.998820641451011e-6,9.420224059294912e-7,4.356946898890244e-6,2.8011390378057598e-6,5.881006854038793e-6,4.323999615391056e-6,9.45305651908554e-6,8.645331952645023e-7,1.198968067581722e-6,3.891658379713393e-5
t38,4.8834003807350745e-6,4.000817400852833e-6,9.515010766928241e-7,4.364949246425148e-6,2.63667018445305e-6,5.873626835790279e-6,4.323579524700125e-6,9.452813065169046e-6,8.645439375735148e-7,1.200224857438302e-6,3.85521265098302e-5
t39,4.869533963037219e-6,3.999914236342797e-6,9.358781506006968e-7,4.368575064364043e-6,2.6280744595343495e-6,5.871250504173123e-6,4.320478629206647e-6,9.455379302507236e-6,8.645952153483704e-7,1.2020581634361024e-6,3.851573768855058e-5
t40,4.85734729579033e-6,3.996661145054546e-6,1.0273178046639397e-6,4.383836001727159e-6,2.630675638738882e-6,5.873321395535732e-6,4.315382694495888e-6,9.455850271336593e-6,8.646047286916772e-7,1.21141157991433e-6,3.861640855594907e-5
t41,4.881874381516211e-6,3.9943035846495535e-6,1.19973253733885e-6,4.7287879492527425e-6,2.634200161634335e-6,5.8725693756305625e-6,4.315998336787238e-6,9.45759079581351e-6,8.645026296701562e-7,1.2919983302085058e-6,3.9241558082501665e-5
t42,5.068809858814246e-6,3.9808313753437e-6,1.3111203401248568e-6,4.890077408768288e-6,2.757921883959736e-6,5.880707519614979e-6,4.301975572811695e-6,9.456538917240964e-6,8.644363044461958e-7,1.321676909784467e-6,3.983409609090913e-5
t43,5.096028270784703e-6,3.985450445410184e-6,1.035746717326371e-6,4.39550712295986e-6,2.7637461355246853e-6,5.880510834800162e-6,4.2990141143232625e-6,9.458756513489392e-6,8.645084988960733e-7,1.2145274112880939e-6,3.8993796064802786e-5
t44,4.881778437619215e-6,3.986822420801013e-6,1.0198443942281435e-6,4.354812152726186e-6,2.6337965348543573e-6,5.877444624440342e-6,4.300594994351537e-6,9.456464263558874e-6,8.645350626345931e-7,1.1899397394158054e-6,3.8566032624630065e-5
t45,4.797309937833994e-6,3.771843516766826e-6,9.263118690081625e-7,3.860701644473924e-6,2.5864395421563805e-6,5.865708065046767e-6,4.151427093955092e-6,9.405183615057102e-6,8.645036598680124e-7,1.0915249293573327e-6,3.732095387352359e-5
t46,4.798407722406524e-6,3.6978948281120473e-6,8.578572791851347e-7,3.847438531976563e-6,2.5845032955030797e-6,4.887041315546479e-6,2.8923801415856567e-6,9.422742089425876e-6,8.644262249197334e-7,9.229488697300421e-7,3.477564029839114e-5
t47,4.791049076125908e-6,3.7653371003997852e-6,8.573032659208906e-7,3.8449013541314916e-6,2.582543398352474e-6,2.3281874852744143e-6,2.2332476270438248e-6,9.422513983676388e-6,8.645244554250789e-7,9.200508483080352e-7,3.160965859465829e-5
t48,4.718747394813871e-6,3.7033000504843577e-6,8.569017323064386e-7,3.641758892506443e-6,2.5178935221928004e-6,2.3257094214539866e-6,2.226926665282368e-6,9.393217437363189e-6,8.645243816409029e-7,9.197222557397021e-7,3.116870175378406e-5
t49,2.311561674947983e-6,2.3863109007137587e-6,8.533294809399596e-7,2.464146171700316e-6,1.773957576473194e-6,2.3254092055084417e-6,2.225982247282833e-6,3.881474769196425e-6,8.646401510223264e-7,9.198322582488021e-7,2.0006644436034038e-5
t50,2.3561906742693e-6,2.3670390696944494e-6,8.526862923139029e-7,2.4617823373222114e-6,1.7838095960243326e-6,2.324940302855833e-6,2.2256698913483947e-6,3.927955245581595e-6,8.647166593741449e-7,9.198548229870377e-7,2.0084644891771206e-5
t51,2.1821016783801037e-6,2.3392731290543973e-6,8.478074573887659e-7,2.5475252447932195e-6,1.7487449551505027e-6,2.3244029815126297e-6,2.2265386839784565e-6,3.7030943165159645e-6,8.647189074578402e-7,9.200518613007775e-7,1.9704259215532654e-5
