Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
Sum,-3.4244888e6,2.9260945e6,1.5491029e6,-1.9154286e6,2.9765432e6,1.5594952e6,-4.3286065e6,0.0,545602.3,0.0,-578564.9,328397.78,-237279.48,0.0,-40788.305,0.0,111718.35,111718.35,-152695.27,-369069.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273555.7,-1.2118042e6
t1,-6516.68571054355,4753.995319769787,1269.1559727272802,5601.979095736867,4754.657533012378,2377.340219963923,-5153.102846931153,0.0,999.5415181552066,0.0,-0.7946358040169343,599.9257908464165,-229.20699693020606,0.0,670.6885954230484,0.0,249.9940406158858,249.9940406158858,-249.9952275569342,-599.995596633649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.8438619018373,9331.334974369005
t2,-5897.302092807532,4448.784950982945,1406.7173972547093,4887.4369188515875,4754.651914334951,2377.34045485542,-5153.102848334371,0.0,711.3214984144599,0.0,-1067.8847612053123,599.9560009600548,-238.53576336402892,0.0,699.9380763747872,0.0,249.99436050360407,249.99436050360407,-249.99520991030144,-599.9955442759854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.1941739048821,7699.513887043473
t3,-5243.022045054522,4130.600126233547,1496.1904558361016,1407.438714355938,4754.651606006753,2377.3405044968313,-5153.102848195503,0.0,729.9009931639721,0.0,-382.420241017252,599.9599402992321,-243.28816207925934,0.0,699.9389519001229,0.0,249.99450171920938,249.99450171920938,-249.9951817295474,-599.9955041060541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.4834146508815,5283.6697281996585
t4,-4420.020328206509,3551.2324764826208,1142.013664254578,52.706931901683674,4754.6519086269,2377.340402143791,-5153.10284816569,0.0,999.7769006864512,0.0,-0.15589102663238918,599.9607696638841,-230.79474380081462,0.0,699.9400299672645,0.0,249.99478783397439,249.99478783397439,-249.99517393458797,-599.9954899755758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.9593482021314,4482.507532487443
t5,-5219.420788779849,3898.239108822314,1212.6320394653553,4102.5874716569115,4754.654962545057,2377.3403471625697,-5153.102844327978,0.0,999.7899944543874,0.0,-0.14850318866956513,599.9596455088847,-232.16692565630535,0.0,699.9404044109581,0.0,249.99479436132373,249.99479436132373,-249.9951546674965,-599.995414210881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.2336022833251,8081.5375342012285
t6,-3826.269454700863,1975.730248115533,1685.0876737464419,6740.180722328168,4754.681391433562,2377.337029139998,-5153.102836501148,0.0,999.9846893512138,0.0,1955.572153380339,517.7290649983497,-281.9919452190068,0.0,-699.9950543493733,0.0,249.98827567314265,249.98827567314265,-249.99473863407493,-599.9949996468495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186.23540464095458,10508.695090147618
t7,-964.8285647229641,-485.7131403277608,-2736.4805339964714,6284.308357273198,4480.77071448151,-2074.009357166431,-5153.10282763201,0.0,686.3286502330939,0.0,1535.2947163671588,-599.9672042282397,363.307465725385,0.0,-699.9974331650103,0.0,0.014026912414067283,0.014026912414067283,-11.986072727255817,-10.12194277386925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-939.9956588720836,-326.16477770692404
t8,-1623.2784143350564,0.0004292897356208414,-2880.715826222242,6740.0945520159285,4754.683633802688,-2377.3420600828117,-5153.10271701051,0.0,-999.9956690406082,0.0,-1999.998996780489,-599.9982141650328,389.5019041731314,0.0,-699.9994621408299,0.0,0.0036870941385132028,0.0036870941385132028,89.57786456828978,145.12457673682593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-939.9968928911271,-5155.437917893831
t9,-2194.997626276363,6.433790167648112e-5,-2848.576070220347,6675.090645175645,4754.683486544325,-2377.3394408900144,-5153.104719724064,0.0,-999.999633131097,0.0,-1999.9996369768064,-599.9848023985941,374.98360071859395,0.0,-699.9994006296754,0.0,38.76900404803115,38.76900404803115,89.34531807015827,144.17797670613152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-939.9989783435734,-5698.181208941718
