Zone,1,2,3,4,5,6,7,8,9,10
t1,43.18299318820322,31.972076617492036,50.82171269099621,37.15669744858884,37.157120395403254,174.92845757181695,42.748059345138344,50.80272058195143,59.06421853657322,203.85584481658015
t2,37.407736443170045,27.69639655613481,50.82184772857123,32.18772341167159,32.18787339833442,174.9285002617173,37.40746822548843,43.47570044820007,59.0642173264129,203.85583511745787
t3,37.40723265231555,27.696372495713337,50.82205629538653,32.18770541357529,32.18752006509746,174.9285716665875,37.40585747164336,43.47404115992261,59.06421782619574,203.85583363979634
t4,37.40038783752272,27.696358130728647,50.82206012344943,32.187555026130305,32.181691029388,174.92861758215068,35.41949852869614,43.46561353422381,59.06421897737902,203.85583356572778
t5,37.40752202522279,27.69637130599756,50.82235744995621,32.18760179232984,32.18777604774765,174.92870141311857,35.41912481658506,43.47415190022875,59.064219167338116,203.85584229821623
t6,145.57310410049305,50.81746713529826,68.64134461047755,59.05822940139615,125.26054830632604,174.92883392158973,107.76281488911675,169.17955510229953,59.06423434581324,203.85583416313605
t7,371.88133552120803,275.3392784574811,175.4347081933818,236.9187436854255,319.9911717585358,306.5436722036387,275.3397147640093,319.99140937591966,59.06424327520344,203.85611836406503
t8,1244.5448377986115,915.3815611695517,236.91613508618812,787.6523374377944,1070.8876364946386,2436.1391999017173,2188.168093825419,1279.573991027915,59.064245378302275,203.85910047236962
t9,1236.348358418598,915.3816650927165,622.9600313227029,787.6527432510076,1063.8346998575116,2831.1559873200767,2436.1133286525464,1279.5743530592283,59.06424647909723,536.0366577362889
t10,1236.3359356623455,915.3818916256695,677.7478211306374,787.6534144549619,1063.8239322865513,5553.175610330095,4778.3272346425465,1279.5743916313884,59.06424651008371,677.7189299056506
t11,1248.360838182879,924.2862784231357,684.3428593062533,795.315747701315,1074.1709163538287,5553.179255848151,4778.327229231645,1279.5744685826642,59.064244567565275,684.335978751169
t12,1236.3340803721615,915.3817885262914,677.7482195797952,787.6528190724559,1063.822315320737,5553.173367463354,4778.327049116916,1279.5744381836164,59.06424283045624,583.1899708187975
t13,1236.333671140603,915.3817058018005,677.7491849643975,787.6529636923298,1063.8219598529492,5553.10984682804,4778.326475584406,1279.5744410286075,59.06424225079617,583.2041814305178
