Time_Index,Nuclear_1,Hydro_Res_1,Hydro_RoR_1,PV_1_0,Wind_1_0,Wind_1_1,Wind_1_2,Nuclear_2,Hydro_Res_2,Hydro_RoR_2,PV_2_0,Wind_2_0,Wind_2_1,Wind_2_2,Nuclear_3,Hydro_Res_3,Hydro_RoR_3,PV_3_0,Wind_3_0,Wind_3_1,Wind_3_2,Nuclear_4,PV_4_0,Wind_4_0,Wind_4_1,Wind_4_2,Nuclear_5,Hydro_Res_5,Hydro_RoR_5,PV_5_0,Wind_5_0,Wind_5_1,Wind_5_2,Nuclear_6,Hydro_Res_6,Hydro_RoR_6,PV_6_0,Wind_6_0,Wind_6_1,Wind_6_2,Hydro_Can,CCGT_1,CCGT_2,CCGT_3,CCGT_4,CCGT_5,CCGT_6,OCGT_F_1,OCGT_F_2,OCGT_F_3,OCGT_F_4,OCGT_F_5,OCGT_F_6,CCGT_CCS_1,CCGT_CCS_2,CCGT_CCS_3,CCGT_CCS_4,CCGT_CCS_5,CCGT_CCS_6,Wind_offshore_2,Wind_offshore_4,PHS_1,PHS_2,PHS_3,PHS_5,PHS_6,Storage_bat_1,Storage_bat_2,Storage_bat_3,Storage_bat_4,Storage_bat_5,Storage_bat_6,PV_Distr_2,PV_Distr_3,PV_Distr_4,PV_Distr_5,PV_Distr_6
1371,1,0.4213764225314752,0.6650343743300724,0.0,0.8090734133530186,0.7609068423892187,0.6241750872759937,1,0.4435019730917952,0.3708617008185642,0.0,0.8142277779703708,0.7269935207693186,0.5096228735525323,1,0.3789899699814171,0.4298308250783168,0.0,0.8238833171086124,0.7740707273506282,0.674882815207158,1,0.0,0.8132837601096762,0.8040728719424752,0.6732827899567237,1,0.4742843754338871,0.4454541121151005,0.0,0.7567368813564743,0.6411428706885387,0.4981179794345025,1,0.6888618803888737,0.4172526973744039,0.0,0.7276102707502923,0.6509580534325217,0.5042059504102265,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8490030593885269,0.8493779968219642,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1372,1,0.4213764225314752,0.6650343743300724,0.0,0.8140417269231326,0.7630700131210504,0.6340826054012174,1,0.4435019730917952,0.3708617008185642,0.0,0.8147446680730697,0.7236313153927814,0.5064440246867142,1,0.3789899699814171,0.4298308250783168,0.0,0.8182400160820057,0.7504332729442249,0.6819088496070229,1,0.0,0.8116206923411715,0.8028101971491561,0.6577829019357926,1,0.4742843754338871,0.4454541121151005,0.0,0.7573600411779775,0.6414461554359769,0.5030592477572504,1,0.6888618803888737,0.4172526973744039,0.0,0.7209719311480289,0.6350325242561372,0.4897349869541108,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8496008100486954,0.8487750266692904,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1373,1,0.4213764225314752,0.6650343743300724,0.0,0.81367564492585,0.7645947549099722,0.6406317686927854,1,0.4435019730917952,0.3708617008185642,0.0,0.8138318854319432,0.727399075926729,0.4985513209802659,1,0.3789899699814171,0.4298308250783168,0.0,0.8136041533980997,0.7518197954654144,0.6687639574141725,1,0.0,0.8104727263891444,0.7929145670836807,0.6637247108080997,1,0.4742843754338871,0.4454541121151005,0.0,0.7569416030201361,0.6275846926399482,0.4950026439812261,1,0.6888618803888737,0.4172526973744039,0.0,0.7079405726217827,0.6098144303978017,0.4623262215673599,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8497590328799689,0.8465827914539037,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1374,1,0.4213764225314752,0.6650343743300724,0.0,0.8118820595227215,0.7642770200063356,0.6240562714020417,1,0.4435019730917952,0.3708617008185642,0.0,0.8155867940166797,0.7352134202274669,0.4941907784999472,1,0.3789899699814171,0.4298308250783168,0.0,0.8129661139020274,0.7600880464323951,0.6825277246948644,1,0.0,0.7866983555873821,0.7787444590643554,0.6633873446419228,1,0.4742843754338871,0.4454541121151005,0.0,0.7616757642069792,0.6232702030980175,0.4729576659948781,1,0.6888618803888737,0.4172526973744039,0.0,0.6839685278256802,0.5797298276740719,0.4375802284974703,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8496005438103286,0.8433467911564209,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1375,1,0.4213764225314752,0.6650343743300724,0.0,0.8116376226783781,0.7612237455188451,0.6065537605379225,1,0.4435019730917952,0.3708617008185642,0.0,0.8163511922412858,0.7339554158060553,0.4848953846571698,1,0.3789899699814171,0.4298308250783168,0.0,0.8133597773582759,0.7654939588891374,0.7100461717362133,1,0.0,0.7980586549042208,0.7612260196848062,0.6010992232226936,1,0.4742843754338871,0.4454541121151005,0.0,0.762127853136058,0.6241911086785596,0.4605633478570394,1,0.6888618803888737,0.4172526973744039,0.0,0.6660149487684216,0.555739648872364,0.4080718282080817,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8475947698352582,0.8402577268410202,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1376,1,0.4213764225314752,0.6650343743300724,0.04011492119613568,0.8104052995174369,0.7563296196293029,0.5863851468330079,1,0.4435019730917952,0.3708617008185642,0.04628135980716354,0.8128832448306991,0.7251512658890849,0.4731126203458786,1,0.3789899699814171,0.4298308250783168,0.06656325210708001,0.7994913555674477,0.753483581300326,0.7177960075309101,1,0.060354633999423674,0.7485170638252373,0.7355714582479407,0.5303296555015978,1,0.4742843754338871,0.4454541121151005,0.033292455497358445,0.7675256596177874,0.6338505835090618,0.4554707347061967,1,0.6888618803888737,0.4172526973744039,0.0124546737320869,0.645606774645566,0.5378539514618658,0.3810856175110057,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8402783437400931,0.8370553471175413,1,1,1,1,1,1,1,1,1,1,1,0.030576374578509462,0.01,0.01,0.01,0.0
1377,1,0.4213764225314752,0.6650343743300724,0.2761692686820057,0.8027514198470084,0.7466747114416479,0.5785931720570029,1,0.4435019730917952,0.3708617008185642,0.3938255265902705,0.8063756156306768,0.7151534584812862,0.4571071479800002,1,0.3789899699814171,0.4298308250783168,0.4945226576369104,0.7792042299625448,0.7262350553044646,0.6995102529337226,1,0.4064191230889125,0.7459966698026301,0.7161645123005433,0.4882456255110234,1,0.4742843754338871,0.4454541121151005,0.3637955526215089,0.7635383317514941,0.6269804430964918,0.4366185414128403,1,0.6888618803888737,0.4172526973744039,0.2020824951172792,0.6270953799452407,0.5129740403909956,0.3596490220176031,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8243355153955784,0.8365529094128961,1,1,1,1,1,1,1,1,1,1,1,0.11368770868698128,0.032419194505019,0.04711022485825884,0.03539061688307454,0.01
1378,1,0.4213764225314752,0.6650343743300724,0.4105179875413696,0.7685260468088777,0.7173368650457774,0.5741577230247821,1,0.4435019730917952,0.3708617008185642,0.6313803037853666,0.7673051994578097,0.6640491131618924,0.4570450657886387,1,0.3789899699814171,0.4298308250783168,0.7141838471860759,0.7361698587588626,0.6993888721820578,0.6714226182043423,1,0.6252099336001008,0.7807925359081509,0.7013372350475169,0.5813617056229576,1,0.4742843754338871,0.4454541121151005,0.6413157526076265,0.6790334276771848,0.4885499971487235,0.32026932690174725,1,0.6888618803888737,0.4172526973744039,0.487320699600815,0.5028869709631624,0.3663165753872991,0.2731957500297472,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7926132090966691,0.8387790792730146,1,1,1,1,1,1,1,1,1,1,1,0.18169979463277589,0.05228026487907717,0.08127142236551757,0.064239839140779,0.015564474430736884
1379,1,0.4213764225314752,0.6650343743300724,0.3895162136471471,0.7455585582478972,0.7026420430552579,0.5819880298126504,1,0.4435019730917952,0.3708617008185642,0.5806671841707964,0.7371631098157106,0.6346218703529012,0.4925810921372075,1,0.3789899699814171,0.4298308250783168,0.6350355309282938,0.7121371315861775,0.6728559640831588,0.6681599472090222,1,0.5611914903265885,0.7667458577979979,0.7326592241299338,0.6512119522921125,1,0.4742843754338871,0.4454541121151005,0.6172496571311578,0.6136865914733793,0.4579079040391925,0.3411433568457559,1,0.6888618803888737,0.4172526973744039,0.4832741156628464,0.3622551271102649,0.24046051632798016,0.2748493121064489,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7118173617052189,0.8388796070304487,1,1,1,1,1,1,1,1,1,1,1,0.2313067184151419,0.06661444227648887,0.10464798256192798,0.08827085369901824,0.01811612777493289
1380,1,0.4213764225314752,0.6650343743300724,0.3650666328239834,0.7459845990376969,0.707333088896524,0.5928494634236879,1,0.4435019730917952,0.3708617008185642,0.5116240114004456,0.7344749542384668,0.6428610060361247,0.5102427810930972,1,0.3789899699814171,0.4298308250783168,0.5564815396278263,0.7062460222320042,0.6669148982146362,0.6563194239642697,1,0.5136857531475804,0.7535553094327466,0.7280068165358284,0.5736842887250401,1,0.4742843754338871,0.4454541121151005,0.5482354614274856,0.5942879876317506,0.4614369598715646,0.3810387090419721,1,0.6888618803888737,0.4172526973744039,0.4463733904906382,0.3377337830783868,0.2480240787053065,0.3195667868265953,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6516039760916225,0.8329618037751467,1,1,1,1,1,1,1,1,1,1,1,0.25557315780775125,0.07406055049688913,0.11868377362028645,0.1012702805452109,0.022347649770900296
1381,1,0.4213764225314752,0.6650343743300724,0.3812980401102704,0.7458312377342887,0.7068129058255038,0.5936275237771429,1,0.4435019730917952,0.3708617008185642,0.5166174908772521,0.7369340799908202,0.6543385316561077,0.5209322366603517,1,0.3789899699814171,0.4298308250783168,0.5586451633350855,0.7111775403842939,0.6777802567518012,0.6552606429279553,1,0.5357684632340932,0.7393872712051222,0.7148767706474637,0.559995101879394,1,0.4742843754338871,0.4454541121151005,0.5424233853630933,0.6103355191297346,0.4775806267768631,0.37678498358520174,1,0.6888618803888737,0.4172526973744039,0.457463326208255,0.3479926857655664,0.2741436644754311,0.36019773604907823,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6114690459850732,0.8302258058031814,1,1,1,1,1,1,1,1,1,1,1,0.25238603308225843,0.0739895291867786,0.12086582174967585,0.10217559408568196,0.02893127489497525
1382,1,0.4213764225314752,0.6650343743300724,0.4265077516565416,0.7503696606800072,0.7095902574617216,0.6025880136062711,1,0.4435019730917952,0.3708617008185642,0.5990571106413249,0.7400890610343116,0.6539387260192642,0.5240382829387692,1,0.3789899699814171,0.4298308250783168,0.6378238700374061,0.7182630070632563,0.6987889800376763,0.6811790649841651,1,0.5886343726067507,0.7302606368395157,0.7031737711301507,0.5389256110167582,1,0.4742843754338871,0.4454541121151005,0.6244529867965598,0.6242774612476724,0.4884172023008446,0.3813052222760628,1,0.6888618803888737,0.4172526973744039,0.5360556216200125,0.3653522992045244,0.3004497127695073,0.3881762077271647,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5927365185943648,0.8233570725706761,1,1,1,1,1,1,1,1,1,1,1,0.2254229509448894,0.06651543859282331,0.10898581841138254,0.09258987833194536,0.029795570955184363
1383,1,0.4213764225314752,0.6650343743300724,0.434123269619205,0.7495247046323765,0.7019623706279949,0.5970709536428045,1,0.4435019730917952,0.3708617008185642,0.6638080965471698,0.7456152298428061,0.6476780517925244,0.5238326069177872,1,0.3789899699814171,0.4298308250783168,0.7131185675008279,0.7294539939904986,0.7150123665014076,0.7033180728716816,1,0.60573910147708,0.7589097104460881,0.7336096185116526,0.5671033099358849,1,0.4742843754338871,0.4454541121151005,0.7092373009057598,0.6309128769721085,0.4953529773540942,0.3929443626388156,1,0.6888618803888737,0.4172526973744039,0.6157119190262355,0.3843418519276892,0.32142151826568177,0.4059301932294001,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5706995432400109,0.8174878377021179,1,1,1,1,1,1,1,1,1,1,1,0.17615898535631688,0.05238273897492611,0.08536421092685094,0.07366711225066021,0.02451111373516596
1384,1,0.4213764225314752,0.6650343743300724,0.18683324740659632,0.7351261132763255,0.6724711379725836,0.5561519798421471,1,0.4435019730917952,0.3708617008185642,0.3724170377954536,0.7443554265273078,0.6304550905486237,0.4896481556219056,1,0.3789899699814171,0.4298308250783168,0.4686224786878561,0.7320216546188864,0.7073270012647646,0.682208218692735,1,0.3837486081699076,0.7816335906469938,0.7705852013379938,0.6438134542086743,1,0.4742843754338871,0.4454541121151005,0.4803296135528907,0.6382427835227977,0.4956382119840149,0.3797478037570089,1,0.6888618803888737,0.4172526973744039,0.4445311761178239,0.3988415005997817,0.3329764493961805,0.4068246148906658,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5708570390240444,0.8205707972952977,1,1,1,1,1,1,1,1,1,1,1,0.10460546347970344,0.0326043369001815,0.051811801260107385,0.046871893880676016,0.015475688843276488
1385,1,0.4213764225314752,0.6650343743300724,0.0,0.8013671060384924,0.7430249847184447,0.6069718874269734,1,0.4435019730917952,0.3708617008185642,0.031622360814870284,0.780548858046029,0.6804911188499683,0.4919677006250578,1,0.3789899699814171,0.4298308250783168,0.05060391768003676,0.7463844956040225,0.6804408378436679,0.6316220594139406,1,0.044935252287678085,0.7773572827773847,0.7781791217290155,0.5931781736795912,1,0.4742843754338871,0.4454541121151005,0.05954575550384465,0.6991714464080719,0.5574838518566956,0.4168145817149579,1,0.6888618803888737,0.4172526973744039,0.08249248602495203,0.4802869224017125,0.4056208167096973,0.43484399213994,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6527601481511541,0.8307947157281762,1,1,1,1,1,1,1,1,1,1,1,0.015430791229833318,0.01,0.013201804528022007,0.011532962615800543,0.01
1386,1,0.4213764225314752,0.6650343743300724,0.0,0.8082048276752983,0.7548301620634916,0.6103950801154817,1,0.4435019730917952,0.3708617008185642,0.0,0.8123542911399221,0.7132322800165667,0.4864184248937738,1,0.3789899699814171,0.4298308250783168,0.0,0.8130898032111842,0.7538150692411473,0.6477042900780091,1,0.0,0.8148162617488937,0.8219689548554463,0.6339113558986984,1,0.4742843754338871,0.4454541121151005,0.0,0.7662979374042721,0.6477062162152767,0.4651427219880097,1,0.6888618803888737,0.4172526973744039,0.0,0.6192290313622502,0.5349138454700639,0.4908004263864292,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7623141428733874,0.8400994137209549,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1387,1,0.4213764225314752,0.6650343743300724,0.0,0.8056237658291182,0.7512634191315715,0.6196799513089283,1,0.4435019730917952,0.3708617008185642,0.0,0.8138957477413019,0.7087413049021373,0.4530212444196801,1,0.3789899699814171,0.4298308250783168,0.0,0.8233492237494804,0.7580396943093938,0.6656889350271404,1,0.0,0.8254608760415464,0.8308186940973171,0.7264624529022972,1,0.4742843754338871,0.4454541121151005,0.0,0.7653236732475817,0.6449220583627266,0.4346529627612309,1,0.6888618803888737,0.4172526973744039,0.0,0.6667248404001129,0.573301272162829,0.4391953516489427,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8261437571733208,0.8418346607352711,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1388,1,0.4213764225314752,0.6650343743300724,0.0,0.8002610078227559,0.7414228136855742,0.6106119492925871,1,0.4435019730917952,0.3708617008185642,0.0,0.8086925474454727,0.6872904341052539,0.4204152765637384,1,0.3789899699814171,0.4298308250783168,0.0,0.8232620122467124,0.7692598581120582,0.6859970396505279,1,0.0,0.8333283240350096,0.8347280691242395,0.7049451376817497,1,0.4742843754338871,0.4454541121151005,0.0,0.767805302324415,0.6284331753287571,0.4219291144523284,1,0.6888618803888737,0.4172526973744039,0.0,0.6654859986012631,0.5724790192520123,0.3912435043385872,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8391530024423036,0.8409916699731544,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1389,1,0.4213764225314752,0.6650343743300724,0.0,0.793578433787971,0.7266113771498672,0.5958842189199148,1,0.4435019730917952,0.3708617008185642,0.0,0.8009175552926968,0.6586878157295276,0.3961213387132648,1,0.3789899699814171,0.4298308250783168,0.0,0.8263779610252575,0.7679146270619348,0.6800852173929376,1,0.0,0.8202819091400065,0.789566470265614,0.6206244107483647,1,0.4742843754338871,0.4454541121151005,0.0,0.7585692766212448,0.5948868150036241,0.3985138370785572,1,0.6888618803888737,0.4172526973744039,0.0,0.6418480034927789,0.5448593755058602,0.35548814024948616,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8345027711576223,0.8435822307714342,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1390,1,0.4213764225314752,0.6650343743300724,0.0,0.7805639406758021,0.7123659196251273,0.5744947629080008,1,0.4435019730917952,0.3708617008185642,0.0,0.7920745745621585,0.6310771111879291,0.37661301993322943,1,0.3789899699814171,0.4298308250783168,0.0,0.8281063474825862,0.7642282667976994,0.6715701478892341,1,0.0,0.7905444472823266,0.7454229956449482,0.6013050924890089,1,0.4742843754338871,0.4454541121151005,0.0,0.7485638959697876,0.5770855137670797,0.3643178955552551,1,0.6888618803888737,0.4172526973744039,0.0,0.6037647514853126,0.4865544069479508,0.33190262811497423,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8205102746010009,0.8473399191780234,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1391,1,0.4213764225314752,0.6650343743300724,0.0,0.7726361161532103,0.7044668045897473,0.5612880472783759,1,0.4435019730917952,0.3708617008185642,0.0,0.7810133057766251,0.5965933784633148,0.3569165768650228,1,0.3789899699814171,0.4298308250783168,0.0,0.8250465422636099,0.7534415154038502,0.6410255425643869,1,0.0,0.7947202423351536,0.7483165900932092,0.6315603542612929,1,0.4742843754338871,0.4454541121151005,0.0,0.7357870631528831,0.5503823856142693,0.3283839999937905,1,0.6888618803888737,0.4172526973744039,0.0,0.5438367522700711,0.404369856795748,0.29869537520797906,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7882960365699558,0.8497761697255065,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1392,1,0.4213764225314752,0.6650343743300724,0.0,0.7670866175530741,0.6962643263710889,0.5376790725641297,1,0.4435019730917952,0.3708617008185642,0.0,0.771371220607965,0.5669088376180049,0.335522104884908,1,0.3789899699814171,0.4298308250783168,0.0,0.8216853962986814,0.7438377996139551,0.6134019866746915,1,0.0,0.8018299852259471,0.7488278513256943,0.6055303627719584,1,0.4742843754338871,0.4454541121151005,0.0,0.7243876823734932,0.5217406830332414,0.2868784464419224,1,0.6888618803888737,0.4172526973744039,0.0,0.5030733683275516,0.3392902341074989,0.27288749421467506,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7574034025222006,0.8499751685042758,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1393,1,0.4213764225314752,0.6650343743300724,0.0,0.7631455291114358,0.6826912407128443,0.5259758713330427,1,0.4435019730917952,0.3708617008185642,0.0,0.7635677925428879,0.5406947842590806,0.3222914843856953,1,0.3789899699814171,0.4298308250783168,0.0,0.8152859863448769,0.724964894090621,0.5825085244546236,1,0.0,0.7977209963584158,0.7534937223640722,0.6020679164895815,1,0.4742843754338871,0.4454541121151005,0.0,0.7162360593883771,0.4991942228690487,0.2622823801843093,1,0.6888618803888737,0.4172526973744039,0.0,0.4685574340611269,0.29478097159393635,0.2496027417911287,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8154062949323524,0.8499826710071887,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1394,1,0.4213764225314752,0.6650343743300724,0.0,0.7580074282694871,0.6727123001314662,0.5188572176482232,1,0.4435019730917952,0.3708617008185642,0.0,0.7540820459706793,0.5105046362455119,0.30426893043563497,1,0.3789899699814171,0.4298308250783168,0.0,0.8079892371255093,0.7047686935088587,0.5687018918912041,1,0.0,0.7922054120197726,0.7551678527498077,0.5920526113077875,1,0.4742843754338871,0.4454541121151005,0.0,0.7084415918505267,0.4788995600087599,0.23441281593269864,1,0.6888618803888737,0.4172526973744039,0.0,0.4534457488133103,0.27665063329753403,0.23087419637737536,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8296196869684054,0.8498030384503896,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1395,1,0.4213764225314752,0.6650343743300724,0.0,0.7528521113291493,0.6642261459906229,0.5051632433547487,1,0.4435019730917952,0.3708617008185642,0.0,0.7443210079753548,0.4820531912541959,0.2860973369242269,1,0.3789899699814171,0.4298308250783168,0.0,0.8044018543791963,0.6959743377619956,0.5676586266052488,1,0.0,0.7838575778167071,0.7350531240594799,0.5803112357002206,1,0.4742843754338871,0.4454541121151005,0.0,0.7052208585966094,0.4656811201194652,0.2098203372987017,1,0.6888618803888737,0.4172526973744039,0.0,0.4527980965653986,0.2689512283420026,0.2142206005412616,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8316777709616454,0.8498417789472863,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1396,1,0.4213764225314752,0.6650343743300724,0.0,0.7493154508161028,0.6578910612439737,0.49352090138669297,1,0.4435019730917952,0.3708617008185642,0.0,0.7342211983614304,0.4522231738364816,0.2621947563908843,1,0.3789899699814171,0.4298308250783168,0.0,0.8030817288890825,0.6996656286302905,0.5691443387639901,1,0.0,0.7773081874092851,0.7332438933752915,0.5748343869444927,1,0.4742843754338871,0.4454541121151005,0.0,0.6991397098925123,0.4523013979356415,0.1896745249893525,1,0.6888618803888737,0.4172526973744039,0.0,0.4629095619002098,0.2696851462367609,0.1941860620506526,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8441403669135379,0.849893810410268,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1397,1,0.4213764225314752,0.6650343743300724,0.0,0.7478085105542789,0.6492962900981346,0.4731629674312437,1,0.4435019730917952,0.3708617008185642,0.0,0.7290854849739088,0.42610177946019656,0.23819669910711905,1,0.3789899699814171,0.4298308250783168,0.0,0.8076507270973272,0.7073653164049367,0.5620045584226472,1,0.0,0.7710569755403269,0.7301044616246555,0.5752962488454576,1,0.4742843754338871,0.4454541121151005,0.0,0.6914078569412287,0.43748552492926296,0.17285958276098268,1,0.6888618803888737,0.4172526973744039,0.0,0.4873233373000065,0.2844928622553061,0.18375496731790208,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8404598000794685,0.8498799715401067,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1398,1,0.4213764225314752,0.6650343743300724,0.0,0.7431042456464778,0.6377403537514494,0.4629220630449094,1,0.4435019730917952,0.3708617008185642,0.0,0.7238418213263758,0.4022455491926767,0.21477866625615136,1,0.3789899699814171,0.4298308250783168,0.0,0.8109967102973517,0.7145416277777055,0.5615612191310093,1,0.0,0.7628881013763447,0.7321525680746983,0.5820731085726413,1,0.4742843754338871,0.4454541121151005,0.0,0.6841887079639495,0.4124141457841243,0.1564651883979612,1,0.6888618803888737,0.4172526973744039,0.0,0.5241956482908952,0.3093817403211777,0.17803629401351162,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8223400494050909,0.8498530278001535,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1399,1,0.4213764225314752,0.6650343743300724,0.0,0.7409140549604978,0.6261805156150974,0.4452204903559341,1,0.4435019730917952,0.3708617008185642,0.0,0.7163927114037534,0.3821055375194813,0.1947156183330261,1,0.3789899699814171,0.4298308250783168,0.0,0.8100219260106252,0.7081344170027569,0.5500828451992025,1,0.0,0.7595444171943035,0.7334020749024144,0.5590862782463755,1,0.4742843754338871,0.4454541121151005,0.0,0.6820269462136841,0.3963757292566312,0.14436849129651136,1,0.6888618803888737,0.4172526973744039,0.0,0.5685714756631697,0.3377567288461373,0.1747568172412578,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7952087533488763,0.8496582178355346,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1400,1,0.4213764225314752,0.6650343743300724,0.06644162085088659,0.7392896777365081,0.6159049231929054,0.4296993314794157,1,0.4435019730917952,0.3708617008185642,0.03702772993528464,0.7060757108582536,0.3584148337672868,0.17313289492104256,1,0.3789899699814171,0.4298308250783168,0.06732350459517568,0.806440025247197,0.7017286891381689,0.5315731894605655,1,0.03163319892116012,0.7679371959433576,0.7204935940431598,0.5409358773337563,1,0.4742843754338871,0.4454541121151005,0.018486678680853817,0.6818428226678841,0.3857891901027152,0.1407570763045418,1,0.6888618803888737,0.4172526973744039,0.01,0.6058916337426588,0.3699971959858965,0.17243308160433135,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7702737434554153,0.849226490533613,1,1,1,1,1,1,1,1,1,1,1,0.02911157857470235,0.01,0.01,0.0,0.0
1401,1,0.4213764225314752,0.6650343743300724,0.4603198668092566,0.7235361208207827,0.59071796388467,0.4091991242151014,1,0.4435019730917952,0.3708617008185642,0.27945192544929376,0.6819947651467626,0.3316443453470959,0.14761550220232006,1,0.3789899699814171,0.4298308250783168,0.472338020622135,0.7796492616418469,0.6711961250758749,0.4812354866043178,1,0.2742087906135831,0.7607589474200072,0.6863002803782562,0.5104051672168487,1,0.4742843754338871,0.4454541121151005,0.17910986097240833,0.6724431054196819,0.3689570837437863,0.1384379836138735,1,0.6888618803888737,0.4172526973744039,0.06809249181281612,0.6460471063651405,0.4102272597680701,0.1715349803383038,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7454672749871235,0.8483899195692749,1,1,1,1,1,1,1,1,1,1,1,0.10909363242013834,0.032378462651242605,0.03987697869662267,0.029342878440601964,0.0
1402,1,0.4213764225314752,0.6650343743300724,0.6470761962770859,0.5868851127137622,0.4299404791047616,0.3180948715775265,1,0.4435019730917952,0.3708617008185642,0.3891383324490265,0.5368462428863631,0.23634476097895835,0.08394473554986323,1,0.3789899699814171,0.4298308250783168,0.6429827268501779,0.6291366643188879,0.5176361061446677,0.3163047933150405,1,0.5239411113925818,0.6842587194295316,0.5756712426371537,0.3770234662229657,1,0.4742843754338871,0.4454541121151005,0.2480459870242352,0.563029323129939,0.2355935773580073,0.08458929546474778,1,0.6888618803888737,0.4172526973744039,0.13054283322730825,0.541886964971654,0.31134593131982474,0.10423984696603884,0.8229192316992139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6474505857454458,0.8469080204126977,1,1,1,1,1,1,1,1,1,1,1,0.17368307523489265,0.049961257082663406,0.07452091993833672,0.044566476700886384,0.01
