Resource,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,Total
t9,0.0,0.0,5.241318668173965e-7,1.5092736964491858e-6,3.1709777360365155e-7,4.673897561857278e-7,1.2545581225902004e-6,1.1043085262818062e-5,1.9170890203118042e-8,1.6594785780279133e-8,0.0,0.0,4.450523997576772e-7,5.022907355101427e-7,8.440333503094711e-7,0.0,1.2419209605934241e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6955097849630846e-5
t10,0.0,0.0,6.701784821327606e-7,1.8493784771541496e-6,3.9276192185516426e-7,5.403822749721965e-7,1.397344282160778e-6,1.2511420835527345e-5,1.975870203035902e-8,1.704646110712479e-8,0.0,0.0,5.198427812901869e-7,5.871306745301862e-7,9.397452168170086e-7,0.0,1.2663257584765787e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9457653367162026e-5
t11,0.0,0.0,9.217164230035065e-7,2.3651954575130586e-6,5.128590009195136e-7,6.357111893743785e-7,1.5626258975505243e-6,1.4387023309812061e-5,2.0388304567568324e-8,1.7521570588072104e-8,0.0,0.0,6.058965455897182e-7,6.895405465188408e-7,9.954104044101546e-7,0.0,1.2916692686675135e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272680534253407e-5
t12,0.0,0.0,1.4501221232859013e-6,3.2488829293141524e-6,7.343411831102753e-7,7.728923149981768e-7,1.7639942570961706e-6,1.6887432914456564e-5,2.1057252224860912e-8,1.8027499142206982e-8,0.0,0.0,6.845989457127694e-7,7.895075104717448e-7,1.1103426974734664e-6,0.0,1.3177692673482423e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7494377319959773e-5
t13,0.0,0.0,3.1755750242796875e-6,5.120151062951617e-6,1.2773662975429658e-6,9.98389703154469e-7,2.025900584643623e-6,2.0384246978503783e-5,2.175692543986801e-8,1.8550355119012584e-8,0.0,0.0,7.727479307552792e-7,9.169799221053132e-7,1.2596039838275367e-6,0.0,1.3448550702724886e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5984717319025874e-5
t14,0.0,0.0,0.00034661478942642123,1.1422940733508382e-5,4.400051878977358e-6,1.4546841140202631e-6,2.3951275339355047e-6,2.5671136381596377e-5,2.249439716103729e-8,1.9104711851701848e-8,0.0,0.0,8.828374445015895e-7,1.091939671905959e-6,1.3842994475957058e-6,0.0,1.3725201215106955e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039537313094269015
t15,0.0,0.0,0.00037861417803260677,1.7039938413135282e-5,6.316493427801233e-6,1.9355526307070362e-6,2.9803792017367286e-6,3.4569099556250654e-5,2.3247996205951448e-8,1.9676376536504003e-8,0.0,0.0,1.0339720408416867e-6,1.3584944389111099e-6,1.6361595882739834e-6,0.0,1.400808715361465e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004455411997901605
t16,0.0,0.0,0.00047966645031753674,1.6656904607398115e-5,6.194882756771559e-6,2.1333319031470404e-6,4.086816084037073e-6,5.266060072200637e-5,2.4056904950072547e-8,2.027081329202106e-8,0.0,0.0,1.263593561609839e-6,1.8284547351970954e-6,2.0070138748318483e-6,0.0,1.4296284195972807e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005665566725649737
t17,0.0,0.0,0.0007743144561636643,1.7786901714250612e-5,5.995217659769888e-6,2.3127104738167482e-6,7.054916012290546e-6,0.0001078058122935469,2.494849696408404e-8,2.0906269120230026e-8,0.0,0.0,1.6180353565698943e-6,2.4921858703971554e-6,2.5363057868683064e-6,0.0,1.4584740946664812e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009219769808382053
t18,0.0,0.0,1.744999854781377,2.0985962322723627e-5,9.310077561429539e-6,3.1045533550635514e-6,6.120370983677495e-5,0.002172365671166008,2.59035772878088e-8,2.1584485070793964e-8,0.0,0.0,2.3807647504389845e-6,3.981209782509068e-6,4.035009384515739e-6,0.0,1.4869156915530294e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7472772840967559
t19,0.0,0.0,0.20302479747176166,5.2798206021955184e-5,1.664058231211624e-5,6.510158536188079e-6,5.889143523407808e-5,0.000759492246588663,2.686542877088816e-8,2.224925839803894e-8,0.0,0.0,5.282612915153582e-6,1.2914685264429055e-5,9.252155457061875e-6,0.0,1.5075809305321418e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20394664374458776
t20,0.0,0.0,1.9782896144367158e-7,6.112627783966391e-7,1.3387819103158155e-7,2.1965905127483503e-7,7.750728270645537e-7,6.430302462515245e-6,1.9893822149993513e-8,1.7262164489517816e-8,0.0,0.0,2.267942781236524e-7,1.7288892579904956e-7,5.378488616940447e-7,0.0,1.2719060957252814e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.355411384940037e-6
t21,0.0,0.0,2.1136305117301036e-7,6.700926246785152e-7,1.4222223345714412e-7,2.450730992438538e-7,8.937538320890376e-7,7.276399366516953e-6,2.0459213818710534e-8,1.7669482816422188e-8,0.0,0.0,2.642786770719637e-7,2.086561810774567e-7,5.917140983580295e-7,0.0,1.2872610994670535e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0554554471295766e-5
t22,0.0,0.0,2.3035412794002015e-7,7.421823682198748e-7,1.55808036881305e-7,2.7424017946710734e-7,9.89138933402713e-7,7.876080603997568e-6,2.103065549079267e-8,1.80929864806197e-8,0.0,0.0,3.1415123131659647e-7,2.579862707446737e-7,6.538079309443877e-7,0.0,1.3070837332743661e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1545944162218401e-5
t23,0.0,0.0,2.5565652488698007e-7,8.363738497693997e-7,1.7328106352329803e-7,3.087749815069132e-7,1.0786515292625656e-6,8.41193107681377e-6,2.1622458111267827e-8,1.8526758660154695e-8,0.0,0.0,3.8494382722341136e-7,3.4176957426802824e-7,6.784380307414675e-7,0.0,1.3286976508810085e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2523256651276066e-5
t24,0.0,0.0,2.8973956816356875e-7,9.452886112831635e-7,1.9543467691901065e-7,3.446983456165915e-7,1.168920119265514e-6,8.930754023123502e-6,2.2221029385889014e-8,1.8979098919354148e-8,0.0,0.0,5.051385085309382e-7,5.355070746873965e-7,7.227932697119108e-7,0.0,1.3511337486177032e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3692985663093015e-5
t25,0.0,0.0,3.327253039506781e-7,1.056577084153651e-6,2.1757352541108863e-7,3.79467344983213e-7,1.251941425314051e-6,9.460792971943677e-6,2.2849485750580436e-8,1.9469407692148825e-8,0.0,0.0,5.429227199672031e-7,5.746180777633287e-7,7.749146151322434e-7,0.0,1.374086080409709e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.464759282286596e-5
t26,0.0,0.0,3.6060637971596205e-7,1.1607302228614417e-6,2.379430039316544e-7,4.1308377862647746e-7,1.3341925580069348e-6,1.0017516463743004e-5,2.3535081852984844e-8,2.0000175085679877e-8,0.0,0.0,5.789778096863478e-7,6.123721942166426e-7,7.912314100753975e-7,0.0,1.3983516180968241e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5564172593983497e-5
t27,0.0,0.0,3.8760875053364567e-7,1.258396003000225e-6,2.568087033293424e-7,4.419324553430686e-7,1.4069890743741944e-6,1.055163734814199e-5,2.423225133382683e-8,2.0546133849207364e-8,0.0,0.0,6.098321730513313e-7,6.454557207771014e-7,8.337811463134379e-7,0.0,1.4234153885650896e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645145391393302e-5
t28,0.0,0.0,4.1594605961732207e-7,1.3592801204013896e-6,2.754132559904627e-7,4.690503826932411e-7,1.4738455128859212e-6,1.1100173062582435e-5,2.4987049651086688e-8,2.113513808529005e-8,0.0,0.0,6.356616436846656e-7,6.759142502744116e-7,8.782144216722757e-7,0.0,1.4493044586799968e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7344113942125302e-5
t29,0.0,0.0,4.2672234657600785e-7,1.3605593855564677e-6,2.785739356399519e-7,4.637754259136719e-7,1.4777893072537536e-6,1.1200277980530414e-5,2.564914026694714e-8,2.1596227927830758e-8,0.0,0.0,6.30339142524378e-7,6.746961245662176e-7,8.675958387121539e-7,0.0,1.4713973523317694e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7442288828991113e-5
t30,0.0,0.0,4.248719006131706e-7,1.2961066456180745e-6,2.7011074756157986e-7,4.3990974956672996e-7,1.434141215230302e-6,1.1026397116368878e-5,2.6279419402053987e-8,2.2009446141279575e-8,0.0,0.0,6.013456569215453e-7,6.4887130710212e-7,8.778612971794463e-7,0.0,1.4921327353231602e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.708282582905841e-5
t31,0.0,0.0,4.1373138572873726e-7,1.2575200396387655e-6,2.5380405894204803e-7,4.0579341144613715e-7,1.3604511585321036e-6,1.0812257493617981e-5,2.694101963561274e-8,2.2418601326565922e-8,0.0,0.0,5.594033962718575e-7,6.080312688330036e-7,8.689728020515198e-7,0.0,1.5133129603799713e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6604457765628133e-5
t32,0.0,0.0,4.523740626057507e-7,1.3524253540055237e-6,2.7562515565699733e-7,4.312777679978747e-7,1.4376736002856752e-6,1.1635912967766717e-5,2.809474505400449e-8,2.325529432445761e-8,0.0,0.0,6.016862769849137e-7,6.538575977578781e-7,8.924969359407384e-7,0.0,1.5476995814183853e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7800156754194713e-5
t33,0.0,0.0,4.960572430484953e-7,1.457272512911987e-6,2.9852638526067955e-7,4.540127211021297e-7,1.5084579151709503e-6,1.2545819998156876e-5,2.9363854097061913e-8,2.4155883848209946e-8,0.0,0.0,6.448611514247616e-7,7.019706628339549e-7,9.488634636810611e-7,0.0,1.584918722289655e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9125210978759064e-5
t34,0.0,0.0,5.477385128969747e-7,1.5762006568616503e-6,3.2423470390962646e-7,4.7525602667787165e-7,1.577400011533743e-6,1.3554988951024794e-5,3.073392245006898e-8,2.5079151590342062e-8,0.0,0.0,6.953235416082483e-7,7.570658803625297e-7,9.854892379977357e-7,0.0,1.6244061596587248e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0565754658510172e-5
t35,0.0,0.0,6.140797363524531e-7,1.7164581256370023e-6,3.529676405355497e-7,4.958422120647083e-7,1.6444667259446776e-6,1.4723778761226012e-5,3.226405035268744e-8,2.608984349830721e-8,0.0,0.0,7.538672202422247e-7,8.189487120267099e-7,1.010862657970424e-6,0.0,1.6657960570998187e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2206283646421757e-5
t36,0.0,0.0,7.003925472029005e-7,1.8910772714511867e-6,3.8643408485790927e-7,5.175670812377967e-7,1.7131310113486296e-6,1.6094549659105563e-5,3.398429882271222e-8,2.717787851094457e-8,0.0,0.0,8.243343732104679e-7,8.919478737514277e-7,1.0765211849862525e-6,0.0,1.7091639703320228e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4174208904189113e-5
t37,0.0,0.0,8.164086938493811e-7,2.123283539871277e-6,4.3834534097777263e-7,5.54606020143496e-7,1.7871910203885476e-6,1.776107644896766e-5,3.584710838449936e-8,2.8352958102514004e-8,0.0,0.0,9.132572496894753e-7,9.825022368150346e-7,1.1176993899840394e-6,0.0,1.754469640220401e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6576114703575903e-5
t38,0.0,0.0,9.839429251336978e-7,2.4583859372757416e-6,5.14832518845624e-7,6.054433238135651e-7,1.8703158990415227e-6,1.986291067515961e-5,3.789832333078363e-8,2.960838330557281e-8,0.0,0.0,1.0256752366577017e-6,1.102952202652261e-6,1.1555077387810293e-6,0.0,1.8020701610066514e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9665493865607177e-5
t39,0.0,0.0,1.2487452946640617e-6,2.9875754087613095e-6,6.513963200339682e-7,6.791371860520694e-7,2.0181395758712643e-6,2.267503608263432e-5,4.017833322726069e-8,3.095541192473278e-8,0.0,0.0,1.184995394441602e-6,1.2737116553905722e-6,1.239549598426403e-6,0.0,1.851758853836715e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.404793784996593e-5
t40,0.0,0.0,1.737103801306971e-6,3.96232165931404e-6,9.341642192684355e-7,7.983381251034295e-7,2.286075369204323e-6,2.7330783116975487e-5,4.272894536266273e-8,3.249903608443778e-8,0.0,0.0,1.4315159612796623e-6,1.5861200226450875e-6,1.3857540185643033e-6,0.0,1.9032256705354673e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1546436531814194e-5
t41,0.0,0.0,3.025595200493854e-6,7.143199879076202e-6,1.9277099029725708e-6,1.040389645021072e-6,2.7300860166109018e-6,3.690380501726347e-5,4.544852092497252e-8,3.433066621089344e-8,0.0,0.0,1.845596795036096e-6,2.4891440246432208e-6,1.511128520922661e-6,0.0,1.9543032881449678e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.871597722205737e-5
t42,0.0,0.0,3.7551434095420275e-5,3.854500136079238e-5,3.0449197410816222e-5,2.139132739820623e-6,4.771247233922558e-6,6.526855602596336e-5,4.832195430705462e-8,3.628149249547902e-8,0.0,0.0,3.582052091790469e-6,5.524867750908955e-6,1.8579841342303617e-6,0.0,2.000211592056417e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001897940784063883
t43,0.0,0.0,2.82779307196925e-6,6.7586518369832074e-6,2.1517715621536232e-6,1.178051715374534e-6,2.883131851665896e-6,3.508076046910618e-5,4.8572095683688804e-8,3.621718398422476e-8,0.0,0.0,1.953355744099285e-6,3.238263170682799e-6,1.5713412605722223e-6,0.0,2.0151151621794702e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.774806111389671e-5
t44,0.0,0.0,2.3460215465948264e-6,4.261172880319259e-6,1.007890448954717e-6,9.13348647202749e-7,2.328030487399822e-6,2.584648896245738e-5,4.7776129111686226e-8,3.636427410326128e-8,0.0,0.0,1.3284705876007761e-6,1.7769691917769556e-6,1.3332584244296684e-6,0.0,2.011920930173707e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.124591078925284e-5
t45,0.0,0.0,1.9660132678945886e-6,3.5275626021469293e-6,8.669999763823965e-7,7.786237915278392e-7,2.1504554011086518e-6,2.2138977463669965e-5,4.6854640047755436e-8,3.627173842152098e-8,0.0,0.0,1.0501201355680264e-6,1.37634981688631e-6,1.290547991987063e-6,0.0,1.9996417169736257e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.524877324281078e-5
t46,0.0,0.0,1.6522773869825935e-6,3.1802579478104063e-6,7.379556235902937e-7,6.859818090925242e-7,2.039893577292351e-6,2.065155638848751e-5,4.5893028697001973e-8,3.6063875545056445e-8,0.0,0.0,8.82345808652686e-7,1.1484554755708859e-6,1.235023014820993e-6,0.0,1.9848003029790597e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2315551939572095e-5
t47,0.0,0.0,1.4175379869071832e-6,2.851785848087162e-6,6.352027083019259e-7,6.553456289391459e-7,1.9284707040557495e-6,1.973459742192514e-5,4.491399359059715e-8,3.5759085888555005e-8,0.0,0.0,7.683547448671492e-7,9.875746586977528e-7,1.156157733376075e-6,0.0,1.9688838250399675e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0235389352886836e-5
t48,0.0,0.0,1.2374842528794845e-6,2.570107705510436e-6,5.550224241501726e-7,6.295636714804224e-7,1.8231854212525222e-6,1.8731557596020572e-5,4.393371480110698e-8,3.5376133962663696e-8,0.0,0.0,6.808185740235669e-7,8.570295680317105e-7,1.125103758645157e-6,0.0,1.9526304352970067e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8308709125110785e-5
t49,0.0,0.0,1.0886794875211485e-6,2.333137596901976e-6,4.92498775356516e-7,6.008641468906492e-7,1.724166743173735e-6,1.7806858915957318e-5,4.2939599738842475e-8,3.497358413864237e-8,0.0,0.0,6.125924465584844e-7,7.583066721567634e-7,1.0970557532778954e-6,0.0,1.9360131469468297e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.661143385314144e-5
t50,0.0,0.0,9.597884042269665e-7,2.118118689274069e-6,4.3436926477063547e-7,5.66172140104928e-7,1.6246017609843028e-6,1.6841939684292154e-5,4.1933809445878314e-8,3.4497042799857634e-8,0.0,0.0,5.567193481295609e-7,6.856327975394727e-7,1.0243126218397724e-6,0.0,1.9217577762677037e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4907303141170275e-5
t51,0.0,0.0,1.0248530901818317e-6,2.2490143296261113e-6,4.64769379547953e-7,5.896631373906713e-7,1.68341305847119e-6,1.724490194172547e-5,4.2508432084348055e-8,3.490842830921094e-8,0.0,0.0,5.964283597337323e-7,7.274222907987226e-7,1.0636116238075466e-6,0.0,1.9314618604795714e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5740808690281583e-5
t52,0.0,0.0,1.1017991922101571e-6,2.398152965794809e-6,5.020801068918454e-7,6.128742792343715e-7,1.7435474084166965e-6,1.7726059436993216e-5,4.3127804009755223e-8,3.532812127760966e-8,0.0,0.0,6.391436165013793e-7,7.691100961488253e-7,1.1075446029882132e-6,0.0,1.9439080479417867e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6698206710946297e-5
