Resource,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AnnualSum,2.0803601213087607e7,0.0,4.476328939566139e6,188.1427446564773,4.693227861942078e7,43.87448354954769,30.598175292572474,70.7222685374222,2.5668728946807796e8,1.8283551831732348e7,473817.06427601905,2.1403085888747368e7,72.70720859325615,105.13937504461612,23.97606983177309,1.2286178664910826e8,49.40145287030661,22.397038306236144,9.392392965601141,36.16679801041887,3.933129047198676e8,2.1089109734448934e8,44.134609560717934,32.5096191425713,31.87734084539566,12.548627377856121,129.46892170919824,743.5661702979583,2.658372805220722e8,674.1304062363884,4.596698292492612e7,20.149638075147426,17.00152910475978
Capacity,11123.215,6261.984,26218.319107135256,0.3854454493184676,29471.766302543976,4.113043873346214,24933.769941077884,1.291666998154028,33632.28797496979,2227.999635311311,249.895,8502.199720290293,0.01364231824473128,0.026728903841648777,0.010362070558602885,83977.53352576718,0.0076827784485553555,0.011173201346391628,0.0056622378489721605,0.01620087481435924,139569.0541120875,75803.88740806964,0.01941187500763738,0.015030464192183068,0.015204202342336506,0.008778907164238386,0.061455510795647664,0.3329861563393671,95535.09616750375,0.28895996010330494,18969.01250219611,0.01160135683804344,0.010083525082533063
CapacityFactor,0.2135030493547708,0.0,0.019490053965713863,0.0,0.18178639167557611,0.0012177119531258038,1.4008881902942048e-7,0.006250309358160934,0.8712521139174505,0.9367880577859116,0.21644573107738121,0.28736970727744293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32169547684583466,0.3175869603003369,0.0,0.0,0.0,0.0,0.0,0.0,0.3176499814013584,0.0,0.27662865841892925,0.0,0.0
