Resource,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,Total
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002379584149821312,0.0,0.0,0.0,0.0,0.0,0.0013028336142589464,0.0010717588752176305,0.0013516469567565609,0.0018631515122251585,0.0018606193189043552,0.0015034979014515969,0.0012587794438022092,0.0014591763430188177,0.000749974703089587,0.0016755707649688777,0.0018933678558890887,0.0019069859845330939,0.00199666638234703,0.0019226876866014209,0.0010870097092576976,0.00096821517454985,0.026251526376693236
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024304015632878873,0.0,0.0,0.0,0.0,0.0,0.0011398589167000497,0.0008765349493121957,0.001155491000917822,0.0019134851027047262,0.0019097541662631556,0.001333939205571317,0.001113728593138577,0.0014689586928673818,0.000753190917967851,0.0017189313671657647,0.00192872234923816,0.0019807442440651357,0.00206449496104057,0.0019557196892492357,0.0011415931051350654,0.0009174235163188034,0.0258029723409437
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024160029272479733,0.0,0.0,0.0,0.0,0.0,0.0006257551825443271,0.00030916538257381814,0.0005888670986354835,0.0016256228263955563,0.0016237077943515033,0.0005913386061470458,0.00044576046030824477,0.0010960971684539139,0.0007962761559633944,0.0014883866014342648,0.001643275807263464,0.0016950477656791918,0.0017145366010988955,0.0016494635847266181,0.000954285396361563,0.0009357863598602957,0.020199375719045554
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.694140086935477e-5,0.0,0.0,0.0,0.0,0.0,3.8252191817889764e-5,4.326849896537698e-6,2.607871648722498e-5,6.441936056944542e-5,6.415130928871804e-5,1.1700210228413511e-5,9.73720657816748e-6,5.762744811049173e-5,6.196548215659263e-5,6.52932750282182e-5,6.468253898022497e-5,6.441450386773795e-5,6.452710840396114e-5,6.377835143211996e-5,6.283000777508943e-5,6.264359928677323e-5,0.0008833695607769608
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007492445869750177,0.0014808773666039662,0.0016487747665476643,0.0016514562157681212,0.0016302751775685576,0.0016330210582964355,0.0006165353962172106,0.0011354195014538224,0.010545604069430795
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00070807429545955,0.0014291847919444232,0.001657328937647383,0.0016498988261446357,0.0016198251276410003,0.0016406417280450114,0.000541910522689188,0.0011696528726098734,0.010416517102181066
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007655607906410801,0.0014145574442312753,0.0016637587756038047,0.0016495733289048076,0.0016304495949963083,0.0016565454370720545,0.000566814631094468,0.001182304688969636,0.010529564691513435
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008273947523369774,0.0014307225005442854,0.0016690231197206001,0.0016604780612397008,0.0016402272346778546,0.0016800709399831248,0.0006593350416113856,0.0011712515234046615,0.01073850317351859
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008313571915800106,0.0014317494770974982,0.001648558252124517,0.0016613897023489699,0.0016346639915360561,0.0016767712440923788,0.0008027418000465191,0.001111032996357484,0.010798264655183434
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008118072720603867,0.0016690217708017017,0.0018877390268241534,0.0019121526420349255,0.0018721270371017673,0.0019218211700717802,0.0010062747146918965,0.0010719166690150868,0.0121528603026017
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007958621619937965,0.0016698892373862122,0.0018552074857181716,0.0018926872799056582,0.0018509139481858727,0.0018813510732798022,0.0011078062971013169,0.001009754528158594,0.012063472011729425
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007769079286306228,0.0016889689828221682,0.001828944812872213,0.001860521522758063,0.0018331841261478854,0.0018508174925955245,0.0011677126689536507,0.0010237377945789294,0.012030795329359056
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006487190843889735,0.0037293135237359103,0.015092023162143711,0.0175942513596965,0.015241233694986228,0.016625051084702136,0.0011630084339275901,0.0009631649065321895,0.07105676525011324
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000993366632535242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65389616559773e-5,2.9705553697431886e-5,0.0,0.0006333857224111129,0.004215588445412031,0.013473343203250193,0.014833144938165788,0.013530122431431701,0.014307709292552317,0.0012388113870145318,0.0011502944312988027,0.06450201099942512
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531295960515763,0.0,0.0,0.0,0.0,0.0,0.00016002067455400426,0.0002832704278529568,0.00039353212341401754,0.019595407849919866,0.019392094788145187,0.0008621441270503741,0.0005618952304912827,0.00027268382358829947,0.0006484237167475315,0.0038748283270832722,0.013452373949317586,0.015308552210626658,0.01349216502550546,0.014455432197792106,0.0012555136317669129,0.001132165137607357,0.15827009929303917
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.1847542358416,0.0,0.0,0.0,0.0,0.0,0.0009755021789168599,0.0013457760829563388,0.0023938383758194967,903.2191156967801,889.9818771587197,0.005671613239027946,0.0026315761864706202,0.0017539995347197702,0.0008861714629917854,0.004066385538282858,0.03835994858504452,1082.3329769007614,0.07660567579562363,810.8957038685012,0.0010490276554788692,0.0024502351872752095,4484.752617610427
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.147849468843,0.0,0.0,0.0,0.0,0.0,0.0015137792899393584,0.0017449289793561385,0.0037158928476285153,1562.1799346166736,1653.2667189894964,0.007365222356597001,0.0037970216222904495,0.003300049015193203,0.00030968091457652877,0.002461695752376471,0.02004552817319652,2064.5920234313962,0.03454800577204994,1143.3083472123953,0.000684166008274088,0.0019935321656150847,7550.576353221701
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.1358926571738,0.0,0.0,0.0,0.0,0.0,0.002127065443813223,0.0018318418353634805,0.004413731548689186,2357.344672621344,2327.1295313632145,0.007988609386656138,0.004690806506641777,0.004466640075067955,0.000447574912685515,0.003203673822023141,0.028509413017832892,2773.929754611083,0.0257363591156232,1370.1632803555412,0.0007867084957379235,0.0013875034859748563,10223.788721536
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.2266711949974,0.0,0.0,0.0,0.0,0.0,0.002741792086274583,0.0018665109186083353,0.005008498489782909,3006.199858917913,2939.0928430866115,0.008221511852866686,0.005187849907139842,0.0053244683176524536,0.0005004136511979604,0.0035569999588366636,0.037249308339497675,3196.0308769747135,0.02027281533077871,1558.2425159416134,0.0009958987004228595,0.001114350348033356,12241.884806533752
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.8451389858774,0.0,0.0,0.0,0.0,0.0,0.003212674544249637,0.0019820140492710476,0.005340048541496946,3541.0968684365653,3435.6145418520973,0.008391792315498333,0.005370844478443054,0.005709224639560809,0.0004728947125175174,0.00376145946153106,0.04097669046951799,3539.2357140413515,0.016595033738859847,1688.077947915086,0.0011699624794263654,0.0012009310295083369,13846.964394801438
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746.1243369657113,0.0,0.0,0.0,0.0,0.0,0.003628923036034474,0.001971241409311625,0.00559169148280764,4182.702614304173,4029.2201358479797,0.008502119679246347,0.006104945590677566,0.0058721882345847895,0.0004895638556477263,0.003724070442694004,0.03739415687629961,3949.2891552464644,0.014251252329807822,1790.7782500767871,0.0012268800813179737,0.0011166988798166151,15698.204366173013
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.6165829132551,0.0,0.0,0.0,0.0,0.0,0.0039792841494534015,0.0019040555383222583,0.00581872448052081,4569.982781470157,4377.120989683295,0.008696220349778907,0.006471310376566482,0.006104103362336409,0.0007165236097479125,0.00464224406807856,0.03648708398125985,4388.122935755549,0.010906648324071084,1896.4572604737332,0.0012718990383107738,0.0011066546766724515,17052.38865504794
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789.1180416408733,0.0,0.0,0.0,0.0,0.0,0.003906537433053347,0.0017401679814638186,0.00587304062347984,4411.831029432593,4224.435236536861,0.008675626460277962,0.006472184652270984,0.006036665270056911,0.0005806034512946319,0.006575024912744032,0.041104999324219,4249.427888405517,0.007852790754200915,1939.2456210302453,0.001276058972040926,0.0011726292565976903,16614.14908337518
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.9339629906672,0.0,0.0,0.0,0.0,0.0,0.003619290406205139,0.001396855345503449,0.004925147008618361,4015.088690028264,3844.1545449910627,0.008273188141232889,0.006101036118861069,0.005427755445449227,0.000642007692877112,0.009537537694638734,0.04652855803211017,3898.3665515853936,0.007314367464953626,1955.556687098876,0.0012656729607255757,0.0010364281432954868,15390.196504538719
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.069207720166,0.0,0.0,0.0,0.0,0.0,0.0032393391385554388,0.0010406863706890488,0.003884543199632059,2762.290711255031,2616.8405835103113,0.00715984399018918,0.005039015629054986,0.005065255073670319,0.0006655497289603091,0.009790375072493196,0.058706538122467844,2944.900726376116,0.008224148807264041,1673.7965312522256,0.001438156867292078,0.0012158221781462045,11420.003229388029
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410.1953001040579,0.0,0.0,0.0,0.0,0.0,0.0029924794154752143,0.0006694078669524709,0.0030675940334421725,2782.5056747586204,2623.1479572067838,0.005468472168565301,0.0039270831824610285,0.005152793337060393,0.0008170308108709418,0.009730375298395773,0.08450578304130026,2999.490572572533,0.017223686330610503,1846.1652394027533,0.0018919615536554788,0.0014067972072707258,11661.641597508995
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004969181843534898,0.0,0.0,0.0,0.0,0.0,0.00035697509186636764,0.0001522454567448209,0.00033958528609982644,0.000412841429351829,0.0004122608770558145,0.00035727774474462754,0.0003427117925652451,0.00038434571523395834,0.0003285250875893868,0.0004213858769222707,0.0004113792019316831,0.0004192703345324844,0.0004309441318458146,0.0004135407543799374,0.0003800742996361668,0.00035060670574421507,0.006410887970597938
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009173457203246471,0.0,0.0,0.0,0.0,0.0,0.00011094562734302647,3.253800552902381e-6,4.710529363534777e-5,0.00042284744358767057,0.000421436124270258,2.632452667318403e-5,2.8286519070995875e-5,0.00023593058280257635,0.00033295931251456834,0.0004188673758133872,0.00041587924052791103,0.0004234970474499278,0.0004232986931706484,0.0004176274178462336,0.00039074970225538245,0.0003497298552527575,0.005386084283091425
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003418752107480138,0.0004220455883282778,0.00041170645564175823,0.00041773908742470667,0.00041573970001833327,0.00041078206595557276,0.00038633199426118484,0.00035626686815570666,0.003162486970533554
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000359129002849502,0.0004205402074345943,0.00041081270156943794,0.0004149713058723137,0.00041281767482546916,0.00041116173542832257,0.00038553913041268137,0.00036347842426219393,0.003178450182654515
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036367799120564466,0.0004233026304875723,0.0004119153500669187,0.00041512327879900113,0.0004139799701039226,0.00041431861154705985,0.000385905626800802,0.0003688016796295759,0.003197025138640497
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003577512790515825,0.00042690238752707277,0.00041179078114378376,0.0004158550364081748,0.00041461196392555966,0.0004149440737819532,0.0003866235644909635,0.0003716020606148772,0.0032000811469439674
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003542161632864747,0.0004264072772121666,0.00041262754606202767,0.00041694713581819087,0.00041445050904706515,0.000415057955251541,0.0003876800489281372,0.0003733396056323371,0.0032007262412379403
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003556237973785718,0.0004153141122686943,0.00040699485860690165,0.0004104956751689315,0.00040849252824540216,0.0004082246741745621,0.0003825868679703248,0.00036917703543259614,0.0031569095492459845
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005499707228453507,0.0006896337868742934,0.0006812539124227412,0.0006936756690265611,0.0006829210886006576,0.000684067312249681,0.0006099577354740735,0.0005789805397188848,0.005170460767212243
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005588754210964315,0.0006932986962102858,0.0006810528657092418,0.0006943711996427737,0.0006821145362108372,0.0006869602184451651,0.0006110043583867145,0.0005817793639033503,0.0051894566596048
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005577173584588799,0.0006976763668266155,0.0006799973482251587,0.0006940251332707703,0.0006813698894873876,0.0006861934143671533,0.0006093125381867919,0.0005868759384414519,0.005193167987264209
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002393162836035856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001461470826743723,4.353852353245574e-5,0.0,0.0005313861634118709,0.0006905556789938705,0.0006772133158625127,0.0006922570537426509,0.0006754410805959732,0.0006817210996814538,0.0005957783958716557,0.0005704116943671816,0.007697612924769853
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008369133738597156,0.0,0.0,0.0,0.0,0.0,0.00023109699391920982,0.0002488966422686023,0.0003784124403245529,0.0005753383047704119,0.0006056311581232876,0.0005198289034855745,0.0004674183113029086,0.0003776316110668705,0.00048265184933048546,0.0005791854638514046,0.0005717183245213808,0.0005801025035907514,0.0005728656307603108,0.0005770006264356198,0.0005199100864882698,0.0005072045114578273,0.008631806735557183
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007720653770775243,0.0,0.0,0.0,0.0,0.0,0.0005448192643725245,0.0005195338761702934,0.0006055993410388994,0.0006786768644815311,0.0006765319631085731,0.0006534342979215742,0.0006243898589011285,0.0006104744868837813,0.0005206667476323023,0.0006916944981536326,0.0006821312874243229,0.0007000500700087287,0.0006794581711338232,0.0006965533902985044,0.000551248244665634,0.000568925370667237,0.010776253109940015
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007694357409491204,0.0,0.0,0.0,0.0,0.0,0.000600454391649601,0.000563140294962146,0.0006385669246273089,0.0006901905871927738,0.0006884399772388861,0.0006719799434788676,0.0006411503575106964,0.0006404538586844838,0.0003838639252725798,0.0007030746997270035,0.0007027978528132001,0.0007540375572716584,0.0007094631484320657,0.0007142232252590475,0.0004907958903828495,0.0004399446144821191,0.010802012989934408
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007554921949122217,0.0,0.0,0.0,0.0,0.0,0.0006199454763690364,0.0005682508719247184,0.0006495152067947044,0.0006921083404449746,0.0006906850685481913,0.0006766808160697281,0.0006453804672825764,0.0006474613469462046,0.0004027112302033848,0.0007104252613144603,0.0007036909648067968,0.0007584787581436103,0.0007174914787212577,0.0007094146085364628,0.0004647040474474644,0.0004408572648740008,0.010853293403339794
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007524926095356932,0.0,0.0,0.0,0.0,0.0,0.0006205795426243053,0.0005546369992929429,0.0006535639341298353,0.0006897519779158756,0.0006884829344926402,0.0006745018689392722,0.0006444244026129024,0.0006417386220439122,0.0004209822046847601,0.0007079480353620916,0.0007015386827056713,0.0007427611017192248,0.000714045406449676,0.0007101231512933737,0.0004797413527587067,0.0004701254231869582,0.01086743824974784
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007484848729291116,0.0,0.0,0.0,0.0,0.0,0.0006216106624747373,0.0005536030769728631,0.0006541014518577776,0.0006860911526018754,0.0006851128564449027,0.0006702655749601244,0.0006414675866488733,0.0006403020528771113,0.00041758177711404996,0.0007047427858528389,0.0007002748389006164,0.0007247936664498411,0.000715210283128237,0.0007081244430082734,0.0004819431660399308,0.0004832060930669464,0.01083691634132811
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007479413998225937,0.0,0.0,0.0,0.0,0.0,0.0006226024926035776,0.0005448657608110238,0.0006511420659096063,0.0006821866554673761,0.0006817635003244504,0.0006655661921029371,0.0006396729303588741,0.0006364848881290613,0.00040839675341162616,0.0006955367407627117,0.0006952862996817272,0.0007144709197746124,0.000711967162003585,0.0007031599598121829,0.000461354069580794,0.0005037473049529879,0.01076614509550973
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007477305889551644,0.0,0.0,0.0,0.0,0.0,0.0006240124533480849,0.0005356868078989652,0.0006473679609744192,0.0006798029207857326,0.0006796355155529454,0.0006622436675497584,0.0006386035539980833,0.0006366668480122708,0.0004002424948144551,0.0006983457412861674,0.0006966937226764169,0.0007003033606451936,0.0007079611090463345,0.0007015159653747105,0.00045424671899667226,0.0005308091914741735,0.010741868621389549
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007500513365812367,0.0,0.0,0.0,0.0,0.0,0.0006218863440495444,0.0005096536316794784,0.0006394830344105453,0.0006773133063688874,0.0006770949476049282,0.0006582142189059791,0.0006369573071591215,0.0006378911247165164,0.0004422929704073328,0.0006985727311710765,0.0007031408937500441,0.0006920930463820696,0.0007056468901690677,0.0006985535010244348,0.00046090382985701267,0.000564027549565603,0.01077377666380288
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007597391659146524,0.0,0.0,0.0,0.0,0.0,0.000610170966147466,0.00044002398309760126,0.000627665520055878,0.000674216469633393,0.0006739448508596979,0.0006515627482209987,0.0006316838616323619,0.0006318361297060638,0.0004879337300198439,0.000685026532661618,0.0006905575444101086,0.0006899951404193416,0.0007015895808497041,0.0006989960729697486,0.0004451420745577744,0.000580477876087962,0.010680562247244214
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003194996879756218,0.0,0.0,0.0,0.0,0.0,0.0002769471828035566,0.0002183237108336455,0.0002812093117453606,0.0002939828045782633,0.00029421731596812606,0.0002890998888407121,0.0002841363177551442,0.0002841140084738382,0.0002623916015500427,0.00029643580500201064,0.000296802107642713,0.0002991201836266555,0.00029974763415809014,0.00029803648340021027,0.0002443627654132134,0.0002724076365963977,0.004810834446363601
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003262542350057629,0.0,0.0,0.0,0.0,0.0,0.00026803358076198883,0.00018646953314423002,0.0002759648941385636,0.00029520851239794865,0.00029658178391400725,0.0002883003265746059,0.0002821637234658673,0.00028229415978780516,0.000268497778476057,0.0002982109953689159,0.0002965395356383932,0.0003041752861463465,0.0003029611171602997,0.0002998693544213893,0.00024458766720950585,0.0002690227921948829,0.00478513527580657
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003624582291195111,0.0,0.0,0.0,0.0,0.0,0.00023138566490970235,9.206614296920936e-5,0.00024446653157821053,0.00029483176331268623,0.00029623900627484545,0.00026244316697189877,0.0002565099395905163,0.00026918241905017366,0.00026859596322165776,0.00029652747570573304,0.0002958633655536086,0.00030508054260280915,0.00030236544327660875,0.00030033877737878356,0.00024030298908982715,0.00025817399819256723,0.004576831418798348
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030715936745195904,0.0,0.0,0.0,0.0,0.0,4.7041595352946506e-5,0.0,3.4472634891812386e-5,0.00017187224057124695,0.00016890752885956317,1.7887823817078093e-5,2.5665718463731683e-5,0.00011363359117755534,0.00015948533964227048,0.00016940488790643735,0.00016808861087119764,0.0001713508099783212,0.00017052844232651188,0.0001699383929008036,0.00015480688326141578,0.0001555380979261613,0.002205781965399012
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020471953478131116,0.00022177759682927636,0.00022062216353116448,0.00022450051619671285,0.00022289849339952872,0.0002228304037998896,0.00020312855987719832,0.00020420376941620395,0.0017246810378312855
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000201415584693658,0.00022274703996400316,0.0002208107362971501,0.00022274306684266776,0.0002222673778146944,0.00022280687426246004,0.000209007786167894,0.00020652151690616878,0.0017283199829486963
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002039991645587406,0.00022854633768292637,0.00022276467517576282,0.00022441165492637083,0.00022375091864576535,0.00022417292075260775,0.00021413983666496161,0.0002103816517399588,0.0017521671601470942
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026695730623541676,0.00030306836215206537,0.0002954105919947825,0.0002967200198327191,0.000296424500066339,0.00029658318089786917,0.00028165504682183245,0.00027287205108910036,0.0023096910590901247
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010710426424521626,0.0019206746054598392,0.0020623245458108175,0.002122115227393806,0.0020822378149865373,0.0021097762291901745,0.001481607799982027,0.0011968881220212621,0.014046666987296626
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011337058572257466,0.001997967289334414,0.002067285168399796,0.002135480332071893,0.0020882579502100873,0.0021101578859088477,0.0015212431389584006,0.0012736502604241444,0.01432774788253333
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011226940055811714,0.0018233212266263316,0.0018970313220434132,0.0019435402791714296,0.0019196056892190616,0.0019301491192891262,0.001426173371015334,0.0012392545474336379,0.013301769560379505
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012219385711050284,0.0019486669849402907,0.0020345060359740763,0.002084964915411547,0.0020494215415114425,0.0020758471564477077,0.001477402366744941,0.0013090478220691912,0.014201795394204225
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012002903122421953,0.0017933082031847888,0.0018646003425311919,0.001898063870612532,0.0018678834506155317,0.0018915560667664977,0.0013749079289520514,0.0012464974211052375,0.013137107596010025
