Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,119,13231.968666969691
,,,,,,,120,11869.993335987821
,,,,,,,121,10804.373748321452
,,,,,,,122,10163.320544695725
,,,,,,,123,9802.859481017653
,,,,,,,124,9603.187171691608
,,,,,,,125,9555.896361588071
,,,,,,,126,9567.456337391157
,,,,,,,127,10228.476771949488
,,,,,,,128,11376.067097128656
,,,,,,,129,12604.577252929432
,,,,,,,130,13440.048231425255
,,,,,,,131,13888.785473963262
,,,,,,,132,14050.625135206477
,,,,,,,133,14048.523321424098
,,,,,,,134,13921.363587590144
,,,,,,,135,13805.763829559275
,,,,,,,136,13776.338436605964
,,,,,,,137,13819.42561914474
,,,,,,,138,13853.054639662812
,,,,,,,139,13682.807723290078
,,,,,,,140,13426.386441839788
,,,,,,,141,13525.171689611621
,,,,,,,142,13378.044724845062
,,,,,,,143,12426.97398831837
,,,,,,,144,11267.823687336115
,,,,,,,145,10358.789226457013
,,,,,,,146,9788.146784540997
,,,,,,,147,9447.65295179553
,,,,,,,148,9246.929735578295
,,,,,,,149,9205.944366821896
,,,,,,,150,9132.380884438617
,,,,,,,151,9483.383786095981
,,,,,,,152,10336.720181742028
,,,,,,,153,11422.307000341003
,,,,,,,154,12252.523444380877
,,,,,,,155,12760.111472825509
,,,,,,,156,13051.21268168506
,,,,,,,157,13174.168787954257
,,,,,,,158,13106.910746918114
,,,,,,,159,13065.925378161715
,,,,,,,160,13106.910746918114
,,,,,,,161,13261.394059923003
,,,,,,,162,13422.18281427503
,,,,,,,163,13388.553793756959
,,,,,,,164,13282.412197746797
,,,,,,,165,13550.393455000174
,,,,,,,166,13382.24835240982
,,,,,,,167,12226.250772101135
,,,,,,,168,10987.231547388461
